country,time,fppart_idea
cod,1989,14.76013
cod,1990,29.79413
cod,1991,34.22029
cod,1992,34.26382
cod,1993,33.29966
cod,1994,33.29966
cod,1995,33.29966
cod,1996,33.29966
cod,1997,15.48278
cod,1998,23.90189
cod,1999,23.90189
cod,2000,23.90189
cod,2001,27.9438
cod,2002,28.92055
cod,2003,37.52051
cod,2004,37.52051
cod,2005,39.63333
cod,2006,50.58227
cod,2007,49.95637
cod,2008,48.97284
cod,2009,49.95637
cod,2010,48.97284
cod,2011,47.13183
cod,2012,46.6518
cod,2013,46.6518
cod,2014,46.6518
cod,2015,45.13752
cod,2016,43.80391
cod,2017,43.80391
cod,2018,44.5339
cod,2019,47.08655
cog,1975,12.09476
cog,1976,12.09476
cog,1977,7.72187
cog,1978,7.72187
cog,1979,12.09476
cog,1980,12.09476
cog,1981,12.09476
cog,1982,12.09476
cog,1983,12.09476
cog,1984,12.09476
cog,1985,12.09476
cog,1986,12.09476
cog,1987,12.09476
cog,1988,12.09476
cog,1989,11.79731
cog,1990,29.31216
cog,1991,42.7526
cog,1992,58.29922
cog,1993,57.25688
cog,1994,57.25688
cog,1995,57.25688
cog,1996,57.25688
cog,1997,41.63123
cog,1998,41.63123
cog,1999,41.63123
cog,2000,41.63123
cog,2001,41.63123
cog,2002,48.00714
cog,2003,48.00714
cog,2004,48.00714
cog,2005,48.00714
cog,2006,48.00714
cog,2007,47.35671
cog,2008,47.35671
cog,2009,48.00714
cog,2010,45.00719
cog,2011,45.00719
cog,2012,44.43653
cog,2013,44.01501
cog,2014,44.01501
cog,2015,44.01501
cog,2016,44.01501
cog,2017,44.6058
cog,2018,44.3799
cog,2019,44.20336
col,1975,55.42616
col,1976,55.42616
col,1977,56.67455
col,1978,56.20795
col,1979,56.20795
col,1980,56.20795
col,1981,56.20795
col,1982,56.20795
col,1983,57.18956
col,1984,55.44361
col,1985,55.44361
col,1986,56.8156
col,1987,56.8156
col,1988,56.8156
col,1989,56.8156
col,1990,61.14184
col,1991,65.25477
col,1992,65.25477
col,1993,65.25477
col,1994,65.64847
col,1995,63.8003
col,1996,63.8003
col,1997,63.8003
col,1998,62.64136
col,1999,62.64136
col,2000,62.64136
col,2001,62.64136
col,2002,70.90821
col,2003,70.90821
col,2004,70.90821
col,2005,70.90821
col,2006,70.90821
col,2007,70.90821
col,2008,70.90821
col,2009,70.90821
col,2010,75.42226
col,2011,75.42226
col,2012,75.42226
col,2013,72.46278
col,2014,76.00609
col,2015,76.00609
col,2016,78.29332
col,2017,77.10403
col,2018,75.36462
col,2019,73.71376
cpv,1975,25.32036
cpv,1976,20.27411
cpv,1977,20.27411
cpv,1978,20.27411
cpv,1979,20.27411
cpv,1980,25.32036
cpv,1981,25.32036
cpv,1982,25.32036
cpv,1983,25.32036
cpv,1984,25.32036
cpv,1985,29.15464
cpv,1986,29.15464
cpv,1987,29.15464
cpv,1988,29.15464
cpv,1989,29.15464
cpv,1990,29.15464
cpv,1991,70.20928
cpv,1992,81.33376
cpv,1993,81.33376
cpv,1994,81.33376
cpv,1995,81.33376
cpv,1996,81.33376
cpv,1997,81.33376
cpv,1998,81.33376
cpv,1999,81.33376
cpv,2000,81.33376
cpv,2001,84.53492
cpv,2002,84.53492
cpv,2003,84.53492
cpv,2004,84.53492
cpv,2005,84.53492
cpv,2006,86.1555
cpv,2007,86.1555
cpv,2008,86.1555
cpv,2009,86.1555
cpv,2010,86.1555
cpv,2011,86.1555
cpv,2012,86.1555
cpv,2013,86.1555
cpv,2014,86.1555
cpv,2015,86.02455
cpv,2016,86.02455
cpv,2017,74.76766
cpv,2018,70.49705
cpv,2019,70.49705
cri,1975,74.73488
cri,1976,76.93725
cri,1977,76.93725
cri,1978,81.04416
cri,1979,81.04416
cri,1980,84.83169
cri,1981,84.83169
cri,1982,87.71235
cri,1983,87.71235
cri,1984,87.71235
cri,1985,87.71235
cri,1986,87.71235
cri,1987,87.71235
cri,1988,87.71235
cri,1989,87.71235
cri,1990,88.84216
cri,1991,88.84216
cri,1992,88.84216
cri,1993,88.84216
cri,1994,88.84216
cri,1995,88.84216
cri,1996,88.84216
cri,1997,88.84216
cri,1998,88.84216
cri,1999,88.84216
cri,2000,88.84216
cri,2001,88.84216
cri,2002,88.84216
cri,2003,88.84216
cri,2004,88.84216
cri,2005,88.84216
cri,2006,91.1676
cri,2007,91.1676
cri,2008,91.1676
cri,2009,91.1676
cri,2010,91.1676
cri,2011,91.1676
cri,2012,91.1676
cri,2013,85.20617
cri,2014,94.14274
cri,2015,88.31517
cri,2016,88.31517
cri,2017,88.31517
cri,2018,88.31517
cri,2019,74.91284
cub,1975,10.97666
cub,1976,10.97666
cub,1977,10.97666
cub,1978,10.97666
cub,1979,10.97666
cub,1980,10.97666
cub,1981,10.97666
cub,1982,10.97666
cub,1983,10.97666
cub,1984,10.97666
cub,1985,10.97666
cub,1986,10.97666
cub,1987,10.97666
cub,1988,10.97666
cub,1989,10.97666
cub,1990,10.97666
cub,1991,10.97666
cub,1992,10.97666
cub,1993,12.82299
cub,1994,12.82299
cub,1995,12.82299
cub,1996,12.82299
cub,1997,12.82299
cub,1998,12.82299
cub,1999,12.82299
cub,2000,12.82299
cub,2001,12.82299
cub,2002,12.82299
cub,2003,12.82299
cub,2004,12.82299
cub,2005,12.82299
cub,2006,12.82299
cub,2007,12.82299
cub,2008,12.82299
cub,2009,12.82299
cub,2010,12.82299
cub,2011,12.82299
cub,2012,12.82299
cub,2013,13.73301
cub,2014,13.73301
cub,2015,13.73301
cub,2016,13.73301
cub,2017,13.73301
cub,2018,12.82299
cub,2019,12.82299
cyp,1975,60.72067
cyp,1976,63.11039
cyp,1977,63.11039
cyp,1978,63.11039
cyp,1979,63.11039
cyp,1980,63.11039
cyp,1981,63.57117
cyp,1982,63.57117
cyp,1983,64.7299
cyp,1984,64.7299
cyp,1985,64.7299
cyp,1986,64.7299
cyp,1987,64.7299
cyp,1988,64.27556
cyp,1989,66.56349
cyp,1990,66.56349
cyp,1991,66.98252
cyp,1992,68.00245
cyp,1993,67.60464
cyp,1994,67.60464
cyp,1995,67.60464
cyp,1996,68.00245
cyp,1997,68.00245
cyp,1998,68.00245
cyp,1999,70.13073
cyp,2000,71.10768
cyp,2001,70.7989
cyp,2002,70.7989
cyp,2003,70.7989
cyp,2004,70.7989
cyp,2005,70.7989
cyp,2006,71.83607
cyp,2007,71.83607
cyp,2008,71.4653
cyp,2009,71.4653
cyp,2010,71.4653
cyp,2011,71.4653
cyp,2012,71.4653
cyp,2013,69.93733
cyp,2014,69.93733
cyp,2015,69.93733
cyp,2016,69.93733
cyp,2017,70.07298
cyp,2018,70.07298
cyp,2019,70.07298
cze,1975,17.32575
cze,1976,17.32575
cze,1977,17.32575
cze,1978,17.32575
cze,1979,17.32575
cze,1980,17.32575
cze,1981,17.32575
cze,1982,17.32575
cze,1983,17.32575
cze,1984,17.32575
cze,1985,17.32575
cze,1986,17.32575
cze,1987,17.32575
cze,1988,17.32575
cze,1989,19.72577
cze,1990,74.72945
cze,1991,74.72945
cze,1992,74.72945
cze,1993,78.92893
cze,1994,78.92893
cze,1995,78.92893
cze,1996,78.52325
cze,1997,78.52325
cze,1998,78.92893
cze,1999,78.92893
cze,2000,78.92893
cze,2001,78.92893
cze,2002,78.92893
cze,2003,78.92893
cze,2004,78.92893
cze,2005,78.92893
cze,2006,78.77489
cze,2007,78.77489
cze,2008,78.77489
cze,2009,77.68936
cze,2010,77.60271
cze,2011,77.80657
cze,2012,77.80657
cze,2013,74.80477
cze,2014,74.80477
cze,2015,74.80477
cze,2016,74.80477
cze,2017,69.29597
cze,2018,69.12673
cze,2019,67.97144
deu,1975,70.88219
deu,1976,70.88219
deu,1977,70.88219
deu,1978,70.88219
deu,1979,70.88219
deu,1980,70.88219
deu,1981,70.88219
deu,1982,70.88219
deu,1983,70.88219
deu,1984,70.88219
deu,1985,70.88219
deu,1986,70.88219
deu,1987,70.88219
deu,1988,70.88219
deu,1989,70.88219
deu,1990,80.19607
deu,1991,80.19607
deu,1992,80.19607
deu,1993,80.19607
deu,1994,80.19607
deu,1995,80.19607
deu,1996,80.19607
deu,1997,80.19607
deu,1998,79.29539
deu,1999,79.29539
deu,2000,79.29539
deu,2001,79.29539
deu,2002,79.29539
deu,2003,79.29539
deu,2004,79.29539
deu,2005,80.19607
deu,2006,80.19607
deu,2007,80.19607
deu,2008,80.19607
deu,2009,80.19607
deu,2010,78.59404
deu,2011,78.69075
deu,2012,78.69075
deu,2013,74.67034
deu,2014,74.67034
deu,2015,73.39095
deu,2016,73.39095
deu,2017,73.39095
deu,2018,73.39095
deu,2019,71.02089
dnk,1975,80.46303
dnk,1976,80.46303
dnk,1977,80.20192
dnk,1978,80.20192
dnk,1979,80.20192
dnk,1980,80.20192
dnk,1981,80.20192
dnk,1982,80.20192
dnk,1983,80.20192
dnk,1984,80.20192
dnk,1985,80.20192
dnk,1986,80.20192
dnk,1987,80.20192
dnk,1988,80.20192
dnk,1989,80.20192
dnk,1990,80.20192
dnk,1991,80.20192
dnk,1992,80.20192
dnk,1993,80.20192
dnk,1994,80.46303
dnk,1995,80.46303
dnk,1996,80.46303
dnk,1997,80.46303
dnk,1998,80.20192
dnk,1999,80.20192
dnk,2000,80.20192
dnk,2001,79.983
dnk,2002,79.983
dnk,2003,79.983
dnk,2004,79.983
dnk,2005,81.67932
dnk,2006,81.67932
dnk,2007,81.67932
dnk,2008,81.67932
dnk,2009,81.67932
dnk,2010,81.67932
dnk,2011,81.16315
dnk,2012,81.16315
dnk,2013,79.38707
dnk,2014,79.38707
dnk,2015,78.19158
dnk,2016,78.19158
dnk,2017,78.19158
dnk,2018,78.19158
dnk,2019,77.8768
dom,1975,39.39767
dom,1976,39.39767
dom,1977,39.39767
dom,1978,48.65222
dom,1979,57.82475
dom,1980,57.82475
dom,1981,57.82475
dom,1982,58.63493
dom,1983,58.63493
dom,1984,58.63493
dom,1985,58.63493
dom,1986,58.63493
dom,1987,58.63493
dom,1988,58.63493
dom,1989,58.63493
dom,1990,58.63493
dom,1991,58.63493
dom,1992,58.63493
dom,1993,58.63493
dom,1994,58.21385
dom,1995,58.21385
dom,1996,60.47224
dom,1997,60.47224
dom,1998,60.47224
dom,1999,60.47224
dom,2000,60.47224
dom,2001,60.47224
dom,2002,60.47224
dom,2003,60.47224
dom,2004,60.47224
dom,2005,60.47224
dom,2006,60.93328
dom,2007,60.93328
dom,2008,60.93328
dom,2009,60.93328
dom,2010,60.93328
dom,2011,60.93328
dom,2012,60.93328
dom,2013,57.41583
dom,2014,57.41583
dom,2015,57.41583
dom,2016,56.88478
dom,2017,53.54621
dom,2018,54.80892
dom,2019,58.46661
dza,1975,11.62147
dza,1976,13.49665
dza,1977,13.49665
dza,1978,13.49665
dza,1979,13.49665
dza,1980,13.49665
dza,1981,13.49665
dza,1982,13.49665
dza,1983,13.49665
dza,1984,13.49665
dza,1985,13.49665
dza,1986,13.49665
dza,1987,13.49665
dza,1988,13.49665
dza,1989,21.74394
dza,1990,39.75785
dza,1991,44.30282
dza,1992,39.41838
dza,1993,33.19498
dza,1994,34.67991
dza,1995,44.62927
dza,1996,44.62927
dza,1997,46.15924
dza,1998,46.15924
dza,1999,45.52899
dza,2000,42.01994
dza,2001,42.01994
dza,2002,42.01994
dza,2003,42.01994
dza,2004,42.01994
dza,2005,42.01994
dza,2006,42.01994
dza,2007,40.26391
dza,2008,40.26391
dza,2009,40.82733
dza,2010,40.82733
dza,2011,40.82733
dza,2012,40.89768
dza,2013,40.26391
dza,2014,40.26391
dza,2015,41.91653
dza,2016,41.91653
dza,2017,41.62181
dza,2018,41.62181
dza,2019,41.04761
ecu,1975,25.65356
ecu,1976,25.65356
ecu,1977,25.65356
ecu,1978,34.78491
ecu,1979,64.40278
ecu,1980,69.93988
ecu,1981,69.93988
ecu,1982,69.93988
ecu,1983,69.93988
ecu,1984,71.976
ecu,1985,71.976
ecu,1986,71.57126
ecu,1987,71.57126
ecu,1988,71.976
ecu,1989,71.976
ecu,1990,71.976
ecu,1991,71.976
ecu,1992,72.41079
ecu,1993,72.41079
ecu,1994,71.976
ecu,1995,71.976
ecu,1996,71.16439
ecu,1997,72.85415
ecu,1998,72.85415
ecu,1999,72.85415
ecu,2000,71.21898
ecu,2001,71.21898
ecu,2002,70.64799
ecu,2003,70.64799
ecu,2004,70.64799
ecu,2005,70.64799
ecu,2006,73.00814
ecu,2007,61.57006
ecu,2008,57.53369
ecu,2009,57.00284
ecu,2010,57.00284
ecu,2011,57.00284
ecu,2012,57.00284
ecu,2013,57.79768
ecu,2014,57.79768
ecu,2015,57.79768
ecu,2016,57.79768
ecu,2017,59.72305
ecu,2018,64.03643
ecu,2019,65.76779
egy,1975,21.28622
egy,1976,27.74975
egy,1977,27.74975
egy,1978,27.74975
egy,1979,27.74975
egy,1980,25.53123
egy,1981,27.74975
egy,1982,27.74975
egy,1983,27.74975
egy,1984,27.74975
egy,1985,27.74975
egy,1986,27.74975
egy,1987,27.74975
egy,1988,27.74975
egy,1989,27.74975
egy,1990,27.74975
egy,1991,27.74975
egy,1992,27.74975
egy,1993,30.58835
egy,1994,30.58835
egy,1995,31.12131
egy,1996,31.12131
egy,1997,31.12131
egy,1998,31.12131
egy,1999,30.58835
egy,2000,30.58835
egy,2001,30.58835
egy,2002,30.58835
egy,2003,30.58835
egy,2004,30.58835
egy,2005,34.95493
egy,2006,34.95493
egy,2007,34.95493
egy,2008,34.95493
egy,2009,34.95493
egy,2010,34.95493
egy,2011,36.90319
egy,2012,47.82827
egy,2013,38.28189
egy,2014,30.79867
egy,2015,33.29134
egy,2016,33.29134
egy,2017,33.29134
egy,2018,31.93401
egy,2019,31.93401
eri,1993,8.25944
eri,1994,8.25944
eri,1995,8.25944
eri,1996,8.25944
eri,1997,8.25944
eri,1998,8.25944
eri,1999,8.25944
eri,2000,8.25944
eri,2001,8.25944
eri,2002,8.25944
eri,2003,8.25944
eri,2004,8.25944
eri,2005,8.25944
eri,2006,8.25944
eri,2007,8.25944
eri,2008,8.25944
eri,2009,8.25944
eri,2010,8.25944
eri,2011,8.25944
eri,2012,8.25944
eri,2013,9.76286
eri,2014,9.76286
eri,2015,9.76286
eri,2016,9.76286
eri,2017,12.50067
eri,2018,9.95017
eri,2019,9.95017
esp,1975,21.21249
esp,1976,21.21249
esp,1977,46.32287
esp,1978,67.98564
esp,1979,75.67348
esp,1980,75.67348
esp,1981,75.67348
esp,1982,78.1516
esp,1983,78.1516
esp,1984,78.1516
esp,1985,78.1516
esp,1986,78.1516
esp,1987,78.1516
esp,1988,78.1516
esp,1989,78.1516
esp,1990,78.1516
esp,1991,78.1516
esp,1992,78.1516
esp,1993,77.60384
esp,1994,77.60384
esp,1995,77.60384
esp,1996,78.1516
esp,1997,78.1516
esp,1998,78.1516
esp,1999,78.1516
esp,2000,78.1516
esp,2001,78.1516
esp,2002,78.1516
esp,2003,77.42962
esp,2004,76.82499
esp,2005,76.87918
esp,2006,76.82499
esp,2007,76.82499
esp,2008,79.84198
esp,2009,79.84198
esp,2010,79.88242
esp,2011,79.88242
esp,2012,80.12836
esp,2013,80.12836
esp,2014,80.12836
esp,2015,76.24407
esp,2016,76.24407
esp,2017,73.37159
esp,2018,76.24407
esp,2019,75.15988
est,1991,64.06606
est,1992,70.45087
est,1993,70.45087
est,1994,64.9958
est,1995,63.85679
est,1996,63.85679
est,1997,63.85679
est,1998,63.85679
est,1999,64.43793
est,2000,66.94122
est,2001,66.94122
est,2002,66.94122
est,2003,66.94122
est,2004,66.94122
est,2005,66.94122
est,2006,66.94122
est,2007,68.59716
est,2008,68.59716
est,2009,68.59716
est,2010,68.59716
est,2011,68.59716
est,2012,68.59716
est,2013,67.55635
est,2014,69.19267
est,2015,70.92807
est,2016,70.41603
est,2017,70.41603
est,2018,69.96745
est,2019,67.33173
eth,1975,8.17397
eth,1976,3.94566
eth,1977,3.94566
eth,1978,3.94566
eth,1979,3.94566
eth,1980,10.51582
eth,1981,10.51582
eth,1982,10.51582
eth,1983,10.51582
eth,1984,10.51582
eth,1985,10.51582
eth,1986,10.51582
eth,1987,6.88567
eth,1988,6.88567
eth,1989,6.88567
eth,1990,10.39382
eth,1991,27.9456
eth,1992,33.39187
eth,1993,33.39187
eth,1994,39.24121
eth,1995,40.38695
eth,1996,40.38695
eth,1997,40.38695
eth,1998,40.38695
eth,1999,40.38695
eth,2000,40.98174
eth,2001,40.98174
eth,2002,40.98174
eth,2003,40.98174
eth,2004,40.98174
eth,2005,41.5365
eth,2006,42.16837
eth,2007,42.16837
eth,2008,42.16837
eth,2009,42.16837
eth,2010,40.38695
eth,2011,40.38695
eth,2012,40.38695
eth,2013,40.38695
eth,2014,40.38695
eth,2015,40.98174
eth,2016,39.57836
eth,2017,39.57836
eth,2018,44.25808
eth,2019,43.78683
fin,1975,61.57752
fin,1976,61.57752
fin,1977,61.57752
fin,1978,61.57752
fin,1979,61.57752
fin,1980,61.57752
fin,1981,61.57752
fin,1982,69.09327
fin,1983,68.46185
fin,1984,68.46185
fin,1985,68.46185
fin,1986,68.46185
fin,1987,69.09327
fin,1988,69.09327
fin,1989,69.09327
fin,1990,69.09327
fin,1991,69.09327
fin,1992,69.09327
fin,1993,70.84975
fin,1994,71.48017
fin,1995,71.48017
fin,1996,71.48017
fin,1997,71.48017
fin,1998,71.48017
fin,1999,70.84975
fin,2000,70.84975
fin,2001,70.84975
fin,2002,70.84975
fin,2003,70.84975
fin,2004,70.84975
fin,2005,70.84975
fin,2006,72.14063
fin,2007,72.14063
fin,2008,72.14063
fin,2009,72.14063
fin,2010,72.14063
fin,2011,72.79849
fin,2012,72.79849
fin,2013,74.68059
fin,2014,74.68059
fin,2015,74.8731
fin,2016,74.8731
fin,2017,74.8731
fin,2018,75.39036
fin,2019,74.46922
fra,1975,72.80493
fra,1976,72.80493
fra,1977,72.80493
fra,1978,72.80493
fra,1979,72.80493
fra,1980,72.80493
fra,1981,73.18345
fra,1982,73.18345
fra,1983,73.18345
fra,1984,73.18345
fra,1985,73.18345
fra,1986,72.80493
fra,1987,72.80493
fra,1988,72.80493
fra,1989,72.80493
fra,1990,72.80493
fra,1991,72.80493
fra,1992,72.80493
fra,1993,73.18345
fra,1994,73.18345
fra,1995,72.80493
fra,1996,72.80493
fra,1997,72.80493
fra,1998,72.80493
fra,1999,72.80493
fra,2000,72.80493
fra,2001,72.80493
fra,2002,73.18345
fra,2003,73.18345
fra,2004,73.18345
fra,2005,73.18345
fra,2006,73.18345
fra,2007,74.44908
fra,2008,74.44908
fra,2009,74.44908
fra,2010,74.44908
fra,2011,74.44908
fra,2012,74.96588
fra,2013,75.1635
fra,2014,75.1635
fra,2015,75.1635
fra,2016,75.1635
fra,2017,70.70836
fra,2018,70.84539
fra,2019,69.76519
gab,1975,19.82499
gab,1976,19.82499
gab,1977,19.82499
gab,1978,19.82499
gab,1979,19.82499
gab,1980,19.82499
gab,1981,19.82499
gab,1982,19.82499
gab,1983,19.82499
gab,1984,19.82499
gab,1985,19.82499
gab,1986,19.82499
gab,1987,19.82499
gab,1988,19.82499
gab,1989,19.82499
gab,1990,33.55228
gab,1991,41.12151
gab,1992,43.88886
gab,1993,48.46647
gab,1994,48.46647
gab,1995,48.46647
gab,1996,48.22705
gab,1997,48.22705
gab,1998,48.46647
gab,1999,48.46647
gab,2000,48.46647
gab,2001,48.46647
gab,2002,48.46647
gab,2003,48.46647
gab,2004,48.46647
gab,2005,48.46647
gab,2006,48.46647
gab,2007,48.46647
gab,2008,48.46647
gab,2009,50.56027
gab,2010,51.05531
gab,2011,51.05531
gab,2012,51.86456
gab,2013,51.40528
gab,2014,51.40528
gab,2015,51.40528
gab,2016,51.21707
gab,2017,52.15268
gab,2018,50.26208
gab,2019,48.3327
gbr,1975,72.80151
gbr,1976,72.80151
gbr,1977,72.80151
gbr,1978,72.80151
gbr,1979,72.80151
gbr,1980,72.80151
gbr,1981,72.80151
gbr,1982,72.80151
gbr,1983,72.80151
gbr,1984,72.80151
gbr,1985,72.80151
gbr,1986,72.80151
gbr,1987,73.2186
gbr,1988,73.2186
gbr,1989,73.2186
gbr,1990,73.2186
gbr,1991,73.2186
gbr,1992,72.80151
gbr,1993,72.80151
gbr,1994,72.80151
gbr,1995,72.80151
gbr,1996,72.80151
gbr,1997,72.42365
gbr,1998,72.42365
gbr,1999,76.29391
gbr,2000,76.29391
gbr,2001,76.29391
gbr,2002,76.29391
gbr,2003,76.29391
gbr,2004,76.29391
gbr,2005,79.05264
gbr,2006,79.05264
gbr,2007,79.05264
gbr,2008,79.05264
gbr,2009,79.05264
gbr,2010,78.30486
gbr,2011,78.30486
gbr,2012,78.30486
gbr,2013,76.26959
gbr,2014,76.26959
gbr,2015,76.26959
gbr,2016,72.97612
gbr,2017,70.75524
gbr,2018,70.75524
gbr,2019,67.28645
geo,1991,50.15222
geo,1992,53.79237
geo,1993,55.37747
geo,1994,55.37747
geo,1995,56.06208
geo,1996,53.34449
geo,1997,53.34449
geo,1998,53.34449
geo,1999,53.34449
geo,2000,53.77932
geo,2001,53.77932
geo,2002,53.77932
geo,2003,54.29896
geo,2004,63.02902
geo,2005,63.02902
geo,2006,63.02902
geo,2007,62.74042
geo,2008,59.75063
geo,2009,59.12212
geo,2010,59.12212
geo,2011,60.40349
geo,2012,62.21002
geo,2013,74.48605
geo,2014,74.48605
geo,2015,68.48017
geo,2016,70.56511
geo,2017,79.53986
geo,2018,64.74357
geo,2019,63.36472
gha,1975,12.54234
gha,1976,12.54234
gha,1977,12.54234
gha,1978,19.68469
gha,1979,50.98906
gha,1980,50.98906
gha,1981,39.12321
gha,1982,12.54234
gha,1983,12.54234
gha,1984,12.54234
gha,1985,12.54234
gha,1986,12.54234
gha,1987,12.54234
gha,1988,12.54234
gha,1989,12.54234
gha,1990,12.54234
gha,1991,15.15193
gha,1992,51.59874
gha,1993,53.55283
gha,1994,53.55283
gha,1995,53.55283
gha,1996,56.8338
gha,1997,56.8338
gha,1998,56.8338
gha,1999,56.8338
gha,2000,63.38944
gha,2001,63.38944
gha,2002,63.38944
gha,2003,63.38944
gha,2004,63.38944
gha,2005,63.38944
gha,2006,63.38944
gha,2007,63.38944
gha,2008,63.5358
gha,2009,63.5358
gha,2010,63.5358
gha,2011,63.5358
gha,2012,63.5358
gha,2013,67.41133
gha,2014,67.41133
gha,2015,66.18245
gha,2016,65.38446
gha,2017,67.29314
gha,2018,67.29314
gha,2019,66.8916
gin,1975,17.23869
gin,1976,17.23869
gin,1977,17.23869
gin,1978,17.23869
gin,1979,17.23869
gin,1980,17.23869
gin,1981,17.23869
gin,1982,16.46106
gin,1983,16.46106
gin,1984,22.20648
gin,1985,24.42959
gin,1986,24.42959
gin,1987,24.42959
gin,1988,24.42959
gin,1989,24.42959
gin,1990,26.42584
gin,1991,30.4275
gin,1992,34.01249
gin,1993,37.87502
gin,1994,38.75292
gin,1995,43.22667
gin,1996,43.22667
gin,1997,43.22667
gin,1998,43.22667
gin,1999,43.22667
gin,2000,43.22667
gin,2001,43.22667
gin,2002,43.22667
gin,2003,43.22667
gin,2004,43.22667
gin,2005,43.22667
gin,2006,43.22667
gin,2007,43.22667
gin,2008,40.633
gin,2009,37.42097
gin,2010,46.6797
gin,2011,46.6797
gin,2012,46.6797
gin,2013,54.83968
gin,2014,54.83968
gin,2015,54.39164
gin,2016,54.39164
gin,2017,57.9851
gin,2018,58.33588
gin,2019,51.75239
gmb,1975,68.61997
gmb,1976,68.61997
gmb,1977,68.61997
gmb,1978,68.61997
gmb,1979,68.61997
gmb,1980,68.19887
gmb,1981,64.5179
gmb,1982,64.5179
gmb,1983,64.5179
gmb,1984,64.5179
gmb,1985,64.5179
gmb,1986,64.5179
gmb,1987,64.5179
gmb,1988,64.5179
gmb,1989,64.5179
gmb,1990,67.06544
gmb,1991,67.06544
gmb,1992,67.06544
gmb,1993,63.70835
gmb,1994,34.08541
gmb,1995,16.26048
gmb,1996,27.8267
gmb,1997,42.46496
gmb,1998,45.2741
gmb,1999,45.2741
gmb,2000,45.2741
gmb,2001,46.8763
gmb,2002,47.04249
gmb,2003,47.04249
gmb,2004,47.04249
gmb,2005,47.04249
gmb,2006,45.89703
gmb,2007,47.63553
gmb,2008,47.63553
gmb,2009,47.63553
gmb,2010,47.63553
gmb,2011,47.63553
gmb,2012,47.63553
gmb,2013,47.63553
gmb,2014,47.63553
gmb,2015,47.3256
gmb,2016,48.34805
gmb,2017,61.7178
gmb,2018,59.80625
gmb,2019,60.75938
gnb,1975,15.39762
gnb,1976,15.39762
gnb,1977,15.39762
gnb,1978,15.39762
gnb,1979,15.39762
gnb,1980,15.39762
gnb,1981,15.39762
gnb,1982,15.39762
gnb,1983,15.39762
gnb,1984,15.39762
gnb,1985,15.39762
gnb,1986,15.39762
gnb,1987,15.39762
gnb,1988,15.39762
gnb,1989,15.39762
gnb,1990,15.39762
gnb,1991,19.25788
gnb,1992,25.84009
gnb,1993,25.84009
gnb,1994,42.7486
gnb,1995,50.36653
gnb,1996,50.36653
gnb,1997,50.36653
gnb,1998,50.48996
gnb,1999,51.00836
gnb,2000,50.81147
gnb,2001,50.81147
gnb,2002,48.20262
gnb,2003,48.20262
gnb,2004,50.81147
gnb,2005,51.20113
gnb,2006,51.20113
gnb,2007,51.20113
gnb,2008,50.36653
gnb,2009,52.68349
gnb,2010,52.68349
gnb,2011,52.68349
gnb,2012,47.81086
gnb,2013,49.35604
gnb,2014,60.3345
gnb,2015,60.3345
gnb,2016,60.3345
gnb,2017,59.56765
gnb,2018,59.3029
gnb,2019,57.18321
gnq,1975,4.4473
gnq,1976,4.4473
gnq,1977,4.4473
gnq,1978,4.4473
gnq,1979,4.4473
gnq,1980,14.49666
gnq,1981,14.49666
gnq,1982,16.46106
gnq,1983,16.46106
gnq,1984,16.46106
gnq,1985,16.46106
gnq,1986,16.46106
gnq,1987,16.46106
gnq,1988,16.46106
gnq,1989,16.46106
gnq,1990,16.46106
gnq,1991,16.46106
gnq,1992,16.46106
gnq,1993,30.82306
gnq,1994,32.69829
gnq,1995,33.23059
gnq,1996,33.23059
gnq,1997,33.23059
gnq,1998,33.23059
gnq,1999,33.23059
gnq,2000,34.66237
gnq,2001,34.66237
gnq,2002,34.66237
gnq,2003,34.66237
gnq,2004,33.23059
gnq,2005,33.23059
gnq,2006,33.93741
gnq,2007,33.93741
gnq,2008,33.32546
gnq,2009,33.32546
gnq,2010,35.1564
gnq,2011,35.1564
gnq,2012,35.1564
gnq,2013,33.93741
gnq,2014,33.93741
gnq,2015,33.93741
gnq,2016,33.32546
gnq,2017,33.32546
gnq,2018,33.32546
gnq,2019,32.60876
grc,1975,74.09308
grc,1976,74.09308
grc,1977,74.09308
grc,1978,74.09308
grc,1979,74.09308
grc,1980,74.09308
grc,1981,74.68476
grc,1982,74.68476
grc,1983,74.68476
grc,1984,74.68476
grc,1985,74.09308
grc,1986,74.09308
grc,1987,74.09308
grc,1988,74.09308
grc,1989,74.68476
grc,1990,74.68476
grc,1991,74.68476
grc,1992,75.92787
grc,1993,75.46734
grc,1994,75.46734
grc,1995,75.46734
grc,1996,75.92787
grc,1997,75.92787
grc,1998,75.92787
grc,1999,75.92787
grc,2000,75.46734
grc,2001,75.46734
grc,2002,75.46734
grc,2003,75.46734
grc,2004,76.46324
grc,2005,76.46324
grc,2006,76.46324
grc,2007,77.84486
grc,2008,77.84486
grc,2009,78.70476
grc,2010,78.70476
grc,2011,78.70476
grc,2012,77.84486
grc,2013,79.39982
grc,2014,79.39982
grc,2015,79.39982
grc,2016,79.39982
grc,2017,79.39982
grc,2018,79.39982
grc,2019,78.24853
gtm,1975,35.92891
gtm,1976,35.92891
gtm,1977,35.92891
gtm,1978,33.87279
gtm,1979,33.87279
