country,time,cliberties_idea
cub,1988,18.29649
cub,1989,18.36857
cub,1990,18.87736
cub,1991,18.20463
cub,1992,19.29425
cub,1993,20.33926
cub,1994,20.60008
cub,1995,20.90887
cub,1996,21.17169
cub,1997,21.33588
cub,1998,20.85901
cub,1999,20.90804
cub,2000,21.70896
cub,2001,21.96534
cub,2002,21.70545
cub,2003,21.73875
cub,2004,21.57042
cub,2005,22.20439
cub,2006,21.99133
cub,2007,22.05706
cub,2008,22.58708
cub,2009,22.65876
cub,2010,22.75196
cub,2011,23.70421
cub,2012,23.91746
cub,2013,25.97114
cub,2014,25.75917
cub,2015,26.01726
cub,2016,26.96072
cub,2017,27.94708
cub,2018,29.58375
cub,2019,29.79826
cyp,1975,57.39764
cyp,1976,59.7407
cyp,1977,59.85594
cyp,1978,59.59639
cyp,1979,59.9395
cyp,1980,61.40711
cyp,1981,62.20773
cyp,1982,63.01117
cyp,1983,62.59013
cyp,1984,61.07238
cyp,1985,62.00891
cyp,1986,63.40131
cyp,1987,63.22446
cyp,1988,62.30553
cyp,1989,62.78697
cyp,1990,66.58776
cyp,1991,67.79081
cyp,1992,67.41403
cyp,1993,66.81202
cyp,1994,66.82349
cyp,1995,66.16764
cyp,1996,67.28926
cyp,1997,66.08586
cyp,1998,65.86231
cyp,1999,65.65409
cyp,2000,66.78509
cyp,2001,67.09973
cyp,2002,66.93594
cyp,2003,65.34793
cyp,2004,74.53203
cyp,2005,75.59215
cyp,2006,73.56708
cyp,2007,74.55757
cyp,2008,75.75413
cyp,2009,76.0061
cyp,2010,76.88217
cyp,2011,76.87224
cyp,2012,76.85334
cyp,2013,76.59958
cyp,2014,76.12145
cyp,2015,77.04699
cyp,2016,77.76239
cyp,2017,77.11501
cyp,2018,76.09848
cyp,2019,74.74248
cze,1975,24.53531
cze,1976,24.5274
cze,1977,24.33945
cze,1978,24.42616
cze,1979,24.2723
cze,1980,24.24347
cze,1981,24.64556
cze,1982,24.26398
cze,1983,24.50243
cze,1984,24.25623
cze,1985,24.48959
cze,1986,24.93622
cze,1987,26.46864
cze,1988,26.28881
cze,1989,30.48133
cze,1990,90.8343
cze,1991,91.81783
cze,1992,90.12408
cze,1993,91.77573
cze,1994,91.06602
cze,1995,90.10382
cze,1996,89.70642
cze,1997,90.03079
cze,1998,88.11708
cze,1999,92.25438
cze,2000,89.29861
cze,2001,86.38681
cze,2002,89.08221
cze,2003,91.04567
cze,2004,89.1976
cze,2005,85.379
cze,2006,88.20016
cze,2007,87.84049
cze,2008,87.11626
cze,2009,87.17423
cze,2010,88.88203
cze,2011,87.62977
cze,2012,91.65475
cze,2013,84.47144
cze,2014,79.66616
cze,2015,78.91785
cze,2016,79.2387
cze,2017,81.85241
cze,2018,81.46989
cze,2019,79.25135
deu,1975,77.80059
deu,1976,78.00605
deu,1977,77.7121
deu,1978,79.62705
deu,1979,80.26766
deu,1980,82.26268
deu,1981,82.22034
deu,1982,82.00948
deu,1983,81.52737
deu,1984,81.86235
deu,1985,81.08217
deu,1986,81.70789
deu,1987,81.68319
deu,1988,81.77275
deu,1989,82.07676
deu,1990,85.06015
deu,1991,85.61313
deu,1992,84.71521
deu,1993,84.40076
deu,1994,85.22329
deu,1995,84.0337
deu,1996,84.44555
deu,1997,84.6187
deu,1998,84.47482
deu,1999,83.83844
deu,2000,84.72969
deu,2001,83.45812
deu,2002,83.24567
deu,2003,82.90696
deu,2004,83.83747
deu,2005,84.69219
deu,2006,84.57298
deu,2007,84.46289
deu,2008,84.02599
deu,2009,84.54606
deu,2010,84.32202
deu,2011,84.54681
deu,2012,83.68111
deu,2013,84.44794
deu,2014,83.37311
deu,2015,83.18623
deu,2016,83.33103
deu,2017,81.9207
deu,2018,82.12684
deu,2019,82.58043
dnk,1975,98.74521
dnk,1976,98.79675
dnk,1977,98.97195
dnk,1978,98.81703
dnk,1979,98.81001
dnk,1980,98.76301
dnk,1981,99.65508
dnk,1982,99.65891
dnk,1983,99.59025
dnk,1984,99.74739
dnk,1985,99.70685
dnk,1986,99.96664
dnk,1987,99.7502
dnk,1988,99.84338
dnk,1989,99.79807
dnk,1990,98.05554
dnk,1991,99.67963
dnk,1992,99.79687
dnk,1993,99.68594
dnk,1994,98.97069
dnk,1995,100
dnk,1996,99.69811
dnk,1997,99.8566
dnk,1998,99.83457
dnk,1999,99.86347
dnk,2000,99.23955
dnk,2001,99.39126
dnk,2002,99.54074
dnk,2003,99.35911
dnk,2004,99.28569
dnk,2005,98.59566
dnk,2006,99.21167
dnk,2007,96.51139
dnk,2008,96.95719
dnk,2009,96.41955
dnk,2010,97.76751
dnk,2011,94.54415
dnk,2012,98.98675
dnk,2013,95.66725
dnk,2014,93.65025
dnk,2015,89.88613
dnk,2016,88.45056
dnk,2017,89.01193
dnk,2018,88.88573
dnk,2019,85.31604
dom,1975,41.25746
dom,1976,41.49767
dom,1977,41.40507
dom,1978,44.56159
dom,1979,62.44076
dom,1980,62.58242
dom,1981,63.77442
dom,1982,63.50672
dom,1983,64.63786
dom,1984,63.6693
dom,1985,64.28337
dom,1986,63.37147
dom,1987,64.13841
dom,1988,63.30462
dom,1989,64.24747
dom,1990,62.03435
dom,1991,63.75365
dom,1992,63.48295
dom,1993,65.14534
dom,1994,60.96939
dom,1995,65.14296
dom,1996,66.67684
dom,1997,71.48627
dom,1998,72.20456
dom,1999,70.59144
dom,2000,70.96651
dom,2001,70.60756
dom,2002,70.91644
dom,2003,70.59081
dom,2004,70.11038
dom,2005,70.15174
dom,2006,70.57209
dom,2007,70.94858
dom,2008,68.8972
dom,2009,69.03203
dom,2010,69.6344
dom,2011,68.7895
dom,2012,68.98873
dom,2013,68.09399
dom,2014,67.68495
dom,2015,64.77365
dom,2016,65.37267
dom,2017,67.64113
dom,2018,70.22242
dom,2019,69.21147
dza,1975,32.43627
dza,1976,32.44701
dza,1977,32.51982
dza,1978,32.41357
dza,1979,34.12182
dza,1980,35.12981
dza,1981,35.59429
dza,1982,35.11108
dza,1983,35.10263
dza,1984,34.86638
dza,1985,34.32175
dza,1986,34.36372
dza,1987,35.06849
dza,1988,36.00217
dza,1989,40.16233
dza,1990,46.21455
dza,1991,44.40668
dza,1992,43.37903
dza,1993,43.57361
dza,1994,43.19019
dza,1995,42.71097
dza,1996,42.99555
dza,1997,43.32024
dza,1998,42.53752
dza,1999,45.9054
dza,2000,47.07101
dza,2001,46.71483
dza,2002,46.11235
dza,2003,45.37256
dza,2004,45.67849
dza,2005,46.53574
dza,2006,47.14356
dza,2007,47.34132
dza,2008,47.0521
dza,2009,46.48007
dza,2010,46.13753
dza,2011,46.12152
dza,2012,46.7754
dza,2013,45.6409
dza,2014,44.88074
dza,2015,45.30014
dza,2016,43.32851
dza,2017,45.31456
dza,2018,45.52734
dza,2019,44.4464
ecu,1975,43.93702
ecu,1976,44.22659
ecu,1977,45.63718
ecu,1978,48.07898
ecu,1979,58.72066
ecu,1980,67.37601
ecu,1981,66.82004
ecu,1982,67.15426
ecu,1983,70.49983
ecu,1984,61.43346
ecu,1985,60.24235
ecu,1986,60.01725
ecu,1987,59.17683
ecu,1988,65.79044
ecu,1989,70.6919
ecu,1990,69.0665
ecu,1991,68.21741
ecu,1992,68.56553
ecu,1993,67.30337
ecu,1994,68.00498
ecu,1995,67.78611
ecu,1996,67.73753
ecu,1997,67.6577
ecu,1998,69.13037
ecu,1999,66.68893
ecu,2000,66.48357
ecu,2001,66.81866
ecu,2002,66.06101
ecu,2003,66.5928
ecu,2004,67.29652
ecu,2005,65.33658
ecu,2006,66.45264
ecu,2007,69.49178
ecu,2008,66.35289
ecu,2009,66.04568
ecu,2010,62.64805
ecu,2011,61.80647
ecu,2012,62.39516
ecu,2013,56.68181
ecu,2014,56.19991
ecu,2015,55.68949
ecu,2016,55.73284
ecu,2017,63.14488
ecu,2018,72.02555
ecu,2019,69.93281
egy,1975,35.4041
egy,1976,35.63326
egy,1977,34.66613
egy,1978,34.45118
egy,1979,34.35005
egy,1980,34.04252
egy,1981,36.94937
egy,1982,37.50856
egy,1983,37.43101
egy,1984,36.05974
egy,1985,36.87939
egy,1986,38.63127
egy,1987,37.50931
egy,1988,36.4882
egy,1989,36.86299
egy,1990,35.75106
egy,1991,35.21729
egy,1992,35.46246
egy,1993,35.07851
egy,1994,35.13215
egy,1995,35.20314
egy,1996,35.77211
egy,1997,35.79347
egy,1998,37.00672
egy,1999,37.13056
egy,2000,37.25679
egy,2001,36.81821
egy,2002,36.99549
egy,2003,36.69677
egy,2004,36.70148
egy,2005,36.75381
egy,2006,36.59777
egy,2007,37.00547
egy,2008,36.46202
egy,2009,35.73541
egy,2010,36.75557
egy,2011,42.71589
egy,2012,43.69944
egy,2013,30.73435
egy,2014,26.81462
egy,2015,25.92367
egy,2016,26.39666
egy,2017,27.61793
egy,2018,26.37888
egy,2019,26.56212
eri,1993,36.00122
eri,1994,34.86185
eri,1995,34.42716
eri,1996,34.28986
eri,1997,33.52008
eri,1998,32.60244
eri,1999,31.60761
eri,2000,30.21372
eri,2001,18.09625
eri,2002,7.75511
eri,2003,7.64142
eri,2004,8.53683
eri,2005,7.44568
eri,2006,7.75068
eri,2007,5.82896
eri,2008,4.67778
eri,2009,4.90578
eri,2010,4.07556
eri,2011,3.9659
eri,2012,4.7596
eri,2013,10.38191
eri,2014,9.86991
eri,2015,8.63396
eri,2016,9.77741
eri,2017,8.35834
eri,2018,5.8396
eri,2019,11.51518
esp,1975,29.68546
esp,1976,41.26245
esp,1977,51.59395
esp,1978,67.38304
esp,1979,79.27204
esp,1980,83.64553
esp,1981,85.16554
esp,1982,86.08687
esp,1983,86.43428
esp,1984,86.12695
esp,1985,86.47195
esp,1986,86.85645
esp,1987,88.0145
esp,1988,87.59607
esp,1989,87.98186
esp,1990,88.28782
esp,1991,88.86138
esp,1992,88.68244
esp,1993,88.47786
esp,1994,88.45328
esp,1995,88.01242
esp,1996,89.19503
esp,1997,88.53158
esp,1998,89.00816
esp,1999,88.62993
esp,2000,89.91575
esp,2001,89.35996
esp,2002,89.97841
esp,2003,88.86781
esp,2004,89.30697
esp,2005,88.51088
esp,2006,88.496
esp,2007,88.58326
esp,2008,89.0994
esp,2009,88.76838
esp,2010,91.80467
esp,2011,89.79276
esp,2012,87.71741
esp,2013,85.97918
esp,2014,85.60538
esp,2015,81.60597
esp,2016,82.26143
esp,2017,76.72355
esp,2018,79.51346
esp,2019,80.95464
est,1991,69.49415
est,1992,74.74477
est,1993,75.67777
est,1994,77.54279
est,1995,81.05761
est,1996,80.55026
est,1997,81.36072
est,1998,82.02785
est,1999,82.03041
est,2000,82.66269
est,2001,82.34825
est,2002,83.6507
est,2003,83.82822
est,2004,83.41002
est,2005,83.44105
est,2006,83.38955
est,2007,81.38599
est,2008,84.33802
est,2009,84.9699
est,2010,85.06005
est,2011,85.17134
est,2012,84.91242
est,2013,85.39232
est,2014,84.50545
est,2015,84.88031
est,2016,87.72423
est,2017,86.89337
est,2018,86.37205
est,2019,84.2972
eth,1975,18.1751
eth,1976,14.73254
eth,1977,14.75551
eth,1978,14.68845
eth,1979,14.65448
eth,1980,14.88106
eth,1981,14.60183
eth,1982,14.15121
eth,1983,14.23961
eth,1984,14.08095
eth,1985,14.02878
eth,1986,13.96031
eth,1987,14.00886
eth,1988,15.02311
eth,1989,15.966
eth,1990,17.26963
eth,1991,37.71819
eth,1992,41.82267
eth,1993,43.11337
eth,1994,42.05423
eth,1995,43.554
eth,1996,43.95494
eth,1997,44.54278
eth,1998,42.66398
eth,1999,42.94803
eth,2000,43.59226
eth,2001,43.27023
eth,2002,41.45625
eth,2003,41.67519
eth,2004,40.91886
eth,2005,41.1256
eth,2006,38.36495
eth,2007,37.28789
eth,2008,37.89167
eth,2009,37.83602
eth,2010,36.94639
eth,2011,37.06734
eth,2012,36.38831
eth,2013,35.95859
eth,2014,34.93386
eth,2015,33.83085
eth,2016,32.7951
eth,2017,33.94624
eth,2018,42.35309
eth,2019,46.99493
fin,1975,78.12516
fin,1976,78.12222
fin,1977,78.24147
fin,1978,78.23378
fin,1979,78.27334
fin,1980,78.79056
fin,1981,80.36755
fin,1982,79.57707
fin,1983,79.69494
fin,1984,79.79808
fin,1985,79.8155
fin,1986,79.73759
fin,1987,80.2229
fin,1988,80.33855
fin,1989,81.10053
fin,1990,86.6217
fin,1991,89.88622
fin,1992,89.74384
fin,1993,89.75311
fin,1994,89.94968
fin,1995,89.83728
fin,1996,89.89908
fin,1997,89.31342
fin,1998,89.9451
fin,1999,89.71701
fin,2000,89.91657
fin,2001,89.35577
fin,2002,89.66958
fin,2003,90.57332
fin,2004,90.86662
fin,2005,90.5703
fin,2006,90.51058
fin,2007,90.23166
fin,2008,89.96094
fin,2009,89.6208
fin,2010,89.56924
fin,2011,89.43415
fin,2012,91.11897
fin,2013,86.95608
fin,2014,85.39921
fin,2015,80.61728
fin,2016,80.97774
fin,2017,82.68302
fin,2018,82.57939
fin,2019,80.9392
fra,1975,83.12994
fra,1976,83.34917
fra,1977,83.36094
fra,1978,83.14283
fra,1979,83.29157
fra,1980,83.26774
fra,1981,85.54545
fra,1982,87.24207
fra,1983,87.32443
fra,1984,86.80689
fra,1985,85.08309
fra,1986,87.30478
fra,1987,86.96129
fra,1988,87.92396
fra,1989,87.89518
fra,1990,85.65057
fra,1991,86.31219
fra,1992,86.21332
fra,1993,87.79879
fra,1994,87.12492
fra,1995,87.84093
fra,1996,87.8757
fra,1997,85.7624
fra,1998,87.04568
fra,1999,87.13787
fra,2000,88.1689
fra,2001,88.2028
fra,2002,88.04441
fra,2003,88.05554
fra,2004,87.77867
fra,2005,87.73178
fra,2006,86.85116
fra,2007,87.46863
fra,2008,86.71925
fra,2009,86.97538
fra,2010,85.25325
fra,2011,85.8001
fra,2012,85.43791
fra,2013,83.7053
fra,2014,82.05033
fra,2015,81.83828
fra,2016,79.98327
fra,2017,77.81659
fra,2018,76.81865
fra,2019,75.37456
gab,1975,37.11948
gab,1976,37.36403
gab,1977,37.34406
gab,1978,37.418
gab,1979,39.22003
gab,1980,38.34344
gab,1981,38.65673
gab,1982,39.73321
gab,1983,39.57289
gab,1984,38.10139
gab,1985,38.64636
gab,1986,38.01184
gab,1987,37.76454
gab,1988,37.88423
gab,1989,39.29874
gab,1990,51.60986
gab,1991,58.78816
gab,1992,59.22432
gab,1993,57.35804
gab,1994,55.31592
gab,1995,58.7225
gab,1996,58.56056
gab,1997,58.83036
gab,1998,58.48893
gab,1999,58.21653
gab,2000,58.19852
gab,2001,59.03267
gab,2002,58.24731
gab,2003,58.66891
gab,2004,56.98345
gab,2005,56.28103
gab,2006,57.68975
gab,2007,58.64942
gab,2008,58.18361
gab,2009,58.06534
gab,2010,65.96154
gab,2011,66.2873
gab,2012,62.67853
gab,2013,66.35053
gab,2014,67.44999
gab,2015,66.7945
gab,2016,65.11657
gab,2017,66.90773
gab,2018,64.58996
gab,2019,59.70417
gbr,1975,71.40019
gbr,1976,71.53236
gbr,1977,71.45615
gbr,1978,71.63108
gbr,1979,71.57679
gbr,1980,70.08747
gbr,1981,70.37492
gbr,1982,70.66255
gbr,1983,70.89987
gbr,1984,70.04235
gbr,1985,69.835
gbr,1986,68.8759
gbr,1987,69.19481
gbr,1988,71.01629
gbr,1989,71.01269
gbr,1990,71.29893
gbr,1991,71.26453
gbr,1992,71.57602
gbr,1993,72.47468
gbr,1994,72.48917
gbr,1995,72.03272
gbr,1996,72.11638
gbr,1997,71.93852
gbr,1998,72.94276
gbr,1999,80.1361
gbr,2000,81.37905
gbr,2001,81.39702
gbr,2002,80.69156
gbr,2003,81.41964
gbr,2004,81.77718
gbr,2005,80.7552
gbr,2006,81.82177
gbr,2007,81.08088
gbr,2008,81.08762
gbr,2009,81.54203
gbr,2010,80.93881
gbr,2011,81.12658
gbr,2012,81.49482
gbr,2013,78.02703
gbr,2014,76.95008
gbr,2015,77.41444
gbr,2016,76.73378
gbr,2017,80.6333
gbr,2018,81.07427
gbr,2019,79.42248
geo,1991,47.64536
geo,1992,50.36227
geo,1993,50.82557
geo,1994,54.85874
geo,1995,57.26551
geo,1996,58.00986
geo,1997,56.94016
geo,1998,56.33062
geo,1999,57.48255
geo,2000,57.92913
geo,2001,57.6491
geo,2002,57.24254
geo,2003,57.21409
geo,2004,61.24492
geo,2005,62.28343
geo,2006,62.60015
geo,2007,57.90284
geo,2008,60.87125
geo,2009,57.52097
geo,2010,58.84399
geo,2011,57.23916
geo,2012,58.84686
geo,2013,68.75591
geo,2014,70.35664
geo,2015,72.93315
geo,2016,70.18027
geo,2017,71.59914
geo,2018,71.81895
geo,2019,70.87205
gha,1975,43.08244
gha,1976,43.18127
gha,1977,42.99644
gha,1978,44.14267
gha,1979,49.70334
gha,1980,54.78771
gha,1981,52.41364
gha,1982,37.09941
gha,1983,34.60531
gha,1984,35.83608
gha,1985,35.55605
gha,1986,35.79474
gha,1987,36.49429
gha,1988,36.36703
gha,1989,36.29685
gha,1990,41.83639
gha,1991,42.73975
gha,1992,48.37152
gha,1993,58.53291
gha,1994,62.7118
gha,1995,64.04049
gha,1996,65.84099
gha,1997,65.81189
gha,1998,66.37202
gha,1999,68.47965
gha,2000,74.27359
gha,2001,73.26974
gha,2002,73.81757
gha,2003,74.87962
gha,2004,74.92127
gha,2005,74.06202
gha,2006,74.0014
gha,2007,76.74758
gha,2008,76.00749
gha,2009,76.90218
gha,2010,80.33583
gha,2011,80.20928
gha,2012,80.54895
gha,2013,80.42434
gha,2014,78.28715
gha,2015,74.48253
gha,2016,77.99898
gha,2017,77.87997
gha,2018,74.17839
gha,2019,68.40144
gin,1975,16.27258
gin,1976,16.58942
gin,1977,16.50865
gin,1978,17.1453
gin,1979,17.427
gin,1980,18.13904
gin,1981,18.88938
gin,1982,19.45552
gin,1983,20.11908
gin,1984,21.32852
gin,1985,37.6444
gin,1986,39.02912
gin,1987,37.46131
gin,1988,38.53667
gin,1989,38.87892
gin,1990,39.63565
gin,1991,44.61873
gin,1992,47.50024
gin,1993,47.96047
gin,1994,46.93874
gin,1995,46.86831
gin,1996,47.04988
gin,1997,46.45237
gin,1998,46.57842
gin,1999,46.74163
gin,2000,46.35332
gin,2001,45.96638
gin,2002,46.80287
gin,2003,48.07132
gin,2004,46.73337
gin,2005,47.57296
gin,2006,47.23186
gin,2007,46.78819
gin,2008,46.87289
gin,2009,42.44097
gin,2010,53.98769
gin,2011,53.63589
gin,2012,54.40612
gin,2013,57.68975
gin,2014,56.26451
gin,2015,55.42785
gin,2016,56.6057
gin,2017,56.71236
gin,2018,54.18129
gin,2019,51.86932
gmb,1975,56.92507
gmb,1976,57.17074
gmb,1977,56.20762
gmb,1978,56.16231
gmb,1979,56.21349
gmb,1980,56.36144
gmb,1981,54.90765
gmb,1982,55.18315
gmb,1983,55.31393
gmb,1984,55.68375
gmb,1985,58.37198
gmb,1986,58.88918
gmb,1987,57.24066
gmb,1988,58.58892
gmb,1989,58.89952
gmb,1990,58.18772
gmb,1991,59.0392
gmb,1992,58.90014
gmb,1993,58.67611
gmb,1994,39.53187
gmb,1995,34.38276
gmb,1996,36.33626
gmb,1997,37.82934
gmb,1998,39.72071
gmb,1999,38.83823
gmb,2000,38.24968
gmb,2001,38.43048
gmb,2002,38.55332
gmb,2003,40.30957
gmb,2004,39.35682
gmb,2005,39.57634
gmb,2006,39.11899
