country,time,mmr_ihme
swe,2012,3.675
swe,2013,4.043
swe,2014,3.364
swe,2015,2.103
swe,2016,2.425
swe,2017,3.35
swe,2018,2.714
swe,2019,2.546
swz,1990,121.968
swz,1991,122.817
swz,1992,120.935
swz,1993,117.235
swz,1994,115.077
swz,1995,109.201
swz,1996,105.758
swz,1997,101.822
swz,1998,105.495
swz,1999,111.015
swz,2000,130.22
swz,2001,139.973
swz,2002,159.281
swz,2003,162.533
swz,2004,169.121
swz,2005,174.432
swz,2006,172.622
swz,2007,162.148
swz,2008,151.325
swz,2009,143.377
swz,2010,132.274
swz,2011,120.287
swz,2012,113.577
swz,2013,106.95
swz,2014,101.005
swz,2015,94.968
swz,2016,89.803
swz,2017,85.829
swz,2018,84.733
swz,2019,84.58
syc,1990,99.372
syc,1991,93.294
syc,1992,88.549
syc,1993,84.053
syc,1994,79.048
syc,1995,74.375
syc,1996,72.918
syc,1997,71.37
syc,1998,70.44
syc,1999,65.428
syc,2000,65.203
syc,2001,65.994
syc,2002,63.255
syc,2003,63.26
syc,2004,63.518
syc,2005,65.075
syc,2006,67.255
syc,2007,66.821
syc,2008,62.76
syc,2009,60.492
syc,2010,62.131
syc,2011,63.86
syc,2012,63.207
syc,2013,60.961
syc,2014,61.092
syc,2015,60.395
syc,2016,57.836
syc,2017,57.133
syc,2018,56.328
syc,2019,55.522
syr,1990,85.988
syr,1991,83.581
syr,1992,84.24
syr,1993,74.882
syr,1994,64.977
syr,1995,58.245
syr,1996,54.421
syr,1997,51.324
syr,1998,49.373
syr,1999,46.98
syr,2000,46.774
syr,2001,40.234
syr,2002,37.856
syr,2003,33.723
syr,2004,30.728
syr,2005,27.167
syr,2006,24.403
syr,2007,22.189
syr,2008,21.155
syr,2009,19.418
syr,2010,17.769
syr,2011,18.385
syr,2012,19.662
syr,2013,20.389
syr,2014,23.157
syr,2015,23.552
syr,2016,22.603
syr,2017,22.225
syr,2018,21.918
syr,2019,21.102
tcd,1990,417.602
tcd,1991,391.205
tcd,1992,393.623
tcd,1993,406.455
tcd,1994,399.071
tcd,1995,408.513
tcd,1996,435.098
tcd,1997,453.874
tcd,1998,468.12
tcd,1999,476.976
tcd,2000,475.202
tcd,2001,469.251
tcd,2002,470.728
tcd,2003,485.36
tcd,2004,475
tcd,2005,469.125
tcd,2006,457.802
tcd,2007,461.049
tcd,2008,460.349
tcd,2009,452.55
tcd,2010,457.784
tcd,2011,454.828
tcd,2012,451.627
tcd,2013,444.594
tcd,2014,439.605
tcd,2015,428.291
tcd,2016,422.093
tcd,2017,418.162
tcd,2018,411.953
tcd,2019,403.215
tgo,1990,339.758
tgo,1991,333.832
tgo,1992,334.763
tgo,1993,326.715
tgo,1994,324.531
tgo,1995,315.449
tgo,1996,317.893
tgo,1997,317.579
tgo,1998,313.941
tgo,1999,313.524
tgo,2000,305.942
tgo,2001,317.557
tgo,2002,326.049
tgo,2003,324.048
tgo,2004,316.266
tgo,2005,317.961
tgo,2006,307.98
tgo,2007,306.879
tgo,2008,295.644
tgo,2009,287.171
tgo,2010,276.455
tgo,2011,259.534
tgo,2012,230.202
tgo,2013,231.548
tgo,2014,232.256
tgo,2015,230.821
tgo,2016,234.711
tgo,2017,237.494
tgo,2018,234.764
tgo,2019,230.584
tha,1990,76.486
tha,1991,75.772
tha,1992,72.245
tha,1993,71.347
tha,1994,73.592
tha,1995,79.219
tha,1996,85.975
tha,1997,80.1
tha,1998,91.217
tha,1999,100.162
tha,2000,101.524
tha,2001,95.017
tha,2002,96.88
tha,2003,91.868
tha,2004,76.825
tha,2005,64.035
tha,2006,63.31
tha,2007,61.765
tha,2008,59.379
tha,2009,58.116
tha,2010,57.381
tha,2011,54.338
tha,2012,53.906
tha,2013,50.798
tha,2014,50.709
tha,2015,48.055
tha,2016,48.896
tha,2017,47.725
tha,2018,48.056
tha,2019,48.046
tjk,1990,65.998
tjk,1991,69.173
tjk,1992,74.475
tjk,1993,78.822
tjk,1994,85.967
tjk,1995,80.777
tjk,1996,72.708
tjk,1997,65.887
tjk,1998,59.221
tjk,1999,52.348
tjk,2000,46.963
tjk,2001,43.094
tjk,2002,37.162
tjk,2003,31.778
tjk,2004,29.686
tjk,2005,28.53
tjk,2006,27.615
tjk,2007,26.864
tjk,2008,26.279
tjk,2009,25.817
tjk,2010,25.275
tjk,2011,24.46
tjk,2012,23.402
tjk,2013,22.036
tjk,2014,21.011
tjk,2015,20.308
tjk,2016,19.936
tjk,2017,20.854
tjk,2018,21.271
tjk,2019,21.662
tkm,1990,48.852
tkm,1991,51.027
tkm,1992,53.964
tkm,1993,59.545
tkm,1994,61.495
tkm,1995,62.079
tkm,1996,64.575
tkm,1997,63.922
tkm,1998,61.023
tkm,1999,58.435
tkm,2000,52.906
tkm,2001,52.539
tkm,2002,55.498
tkm,2003,54.764
tkm,2004,58.031
tkm,2005,62.704
tkm,2006,63.729
tkm,2007,61.104
tkm,2008,60.497
tkm,2009,54.954
tkm,2010,51.941
tkm,2011,53.63
tkm,2012,54.482
tkm,2013,55.16
tkm,2014,55.561
tkm,2015,53.693
tkm,2016,52.283
tkm,2017,51.254
tkm,2018,48.807
tkm,2019,48.036
tls,1990,424.181
tls,1991,403.656
tls,1992,404.772
tls,1993,403.851
tls,1994,392.795
tls,1995,375.324
tls,1996,364.565
tls,1997,348.858
tls,1998,349.651
tls,1999,346.624
tls,2000,348.73
tls,2001,335.276
tls,2002,314.373
tls,2003,314.441
tls,2004,260.854
tls,2005,252.048
tls,2006,224.542
tls,2007,212.083
tls,2008,181.05
tls,2009,182.826
tls,2010,170.997
tls,2011,184.892
tls,2012,188.208
tls,2013,180.442
tls,2014,174.16
tls,2015,169.757
tls,2016,161.47
tls,2017,160.615
tls,2018,160.108
tls,2019,157.905
ton,1990,108.499
ton,1991,109.961
ton,1992,111.081
ton,1993,112.068
ton,1994,111.964
ton,1995,113.857
ton,1996,114.356
ton,1997,112.793
ton,1998,111.915
ton,1999,113.103
ton,2000,113.182
ton,2001,109.153
ton,2002,105.864
ton,2003,104.013
ton,2004,102.084
ton,2005,99.983
ton,2006,97.561
ton,2007,96.118
ton,2008,94.445
ton,2009,92.808
ton,2010,92.15
ton,2011,91.526
ton,2012,91.316
ton,2013,91.187
ton,2014,90.674
ton,2015,89.942
ton,2016,89.078
ton,2017,87.943
ton,2018,87.545
ton,2019,86.979
tto,1990,68.22
tto,1991,65.219
tto,1992,72.554
tto,1993,84.934
tto,1994,89.154
tto,1995,89.494
tto,1996,63.025
tto,1997,81.989
tto,1998,71.861
tto,1999,54.757
tto,2000,68.796
tto,2001,58.303
tto,2002,47.172
tto,2003,53.685
tto,2004,64.122
tto,2005,53.455
tto,2006,69.803
tto,2007,53.222
tto,2008,62.486
tto,2009,56.191
tto,2010,67.842
tto,2011,49.717
tto,2012,41.348
tto,2013,46.579
tto,2014,47.255
tto,2015,46.63
tto,2016,45.957
tto,2017,46.295
tto,2018,47.082
tto,2019,47.739
tun,1990,75.778
tun,1991,76.569
tun,1992,75.496
tun,1993,75.075
tun,1994,69.616
tun,1995,70.852
tun,1996,67.513
tun,1997,63.026
tun,1998,60.58
tun,1999,58.587
tun,2000,58.392
tun,2001,56.423
tun,2002,54.632
tun,2003,54.321
tun,2004,51.985
tun,2005,50.673
tun,2006,49.017
tun,2007,47.121
tun,2008,45.221
tun,2009,44.219
tun,2010,43.509
tun,2011,41.851
tun,2012,40.423
tun,2013,39.406
tun,2014,38.323
tun,2015,37.221
tun,2016,36.223
tun,2017,35.416
tun,2018,34.109
tun,2019,32.773
tur,1990,91.375
tur,1991,89.484
tur,1992,86.691
tur,1993,83.982
tur,1994,82.062
tur,1995,80.799
tur,1996,77.844
tur,1997,73.952
tur,1998,73.479
tur,1999,76.685
tur,2000,65.99
tur,2001,57.822
tur,2002,54.291
tur,2003,44.538
tur,2004,37.988
tur,2005,34.066
tur,2006,30.169
tur,2007,27.004
tur,2008,24.85
tur,2009,25.141
tur,2010,24.763
tur,2011,24.221
tur,2012,25.417
tur,2013,28.694
tur,2014,31.31
tur,2015,32.41
tur,2016,32.804
tur,2017,31.776
tur,2018,29.984
tur,2019,28.75
tuv,1990,206.846
tuv,1991,202.993
tuv,1992,199.93
tuv,1993,198.925
tuv,1994,190.481
tuv,1995,189.656
tuv,1996,186.586
tuv,1997,183.715
tuv,1998,174.647
tuv,1999,171.202
tuv,2000,174.341
tuv,2001,163.23
tuv,2002,157.431
tuv,2003,153.041
tuv,2004,148.22
tuv,2005,144.171
tuv,2006,139.7
tuv,2007,135.602
tuv,2008,130.973
tuv,2009,126.832
tuv,2010,123.388
tuv,2011,119.566
tuv,2012,116.159
tuv,2013,112.587
tuv,2014,109.276
tuv,2015,105.793
tuv,2016,102.492
tuv,2017,99.441
tuv,2018,96.732
tuv,2019,93.887
twn,1990,15.28
twn,1991,13.488
twn,1992,11.51
twn,1993,12.663
twn,1994,12.811
twn,1995,12.521
twn,1996,12.225
twn,1997,13.421
twn,1998,11.508
twn,1999,10.279
twn,2000,11.109
twn,2001,9.712
twn,2002,10.923
twn,2003,9.391
twn,2004,9.581
twn,2005,11.25
twn,2006,10.962
twn,2007,10.953
twn,2008,10.544
twn,2009,11.215
twn,2010,9.327
twn,2011,8.72
twn,2012,12.042
twn,2013,11.491
twn,2014,9.87
twn,2015,12.607
twn,2016,12.963
twn,2017,11.083
twn,2018,10.88
twn,2019,10.753
tza,1990,318.175
tza,1991,301.282
tza,1992,287.804
tza,1993,276.995
tza,1994,268.344
tza,1995,258.471
tza,1996,248.97
tza,1997,241.108
tza,1998,239.009
tza,1999,231.404
tza,2000,221.039
tza,2001,213.538
tza,2002,212.525
tza,2003,219.294
tza,2004,227.242
tza,2005,234.052
tza,2006,242.827
tza,2007,252.349
tza,2008,260.771
tza,2009,267.529
tza,2010,273.219
tza,2011,278.041
tza,2012,282.84
tza,2013,283.327
tza,2014,278.657
tza,2015,269.233
tza,2016,269.262
tza,2017,268.424
tza,2018,264.677
tza,2019,258.755
uga,1990,102.431
uga,1991,108.261
uga,1992,106.613
uga,1993,112.673
uga,1994,118.551
uga,1995,121.789
uga,1996,126.131
uga,1997,128.164
uga,1998,136.91
uga,1999,143.346
uga,2000,149.036
uga,2001,154.567
uga,2002,156.298
uga,2003,156.905
uga,2004,162.602
uga,2005,161.998
uga,2006,160.954
uga,2007,158.146
uga,2008,149.212
uga,2009,147.081
uga,2010,145.34
uga,2011,145.128
uga,2012,145.522
uga,2013,150.603
uga,2014,150.696
uga,2015,144.904
uga,2016,141.398
uga,2017,136.662
uga,2018,135.21
uga,2019,131.193
ukr,1990,37.934
ukr,1991,37.079
ukr,1992,37.363
ukr,1993,39.446
ukr,1994,38.93
ukr,1995,41.496
ukr,1996,38.51
ukr,1997,33.153
ukr,1998,31.15
ukr,1999,30.04
ukr,2000,28.377
ukr,2001,27.218
ukr,2002,26.709
ukr,2003,23.558
ukr,2004,21.13
ukr,2005,19.468
ukr,2006,18.282
ukr,2007,21.675
ukr,2008,20.667
ukr,2009,23.372
ukr,2010,21.121
ukr,2011,17.454
ukr,2012,15.361
ukr,2013,13.767
ukr,2014,17.666
ukr,2015,21.125
ukr,2016,18.548
ukr,2017,21.656
ukr,2018,20.751
ukr,2019,20.9
ury,1990,29.283
ury,1991,46.89
ury,1992,35.501
ury,1993,33.786
ury,1994,31.543
ury,1995,33.345
ury,1996,30.944
ury,1997,35.751
ury,1998,29.017
ury,1999,22.217
ury,2000,25.577
ury,2001,35.672
ury,2002,38.288
ury,2003,25.736
ury,2004,25.502
ury,2005,25.202
ury,2006,21.181
ury,2007,29.745
ury,2008,21.764
ury,2009,28.467
ury,2010,17.406
ury,2011,22.396
ury,2012,21.062
ury,2013,24.466
ury,2014,24.609
ury,2015,24.245
ury,2016,24.206
ury,2017,23.224
ury,2018,22.792
ury,2019,22.548
usa,1990,12.793
usa,1991,12.679
usa,1992,12.454
usa,1993,12.688
usa,1994,13.229
usa,1995,12.453
usa,1996,12.925
usa,1997,13.482
usa,1998,12.777
usa,1999,14.233
usa,2000,15.062
usa,2001,15.889
usa,2002,15.561
usa,2003,18.99
usa,2004,21.685
usa,2005,23.424
usa,2006,23.6
usa,2007,24.12
usa,2008,25.504
usa,2009,25.699
usa,2010,24.142
usa,2011,25.194
usa,2012,25.958
usa,2013,27.525
usa,2014,27.714
usa,2015,28.036
usa,2016,30.071
usa,2017,27.211
usa,2018,26.05
usa,2019,24.487
uzb,1990,36.635
uzb,1991,36.706
uzb,1992,35.651
uzb,1993,33.447
uzb,1994,28.743
uzb,1995,30.28
uzb,1996,24.854
uzb,1997,22.62
uzb,1998,21.356
uzb,1999,27.336
uzb,2000,42.445
uzb,2001,42.862
uzb,2002,40.121
uzb,2003,43.118
uzb,2004,43.442
uzb,2005,43.592
uzb,2006,38.835
uzb,2007,37.917
uzb,2008,35.71
uzb,2009,37.706
uzb,2010,28.715
uzb,2011,32.923
uzb,2012,27.195
uzb,2013,29.178
uzb,2014,30.048
uzb,2015,30.813
uzb,2016,31.237
uzb,2017,31.81
uzb,2018,31.599
uzb,2019,31.801
vct,1990,47.787
vct,1991,52.136
vct,1992,53.956
vct,1993,54.606
vct,1994,54.961
vct,1995,66.072
vct,1996,56.836
vct,1997,61.397
vct,1998,59.529
vct,1999,65.002
vct,2000,56.025
vct,2001,56.092
vct,2002,57.168
vct,2003,58.944
vct,2004,58.465
vct,2005,55.337
vct,2006,61.638
vct,2007,62.636
vct,2008,72.242
vct,2009,74.201
vct,2010,77.251
vct,2011,75.398
vct,2012,74.33
vct,2013,83.749
vct,2014,76.314
vct,2015,87.357
vct,2016,93.24
vct,2017,83.15
vct,2018,80.952
vct,2019,79.207
ven,1990,71.251
ven,1991,70.403
ven,1992,66.743
ven,1993,69.456
ven,1994,79.34
ven,1995,70.619
ven,1996,67.491
ven,1997,66.483
ven,1998,59.558
ven,1999,66.074
ven,2000,65.483
ven,2001,67.408
ven,2002,63.164
ven,2003,62.684
ven,2004,59.064
ven,2005,60.4
ven,2006,60.208
ven,2007,58.392
ven,2008,67.172
ven,2009,72.653
ven,2010,71.148
ven,2011,73.155
ven,2012,71.896
ven,2013,81.361
ven,2014,116.53
ven,2015,126.927
ven,2016,107.663
ven,2017,108.793
ven,2018,114.954
ven,2019,104.422
vnm,1990,50.22
vnm,1991,47.133
vnm,1992,44.222
vnm,1993,41.487
vnm,1994,38.845
vnm,1995,36.42
vnm,1996,33.844
vnm,1997,31.358
vnm,1998,29.177
vnm,1999,27.338
vnm,2000,25.472
vnm,2001,24.776
vnm,2002,24.166
vnm,2003,23.704
vnm,2004,23.348
vnm,2005,22.855
vnm,2006,22.209
vnm,2007,21.853
vnm,2008,21.639
vnm,2009,21.504
vnm,2010,21.036
vnm,2011,20.403
vnm,2012,19.885
vnm,2013,19.546
vnm,2014,19.296
vnm,2015,18.838
vnm,2016,18.391
vnm,2017,17.939
vnm,2018,17.648
vnm,2019,17.35
vut,1990,97.301
vut,1991,107.365
vut,1992,115.737
vut,1993,119.821
vut,1994,124.876
vut,1995,122.146
vut,1996,123.279
vut,1997,123.063
vut,1998,122.016
vut,1999,122.504
vut,2000,118.812
vut,2001,119.043
vut,2002,112.051
vut,2003,106.115
vut,2004,106.392
vut,2005,109.997
vut,2006,110.076
vut,2007,111.353
vut,2008,111.66
vut,2009,111.257
vut,2010,109.555
vut,2011,110.178
vut,2012,108.701
vut,2013,107.376
vut,2014,106.049
vut,2015,105.234
vut,2016,104.379
vut,2017,103.458
vut,2018,102.561
vut,2019,101.529
wsm,1990,82.827
wsm,1991,84.286
wsm,1992,86.09
wsm,1993,87.772
wsm,1994,89.088
wsm,1995,90.129
wsm,1996,90.524
wsm,1997,92.025
wsm,1998,92.923
wsm,1999,94.068
wsm,2000,92.132
wsm,2001,88.749
wsm,2002,87.025
wsm,2003,74.98
wsm,2004,65.261
wsm,2005,56.614
wsm,2006,52.68
wsm,2007,48.123
wsm,2008,45.457
wsm,2009,42.775
wsm,2010,40.126
wsm,2011,37.412
wsm,2012,36.694
wsm,2013,35.444
wsm,2014,34.369
wsm,2015,33.414
wsm,2016,32.556
wsm,2017,31.683
wsm,2018,31.079
wsm,2019,30.498
yem,1990,230.328
yem,1991,226.342
yem,1992,223.677
yem,1993,222.031
yem,1994,221.841
yem,1995,218.85
yem,1996,215.093
yem,1997,211.803
yem,1998,208.76
yem,1999,209.739
yem,2000,209.795
yem,2001,206.066
yem,2002,207.979
yem,2003,206.734
yem,2004,205.664
yem,2005,201.513
yem,2006,199.873
yem,2007,196.398
yem,2008,203.127
yem,2009,193.49
yem,2010,174.51
yem,2011,174.362
yem,2012,168.78
yem,2013,169.423
yem,2014,163.226
yem,2015,167.062
yem,2016,169.622
yem,2017,173.413
yem,2018,185.036
yem,2019,178.04
zaf,1990,245.274
zaf,1991,222.685
zaf,1992,238.216
zaf,1993,173.228
zaf,1994,158.306
zaf,1995,117.085
zaf,1996,84.461
zaf,1997,99.635
zaf,1998,103.747
zaf,1999,118.048
zaf,2000,157.583
zaf,2001,174.332
zaf,2002,214.276
zaf,2003,251.82
zaf,2004,274.064
zaf,2005,288.818
zaf,2006,301.136
zaf,2007,280.593
zaf,2008,267.045
zaf,2009,242.413
zaf,2010,203.317
zaf,2011,157.82
zaf,2012,139.569
zaf,2013,126.568
zaf,2014,119.026
zaf,2015,102.266
zaf,2016,88.47
zaf,2017,90.346
zaf,2018,117.553
zaf,2019,132.826
zmb,1990,244.873
zmb,1991,244.697
zmb,1992,247.024
zmb,1993,245.884
zmb,1994,249.027
zmb,1995,250.404
zmb,1996,248.939
zmb,1997,242.496
zmb,1998,237.214
zmb,1999,228.562
zmb,2000,220.455
zmb,2001,211.984
zmb,2002,202.305
zmb,2003,197.192
zmb,2004,195.977
zmb,2005,189.346
zmb,2006,187.8
zmb,2007,180.783
zmb,2008,170.35
zmb,2009,159.442
zmb,2010,153.229
zmb,2011,152.785
zmb,2012,147.674
zmb,2013,143.042
zmb,2014,139.482
zmb,2015,136.888
zmb,2016,136.157
zmb,2017,135.192
zmb,2018,132.126
zmb,2019,128.977
zwe,1990,219.836
zwe,1991,207.493
zwe,1992,199.488
zwe,1993,178.409
zwe,1994,163.218
zwe,1995,137.548
zwe,1996,108.976
zwe,1997,96.301
zwe,1998,106.594
zwe,1999,122.695
zwe,2000,141.659
zwe,2001,150.189
zwe,2002,168.744
zwe,2003,187.359
zwe,2004,213.573
zwe,2005,223.846
zwe,2006,251.363
zwe,2007,270.464
zwe,2008,314.479
zwe,2009,335.902
zwe,2010,336.229
zwe,2011,321.534
zwe,2012,305.672
zwe,2013,298.933
zwe,2014,294.631
zwe,2015,294.525
zwe,2016,292.9
zwe,2017,289.891
zwe,2018,287.847
zwe,2019,286.409
