country,time,judicindep_idea
gtm,1997,45.73875
gtm,1998,45.73875
gtm,1999,45.73875
gtm,2000,45.73875
gtm,2001,45.73875
gtm,2002,45.50287
gtm,2003,45.50287
gtm,2004,45.50287
gtm,2005,45.73875
gtm,2006,44.32835
gtm,2007,44.06314
gtm,2008,44.06314
gtm,2009,44.06314
gtm,2010,46.32544
gtm,2011,45.74392
gtm,2012,45.74392
gtm,2013,49.25297
gtm,2014,50.47105
gtm,2015,52.34539
gtm,2016,52.34539
gtm,2017,57.02818
gtm,2018,56.06672
gtm,2019,49.32168
hnd,1975,37.2466
hnd,1976,37.2466
hnd,1977,37.2466
hnd,1978,33.28341
hnd,1979,33.28341
hnd,1980,37.2466
hnd,1981,41.99524
hnd,1982,42.95949
hnd,1983,42.95949
hnd,1984,41.39225
hnd,1985,41.61691
hnd,1986,41.61691
hnd,1987,41.61691
hnd,1988,41.61691
hnd,1989,41.61691
hnd,1990,43.93227
hnd,1991,42.86516
hnd,1992,44.39843
hnd,1993,44.29044
hnd,1994,44.29044
hnd,1995,44.29044
hnd,1996,43.215
hnd,1997,42.86516
hnd,1998,42.86516
hnd,1999,45.9081
hnd,2000,45.9081
hnd,2001,45.72326
hnd,2002,45.72326
hnd,2003,45.72326
hnd,2004,45.72326
hnd,2005,45.72326
hnd,2006,44.81651
hnd,2007,44.81651
hnd,2008,44.81651
hnd,2009,43.96433
hnd,2010,41.79721
hnd,2011,42.5694
hnd,2012,43.25817
hnd,2013,42.14344
hnd,2014,42.14344
hnd,2015,38.29182
hnd,2016,38.29182
hnd,2017,39.45929
hnd,2018,37.27625
hnd,2019,39.87616
hrv,1991,40.34424
hrv,1992,39.7357
hrv,1993,39.7357
hrv,1994,39.7357
hrv,1995,39.7357
hrv,1996,39.7357
hrv,1997,40.49545
hrv,1998,40.49545
hrv,1999,40.99428
hrv,2000,54.51133
hrv,2001,56.18472
hrv,2002,56.18472
hrv,2003,56.18472
hrv,2004,56.18472
hrv,2005,56.18472
hrv,2006,56.18472
hrv,2007,56.18472
hrv,2008,55.85092
hrv,2009,55.85092
hrv,2010,60.18458
hrv,2011,60.18458
hrv,2012,60.18458
hrv,2013,55.44139
hrv,2014,55.44139
hrv,2015,55.44139
hrv,2016,54.08826
hrv,2017,55.44139
hrv,2018,54.53395
hrv,2019,55.45144
hti,1975,13.96282
hti,1976,13.96282
hti,1977,13.96282
hti,1978,13.96282
hti,1979,13.96282
hti,1980,13.96282
hti,1981,13.73013
hti,1982,15.68425
hti,1983,15.68425
hti,1984,13.04826
hti,1985,15.01039
hti,1986,17.39909
hti,1987,30.80862
hti,1988,32.43433
hti,1989,32.43433
hti,1990,30.80862
hti,1991,28.04654
hti,1992,22.25819
hti,1993,22.25819
hti,1994,26.45669
hti,1995,37.82475
hti,1996,37.72704
hti,1997,37.72704
hti,1998,37.194
hti,1999,37.194
hti,2000,37.194
hti,2001,37.194
hti,2002,37.194
hti,2003,37.194
hti,2004,28.75764
hti,2005,27.64194
hti,2006,35.1971
hti,2007,39.00853
hti,2008,39.00853
hti,2009,37.94542
hti,2010,28.49769
hti,2011,29.20541
hti,2012,30.57293
hti,2013,26.45482
hti,2014,26.45482
hti,2015,26.45482
hti,2016,29.109
hti,2017,29.85992
hti,2018,31.14813
hti,2019,29.85992
hun,1975,42.59725
hun,1976,42.59725
hun,1977,42.59725
hun,1978,42.59725
hun,1979,42.59725
hun,1980,42.59725
hun,1981,41.365
hun,1982,41.365
hun,1983,41.365
hun,1984,42.01112
hun,1985,43.58487
hun,1986,43.58487
hun,1987,43.58487
hun,1988,43.58487
hun,1989,45.00498
hun,1990,68.75539
hun,1991,69.89392
hun,1992,69.89392
hun,1993,69.89392
hun,1994,69.89392
hun,1995,69.89392
hun,1996,70.35884
hun,1997,70.35884
hun,1998,70.35884
hun,1999,70.35884
hun,2000,69.37417
hun,2001,69.37417
hun,2002,69.37417
hun,2003,69.37417
hun,2004,69.37417
hun,2005,66.01019
hun,2006,69.32216
hun,2007,69.32216
hun,2008,69.32216
hun,2009,68.33395
hun,2010,63.04127
hun,2011,63.04127
hun,2012,58.82683
hun,2013,58.65911
hun,2014,58.65911
hun,2015,58.65911
hun,2016,58.65911
hun,2017,57.68931
hun,2018,57.08413
hun,2019,57.08413
idn,1975,9.87735
idn,1976,9.87735
idn,1977,9.87735
idn,1978,9.87735
idn,1979,9.87735
idn,1980,9.87735
idn,1981,9.63315
idn,1982,12.52781
idn,1983,12.52781
idn,1984,8.66443
idn,1985,12.46744
idn,1986,12.46744
idn,1987,9.65117
idn,1988,12.46744
idn,1989,12.46744
idn,1990,9.65117
idn,1991,9.65117
idn,1992,10.43368
idn,1993,10.78579
idn,1994,10.78579
idn,1995,10.78579
idn,1996,10.78579
idn,1997,10.78579
idn,1998,9.65117
idn,1999,52.90764
idn,2000,56.31454
idn,2001,56.31454
idn,2002,56.31454
idn,2003,56.74542
idn,2004,56.74542
idn,2005,57.00219
idn,2006,57.85692
idn,2007,57.00219
idn,2008,57.00219
idn,2009,57.00219
idn,2010,61.5248
idn,2011,58.00147
idn,2012,58.00147
idn,2013,54.52489
idn,2014,54.52489
idn,2015,58.3763
idn,2016,58.3763
idn,2017,58.3763
idn,2018,57.81779
idn,2019,55.6274
ind,1975,48.74103
ind,1976,47.27888
ind,1977,47.27888
ind,1978,55.34444
ind,1979,55.34444
ind,1980,55.34444
ind,1981,54.99994
ind,1982,56.31284
ind,1983,56.31284
ind,1984,54.48782
ind,1985,54.48782
ind,1986,54.48782
ind,1987,55.77821
ind,1988,54.48782
ind,1989,54.48782
ind,1990,55.6282
ind,1991,55.6282
ind,1992,56.0441
ind,1993,56.0441
ind,1994,56.3762
ind,1995,59.45079
ind,1996,60.13243
ind,1997,60.13243
ind,1998,60.13243
ind,1999,60.13243
ind,2000,60.13243
ind,2001,58.85025
ind,2002,58.85025
ind,2003,58.85025
ind,2004,58.85025
ind,2005,58.85025
ind,2006,58.85025
ind,2007,58.85025
ind,2008,58.85025
ind,2009,58.85025
ind,2010,58.02817
ind,2011,58.02817
ind,2012,58.02817
ind,2013,58.02817
ind,2014,58.02817
ind,2015,56.51263
ind,2016,56.51263
ind,2017,55.92878
ind,2018,55.92878
ind,2019,52.4685
irl,1975,87.93957
irl,1976,87.93957
irl,1977,87.93957
irl,1978,87.93957
irl,1979,87.93957
irl,1980,87.93957
irl,1981,84.34748
irl,1982,80.22159
irl,1983,80.22159
irl,1984,79.92087
irl,1985,79.92087
irl,1986,78.41349
irl,1987,79.92087
irl,1988,79.92087
irl,1989,79.92087
irl,1990,78.46121
irl,1991,82.28654
irl,1992,82.28654
irl,1993,82.28654
irl,1994,82.28654
irl,1995,82.83292
irl,1996,82.83292
irl,1997,82.28654
irl,1998,82.83292
irl,1999,82.83292
irl,2000,82.83292
irl,2001,82.83292
irl,2002,82.83292
irl,2003,82.83292
irl,2004,82.83292
irl,2005,82.83292
irl,2006,82.83292
irl,2007,82.83292
irl,2008,82.83292
irl,2009,82.83292
irl,2010,82.83292
irl,2011,82.83292
irl,2012,82.83292
irl,2013,84.5033
irl,2014,89.48089
irl,2015,86.47218
irl,2016,86.47218
irl,2017,89.48089
irl,2018,89.59002
irl,2019,92.76802
irn,1975,32.20444
irn,1976,32.20444
irn,1977,32.20444
irn,1978,32.20444
irn,1979,37.48584
irn,1980,34.82319
irn,1981,34.11887
irn,1982,34.11887
irn,1983,27.46858
irn,1984,26.86343
irn,1985,28.77185
irn,1986,28.77185
irn,1987,27.24586
irn,1988,28.4061
irn,1989,28.4061
irn,1990,26.86343
irn,1991,27.24586
irn,1992,27.68385
irn,1993,27.97927
irn,1994,28.16654
irn,1995,28.16654
irn,1996,28.16654
irn,1997,27.23228
irn,1998,28.27324
irn,1999,25.98924
irn,2000,25.98924
irn,2001,25.8333
irn,2002,25.8333
irn,2003,25.8333
irn,2004,25.8333
irn,2005,25.8333
irn,2006,25.8333
irn,2007,25.8333
irn,2008,25.8333
irn,2009,25.8333
irn,2010,25.8333
irn,2011,25.8333
irn,2012,25.8333
irn,2013,26.63984
irn,2014,26.63984
irn,2015,26.63984
irn,2016,24.12001
irn,2017,25.54069
irn,2018,26.7852
irn,2019,26.7852
irq,1975,47.37047
irq,1976,47.37047
irq,1977,47.37047
irq,1978,47.37047
irq,1979,47.37047
irq,1980,47.55972
irq,1981,47.62689
irq,1982,50.31363
irq,1983,50.31363
irq,1984,46.08271
irq,1985,46.08271
irq,1986,46.08271
irq,1987,46.08271
irq,1988,46.56792
irq,1989,44.98908
irq,1990,42.95092
irq,1991,42.95092
irq,1992,42.95092
irq,1993,40.81986
irq,1994,41.23237
irq,1995,41.23237
irq,1996,41.23237
irq,1997,41.23237
irq,1998,41.23237
irq,1999,41.23237
irq,2000,41.23237
irq,2001,41.23237
irq,2002,41.23237
irq,2003,45.60544
irq,2004,49.4922
irq,2005,44.94699
irq,2006,46.26247
irq,2007,44.94699
irq,2008,46.043
irq,2009,44.97423
irq,2010,43.5388
irq,2011,43.5388
irq,2012,43.5388
irq,2013,43.53437
irq,2014,43.53437
irq,2015,43.53437
irq,2016,43.53437
irq,2017,44.94699
irq,2018,44.94699
irq,2019,45.34946
isl,1975,80.08635
isl,1976,80.08635
isl,1977,80.08635
isl,1978,80.08635
isl,1979,80.08635
isl,1980,80.08635
isl,1981,80.29951
isl,1982,80.29951
isl,1983,80.29951
isl,1984,80.84369
isl,1985,80.84369
isl,1986,80.84369
isl,1987,80.84369
isl,1988,80.84369
isl,1989,80.84369
isl,1990,80.84369
isl,1991,80.84369
isl,1992,80.84369
isl,1993,80.84369
isl,1994,80.84369
isl,1995,80.84369
isl,1996,80.84369
isl,1997,80.84369
isl,1998,80.84369
isl,1999,80.84369
isl,2000,80.84369
isl,2001,80.84369
isl,2002,80.84369
isl,2003,80.84369
isl,2004,80.84369
isl,2005,80.84369
isl,2006,80.84369
isl,2007,80.84369
isl,2008,80.84369
isl,2009,80.84369
isl,2010,80.84369
isl,2011,80.84369
isl,2012,80.84369
isl,2013,80.84369
isl,2014,80.84369
isl,2015,80.84369
isl,2016,80.84369
isl,2017,81.75277
isl,2018,79.49247
isl,2019,79.49247
isr,1975,63.29955
isr,1976,64.25012
isr,1977,64.25012
isr,1978,64.25012
isr,1979,64.25012
isr,1980,64.25012
isr,1981,65.01515
isr,1982,63.3618
isr,1983,63.3618
isr,1984,64.32343
isr,1985,61.15685
isr,1986,61.39635
isr,1987,62.84599
isr,1988,61.02941
isr,1989,62.48922
isr,1990,62.48922
isr,1991,62.61173
isr,1992,63.58265
isr,1993,63.58265
isr,1994,63.58265
isr,1995,63.58265
isr,1996,63.58265
isr,1997,62.11393
isr,1998,62.11393
isr,1999,62.11393
isr,2000,62.11393
isr,2001,63.58265
isr,2002,63.58265
isr,2003,63.58265
isr,2004,63.58265
isr,2005,63.58265
isr,2006,63.58265
isr,2007,63.58265
isr,2008,63.58265
isr,2009,63.58265
isr,2010,63.58265
isr,2011,63.58265
isr,2012,63.58265
isr,2013,63.70061
isr,2014,63.70061
isr,2015,64.89529
isr,2016,62.43695
isr,2017,60.86281
isr,2018,62.44536
isr,2019,62.44536
ita,1975,60.1785
ita,1976,60.1785
ita,1977,60.1785
ita,1978,60.1785
ita,1979,60.1785
ita,1980,60.82066
ita,1981,61.50529
ita,1982,61.50529
ita,1983,61.50529
ita,1984,61.8184
ita,1985,61.8184
ita,1986,61.8184
ita,1987,61.8184
ita,1988,61.8184
ita,1989,61.8184
ita,1990,64.93799
ita,1991,64.93799
ita,1992,64.93799
ita,1993,64.93799
ita,1994,64.93799
ita,1995,64.93799
ita,1996,65.24032
ita,1997,65.24032
ita,1998,65.24032
ita,1999,65.24032
ita,2000,65.24032
ita,2001,65.24032
ita,2002,65.81798
ita,2003,66.74378
ita,2004,66.74378
ita,2005,67.03311
ita,2006,65.65591
ita,2007,64.39644
ita,2008,64.39644
ita,2009,65.65591
ita,2010,65.65591
ita,2011,65.65591
ita,2012,64.39644
ita,2013,64.01219
ita,2014,64.01219
ita,2015,64.01219
ita,2016,64.01219
ita,2017,64.03296
ita,2018,63.49485
ita,2019,63.49485
jam,1975,69.70263
jam,1976,69.70263
jam,1977,69.70263
jam,1978,69.70263
jam,1979,69.70263
jam,1980,69.70263
jam,1981,70.18862
jam,1982,70.18862
jam,1983,70.18862
jam,1984,69.54703
jam,1985,69.54703
jam,1986,69.54703
jam,1987,69.54703
jam,1988,69.54703
jam,1989,69.54703
jam,1990,69.54703
jam,1991,69.54703
jam,1992,69.54703
jam,1993,69.73407
jam,1994,69.73407
jam,1995,69.73407
jam,1996,69.73407
jam,1997,69.73407
jam,1998,69.73407
jam,1999,69.54703
jam,2000,69.54703
jam,2001,69.54703
jam,2002,69.45514
jam,2003,69.45514
jam,2004,69.45514
jam,2005,69.54703
jam,2006,68.02993
jam,2007,69.54703
jam,2008,69.54703
jam,2009,68.02993
jam,2010,68.02993
jam,2011,68.02993
jam,2012,68.02993
jam,2013,66.59183
jam,2014,66.59183
jam,2015,66.59183
jam,2016,66.59183
jam,2017,73.71699
jam,2018,70.14982
jam,2019,69.00437
jor,1975,40.9529
jor,1976,40.9529
jor,1977,40.9529
jor,1978,40.9529
jor,1979,40.9529
jor,1980,40.9529
jor,1981,39.40303
jor,1982,41.51441
jor,1983,41.51441
jor,1984,38.81267
jor,1985,40.87776
jor,1986,40.87776
jor,1987,42.47843
jor,1988,42.47843
jor,1989,42.47843
jor,1990,39.53182
jor,1991,39.53182
jor,1992,41.01461
jor,1993,41.01461
jor,1994,41.57682
jor,1995,43.88307
jor,1996,43.2569
jor,1997,41.01461
jor,1998,41.01461
jor,1999,41.01461
jor,2000,41.01461
jor,2001,41.01461
jor,2002,41.01461
jor,2003,41.01461
jor,2004,41.01461
jor,2005,42.49411
jor,2006,42.49411
jor,2007,42.49411
jor,2008,41.98428
jor,2009,39.49667
jor,2010,39.83686
jor,2011,41.91438
jor,2012,42.57854
jor,2013,42.57854
jor,2014,42.57854
jor,2015,42.57854
jor,2016,52.82818
jor,2017,52.07567
jor,2018,52.30235
jor,2019,50.3462
jpn,1975,59.50895
jpn,1976,59.50895
jpn,1977,59.50895
jpn,1978,59.50895
jpn,1979,59.50895
jpn,1980,59.50895
jpn,1981,62.25945
jpn,1982,62.25945
jpn,1983,62.25945
jpn,1984,63.46615
jpn,1985,63.46615
jpn,1986,63.46615
jpn,1987,63.46615
jpn,1988,63.46615
jpn,1989,63.46615
jpn,1990,63.46615
jpn,1991,63.46615
jpn,1992,63.46615
jpn,1993,64.51636
jpn,1994,64.51636
jpn,1995,64.51636
jpn,1996,64.51636
jpn,1997,64.51636
jpn,1998,64.51636
jpn,1999,64.51636
jpn,2000,63.46615
jpn,2001,63.46615
jpn,2002,63.46615
jpn,2003,63.46615
jpn,2004,63.46615
jpn,2005,63.46615
jpn,2006,63.46615
jpn,2007,63.46615
jpn,2008,63.46615
jpn,2009,63.46615
jpn,2010,63.46615
jpn,2011,63.46615
jpn,2012,63.46615
jpn,2013,63.46615
jpn,2014,63.46615
jpn,2015,62.56871
jpn,2016,62.56871
jpn,2017,61.82037
jpn,2018,61.30536
jpn,2019,60.6399
kaz,1991,32.0231
kaz,1992,33.76911
kaz,1993,32.07897
kaz,1994,32.07897
kaz,1995,27.4164
kaz,1996,26.4319
kaz,1997,26.4319
kaz,1998,26.4319
kaz,1999,27.26397
kaz,2000,27.26397
kaz,2001,27.26397
kaz,2002,27.26397
kaz,2003,27.26397
kaz,2004,27.26397
kaz,2005,29.82897
kaz,2006,27.26397
kaz,2007,27.26397
kaz,2008,27.26397
kaz,2009,27.26397
kaz,2010,27.26397
kaz,2011,26.77049
kaz,2012,26.77049
kaz,2013,28.81794
kaz,2014,28.81794
kaz,2015,28.81794
kaz,2016,28.81794
kaz,2017,30.87466
kaz,2018,30.09342
kaz,2019,27.24212
ken,1975,33.00594
ken,1976,33.00594
ken,1977,33.00594
ken,1978,31.07484
ken,1979,31.07484
ken,1980,29.80109
ken,1981,31.92778
ken,1982,31.92778
ken,1983,31.92778
ken,1984,31.49869
ken,1985,32.50898
ken,1986,31.59378
ken,1987,32.50898
ken,1988,31.59378
ken,1989,31.59378
ken,1990,39.19765
ken,1991,39.19765
ken,1992,37.85751
ken,1993,37.85751
ken,1994,37.85751
ken,1995,38.17705
ken,1996,39.52202
ken,1997,39.52202
ken,1998,38.82917
ken,1999,38.82917
ken,2000,41.34362
ken,2001,41.34362
ken,2002,40.3867
ken,2003,40.3867
ken,2004,40.61218
ken,2005,39.40854
ken,2006,39.40854
ken,2007,39.40854
ken,2008,40.0893
ken,2009,40.0893
ken,2010,57.00957
ken,2011,57.00957
ken,2012,58.44769
ken,2013,57.23353
ken,2014,57.23353
ken,2015,57.23353
ken,2016,58.02348
ken,2017,61.99185
ken,2018,55.33653
ken,2019,58.51477
kgz,1991,29.11976
kgz,1992,29.52508
kgz,1993,29.00355
kgz,1994,26.56121
kgz,1995,25.34052
kgz,1996,25.34052
kgz,1997,25.34052
kgz,1998,25.34052
kgz,1999,25.34052
kgz,2000,25.34052
kgz,2001,25.34052
kgz,2002,25.34052
kgz,2003,25.34052
kgz,2004,25.34052
kgz,2005,26.73598
kgz,2006,25.34052
kgz,2007,26.73598
kgz,2008,26.73598
kgz,2009,26.73598
kgz,2010,34.50863
kgz,2011,39.59222
kgz,2012,39.59222
kgz,2013,41.37705
kgz,2014,41.37705
kgz,2015,40.75965
kgz,2016,40.17966
kgz,2017,41.38198
kgz,2018,42.96465
kgz,2019,46.54547
khm,1975,13.31093
khm,1976,13.31093
khm,1977,13.31093
khm,1978,13.31093
khm,1979,13.31093
khm,1980,10.02801
khm,1981,10.02801
khm,1982,10.02801
khm,1983,10.02801
khm,1984,10.02801
khm,1985,10.02801
khm,1986,10.02801
khm,1987,10.02801
khm,1988,9.80748
khm,1989,9.80748
khm,1990,9.80748
khm,1991,15.31935
khm,1992,15.31935
khm,1993,29.36756
khm,1994,28.97719
khm,1995,28.97719
khm,1996,28.97719
khm,1997,28.97719
khm,1998,24.44222
khm,1999,24.44222
khm,2000,24.44222
khm,2001,24.44222
khm,2002,24.44222
khm,2003,24.44222
khm,2004,24.44222
khm,2005,24.44222
khm,2006,24.44222
khm,2007,24.44222
khm,2008,24.44222
khm,2009,24.44222
khm,2010,24.44222
khm,2011,24.44222
khm,2012,24.44222
khm,2013,26.6338
khm,2014,26.6338
khm,2015,26.6338
khm,2016,23.03705
khm,2017,21.01985
khm,2018,23.43324
khm,2019,30.42376
kor,1975,30.76938
kor,1976,30.76938
kor,1977,30.76938
kor,1978,30.76938
kor,1979,30.76938
kor,1980,33.83796
kor,1981,31.07906
kor,1982,35.21741
kor,1983,35.21741
kor,1984,33.43255
kor,1985,34.77216
kor,1986,34.77216
kor,1987,45.15752
kor,1988,59.50141
kor,1989,60.90728
kor,1990,60.90728
kor,1991,60.90728
kor,1992,62.09534
kor,1993,65.23503
kor,1994,65.23503
kor,1995,65.23503
kor,1996,65.23503
kor,1997,66.9688
kor,1998,68.20558
kor,1999,68.20558
kor,2000,68.20558
kor,2001,68.20558
kor,2002,71.93205
kor,2003,70.84094
kor,2004,71.23907
kor,2005,71.23907
kor,2006,71.23907
kor,2007,70.19759
kor,2008,64.35891
kor,2009,64.35891
kor,2010,62.27652
kor,2011,62.27652
kor,2012,61.00601
kor,2013,56.17975
kor,2014,57.3888
kor,2015,62.50283
kor,2016,61.57766
kor,2017,73.1142
kor,2018,70.16858
kor,2019,74.00498
kwt,1975,55.64287
kwt,1976,55.64287
kwt,1977,55.64287
kwt,1978,55.64287
kwt,1979,55.64287
kwt,1980,55.64287
kwt,1981,56.71054
kwt,1982,56.71054
kwt,1983,56.71054
kwt,1984,56.11167
kwt,1985,56.40506
kwt,1986,56.40506
kwt,1987,56.40506
kwt,1988,56.40506
kwt,1989,56.40506
kwt,1990,54.86217
kwt,1991,55.94675
kwt,1992,54.97176
kwt,1993,55.33115
kwt,1994,55.33115
kwt,1995,55.70306
kwt,1996,55.95492
kwt,1997,55.70306
kwt,1998,55.70306
kwt,1999,55.70306
kwt,2000,55.70306
kwt,2001,55.70306
kwt,2002,55.70306
kwt,2003,55.70306
kwt,2004,55.70306
kwt,2005,57.16907
kwt,2006,55.70306
kwt,2007,55.70306
kwt,2008,55.70306
kwt,2009,55.70306
kwt,2010,55.70306
kwt,2011,55.70306
kwt,2012,55.70306
kwt,2013,55.70306
kwt,2014,55.33115
kwt,2015,55.33115
kwt,2016,56.77425
kwt,2017,56.80259
kwt,2018,58.53442
kwt,2019,56.80259
lao,1975,53.35917
lao,1976,63.89792
lao,1977,63.89792
lao,1978,63.89792
lao,1979,63.89792
lao,1980,63.89792
lao,1981,46.61614
lao,1982,46.61614
lao,1983,46.61614
lao,1984,46.61614
lao,1985,46.61614
lao,1986,46.61614
lao,1987,46.61614
lao,1988,46.61614
lao,1989,46.61614
lao,1990,46.59036
lao,1991,55.43195
lao,1992,55.43195
lao,1993,45.63313
lao,1994,45.63313
lao,1995,45.63313
lao,1996,45.63313
lao,1997,45.63313
lao,1998,45.63313
lao,1999,45.63313
lao,2000,45.63313
lao,2001,45.63313
lao,2002,45.63313
lao,2003,45.63313
lao,2004,45.63313
lao,2005,55.43195
lao,2006,45.63313
lao,2007,55.43195
lao,2008,55.43195
lao,2009,55.43195
lao,2010,55.43195
lao,2011,55.43195
lao,2012,55.43195
lao,2013,54.25323
lao,2014,54.25323
lao,2015,54.84432
lao,2016,42.81739
lao,2017,54.84432
lao,2018,52.24959
lao,2019,51.99223
lbn,1975,31.19027
lbn,1976,31.19027
lbn,1977,31.19027
lbn,1978,31.19027
lbn,1979,31.19027
lbn,1980,31.19027
lbn,1981,31.19027
lbn,1982,31.19027
lbn,1983,31.19027
lbn,1984,30.4551
lbn,1985,30.4551
lbn,1986,30.4551
lbn,1987,30.4551
lbn,1988,30.4551
lbn,1989,30.4551
lbn,1990,34.20978
lbn,1991,34.20978
lbn,1992,34.57088
lbn,1993,35.54097
lbn,1994,35.88921
lbn,1995,35.88921
lbn,1996,35.88921
lbn,1997,35.88921
lbn,1998,35.88921
lbn,1999,35.88921
lbn,2000,35.88921
lbn,2001,36.51664
lbn,2002,36.51664
lbn,2003,36.51664
lbn,2004,36.51664
lbn,2005,37.98118
lbn,2006,37.88024
lbn,2007,37.88024
lbn,2008,39.52563
lbn,2009,37.88024
lbn,2010,37.88024
lbn,2011,37.88024
lbn,2012,39.3467
lbn,2013,43.59172
lbn,2014,43.59172
lbn,2015,41.36006
lbn,2016,41.85799
lbn,2017,43.02746
lbn,2018,44.08787
lbn,2019,44.08787
lbr,1975,34.01896
lbr,1976,34.01896
lbr,1977,34.01896
lbr,1978,34.01896
lbr,1979,34.01896
lbr,1980,30.81163
lbr,1981,30.07641
lbr,1982,31.81282
lbr,1983,31.81282
lbr,1984,29.75139
lbr,1985,31.45628
lbr,1986,31.45628
lbr,1987,29.75139
lbr,1988,31.45628
lbr,1989,31.45628
lbr,1990,30.6136
lbr,1991,48.16131
lbr,1992,48.16131
lbr,1993,48.09893
lbr,1994,48.16131
lbr,1995,48.16131
lbr,1996,35.69553
lbr,1997,28.99428
lbr,1998,29.32875
lbr,1999,29.32875
lbr,2000,30.37596
lbr,2001,30.37596
lbr,2002,30.37596
lbr,2003,30.37596
lbr,2004,49.41107
lbr,2005,53.54359
lbr,2006,52.55899
lbr,2007,52.55899
lbr,2008,52.55899
lbr,2009,52.55899
lbr,2010,46.71011
lbr,2011,47.90707
lbr,2012,47.90707
lbr,2013,46.71011
lbr,2014,46.71011
lbr,2015,46.71011
lbr,2016,46.71011
lbr,2017,54.73618
lbr,2018,50.34386
lbr,2019,50.27334
lby,1975,29.44048
lby,1976,29.44048
lby,1977,29.44048
lby,1978,29.44048
lby,1979,29.44048
lby,1980,29.44048
lby,1981,28.14932
lby,1982,28.14932
lby,1983,28.14932
lby,1984,26.66834
lby,1985,26.66834
lby,1986,27.48092
lby,1987,27.48092
lby,1988,28.43963
lby,1989,28.43963
lby,1990,28.43963
lby,1991,28.43963
lby,1992,30.63185
lby,1993,30.63185
lby,1994,30.63185
lby,1995,30.18497
lby,1996,30.18497
lby,1997,30.18497
lby,1998,30.18497
lby,1999,30.18497
lby,2000,30.18497
lby,2001,30.18497
lby,2002,30.18497
lby,2003,24.16523
lby,2004,24.16523
lby,2005,24.16523
lby,2006,24.16523
lby,2007,24.16523
lby,2008,24.16523
lby,2009,24.16523
lby,2010,24.16523
lby,2011,35.2293
lby,2012,38.53847
lby,2013,45.83084
lby,2014,47.17438
lby,2015,42.73298
lby,2016,41.27075
lby,2017,41.08371
lby,2018,39.12921
lby,2019,37.80547
lka,1975,57.94005
lka,1976,57.94005
lka,1977,57.94005
lka,1978,55.08149
lka,1979,55.08149
lka,1980,55.08149
lka,1981,55.95522
lka,1982,55.95522
lka,1983,54.78311
lka,1984,55.34394
lka,1985,55.34394
lka,1986,55.34394
lka,1987,55.34394
lka,1988,55.31197
lka,1989,55.31197
lka,1990,55.31197
lka,1991,55.31197
lka,1992,55.31197
lka,1993,55.47967
lka,1994,55.1072
lka,1995,55.1072
lka,1996,55.39856
lka,1997,55.1072
lka,1998,55.1072
lka,1999,55.1072
lka,2000,55.1072
lka,2001,55.1072
lka,2002,55.1072
lka,2003,55.1072
lka,2004,55.1072
lka,2005,55.1072
lka,2006,53.46477
lka,2007,53.46477
lka,2008,52.37815
lka,2009,52.37815
lka,2010,46.51905
lka,2011,46.51905
lka,2012,46.51905
lka,2013,47.97257
lka,2014,48.50642
lka,2015,62.16462
lka,2016,70.60175
lka,2017,66.25901
lka,2018,68.44077
lka,2019,68.44077
lso,1975,58.2283
lso,1976,58.2283
lso,1977,58.2283
lso,1978,58.2283
lso,1979,58.2283
lso,1980,58.2283
lso,1981,59.46684
lso,1982,57.59895
lso,1983,59.46684
lso,1984,59.46684
lso,1985,59.46684
lso,1986,57.59895
lso,1987,57.59895
lso,1988,57.59895
lso,1989,57.59895
lso,1990,57.59895
lso,1991,57.59895
lso,1992,56.00935
lso,1993,54.2459
lso,1994,54.2459
lso,1995,54.2459
lso,1996,55.23681
lso,1997,55.23681
lso,1998,55.59227
lso,1999,55.23681
lso,2000,56.53914
lso,2001,56.53914
lso,2002,56.53914
lso,2003,56.53914
lso,2004,56.53914
lso,2005,56.53914
lso,2006,56.53914
lso,2007,56.53914
lso,2008,56.53914
lso,2009,56.53914
lso,2010,56.53914
lso,2011,56.53914
lso,2012,56.53914
lso,2013,59.89816
lso,2014,59.89816
lso,2015,59.89816
lso,2016,57.89678
lso,2017,59.97659
lso,2018,54.4323
lso,2019,58.69384
ltu,1991,61.86148
ltu,1992,68.33199
ltu,1993,71.31671
ltu,1994,73.99729
ltu,1995,73.99729
ltu,1996,73.99729
ltu,1997,73.99729
ltu,1998,73.99729
ltu,1999,73.76766
ltu,2000,79.40719
ltu,2001,79.40719
ltu,2002,79.40719
ltu,2003,79.40719
ltu,2004,79.40719
ltu,2005,79.40719
ltu,2006,79.40719
ltu,2007,79.40719
ltu,2008,79.40719
ltu,2009,79.40719
ltu,2010,81.56703
ltu,2011,81.56703
ltu,2012,81.56703
ltu,2013,83.9862
ltu,2014,83.9862
ltu,2015,83.9862
ltu,2016,83.9862
ltu,2017,83.9862
ltu,2018,80.37304
ltu,2019,80.37304
lux,1975,55.53006
lux,1976,55.53006
lux,1977,55.53006
lux,1978,55.53006
lux,1979,55.53006
lux,1980,55.53006
lux,1981,56.81662
lux,1982,56.81662
lux,1983,56.81662
lux,1984,56.81662
lux,1985,57.68159
lux,1986,57.68159
lux,1987,57.68159
lux,1988,57.68159
lux,1989,57.68159
lux,1990,57.68159
lux,1991,57.68159
lux,1992,57.68159
lux,1993,57.68159
lux,1994,57.68159
