country,time,celec_idea
cod,1990,19.65771
cod,1991,19.14753
cod,1992,18.84137
cod,1993,0.40493
cod,1994,0.49531
cod,1995,0.27343
cod,1996,0.43318
cod,1997,0.55524
cod,1998,0.57721
cod,1999,0.56592
cod,2000,0.33253
cod,2001,0.37803
cod,2002,0.49879
cod,2003,0.36449
cod,2004,0.40695
cod,2005,0.67097
cod,2006,49.17425
cod,2007,48.7671
cod,2008,48.90727
cod,2009,49.0619
cod,2010,46.87977
cod,2011,40.5822
cod,2012,40.4042
cod,2013,40.20452
cod,2014,40.07157
cod,2015,39.4195
cod,2016,39.83013
cod,2017,39.80904
cod,2018,39.66344
cod,2019,43.12794
cog,1975,32.35616
cog,1976,32.65515
cog,1977,0.62101
cog,1978,0.31396
cog,1979,32.54843
cog,1980,32.48715
cog,1981,32.50486
cog,1982,32.62623
cog,1983,32.66786
cog,1984,32.39626
cog,1985,32.49332
cog,1986,32.49932
cog,1987,32.50951
cog,1988,32.50743
cog,1989,32.38167
cog,1990,34.26699
cog,1991,37.25967
cog,1992,61.13826
cog,1993,56.27815
cog,1994,56.58025
cog,1995,56.33595
cog,1996,56.40407
cog,1997,0.36156
cog,1998,0.1793
cog,1999,0.32484
cog,2000,0.24029
cog,2001,0.68506
cog,2002,34.03137
cog,2003,33.7055
cog,2004,33.87798
cog,2005,33.93972
cog,2006,33.92125
cog,2007,31.90975
cog,2008,32.00603
cog,2009,36.1526
cog,2010,36.03665
cog,2011,35.90846
cog,2012,33.4685
cog,2013,33.51361
cog,2014,33.40975
cog,2015,33.3862
cog,2016,26.67977
cog,2017,28.15801
cog,2018,28.29613
cog,2019,27.95029
col,1975,66.59928
col,1976,66.65828
col,1977,66.72441
col,1978,70.02464
col,1979,69.75012
col,1980,69.87642
col,1981,70.3806
col,1982,66.8132
col,1983,66.95117
col,1984,66.93035
col,1985,67.09281
col,1986,66.51004
col,1987,66.41161
col,1988,66.42658
col,1989,66.47771
col,1990,66.20721
col,1991,67.98181
col,1992,67.96618
col,1993,68.10443
col,1994,68.09401
col,1995,68.08176
col,1996,68.14708
col,1997,67.99391
col,1998,67.16114
col,1999,67.20116
col,2000,67.21356
col,2001,67.16601
col,2002,65.73114
col,2003,64.30806
col,2004,64.59236
col,2005,64.57917
col,2006,66.72189
col,2007,66.991
col,2008,66.76708
col,2009,66.58441
col,2010,70.75747
col,2011,70.93385
col,2012,70.91179
col,2013,71.10645
col,2014,70.17236
col,2015,70.11059
col,2016,69.96393
col,2017,69.95242
col,2018,81.61152
col,2019,81.29138
cpv,1975,52.34852
cpv,1976,0.28934
cpv,1977,0.50714
cpv,1978,0.65217
cpv,1979,0.28596
cpv,1980,54.2315
cpv,1981,54.23022
cpv,1982,54.15234
cpv,1983,54.41624
cpv,1984,54.19426
cpv,1985,56.67125
cpv,1986,56.59368
cpv,1987,56.31207
cpv,1988,56.4696
cpv,1989,56.49349
cpv,1990,57.90715
cpv,1991,73.10977
cpv,1992,73.07128
cpv,1993,73.48122
cpv,1994,73.33449
cpv,1995,80.19858
cpv,1996,85.63642
cpv,1997,85.45299
cpv,1998,85.50743
cpv,1999,85.38849
cpv,2000,85.59792
cpv,2001,81.80085
cpv,2002,82.1561
cpv,2003,81.76768
cpv,2004,81.9073
cpv,2005,81.86148
cpv,2006,82.81732
cpv,2007,82.65189
cpv,2008,83.63284
cpv,2009,83.44726
cpv,2010,83.30491
cpv,2011,85.11702
cpv,2012,85.12925
cpv,2013,85.60171
cpv,2014,85.46273
cpv,2015,85.32397
cpv,2016,89.51267
cpv,2017,89.05432
cpv,2018,89.02207
cpv,2019,89.58289
cri,1975,81.08097
cri,1976,81.23007
cri,1977,81.23883
cri,1978,82.21943
cri,1979,82.40456
cri,1980,82.46519
cri,1981,82.58388
cri,1982,88.8236
cri,1983,88.85066
cri,1984,88.68032
cri,1985,88.8571
cri,1986,88.55159
cri,1987,88.81362
cri,1988,88.48003
cri,1989,88.55673
cri,1990,91.34003
cri,1991,91.17104
cri,1992,91.43218
cri,1993,91.67795
cri,1994,91.42082
cri,1995,91.25492
cri,1996,91.10889
cri,1997,91.53332
cri,1998,92.22559
cri,1999,91.92987
cri,2000,92.06101
cri,2001,92.22816
cri,2002,92.06783
cri,2003,92.20531
cri,2004,92.15587
cri,2005,92.13114
cri,2006,96.65531
cri,2007,96.93933
cri,2008,96.8244
cri,2009,96.64034
cri,2010,96.56296
cri,2011,96.69709
cri,2012,96.5484
cri,2013,96.79854
cri,2014,96.80065
cri,2015,96.61544
cri,2016,95.99841
cri,2017,96.33065
cri,2018,95.0043
cri,2019,94.92671
cub,1975,0.46277
cub,1976,0.40119
cub,1977,0.65179
cub,1978,0.46392
cub,1979,0.74963
cub,1980,0.40119
cub,1981,0.34168
cub,1982,0.5686
cub,1983,0.36505
cub,1984,0.21797
cub,1985,0.30901
cub,1986,0.40863
cub,1987,0.30019
cub,1988,0.57846
cub,1989,0.55479
cub,1990,0.52493
cub,1991,0.73242
cub,1992,0.27192
cub,1993,25.78177
cub,1994,25.89276
cub,1995,25.87911
cub,1996,25.68306
cub,1997,25.81245
cub,1998,29.01735
cub,1999,29.22078
cub,2000,29.48588
cub,2001,29.21002
cub,2002,29.35443
cub,2003,29.2938
cub,2004,29.21321
cub,2005,29.17929
cub,2006,29.19201
cub,2007,29.32298
cub,2008,21.79461
cub,2009,21.81912
cub,2010,22.02455
cub,2011,21.81845
cub,2012,21.70168
cub,2013,23.19214
cub,2014,23.11247
cub,2015,23.2166
cub,2016,24.46702
cub,2017,23.36329
cub,2018,26.53246
cub,2019,26.53542
cyp,1975,60.1136
cyp,1976,63.50538
cyp,1977,66.50371
cyp,1978,66.51215
cyp,1979,66.52327
cyp,1980,67.05067
cyp,1981,72.94134
cyp,1982,73.13569
cyp,1983,78.7557
cyp,1984,78.50704
cyp,1985,78.70767
cyp,1986,78.7923
cyp,1987,78.69408
cyp,1988,79.51197
cyp,1989,79.45147
cyp,1990,79.90257
cyp,1991,81.60573
cyp,1992,81.58254
cyp,1993,82.24692
cyp,1994,81.91424
cyp,1995,82.00646
cyp,1996,82.04573
cyp,1997,82.04683
cyp,1998,81.04033
cyp,1999,81.26657
cyp,2000,82.84446
cyp,2001,83.94959
cyp,2002,84.15166
cyp,2003,84.19843
cyp,2004,83.95865
cyp,2005,84.04446
cyp,2006,88.36106
cyp,2007,88.26032
cyp,2008,88.43573
cyp,2009,88.18679
cyp,2010,88.50566
cyp,2011,88.71485
cyp,2012,88.27425
cyp,2013,88.02151
cyp,2014,87.81783
cyp,2015,87.96179
cyp,2016,87.89854
cyp,2017,87.78105
cyp,2018,87.2706
cyp,2019,86.89267
cze,1975,28.53006
cze,1976,28.49351
cze,1977,28.43347
cze,1978,28.43205
cze,1979,28.33902
cze,1980,28.28428
cze,1981,28.33254
cze,1982,28.40892
cze,1983,28.3412
cze,1984,28.33946
cze,1985,28.27354
cze,1986,28.57392
cze,1987,28.43712
cze,1988,28.15363
cze,1989,28.3183
cze,1990,86.05776
cze,1991,86.35311
cze,1992,86.46983
cze,1993,89.31599
cze,1994,89.4311
cze,1995,89.276
cze,1996,89.87875
cze,1997,89.70834
cze,1998,83.18865
cze,1999,83.31191
cze,2000,83.50342
cze,2001,83.58176
cze,2002,89.81933
cze,2003,89.637
cze,2004,89.74546
cze,2005,90.02495
cze,2006,92.4319
cze,2007,92.59582
cze,2008,92.38418
cze,2009,92.26675
cze,2010,92.13479
cze,2011,92.22921
cze,2012,92.08559
cze,2013,91.9182
cze,2014,91.80666
cze,2015,91.81833
cze,2016,91.66002
cze,2017,83.80869
cze,2018,78.83652
cze,2019,76.24377
deu,1975,95.17474
deu,1976,94.93939
deu,1977,94.88985
deu,1978,94.93802
deu,1979,94.74442
deu,1980,99.07424
deu,1981,98.90128
deu,1982,98.89281
deu,1983,99.50443
deu,1984,99.26104
deu,1985,99.57256
deu,1986,99.51055
deu,1987,99.13832
deu,1988,98.83108
deu,1989,99.29574
deu,1990,98.50177
deu,1991,98.71103
deu,1992,98.75888
deu,1993,98.66852
deu,1994,99.20075
deu,1995,99.35391
deu,1996,99.4685
deu,1997,99.33079
deu,1998,99.61565
deu,1999,99.43745
deu,2000,99.37901
deu,2001,99.24251
deu,2002,99.66593
deu,2003,99.58474
deu,2004,99.5236
deu,2005,99.88283
deu,2006,100
deu,2007,99.68889
deu,2008,99.94974
deu,2009,99.58781
deu,2010,99.57515
deu,2011,99.69387
deu,2012,99.77885
deu,2013,90.40892
deu,2014,90.25655
deu,2015,90.4123
deu,2016,90.18011
deu,2017,91.43055
deu,2018,91.38172
deu,2019,91.10819
dnk,1975,87.19719
dnk,1976,87.37739
dnk,1977,87.40295
dnk,1978,87.34726
dnk,1979,87.45627
dnk,1980,87.42376
dnk,1981,86.9688
dnk,1982,87.11093
dnk,1983,87.265
dnk,1984,87.42868
dnk,1985,87.48802
dnk,1986,87.60026
dnk,1987,87.29137
dnk,1988,87.4779
dnk,1989,87.63411
dnk,1990,87.02404
dnk,1991,87.04924
dnk,1992,87.20149
dnk,1993,87.12911
dnk,1994,87.4309
dnk,1995,87.60775
dnk,1996,87.26973
dnk,1997,87.33629
dnk,1998,87.33422
dnk,1999,87.12167
dnk,2000,87.18702
dnk,2001,87.52842
dnk,2002,87.47277
dnk,2003,87.09596
dnk,2004,87.25477
dnk,2005,90.41169
dnk,2006,90.4115
dnk,2007,90.85881
dnk,2008,90.56158
dnk,2009,90.85725
dnk,2010,90.81372
dnk,2011,90.79171
dnk,2012,91.08084
dnk,2013,90.39446
dnk,2014,90.30446
dnk,2015,89.69679
dnk,2016,89.38379
dnk,2017,89.22353
dnk,2018,89.58332
dnk,2019,88.87354
dom,1975,37.96416
dom,1976,38.325
dom,1977,38.28709
dom,1978,53.83947
dom,1979,53.88233
dom,1980,54.09514
dom,1981,53.96637
dom,1982,57.78323
dom,1983,57.76287
dom,1984,57.83366
dom,1985,57.88294
dom,1986,57.42328
dom,1987,56.29199
dom,1988,56.25224
dom,1989,56.15216
dom,1990,47.55549
dom,1991,47.32131
dom,1992,47.30462
dom,1993,47.63766
dom,1994,43.79259
dom,1995,44.07297
dom,1996,66.02711
dom,1997,67.88505
dom,1998,73.04701
dom,1999,73.1589
dom,2000,75.2577
dom,2001,75.72831
dom,2002,75.75229
dom,2003,75.571
dom,2004,75.51161
dom,2005,75.56679
dom,2006,69.72833
dom,2007,69.4973
dom,2008,68.72016
dom,2009,68.67774
dom,2010,66.98096
dom,2011,66.97641
dom,2012,66.78563
dom,2013,67.26705
dom,2014,67.09991
dom,2015,66.64832
dom,2016,60.95094
dom,2017,61.67852
dom,2018,61.60664
dom,2019,61.44139
dza,1975,0.58576
dza,1976,33.50364
dza,1977,33.50451
dza,1978,33.22208
dza,1979,33.09719
dza,1980,33.16207
dza,1981,33.0209
dza,1982,36.95982
dza,1983,36.90115
dza,1984,36.58668
dza,1985,36.75528
dza,1986,36.52328
dza,1987,36.79971
dza,1988,36.72654
dza,1989,36.513
dza,1990,38.63586
dza,1991,51.38301
dza,1992,51.23612
dza,1993,0.52247
dza,1994,0.43137
dza,1995,45.00077
dza,1996,44.8975
dza,1997,35.73939
dza,1998,35.7246
dza,1999,30.76893
dza,2000,30.71475
dza,2001,30.75417
dza,2002,39.09793
dza,2003,39.24597
dza,2004,41.84913
dza,2005,41.65855
dza,2006,42.06828
dza,2007,42.14378
dza,2008,41.47989
dza,2009,40.68027
dza,2010,40.98253
dza,2011,40.89989
dza,2012,42.47985
dza,2013,42.41197
dza,2014,39.9279
dza,2015,39.77963
dza,2016,39.91509
dza,2017,39.28773
dza,2018,38.78424
dza,2019,44.74669
ecu,1975,0.24982
ecu,1976,0.75513
ecu,1977,0.65504
ecu,1978,64.9694
ecu,1979,70.94156
ecu,1980,74.09451
ecu,1981,74.12784
ecu,1982,74.03353
ecu,1983,74.24964
ecu,1984,80.49937
ecu,1985,80.4676
ecu,1986,79.90162
ecu,1987,79.88749
ecu,1988,79.9248
ecu,1989,79.95221
ecu,1990,80.42054
ecu,1991,80.26594
ecu,1992,80.18922
ecu,1993,80.52321
ecu,1994,80.57997
ecu,1995,80.42547
ecu,1996,80.15097
ecu,1997,79.93581
ecu,1998,79.70874
ecu,1999,79.76863
ecu,2000,79.87258
ecu,2001,79.87569
ecu,2002,80.23856
ecu,2003,80.06463
ecu,2004,79.97868
ecu,2005,79.94215
ecu,2006,83.12037
ecu,2007,81.55401
ecu,2008,78.81652
ecu,2009,71.57511
ecu,2010,71.86554
ecu,2011,71.43455
ecu,2012,71.62867
ecu,2013,70.40562
ecu,2014,70.48402
ecu,2015,70.46863
ecu,2016,70.49502
ecu,2017,68.66971
ecu,2018,69.99175
ecu,2019,70.01595
egy,1975,43.02372
egy,1976,41.38382
egy,1977,41.63426
egy,1978,41.15876
egy,1979,34.44282
egy,1980,0.3613
egy,1981,40.45867
egy,1982,40.5698
egy,1983,40.98675
egy,1984,38.98055
egy,1985,39.02647
egy,1986,39.0213
egy,1987,39.72633
egy,1988,39.46217
egy,1989,39.42997
egy,1990,32.18202
egy,1991,32.10762
egy,1992,32.23251
egy,1993,31.91189
egy,1994,31.90524
egy,1995,31.84836
egy,1996,32.07135
egy,1997,31.81402
egy,1998,31.84279
egy,1999,31.31773
egy,2000,30.89438
egy,2001,31.0702
egy,2002,30.95888
egy,2003,30.74486
egy,2004,30.84774
egy,2005,21.33441
egy,2006,21.47062
egy,2007,21.26877
egy,2008,21.20691
egy,2009,21.23354
egy,2010,19.48741
egy,2011,25.5677
egy,2012,54.67312
egy,2013,54.73871
egy,2014,31.4307
egy,2015,28.62441
egy,2016,28.74754
egy,2017,28.44921
egy,2018,21.67728
egy,2019,21.2474
eri,1993,0.44699
eri,1994,0.27607
eri,1995,0.24522
eri,1996,0.33515
eri,1997,0.63671
eri,1998,0.19633
eri,1999,0.55218
eri,2000,0.62384
eri,2001,0.2911
eri,2002,0.35138
eri,2003,0.59988
eri,2004,0.42382
eri,2005,0.41268
eri,2006,0.56774
eri,2007,0.48478
eri,2008,0.40564
eri,2009,0.55194
eri,2010,0.5741
eri,2011,0.3424
eri,2012,0.43661
eri,2013,0.49849
eri,2014,0.57718
eri,2015,0.44798
eri,2016,0.40993
eri,2017,0.45422
eri,2018,0.50522
eri,2019,0.7786
esp,1975,33.90494
esp,1976,34.03414
esp,1977,78.59825
esp,1978,80.31418
esp,1979,89.97687
esp,1980,89.98213
esp,1981,90.00502
esp,1982,92.44994
esp,1983,92.48972
esp,1984,92.29151
esp,1985,92.22563
esp,1986,92.47665
esp,1987,93.02192
esp,1988,92.67418
esp,1989,92.79471
esp,1990,93.26542
esp,1991,92.91756
esp,1992,93.1107
esp,1993,92.13154
esp,1994,92.05691
esp,1995,92.08357
esp,1996,93.03842
esp,1997,92.85831
esp,1998,93.0285
esp,1999,92.81222
esp,2000,92.53831
esp,2001,92.56596
esp,2002,92.65807
esp,2003,92.82845
esp,2004,93.05859
esp,2005,92.94795
esp,2006,92.96082
esp,2007,92.90086
esp,2008,96.89295
esp,2009,96.8113
esp,2010,96.77391
esp,2011,96.50699
esp,2012,96.56239
esp,2013,96.71079
esp,2014,97.44488
esp,2015,90.65223
esp,2016,90.71604
esp,2017,89.7444
esp,2018,91.11986
esp,2019,94.09786
est,1991,77.29533
est,1992,91.07249
est,1993,91.02618
est,1994,91.38719
est,1995,91.45993
est,1996,91.47265
est,1997,91.47634
est,1998,91.83071
est,1999,91.21343
est,2000,91.20525
est,2001,91.23495
est,2002,91.6209
est,2003,91.58929
est,2004,91.14798
est,2005,91.51124
est,2006,91.40123
est,2007,88.95155
est,2008,89.16502
est,2009,88.99007
est,2010,88.93276
est,2011,93.50283
est,2012,93.28375
est,2013,91.84618
est,2014,92.11804
est,2015,92.53981
est,2016,94.41637
est,2017,94.90121
est,2018,94.61686
est,2019,92.21054
eth,1975,0.27438
eth,1976,0.46213
eth,1977,0.41769
eth,1978,0.40087
eth,1979,0.42996
eth,1980,0.37545
eth,1981,0.44338
eth,1982,0.52512
eth,1983,0.39577
eth,1984,0.56874
eth,1985,0.54563
eth,1986,0.30757
eth,1987,20.34857
eth,1988,22.1356
eth,1989,22.16317
eth,1990,21.94036
eth,1991,20.89424
eth,1992,20.9987
eth,1993,21.0544
eth,1994,36.04735
eth,1995,34.38971
eth,1996,34.37997
eth,1997,34.45469
eth,1998,34.52556
eth,1999,34.47138
eth,2000,33.06383
eth,2001,33.76079
eth,2002,33.66706
eth,2003,33.49295
eth,2004,33.55816
eth,2005,43.93641
eth,2006,43.86421
eth,2007,43.83459
eth,2008,43.84509
eth,2009,44.12561
eth,2010,30.86746
eth,2011,31.89466
eth,2012,31.81898
eth,2013,31.88051
eth,2014,31.7979
eth,2015,35.02603
eth,2016,35.31511
eth,2017,35.0716
eth,2018,37.33679
eth,2019,36.92377
fin,1975,89.96548
fin,1976,89.68157
fin,1977,89.92308
fin,1978,90.01681
fin,1979,89.92541
fin,1980,89.69685
fin,1981,89.78043
fin,1982,89.92977
fin,1983,90.02726
fin,1984,89.98617
fin,1985,90.01931
fin,1986,90.12153
fin,1987,89.85918
fin,1988,89.99107
fin,1989,89.89748
fin,1990,89.79579
fin,1991,89.85947
fin,1992,89.71459
fin,1993,89.88336
fin,1994,90.46426
fin,1995,90.04912
fin,1996,90.002
fin,1997,89.90367
fin,1998,89.96446
fin,1999,90.01974
fin,2000,90.17346
fin,2001,90.04862
fin,2002,90.39555
fin,2003,89.69445
fin,2004,89.81292
fin,2005,89.57646
fin,2006,91.90081
fin,2007,92.05147
fin,2008,92.04221
fin,2009,92.09694
fin,2010,91.91842
fin,2011,92.16134
fin,2012,92.43879
fin,2013,93.18627
fin,2014,93.35063
fin,2015,92.56251
fin,2016,92.30048
fin,2017,92.10563
fin,2018,92.7359
fin,2019,92.10344
fra,1975,86.55903
fra,1976,86.79787
fra,1977,86.62172
fra,1978,88.20578
fra,1979,88.22602
fra,1980,87.80607
fra,1981,87.84164
fra,1982,87.85406
fra,1983,87.91545
fra,1984,88.07761
fra,1985,88.09397
fra,1986,88.21938
fra,1987,88.14067
fra,1988,88.05681
fra,1989,88.3083
fra,1990,87.98785
fra,1991,88.19173
fra,1992,88.23485
fra,1993,88.19526
fra,1994,88.33017
fra,1995,88.47317
fra,1996,88.33864
fra,1997,88.45191
fra,1998,88.14484
fra,1999,88.17024
fra,2000,88.027
fra,2001,88.26287
fra,2002,88.16123
fra,2003,88.08182
fra,2004,88.35847
fra,2005,88.42953
fra,2006,88.47591
fra,2007,91.02968
fra,2008,91.01287
fra,2009,91.05628
fra,2010,90.98168
fra,2011,90.95726
fra,2012,91.56351
fra,2013,90.70556
fra,2014,90.58781
fra,2015,90.62094
fra,2016,90.42811
fra,2017,90.02983
fra,2018,90.06589
fra,2019,90.02432
gab,1975,26.41793
gab,1976,26.57374
gab,1977,26.56612
gab,1978,26.44796
gab,1979,26.26513
gab,1980,26.52326
gab,1981,26.66745
gab,1982,26.18467
gab,1983,26.45903
gab,1984,26.65581
gab,1985,26.62343
gab,1986,26.78178
gab,1987,26.65394
gab,1988,26.46871
gab,1989,26.65145
gab,1990,32.64358
gab,1991,32.53061
gab,1992,32.59725
gab,1993,32.77924
gab,1994,32.83237
gab,1995,32.72758
gab,1996,35.61194
gab,1997,35.88935
gab,1998,35.6556
gab,1999,35.3924
gab,2000,35.68439
gab,2001,35.8081
gab,2002,36.01836
gab,2003,35.9102
gab,2004,35.68895
gab,2005,35.7059
gab,2006,35.96562
gab,2007,36.08609
gab,2008,36.05536
gab,2009,35.75862
gab,2010,37.38658
gab,2011,36.02983
gab,2012,35.65921
gab,2013,35.6044
gab,2014,35.54503
gab,2015,35.44317
gab,2016,38.95042
gab,2017,40.02204
gab,2018,38.15069
gab,2019,38.58851
gbr,1975,84.29064
gbr,1976,84.23777
gbr,1977,84.07864
gbr,1978,84.26709
gbr,1979,84.44224
gbr,1980,84.80806
gbr,1981,84.85768
gbr,1982,84.97112
gbr,1983,81.66846
gbr,1984,82.05504
gbr,1985,81.79921
gbr,1986,81.84392
gbr,1987,81.14193
gbr,1988,81.77869
gbr,1989,81.4811
gbr,1990,81.38853
gbr,1991,81.31614
gbr,1992,82.12066
gbr,1993,82.20719
gbr,1994,82.28525
gbr,1995,81.99373
gbr,1996,82.09149
gbr,1997,81.56442
gbr,1998,82.15103
gbr,1999,82.82735
gbr,2000,85.21154
gbr,2001,89.20104
gbr,2002,88.70894
gbr,2003,88.76742
gbr,2004,88.80622
gbr,2005,89.46993
gbr,2006,89.4208
gbr,2007,89.55782
gbr,2008,89.39584
gbr,2009,89.72161
gbr,2010,89.70071
gbr,2011,89.89095
gbr,2012,89.50637
gbr,2013,88.66067
gbr,2014,89.83256
gbr,2015,87.2832
gbr,2016,87.24614
gbr,2017,92.69465
gbr,2018,92.83487
gbr,2019,91.39269
geo,1991,44.52913
geo,1992,44.13596
geo,1993,44.78961
geo,1994,43.63301
geo,1995,41.10859
geo,1996,40.91204
geo,1997,40.93053
geo,1998,41.00548
geo,1999,39.04798
geo,2000,39.22092
geo,2001,39.07182
geo,2002,39.2703
geo,2003,39.53232
geo,2004,62.13132
geo,2005,62.12895
geo,2006,62.27866
geo,2007,62.20469
geo,2008,54.73537
geo,2009,54.86839
geo,2010,55.39721
geo,2011,55.1956
geo,2012,62.23059
geo,2013,63.373
geo,2014,63.10273
geo,2015,63.22005
geo,2016,68.38151
geo,2017,68.53464
geo,2018,63.61483
geo,2019,63.032
gha,1975,0.47593
gha,1976,0.30246
gha,1977,0.33378
gha,1978,0.34427
gha,1979,78.0528
gha,1980,77.92747
gha,1981,0.34312
gha,1982,0.45168
gha,1983,0.41759
gha,1984,0.61894
gha,1985,0.53881
gha,1986,0.32943
gha,1987,0.51927
gha,1988,0.30318
gha,1989,0.29827
gha,1990,0.3034
gha,1991,0.3095
gha,1992,50.86183
gha,1993,50.95381
gha,1994,51.11424
gha,1995,51.09877
gha,1996,65.21165
gha,1997,66.18209
gha,1998,66.10791
gha,1999,66.31567
gha,2000,74.88799
gha,2001,75.29085
gha,2002,75.30544
gha,2003,75.23704
gha,2004,74.54973
gha,2005,74.94027
gha,2006,74.9552
gha,2007,75.05846
gha,2008,76.04387
gha,2009,76.19773
gha,2010,76.20946
gha,2011,76.00669
gha,2012,76.26898
gha,2013,74.49521
gha,2014,74.38163
gha,2015,73.572
gha,2016,78.60377
gha,2017,77.88852
gha,2018,78.32342
gha,2019,78.43733
gin,1975,14.36791
gin,1976,14.28392
gin,1977,14.37481
gin,1978,14.26385
gin,1979,14.3572
gin,1980,14.48184
gin,1981,14.37996
gin,1982,14.75187
gin,1983,14.54007
gin,1984,15.00235
gin,1985,0.10691
gin,1986,0.42805
gin,1987,0.54123
gin,1988,0.31083
gin,1989,0.56561
gin,1990,0.56771
gin,1991,0.42566
gin,1992,0.47228
gin,1993,27.65416
gin,1994,27.95584
gin,1995,28.02402
gin,1996,28.01886
gin,1997,27.88738
gin,1998,28.81908
gin,1999,28.89817
gin,2000,28.77271
gin,2001,29.03958
gin,2002,28.27023
gin,2003,29.33603
gin,2004,27.49566
gin,2005,27.63041
gin,2006,27.65304
gin,2007,27.5955
gin,2008,27.58396
gin,2009,0.28611
gin,2010,48.55991
gin,2011,48.74764
gin,2012,48.66857
gin,2013,51.40565
gin,2014,51.34549
gin,2015,50.39454
gin,2016,50.40186
gin,2017,50.051
gin,2018,49.68214
gin,2019,49.27553
gmb,1975,68.58183
gmb,1976,68.60729
gmb,1977,63.15331
gmb,1978,63.28539
gmb,1979,63.1776
gmb,1980,63.15781
gmb,1981,63.22283
gmb,1982,63.36697
gmb,1983,63.1013
gmb,1984,63.03913
gmb,1985,62.97297
gmb,1986,63.293
gmb,1987,68.5543
gmb,1988,68.4937
gmb,1989,68.39716
gmb,1990,68.58801
gmb,1991,68.61497
gmb,1992,65.18044
gmb,1993,65.22465
gmb,1994,57.02769
gmb,1995,0.43931
gmb,1996,34.56526
gmb,1997,44.51422
gmb,1998,44.67708
gmb,1999,44.57621
gmb,2000,44.7783
gmb,2001,39.71169
gmb,2002,45.29969
gmb,2003,45.37568
gmb,2004,45.43071
gmb,2005,45.65633
gmb,2006,38.87736
gmb,2007,39.2469
gmb,2008,39.38967
gmb,2009,39.14014
gmb,2010,39.25736
gmb,2011,39.13198
gmb,2012,39.37523
gmb,2013,39.37576
gmb,2014,39.34885
gmb,2015,39.4412
gmb,2016,44.44279
gmb,2017,55.75868
gmb,2018,57.67169
gmb,2019,57.42248
gnb,1975,0.62852
gnb,1976,0.37603
gnb,1977,0.35111
gnb,1978,0.59087
gnb,1979,0.59723
gnb,1980,0.32802
gnb,1981,0.55361
gnb,1982,0.37232
gnb,1983,0.19163
gnb,1984,0.43989
gnb,1985,0.56891
gnb,1986,0.41843
gnb,1987,0.26214
gnb,1988,0.56447
gnb,1989,0.36359
gnb,1990,0.48248
gnb,1991,0.21579
gnb,1992,0.25141
gnb,1993,0.58007
gnb,1994,51.59433
gnb,1995,51.85546
gnb,1996,51.42765
gnb,1997,51.37861
gnb,1998,47.53458
gnb,1999,56.26795
gnb,2000,61.35248
gnb,2001,61.45107
gnb,2002,58.75445
gnb,2003,57.20017
gnb,2004,58.554
gnb,2005,61.41024
gnb,2006,61.35699
gnb,2007,61.62332
gnb,2008,65.88707
gnb,2009,65.80684
gnb,2010,62.01484
gnb,2011,61.92655
gnb,2012,51.21666
gnb,2013,0.45895
gnb,2014,65.27301
gnb,2015,65.20167
gnb,2016,65.12387
gnb,2017,65.88235
gnb,2018,66.50626
gnb,2019,61.40754
gnq,1975,0.30221
gnq,1976,0.44149
gnq,1977,0.39592
gnq,1978,0.4329
gnq,1979,0.58487
gnq,1980,0.61055
gnq,1981,0.48861
gnq,1982,15.53816
gnq,1983,15.03971
gnq,1984,14.88386
gnq,1985,14.78079
gnq,1986,14.83939
gnq,1987,14.84371
gnq,1988,14.90151
gnq,1989,16.35554
gnq,1990,16.39559
gnq,1991,16.60929
gnq,1992,16.3699
gnq,1993,18.09189
gnq,1994,17.9639
gnq,1995,18.18269
gnq,1996,24.10937
gnq,1997,24.31029
gnq,1998,24.21373
gnq,1999,24.58587
gnq,2000,24.67948
gnq,2001,24.41168
gnq,2002,24.53482
gnq,2003,24.51532
gnq,2004,24.65809
gnq,2005,24.70136
gnq,2006,24.73573
gnq,2007,24.68165
gnq,2008,16.83145
gnq,2009,16.97586
gnq,2010,17.07956
gnq,2011,17.07272
gnq,2012,17.07594
gnq,2013,17.11563
gnq,2014,16.85508
gnq,2015,17.22147
gnq,2016,16.35066
gnq,2017,15.973
gnq,2018,15.66171
gnq,2019,15.84917
grc,1975,88.87117
grc,1976,88.80074
grc,1977,88.48824
grc,1978,88.75692
grc,1979,88.52734
grc,1980,88.62381
grc,1981,88.6602
grc,1982,88.96723
grc,1983,88.86187
grc,1984,88.63211
grc,1985,88.58225
grc,1986,88.53843
grc,1987,88.84856
grc,1988,88.65762
grc,1989,89.42903
grc,1990,89.84023
grc,1991,89.65063
grc,1992,89.70885
grc,1993,89.26308
grc,1994,89.07258
grc,1995,89.01775
grc,1996,89.56176
grc,1997,89.8373
grc,1998,89.84553
grc,1999,89.77677
grc,2000,89.51883
grc,2001,92.09497
grc,2002,92.2209
grc,2003,92.09284
grc,2004,92.06151
grc,2005,92.15719
grc,2006,92.19304
grc,2007,93.53711
grc,2008,93.3887
grc,2009,93.34011
grc,2010,93.50171
grc,2011,93.37683
grc,2012,93.85329
grc,2013,93.78853
grc,2014,93.73998
grc,2015,91.85134
grc,2016,91.93652
grc,2017,92.4702
grc,2018,92.21067
grc,2019,91.39143
gtm,1975,14.59688
gtm,1976,14.62243
gtm,1977,14.37917
gtm,1978,14.35798
gtm,1979,14.71968
gtm,1980,14.43628
