country,time,matfootp
dom,1997,37902859
dom,1998,38453723
dom,1999,41068743
dom,2000,42443117
dom,2001,39122439
dom,2002,49709295
dom,2003,40989170
dom,2004,38805677
dom,2005,45311597
dom,2006,46910414
dom,2007,47981962
dom,2008,50401498
dom,2009,46392524
dom,2010,52264888
dom,2011,58042154
dom,2012,62318515
dom,2013,64442307
dom,2014,68167568
dom,2015,68934118
dom,2016,69817762
dom,2017,70702885
dza,1990,48817815
dza,1991,52461279
dza,1992,51034555
dza,1993,50881028
dza,1994,49993474
dza,1995,53478581
dza,1996,56141363
dza,1997,49718014
dza,1998,65274596
dza,1999,62431369
dza,2000,58942349
dza,2001,62303825
dza,2002,63931806
dza,2003,68582605
dza,2004,73052055
dza,2005,71986619
dza,2006,73398895
dza,2007,76889782
dza,2008,81945568
dza,2009,99742665
dza,2010,98145127
dza,2011,103174706
dza,2012,110103765
dza,2013,118011404
dza,2014,117383583
dza,2015,120620859
dza,2016,124076156
dza,2017,127536612
ecu,1990,70685505
ecu,1991,82090382
ecu,1992,74961305
ecu,1993,78463793
ecu,1994,87927875
ecu,1995,91372620
ecu,1996,92273202
ecu,1997,93646368
ecu,1998,97014230
ecu,1999,82849803
ecu,2000,85575523
ecu,2001,96441202
ecu,2002,103075595
ecu,2003,102766829
ecu,2004,108070540
ecu,2005,108197293
ecu,2006,114353503
ecu,2007,121879904
ecu,2008,134733858
ecu,2009,147787228
ecu,2010,147602944
ecu,2011,151928581
ecu,2012,155335856
ecu,2013,165326243
ecu,2014,168858692
ecu,2015,172737511
ecu,2016,177398550
ecu,2017,182061190
egy,1990,231725178
egy,1991,232404673
egy,1992,227053353
egy,1993,245203743
egy,1994,249722296
egy,1995,267850603
egy,1996,284929254
egy,1997,302663072
egy,1998,331284930
egy,1999,345795038
egy,2000,325457993
egy,2001,328498542
egy,2002,324108973
egy,2003,291631081
egy,2004,308125193
egy,2005,352279961
egy,2006,382550777
egy,2007,408118923
egy,2008,443577998
egy,2009,458820811
egy,2010,431405450
egy,2011,417270050
egy,2012,440905900
egy,2013,431587170
egy,2014,436868490
egy,2015,446912080
egy,2016,458803130
egy,2017,470730420
eri,1990,610888.3
eri,1991,6979411.9
eri,1992,1029068.42
eri,1993,3934719.09
eri,1994,5503187.4
eri,1995,5066130.5
eri,1996,4850452.7
eri,1997,5545847.8
eri,1998,6576414.9
eri,1999,5955782.8
eri,2000,5090861.3
eri,2001,5535697.1
eri,2002,5714174
eri,2003,5388351.9
eri,2004,5689329.9
eri,2005,6911156.3
eri,2006,6181816.3
eri,2007,6820861.9
eri,2008,4987025.88
eri,2009,5578476.94
eri,2010,5615985.32
eri,2011,7690397.31
eri,2012,7233428.92
eri,2013,7895905.52
eri,2014,13425582.48
eri,2015,19479882.9
eri,2016,25509668.65
eri,2017,31539522.34
esp,1990,603858290
esp,1991,641563130
esp,1992,708198640
esp,1993,618605440
esp,1994,633075400
esp,1995,709293030
esp,1996,696121180
esp,1997,724658960
esp,1998,839174420
esp,1999,888924710
esp,2000,958488520
esp,2001,987718570
esp,2002,1037478270
esp,2003,1141917840
esp,2004,1223236290
esp,2005,1321384550
esp,2006,1389918900
esp,2007,1435294520
esp,2008,1344309490
esp,2009,1155774980
esp,2010,1157493480
esp,2011,1089106440
esp,2012,1063186230
esp,2013,1060177940
esp,2014,1054901360
esp,2015,1076319890
esp,2016,1097166190
esp,2017,1118361490
est,1990,10842636
est,1991,23387423
est,1992,21498276.3
est,1993,20920326.9
est,1994,20557134.7
est,1995,17944287.7
est,1996,19382272.6
est,1997,18955019
est,1998,17882898.7
est,1999,17068891.6
est,2000,18607139
est,2001,19129892
est,2002,21846812
est,2003,25930332
est,2004,27891518
est,2005,31034589
est,2006,33618268
est,2007,40135421
est,2008,36289145
est,2009,31990799
est,2010,32130205
est,2011,33218722
est,2012,33665324
est,2013,36974012
est,2014,37587300
est,2015,36739077
est,2016,37738914
est,2017,38739868
eth,1990,98600370
eth,1991,120651015
eth,1992,103094279.8
eth,1993,87694850.4
eth,1994,40023002.6
eth,1995,39931396.3
eth,1996,39086862.4
eth,1997,34108290.1
eth,1998,27598310.3
eth,1999,30425695.1
eth,2000,14749398.9
eth,2001,32577996.7
eth,2002,36354802.3
eth,2003,36782556.8
eth,2004,38315728.3
eth,2005,43497694.8
eth,2006,47529292.3
eth,2007,52549519.8
eth,2008,56463485.2
eth,2009,63498688.8
eth,2010,57201128
eth,2011,57767034
eth,2012,56305425
eth,2013,59881193
eth,2014,64555688
eth,2015,69097534
eth,2016,74156889
eth,2017,79216593
fin,1990,99409930
fin,1991,93553770
fin,1992,137795700
fin,1993,118248492
fin,1994,125216105
fin,1995,124579040
fin,1996,123462740
fin,1997,123936120
fin,1998,133169030
fin,1999,152314500
fin,2000,153260310
fin,2001,174271940
fin,2002,179077730
fin,2003,190434710
fin,2004,195166850
fin,2005,198418370
fin,2006,203770270
fin,2007,211204590
fin,2008,208053940
fin,2009,194062890
fin,2010,186761130
fin,2011,190708050
fin,2012,189846490
fin,2013,193673670
fin,2014,192189210
fin,2015,193945160
fin,2016,196776600
fin,2017,199614610
fji,1990,6223347.2
fji,1991,11462081
fji,1992,6576948.9
fji,1993,6553925
fji,1994,6596757.4
fji,1995,6351303.2
fji,1996,5826408.1
fji,1997,5632899.3
fji,1998,4225134.8
fji,1999,5192058.5
fji,2000,4671160.4
fji,2001,4703104.8
fji,2002,4748466.1
fji,2003,5206137.2
fji,2004,6396694.5
fji,2005,6419346.5
fji,2006,6849189.7
fji,2007,6362777.5
fji,2008,5725976.5
fji,2009,5136280.6
fji,2010,5122644.7
fji,2011,5263587.4
fji,2012,5114129.4
fji,2013,6329733.6
fji,2014,6393121.7
fji,2015,6432544.6
fji,2016,6489326.2
fji,2017,6546296.3
fra,1990,996721240
fra,1991,1021228270
fra,1992,1176682600
fra,1993,1113775980
fra,1994,1125153560
fra,1995,1264180170
fra,1996,1147448030
fra,1997,1074949840
fra,1998,1164721090
fra,1999,1190942050
fra,2000,1229701800
fra,2001,1186442330
fra,2002,1240915090
fra,2003,1298536380
fra,2004,1358865710
fra,2005,1378576310
fra,2006,1405138010
fra,2007,1459475250
fra,2008,1468721010
fra,2009,1423309230
fra,2010,1362501350
fra,2011,1341794750
fra,2012,1351929500
fra,2013,1366398090
fra,2014,1387378580
fra,2015,1411569920
fra,2016,1435591500
fra,2017,1459763780
gab,1990,6017280.1
gab,1991,11482140.4
gab,1992,6498053.1
gab,1993,6290067.6
gab,1994,5404961.7
gab,1995,5586544.6
gab,1996,5572158.3
gab,1997,5810791.1
gab,1998,7162225.9
gab,1999,5866312.8
gab,2000,5781857.3
gab,2001,5383655.3
gab,2002,5636114.7
gab,2003,5860891.6
gab,2004,5617305.5
gab,2005,5680151.1
gab,2006,5940701.1
gab,2007,6302046.1
gab,2008,5894736.1
gab,2009,5831627.9
gab,2010,5658831.9
gab,2011,7859040.3
gab,2012,7732621.5
gab,2013,8444733.1
gab,2014,8617361.9
gab,2015,8748860.9
gab,2016,8886330.3
gab,2017,9024231.7
gbr,1990,998389860
gbr,1991,1053344620
gbr,1992,1040538780
gbr,1993,1004962070
gbr,1994,1098625100
gbr,1995,1163925370
gbr,1996,1152246190
gbr,1997,1267587730
gbr,1998,1360698730
gbr,1999,1436219490
gbr,2000,1524961160
gbr,2001,1433155310
gbr,2002,1455412530
gbr,2003,1452327130
gbr,2004,1546787550
gbr,2005,1628020700
gbr,2006,1662770400
gbr,2007,1672099800
gbr,2008,1565645400
gbr,2009,1336526910
gbr,2010,1398791810
gbr,2011,1397073500
gbr,2012,1424098400
gbr,2013,1424546400
gbr,2014,1449545800
gbr,2015,1469922800
gbr,2016,1486401600
gbr,2017,1502969600
geo,1990,13292480
geo,1991,32732563
geo,1992,56924655
geo,1993,36492012
geo,1994,44120414
geo,1995,13696416.5
geo,1996,14663233
geo,1997,16457366.7
geo,1998,14080597.4
geo,1999,14317383.5
geo,2000,14557162
geo,2001,15862581
geo,2002,17012891
geo,2003,18639565
geo,2004,20807691
geo,2005,23312228
geo,2006,25022374
geo,2007,28300124
geo,2008,28891317
geo,2009,28893618
geo,2010,28153149
geo,2011,30937897
geo,2012,31800969
geo,2013,32998842
geo,2014,33127538
geo,2015,33884053
geo,2016,34771843
geo,2017,35662036
gha,1990,35718531.1
gha,1991,51359993
gha,1992,46935939.5
gha,1993,49489438
gha,1994,45053865.9
gha,1995,44982490.5
gha,1996,43649703.5
gha,1997,44799439.8
gha,1998,49503169.8
gha,1999,51579545.2
gha,2000,37949271.2
gha,2001,42199264.6
gha,2002,45485142.7
gha,2003,48262178.8
gha,2004,55462628.1
gha,2005,64532181.2
gha,2006,70379873
gha,2007,72661103
gha,2008,73962984
gha,2009,70262076
gha,2010,78835398
gha,2011,83405917
gha,2012,83933624
gha,2013,92322563
gha,2014,95457380
gha,2015,97523520
gha,2016,100214790
gha,2017,102959189
gin,1990,17812657.8
gin,1991,25570657
gin,1992,18481202
gin,1993,19326024.5
gin,1994,19862497.7
gin,1995,22679689.5
gin,1996,22488701.6
gin,1997,19467052.6
gin,1998,18853115.5
gin,1999,20948503.1
gin,2000,21050279.1
gin,2001,20440941.8
gin,2002,21424150.8
gin,2003,22553713.1
gin,2004,23098923.3
gin,2005,21424356.4
gin,2006,20689360.9
gin,2007,24317721.3
gin,2008,25695593.8
gin,2009,25112965.1
gin,2010,24029483.9
gin,2011,23312649.5
gin,2012,25258040.6
gin,2013,27181623.5
gin,2014,27289140.6
gin,2015,27837894.4
gin,2016,28428351.2
gin,2017,29019049.2
gmb,1990,2653058.5
gmb,1991,8291546.9
gmb,1992,3097268.7
gmb,1993,3217052.2
gmb,1994,3237176
gmb,1995,3162421.8
gmb,1996,3021100.9
gmb,1997,2769729.7
gmb,1998,2932533.2
gmb,1999,2872372.1
gmb,2000,3080369.1
gmb,2001,2653153
gmb,2002,3297629.55
gmb,2003,4169866.09
gmb,2004,4621324
gmb,2005,4610123.38
gmb,2006,4341992.64
gmb,2007,4052686.5
gmb,2008,4300996.02
gmb,2009,4835198.2
gmb,2010,4783792.82
gmb,2011,4244096.1
gmb,2012,4344723.5
gmb,2013,4410525.77
gmb,2014,4414573.75
gmb,2015,4563493.62
gmb,2016,4721995.44
gmb,2017,4880561.65
grc,1990,198273874
grc,1991,218759980
grc,1992,234476340
grc,1993,245191990
grc,1994,248719600
grc,1995,272386900
grc,1996,282159040
grc,1997,294929210
grc,1998,319020150
grc,1999,333753480
grc,2000,351980980
grc,2001,352004530
grc,2002,361239060
grc,2003,381243030
grc,2004,397252480
grc,2005,398622550
grc,2006,396379740
grc,2007,412439160
grc,2008,416491100
grc,2009,380593980
grc,2010,337973750
grc,2011,314066290
grc,2012,310171020
grc,2013,290042250
grc,2014,288298090
grc,2015,286742690
grc,2016,287238420
grc,2017,287818100
gtm,1990,23677298.7
gtm,1991,29433834
gtm,1992,26520591
gtm,1993,26377781
gtm,1994,28713403
gtm,1995,30646952
gtm,1996,32100520
gtm,1997,35068609
gtm,1998,36709024
gtm,1999,39116669
gtm,2000,39322020
gtm,2001,40715515
gtm,2002,42157359
gtm,2003,45751003
gtm,2004,46265190
gtm,2005,47171710
gtm,2006,49630868
gtm,2007,53775447
gtm,2008,51861836
gtm,2009,50189755
gtm,2010,50095769
gtm,2011,52674689
gtm,2012,54598822
gtm,2013,58217062
gtm,2014,61105175
gtm,2015,62426465
gtm,2016,63915413
gtm,2017,65405490
guy,1990,43885092
guy,1991,49313042
guy,1992,62358378
guy,1993,75099703
guy,1994,76775284
guy,1995,77131027
guy,1996,81557944
guy,1997,80239812
guy,1998,79591155
guy,1999,75855016
guy,2000,114936290
guy,2001,80458850
guy,2002,85658238
guy,2003,72089574
guy,2004,71415101
guy,2005,79891720
guy,2006,73914430
guy,2007,82708320
guy,2008,82291590
guy,2009,77998380
guy,2010,90537130
guy,2011,109029130
guy,2012,87380220
guy,2013,88784260
guy,2014,88594130
guy,2015,89545120
guy,2016,90692490
guy,2017,91844750
hnd,1990,14976083.9
hnd,1991,19086622
hnd,1992,14881153.3
hnd,1993,15538988.9
hnd,1994,16404131.5
hnd,1995,15448162.3
hnd,1996,16718286.2
hnd,1997,17201220.5
hnd,1998,17769155.7
hnd,1999,19162397.7
hnd,2000,20624693.9
hnd,2001,21044813.9
hnd,2002,21485968.2
hnd,2003,22794922.2
hnd,2004,23000743
hnd,2005,23812098
hnd,2006,26593770
hnd,2007,28997326
hnd,2008,29668794
hnd,2009,31635551
hnd,2010,30985188
hnd,2011,31025321
hnd,2012,32623929
hnd,2013,33920450
hnd,2014,34491631
hnd,2015,35302335
hnd,2016,36139625
hnd,2017,36977253
hrv,1990,52268339
hrv,1991,57728886
hrv,1992,35799666
hrv,1993,36773385
hrv,1994,39514192
hrv,1995,48567653
hrv,1996,51001601
hrv,1997,59308996
hrv,1998,60386361
hrv,1999,56757922
hrv,2000,51668798
hrv,2001,56620541
hrv,2002,63465320
hrv,2003,72781826
hrv,2004,79578870
hrv,2005,77903678
hrv,2006,78141765
hrv,2007,77804616
hrv,2008,79892469
hrv,2009,70884513
hrv,2010,62003278
hrv,2011,62302589
hrv,2012,60075000
hrv,2013,62251648
hrv,2014,63773698
hrv,2015,64862272
hrv,2016,65943864
hrv,2017,67028526
hti,1990,8950004.1
hti,1991,17308847.9
hti,1992,9300819.4
hti,1993,8585225.9
hti,1994,8656472.4
hti,1995,8552285.3
hti,1996,8462613.9
hti,1997,8622101.4
hti,1998,8659627.9
hti,1999,8745568.9
hti,2000,8477806.1
hti,2001,8611559.5
hti,2002,8440784.8
hti,2003,8385223.9
hti,2004,9458547.9
hti,2005,10314565.1
hti,2006,10394321.8
hti,2007,11272059.6
hti,2008,10841397.2
hti,2009,11932689.2
hti,2010,13366444.5
hti,2011,12898215.1
hti,2012,12785208.5
hti,2013,13884667.8
hti,2014,14041904
hti,2015,14369682.6
hti,2016,14712468.5
hti,2017,15055394.5
hun,1990,107899030
hun,1991,119720568
hun,1992,111417600
hun,1993,114526117
hun,1994,117689911
hun,1995,108604294
hun,1996,104063866
hun,1997,104455526
hun,1998,100784881
hun,1999,101925314
hun,2000,98742064
hun,2001,112398672
hun,2002,119174762
hun,2003,132496718
hun,2004,155490123
hun,2005,170374629
hun,2006,152183980
hun,2007,150277573
hun,2008,161380111
hun,2009,145525775
hun,2010,132573543
hun,2011,131569040
hun,2012,124735809
hun,2013,130174685
hun,2014,139833172
hun,2015,141312938
hun,2016,142813265
hun,2017,144320791
idn,1990,585433220
idn,1991,687351410
idn,1992,666265620
idn,1993,701297950
idn,1994,769067120
idn,1995,792648230
idn,1996,861020300
idn,1997,862742600
idn,1998,629139630
idn,1999,715978140
idn,2000,723098720
idn,2001,785719720
idn,2002,884356790
idn,2003,978833700
idn,2004,994399700
idn,2005,1050954900
idn,2006,1086792500
idn,2007,1138299600
idn,2008,1189172000
idn,2009,1217170100
idn,2010,1362286800
idn,2011,1442312600
idn,2012,1532835500
idn,2013,1594393700
idn,2014,1510419300
idn,2015,1550152900
idn,2016,1599977500
idn,2017,1649818000
ind,1990,2592585470
ind,1991,2587199180
ind,1992,2689625790
ind,1993,2583538930
ind,1994,2653017840
ind,1995,2746419260
ind,1996,2802612350
ind,1997,2879172300
ind,1998,2936916680
ind,1999,3088841330
ind,2000,2938667830
ind,2001,3103213860
ind,2002,3052335690
ind,2003,3466331410
ind,2004,3528871100
ind,2005,3735934600
ind,2006,4038164800
ind,2007,4565282800
ind,2008,4625339100
ind,2009,4871837300
ind,2010,5142473900
ind,2011,5543804500
ind,2012,5586504400
ind,2013,5538048400
ind,2014,5678619700
ind,2015,5840354600
ind,2016,6001140200
ind,2017,6161988100
irl,1990,47940564
irl,1991,58177955
irl,1992,50909716
irl,1993,47784296
irl,1994,52166535
irl,1995,57980493
irl,1996,60220476
irl,1997,65095858
irl,1998,73769532
irl,1999,79139284
irl,2000,87278231
irl,2001,81830849
irl,2002,88134710
irl,2003,97877660
irl,2004,107005520
irl,2005,118689780
irl,2006,124340000
irl,2007,123867470
irl,2008,123948940
irl,2009,102125870
irl,2010,98330480
irl,2011,95254710
irl,2012,95085050
irl,2013,96415640
irl,2014,97711840
irl,2015,99139740
irl,2016,100663500
irl,2017,102191840
irn,1990,586965410
irn,1991,634121720
irn,1992,636471000
irn,1993,663261920
irn,1994,667072200
irn,1995,692470330
irn,1996,701631950
irn,1997,711941680
irn,1998,742814370
irn,1999,708949200
irn,2000,704607410
irn,2001,751371860
irn,2002,785579550
irn,2003,822010770
irn,2004,882761290
irn,2005,926756950
irn,2006,988366720
irn,2007,1033108690
irn,2008,976354350
irn,2009,1052198000
irn,2010,1035544600
irn,2011,1094814300
irn,2012,1065423900
irn,2013,1028881000
irn,2014,1064028800
irn,2015,1094367000
irn,2016,1117467400
irn,2017,1140594300
irq,1990,134578619
irq,1991,62838539
irq,1992,69232928
irq,1993,49486907
irq,1994,40287623.9
irq,1995,29763251.6
irq,1996,31938239
irq,1997,27248709
irq,1998,37310162
irq,1999,39574833
irq,2000,41236042
irq,2001,48920550
irq,2002,52456692
irq,2003,40022828
irq,2004,48488535
irq,2005,55370146
irq,2006,53038275
irq,2007,55013499
irq,2008,57326469
irq,2009,72268990
irq,2010,75086175
irq,2011,76746949
irq,2012,83064929
irq,2013,95452093
irq,2014,96479192
irq,2015,100218270
irq,2016,102662698
irq,2017,105111931
isl,1990,4795776.9
isl,1991,10269322.4
isl,1992,6640166.1
isl,1993,6190447.7
isl,1994,6256018.8
isl,1995,6150741.2
isl,1996,6869715.4
isl,1997,7009991.6
isl,1998,9953994.8
isl,1999,10868335.8
isl,2000,11956522.4
isl,2001,10156996
isl,2002,10114014.9
isl,2003,11371796.9
isl,2004,13124564
isl,2005,16406426
isl,2006,17925771
isl,2007,17581659
isl,2008,13626651
isl,2009,9894256.6
isl,2010,9944759.6
isl,2011,10600970.2
isl,2012,10803480.3
isl,2013,10945354.7
isl,2014,11064785.1
isl,2015,11228242
isl,2016,11441747
isl,2017,11655958
isr,1990,74652714
isr,1991,113222034
isr,1992,102578027
isr,1993,112834234
isr,1994,122724223
isr,1995,137558224
isr,1996,143666561
isr,1997,141664170
isr,1998,162165510
isr,1999,159846303
isr,2000,162015330
isr,2001,157699260
isr,2002,160877660
isr,2003,145664990
isr,2004,128984678
isr,2005,143242985
isr,2006,150430106
isr,2007,160809845
isr,2008,159400669
isr,2009,158987030
isr,2010,168335966
isr,2011,179764424
isr,2012,181663010
isr,2013,186901070
isr,2014,189302590
isr,2015,192192570
isr,2016,195452490
isr,2017,198721060
ita,1990,884656580
ita,1991,941253340
ita,1992,1124783280
ita,1993,941895610
ita,1994,951665140
ita,1995,976102980
ita,1996,968757590
ita,1997,997281050
ita,1998,1053180450
ita,1999,1097640810
ita,2000,1108316050
ita,2001,1104839260
ita,2002,1169547150
ita,2003,1272500710
ita,2004,1331946730
ita,2005,1359816500
ita,2006,1420680600
ita,2007,1463127800
ita,2008,1432859900
ita,2009,1353074020
ita,2010,1323155610
ita,2011,1218734470
ita,2012,1233417860
ita,2013,1211338290
ita,2014,1224928640
ita,2015,1248199880
ita,2016,1273746310
ita,2017,1299484320
jam,1990,23740123.2
jam,1991,25701131
jam,1992,18839371.8
jam,1993,21151269.7
jam,1994,21243312.6
jam,1995,22260210
jam,1996,23835518
jam,1997,24563038
jam,1998,22706136
jam,1999,22018624.4
jam,2000,24234353
jam,2001,24523833.3
jam,2002,25281682
jam,2003,26200307.6
jam,2004,24986947
jam,2005,26636851
jam,2006,28502649
jam,2007,27534665
jam,2008,28260921
jam,2009,19981361
jam,2010,20459565
jam,2011,23216864
jam,2012,22836965
jam,2013,22597457
jam,2014,23237151
jam,2015,23080485
jam,2016,22951060
jam,2017,22833185
jor,1990,17807720.8
jor,1991,21099048
jor,1992,24501018
jor,1993,26508425
jor,1994,31525692
jor,1995,32149817
jor,1996,33815174
jor,1997,35987520
jor,1998,35386735
jor,1999,35104097
jor,2000,39630091
jor,2001,39887963
jor,2002,42277882
jor,2003,40737495
jor,2004,44071927
jor,2005,45633575
jor,2006,46620854
jor,2007,47887937
jor,2008,47925934
jor,2009,49200443
jor,2010,54743963
jor,2011,58309062
jor,2012,58339577
jor,2013,59187323
jor,2014,60656555
jor,2015,62144355
jor,2016,63737270
jor,2017,65340856
jpn,1990,2642665100
jpn,1991,2574241600
jpn,1992,2942661600
jpn,1993,2995294100
jpn,1994,3247450300
jpn,1995,3426220600
jpn,1996,3278910600
jpn,1997,3180464100
jpn,1998,3033566800
jpn,1999,3107130000
jpn,2000,3440407100
jpn,2001,3270898800
jpn,2002,3134046800
jpn,2003,3161120400
jpn,2004,3312969400
jpn,2005,3367850900
jpn,2006,3453470700
jpn,2007,3258978200
jpn,2008,3323250200
jpn,2009,2991120600
jpn,2010,3054937000
jpn,2011,3269322500
jpn,2012,3397992400
jpn,2013,3227235100
jpn,2014,3121770400
jpn,2015,3167334600
jpn,2016,3236604300
jpn,2017,3305938600
kaz,1990,25469730
kaz,1991,79722920
kaz,1992,404461980
kaz,1993,290717800
kaz,1994,255068430
kaz,1995,204771890
kaz,1996,191078170
kaz,1997,187509420
kaz,1998,175229820
kaz,1999,177738360
kaz,2000,173462040
kaz,2001,206420940
kaz,2002,206915020
kaz,2003,214517610
kaz,2004,219790560
kaz,2005,229284410
kaz,2006,259367560
kaz,2007,295501080
kaz,2008,266574860
kaz,2009,287221560
kaz,2010,273131250
kaz,2011,299857120
kaz,2012,279980080
kaz,2013,312487200
kaz,2014,309493650
kaz,2015,313423180
kaz,2016,321732270
kaz,2017,330048440
ken,1990,70477943.7
ken,1991,78179965
ken,1992,69305929.7
ken,1993,61712635.1
ken,1994,64173861.2
ken,1995,69009420
ken,1996,65564011.2
ken,1997,68696677
ken,1998,73948483
ken,1999,79093182
ken,2000,87522363
ken,2001,90078505
ken,2002,91494738
ken,2003,88238425
ken,2004,91343869
ken,2005,101969350
ken,2006,105390418
ken,2007,107797672
ken,2008,109603276
ken,2009,116765123
ken,2010,118808390
ken,2011,118943740
ken,2012,131243994
ken,2013,138673914
ken,2014,138237454
ken,2015,141526196
ken,2016,145162341
ken,2017,148799833
kgz,1990,13355167
kgz,1991,41157022
kgz,1992,30881562.1
kgz,1993,29553108.7
kgz,1994,24530589.1
kgz,1995,22697744.1
kgz,1996,24596981.1
kgz,1997,25712626
kgz,1998,28401027
kgz,1999,27384895
kgz,2000,30027915
kgz,2001,29847969
kgz,2002,31544233
kgz,2003,34364118
kgz,2004,35824218
kgz,2005,36026311
kgz,2006,37451828
kgz,2007,41045247
kgz,2008,45837439
kgz,2009,41129824
kgz,2010,42028121
kgz,2011,45998286
kgz,2012,46752683
kgz,2013,49641275
kgz,2014,50684301
kgz,2015,50579022
kgz,2016,51419497
kgz,2017,52260393
khm,1990,18475172.67
khm,1991,20961424.6
khm,1992,18718859.7
khm,1993,20567855.1
khm,1994,21203530
khm,1995,22539450.4
khm,1996,24408270.3
khm,1997,22714708.9
khm,1998,21047172.2
khm,1999,21522311
khm,2000,20454770.1
khm,2001,19554623.3
khm,2002,20648503
khm,2003,22089182.2
khm,2004,21905736.3
khm,2005,24955553.4
khm,2006,28331644.4
khm,2007,30743420.1
khm,2008,35149640
khm,2009,43474077.5
khm,2010,65605139
khm,2011,46162984
khm,2012,47849240
khm,2013,48768645
khm,2014,50077649
khm,2015,52664459
khm,2016,55267696
khm,2017,57871354
kor,1990,606799600
kor,1991,703424310
kor,1992,760483690
kor,1993,784112560
kor,1994,895727130
kor,1995,997800790
kor,1996,1076547860
kor,1997,1061568330
kor,1998,779382160
kor,1999,896689860
kor,2000,996933700
kor,2001,1016565700
kor,2002,1060896900
kor,2003,1143214800
kor,2004,1169930100
kor,2005,1105943500
kor,2006,1114994000
kor,2007,1223899200
kor,2008,1232528500
kor,2009,1142453500
kor,2010,1221476600
kor,2011,1260250100
kor,2012,1319450500
kor,2013,1348918500
kor,2014,1352028600
kor,2015,1383160400
kor,2016,1419897300
kor,2017,1456688000
kwt,1990,67147431
kwt,1991,127698700
kwt,1992,67909278
kwt,1993,91126659
kwt,1994,94399737
kwt,1995,99369564
kwt,1996,103911378
kwt,1997,96159529
kwt,1998,98975002
kwt,1999,91505396
kwt,2000,74245205
kwt,2001,86436089
kwt,2002,94614957
kwt,2003,109916803
kwt,2004,126060612
kwt,2005,131915438
kwt,2006,131932159
kwt,2007,148259411
kwt,2008,152729389
kwt,2009,144801098
kwt,2010,144336615
kwt,2011,153713500
kwt,2012,164465008
kwt,2013,175937102
kwt,2014,177755662
kwt,2015,183165207
kwt,2016,187679588
kwt,2017,192197903
lao,1990,5929571.98
lao,1991,11379146
lao,1992,5954467.1
lao,1993,5803342.4
lao,1994,6132710.9
lao,1995,5994231.8
lao,1996,6214634.8
lao,1997,6441017
lao,1998,5696474.5
lao,1999,6067884.7
lao,2000,7054691.7
lao,2001,7047135.2
lao,2002,8469651.9
lao,2003,8951305.3
lao,2004,9527910.1
lao,2005,14129715.5
lao,2006,18892192.9
lao,2007,20261967
lao,2008,23595638.6
lao,2009,31499756.7
lao,2010,32662785
lao,2011,33532821
lao,2012,35838411
lao,2013,39479866
lao,2014,41602546
lao,2015,44919834
lao,2016,48286313
lao,2017,51652965
lbn,1990,18525551.7
lbn,1991,28462735
lbn,1992,34823442
lbn,1993,49734992
lbn,1994,56172922
lbn,1995,56867430
lbn,1996,60601986
lbn,1997,58745944
lbn,1998,58498272
lbn,1999,52170602
lbn,2000,46987095
lbn,2001,50715156
lbn,2002,49111310
lbn,2003,49777983
lbn,2004,54988081
lbn,2005,54015342
lbn,2006,62225420
lbn,2007,57155278
lbn,2008,61239725
lbn,2009,70974924
lbn,2010,78941618
lbn,2011,82903083
lbn,2012,85428751
lbn,2013,86607204
lbn,2014,87917123
lbn,2015,89822463
lbn,2016,91843430
lbn,2017,93888483
lbr,1990,3341678.71
lbr,1991,8050864.2
lbr,1992,2802240.8
lbr,1993,2128950.68
lbr,1994,1711429.96
lbr,1995,1202340.31
lbr,1996,1365179.3
lbr,1997,1703814.8
lbr,1998,2017199.51
lbr,1999,2232988.64
lbr,2000,2251346.8
lbr,2001,2393881.73
lbr,2002,2729333.1
lbr,2003,1953971.96
lbr,2004,2292361.32
lbr,2005,2509844.77
lbr,2006,3404348.02
lbr,2007,3650082.8
lbr,2008,3283440.7
lbr,2009,3832292.18
lbr,2010,3715325
lbr,2011,3742781.99
lbr,2012,5225183.12
lbr,2013,7456346.4
lbr,2014,7753949.1
lbr,2015,7609938.4
lbr,2016,7543149.2
lbr,2017,7476438
lby,1990,15729769.2
lby,1991,24865255
lby,1992,19535727.2
lby,1993,21467414
lby,1994,19588624.2
lby,1995,17636073
lby,1996,18965314.9
lby,1997,19550124.5
lby,1998,21693678
lby,1999,19639163.5
lby,2000,17841669.4
lby,2001,16465551.3
lby,2002,16761987
lby,2003,14782259.4
lby,2004,14316760.8
lby,2005,15331196.2
lby,2006,18842486.8
lby,2007,19085519
lby,2008,20229276
lby,2009,18283798.1
lby,2010,20515816
lby,2011,18838969.7
lby,2012,25630304
lby,2013,23213988
lby,2014,23386774
lby,2015,23859324
lby,2016,24370895
lby,2017,24883716
lka,1990,15802611
lka,1991,23451814
lka,1992,21084610.3
lka,1993,22943838.9
lka,1994,27339084.5
lka,1995,30440014
lka,1996,30841873
lka,1997,30764531
lka,1998,30836159
lka,1999,32134256
lka,2000,36991556
lka,2001,34141719
lka,2002,33135215
lka,2003,31762972
lka,2004,32237149
lka,2005,36657232
lka,2006,43445828
lka,2007,47531999
lka,2008,53425799
lka,2009,50942579
lka,2010,57182325
lka,2011,75229371
lka,2012,76472007
lka,2013,78260981
lka,2014,79199587
lka,2015,81378209
lka,2016,83583897
lka,2017,85790374
lso,1990,6039271
lso,1991,37740760
