country,time,ajustice_idea
gtm,2008,40.03364
gtm,2009,40.36924
gtm,2010,40.19695
gtm,2011,40.52671
gtm,2012,40.78834
gtm,2013,42.9641
gtm,2014,43.06495
gtm,2015,45.55683
gtm,2016,45.39065
gtm,2017,45.97825
gtm,2018,41.62293
gtm,2019,39.62857
hnd,1975,37.11446
hnd,1976,36.98306
hnd,1977,37.02325
hnd,1978,36.92516
hnd,1979,37.10177
hnd,1980,38.86844
hnd,1981,42.9524
hnd,1982,42.9401
hnd,1983,42.80051
hnd,1984,42.82786
hnd,1985,42.84432
hnd,1986,42.79954
hnd,1987,42.9411
hnd,1988,46.41106
hnd,1989,46.56117
hnd,1990,47.13561
hnd,1991,47.04617
hnd,1992,47.08665
hnd,1993,47.13404
hnd,1994,45.32417
hnd,1995,45.62221
hnd,1996,46.22271
hnd,1997,46.27944
hnd,1998,46.4318
hnd,1999,46.56522
hnd,2000,46.57751
hnd,2001,46.48171
hnd,2002,46.51747
hnd,2003,46.59401
hnd,2004,46.52004
hnd,2005,46.58728
hnd,2006,46.50872
hnd,2007,46.4613
hnd,2008,46.48876
hnd,2009,40.12201
hnd,2010,39.01026
hnd,2011,41.61065
hnd,2012,43.18798
hnd,2013,43.69732
hnd,2014,43.54864
hnd,2015,43.37962
hnd,2016,43.63776
hnd,2017,43.56364
hnd,2018,44.16126
hnd,2019,43.53992
hrv,1991,56.84646
hrv,1992,58.12585
hrv,1993,58.00881
hrv,1994,58.23345
hrv,1995,58.1376
hrv,1996,61.87391
hrv,1997,62.55855
hrv,1998,62.559
hrv,1999,62.46745
hrv,2000,69.66474
hrv,2001,69.55439
hrv,2002,69.75556
hrv,2003,69.66413
hrv,2004,69.4802
hrv,2005,69.69065
hrv,2006,69.79859
hrv,2007,69.73858
hrv,2008,69.8728
hrv,2009,69.75267
hrv,2010,68.28056
hrv,2011,68.30668
hrv,2012,68.30343
hrv,2013,68.49899
hrv,2014,68.51938
hrv,2015,68.56613
hrv,2016,68.51819
hrv,2017,69.37443
hrv,2018,70.6505
hrv,2019,71.99141
hti,1975,35.57554
hti,1976,35.66504
hti,1977,35.72402
hti,1978,35.57435
hti,1979,35.66207
hti,1980,35.51668
hti,1981,35.71657
hti,1982,35.61971
hti,1983,35.52982
hti,1984,35.61351
hti,1985,35.50953
hti,1986,38.26338
hti,1987,38.04616
hti,1988,38.05754
hti,1989,38.16518
hti,1990,38.24834
hti,1991,36.4481
hti,1992,32.20142
hti,1993,31.7957
hti,1994,33.06793
hti,1995,38.69262
hti,1996,38.62754
hti,1997,38.18518
hti,1998,38.06951
hti,1999,38.24517
hti,2000,38.17338
hti,2001,37.95535
hti,2002,37.99075
hti,2003,38.02681
hti,2004,36.59474
hti,2005,36.79273
hti,2006,36.61107
hti,2007,38.33065
hti,2008,38.21047
hti,2009,36.81423
hti,2010,36.47745
hti,2011,36.90639
hti,2012,37.20395
hti,2013,37.50245
hti,2014,37.22815
hti,2015,37.13404
hti,2016,39.23574
hti,2017,34.78626
hti,2018,35.01276
hti,2019,35.05814
hun,1975,48.51117
hun,1976,48.56493
hun,1977,48.77279
hun,1978,48.86138
hun,1979,48.56105
hun,1980,48.61951
hun,1981,48.61129
hun,1982,48.47893
hun,1983,48.63241
hun,1984,48.61675
hun,1985,48.59309
hun,1986,48.63298
hun,1987,48.68315
hun,1988,51.26318
hun,1989,53.19545
hun,1990,77.63535
hun,1991,77.35349
hun,1992,77.30644
hun,1993,77.20809
hun,1994,77.4866
hun,1995,77.152
hun,1996,77.3743
hun,1997,77.44219
hun,1998,77.38157
hun,1999,77.29027
hun,2000,77.47384
hun,2001,77.42493
hun,2002,77.49685
hun,2003,77.28105
hun,2004,77.30702
hun,2005,77.2812
hun,2006,71.52134
hun,2007,78.80735
hun,2008,78.67351
hun,2009,78.81819
hun,2010,73.18616
hun,2011,73.458
hun,2012,73.34033
hun,2013,70.64096
hun,2014,70.67412
hun,2015,70.73575
hun,2016,70.55994
hun,2017,72.90792
hun,2018,69.3632
hun,2019,71.13007
idn,1975,44.63642
idn,1976,44.8223
idn,1977,44.53108
idn,1978,46.30611
idn,1979,44.70331
idn,1980,44.45768
idn,1981,44.50818
idn,1982,44.54482
idn,1983,44.6223
idn,1984,44.59236
idn,1985,44.56813
idn,1986,44.75583
idn,1987,44.61319
idn,1988,44.43303
idn,1989,44.73474
idn,1990,44.53743
idn,1991,44.4627
idn,1992,44.60359
idn,1993,44.63203
idn,1994,44.55154
idn,1995,44.47927
idn,1996,44.68714
idn,1997,44.54986
idn,1998,49.35755
idn,1999,68.08421
idn,2000,66.60475
idn,2001,66.77507
idn,2002,66.73648
idn,2003,66.77662
idn,2004,66.83555
idn,2005,66.83407
idn,2006,66.7231
idn,2007,66.85963
idn,2008,66.71038
idn,2009,66.65312
idn,2010,67.00751
idn,2011,66.98465
idn,2012,67.03744
idn,2013,65.22486
idn,2014,65.11301
idn,2015,66.8614
idn,2016,66.99459
idn,2017,65.23767
idn,2018,64.88686
idn,2019,64.36426
ind,1975,54.10541
ind,1976,54.19
ind,1977,62.60185
ind,1978,64.17999
ind,1979,64.05081
ind,1980,64.11348
ind,1981,63.95323
ind,1982,64.07997
ind,1983,64.02847
ind,1984,64.00154
ind,1985,64.20644
ind,1986,64.18892
ind,1987,63.88952
ind,1988,63.94606
ind,1989,64.01759
ind,1990,63.89783
ind,1991,63.85972
ind,1992,63.91961
ind,1993,63.98204
ind,1994,64.07053
ind,1995,64.07166
ind,1996,63.97765
ind,1997,63.79158
ind,1998,63.92467
ind,1999,64.27135
ind,2000,63.52053
ind,2001,63.44133
ind,2002,63.70087
ind,2003,63.51547
ind,2004,63.58547
ind,2005,63.66541
ind,2006,63.54144
ind,2007,63.63377
ind,2008,63.45916
ind,2009,63.51982
ind,2010,63.53314
ind,2011,63.35492
ind,2012,63.38958
ind,2013,65.92655
ind,2014,65.66859
ind,2015,64.68244
ind,2016,62.72663
ind,2017,63.1133
ind,2018,62.66344
ind,2019,60.20343
irl,1975,82.91023
irl,1976,82.94896
irl,1977,83.00196
irl,1978,82.88852
irl,1979,83.01165
irl,1980,82.87782
irl,1981,86.72207
irl,1982,86.73725
irl,1983,86.8608
irl,1984,86.75538
irl,1985,86.61059
irl,1986,86.70777
irl,1987,86.80591
irl,1988,86.81633
irl,1989,86.77754
irl,1990,88.2998
irl,1991,88.21052
irl,1992,88.20399
irl,1993,88.13199
irl,1994,88.15839
irl,1995,88.19814
irl,1996,88.2704
irl,1997,88.05629
irl,1998,88.16952
irl,1999,88.12721
irl,2000,88.44464
irl,2001,88.34871
irl,2002,88.40824
irl,2003,88.39542
irl,2004,88.4437
irl,2005,88.6461
irl,2006,88.39647
irl,2007,88.39296
irl,2008,88.09008
irl,2009,88.05076
irl,2010,88.10254
irl,2011,88.24733
irl,2012,88.18759
irl,2013,87.19298
irl,2014,87.35725
irl,2015,87.13065
irl,2016,87.02768
irl,2017,90.84704
irl,2018,89.84586
irl,2019,89.61227
irn,1975,51.8225
irn,1976,51.88065
irn,1977,52.03848
irn,1978,50.42518
irn,1979,43.92825
irn,1980,30.82483
irn,1981,30.80022
irn,1982,30.59771
irn,1983,30.66896
irn,1984,34.29465
irn,1985,40.28434
irn,1986,40.10503
irn,1987,39.81219
irn,1988,39.99971
irn,1989,40.19716
irn,1990,43.42622
irn,1991,43.51047
irn,1992,45.14983
irn,1993,44.93306
irn,1994,46.43121
irn,1995,46.42913
irn,1996,46.26624
irn,1997,46.66245
irn,1998,44.79871
irn,1999,45.03679
irn,2000,44.78961
irn,2001,44.98433
irn,2002,44.95616
irn,2003,44.88755
irn,2004,44.93111
irn,2005,44.94473
irn,2006,44.82277
irn,2007,44.82235
irn,2008,44.97553
irn,2009,44.42196
irn,2010,44.66955
irn,2011,44.5004
irn,2012,44.58647
irn,2013,46.46832
irn,2014,46.20722
irn,2015,46.42553
irn,2016,47.59779
irn,2017,47.20951
irn,2018,47.73143
irn,2019,47.43037
irq,1975,40.08529
irq,1976,40.12596
irq,1977,40.10066
irq,1978,39.98609
irq,1979,40.23269
irq,1980,32.63986
irq,1981,32.84013
irq,1982,32.61893
irq,1983,32.50191
irq,1984,32.5167
irq,1985,32.54344
irq,1986,32.85274
irq,1987,32.66006
irq,1988,32.45255
irq,1989,32.54863
irq,1990,32.43428
irq,1991,32.00572
irq,1992,31.98167
irq,1993,32.16796
irq,1994,31.92359
irq,1995,32.08133
irq,1996,32.13724
irq,1997,32.02993
irq,1998,31.98499
irq,1999,32.03659
irq,2000,31.94316
irq,2001,32.10369
irq,2002,32.28075
irq,2003,39.47942
irq,2004,41.26649
irq,2005,41.32336
irq,2006,41.21351
irq,2007,41.35401
irq,2008,41.27598
irq,2009,41.17962
irq,2010,41.2674
irq,2011,41.20232
irq,2012,39.74868
irq,2013,43.98072
irq,2014,44.0648
irq,2015,44.0537
irq,2016,43.9673
irq,2017,44.22039
irq,2018,46.95229
irq,2019,47.34435
isl,1975,81.89555
isl,1976,81.94373
isl,1977,81.79824
isl,1978,81.89681
isl,1979,81.64982
isl,1980,81.77511
isl,1981,81.70993
isl,1982,81.71463
isl,1983,81.70514
isl,1984,81.71044
isl,1985,81.71579
isl,1986,81.8399
isl,1987,81.74325
isl,1988,81.74231
isl,1989,81.92373
isl,1990,88.31167
isl,1991,88.29512
isl,1992,88.246
isl,1993,88.3994
isl,1994,88.32249
isl,1995,88.31154
isl,1996,88.33113
isl,1997,88.4113
isl,1998,88.46422
isl,1999,88.3662
isl,2000,88.32196
isl,2001,88.35201
isl,2002,88.22137
isl,2003,88.30337
isl,2004,88.1907
isl,2005,88.34336
isl,2006,88.38104
isl,2007,88.1884
isl,2008,88.24422
isl,2009,88.40738
isl,2010,88.33367
isl,2011,88.4016
isl,2012,88.30659
isl,2013,86.86145
isl,2014,86.87441
isl,2015,86.82667
isl,2016,86.8305
isl,2017,86.67726
isl,2018,86.69237
isl,2019,81.82333
isr,1975,75.575
isr,1976,78.18136
isr,1977,77.98821
isr,1978,78.04069
isr,1979,78.06313
isr,1980,77.99383
isr,1981,78.13035
isr,1982,78.07043
isr,1983,78.1417
isr,1984,78.22774
isr,1985,78.05065
isr,1986,78.13091
isr,1987,78.07968
isr,1988,76.64787
isr,1989,76.53825
isr,1990,76.53025
isr,1991,78.17109
isr,1992,77.94493
isr,1993,78.22207
isr,1994,77.99917
isr,1995,78.14633
isr,1996,78.23927
isr,1997,78.09765
isr,1998,78.36664
isr,1999,78.05145
isr,2000,78.01522
isr,2001,78.06003
isr,2002,78.08002
isr,2003,78.15697
isr,2004,78.12559
isr,2005,78.05018
isr,2006,78.16852
isr,2007,78.19558
isr,2008,78.17685
isr,2009,78.1395
isr,2010,78.136
isr,2011,78.10479
isr,2012,77.9711
isr,2013,76.00603
isr,2014,75.88275
isr,2015,75.85215
isr,2016,76.05892
isr,2017,80.34742
isr,2018,79.85568
isr,2019,80.15674
ita,1975,78.57387
ita,1976,80.77145
ita,1977,80.50331
ita,1978,80.52859
ita,1979,80.50101
ita,1980,83.66482
ita,1981,86.14418
ita,1982,86.10475
ita,1983,86.69837
ita,1984,86.55186
ita,1985,86.70088
ita,1986,86.50243
ita,1987,86.87247
ita,1988,86.7662
ita,1989,86.75837
ita,1990,86.80138
ita,1991,86.79235
ita,1992,86.89302
ita,1993,86.81168
ita,1994,86.87229
ita,1995,86.82787
ita,1996,86.84026
ita,1997,86.76415
ita,1998,86.67982
ita,1999,86.77812
ita,2000,86.83657
ita,2001,86.83805
ita,2002,86.77791
ita,2003,86.94997
ita,2004,86.83813
ita,2005,86.66634
ita,2006,86.69244
ita,2007,86.93819
ita,2008,86.68299
ita,2009,86.82956
ita,2010,87.11356
ita,2011,86.98054
ita,2012,86.85873
ita,2013,89.37152
ita,2014,89.42083
ita,2015,89.44326
ita,2016,89.3979
ita,2017,88.4763
ita,2018,88.74785
ita,2019,88.0782
jam,1975,55.63902
jam,1976,55.50405
jam,1977,55.59555
jam,1978,55.75945
jam,1979,55.58708
jam,1980,55.59279
jam,1981,55.57365
jam,1982,55.53531
jam,1983,55.56029
jam,1984,55.66941
jam,1985,55.67984
jam,1986,55.70891
jam,1987,55.5958
jam,1988,55.72485
jam,1989,55.71579
jam,1990,63.07531
jam,1991,65.43313
jam,1992,65.65852
jam,1993,67.03183
jam,1994,66.90999
jam,1995,67.05984
jam,1996,67.13084
jam,1997,66.9773
jam,1998,66.96946
jam,1999,65.69252
jam,2000,65.47796
jam,2001,65.56731
jam,2002,65.46011
jam,2003,65.83508
jam,2004,65.6969
jam,2005,65.70068
jam,2006,65.76468
jam,2007,65.66685
jam,2008,65.58423
jam,2009,65.50054
jam,2010,65.70683
jam,2011,67.1946
jam,2012,67.54505
jam,2013,67.51173
jam,2014,67.35083
jam,2015,67.39342
jam,2016,68.93701
jam,2017,69.04489
jam,2018,69.16685
jam,2019,71.06044
jor,1975,53.6979
jor,1976,54.07464
jor,1977,53.87825
jor,1978,54.01856
jor,1979,54.0767
jor,1980,58.68797
jor,1981,58.50972
jor,1982,58.75765
jor,1983,58.75697
jor,1984,58.54153
jor,1985,58.57425
jor,1986,58.51423
jor,1987,58.78312
jor,1988,58.72652
jor,1989,58.73178
jor,1990,60.63113
jor,1991,60.76846
jor,1992,60.62067
jor,1993,60.78269
jor,1994,60.86119
jor,1995,60.83924
jor,1996,60.87317
jor,1997,60.92169
jor,1998,60.81455
jor,1999,62.12564
jor,2000,61.26487
jor,2001,61.31432
jor,2002,61.18649
jor,2003,61.12058
jor,2004,61.17055
jor,2005,61.1348
jor,2006,61.17179
jor,2007,61.36287
jor,2008,61.31569
jor,2009,61.21268
jor,2010,61.34396
jor,2011,61.27605
jor,2012,61.35997
jor,2013,62.72824
jor,2014,62.81014
jor,2015,62.98234
jor,2016,64.54087
jor,2017,64.55956
jor,2018,66.40857
jor,2019,66.95565
jpn,1975,91.2025
jpn,1976,91.46246
jpn,1977,91.2448
jpn,1978,91.22728
jpn,1979,91.34745
jpn,1980,90.93858
jpn,1981,90.92525
jpn,1982,91.22224
jpn,1983,91.11734
jpn,1984,91.09704
jpn,1985,91.34074
jpn,1986,91.18065
jpn,1987,91.08526
jpn,1988,91.10965
jpn,1989,91.2969
jpn,1990,89.85353
jpn,1991,90.01427
jpn,1992,89.94472
jpn,1993,91.26577
jpn,1994,91.34702
jpn,1995,91.14557
jpn,1996,91.17626
jpn,1997,91.42092
jpn,1998,91.33782
jpn,1999,89.6789
jpn,2000,89.68777
jpn,2001,89.84961
jpn,2002,89.77207
jpn,2003,91.34952
jpn,2004,91.35836
jpn,2005,91.25059
jpn,2006,91.17239
jpn,2007,91.29938
jpn,2008,91.3268
jpn,2009,91.37624
jpn,2010,91.27993
jpn,2011,91.31144
jpn,2012,91.30946
jpn,2013,89.96173
jpn,2014,89.84419
jpn,2015,88.59332
jpn,2016,88.64883
jpn,2017,88.69421
jpn,2018,88.89768
jpn,2019,89.1983
kaz,1991,63.81236
kaz,1992,63.60446
kaz,1993,68.60837
kaz,1994,68.55245
kaz,1995,68.79587
kaz,1996,68.36554
kaz,1997,68.2966
kaz,1998,68.2544
kaz,1999,68.23762
kaz,2000,68.15611
kaz,2001,68.20086
kaz,2002,63.52296
kaz,2003,63.70057
kaz,2004,63.62045
kaz,2005,63.54874
kaz,2006,63.615
kaz,2007,62.70931
kaz,2008,62.79538
kaz,2009,62.84724
kaz,2010,62.64728
kaz,2011,62.88846
kaz,2012,62.97687
kaz,2013,62.78699
kaz,2014,62.81548
kaz,2015,62.85045
kaz,2016,63.2263
kaz,2017,62.69087
kaz,2018,53.96635
kaz,2019,58.54595
ken,1975,37.37257
ken,1976,37.68194
ken,1977,37.45053
ken,1978,37.33487
ken,1979,37.30323
ken,1980,39.31241
ken,1981,39.14036
ken,1982,39.22553
ken,1983,39.20451
ken,1984,39.31205
ken,1985,39.14603
ken,1986,39.01806
ken,1987,39.13305
ken,1988,39.13861
ken,1989,39.12333
ken,1990,39.8301
ken,1991,41.50478
ken,1992,41.41919
ken,1993,44.37141
ken,1994,44.4112
ken,1995,44.37453
ken,1996,44.26581
ken,1997,44.35865
ken,1998,44.51802
ken,1999,44.38732
ken,2000,46.60174
ken,2001,46.51915
ken,2002,46.57323
ken,2003,47.45939
ken,2004,47.1455
ken,2005,47.25837
ken,2006,47.40038
ken,2007,47.30597
ken,2008,47.48667
ken,2009,47.572
ken,2010,52.92992
ken,2011,53.16388
ken,2012,53.3681
ken,2013,45.09012
ken,2014,45.0428
ken,2015,45.02601
ken,2016,44.75461
ken,2017,45.14548
ken,2018,45.9556
ken,2019,46.45088
kgz,1991,60.35224
kgz,1992,61.09484
kgz,1993,61.13359
kgz,1994,60.83424
kgz,1995,58.57944
kgz,1996,57.15703
kgz,1997,57.11441
kgz,1998,57.10835
kgz,1999,57.07391
kgz,2000,55.35869
kgz,2001,55.36784
kgz,2002,55.37222
kgz,2003,55.19758
kgz,2004,55.20317
kgz,2005,53.78382
kgz,2006,54.04097
kgz,2007,53.80441
kgz,2008,53.83447
kgz,2009,52.86568
kgz,2010,57.8573
kgz,2011,60.16457
kgz,2012,57.89834
kgz,2013,57.35135
kgz,2014,57.33928
kgz,2015,57.11296
kgz,2016,57.81447
kgz,2017,58.06973
kgz,2018,59.65676
kgz,2019,60.43748
khm,1975,0.06939
khm,1976,0
khm,1977,0.0522
khm,1978,0.06605
khm,1979,22.91232
khm,1980,35.55963
khm,1981,35.75163
khm,1982,35.70415
khm,1983,35.63342
khm,1984,35.48503
khm,1985,35.77392
khm,1986,35.79384
khm,1987,35.61943
khm,1988,35.60817
khm,1989,35.70426
khm,1990,37.10042
khm,1991,37.12207
khm,1992,41.51057
khm,1993,44.19553
khm,1994,44.1748
khm,1995,44.29306
khm,1996,44.07616
khm,1997,43.99266
khm,1998,44.08051
khm,1999,44.10339
khm,2000,44.14458
khm,2001,45.47221
khm,2002,45.69342
khm,2003,42.92758
khm,2004,42.67843
khm,2005,42.90302
khm,2006,42.90786
khm,2007,42.89437
khm,2008,42.78452
khm,2009,42.87649
khm,2010,43.14106
khm,2011,43.11112
khm,2012,43.21012
khm,2013,43.24035
khm,2014,43.12019
khm,2015,43.29012
khm,2016,37.66019
khm,2017,37.52009
khm,2018,38.20063
khm,2019,38.78157
kor,1975,57.46815
kor,1976,57.43406
kor,1977,57.48946
kor,1978,57.43273
kor,1979,57.56079
kor,1980,59.08964
kor,1981,59.08638
kor,1982,59.15775
kor,1983,58.93882
kor,1984,58.93989
kor,1985,59.10818
kor,1986,59.20059
kor,1987,64.56719
kor,1988,78.14698
kor,1989,82.15108
kor,1990,82.09725
kor,1991,82.13077
kor,1992,81.93797
kor,1993,82.40146
kor,1994,82.4869
kor,1995,82.52636
kor,1996,82.4213
kor,1997,82.69489
kor,1998,82.65146
kor,1999,82.63748
kor,2000,82.77621
kor,2001,82.55397
kor,2002,83.01924
kor,2003,82.98492
kor,2004,82.9499
kor,2005,82.8142
kor,2006,83.1634
kor,2007,83.01184
kor,2008,82.98162
kor,2009,82.98578
kor,2010,82.77742
kor,2011,83.05126
kor,2012,82.74183
kor,2013,81.87885
kor,2014,81.70081
kor,2015,81.83832
kor,2016,81.8214
kor,2017,87.75099
kor,2018,87.83273
kor,2019,86.88218
kwt,1975,68.88914
kwt,1976,67.77584
kwt,1977,67.57289
kwt,1978,67.26397
kwt,1979,67.33266
kwt,1980,68.62371
kwt,1981,68.60184
kwt,1982,68.48805
kwt,1983,68.74787
kwt,1984,68.47025
kwt,1985,68.47134
kwt,1986,68.65168
kwt,1987,68.66594
kwt,1988,68.55924
kwt,1989,68.50208
kwt,1990,60.81261
kwt,1991,62.11287
kwt,1992,70.28746
kwt,1993,70.34287
kwt,1994,70.48597
kwt,1995,70.17994
kwt,1996,70.27548
kwt,1997,70.38452
kwt,1998,70.3139
kwt,1999,70.28347
kwt,2000,70.25265
kwt,2001,70.26695
kwt,2002,70.73271
kwt,2003,70.85025
kwt,2004,70.68904
kwt,2005,70.85939
kwt,2006,70.5762
kwt,2007,70.70455
kwt,2008,70.6811
kwt,2009,70.7912
kwt,2010,70.61097
kwt,2011,70.76151
kwt,2012,70.62507
kwt,2013,70.68601
kwt,2014,70.51063
kwt,2015,70.74607
kwt,2016,70.69466
kwt,2017,71.06059
kwt,2018,72.39949
kwt,2019,72.39115
lao,1975,36.39792
lao,1976,35.31764
lao,1977,35.09294
lao,1978,35.26956
lao,1979,35.31573
lao,1980,35.03851
lao,1981,35.12886
lao,1982,35.09499
lao,1983,35.23379
lao,1984,34.98347
lao,1985,35.15831
lao,1986,35.18264
lao,1987,35.28256
lao,1988,35.08935
lao,1989,35.01125
lao,1990,34.94818
lao,1991,39.29517
lao,1992,38.47085
lao,1993,37.48148
lao,1994,36.05348
lao,1995,36.08892
lao,1996,35.93536
lao,1997,36.02672
lao,1998,36.10675
lao,1999,35.9452
lao,2000,35.92495
lao,2001,35.81621
lao,2002,35.94175
lao,2003,35.85181
lao,2004,36.04957
lao,2005,36.02862
lao,2006,35.92884
lao,2007,35.95084
lao,2008,35.91964
lao,2009,36.13215
lao,2010,36.03196
lao,2011,35.92434
lao,2012,35.94413
lao,2013,35.26721
lao,2014,35.35563
lao,2015,35.18848
lao,2016,35.05164
lao,2017,35.47199
lao,2018,39.0964
lao,2019,41.24786
lbn,1975,56.88333
lbn,1976,51.2342
lbn,1977,51.1584
lbn,1978,51.24328
lbn,1979,51.01245
lbn,1980,51.12796
lbn,1981,51.19267
lbn,1982,51.38359
lbn,1983,51.2517
lbn,1984,51.15911
lbn,1985,51.14833
lbn,1986,51.21182
lbn,1987,51.14683
lbn,1988,51.1658
lbn,1989,51.0299
lbn,1990,51.24048
lbn,1991,50.98235
lbn,1992,51.20038
lbn,1993,51.18483
lbn,1994,51.06865
lbn,1995,51.01091
lbn,1996,51.17949
lbn,1997,51.08492
lbn,1998,51.22412
lbn,1999,51.24837
lbn,2000,50.94822
lbn,2001,51.02387
lbn,2002,50.90851
lbn,2003,51.07489
lbn,2004,51.2024
lbn,2005,52.51411
lbn,2006,52.46006
lbn,2007,53.7088
lbn,2008,53.87103
lbn,2009,53.72367
lbn,2010,54.59025
lbn,2011,54.55368
lbn,2012,54.5366
lbn,2013,54.65667
lbn,2014,54.62125
lbn,2015,54.17921
lbn,2016,52.27539
lbn,2017,58.10675
lbn,2018,58.97923
lbn,2019,61.5184
lbr,1975,40.94031
lbr,1976,41.00438
lbr,1977,40.93155
lbr,1978,41.13476
lbr,1979,41.01406
lbr,1980,35.33546
lbr,1981,35.42135
lbr,1982,35.48432
lbr,1983,35.31338
lbr,1984,35.21723
lbr,1985,35.3335
lbr,1986,35.39179
lbr,1987,35.45382
lbr,1988,35.37162
lbr,1989,35.46348
lbr,1990,28.38251
lbr,1991,42.71368
lbr,1992,42.64981
lbr,1993,42.56441
lbr,1994,42.72883
lbr,1995,42.26209
lbr,1996,36.05951
lbr,1997,27.69758
lbr,1998,27.9524
lbr,1999,27.88336
lbr,2000,27.7751
lbr,2001,27.81209
lbr,2002,27.98099
lbr,2003,27.81286
lbr,2004,61.94135
lbr,2005,63.87222
lbr,2006,63.88058
lbr,2007,63.8474
lbr,2008,63.85136
lbr,2009,63.81551
lbr,2010,64.72953
lbr,2011,64.81602
lbr,2012,64.77127
lbr,2013,60.99523
lbr,2014,61.20209
lbr,2015,61.14414
lbr,2016,61.16072
lbr,2017,64.75348
lbr,2018,65.3345
lbr,2019,61.55288
lby,1975,39.60029
lby,1976,39.42043
lby,1977,39.50067
lby,1978,39.50967
lby,1979,39.54098
lby,1980,39.4486
lby,1981,39.48847
lby,1982,39.18024
lby,1983,39.29189
lby,1984,39.43328
lby,1985,39.27758
lby,1986,39.39004
lby,1987,39.50722
lby,1988,39.39228
lby,1989,39.31662
lby,1990,39.36527
lby,1991,39.42197
lby,1992,39.37923
lby,1993,39.4739
lby,1994,39.48758
lby,1995,39.17935
lby,1996,39.31782
lby,1997,39.42292
lby,1998,39.48806
lby,1999,39.35834
lby,2000,39.41091
lby,2001,39.32215
lby,2002,39.35932
lby,2003,39.30163
lby,2004,39.33512
lby,2005,39.41128
lby,2006,39.29949
lby,2007,39.40899
lby,2008,39.3998
lby,2009,39.39922
lby,2010,39.46855
lby,2011,38.90446
lby,2012,45.36067
lby,2013,40.90202
lby,2014,37.27678
lby,2015,38.88438
lby,2016,38.71455
lby,2017,38.98137
lby,2018,38.1133
lby,2019,38.16088
lka,1975,65.75336
lka,1976,65.80466
lka,1977,65.82076
lka,1978,65.42715
lka,1979,65.49202
lka,1980,61.66177
lka,1981,61.67061
lka,1982,61.63124
lka,1983,55.92062
lka,1984,55.88798
lka,1985,55.62905
lka,1986,53.41739
lka,1987,48.7837
lka,1988,46.83989
lka,1989,46.83318
lka,1990,49.72837
lka,1991,50.60277
lka,1992,50.58482
lka,1993,50.85558
lka,1994,50.80719
lka,1995,50.74611
lka,1996,50.7719
lka,1997,50.69758
lka,1998,50.56874
lka,1999,50.5793
lka,2000,50.59536
lka,2001,50.45847
lka,2002,50.55071
lka,2003,50.62082
lka,2004,50.60348
lka,2005,50.58953
lka,2006,48.89714
lka,2007,48.701
lka,2008,48.79387
lka,2009,48.87727
lka,2010,53.00138
lka,2011,52.91078
lka,2012,53.43657
lka,2013,51.78957
lka,2014,52.98156
lka,2015,56.49232
lka,2016,60.1982
lka,2017,59.6117
lka,2018,66.46282
lka,2019,65.67222
lso,1975,51.76611
lso,1976,51.74849
lso,1977,51.84825
lso,1978,51.72515
lso,1979,51.64855
lso,1980,51.56789
lso,1981,51.76788
lso,1982,51.73002
lso,1983,51.60752
lso,1984,51.80801
lso,1985,51.71946
lso,1986,51.62436
lso,1987,58.15059
lso,1988,58.09764
lso,1989,58.04238
lso,1990,58.20362
lso,1991,58.12692
lso,1992,57.98252
lso,1993,63.35066
lso,1994,67.42357
lso,1995,67.55989
lso,1996,67.54775
lso,1997,67.44714
lso,1998,65.9506
lso,1999,66.06315
lso,2000,66.05285
lso,2001,66.12411
lso,2002,66.0864
lso,2003,66.05824
lso,2004,66.12721
lso,2005,68.1778
lso,2006,68.36926
lso,2007,68.16733
lso,2008,68.22166
lso,2009,68.24395
lso,2010,69.18105
lso,2011,70.78362
lso,2012,72.28014
lso,2013,63.72777
lso,2014,63.65804
lso,2015,60.58305
lso,2016,60.6465
lso,2017,66.36217
lso,2018,64.14455
lso,2019,62.03903
ltu,1991,75.09965
ltu,1992,74.95395
ltu,1993,74.83377
ltu,1994,74.87218
ltu,1995,74.81903
ltu,1996,74.68149
ltu,1997,74.82913
ltu,1998,74.6983
ltu,1999,74.83117
ltu,2000,74.69133
ltu,2001,84.09671
ltu,2002,83.91854
ltu,2003,84.1248
ltu,2004,83.98385
ltu,2005,84.0913
ltu,2006,84.26733
ltu,2007,84.22189
ltu,2008,84.14373
ltu,2009,84.45326
ltu,2010,83.9161
ltu,2011,83.78309
ltu,2012,83.94908
ltu,2013,83.98411
ltu,2014,84.03008
ltu,2015,84.12447
ltu,2016,81.56851
ltu,2017,82.91642
ltu,2018,81.53198
ltu,2019,78.50092
lux,1975,92.4559
lux,1976,92.59063
lux,1977,92.39929
lux,1978,92.45524
lux,1979,92.42601
lux,1980,92.36217
lux,1981,92.30648
lux,1982,92.40641
lux,1983,92.46025
lux,1984,92.52499
lux,1985,92.57297
lux,1986,92.56509
lux,1987,92.4416
lux,1988,92.52152
lux,1989,92.54358
lux,1990,92.24712
lux,1991,92.43073
lux,1992,92.62624
lux,1993,92.5241
lux,1994,92.38896
lux,1995,92.47544
lux,1996,92.46514
lux,1997,92.45371
lux,1998,92.26038
lux,1999,92.27159
lux,2000,92.29935
lux,2001,92.53166
lux,2002,92.51973
lux,2003,92.4578
lux,2004,92.37703
lux,2005,92.40562
lux,2006,92.25055
