country,time,fassoas_idea
cod,1991,35.10786
cod,1992,35.15324
cod,1993,35.15324
cod,1994,35.15324
cod,1995,35.15324
cod,1996,35.15324
cod,1997,33.19326
cod,1998,40.71181
cod,1999,37.63566
cod,2000,37.63566
cod,2001,39.18047
cod,2002,40.25123
cod,2003,39.18047
cod,2004,40.43922
cod,2005,40.43922
cod,2006,39.27179
cod,2007,41.30747
cod,2008,43.34801
cod,2009,39.18047
cod,2010,41.30747
cod,2011,38.03625
cod,2012,43.62879
cod,2013,45.62928
cod,2014,46.36101
cod,2015,42.43818
cod,2016,33.18254
cod,2017,33.18254
cod,2018,34.09239
cod,2019,41.0296
cog,1975,20.96618
cog,1976,20.96618
cog,1977,20.96618
cog,1978,24.03966
cog,1979,24.03966
cog,1980,24.03966
cog,1981,23.19163
cog,1982,23.19163
cog,1983,23.19163
cog,1984,23.19163
cog,1985,23.19163
cog,1986,24.98709
cog,1987,23.19163
cog,1988,23.19163
cog,1989,23.19163
cog,1990,43.85205
cog,1991,53.62818
cog,1992,57.63265
cog,1993,53.72383
cog,1994,54.74009
cog,1995,56.9335
cog,1996,53.72383
cog,1997,37.80002
cog,1998,40.73989
cog,1999,40.73989
cog,2000,42.50201
cog,2001,40.39624
cog,2002,40.77354
cog,2003,38.52453
cog,2004,38.52453
cog,2005,40.77354
cog,2006,40.77354
cog,2007,40.77354
cog,2008,40.77354
cog,2009,33.85752
cog,2010,40.77354
cog,2011,33.85752
cog,2012,33.85752
cog,2013,30.77641
cog,2014,30.77641
cog,2015,30.77641
cog,2016,27.5417
cog,2017,28.44651
cog,2018,33.01088
cog,2019,34.85153
col,1975,37.35831
col,1976,37.35831
col,1977,37.35831
col,1978,31.67495
col,1979,36.14499
col,1980,36.14499
col,1981,42.27671
col,1982,47.57024
col,1983,48.61078
col,1984,51.02027
col,1985,51.02027
col,1986,51.02027
col,1987,51.02027
col,1988,51.02027
col,1989,48.61078
col,1990,46.79937
col,1991,49.71516
col,1992,56.86038
col,1993,55.40886
col,1994,56.86038
col,1995,56.86038
col,1996,55.40886
col,1997,56.86038
col,1998,56.86038
col,1999,56.86038
col,2000,56.86038
col,2001,53.96272
col,2002,53.64999
col,2003,56.7572
col,2004,56.7572
col,2005,54.82776
col,2006,53.07904
col,2007,54.82776
col,2008,57.46648
col,2009,59.35386
col,2010,57.86807
col,2011,64.73068
col,2012,64.73068
col,2013,74.52498
col,2014,75.01032
col,2015,75.01032
col,2016,75.01032
col,2017,73.92673
col,2018,67.00558
col,2019,65.93551
cpv,1975,37.64762
cpv,1976,47.99328
cpv,1977,47.99328
cpv,1978,47.99328
cpv,1979,47.99328
cpv,1980,47.99328
cpv,1981,47.99328
cpv,1982,47.99328
cpv,1983,47.99328
cpv,1984,47.99328
cpv,1985,47.99328
cpv,1986,47.99328
cpv,1987,47.99328
cpv,1988,47.99328
cpv,1989,47.99328
cpv,1990,56.66041
cpv,1991,62.9837
cpv,1992,91.27146
cpv,1993,91.27146
cpv,1994,87.40939
cpv,1995,87.40939
cpv,1996,91.27146
cpv,1997,91.27146
cpv,1998,91.27146
cpv,1999,91.27146
cpv,2000,91.27146
cpv,2001,90.3327
cpv,2002,90.3327
cpv,2003,90.3327
cpv,2004,90.3327
cpv,2005,90.3327
cpv,2006,90.3327
cpv,2007,90.3327
cpv,2008,90.3327
cpv,2009,90.3327
cpv,2010,90.3327
cpv,2011,90.3327
cpv,2012,90.3327
cpv,2013,85.78205
cpv,2014,85.78205
cpv,2015,87.71575
cpv,2016,89.08654
cpv,2017,89.08654
cpv,2018,89.08654
cpv,2019,89.08654
cri,1975,74.55158
cri,1976,74.55158
cri,1977,74.55158
cri,1978,78.6364
cri,1979,78.6364
cri,1980,79.86601
cri,1981,79.54843
cri,1982,81.6641
cri,1983,81.6641
cri,1984,79.54843
cri,1985,81.6641
cri,1986,81.6641
cri,1987,79.54843
cri,1988,85.46945
cri,1989,85.46945
cri,1990,85.44369
cri,1991,85.44369
cri,1992,84.24373
cri,1993,85.44369
cri,1994,85.44369
cri,1995,85.44369
cri,1996,85.44369
cri,1997,85.44369
cri,1998,85.44369
cri,1999,85.44369
cri,2000,88.16082
cri,2001,78.8602
cri,2002,85.44369
cri,2003,85.44369
cri,2004,85.44369
cri,2005,85.44369
cri,2006,85.44369
cri,2007,88.16082
cri,2008,84.24373
cri,2009,84.24373
cri,2010,85.44369
cri,2011,85.44369
cri,2012,85.44369
cri,2013,85.44369
cri,2014,85.44369
cri,2015,85.44369
cri,2016,84.62327
cri,2017,86.62228
cri,2018,82.80524
cri,2019,82.80524
cub,1975,13.35254
cub,1976,13.35254
cub,1977,13.35254
cub,1978,13.35254
cub,1979,13.35254
cub,1980,13.35254
cub,1981,12.95704
cub,1982,12.95704
cub,1983,12.95704
cub,1984,12.95704
cub,1985,12.95704
cub,1986,12.95704
cub,1987,12.95704
cub,1988,18.06317
cub,1989,18.06317
cub,1990,18.06317
cub,1991,18.06317
cub,1992,18.06317
cub,1993,18.06317
cub,1994,18.06317
cub,1995,18.06317
cub,1996,18.06317
cub,1997,18.06317
cub,1998,18.06317
cub,1999,18.06317
cub,2000,18.06317
cub,2001,18.06317
cub,2002,18.06317
cub,2003,18.06317
cub,2004,18.06317
cub,2005,18.06317
cub,2006,18.06317
cub,2007,18.06317
cub,2008,20.3877
cub,2009,20.3877
cub,2010,20.3877
cub,2011,22.22325
cub,2012,22.22325
cub,2013,20.3877
cub,2014,18.06317
cub,2015,18.06317
cub,2016,20.3629
cub,2017,20.3629
cub,2018,20.3629
cub,2019,23.66686
cyp,1975,59.96869
cyp,1976,64.38294
cyp,1977,64.38294
cyp,1978,64.38294
cyp,1979,64.38294
cyp,1980,64.38294
cyp,1981,65.78817
cyp,1982,67.33893
cyp,1983,67.33893
cyp,1984,67.33893
cyp,1985,67.33893
cyp,1986,67.33893
cyp,1987,67.33893
cyp,1988,67.33893
cyp,1989,67.33893
cyp,1990,79.06311
cyp,1991,79.06311
cyp,1992,77.4582
cyp,1993,79.06311
cyp,1994,77.4582
cyp,1995,77.4582
cyp,1996,77.4582
cyp,1997,77.4582
cyp,1998,72.98846
cyp,1999,72.98846
cyp,2000,72.98846
cyp,2001,72.98846
cyp,2002,72.98846
cyp,2003,70.11041
cyp,2004,83.93498
cyp,2005,83.93498
cyp,2006,79.06074
cyp,2007,79.06074
cyp,2008,83.93498
cyp,2009,83.93498
cyp,2010,83.93498
cyp,2011,83.93498
cyp,2012,83.93498
cyp,2013,78.50786
cyp,2014,78.50786
cyp,2015,80.13733
cyp,2016,81.63981
cyp,2017,83.77559
cyp,2018,78.46544
cyp,2019,77.27182
cze,1975,24.12993
cze,1976,24.12993
cze,1977,24.12993
cze,1978,24.12993
cze,1979,24.12993
cze,1980,24.12993
cze,1981,23.54443
cze,1982,23.54443
cze,1983,23.54443
cze,1984,23.54443
cze,1985,23.54443
cze,1986,23.54443
cze,1987,23.54443
cze,1988,23.54443
cze,1989,29.44803
cze,1990,86.61009
cze,1991,86.61009
cze,1992,86.61009
cze,1993,86.61009
cze,1994,86.61009
cze,1995,86.61009
cze,1996,83.66341
cze,1997,83.66341
cze,1998,80.28189
cze,1999,90.1945
cze,2000,80.28189
cze,2001,75.18587
cze,2002,80.28189
cze,2003,86.61009
cze,2004,86.61009
cze,2005,73.07193
cze,2006,80.28189
cze,2007,75.18587
cze,2008,73.07193
cze,2009,73.07193
cze,2010,73.07193
cze,2011,73.07193
cze,2012,80.11766
cze,2013,80.11766
cze,2014,73.07193
cze,2015,73.07193
cze,2016,73.07193
cze,2017,86.61009
cze,2018,85.5047
cze,2019,82.42637
deu,1975,72.29966
deu,1976,72.29966
deu,1977,72.29966
deu,1978,72.29966
deu,1979,72.29966
deu,1980,72.29966
deu,1981,70.86712
deu,1982,70.86712
deu,1983,68.45253
deu,1984,70.86712
deu,1985,70.86712
deu,1986,70.86712
deu,1987,70.86712
deu,1988,70.86712
deu,1989,70.86712
deu,1990,70.86712
deu,1991,70.86712
deu,1992,70.86712
deu,1993,70.86712
deu,1994,70.86712
deu,1995,70.86712
deu,1996,70.86712
deu,1997,70.86712
deu,1998,70.86712
deu,1999,70.86712
deu,2000,70.86712
deu,2001,70.86712
deu,2002,68.45253
deu,2003,68.45253
deu,2004,68.45253
deu,2005,68.45253
deu,2006,68.45253
deu,2007,68.45253
deu,2008,68.45253
deu,2009,68.45253
deu,2010,69.5725
deu,2011,69.5725
deu,2012,69.5725
deu,2013,69.5725
deu,2014,69.5725
deu,2015,68.45253
deu,2016,68.45253
deu,2017,67.94486
deu,2018,72.64792
deu,2019,76.67052
dnk,1975,92.26153
dnk,1976,92.26153
dnk,1977,92.26153
dnk,1978,92.26153
dnk,1979,92.26153
dnk,1980,92.26153
dnk,1981,93.38603
dnk,1982,93.38603
dnk,1983,93.38603
dnk,1984,93.38603
dnk,1985,93.38603
dnk,1986,93.38603
dnk,1987,93.38603
dnk,1988,93.38603
dnk,1989,93.38603
dnk,1990,93.38603
dnk,1991,93.38603
dnk,1992,93.38603
dnk,1993,93.38603
dnk,1994,90.68318
dnk,1995,93.38603
dnk,1996,93.38603
dnk,1997,93.38603
dnk,1998,93.38603
dnk,1999,93.38603
dnk,2000,93.38603
dnk,2001,93.38603
dnk,2002,93.38603
dnk,2003,93.38603
dnk,2004,93.38603
dnk,2005,93.38603
dnk,2006,93.38603
dnk,2007,90.68318
dnk,2008,90.68318
dnk,2009,90.68318
dnk,2010,93.38603
dnk,2011,90.68318
dnk,2012,93.38603
dnk,2013,87.98898
dnk,2014,87.98898
dnk,2015,85.40882
dnk,2016,85.40882
dnk,2017,85.40882
dnk,2018,88.76218
dnk,2019,88.76218
dom,1975,43.29739
dom,1976,43.29739
dom,1977,43.29739
dom,1978,47.27436
dom,1979,56.86129
dom,1980,56.86129
dom,1981,58.74944
dom,1982,58.74944
dom,1983,58.74944
dom,1984,58.74944
dom,1985,59.94487
dom,1986,57.16342
dom,1987,61.12548
dom,1988,61.12548
dom,1989,61.12548
dom,1990,57.12785
dom,1991,60.80485
dom,1992,62.77389
dom,1993,66.10635
dom,1994,60.80485
dom,1995,66.10635
dom,1996,72.01542
dom,1997,72.01542
dom,1998,69.05364
dom,1999,68.16545
dom,2000,67.15886
dom,2001,67.15886
dom,2002,67.15886
dom,2003,67.15886
dom,2004,67.15886
dom,2005,67.15886
dom,2006,67.15886
dom,2007,69.05364
dom,2008,65.18444
dom,2009,66.18221
dom,2010,68.72906
dom,2011,66.04589
dom,2012,66.04589
dom,2013,66.04589
dom,2014,67.13107
dom,2015,65.26157
dom,2016,63.8927
dom,2017,69.10717
dom,2018,73.06594
dom,2019,72.01542
dza,1975,27.69737
dza,1976,27.69737
dza,1977,27.69737
dza,1978,27.69737
dza,1979,27.69737
dza,1980,29.05478
dza,1981,28.13471
dza,1982,28.13471
dza,1983,28.13471
dza,1984,28.13471
dza,1985,28.13471
dza,1986,28.13471
dza,1987,28.13471
dza,1988,30.26546
dza,1989,36.7613
dza,1990,43.2603
dza,1991,40.2604
dza,1992,39.29372
dza,1993,41.26671
dza,1994,41.26671
dza,1995,38.16329
dza,1996,41.26671
dza,1997,41.26671
dza,1998,39.29372
dza,1999,41.04051
dza,2000,41.82624
dza,2001,41.04051
dza,2002,37.11645
dza,2003,37.11645
dza,2004,37.11645
dza,2005,37.11645
dza,2006,37.11645
dza,2007,38.77497
dza,2008,37.11645
dza,2009,37.11645
dza,2010,37.11645
dza,2011,37.11645
dza,2012,37.11645
dza,2013,34.63943
dza,2014,34.63943
dza,2015,34.63943
dza,2016,34.57412
dza,2017,35.96975
dza,2018,37.06441
dza,2019,38.33003
ecu,1975,40.09325
ecu,1976,40.09325
ecu,1977,40.09325
ecu,1978,40.09325
ecu,1979,47.36986
ecu,1980,63.90281
ecu,1981,65.95784
ecu,1982,65.95784
ecu,1983,69.24533
ecu,1984,56.47774
ecu,1985,57.63445
ecu,1986,57.63445
ecu,1987,55.46811
ecu,1988,62.51283
ecu,1989,73.18647
ecu,1990,70.61879
ecu,1991,65.90165
ecu,1992,68.19685
ecu,1993,63.90498
ecu,1994,65.99254
ecu,1995,67.09073
ecu,1996,65.99254
ecu,1997,65.99254
ecu,1998,67.09073
ecu,1999,63.90498
ecu,2000,63.10353
ecu,2001,65.18121
ecu,2002,61.29413
ecu,2003,60.37221
ecu,2004,63.11425
ecu,2005,60.37221
ecu,2006,60.59952
ecu,2007,59.25929
ecu,2008,55.98948
ecu,2009,53.78331
ecu,2010,49.15381
ecu,2011,49.15381
ecu,2012,50.94338
ecu,2013,42.12925
ecu,2014,38.27577
ecu,2015,38.27577
ecu,2016,39.61563
ecu,2017,46.99444
ecu,2018,62.98358
ecu,2019,58.46828
egy,1975,29.20638
egy,1976,29.20638
egy,1977,29.20638
egy,1978,29.20638
egy,1979,29.20638
egy,1980,28.28417
egy,1981,33.24367
egy,1982,35.42387
egy,1983,35.42387
egy,1984,34.24333
egy,1985,35.42387
egy,1986,38.53946
egy,1987,37.08855
egy,1988,35.42387
egy,1989,35.42387
egy,1990,32.19938
egy,1991,32.19938
egy,1992,32.19938
egy,1993,32.19938
egy,1994,32.19938
egy,1995,32.19938
egy,1996,32.19938
egy,1997,30.66257
egy,1998,34.78305
egy,1999,35.32155
egy,2000,34.28676
egy,2001,33.16476
egy,2002,33.16476
egy,2003,34.28676
egy,2004,35.45747
egy,2005,34.78305
egy,2006,34.78305
egy,2007,36.83248
egy,2008,34.78305
egy,2009,32.19938
egy,2010,30.61665
egy,2011,32.37658
egy,2012,34.45029
egy,2013,28.17547
egy,2014,27.67703
egy,2015,27.67703
egy,2016,29.05928
egy,2017,29.6334
egy,2018,27.23234
egy,2019,27.23234
eri,1993,28.6369
eri,1994,24.64386
eri,1995,25.19547
eri,1996,26.07602
eri,1997,25.40223
eri,1998,25.40223
eri,1999,23.65123
eri,2000,21.69858
eri,2001,15.21541
eri,2002,0
eri,2003,0
eri,2004,3.76618
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,0
eri,2009,0
eri,2010,0
eri,2011,0
eri,2012,0
eri,2013,17.06807
eri,2014,17.06807
eri,2015,15.26915
eri,2016,8.18207
eri,2017,8.18207
eri,2018,8.18207
eri,2019,11.2577
esp,1975,30.37096
esp,1976,39.4406
esp,1977,56.48654
esp,1978,66.32058
esp,1979,79.54907
esp,1980,95.28502
esp,1981,96.0229
esp,1982,96.0229
esp,1983,96.0229
esp,1984,96.0229
esp,1985,96.0229
esp,1986,96.0229
esp,1987,96.0229
esp,1988,96.0229
esp,1989,96.0229
esp,1990,96.0229
esp,1991,96.0229
esp,1992,96.0229
esp,1993,96.0229
esp,1994,96.0229
esp,1995,93.94885
esp,1996,96.0229
esp,1997,96.0229
esp,1998,96.0229
esp,1999,96.0229
esp,2000,96.0229
esp,2001,96.0229
esp,2002,93.94885
esp,2003,93.94885
esp,2004,93.94885
esp,2005,93.94885
esp,2006,93.94885
esp,2007,93.94885
esp,2008,93.94885
esp,2009,93.94885
esp,2010,100
esp,2011,91.11455
esp,2012,84.63501
esp,2013,79.51358
esp,2014,78.39795
esp,2015,79.51358
esp,2016,79.51358
esp,2017,69.94542
esp,2018,78.01548
esp,2019,86.43902
est,1991,67.27969
est,1992,76.0839
est,1993,82.15807
est,1994,83.59422
est,1995,83.59422
est,1996,82.15807
est,1997,82.15807
est,1998,83.59422
est,1999,83.59422
est,2000,83.59422
est,2001,82.15807
est,2002,83.59422
est,2003,83.59422
est,2004,82.15807
est,2005,82.15807
est,2006,82.15807
est,2007,75.8375
est,2008,82.15807
est,2009,82.15807
est,2010,82.15807
est,2011,82.15807
est,2012,82.15807
est,2013,84.25912
est,2014,84.25912
est,2015,84.25912
est,2016,90.75645
est,2017,90.75645
est,2018,90.75645
est,2019,88.41226
eth,1975,14.88919
eth,1976,11.73874
eth,1977,11.73874
eth,1978,11.73874
eth,1979,11.73874
eth,1980,11.73874
eth,1981,11.2577
eth,1982,11.2577
eth,1983,11.2577
eth,1984,11.2577
eth,1985,11.2577
eth,1986,11.2577
eth,1987,11.2577
eth,1988,11.2577
eth,1989,11.2577
eth,1990,15.33037
eth,1991,29.09396
eth,1992,35.34844
eth,1993,35.34844
eth,1994,34.11768
eth,1995,38.57239
eth,1996,38.57239
eth,1997,38.57239
eth,1998,39.42217
eth,1999,38.57239
eth,2000,39.49723
eth,2001,39.49723
eth,2002,35.02022
eth,2003,35.02022
eth,2004,32.89665
eth,2005,35.97668
eth,2006,31.6877
eth,2007,28.13471
eth,2008,31.6877
eth,2009,31.6877
eth,2010,30.26546
eth,2011,30.26546
eth,2012,30.26546
eth,2013,30.84031
eth,2014,26.9518
eth,2015,26.9518
eth,2016,26.27937
eth,2017,27.25804
eth,2018,34.63676
eth,2019,45.86245
fin,1975,78.40332
fin,1976,78.40332
fin,1977,78.40332
fin,1978,78.40332
fin,1979,78.40332
fin,1980,78.40332
fin,1981,79.49623
fin,1982,76.12528
fin,1983,76.12528
fin,1984,76.12528
fin,1985,76.12528
fin,1986,76.12528
fin,1987,76.12528
fin,1988,76.12528
fin,1989,76.12528
fin,1990,76.12528
fin,1991,79.49623
fin,1992,79.49623
fin,1993,79.49623
fin,1994,79.49623
fin,1995,79.49623
fin,1996,79.49623
fin,1997,79.49623
fin,1998,79.49623
fin,1999,79.49623
fin,2000,79.49623
fin,2001,79.49623
fin,2002,79.49623
fin,2003,79.49623
fin,2004,79.49623
fin,2005,79.49623
fin,2006,79.49623
fin,2007,79.49623
fin,2008,79.49623
fin,2009,78.31061
fin,2010,78.31061
fin,2011,78.31061
fin,2012,79.49623
fin,2013,79.49623
fin,2014,78.31061
fin,2015,75.06728
fin,2016,75.06728
fin,2017,75.75272
fin,2018,75.33955
fin,2019,75.75272
fra,1975,82.92841
fra,1976,82.92841
fra,1977,82.92841
fra,1978,82.92841
fra,1979,82.92841
fra,1980,82.92841
fra,1981,85.06524
fra,1982,85.06524
fra,1983,85.06524
fra,1984,85.06524
fra,1985,77.7837
fra,1986,85.06524
fra,1987,85.06524
fra,1988,85.06524
fra,1989,85.06524
fra,1990,77.7837
fra,1991,77.7837
fra,1992,77.7837
fra,1993,85.06524
fra,1994,85.06524
fra,1995,85.06524
fra,1996,85.06524
fra,1997,77.7837
fra,1998,85.06524
fra,1999,85.06524
fra,2000,88.74394
fra,2001,88.74394
fra,2002,88.74394
fra,2003,88.74394
fra,2004,88.74394
fra,2005,88.74394
fra,2006,88.74394
fra,2007,88.74394
fra,2008,86.35581
fra,2009,88.74394
fra,2010,84.40702
fra,2011,86.08338
fra,2012,86.08338
fra,2013,86.08338
fra,2014,83.0251
fra,2015,80.24003
fra,2016,74.76573
fra,2017,74.97929
fra,2018,70.10478
fra,2019,66.9136
gab,1975,24.86473
gab,1976,24.86473
gab,1977,24.86473
gab,1978,24.86473
gab,1979,30.07435
gab,1980,24.86473
gab,1981,23.47997
gab,1982,26.18875
gab,1983,26.18875
gab,1984,23.47997
gab,1985,26.18875
gab,1986,23.47997
gab,1987,23.47997
gab,1988,26.18875
gab,1989,30.70082
gab,1990,49.54325
gab,1991,61.61616
gab,1992,60.7606
gab,1993,61.61616
gab,1994,53.68648
gab,1995,61.61616
gab,1996,61.61616
gab,1997,62.80138
gab,1998,62.80138
gab,1999,62.80138
gab,2000,62.96531
gab,2001,64.17519
gab,2002,62.96531
gab,2003,62.96531
gab,2004,56.97909
gab,2005,56.97909
gab,2006,60.72863
gab,2007,62.96531
gab,2008,62.96531
gab,2009,60.72863
gab,2010,68.12889
gab,2011,68.12889
gab,2012,62.96836
gab,2013,62.00605
gab,2014,62.00605
gab,2015,65.00239
gab,2016,59.57106
gab,2017,64.37026
gab,2018,64.37026
gab,2019,52.09668
gbr,1975,77.91318
gbr,1976,77.91318
gbr,1977,77.91318
gbr,1978,77.91318
gbr,1979,77.91318
gbr,1980,73.48228
gbr,1981,74.83546
gbr,1982,74.83546
gbr,1983,74.83546
gbr,1984,74.83546
gbr,1985,71.58368
gbr,1986,68.34661
gbr,1987,71.58368
gbr,1988,74.83546
gbr,1989,74.83546
gbr,1990,74.83546
gbr,1991,72.95312
gbr,1992,72.95448
gbr,1993,74.89019
gbr,1994,74.89019
gbr,1995,72.95448
gbr,1996,72.95448
gbr,1997,72.95448
gbr,1998,72.95448
gbr,1999,73.67007
gbr,2000,74.68945
gbr,2001,74.68945
gbr,2002,73.54303
gbr,2003,75.52768
gbr,2004,75.52768
gbr,2005,73.54303
gbr,2006,75.52768
gbr,2007,75.52768
gbr,2008,74.44898
gbr,2009,74.44898
gbr,2010,74.44898
gbr,2011,74.44898
gbr,2012,74.44898
gbr,2013,76.74612
gbr,2014,76.74612
gbr,2015,76.74612
gbr,2016,76.74612
gbr,2017,73.50564
gbr,2018,74.64098
gbr,2019,73.50787
geo,1991,51.73759
geo,1992,49.06232
geo,1993,51.39622
geo,1994,55.67621
geo,1995,61.05135
geo,1996,62.08055
geo,1997,60.1207
geo,1998,59.13454
geo,1999,60.1207
geo,2000,61.29413
geo,2001,62.23409
geo,2002,61.29413
geo,2003,61.29413
geo,2004,66.031
geo,2005,66.98115
geo,2006,70.17275
geo,2007,56.18961
geo,2008,65.59029
geo,2009,53.98002
geo,2010,59.90522
geo,2011,56.02003
geo,2012,57.3398
geo,2013,64.91017
geo,2014,64.70285
geo,2015,70.12984
geo,2016,66.06628
geo,2017,73.55115
geo,2018,71.4381
geo,2019,66.93376
gha,1975,43.86527
gha,1976,43.86527
gha,1977,43.86527
gha,1978,43.86527
gha,1979,46.26593
gha,1980,47.31775
gha,1981,44.01853
gha,1982,36.27951
gha,1983,36.27951
gha,1984,33.22027
gha,1985,33.22027
gha,1986,33.22027
gha,1987,33.22027
gha,1988,33.22027
gha,1989,33.22027
gha,1990,40.92962
gha,1991,42.1265
gha,1992,49.72157
gha,1993,63.88473
gha,1994,67.2193
gha,1995,65.02008
gha,1996,67.2193
gha,1997,67.22577
gha,1998,69.97353
gha,1999,77.30241
gha,2000,75.74458
gha,2001,72.95501
gha,2002,72.95501
gha,2003,72.95501
gha,2004,72.95501
gha,2005,72.95501
gha,2006,72.95501
gha,2007,80.12899
gha,2008,76.96331
gha,2009,76.96331
gha,2010,80.12899
gha,2011,80.12899
gha,2012,81.50583
gha,2013,85.82977
gha,2014,85.82977
gha,2015,85.82977
gha,2016,85.82977
gha,2017,82.7616
gha,2018,80.63111
gha,2019,67.72568
gin,1975,6.66579
gin,1976,6.66579
gin,1977,6.66579
gin,1978,6.66579
gin,1979,6.66579
gin,1980,9.82518
gin,1981,9.38091
gin,1982,11.93736
gin,1983,11.93736
gin,1984,14.10519
gin,1985,34.54565
gin,1986,38.72737
gin,1987,35.51474
gin,1988,38.72737
gin,1989,36.60139
gin,1990,37.25263
gin,1991,42.02964
gin,1992,51.13112
gin,1993,46.23498
gin,1994,45.45991
gin,1995,45.45991
gin,1996,45.45991
gin,1997,45.73405
gin,1998,45.73405
gin,1999,45.73405
gin,2000,44.92908
gin,2001,43.85166
gin,2002,43.85166
gin,2003,43.85166
gin,2004,44.92908
gin,2005,44.92908
gin,2006,43.85166
gin,2007,44.92908
gin,2008,47.2151
gin,2009,43.85166
gin,2010,51.24272
gin,2011,49.8545
gin,2012,50.75417
gin,2013,56.50338
gin,2014,51.34097
gin,2015,49.8545
gin,2016,51.34097
gin,2017,53.96898
gin,2018,51.17179
gin,2019,49.05979
gmb,1975,58.45117
gmb,1976,58.45117
gmb,1977,55.36483
gmb,1978,55.36483
gmb,1979,55.36483
gmb,1980,55.36483
gmb,1981,53.83552
gmb,1982,52.70939
gmb,1983,52.70939
gmb,1984,52.70939
gmb,1985,60.41367
gmb,1986,61.66177
gmb,1987,57.99151
gmb,1988,61.66177
gmb,1989,61.66177
gmb,1990,60.40237
gmb,1991,61.66177
gmb,1992,61.66177
gmb,1993,60.40237
gmb,1994,34.38472
gmb,1995,29.4499
gmb,1996,32.61951
gmb,1997,33.12059
gmb,1998,38.37552
gmb,1999,38.37552
gmb,2000,37.49024
gmb,2001,40.06882
gmb,2002,39.44405
gmb,2003,43.89159
gmb,2004,42.5386
gmb,2005,42.5386
gmb,2006,43.89159
gmb,2007,43.89159
gmb,2008,43.89159
gmb,2009,39.44405
gmb,2010,39.44405
gmb,2011,42.5386
gmb,2012,39.44405
gmb,2013,38.15649
gmb,2014,37.36965
gmb,2015,37.36965
gmb,2016,39.29372
gmb,2017,62.28151
gmb,2018,66.93409
gmb,2019,66.93409
gnb,1975,21.54627
gnb,1976,21.54627
gnb,1977,21.54627
gnb,1978,21.54627
gnb,1979,21.54627
gnb,1980,21.54627
gnb,1981,20.78823
gnb,1982,20.78823
gnb,1983,20.78823
gnb,1984,20.78823
gnb,1985,20.78823
gnb,1986,24.04417
gnb,1987,22.66091
gnb,1988,20.78823
gnb,1989,20.78823
gnb,1990,33.05655
gnb,1991,36.67238
gnb,1992,39.51596
gnb,1993,48.3495
gnb,1994,49.72277
gnb,1995,48.3495
gnb,1996,47.39643
gnb,1997,49.72277
gnb,1998,38.96015
gnb,1999,49.27712
gnb,2000,52.55158
gnb,2001,53.9783
gnb,2002,46.48695
gnb,2003,58.70339
gnb,2004,58.70339
gnb,2005,55.08181
gnb,2006,55.08181
gnb,2007,51.55874
gnb,2008,51.55874
gnb,2009,55.91962
gnb,2010,55.91962
gnb,2011,55.91962
gnb,2012,50.60068
gnb,2013,56.30224
gnb,2014,56.30224
gnb,2015,56.30224
gnb,2016,56.30224
gnb,2017,53.29645
gnb,2018,52.27898
gnb,2019,52.4195
gnq,1975,0.38773
gnq,1976,0.38773
gnq,1977,0.38773
gnq,1978,0.38773
gnq,1979,11.76599
gnq,1980,26.20942
gnq,1981,26.20942
gnq,1982,26.20942
gnq,1983,26.20942
gnq,1984,26.20942
gnq,1985,26.20942
gnq,1986,26.20942
gnq,1987,26.20942
gnq,1988,26.20942
gnq,1989,26.20942
gnq,1990,26.20942
gnq,1991,26.20942
gnq,1992,31.51907
gnq,1993,32.46202
gnq,1994,31.51907
gnq,1995,29.89136
gnq,1996,28.60982
gnq,1997,28.60982
gnq,1998,28.60982
gnq,1999,28.60982
gnq,2000,30.44974
gnq,2001,29.42041
gnq,2002,29.42041
gnq,2003,29.42041
gnq,2004,31.88228
gnq,2005,31.88228
gnq,2006,31.88228
gnq,2007,30.79099
gnq,2008,29.42041
gnq,2009,29.42041
gnq,2010,25.5705
gnq,2011,26.26803
gnq,2012,26.26803
gnq,2013,26.26803
gnq,2014,28.4424
gnq,2015,24.91754
gnq,2016,24.91754
gnq,2017,23.70792
gnq,2018,23.70792
gnq,2019,24.15402
grc,1975,47.88013
grc,1976,58.40799
grc,1977,58.40799
grc,1978,58.40799
grc,1979,58.40799
grc,1980,58.40799
grc,1981,61.38182
grc,1982,64.35626
grc,1983,64.35626
grc,1984,70.70637
grc,1985,70.70637
grc,1986,70.70637
grc,1987,70.70637
grc,1988,70.70637
grc,1989,70.70637
grc,1990,82.3578
grc,1991,80.28833
grc,1992,79.09526
grc,1993,78.55145
grc,1994,74.96803
grc,1995,76.42375
grc,1996,78.55145
grc,1997,78.55145
grc,1998,82.3578
grc,1999,82.3578
grc,2000,82.3578
grc,2001,82.3578
grc,2002,76.42375
grc,2003,80.28833
grc,2004,76.42375
grc,2005,76.42375
grc,2006,76.42375
grc,2007,76.42375
grc,2008,75.46828
grc,2009,76.42375
grc,2010,76.42375
grc,2011,76.42375
grc,2012,76.42375
grc,2013,75.64724
grc,2014,75.64724
grc,2015,75.64724
grc,2016,74.71309
grc,2017,75.64724
grc,2018,74.61254
grc,2019,74.61254
gtm,1975,33.11779
gtm,1976,31.10706
gtm,1977,29.60418
gtm,1978,27.65952
gtm,1979,27.65952
gtm,1980,27.65952
gtm,1981,26.51624
gtm,1982,24.81203
