country,time,matfootp_cap
mdv,1991,21.38
mdv,1992,4.81
mdv,1993,5.01
mdv,1994,5.39
mdv,1995,6.7
mdv,1996,6.91
mdv,1997,7.64
mdv,1998,7.11
mdv,1999,7.48
mdv,2000,7.28
mdv,2001,7.04
mdv,2002,7.12
mdv,2003,7.12
mdv,2004,9.67
mdv,2005,11.51
mdv,2006,14.69
mdv,2007,16.2
mdv,2008,17.44
mdv,2009,15.55
mdv,2010,15.59
mdv,2011,15.48
mdv,2012,14.27
mdv,2013,16.07
mdv,2014,16.18
mdv,2015,16.39
mdv,2016,12.93
mdv,2017,12.76
mex,1990,8.19
mex,1991,8.58
mex,1992,9.01
mex,1993,9.04
mex,1994,9.45
mex,1995,7.6
mex,1996,7.96
mex,1997,8.48
mex,1998,8.68
mex,1999,8.76
mex,2000,9.52
mex,2001,9.39
mex,2002,9.17
mex,2003,9.58
mex,2004,9.69
mex,2005,9.84
mex,2006,9.87
mex,2007,9.85
mex,2008,9.5
mex,2009,8.87
mex,2010,9.12
mex,2011,9.17
mex,2012,9.2
mex,2013,9.56
mex,2014,9.59
mex,2015,9.62
mex,2016,10.1
mex,2017,10.18
mkd,1990,2.06
mkd,1991,7.17
mkd,1992,9.99
mkd,1993,10.53
mkd,1994,10.96
mkd,1995,10.78
mkd,1996,9.9
mkd,1997,9.39
mkd,1998,9.36
mkd,1999,8.97
mkd,2000,9.21
mkd,2001,8.48
mkd,2002,8.98
mkd,2003,9.48
mkd,2004,10.25
mkd,2005,9.81
mkd,2006,10.7
mkd,2007,11.68
mkd,2008,12.66
mkd,2009,11.99
mkd,2010,11.6
mkd,2011,13.28
mkd,2012,12.91
mkd,2013,13.05
mkd,2014,13.12
mkd,2015,13.28
mkd,2016,13.52
mkd,2017,13.78
mli,1990,2.7
mli,1991,3.6
mli,1992,2.71
mli,1993,2.87
mli,1994,2.6
mli,1995,2.6
mli,1996,2.42
mli,1997,2.38
mli,1998,2.64
mli,1999,2.73
mli,2000,2.45
mli,2001,2.89
mli,2002,3.1
mli,2003,3.4
mli,2004,3.48
mli,2005,3.75
mli,2006,3.77
mli,2007,3.85
mli,2008,3.99
mli,2009,4.47
mli,2010,4.39
mli,2011,4.25
mli,2012,4.45
mli,2013,4.33
mli,2014,4.53
mli,2015,4.55
mli,2016,4.62
mli,2017,4.63
mlt,1990,19.39
mlt,1991,49.09
mlt,1992,23.46
mlt,1993,22.17
mlt,1994,22.5
mlt,1995,23.13
mlt,1996,22.64
mlt,1997,21.9
mlt,1998,23.38
mlt,1999,23.66
mlt,2000,26.1
mlt,2001,23.6
mlt,2002,24.33
mlt,2003,24.83
mlt,2004,26.34
mlt,2005,28.63
mlt,2006,30.59
mlt,2007,30.85
mlt,2008,31
mlt,2009,25.78
mlt,2010,25.88
mlt,2011,25.79
mlt,2012,25.45
mlt,2013,26.56
mlt,2014,26.52
mlt,2015,26.71
mlt,2016,25.92
mlt,2017,26.09
mmr,1990,1.08
mmr,1991,2.48
mmr,1992,1.01
mmr,1993,1.01
mmr,1994,1
mmr,1995,1.04
mmr,1996,0.98
mmr,1997,0.61
mmr,1998,0.58
mmr,1999,0.62
mmr,2000,0.52
mmr,2001,0.59
mmr,2002,0.65
mmr,2003,0.98
mmr,2004,1
mmr,2005,1.05
mmr,2006,1.05
mmr,2007,1.15
mmr,2008,1.31
mmr,2009,1.54
mmr,2010,1.49
mmr,2011,1.46
mmr,2012,1.32
mmr,2013,1.3
mmr,2014,1.33
mmr,2015,1.35
mmr,2016,1.41
mmr,2017,1.43
mne,1990,9.07
mne,1991,34.32
mne,1992,4.99
mne,1993,3.12
mne,1994,3.68
mne,1995,4.64
mne,1996,3.74
mne,1997,4.03
mne,1998,3.91
mne,1999,3.58
mne,2000,4.02
mne,2001,5.12
mne,2002,5.76
mne,2003,6.86
mne,2004,8.93
mne,2005,9.79
mne,2006,15.73
mne,2007,19.12
mne,2008,21.98
mne,2009,17.09
mne,2010,22.08
mne,2011,24.31
mne,2012,23.03
mne,2013,23.39
mne,2014,24.15
mne,2015,24.92
mne,2016,25.74
mne,2017,26.71
mng,1990,23.61
mng,1991,28.48
mng,1992,16.84
mng,1993,11.94
mng,1994,11.76
mng,1995,9.31
mng,1996,7.26
mng,1997,4.07
mng,1998,4.05
mng,1999,4.01
mng,2000,3.91
mng,2001,3.98
mng,2002,4.04
mng,2003,3.93
mng,2004,4.41
mng,2005,4.6
mng,2006,4.92
mng,2007,6.32
mng,2008,8.16
mng,2009,8.76
mng,2010,9.88
mng,2011,11.77
mng,2012,12.05
mng,2013,12.38
mng,2014,12.68
mng,2015,13.29
mng,2016,13.4
mng,2017,13.69
moz,1990,2.12
moz,1991,2.39
moz,1992,1.64
moz,1993,1.71
moz,1994,1.6
moz,1995,1.62
moz,1996,1.69
moz,1997,1.73
moz,1998,1.77
moz,1999,1.83
moz,2000,1.61
moz,2001,1.47
moz,2002,1.58
moz,2003,1.61
moz,2004,1.57
moz,2005,1.57
moz,2006,1.61
moz,2007,1.46
moz,2008,1.58
moz,2009,1.66
moz,2010,1.78
moz,2011,2.01
moz,2012,1.87
moz,2013,1.86
moz,2014,1.93
moz,2015,1.93
moz,2016,2.03
moz,2017,2.05
mrt,1990,3.66
mrt,1991,7.43
mrt,1992,3.69
mrt,1993,3.58
mrt,1994,3.35
mrt,1995,2.57
mrt,1996,2.72
mrt,1997,2.62
mrt,1998,2.5
mrt,1999,2.49
mrt,2000,2.49
mrt,2001,2.36
mrt,2002,2.4
mrt,2003,2.71
mrt,2004,2.75
mrt,2005,2.76
mrt,2006,2.24
mrt,2007,2.49
mrt,2008,2.26
mrt,2009,2.32
mrt,2010,2.22
mrt,2011,2.25
mrt,2012,2.24
mrt,2013,2.6
mrt,2014,2.6
mrt,2015,2.59
mrt,2016,2.59
mrt,2017,2.58
mus,1990,15.72
mus,1991,24.73
mus,1992,17.38
mus,1993,17.36
mus,1994,17.07
mus,1995,17.14
mus,1996,16.98
mus,1997,17.16
mus,1998,16.39
mus,1999,14.74
mus,2000,16.45
mus,2001,15.81
mus,2002,15.62
mus,2003,16.03
mus,2004,17.07
mus,2005,17.26
mus,2006,17.62
mus,2007,16.69
mus,2008,18.77
mus,2009,17.17
mus,2010,18.14
mus,2011,19.23
mus,2012,19.2
mus,2013,19.5
mus,2014,19.96
mus,2015,20.13
mus,2016,20.59
mus,2017,20.82
mwi,1990,1.22
mwi,1991,1.98
mwi,1992,1.09
mwi,1993,1.39
mwi,1994,0.89
mwi,1995,0.99
mwi,1996,1.28
mwi,1997,1.21
mwi,1998,1.01
mwi,1999,1.16
mwi,2000,1.14
mwi,2001,1.06
mwi,2002,1.07
mwi,2003,1.03
mwi,2004,0.99
mwi,2005,1.01
mwi,2006,1.12
mwi,2007,1.09
mwi,2008,1.16
mwi,2009,1.4
mwi,2010,1.32
mwi,2011,1.24
mwi,2012,1.28
mwi,2013,1.23
mwi,2014,1.22
mwi,2015,1.22
mwi,2016,1.26
mwi,2017,1.27
mys,1990,11.06
mys,1991,20.32
mys,1992,15.96
mys,1993,17.65
mys,1994,18.99
mys,1995,19.85
mys,1996,21.4
mys,1997,21.08
mys,1998,13.97
mys,1999,14.81
mys,2000,18.98
mys,2001,16.59
mys,2002,16.45
mys,2003,16.74
mys,2004,17.28
mys,2005,17.63
mys,2006,18.64
mys,2007,20.45
mys,2008,20.62
mys,2009,20.05
mys,2010,21.15
mys,2011,21.79
mys,2012,22.71
mys,2013,23.9
mys,2014,23.52
mys,2015,23.83
mys,2016,24.22
mys,2017,24.56
nam,1990,9.69
nam,1991,13.82
nam,1992,10
nam,1993,9.94
nam,1994,9.8
nam,1995,9.54
nam,1996,9.38
nam,1997,8.81
nam,1998,8.81
nam,1999,8.12
nam,2000,8.45
nam,2001,8.33
nam,2002,7.79
nam,2003,9.38
nam,2004,10.34
nam,2005,10.43
nam,2006,10.05
nam,2007,9.56
nam,2008,8.47
nam,2009,8.61
nam,2010,8.92
nam,2011,8.38
nam,2012,8.82
nam,2013,8.42
nam,2014,8.25
nam,2015,8.16
nam,2016,8.66
nam,2017,8.64
ner,1990,3.28
ner,1991,4.2
ner,1992,3.21
ner,1993,2.9
ner,1994,2.87
ner,1995,2.5
ner,1996,2.63
ner,1997,2.3
ner,1998,2.68
ner,1999,2.43
ner,2000,2.07
ner,2001,2.66
ner,2002,2.69
ner,2003,2.98
ner,2004,2.86
ner,2005,3.21
ner,2006,3.32
ner,2007,3.31
ner,2008,3.7
ner,2009,3.2
ner,2010,3.53
ner,2011,3.01
ner,2012,3.51
ner,2013,3.27
ner,2014,3.32
ner,2015,3.26
ner,2016,3.21
ner,2017,3.18
nga,1990,2
nga,1991,2.24
nga,1992,2.21
nga,1993,2.29
nga,1994,2.24
nga,1995,2.49
nga,1996,2.51
nga,1997,2.6
nga,1998,2.38
nga,1999,2.02
nga,2000,1.94
nga,2001,2.21
nga,2002,2.05
nga,2003,2.33
nga,2004,2.15
nga,2005,2.25
nga,2006,2.38
nga,2007,2.4
nga,2008,2.32
nga,2009,2.07
nga,2010,2.9
nga,2011,2.04
nga,2012,2.55
nga,2013,2.57
nga,2014,2.75
nga,2015,2.73
nga,2016,2.72
nga,2017,2.7
nic,1990,2.65
nic,1991,4.1
nic,1992,2.83
nic,1993,2.58
nic,1994,2.54
nic,1995,2.73
nic,1996,2.94
nic,1997,3.17
nic,1998,3.19
nic,1999,3.5
nic,2000,3.72
nic,2001,3.36
nic,2002,3.24
nic,2003,3.48
nic,2004,3.41
nic,2005,3.4
nic,2006,3.28
nic,2007,3.4
nic,2008,3.37
nic,2009,3.39
nic,2010,3.48
nic,2011,3.9
nic,2012,4.16
nic,2013,4.18
nic,2014,4.15
nic,2015,4.2
nic,2016,4.15
nic,2017,4.2
nld,1990,15.97
nld,1991,17.18
nld,1992,19.62
nld,1993,19.33
nld,1994,20.15
nld,1995,20.56
nld,1996,19.87
nld,1997,19.32
nld,1998,21.21
nld,1999,22.5
nld,2000,22.88
nld,2001,25.44
nld,2002,28.26
nld,2003,27.16
nld,2004,27.66
nld,2005,27.5
nld,2006,28.58
nld,2007,29.63
nld,2008,29.62
nld,2009,28.78
nld,2010,28.08
nld,2011,27.41
nld,2012,26.28
nld,2013,26.23
nld,2014,26.46
nld,2015,26.75
nld,2016,27.21
nld,2017,27.69
nor,1990,21.31
nor,1991,23.93
nor,1992,25.43
nor,1993,25.36
nor,1994,26.31
nor,1995,27.4
nor,1996,29.08
nor,1997,29.91
nor,1998,33.34
nor,1999,31.7
nor,2000,31
nor,2001,30.29
nor,2002,31.14
nor,2003,31.05
nor,2004,32.25
nor,2005,33.36
nor,2006,33.69
nor,2007,36.98
nor,2008,36.74
nor,2009,33.06
nor,2010,34.34
nor,2011,35.09
nor,2012,36.31
nor,2013,37.12
nor,2014,37.18
nor,2015,37.56
nor,2016,37.77
nor,2017,37.94
npl,1990,2.24
npl,1991,2.4
npl,1992,1.96
npl,1993,1.96
npl,1994,1.85
npl,1995,1.78
npl,1996,1.72
npl,1997,1.58
npl,1998,1.39
npl,1999,1.36
npl,2000,1.29
npl,2001,1.54
npl,2002,1.73
npl,2003,1.87
npl,2004,1.86
npl,2005,1.91
npl,2006,2.12
npl,2007,2.17
npl,2008,2.13
npl,2009,2.28
npl,2010,2.46
npl,2011,2.41
npl,2012,2.52
npl,2013,2.57
npl,2014,2.65
npl,2015,2.7
npl,2016,2.91
npl,2017,2.95
nzl,1990,17.82
nzl,1991,22.22
nzl,1992,19.1
nzl,1993,19.98
nzl,1994,20.89
nzl,1995,23.1
nzl,1996,22.81
nzl,1997,22.73
nzl,1998,21.12
nzl,1999,21.93
nzl,2000,21.27
nzl,2001,21.57
nzl,2002,23.69
nzl,2003,23.75
nzl,2004,26.24
nzl,2005,27.38
nzl,2006,25.28
nzl,2007,26.29
nzl,2008,24.51
nzl,2009,21.02
nzl,2010,21.88
nzl,2011,21.85
nzl,2012,22.53
nzl,2013,24.28
nzl,2014,24.46
nzl,2015,24.55
nzl,2016,24.28
nzl,2017,24.48
omn,1990,10.62
omn,1991,14.52
omn,1992,12.82
omn,1993,13.71
omn,1994,14.06
omn,1995,14.79
omn,1996,17.25
omn,1997,18.09
omn,1998,20.14
omn,1999,18.55
omn,2000,15.71
omn,2001,14.44
omn,2002,14.06
omn,2003,10.02
omn,2004,10.15
omn,2005,9.54
omn,2006,9.89
omn,2007,10.95
omn,2008,11.21
omn,2009,11.08
omn,2010,11.22
omn,2011,12.38
omn,2012,10.8
omn,2013,11.15
omn,2014,10.47
omn,2015,10.17
omn,2016,10.48
omn,2017,10.34
pak,1990,2.88
pak,1991,2.96
pak,1992,2.94
pak,1993,3.06
pak,1994,3.01
pak,1995,3.09
pak,1996,2.83
pak,1997,2.74
pak,1998,2.72
pak,1999,2.71
pak,2000,2.57
pak,2001,2.52
pak,2002,2.51
pak,2003,2.71
pak,2004,2.8
pak,2005,2.92
pak,2006,3.08
pak,2007,3.19
pak,2008,3.04
pak,2009,3.05
pak,2010,2.9
pak,2011,3.1
pak,2012,3.09
pak,2013,3.11
pak,2014,3.14
pak,2015,3.16
pak,2016,3.01
pak,2017,3.02
pan,1990,6.14
pan,1991,8.91
pan,1992,7.87
pan,1993,8.02
pan,1994,8.53
pan,1995,7.74
pan,1996,7.95
pan,1997,8.6
pan,1998,8.9
pan,1999,8.18
pan,2000,8.57
pan,2001,6.97
pan,2002,6.69
pan,2003,7.4
pan,2004,7.82
pan,2005,8.07
pan,2006,7.88
pan,2007,7.85
pan,2008,8.8
pan,2009,8.23
pan,2010,7.95
pan,2011,7.53
pan,2012,7.9
pan,2013,7.75
pan,2014,7.84
pan,2015,7.93
pan,2016,7.94
pan,2017,8.03
per,1990,5.19
per,1991,6
per,1992,5.29
per,1993,5.58
per,1994,6.32
per,1995,6.81
per,1996,6.79
per,1997,7.14
per,1998,6.57
per,1999,6.82
per,2000,6.82
per,2001,7.23
per,2002,7.74
per,2003,7.82
per,2004,7.29
per,2005,7.63
per,2006,7.46
per,2007,7.78
per,2008,8.67
per,2009,8.42
per,2010,8.49
per,2011,8.87
per,2012,8.95
per,2013,9.52
per,2014,9.36
per,2015,9.38
per,2016,9.74
per,2017,9.81
phl,1990,3.55
phl,1991,3.61
phl,1992,3.7
phl,1993,3.9
phl,1994,4.09
phl,1995,3.98
phl,1996,4.76
phl,1997,5.06
phl,1998,4.42
phl,1999,4.01
phl,2000,3.94
phl,2001,3.91
phl,2002,4.09
phl,2003,3.95
phl,2004,4.04
phl,2005,4
phl,2006,3.99
phl,2007,4.14
phl,2008,4.22
phl,2009,4.13
phl,2010,4.29
phl,2011,4.39
phl,2012,4.35
phl,2013,4.33
phl,2014,4.33
phl,2015,4.37
phl,2016,4.35
phl,2017,4.39
png,1990,4.82
png,1991,7.64
png,1992,4.99
png,1993,4.44
png,1994,4.21
png,1995,3.48
png,1996,3.68
png,1997,3.01
png,1998,2.7
png,1999,2.58
png,2000,2.18
png,2001,2.17
png,2002,1.97
png,2003,1.94
png,2004,1.84
png,2005,1.97
png,2006,1.99
png,2007,2.44
png,2008,2.26
png,2009,2.7
png,2010,2.83
png,2011,3.15
png,2012,3.37
png,2013,2.92
png,2014,2.76
png,2015,2.73
png,2016,2.54
png,2017,2.52
pol,1990,9
pol,1991,9.08
pol,1992,10.09
pol,1993,10.36
pol,1994,9.82
pol,1995,10.12
pol,1996,11.41
pol,1997,11.5
pol,1998,12.56
pol,1999,12.2
pol,2000,12.98
pol,2001,14.22
pol,2002,15.02
pol,2003,16.38
pol,2004,17.94
pol,2005,18.59
pol,2006,18.72
pol,2007,21.41
pol,2008,21.82
pol,2009,20.21
pol,2010,21.59
pol,2011,23.65
pol,2012,22.47
pol,2013,22.34
pol,2014,22.74
pol,2015,23.24
pol,2016,24.14
pol,2017,24.68
prk,1990,5.4
prk,1991,5.45
prk,1992,4.9
prk,1993,4.19
prk,1994,3.52
prk,1995,2.27
prk,1996,2.85
prk,1997,2.37
prk,1998,1.53
prk,1999,1.6
prk,2000,1.11
prk,2001,1.4
prk,2002,1.35
prk,2003,1.57
prk,2004,1.54
prk,2005,1.61
prk,2006,1.63
prk,2007,1.39
prk,2008,1.26
prk,2009,1.27
prk,2010,1.08
prk,2011,0.95
prk,2012,0.97
prk,2013,0.95
prk,2014,0.98
prk,2015,1
prk,2016,1
prk,2017,1.01
prt,1990,13.71
prt,1991,16.3
prt,1992,16.41
prt,1993,15.1
prt,1994,16.11
prt,1995,17.99
prt,1996,17.65
prt,1997,19.8
prt,1998,21.03
prt,1999,22.23
prt,2000,22.91
prt,2001,23.44
prt,2002,22.86
prt,2003,21.88
prt,2004,23.16
prt,2005,22.67
prt,2006,22.31
prt,2007,21.35
prt,2008,21.08
prt,2009,18.79
prt,2010,19.57
prt,2011,18.17
prt,2012,17.91
prt,2013,18.25
prt,2014,18.25
prt,2015,18.42
prt,2016,18.56
prt,2017,18.73
pry,1990,9.5
pry,1991,11.24
pry,1992,9.61
pry,1993,9.83
pry,1994,9.3
pry,1995,9.81
pry,1996,9.37
pry,1997,9.83
pry,1998,9.82
pry,1999,9.37
pry,2000,9.33
pry,2001,9.21
pry,2002,9.38
pry,2003,9.66
pry,2004,9.75
pry,2005,9.8
pry,2006,10.57
pry,2007,11.17
pry,2008,11.54
pry,2009,10.16
pry,2010,12.73
pry,2011,13.58
pry,2012,11.8
pry,2013,14.34
pry,2014,14.4
pry,2015,14.64
pry,2016,14.78
pry,2017,15.01
qat,1990,24.18
qat,1991,38.34
qat,1992,27.14
qat,1993,24.9
qat,1994,23.48
qat,1995,25.73
qat,1996,22.15
qat,1997,23.18
qat,1998,23.66
qat,1999,18.98
qat,2000,17.61
qat,2001,20.34
qat,2002,21.53
qat,2003,21.13
qat,2004,20.97
qat,2005,24.09
qat,2006,25.54
qat,2007,23.98
qat,2008,20.41
qat,2009,17.67
qat,2010,15.92
qat,2011,17.62
qat,2012,15.62
qat,2013,15.07
qat,2014,14.86
qat,2015,14.82
qat,2016,12.82
qat,2017,12.82
rou,1990,8.56
rou,1991,7.15
rou,1992,6.94
rou,1993,7.44
rou,1994,7.76
rou,1995,8.28
rou,1996,7.96
rou,1997,8.05
rou,1998,7.06
rou,1999,7.02
rou,2000,6.9
rou,2001,8.23
rou,2002,8.03
rou,2003,9.12
rou,2004,11.2
rou,2005,11.39
rou,2006,12.97
rou,2007,13.99
rou,2008,16.04
rou,2009,13.45
rou,2010,14.14
rou,2011,15.28
rou,2012,14.07
rou,2013,15.37
rou,2014,15.89
rou,2015,16.41
rou,2016,16.5
rou,2017,16.96
rus,1990,1.99
rus,1991,1.42
rus,1992,9.53
rus,1993,8.5
rus,1994,7.17
rus,1995,6.93
rus,1996,6.49
rus,1997,6.72
rus,1998,5.81
rus,1999,5.96
rus,2000,6.39
rus,2001,6.91
rus,2002,7.14
rus,2003,7.08
rus,2004,7.29
rus,2005,7.46
rus,2006,7.78
rus,2007,8.16
rus,2008,8.49
rus,2009,7.82
rus,2010,7.7
rus,2011,9.18
rus,2012,8.55
rus,2013,9.06
rus,2014,9.37
rus,2015,9.54
rus,2016,9.63
rus,2017,9.82
rwa,1990,2.06
rwa,1991,4.73
rwa,1992,2.44
rwa,1993,2.32
rwa,1994,2.25
rwa,1995,1.87
rwa,1996,1.94
rwa,1997,2.08
rwa,1998,1.91
rwa,1999,1.9
rwa,2000,1.8
rwa,2001,1.79
rwa,2002,1.97
rwa,2003,1.91
rwa,2004,1.92
rwa,2005,2.09
rwa,2006,2.11
rwa,2007,2.11
rwa,2008,2.38
rwa,2009,2.59
rwa,2010,2.83
rwa,2011,3.06
rwa,2012,3.03
rwa,2013,3.09
rwa,2014,3.01
rwa,2015,3.04
rwa,2016,3.14
rwa,2017,3.17
sau,1990,24.29
sau,1991,28.17
sau,1992,28.47
sau,1993,29.06
sau,1994,27.32
sau,1995,26.01
sau,1996,27.35
sau,1997,27.06
sau,1998,26.93
sau,1999,24.63
sau,2000,30.56
sau,2001,26.04
sau,2002,24.78
sau,2003,23.93
sau,2004,23.42
sau,2005,22.44
sau,2006,22.46
sau,2007,21.44
sau,2008,20.71
sau,2009,21.61
sau,2010,20.94
sau,2011,20.97
sau,2012,11.56
sau,2013,12.35
sau,2014,12.27
sau,2015,12.31
sau,2016,12.27
sau,2017,12.33
sdn,1990,0.01
sdn,1991,0.08
sdn,1992,0.02
sdn,1993,0.02
sdn,1994,0.02
sdn,1995,0.01
sdn,1996,0.01
sdn,1997,0.49
sdn,1998,0.01
sdn,1999,0.01
sdn,2000,0.09
sdn,2001,0.01
sdn,2002,0.01
sdn,2003,0.01
sdn,2004,0.02
sdn,2005,0.02
sdn,2006,0.02
sdn,2007,0.02
sdn,2008,5.75
sdn,2009,5.79
sdn,2010,5.81
sdn,2011,6.48
sdn,2012,3.6
sdn,2013,4.03
sdn,2014,4.13
sdn,2015,4.36
sdn,2016,4.73
sdn,2017,4.95
sen,1990,2.32
sen,1991,2.89
sen,1992,2.11
sen,1993,1.89
sen,1994,1.87
sen,1995,2.04
sen,1996,2.03
sen,1997,1.8
sen,1998,2
sen,1999,2.11
sen,2000,2.18
sen,2001,2.16
sen,2002,2.07
sen,2003,2.4
sen,2004,2.4
sen,2005,2.55
sen,2006,2.36
sen,2007,2.61
sen,2008,2.76
sen,2009,2.64
sen,2010,2.6
sen,2011,2.31
sen,2012,2.4
sen,2013,2.46
sen,2014,2.47
sen,2015,2.42
sen,2016,2.51
sen,2017,2.51
sgp,1990,28.65
sgp,1991,36.36
sgp,1992,35.32
sgp,1993,37.6
sgp,1994,42.02
sgp,1995,46.53
sgp,1996,50.5
sgp,1997,52.17
sgp,1998,46.68
sgp,1999,47.26
sgp,2000,54.23
sgp,2001,49.8
sgp,2002,47.99
sgp,2003,52.36
sgp,2004,59.14
sgp,2005,63.38
sgp,2006,70.18
sgp,2007,74.56
sgp,2008,78.02
sgp,2009,65.41
sgp,2010,73.59
sgp,2011,76.5
sgp,2012,75.29
sgp,2013,74.01
sgp,2014,72.65
sgp,2015,73.28
sgp,2016,74.74
sgp,2017,76.11
sle,1990,1.97
sle,1991,3.68
sle,1992,2.14
sle,1993,2.12
sle,1994,2.22
sle,1995,1.96
sle,1996,2.21
sle,1997,1.81
sle,1998,1.71
sle,1999,1.6
sle,2000,1.48
sle,2001,1.63
sle,2002,1.82
sle,2003,2.29
sle,2004,2.25
sle,2005,2.14
sle,2006,2.46
sle,2007,2.39
sle,2008,2.32
sle,2009,2.65
sle,2010,2.93
sle,2011,3.28
sle,2012,3.86
sle,2013,4.95
sle,2014,5.3
sle,2015,5.93
sle,2016,5.89
sle,2017,6.41
slv,1990,3.15
slv,1991,4.47
slv,1992,3.5
slv,1993,3.82
slv,1994,3.88
slv,1995,4.33
slv,1996,4.7
slv,1997,4.81
slv,1998,5.24
slv,1999,5.47
slv,2000,5.83
slv,2001,5.42
slv,2002,5.35
slv,2003,5.36
slv,2004,5.15
slv,2005,5.06
slv,2006,5.36
slv,2007,5.61
slv,2008,5.47
slv,2009,5.47
slv,2010,5.49
slv,2011,5.62
slv,2012,6.04
slv,2013,6.2
slv,2014,6.23
slv,2015,6.31
slv,2016,6.19
slv,2017,6.26
som,1990,4.36
som,1991,4.48
som,1992,3.22
som,1993,3.57
som,1994,3.93
som,1995,3.99
som,1996,3.87
som,1997,3.98
som,1998,3.82
som,1999,3.78
som,2000,3.61
som,2001,3.41
som,2002,3.49
som,2003,3.68
som,2004,3.74
som,2005,3.88
som,2006,3.88
som,2007,3.53
som,2008,3.35
som,2009,3.36
som,2010,3.12
som,2011,3.34
som,2012,3.14
som,2013,3.28
som,2014,3.17
som,2015,3.11
som,2016,2.39
som,2017,2.35
srb,1990,13.93
srb,1991,174.96
srb,1992,8.08
srb,1993,8.08
srb,1994,3.5
srb,1995,4.47
srb,1996,3.99
srb,1997,3.98
srb,1998,3.5
srb,1999,1.98
srb,2000,1.77
srb,2001,2.8
srb,2002,3.1
srb,2003,3.54
srb,2004,4.49
srb,2005,4.26
srb,2006,10.88
srb,2007,11.61
srb,2008,12.54
srb,2009,12.42
srb,2010,15.3
srb,2011,18.29
srb,2012,16.47
srb,2013,18.72
srb,2014,18.27
srb,2015,19.72
srb,2016,16.18
srb,2017,16.61
ssd,1990,0.02
ssd,1991,0.31
ssd,1992,0.08
ssd,1993,0.03
ssd,1994,0.03
ssd,1995,0.03
ssd,1996,0.09
ssd,1997,0.07
ssd,1998,0.03
ssd,1999,0.04
ssd,2000,0.12
ssd,2001,0.02
ssd,2002,0.02
ssd,2003,0.02
ssd,2004,0.02
ssd,2005,0.04
ssd,2006,0.04
ssd,2007,0.04
ssd,2008,0.05
ssd,2009,0.07
ssd,2010,0.05
ssd,2011,0.05
ssd,2012,1.21
ssd,2013,1.45
ssd,2014,1.34
ssd,2015,1.26
ssd,2016,1.67
ssd,2017,1.89
stp,1990,5.37
stp,1991,46.35
stp,1992,7.67
stp,1993,8.04
stp,1994,7.26
stp,1995,6.09
stp,1996,7.06
stp,1997,6.77
stp,1998,4.43
stp,1999,4.89
stp,2000,5.62
stp,2001,4.45
stp,2002,4.93
stp,2003,5.23
stp,2004,5.56
stp,2005,6.36
stp,2006,6.77
stp,2007,6.9
stp,2008,5.92
stp,2009,5.83
stp,2010,6.12
stp,2011,6.01
stp,2012,5.52
stp,2013,5.95
stp,2014,6.04
stp,2015,6.04
stp,2016,5.8
stp,2017,5.83
sur,1990,15.64
sur,1991,58.26
sur,1992,15.17
sur,1993,16.43
sur,1994,12.7
sur,1995,11.03
sur,1996,11.02
sur,1997,11.82
sur,1998,10.21
sur,1999,8.98
sur,2000,8.64
sur,2001,9.89
sur,2002,9.42
sur,2003,11.11
sur,2004,11.72
sur,2005,13.71
sur,2006,12.91
sur,2007,13.77
sur,2008,14.08
sur,2009,13.42
sur,2010,13.23
sur,2011,14.48
sur,2012,14.06
sur,2013,14.07
sur,2014,14.29
sur,2015,14.37
sur,2016,13.97
sur,2017,13.99
svk,1990,35.18
svk,1991,32.75
svk,1992,26.32
svk,1993,19.2
svk,1994,16.13
svk,1995,15.62
svk,1996,18.91
svk,1997,20.2
svk,1998,22.64
svk,1999,21.64
svk,2000,21.87
svk,2001,20.05
svk,2002,21.12
svk,2003,21.98
svk,2004,24.11
svk,2005,26.29
svk,2006,29.15
svk,2007,31.48
svk,2008,32.38
svk,2009,28.93
svk,2010,31.22
svk,2011,32.83
svk,2012,33.47
svk,2013,33.4
svk,2014,33.9
svk,2015,34.41
svk,2016,34.81
svk,2017,35.28
svn,1990,37.55
svn,1991,36.58
svn,1992,12.73
svn,1993,12.66
svn,1994,13.8
svn,1995,15.26
svn,1996,15.25
svn,1997,15.69
svn,1998,17.24
svn,1999,17.63
svn,2000,17.99
svn,2001,17.31
svn,2002,18.32
svn,2003,20.29
svn,2004,21.96
svn,2005,22.38
svn,2006,24.35
svn,2007,26.96
svn,2008,27.93
svn,2009,23.69
svn,2010,23.77
svn,2011,23.72
svn,2012,22.62
svn,2013,22.31
svn,2014,22.94
svn,2015,23.24
svn,2016,23.48
svn,2017,23.76
swe,1990,20.05
swe,1991,19.85
swe,1992,19.58
swe,1993,17.55
swe,1994,15.95
swe,1995,19.87
swe,1996,20.54
swe,1997,20.07
swe,1998,21.93
swe,1999,22.25
swe,2000,21.69
swe,2001,24.63
swe,2002,25.62
swe,2003,28.66
swe,2004,30.35
swe,2005,27.79
swe,2006,32.52
swe,2007,33.54
swe,2008,30.97
swe,2009,23.87
swe,2010,30.03
swe,2011,31.31
swe,2012,31.28
swe,2013,31.4
swe,2014,31.62
swe,2015,31.78
swe,2016,32.04
swe,2017,32.26
swz,1990,9.47
swz,1991,15.76
swz,1992,10.29
swz,1993,11.06
swz,1994,10.61
swz,1995,10.27
swz,1996,10.56
