country,time,rgov_idea
hrv,2005,77.30668
hrv,2006,77.86238
hrv,2007,77.21136
hrv,2008,76.85549
hrv,2009,80.50299
hrv,2010,80.54039
hrv,2011,80.41405
hrv,2012,80.51203
hrv,2013,81.10954
hrv,2014,82.52575
hrv,2015,83.03822
hrv,2016,81.22831
hrv,2017,80.38896
hrv,2018,80.06376
hrv,2019,80.80658
hti,1975,18.10057
hti,1976,18.36502
hti,1977,17.97152
hti,1978,18.11749
hti,1979,19.33505
hti,1980,18.39936
hti,1981,18.61082
hti,1982,18.55619
hti,1983,17.12299
hti,1984,18.97769
hti,1985,19.21268
hti,1986,27.45883
hti,1987,35.46845
hti,1988,37.62261
hti,1989,0
hti,1990,47.57892
hti,1991,41.77903
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,42.25295
hti,1996,51.58297
hti,1997,52.96861
hti,1998,52.60652
hti,1999,51.73612
hti,2000,51.16948
hti,2001,51.08086
hti,2002,51.45858
hti,2003,51.30466
hti,2004,37.63865
hti,2005,0
hti,2006,48.08793
hti,2007,48.43417
hti,2008,48.6323
hti,2009,47.86994
hti,2010,45.49195
hti,2011,44.93268
hti,2012,46.07871
hti,2013,45.21951
hti,2014,45.21235
hti,2015,45.53581
hti,2016,46.6877
hti,2017,47.28677
hti,2018,48.17022
hti,2019,46.80921
hun,1975,22.66961
hun,1976,22.99686
hun,1977,22.75879
hun,1978,22.97504
hun,1979,22.48827
hun,1980,23.15244
hun,1981,23.06059
hun,1982,23.506
hun,1983,23.1616
hun,1984,23.41802
hun,1985,23.1315
hun,1986,22.82703
hun,1987,24.42547
hun,1988,27.84195
hun,1989,34.10947
hun,1990,87.23473
hun,1991,87.06869
hun,1992,87.54546
hun,1993,87.27592
hun,1994,87.19266
hun,1995,87.34714
hun,1996,87.39376
hun,1997,87.50824
hun,1998,88.0017
hun,1999,87.37865
hun,2000,87.50346
hun,2001,87.48613
hun,2002,87.47484
hun,2003,87.42054
hun,2004,87.45195
hun,2005,87.2645
hun,2006,88.14201
hun,2007,88.0339
hun,2008,88.33212
hun,2009,88.45228
hun,2010,85.8396
hun,2011,85.36783
hun,2012,85.44853
hun,2013,83.07029
hun,2014,73.83948
hun,2015,73.90538
hun,2016,73.68673
hun,2017,70.41486
hun,2018,63.74136
hun,2019,64.58496
idn,1975,35.8422
idn,1976,35.44959
idn,1977,30.51352
idn,1978,29.97143
idn,1979,30.14597
idn,1980,30.24746
idn,1981,29.77939
idn,1982,30.02127
idn,1983,30.02027
idn,1984,29.98956
idn,1985,30.37864
idn,1986,30.12709
idn,1987,29.97161
idn,1988,29.97059
idn,1989,30.23734
idn,1990,30.00387
idn,1991,30.2903
idn,1992,29.00212
idn,1993,29.50983
idn,1994,29.14275
idn,1995,29.45913
idn,1996,29.44471
idn,1997,32.57868
idn,1998,35.85721
idn,1999,60.03439
idn,2000,66.18011
idn,2001,65.93739
idn,2002,66.06869
idn,2003,66.66263
idn,2004,77.48275
idn,2005,77.15028
idn,2006,76.71729
idn,2007,76.51889
idn,2008,77.22779
idn,2009,73.4652
idn,2010,73.56632
idn,2011,73.56854
idn,2012,73.59834
idn,2013,73.28789
idn,2014,70.37703
idn,2015,70.35326
idn,2016,69.85915
idn,2017,69.89172
idn,2018,70.12126
idn,2019,71.01542
ind,1975,59.63483
ind,1976,59.23372
ind,1977,62.33033
ind,1978,67.87602
ind,1979,67.92344
ind,1980,67.70739
ind,1981,67.90454
ind,1982,67.83695
ind,1983,67.95118
ind,1984,70.37159
ind,1985,70.30601
ind,1986,70.32355
ind,1987,70.19689
ind,1988,70.40962
ind,1989,69.79661
ind,1990,70.47579
ind,1991,71.19593
ind,1992,71.18769
ind,1993,70.61354
ind,1994,70.977
ind,1995,70.69071
ind,1996,74.56624
ind,1997,74.66324
ind,1998,75.76661
ind,1999,75.95982
ind,2000,75.38327
ind,2001,75.74519
ind,2002,75.88103
ind,2003,75.90131
ind,2004,72.69715
ind,2005,72.62684
ind,2006,72.55735
ind,2007,72.50252
ind,2008,72.75503
ind,2009,72.72333
ind,2010,72.59442
ind,2011,72.85098
ind,2012,72.56712
ind,2013,72.40439
ind,2014,73.88532
ind,2015,73.86525
ind,2016,74.30618
ind,2017,72.54765
ind,2018,71.78785
ind,2019,62.49454
irl,1975,82.6793
irl,1976,82.53698
irl,1977,83.56547
irl,1978,84.29453
irl,1979,83.97998
irl,1980,83.99317
irl,1981,84.73308
irl,1982,84.11058
irl,1983,84.51526
irl,1984,84.6371
irl,1985,84.00014
irl,1986,84.50478
irl,1987,84.44743
irl,1988,84.33384
irl,1989,84.17061
irl,1990,84.24048
irl,1991,84.30637
irl,1992,84.59853
irl,1993,84.43645
irl,1994,84.36265
irl,1995,84.44272
irl,1996,84.60705
irl,1997,84.67366
irl,1998,84.55224
irl,1999,84.74416
irl,2000,84.60346
irl,2001,84.77289
irl,2002,84.92099
irl,2003,85.12578
irl,2004,84.71528
irl,2005,85.2749
irl,2006,84.71094
irl,2007,89.34495
irl,2008,88.9534
irl,2009,89.50273
irl,2010,89.06259
irl,2011,86.86009
irl,2012,86.80541
irl,2013,85.29593
irl,2014,85.83058
irl,2015,85.59008
irl,2016,82.99056
irl,2017,83.31549
irl,2018,82.13244
irl,2019,82.53371
irn,1975,16.80597
irn,1976,16.78907
irn,1977,16.84098
irn,1978,17.24929
irn,1979,29.91026
irn,1980,36.42637
irn,1981,30.54646
irn,1982,29.60088
irn,1983,28.08621
irn,1984,26.08617
irn,1985,25.33704
irn,1986,24.56958
irn,1987,25.32074
irn,1988,27.37558
irn,1989,26.85634
irn,1990,26.88043
irn,1991,26.86286
irn,1992,23.24929
irn,1993,23.53452
irn,1994,23.66734
irn,1995,23.33217
irn,1996,30.22814
irn,1997,31.84135
irn,1998,32.16864
irn,1999,32.07621
irn,2000,33.30116
irn,2001,32.89221
irn,2002,32.73272
irn,2003,32.74753
irn,2004,26.23991
irn,2005,26.42106
irn,2006,25.8553
irn,2007,25.87944
irn,2008,23.91606
irn,2009,22.75497
irn,2010,23.51854
irn,2011,23.62821
irn,2012,25.67635
irn,2013,27.82737
irn,2014,27.76531
irn,2015,27.79669
irn,2016,29.68657
irn,2017,29.90322
irn,2018,29.92616
irn,2019,29.74692
irq,1975,0
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,11.88033
irq,1981,20.43315
irq,1982,20.59832
irq,1983,20.36197
irq,1984,20.04446
irq,1985,19.47946
irq,1986,19.92053
irq,1987,19.8123
irq,1988,19.76551
irq,1989,19.67593
irq,1990,19.64541
irq,1991,19.90081
irq,1992,19.48662
irq,1993,19.62591
irq,1994,19.98354
irq,1995,21.12528
irq,1996,22.64656
irq,1997,22.57913
irq,1998,22.71719
irq,1999,22.49242
irq,2000,21.74996
irq,2001,22.09172
irq,2002,22.31504
irq,2003,19.20522
irq,2004,0
irq,2005,47.52808
irq,2006,50.36417
irq,2007,50.18523
irq,2008,49.80894
irq,2009,49.90832
irq,2010,49.25346
irq,2011,49.8656
irq,2012,49.58631
irq,2013,49.63026
irq,2014,46.92113
irq,2015,46.75691
irq,2016,46.65841
irq,2017,45.50894
irq,2018,47.712
irq,2019,45.12755
isl,1975,80.77622
isl,1976,80.47467
isl,1977,80.45399
isl,1978,80.20128
isl,1979,80.5006
isl,1980,80.10888
isl,1981,80.75405
isl,1982,80.45988
isl,1983,80.36938
isl,1984,80.12695
isl,1985,80.41631
isl,1986,80.18156
isl,1987,80.11061
isl,1988,80.3256
isl,1989,79.96803
isl,1990,80.31278
isl,1991,80.22143
isl,1992,80.34297
isl,1993,80.19763
isl,1994,80.1704
isl,1995,80.39517
isl,1996,80.5245
isl,1997,79.77556
isl,1998,80.51469
isl,1999,80.21701
isl,2000,80.41656
isl,2001,80.78301
isl,2002,80.57388
isl,2003,80.50568
isl,2004,80.58187
isl,2005,80.14613
isl,2006,80.54614
isl,2007,83.06471
isl,2008,82.99598
isl,2009,83.29119
isl,2010,83.11195
isl,2011,83.58709
isl,2012,82.52224
isl,2013,81.51169
isl,2014,81.30606
isl,2015,81.43823
isl,2016,81.15264
isl,2017,81.77611
isl,2018,82.74252
isl,2019,82.91618
isr,1975,80.3481
isr,1976,79.76435
isr,1977,80.55053
isr,1978,80.44048
isr,1979,80.93682
isr,1980,81.2523
isr,1981,74.42581
isr,1982,74.55934
isr,1983,74.80022
isr,1984,74.18685
isr,1985,74.53521
isr,1986,74.92547
isr,1987,74.65892
isr,1988,74.71921
isr,1989,74.54804
isr,1990,74.8206
isr,1991,74.48305
isr,1992,75.12531
isr,1993,74.59992
isr,1994,74.36572
isr,1995,74.78656
isr,1996,74.20837
isr,1997,74.09679
isr,1998,74.28665
isr,1999,74.68891
isr,2000,74.73197
isr,2001,74.3171
isr,2002,74.07929
isr,2003,74.31374
isr,2004,74.45495
isr,2005,74.26901
isr,2006,73.30754
isr,2007,73.63159
isr,2008,73.66731
isr,2009,73.06583
isr,2010,73.5228
isr,2011,73.66226
isr,2012,73.57379
isr,2013,71.61495
isr,2014,71.8621
isr,2015,69.75382
isr,2016,69.48156
isr,2017,68.65865
isr,2018,67.61799
isr,2019,69.94224
ita,1975,87.16695
ita,1976,87.26846
ita,1977,87.23861
ita,1978,87.03027
ita,1979,87.45899
ita,1980,87.31795
ita,1981,86.90436
ita,1982,87.19297
ita,1983,86.71802
ita,1984,86.24985
ita,1985,86.45239
ita,1986,86.97522
ita,1987,86.85689
ita,1988,87.01446
ita,1989,86.59522
ita,1990,87.21884
ita,1991,86.92513
ita,1992,86.90269
ita,1993,87.1179
ita,1994,85.35367
ita,1995,85.10956
ita,1996,87.19227
ita,1997,87.35201
ita,1998,87.09031
ita,1999,87.4546
ita,2000,86.91057
ita,2001,87.47608
ita,2002,87.19126
ita,2003,87.17848
ita,2004,87.14568
ita,2005,87.44045
ita,2006,88.43489
ita,2007,88.38012
ita,2008,90.76591
ita,2009,90.54599
ita,2010,90.4326
ita,2011,90.34158
ita,2012,90.74469
ita,2013,88.03046
ita,2014,87.77349
ita,2015,87.89601
ita,2016,87.71443
ita,2017,83.95246
ita,2018,83.69162
ita,2019,83.86362
jam,1975,67.60454
jam,1976,62.75274
jam,1977,63.0213
jam,1978,62.93839
jam,1979,63.41792
jam,1980,63.07948
jam,1981,63.11206
jam,1982,62.89868
jam,1983,63.42886
jam,1984,63.53037
jam,1985,63.19919
jam,1986,63.29989
jam,1987,63.4015
jam,1988,63.40498
jam,1989,66.77637
jam,1990,66.53628
jam,1991,66.29833
jam,1992,66.4085
jam,1993,68.07878
jam,1994,68.25988
jam,1995,68.00328
jam,1996,67.90649
jam,1997,71.64174
jam,1998,71.59318
jam,1999,71.64969
jam,2000,71.70944
jam,2001,71.99431
jam,2002,78.26172
jam,2003,77.85691
jam,2004,77.46319
jam,2005,78.74753
jam,2006,78.80482
jam,2007,82.35107
jam,2008,82.323
jam,2009,81.80886
jam,2010,82.00648
jam,2011,80.87434
jam,2012,80.87488
jam,2013,80.46945
jam,2014,80.24506
jam,2015,80.50106
jam,2016,80.38073
jam,2017,79.6309
jam,2018,79.57017
jam,2019,80.11742
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,31.27261
jor,1990,39.74679
jor,1991,39.50439
jor,1992,41.28955
jor,1993,40.65215
jor,1994,41.07951
jor,1995,41.02339
jor,1996,41.46161
jor,1997,40.19651
jor,1998,40.13898
jor,1999,40.04417
jor,2000,0
jor,2001,0
jor,2002,0
jor,2003,40.08117
jor,2004,40.18463
jor,2005,40.22014
jor,2006,40.12424
jor,2007,39.72743
jor,2008,39.82455
jor,2009,38.78888
jor,2010,32.08258
jor,2011,40.91333
jor,2012,40.47694
jor,2013,42.94021
jor,2014,42.63522
jor,2015,42.84482
jor,2016,43.5436
jor,2017,43.40622
jor,2018,43.38919
jor,2019,44.07584
jpn,1975,84.00892
jpn,1976,83.92483
jpn,1977,83.61663
jpn,1978,83.82631
jpn,1979,83.44431
jpn,1980,83.72054
jpn,1981,83.6506
jpn,1982,83.83778
jpn,1983,83.04434
jpn,1984,83.24561
jpn,1985,83.50437
jpn,1986,83.86339
jpn,1987,84.07909
jpn,1988,83.78625
jpn,1989,84.1634
jpn,1990,83.7568
jpn,1991,83.27893
jpn,1992,83.55251
jpn,1993,83.45661
jpn,1994,83.58753
jpn,1995,84.0347
jpn,1996,83.53835
jpn,1997,83.19971
jpn,1998,83.68844
jpn,1999,83.5033
jpn,2000,83.06959
jpn,2001,83.31365
jpn,2002,83.3561
jpn,2003,83.57709
jpn,2004,83.87072
jpn,2005,86.65263
jpn,2006,87.00882
jpn,2007,86.58185
jpn,2008,86.55893
jpn,2009,86.54503
jpn,2010,86.49147
jpn,2011,86.94205
jpn,2012,86.66138
jpn,2013,86.25838
jpn,2014,85.73156
jpn,2015,83.6058
jpn,2016,83.30115
jpn,2017,85.50171
jpn,2018,85.16782
jpn,2019,84.89803
kaz,1991,32.87728
kaz,1992,32.88452
kaz,1993,32.89365
kaz,1994,33.82913
kaz,1995,34.98944
kaz,1996,36.57626
kaz,1997,36.51037
kaz,1998,36.43762
kaz,1999,33.69266
kaz,2000,33.73544
kaz,2001,33.35336
kaz,2002,33.22066
kaz,2003,32.46136
kaz,2004,32.52243
kaz,2005,34.16455
kaz,2006,34.39078
kaz,2007,31.91125
kaz,2008,27.90907
kaz,2009,27.95357
kaz,2010,27.6201
kaz,2011,26.78767
kaz,2012,31.06855
kaz,2013,30.15738
kaz,2014,30.28402
kaz,2015,30.48558
kaz,2016,31.29337
kaz,2017,31.40512
kaz,2018,31.23096
kaz,2019,34.27129
ken,1975,29.36837
ken,1976,29.46027
ken,1977,29.58478
ken,1978,29.55986
ken,1979,29.00333
ken,1980,29.22816
ken,1981,29.04293
ken,1982,27.45805
ken,1983,25.56632
ken,1984,25.20593
ken,1985,25.23325
ken,1986,25.70786
ken,1987,25.3068
ken,1988,23.23855
ken,1989,22.50461
ken,1990,27.57444
ken,1991,29.67204
ken,1992,40.36573
ken,1993,40.96226
ken,1994,40.59333
ken,1995,40.65149
ken,1996,40.61532
ken,1997,43.91405
ken,1998,48.2692
ken,1999,48.55609
ken,2000,48.70429
ken,2001,48.30025
ken,2002,56.88018
ken,2003,57.52047
ken,2004,57.68556
ken,2005,57.83217
ken,2006,57.67849
ken,2007,50.4437
ken,2008,46.24895
ken,2009,46.38937
ken,2010,47.31584
ken,2011,47.11247
ken,2012,47.17602
ken,2013,57.7384
ken,2014,57.80166
ken,2015,57.69723
ken,2016,57.25714
ken,2017,56.48853
ken,2018,52.14821
ken,2019,52.31324
kgz,1991,34.18695
kgz,1992,36.11368
kgz,1993,36.20545
kgz,1994,35.85842
kgz,1995,36.01855
kgz,1996,36.07137
kgz,1997,36.09582
kgz,1998,36.09674
kgz,1999,36.09691
kgz,2000,35.34438
kgz,2001,35.47875
kgz,2002,35.56295
kgz,2003,35.75038
kgz,2004,35.75616
kgz,2005,36.92961
kgz,2006,40.0567
kgz,2007,39.83152
kgz,2008,40.41775
kgz,2009,40.39801
kgz,2010,42.51566
kgz,2011,46.80456
kgz,2012,49.57727
kgz,2013,49.79667
kgz,2014,49.14237
kgz,2015,49.93622
kgz,2016,49.63893
kgz,2017,53.98714
kgz,2018,53.84848
kgz,2019,53.42469
khm,1975,0
khm,1976,7.23275
khm,1977,7.30873
khm,1978,6.84725
khm,1979,6.36151
khm,1980,6.75265
khm,1981,9.05505
khm,1982,4.3681
khm,1983,4.48445
khm,1984,4.47457
khm,1985,4.52809
khm,1986,4.59739
khm,1987,4.6834
khm,1988,4.7606
khm,1989,4.55832
khm,1990,9.14923
khm,1991,9.12275
khm,1992,12.62879
khm,1993,51.56099
khm,1994,50.80433
khm,1995,50.75774
khm,1996,50.87375
khm,1997,47.34219
khm,1998,45.03732
khm,1999,43.1987
khm,2000,42.90546
khm,2001,43.05002
khm,2002,42.92634
khm,2003,43.40488
khm,2004,43.49498
khm,2005,43.03213
khm,2006,43.14654
khm,2007,43.1108
khm,2008,41.19614
khm,2009,41.28376
khm,2010,41.16286
khm,2011,41.39909
khm,2012,41.21039
khm,2013,40.25242
khm,2014,39.79139
khm,2015,40.22515
khm,2016,39.82421
khm,2017,37.47023
khm,2018,32.16881
khm,2019,32.28738
kor,1975,34.65101
kor,1976,35.04557
kor,1977,34.7446
kor,1978,34.88223
kor,1979,34.99605
kor,1980,37.98741
kor,1981,40.50544
kor,1982,40.18886
kor,1983,40.30336
kor,1984,40.00916
kor,1985,46.29276
kor,1986,46.20942
kor,1987,56.08176
kor,1988,67.02457
kor,1989,67.30417
kor,1990,67.26554
kor,1991,66.89898
kor,1992,64.90146
kor,1993,69.78147
kor,1994,70.08109
kor,1995,69.72201
kor,1996,75.6438
kor,1997,75.50603
kor,1998,82.05433
kor,1999,82.38728
kor,2000,84.79418
kor,2001,85.0555
kor,2002,85.16187
kor,2003,85.09874
kor,2004,85.08357
kor,2005,85.2826
kor,2006,85.08603
kor,2007,85.03459
kor,2008,83.21242
kor,2009,83.53509
kor,2010,83.24514
kor,2011,83.17221
kor,2012,81.19355
kor,2013,80.0738
kor,2014,79.44146
kor,2015,79.11777
kor,2016,81.11791
kor,2017,83.38606
kor,2018,83.03334
kor,2019,82.76926
kwt,1975,26.71657
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,26.40111
kwt,1982,26.50017
kwt,1983,26.68196
kwt,1984,26.30754
kwt,1985,26.48279
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,9.95735
kwt,1991,0
kwt,1992,28.47895
kwt,1993,28.42633
kwt,1994,28.41976
kwt,1995,28.36506
kwt,1996,28.72835
kwt,1997,28.73621
kwt,1998,29.0028
kwt,1999,28.69677
kwt,2000,28.53303
kwt,2001,28.45455
kwt,2002,28.49846
kwt,2003,28.21
kwt,2004,28.32234
kwt,2005,43.69147
kwt,2006,43.06691
kwt,2007,43.20665
kwt,2008,42.91656
kwt,2009,43.0586
kwt,2010,42.92822
kwt,2011,42.93581
kwt,2012,42.47427
kwt,2013,42.77008
kwt,2014,42.76111
kwt,2015,42.47743
kwt,2016,43.88587
kwt,2017,45.24276
kwt,2018,45.19073
kwt,2019,45.05276
lao,1975,0
lao,1976,0
lao,1977,0
lao,1978,0
lao,1979,0
lao,1980,0
lao,1981,0
lao,1982,0
lao,1983,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,15.04031
lao,1990,15.41508
lao,1991,15.13928
lao,1992,15.73803
lao,1993,15.68587
lao,1994,15.47061
lao,1995,15.74282
lao,1996,15.65913
lao,1997,15.68658
lao,1998,15.99796
lao,1999,16.39556
lao,2000,15.87279
lao,2001,16.06705
lao,2002,16.94962
lao,2003,16.64474
lao,2004,16.49414
lao,2005,16.54484
lao,2006,16.19702
lao,2007,15.98848
lao,2008,15.84004
lao,2009,15.99235
lao,2010,16.19642
lao,2011,14.84692
lao,2012,14.81058
lao,2013,15.06005
lao,2014,14.98618
lao,2015,14.60641
lao,2016,16.12167
lao,2017,16.91639
lao,2018,17.447
lao,2019,19.40781
lbn,1975,38.34885
lbn,1976,35.87195
lbn,1977,35.8223
lbn,1978,36.2839
lbn,1979,35.9475
lbn,1980,36.21157
lbn,1981,35.92893
lbn,1982,35.91606
lbn,1983,36.07644
lbn,1984,36.28699
lbn,1985,36.02469
lbn,1986,36.1984
lbn,1987,36.09417
lbn,1988,33.48804
lbn,1989,35.93607
lbn,1990,34.1419
lbn,1991,34.27452
lbn,1992,30.08633
lbn,1993,39.23743
lbn,1994,39.06816
lbn,1995,39.32217
lbn,1996,39.67781
lbn,1997,39.69734
lbn,1998,39.55491
lbn,1999,39.63747
lbn,2000,46.50819
lbn,2001,46.54314
lbn,2002,46.72521
lbn,2003,46.57105
lbn,2004,46.77094
lbn,2005,51.76586
lbn,2006,53.4617
lbn,2007,53.94176
lbn,2008,53.59769
lbn,2009,56.28447
lbn,2010,56.50787
lbn,2011,56.59136
lbn,2012,56.64952
lbn,2013,57.04354
lbn,2014,56.99678
lbn,2015,56.51827
lbn,2016,56.41555
lbn,2017,56.32391
lbn,2018,51.82611
lbn,2019,50.78629
lbr,1975,23.22497
lbr,1976,23.35675
lbr,1977,23.18229
lbr,1978,23.34699
lbr,1979,23.26558
lbr,1980,13.44361
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,27.7674
lbr,1986,35.98697
lbr,1987,36.19439
lbr,1988,35.96917
lbr,1989,33.4291
lbr,1990,0
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,1997,48.47388
lbr,1998,48.36103
lbr,1999,48.40369
lbr,2000,48.47806
lbr,2001,48.30022
lbr,2002,48.35861
lbr,2003,43.55787
lbr,2004,0
lbr,2005,41.83655
lbr,2006,65.32761
lbr,2007,65.0965
lbr,2008,65.30657
lbr,2009,64.80293
lbr,2010,65.01133
lbr,2011,63.73292
lbr,2012,59.76926
lbr,2013,60.33406
lbr,2014,60.69199
lbr,2015,60.60189
lbr,2016,60.25807
lbr,2017,62.35898
lbr,2018,71.23844
lbr,2019,70.94134
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,43.37624
lby,2013,49.52053
lby,2014,0
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lka,1975,71.62607
lka,1976,71.06296
lka,1977,64.24925
lka,1978,64.8839
lka,1979,64.55049
lka,1980,64.56761
lka,1981,64.6351
lka,1982,62.78686
lka,1983,62.06372
lka,1984,61.14082
lka,1985,60.98066
lka,1986,60.68524
lka,1987,61.30127
lka,1988,59.82916
lka,1989,65.0555
lka,1990,65.37069
lka,1991,65.17875
lka,1992,65.1442
lka,1993,64.99678
lka,1994,70.8527
lka,1995,70.12534
lka,1996,70.83324
lka,1997,70.67135
lka,1998,70.65756
lka,1999,67.88952
lka,2000,67.95783
lka,2001,68.4822
lka,2002,68.18074
lka,2003,68.46143
lka,2004,69.07365
lka,2005,68.97195
lka,2006,69.37046
lka,2007,69.59068
lka,2008,69.12354
lka,2009,68.26003
lka,2010,57.05116
lka,2011,57.44671
lka,2012,57.19693
lka,2013,58.04658
lka,2014,58.04777
lka,2015,70.09698
lka,2016,70.30226
lka,2017,70.4569
lka,2018,71.83595
lka,2019,80.01573
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,54.22348
lso,1994,53.98439
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,55.59837
lso,1999,0
lso,2000,0
lso,2001,0
lso,2002,66.92945
lso,2003,66.9053
lso,2004,66.81918
lso,2005,66.52925
lso,2006,66.67195
lso,2007,61.90184
lso,2008,61.90585
lso,2009,61.6765
lso,2010,62.6164
lso,2011,62.21278
lso,2012,68.28371
lso,2013,67.95755
lso,2014,63.92607
lso,2015,65.02936
lso,2016,65.04269
lso,2017,65.1332
lso,2018,65.34762
lso,2019,63.04831
ltu,1991,80.77533
ltu,1992,81.78649
ltu,1993,82.84655
ltu,1994,82.94568
ltu,1995,82.88733
ltu,1996,83.34193
ltu,1997,82.84341
ltu,1998,82.51469
ltu,1999,82.62579
ltu,2000,80.21522
ltu,2001,80.16185
ltu,2002,80.69101
ltu,2003,80.24535
ltu,2004,80.42764
ltu,2005,80.31821
ltu,2006,80.26377
ltu,2007,79.93355
ltu,2008,82.69216
ltu,2009,82.42028
ltu,2010,82.79895
ltu,2011,82.8107
ltu,2012,82.91031
ltu,2013,83.08964
ltu,2014,83.82353
ltu,2015,83.70167
ltu,2016,83.02663
ltu,2017,83.41602
ltu,2018,83.37168
ltu,2019,82.72504
lux,1975,80.2798
lux,1976,80.14138
lux,1977,80.2445
lux,1978,80.19924
lux,1979,80.48734
lux,1980,80.58908
lux,1981,80.13783
lux,1982,80.66625
lux,1983,80.71805
lux,1984,80.32974
lux,1985,80.35347
lux,1986,80.21021
lux,1987,80.48665
lux,1988,80.17707
lux,1989,80.10599
lux,1990,80.29495
lux,1991,80.25702
lux,1992,80.68285
lux,1993,80.35447
lux,1994,80.38275
lux,1995,80.5704
lux,1996,80.5527
lux,1997,80.33205
lux,1998,80.48289
lux,1999,79.96626
lux,2000,80.35881
lux,2001,80.47232
lux,2002,80.56371
lux,2003,80.3304
lux,2004,80.46118
lux,2005,79.97897
lux,2006,80.55401
lux,2007,80.10743
lux,2008,80.59527
lux,2009,81.35547
lux,2010,81.34223
lux,2011,81.38367
lux,2012,81.3448
lux,2013,81.51328
lux,2014,81.8118
lux,2015,81.6188
lux,2016,81.67908
lux,2017,81.33187
lux,2018,81.34109
lux,2019,80.73191
lva,1991,50.93145
lva,1992,56.35059
lva,1993,61.81059
lva,1994,62.49075
lva,1995,62.3999
lva,1996,62.61931
lva,1997,63.09159
lva,1998,63.1643
lva,1999,62.8429
lva,2000,63.07027
lva,2001,63.02463
lva,2002,62.63915
lva,2003,62.7163
lva,2004,62.71442
lva,2005,62.94213
lva,2006,59.91859
lva,2007,60.03537
lva,2008,59.97428
lva,2009,60.36801
lva,2010,62.85461
lva,2011,62.98007
lva,2012,62.6513
lva,2013,62.5671
lva,2014,63.01553
lva,2015,63.25446
lva,2016,63.87
lva,2017,63.28128
lva,2018,62.18038
lva,2019,62.32603
mar,1975,0
mar,1976,0
mar,1977,33.1993
mar,1978,33.04464
mar,1979,33.24002
mar,1980,33.09722
mar,1981,33.28889
mar,1982,33.27577
mar,1983,32.53001
mar,1984,33.07795
mar,1985,33.37866
mar,1986,33.17651
mar,1987,33.142
mar,1988,33.54769
mar,1989,33.17024
mar,1990,32.84723
mar,1991,24.94273
mar,1992,25.66899
mar,1993,36.83051
mar,1994,36.85332
mar,1995,36.64885
mar,1996,36.88219
mar,1997,39.15334
mar,1998,38.21337
mar,1999,38.3832
mar,2000,38.49283
mar,2001,38.21633
mar,2002,42.03907
mar,2003,42.37149
mar,2004,41.97971
mar,2005,43.48089
mar,2006,43.32681
mar,2007,45.0724
mar,2008,44.87091
mar,2009,45.0957
mar,2010,45.27384
mar,2011,46.30898
mar,2012,46.47419
mar,2013,46.93939
mar,2014,46.97809
mar,2015,47.16441
mar,2016,47.96169
mar,2017,48.21457
mar,2018,47.86883
mar,2019,47.73646
mda,1991,48.6717
mda,1992,51.02526
mda,1993,51.32167
mda,1994,63.18445
mda,1995,63.50641
mda,1996,64.5893
mda,1997,64.84466
mda,1998,64.89852
mda,1999,65.7245
mda,2000,65.16569
mda,2001,63.93251
mda,2002,63.64566
mda,2003,63.61022
mda,2004,63.86482
mda,2005,60.24268
mda,2006,60.0667
mda,2007,59.90081
mda,2008,59.73511
mda,2009,64.15034
mda,2010,68.27819
mda,2011,67.08603
mda,2012,66.98027
mda,2013,66.31073
mda,2014,66.58826
mda,2015,65.62572
mda,2016,62.62395
mda,2017,62.75267
