country,time,vacc_rate
pan,1982,83
pan,1983,85
pan,1984,89
pan,1985,94
pan,1986,92
pan,1987,90
pan,1988,92
pan,1989,87
pan,1990,97
pan,1991,87
pan,1992,84
pan,1993,92
pan,1994,95
pan,1995,99
pan,1996,99
pan,1997,99
pan,1998,99
pan,1999,99
pan,2000,99
pan,2001,99
pan,2002,99
pan,2003,99
pan,2004,99
pan,2005,99
pan,2006,98
pan,2007,97
pan,2008,98
pan,2009,99
pan,2010,99
pan,2011,99
pan,2012,98
pan,2013,95
pan,2014,99
pan,2015,99
pan,2016,99
pan,2017,99
pan,2018,99
pan,2019,99
pan,2020,99
per,1980,57
per,1981,63
per,1982,65
per,1983,61
per,1984,64
per,1985,63
per,1986,54
per,1987,61
per,1988,70
per,1989,62
per,1990,83
per,1991,78
per,1992,85
per,1993,88
per,1994,91
per,1995,98
per,1996,99
per,1997,98
per,1998,96
per,1999,99
per,2000,98
per,2001,97
per,2002,95
per,2003,95
per,2004,96
per,2005,95
per,2006,96
per,2007,96
per,2008,97
per,2009,97
per,2010,95
per,2011,96
per,2012,95
per,2013,95
per,2014,94
per,2015,92
per,2016,90
per,2017,85
per,2018,85
per,2019,94
phl,1980,56
phl,1981,61
phl,1982,66
phl,1983,69
phl,1984,71
phl,1985,76
phl,1986,84
phl,1987,90
phl,1988,95
phl,1989,96
phl,1990,96
phl,1991,97
phl,1992,94
phl,1993,91
phl,1994,86
phl,1995,82
phl,1996,86
phl,1997,91
phl,1998,92
phl,1999,92
phl,2000,92
phl,2001,92
phl,2002,85
phl,2003,87
phl,2004,92
phl,2005,92
phl,2006,92
phl,2007,92
phl,2008,93
phl,2009,90
phl,2010,83
phl,2011,91
phl,2012,89
phl,2013,87
phl,2014,79
phl,2015,82
phl,2016,90
phl,2017,83
phl,2018,79
phl,2019,77
phl,2020,72
plw,1986,98
plw,1987,98
plw,1988,99
plw,1989,99
plw,1990,99
plw,1991,98
plw,1992,99
plw,1993,99
plw,1994,73
plw,1995,99
plw,1996,99
plw,1997,91
plw,1998,96
plw,1999,96
plw,2000,96
plw,2001,98
plw,2002,99
plw,2003,99
plw,2004,99
plw,2005,98
plw,2006,98
plw,2007,95
plw,2008,97
plw,2009,79
plw,2010,80
plw,2011,98
plw,2012,91
plw,2013,99
plw,2014,99
plw,2015,97
plw,2016,98
plw,2017,98
plw,2018,98
plw,2019,98
plw,2020,96
png,1980,62
png,1981,64
png,1982,50
png,1983,58
png,1984,66
png,1985,66
png,1986,76
png,1987,74
png,1988,80
png,1989,82
png,1990,92
png,1991,89
png,1992,82
png,1993,94
png,1994,85
png,1995,91
png,1996,80
png,1997,88
png,1998,86
png,1999,82
png,2000,88
png,2001,81
png,2002,84
png,2003,89
png,2004,89
png,2005,90
png,2006,90
png,2007,81
png,2008,80
png,2009,89
png,2010,88
png,2011,91
png,2012,91
png,2013,93
png,2014,84
png,2015,67
png,2016,72
png,2017,62
png,2018,52
png,2019,52
png,2020,52
pol,1980,96
pol,1981,96
pol,1982,95
pol,1983,95
pol,1984,95
pol,1985,95
pol,1986,95
pol,1987,96
pol,1988,96
pol,1989,96
pol,1990,97
pol,1991,95
pol,1992,95
pol,1993,95
pol,1994,96
pol,1995,98
pol,1996,97
pol,1997,98
pol,1998,99
pol,1999,99
pol,2000,99
pol,2001,98
pol,2002,99
pol,2003,99
pol,2004,99
pol,2005,99
pol,2006,99
pol,2007,99
pol,2008,99
pol,2009,99
pol,2010,99
pol,2011,99
pol,2012,99
pol,2013,99
pol,2014,98
pol,2015,98
pol,2016,98
pol,2017,96
pol,2018,95
pol,2019,95
prk,1980,50
prk,1981,52
prk,1982,51
prk,1983,52
prk,1984,67
prk,1985,65
prk,1986,62
prk,1987,86
prk,1988,98
prk,1989,99
prk,1990,99
prk,1991,99
prk,1992,99
prk,1993,99
prk,1994,93
prk,1995,88
prk,1996,82
prk,1997,76
prk,1998,82
prk,1999,87
prk,2000,93
prk,2001,98
prk,2002,99
prk,2003,99
prk,2004,99
prk,2005,97
prk,2006,98
prk,2007,99
prk,2008,98
prk,2009,98
prk,2010,99
prk,2011,99
prk,2012,99
prk,2013,99
prk,2014,99
prk,2015,99
prk,2016,99
prk,2017,99
prk,2018,99
prk,2019,98
prk,2020,99
prt,1980,73
prt,1981,75
prt,1982,78
prt,1983,79
prt,1984,79
prt,1985,82
prt,1986,81
prt,1987,83
prt,1988,86
prt,1989,96
prt,1990,89
prt,1991,96
prt,1992,99
prt,1993,95
prt,1994,97
prt,1995,96
prt,1996,99
prt,1997,96
prt,1998,97
prt,1999,97
prt,2000,96
prt,2001,97
prt,2002,98
prt,2003,99
prt,2004,95
prt,2005,94
prt,2006,99
prt,2007,98
prt,2008,98
prt,2009,98
prt,2010,98
prt,2011,97
prt,2012,99
prt,2013,99
prt,2014,99
prt,2015,98
prt,2016,98
prt,2017,98
prt,2018,99
prt,2019,99
pry,1980,31
pry,1981,42
pry,1982,47
pry,1983,55
pry,1984,80
pry,1985,99
pry,1986,90
pry,1987,81
pry,1988,70
pry,1989,66
pry,1990,75
pry,1991,78
pry,1992,87
pry,1993,96
pry,1994,82
pry,1995,82
pry,1996,83
pry,1997,83
pry,1998,84
pry,1999,85
pry,2000,92
pry,2001,90
pry,2002,87
pry,2003,91
pry,2004,97
pry,2005,98
pry,2006,99
pry,2007,98
pry,2008,94
pry,2009,91
pry,2010,93
pry,2011,94
pry,2012,93
pry,2013,91
pry,2014,96
pry,2015,96
pry,2016,99
pry,2017,96
pry,2018,94
pry,2019,89
pry,2020,84
pse,2000,95
pse,2001,98
pse,2002,97
pse,2003,99
pse,2004,98
pse,2005,99
pse,2006,99
pse,2007,99
pse,2008,99
pse,2009,99
pse,2010,99
pse,2011,99
pse,2012,99
pse,2013,99
pse,2014,99
pse,2015,99
pse,2016,99
pse,2017,99
pse,2018,99
pse,2019,99
pse,2020,99
qat,1980,61
qat,1981,43
qat,1982,44
qat,1983,69
qat,1984,73
qat,1985,76
qat,1986,84
qat,1987,86
qat,1988,85
qat,1989,81
qat,1990,97
qat,1991,98
qat,1992,99
qat,1993,99
qat,1994,96
qat,1995,96
qat,1996,98
qat,1997,99
qat,1998,99
qat,1999,99
qat,2000,99
qat,2001,99
qat,2002,99
qat,2003,99
qat,2004,99
qat,2005,99
qat,2006,99
qat,2007,97
qat,2008,98
qat,2009,99
qat,2010,99
qat,2011,99
qat,2012,99
qat,2013,99
qat,2014,99
qat,2015,99
qat,2016,99
qat,2017,99
qat,2018,99
qat,2019,99
qat,2020,98
rou,1983,83
rou,1984,86
rou,1985,95
rou,1986,93
rou,1987,95
rou,1988,96
rou,1989,96
rou,1990,96
rou,1991,99
rou,1992,99
rou,1993,99
rou,1994,99
rou,1995,99
rou,1996,99
rou,1997,99
rou,1998,99
rou,1999,99
rou,2000,99
rou,2001,99
rou,2002,99
rou,2003,99
rou,2004,99
rou,2005,98
rou,2006,99
rou,2007,99
rou,2008,99
rou,2009,99
rou,2010,99
rou,2011,99
rou,2012,99
rou,2013,98
rou,2014,98
rou,2015,98
rou,2016,90
rou,2017,97
rou,2018,96
rou,2019,96
rou,2020,97
rus,1992,86
rus,1993,88
rus,1994,92
rus,1995,92
rus,1996,93
rus,1997,94
rus,1998,95
rus,1999,97
rus,2000,97
rus,2001,97
rus,2002,98
rus,2003,98
rus,2004,98
rus,2005,99
rus,2006,99
rus,2007,99
rus,2008,99
rus,2009,98
rus,2010,98
rus,2011,98
rus,2012,98
rus,2013,98
rus,2014,98
rus,2015,98
rus,2016,98
rus,2017,98
rus,2018,98
rus,2019,98
rus,2020,98
rwa,1981,51
rwa,1982,50
rwa,1983,59
rwa,1984,66
rwa,1985,83
rwa,1986,92
rwa,1987,92
rwa,1988,91
rwa,1989,93
rwa,1990,92
rwa,1991,94
rwa,1992,94
rwa,1993,83
rwa,1994,32
rwa,1995,89
rwa,1996,93
rwa,1997,96
rwa,1998,95
rwa,1999,94
rwa,2000,90
rwa,2001,77
rwa,2002,88
rwa,2003,96
rwa,2004,89
rwa,2005,95
rwa,2006,99
rwa,2007,98
rwa,2008,97
rwa,2009,99
rwa,2010,99
rwa,2011,99
rwa,2012,99
rwa,2013,99
rwa,2014,99
rwa,2015,99
rwa,2016,99
rwa,2017,98
rwa,2018,99
rwa,2019,98
rwa,2020,94
sau,1980,41
sau,1981,53
sau,1982,62
sau,1983,72
sau,1984,88
sau,1985,89
sau,1986,90
sau,1987,91
sau,1988,93
sau,1989,96
sau,1990,92
sau,1991,95
sau,1992,91
sau,1993,94
sau,1994,95
sau,1995,96
sau,1996,93
sau,1997,92
sau,1998,95
sau,1999,93
sau,2000,95
sau,2001,97
sau,2002,98
sau,2003,97
sau,2004,97
sau,2005,97
sau,2006,97
sau,2007,98
sau,2008,98
sau,2009,98
sau,2010,98
sau,2011,98
sau,2012,99
sau,2013,99
sau,2014,98
sau,2015,98
sau,2016,98
sau,2017,98
sau,2018,98
sau,2019,97
sau,2020,96
sdn,1980,2
sdn,1981,3
sdn,1982,3
sdn,1983,5
sdn,1984,8
sdn,1985,12
sdn,1986,22
sdn,1987,43
sdn,1988,54
sdn,1989,75
sdn,1990,77
sdn,1991,78
sdn,1992,68
sdn,1993,66
sdn,1994,60
sdn,1995,63
sdn,1996,71
sdn,1997,70
sdn,1998,61
sdn,1999,66
sdn,2000,62
sdn,2001,67
sdn,2002,65
sdn,2003,69
sdn,2004,74
sdn,2005,78
sdn,2006,78
sdn,2007,84
sdn,2008,88
sdn,2009,82
sdn,2010,90
sdn,2011,93
sdn,2012,92
sdn,2013,93
sdn,2014,97
sdn,2015,93
sdn,2016,96
sdn,2017,97
sdn,2018,94
sdn,2019,94
sdn,2020,92
sen,1986,92
sen,1987,92
sen,1988,91
sen,1989,90
sen,1990,90
sen,1991,80
sen,1992,80
sen,1993,80
sen,1994,80
sen,1995,91
sen,1996,81
sen,1997,81
sen,1998,81
sen,1999,90
sen,2000,89
sen,2001,89
sen,2002,70
sen,2003,77
sen,2004,95
sen,2005,92
sen,2006,94
sen,2007,96
sen,2008,98
sen,2009,97
sen,2010,97
sen,2011,97
sen,2012,97
sen,2013,97
sen,2014,95
sen,2015,95
sen,2016,97
sen,2017,99
sen,2018,94
sen,2019,96
sen,2020,95
sgp,1980,85
sgp,1981,88
sgp,1982,87
sgp,1983,88
sgp,1984,93
sgp,1985,93
sgp,1986,99
sgp,1987,98
sgp,1988,99
sgp,1989,99
sgp,1990,99
sgp,1991,99
sgp,1992,99
sgp,1993,98
sgp,1994,97
sgp,1995,98
sgp,1996,98
sgp,1997,98
sgp,1998,98
sgp,1999,99
sgp,2000,99
sgp,2001,98
sgp,2002,98
sgp,2003,99
sgp,2004,99
sgp,2005,98
sgp,2006,98
sgp,2007,99
sgp,2008,99
sgp,2009,99
sgp,2010,99
sgp,2011,99
sgp,2012,99
sgp,2013,99
sgp,2014,99
sgp,2015,99
sgp,2016,99
sgp,2017,99
sgp,2018,98
sgp,2019,98
slb,1980,65
slb,1981,43
slb,1982,36
slb,1983,39
slb,1984,61
slb,1985,50
slb,1986,47
slb,1987,66
slb,1988,79
slb,1989,92
slb,1990,87
slb,1991,83
slb,1992,75
slb,1993,71
slb,1994,76
slb,1995,77
slb,1996,98
slb,1997,73
slb,1998,75
slb,1999,99
slb,2000,99
slb,2001,94
slb,2002,87
slb,2003,93
slb,2004,99
slb,2005,96
slb,2006,99
slb,2007,98
slb,2008,92
slb,2009,92
slb,2010,91
slb,2011,97
slb,2012,92
slb,2013,85
slb,2014,81
slb,2015,87
slb,2016,94
slb,2017,84
slb,2018,93
slb,2019,94
slb,2020,94
sle,1999,73
sle,2000,74
sle,2001,63
sle,2002,76
sle,2003,89
sle,2004,86
sle,2005,85
sle,2006,83
sle,2007,82
sle,2008,91
sle,2009,96
sle,2010,97
sle,2011,97
sle,2012,98
sle,2013,99
sle,2014,90
sle,2015,90
sle,2016,95
sle,2017,92
sle,2018,93
sle,2019,95
sle,2020,91
slv,1980,56
slv,1981,47
slv,1982,46
slv,1983,48
slv,1984,41
slv,1985,71
slv,1986,51
slv,1987,57
slv,1988,63
slv,1989,73
slv,1990,98
slv,1991,67
slv,1992,62
slv,1993,86
slv,1994,90
slv,1995,99
slv,1996,98
slv,1997,98
slv,1998,99
slv,1999,99
slv,2000,99
slv,2001,95
slv,2002,93
slv,2003,94
slv,2004,94
slv,2005,99
slv,2006,98
slv,2007,99
slv,2008,99
slv,2009,99
slv,2010,96
slv,2011,98
slv,2012,95
slv,2013,94
slv,2014,96
slv,2015,99
slv,2016,95
slv,2017,89
slv,2018,85
slv,2019,87
slv,2020,79
smr,1983,99
smr,1984,99
smr,1985,99
smr,1986,99
smr,1987,99
smr,1988,99
smr,1989,99
smr,1990,99
smr,1991,99
smr,1992,99
smr,1993,99
smr,1994,99
smr,1995,99
smr,1996,99
smr,1997,99
smr,1998,99
smr,1999,99
smr,2000,99
smr,2001,97
smr,2002,96
smr,2003,96
smr,2004,95
smr,2005,96
smr,2006,94
smr,2007,94
smr,2008,92
smr,2009,92
smr,2010,90
smr,2011,92
smr,2012,89
smr,2013,86
smr,2014,86
smr,2015,86
smr,2016,86
smr,2017,89
smr,2018,91
smr,2019,88
smr,2020,90
som,1980,9
som,1981,3
som,1982,8
som,1983,7
som,1984,17
som,1985,35
som,1986,28
som,1987,33
som,1988,39
som,1989,31
som,1990,31
som,1991,31
som,1992,37
som,1993,42
som,1994,48
som,1995,46
som,1996,43
som,1997,37
som,1998,54
som,1999,71
som,2000,69
som,2001,70
som,2002,60
som,2003,65
som,2004,50
som,2005,50
som,2006,40
som,2007,40
som,2008,40
som,2009,43
som,2010,49
som,2011,49
som,2012,47
som,2013,47
som,2014,47
som,2015,47
som,2016,47
som,2017,47
som,2018,47
som,2019,47
som,2020,47
srb,1992,97
srb,1993,97
srb,1994,97
srb,1995,97
srb,1996,97
srb,1997,96
srb,1998,93
srb,1999,92
srb,2000,98
srb,2001,93
srb,2002,95
srb,2003,96
srb,2004,97
srb,2005,98
srb,2006,99
srb,2007,99
srb,2008,99
srb,2009,98
srb,2010,99
srb,2011,99
srb,2012,98
srb,2013,97
srb,2014,98
srb,2015,98
srb,2016,98
srb,2017,97
srb,2018,98
srb,2019,99
ssd,2011,75
ssd,2012,67
ssd,2013,58
ssd,2014,55
ssd,2015,55
ssd,2016,52
ssd,2017,52
ssd,2018,52
ssd,2019,52
ssd,2020,52
stp,1981,95
stp,1982,90
stp,1983,86
stp,1984,82
stp,1985,75
stp,1986,99
stp,1987,88
stp,1988,88
stp,1989,94
stp,1990,99
stp,1991,99
stp,1992,83
stp,1993,77
stp,1994,86
stp,1995,95
stp,1996,85
stp,1997,73
stp,1998,80
stp,1999,81
stp,2000,87
stp,2001,92
stp,2002,96
stp,2003,99
stp,2004,99
stp,2005,98
stp,2006,98
stp,2007,98
stp,2008,99
stp,2009,99
stp,2010,99
stp,2011,99
stp,2012,99
stp,2013,97
stp,2014,95
stp,2015,97
stp,2016,96
stp,2017,95
stp,2018,96
stp,2019,95
sur,1980,25
sur,1981,39
sur,1982,61
sur,1983,85
sur,1984,80
sur,1985,85
sur,1986,80
sur,1987,71
sur,1988,83
sur,1989,73
sur,1990,83
sur,1991,84
sur,1992,74
sur,1993,76
sur,1994,74
sur,1995,85
sur,1996,87
sur,1997,81
sur,1998,90
sur,1999,85
sur,2000,84
sur,2001,82
sur,2002,74
sur,2003,75
sur,2004,86
sur,2005,91
sur,2006,84
sur,2007,85
sur,2008,86
sur,2009,88
sur,2010,94
sur,2011,83
sur,2012,79
sur,2013,81
sur,2014,76
sur,2015,78
sur,2016,77
sur,2017,76
sur,2018,81
sur,2019,77
sur,2020,51
svk,1994,99
svk,1995,99
svk,1996,99
svk,1997,99
svk,1998,99
svk,1999,99
svk,2000,99
svk,2001,99
svk,2002,99
svk,2003,99
svk,2004,99
svk,2005,99
svk,2006,99
svk,2007,99
svk,2008,99
svk,2009,99
svk,2010,99
svk,2011,99
svk,2012,99
svk,2013,99
svk,2014,98
svk,2015,98
svk,2016,97
svk,2017,97
svk,2018,97
svk,2019,98
svk,2020,98
svn,1992,98
svn,1993,99
svn,1994,99
svn,1995,99
svn,1996,98
svn,1997,97
svn,1998,98
svn,1999,98
svn,2000,98
svn,2001,98
svn,2002,98
svn,2003,98
svn,2004,99
svn,2005,99
svn,2006,99
svn,2007,98
svn,2008,98
svn,2009,98
svn,2010,96
svn,2011,96
svn,2012,96
svn,2013,95
svn,2014,95
svn,2015,96
svn,2016,94
svn,2017,94
svn,2018,94
svn,2019,95
svn,2020,95
swe,1980,99
swe,1981,99
swe,1982,99
swe,1983,99
swe,1984,99
swe,1985,99
swe,1986,99
swe,1987,99
swe,1988,99
swe,1989,99
swe,1990,99
swe,1991,99
swe,1992,99
swe,1993,99
swe,1994,99
swe,1995,99
swe,1996,99
swe,1997,99
swe,1998,99
swe,1999,99
swe,2000,99
swe,2001,99
swe,2002,99
swe,2003,99
swe,2004,99
swe,2005,98
swe,2006,98
swe,2007,98
swe,2008,98
swe,2009,98
swe,2010,98
swe,2011,98
swe,2012,98
swe,2013,98
swe,2014,97
swe,2015,98
swe,2016,98
swe,2017,97
swe,2018,97
swe,2019,98
swe,2020,97
swz,1981,59
swz,1982,66
swz,1983,72
swz,1984,73
swz,1985,79
swz,1986,91
swz,1987,94
swz,1988,95
swz,1989,96
swz,1990,96
swz,1991,80
swz,1992,97
swz,1993,98
swz,1994,99
swz,1995,99
swz,1996,85
swz,1997,92
swz,1998,92
swz,1999,92
swz,2000,92
swz,2001,93
swz,2002,99
swz,2003,99
swz,2004,99
swz,2005,99
swz,2006,99
swz,2007,99
swz,2008,99
swz,2009,99
swz,2010,99
swz,2011,98
swz,2012,99
swz,2013,99
swz,2014,99
swz,2015,98
swz,2016,97
swz,2017,98
swz,2018,98
swz,2019,98
swz,2020,97
syc,1981,67
syc,1982,83
syc,1983,98
syc,1984,95
syc,1985,92
syc,1986,95
syc,1987,95
syc,1988,94
syc,1989,97
syc,1990,99
syc,1991,99
syc,1992,99
syc,1993,99
syc,1994,99
syc,1995,99
syc,1996,99
syc,1997,99
syc,1998,99
syc,1999,99
syc,2000,99
syc,2001,99
syc,2002,99
syc,2003,99
syc,2004,99
syc,2005,99
syc,2006,99
syc,2007,99
syc,2008,99
syc,2009,99
syc,2010,99
syc,2011,99
syc,2012,99
syc,2013,99
syc,2014,99
syc,2015,99
syc,2016,99
syc,2017,99
syc,2018,99
syc,2019,99
syc,2020,99
syr,1980,35
syr,1981,36
syr,1982,37
syr,1983,45
syr,1984,49
syr,1985,53
syr,1986,98
syr,1987,71
syr,1988,87
syr,1989,98
syr,1990,92
syr,1991,95
syr,1992,92
syr,1993,91
syr,1994,91
syr,1995,91
syr,1996,91
syr,1997,91
syr,1998,91
syr,1999,91
syr,2000,91
syr,2001,91
syr,2002,90
syr,2003,90
syr,2004,90
syr,2005,90
syr,2006,91
syr,2007,93
syr,2008,93
syr,2009,95
syr,2010,97
syr,2011,90
syr,2012,82
syr,2013,84
syr,2014,81
syr,2015,66
syr,2016,72
syr,2017,78
syr,2018,79
syr,2019,84
syr,2020,74
tcd,1983,1
tcd,1984,10
tcd,1985,15
tcd,1986,24
tcd,1987,32
tcd,1988,38
tcd,1989,59
tcd,1990,59
tcd,1991,40
tcd,1992,34
tcd,1993,34
tcd,1994,43
tcd,1995,43
tcd,1996,39
tcd,1997,45
tcd,1998,45
tcd,1999,45
tcd,2000,49
tcd,2001,52
tcd,2002,46
tcd,2003,40
tcd,2004,41
tcd,2005,41
tcd,2006,56
tcd,2007,44
tcd,2008,30
tcd,2009,46
tcd,2010,58
tcd,2011,54
tcd,2012,63
tcd,2013,60
tcd,2014,58
tcd,2015,70
tcd,2016,59
tcd,2017,59
tcd,2018,46
tcd,2019,51
tcd,2020,60
tgo,1981,44
tgo,1982,48
tgo,1983,51
tgo,1984,55
tgo,1985,54
tgo,1986,53
tgo,1987,95
tgo,1988,91
tgo,1989,94
tgo,1990,99
tgo,1991,96
tgo,1992,92
tgo,1993,89
tgo,1994,86
tgo,1995,83
tgo,1996,79
tgo,1997,76
tgo,1998,70
tgo,1999,81
tgo,2000,84
tgo,2001,83
tgo,2002,81
tgo,2003,79
tgo,2004,91
tgo,2005,96
tgo,2006,96
tgo,2007,91
tgo,2008,92
tgo,2009,91
tgo,2010,97
tgo,2011,97
tgo,2012,97
tgo,2013,97
tgo,2014,84
tgo,2015,93
tgo,2016,93
tgo,2017,89
tgo,2018,97
tgo,2019,98
tgo,2020,96
tha,1980,68
tha,1981,71
tha,1982,73
tha,1983,75
tha,1984,76
tha,1985,80
tha,1986,83
tha,1987,93
tha,1988,91
tha,1989,98
tha,1990,99
tha,1991,99
tha,1992,99
tha,1993,99
tha,1994,99
tha,1995,98
tha,1996,98
tha,1997,99
tha,1998,99
tha,1999,98
tha,2000,99
tha,2001,99
tha,2002,99
tha,2003,99
tha,2004,99
tha,2005,99
tha,2006,99
tha,2007,99
tha,2008,99
tha,2009,99
tha,2010,99
tha,2011,99
tha,2012,99
tha,2013,99
tha,2014,99
tha,2015,99
tha,2016,99
tha,2017,99
tha,2018,99
tha,2019,99
tjk,1992,88
tjk,1993,81
tjk,1994,96
tjk,1995,96
tjk,1996,99
tjk,1997,99
tjk,1998,98
tjk,1999,98
tjk,2000,98
tjk,2001,96
tjk,2002,97
tjk,2003,98
tjk,2004,98
tjk,2005,97
tjk,2006,96
tjk,2007,90
tjk,2008,89
tjk,2009,93
tjk,2010,98
tjk,2011,98
tjk,2012,97
tjk,2013,98
tjk,2014,98
tjk,2015,98
tjk,2016,98
tjk,2017,98
tjk,2018,99
tjk,2019,98
tjk,2020,98
tkm,1992,97
tkm,1993,94
tkm,1994,97
tkm,1995,96
tkm,1996,98
tkm,1997,99
tkm,1998,99
tkm,1999,99
tkm,2000,99
tkm,2001,99
tkm,2002,99
tkm,2003,99
tkm,2004,99
tkm,2005,99
tkm,2006,99
tkm,2007,99
tkm,2008,99
tkm,2009,99
tkm,2010,99
tkm,2011,99
tkm,2012,99
tkm,2013,99
tkm,2014,99
tkm,2015,99
tkm,2016,99
tkm,2017,99
tkm,2018,99
tkm,2019,99
tkm,2020,99
tls,2002,75
tls,2003,72
tls,2004,72
tls,2005,70
tls,2006,74
tls,2007,74
tls,2008,85
tls,2009,78
tls,2010,79
tls,2011,79
tls,2012,86
tls,2013,86
tls,2014,79
tls,2015,79
tls,2016,86
tls,2017,95
tls,2018,95
tls,2019,95
tls,2020,88
ton,1980,99
ton,1981,86
ton,1982,98
ton,1983,83
ton,1984,78
ton,1985,99
ton,1986,98
ton,1987,99
ton,1988,95
ton,1989,97
ton,1990,99
ton,1991,99
ton,1992,99
ton,1993,97
ton,1994,99
ton,1995,99
ton,1996,99
ton,1997,99
ton,1998,99
ton,1999,99
ton,2000,99
ton,2001,96
ton,2002,95
ton,2003,99
ton,2004,99
ton,2005,99
ton,2006,99
ton,2007,99
ton,2008,99
ton,2009,99
ton,2010,99
ton,2011,99
ton,2012,95
ton,2013,99
ton,2014,99
ton,2015,99
ton,2016,99
ton,2017,99
ton,2018,99
ton,2019,99
ton,2020,99
tto,1980,38
tto,1981,62
tto,1982,59
tto,1983,61
tto,1984,66
tto,1985,75
tto,1986,71
tto,1987,80
tto,1988,83
tto,1989,77
tto,1990,87
tto,1991,93
tto,1992,87
tto,1993,87
tto,1994,86
tto,1995,90
tto,1996,90
tto,1997,91
tto,1998,91
tto,1999,90
tto,2000,90
tto,2001,91
tto,2002,96
tto,2003,92
tto,2004,95
tto,2005,95
tto,2006,92
tto,2007,91
tto,2008,91
tto,2009,94
tto,2010,92
tto,2011,92
tto,2012,92
tto,2013,94
tto,2014,96
tto,2015,96
tto,2016,97
tto,2017,94
tto,2018,99
tto,2019,99
tun,1982,87
tun,1983,88
tun,1984,89
tun,1985,90
tun,1986,92
tun,1987,93
tun,1988,95
tun,1989,96
tun,1990,96
tun,1991,96
tun,1992,97
tun,1993,97
tun,1994,97
tun,1995,97
tun,1996,97
tun,1997,97
tun,1998,96
tun,1999,99
tun,2000,98
tun,2001,99
tun,2002,98
tun,2003,99
tun,2004,99
tun,2005,99
tun,2006,99
tun,2007,99
tun,2008,99
tun,2009,99
tun,2010,98
tun,2011,98
tun,2012,96
tun,2013,98
tun,2014,94
tun,2015,94
tun,2016,93
tun,2017,92
tun,2018,92
tun,2019,95
tun,2020,93
tur,1980,63
tur,1981,69
tur,1982,64
tur,1983,65
tur,1984,71
tur,1985,76
tur,1986,82
tur,1987,87
tur,1988,97
tur,1989,95
tur,1990,93
tur,1991,91
tur,1992,89
tur,1993,90
tur,1994,91
tur,1995,90
tur,1996,89
tur,1997,89
tur,1998,91
tur,1999,93
tur,2000,96
tur,2001,95
tur,2002,89
tur,2003,97
tur,2004,97
tur,2005,98
tur,2006,98
tur,2007,96
tur,2008,97
tur,2009,97
tur,2010,97
tur,2011,98
tur,2012,97
tur,2013,98
tur,2014,96
tur,2015,97
tur,2016,98
tur,2017,96
tur,2018,98
tur,2019,99
tur,2020,98
tuv,1980,99
tuv,1981,89
tuv,1982,79
tuv,1983,99
tuv,1984,90
tuv,1985,97
tuv,1986,92
tuv,1987,86
tuv,1988,95
tuv,1989,98
tuv,1990,99
tuv,1991,95
tuv,1992,97
tuv,1993,87
tuv,1994,99
tuv,1995,94
tuv,1996,99
tuv,1997,99
tuv,1998,99
tuv,1999,99
tuv,2000,99
tuv,2001,99
tuv,2002,99
tuv,2003,99
tuv,2004,99
tuv,2005,99
tuv,2006,99
tuv,2007,99
tuv,2008,99
tuv,2009,99
tuv,2010,99
tuv,2011,99
tuv,2012,99
tuv,2013,99
tuv,2014,99
tuv,2015,99
tuv,2016,98
tuv,2017,99
tuv,2018,99
tuv,2019,99
tuv,2020,99
tza,1980,72
tza,1981,74
tza,1982,64
tza,1983,83
tza,1984,73
tza,1985,90
tza,1986,97
tza,1987,94
tza,1988,93
tza,1989,92
tza,1990,85
tza,1991,95
tza,1992,99
tza,1993,94
tza,1994,92
tza,1995,96
tza,1996,82
tza,1997,85
tza,1998,83
tza,1999,87
tza,2000,86
tza,2001,91
tza,2002,91
tza,2003,97
tza,2004,95
tza,2005,91
tza,2006,93
tza,2007,90
tza,2008,89
tza,2009,93
tza,2010,99
tza,2011,99
tza,2012,99
tza,2013,99
tza,2014,99
tza,2015,97
tza,2016,95
tza,2017,93
tza,2018,91
tza,2019,91
tza,2020,87
uga,1981,22
uga,1982,23
uga,1983,28
uga,1984,32
uga,1985,37
uga,1986,51
uga,1987,61
uga,1988,70
uga,1989,72
uga,1990,75
uga,1991,77
uga,1992,79
uga,1993,82
uga,1994,84
uga,1995,83
uga,1996,82
uga,1997,82
uga,1998,75
uga,1999,80
uga,2000,82
uga,2001,83
uga,2002,85
uga,2003,87
uga,2004,88
uga,2005,90
uga,2006,83
uga,2007,87
uga,2008,86
uga,2009,90
uga,2010,86
uga,2011,97
uga,2012,95
uga,2013,93
uga,2014,91
uga,2015,95
uga,2016,94
uga,2017,94
uga,2018,93
uga,2019,93
uga,2020,91
ukr,1992,93
ukr,1993,94
ukr,1994,97
ukr,1995,98
ukr,1996,99
ukr,1997,99
ukr,1998,98
ukr,1999,99
ukr,2000,99
ukr,2001,99
ukr,2002,99
ukr,2003,99
ukr,2004,99
ukr,2005,97
ukr,2006,99
ukr,2007,98
ukr,2008,95
ukr,2009,94
ukr,2010,92
ukr,2011,90
ukr,2012,95
ukr,2013,95
ukr,2014,57
ukr,2015,57
ukr,2016,75
ukr,2017,86
ukr,2018,91
ukr,2019,93
ukr,2020,93
ury,1980,59
ury,1981,76
ury,1982,76
ury,1983,99
ury,1984,93
ury,1985,92
ury,1986,92
ury,1987,98
ury,1988,98
ury,1989,99
ury,1990,99
