country,time,gini
tha,2014,37.03
tha,2015,35.99
tha,2016,36.89
tha,2017,36.53
tha,2018,36.41
tha,2019,34.86
tha,2020,34.86
tha,2021,35.7
tha,2022,36.33
tha,2023,36.8
tha,2024,37.16
tha,2025,36.89
tha,2026,36.63
tha,2027,36.36
tha,2028,36.09
tha,2029,35.83
tha,2030,35.56
tha,2031,35.3
tha,2032,35.03
tha,2033,34.76
tha,2034,34.76
tha,2035,34.76
tha,2036,34.76
tha,2037,34.76
tha,2038,34.76
tha,2039,34.76
tha,2040,34.76
tha,2041,34.76
tha,2042,34.76
tha,2043,34.76
tha,2044,34.76
tha,2045,34.76
tha,2046,34.76
tha,2047,34.76
tha,2048,34.76
tha,2049,34.76
tha,2050,34.76
tjk,1800,37.42
tjk,1801,37.42
tjk,1802,37.42
tjk,1803,37.42
tjk,1804,37.42
tjk,1805,37.42
tjk,1806,37.42
tjk,1807,37.42
tjk,1808,37.42
tjk,1809,37.42
tjk,1810,37.42
tjk,1811,37.42
tjk,1812,37.42
tjk,1813,37.42
tjk,1814,37.42
tjk,1815,37.42
tjk,1816,37.42
tjk,1817,37.42
tjk,1818,37.42
tjk,1819,37.42
tjk,1820,37.42
tjk,1821,37.42
tjk,1822,37.42
tjk,1823,37.42
tjk,1824,37.42
tjk,1825,37.42
tjk,1826,37.42
tjk,1827,37.42
tjk,1828,37.42
tjk,1829,37.42
tjk,1830,37.42
tjk,1831,37.42
tjk,1832,37.42
tjk,1833,37.42
tjk,1834,37.42
tjk,1835,37.42
tjk,1836,37.42
tjk,1837,37.42
tjk,1838,37.42
tjk,1839,37.42
tjk,1840,37.42
tjk,1841,37.42
tjk,1842,37.42
tjk,1843,37.42
tjk,1844,37.42
tjk,1845,37.42
tjk,1846,37.42
tjk,1847,37.42
tjk,1848,37.42
tjk,1849,37.42
tjk,1850,37.42
tjk,1851,37.42
tjk,1852,37.42
tjk,1853,37.42
tjk,1854,37.42
tjk,1855,37.42
tjk,1856,37.42
tjk,1857,37.42
tjk,1858,37.42
tjk,1859,37.42
tjk,1860,37.42
tjk,1861,37.42
tjk,1862,37.42
tjk,1863,37.42
tjk,1864,37.42
tjk,1865,37.42
tjk,1866,37.32
tjk,1867,37.32
tjk,1868,37.22
tjk,1869,37.01
tjk,1870,36.91
tjk,1871,36.55
tjk,1872,36.19
tjk,1873,35.83
tjk,1874,35.48
tjk,1875,35.15
tjk,1876,34.81
tjk,1877,34.47
tjk,1878,34.13
tjk,1879,33.79
tjk,1880,33.46
tjk,1881,33.14
tjk,1882,32.81
tjk,1883,32.49
tjk,1884,32.17
tjk,1885,31.86
tjk,1886,31.59
tjk,1887,31.37
tjk,1888,31.2
tjk,1889,31.07
tjk,1890,30.99
tjk,1891,30.96
tjk,1892,30.97
tjk,1893,31.03
tjk,1894,31.14
tjk,1895,31.29
tjk,1896,31.49
tjk,1897,31.69
tjk,1898,31.89
tjk,1899,32.1
tjk,1900,32.3
tjk,1901,32.51
tjk,1902,32.71
tjk,1903,32.92
tjk,1904,33.13
tjk,1905,33.34
tjk,1906,33.55
tjk,1907,33.75
tjk,1908,33.95
tjk,1909,34.15
tjk,1910,34.35
tjk,1911,34.54
tjk,1912,34.73
tjk,1913,34.92
tjk,1914,35.1
tjk,1915,35.28
tjk,1916,35.45
tjk,1917,35.63
tjk,1918,35.81
tjk,1919,35.99
tjk,1920,36.17
tjk,1921,36.35
tjk,1922,36.53
tjk,1923,36.71
tjk,1924,36.89
tjk,1925,37.04
tjk,1926,37.15
tjk,1927,37.22
tjk,1928,37.25
tjk,1929,37.25
tjk,1930,37.21
tjk,1931,37.13
tjk,1932,37.02
tjk,1933,36.87
tjk,1934,36.68
tjk,1935,36.46
tjk,1936,36.24
tjk,1937,36.01
tjk,1938,35.79
tjk,1939,35.58
tjk,1940,35.36
tjk,1941,35.14
tjk,1942,34.93
tjk,1943,34.71
tjk,1944,34.5
tjk,1945,34.29
tjk,1946,34.08
tjk,1947,33.87
tjk,1948,33.67
tjk,1949,33.46
tjk,1950,33.26
tjk,1951,33.05
tjk,1952,32.85
tjk,1953,32.65
tjk,1954,32.45
tjk,1955,32.25
tjk,1956,32.06
tjk,1957,31.86
tjk,1958,31.67
tjk,1959,31.47
tjk,1960,31.28
tjk,1961,31.09
tjk,1962,30.9
tjk,1963,30.71
tjk,1964,30.52
tjk,1965,30.34
tjk,1966,30.15
tjk,1967,29.97
tjk,1968,29.79
tjk,1969,29.6
tjk,1970,29.42
tjk,1971,29.24
tjk,1972,29.06
tjk,1973,28.89
tjk,1974,28.71
tjk,1975,28.54
tjk,1976,28.36
tjk,1977,28.19
tjk,1978,28.02
tjk,1979,27.84
tjk,1980,27.67
tjk,1981,27.51
tjk,1982,27.34
tjk,1983,27.17
tjk,1984,27
tjk,1985,26.84
tjk,1986,26.67
tjk,1987,26.51
tjk,1988,26.35
tjk,1989,26.19
tjk,1990,26.03
tjk,1991,27.55
tjk,1992,29.54
tjk,1993,32.1
tjk,1994,33.62
tjk,1995,34
tjk,1996,33.53
tjk,1997,32.2
tjk,1998,30.49
tjk,1999,29.54
tjk,2000,30.3
tjk,2001,31.09
tjk,2002,31.89
tjk,2003,32.72
tjk,2004,33.6
tjk,2005,33.12
tjk,2006,32.65
tjk,2007,32.19
tjk,2008,31.48
tjk,2009,30.78
tjk,2010,31.29
tjk,2011,31.82
tjk,2012,32.35
tjk,2013,32.89
tjk,2014,33.44
tjk,2015,34
tjk,2016,34.1
tjk,2017,34.1
tjk,2018,34.1
tjk,2019,34.1
tjk,2020,34.1
tjk,2021,34.1
tjk,2022,34.1
tjk,2023,34.1
tjk,2024,34.1
tjk,2025,34.1
tjk,2026,34.1
tjk,2027,34.1
tjk,2028,34.1
tjk,2029,34.1
tjk,2030,34.1
tjk,2031,34.1
tjk,2032,34.1
tjk,2033,34.1
tjk,2034,34.1
tjk,2035,34.1
tjk,2036,34.1
tjk,2037,34.1
tjk,2038,34.1
tjk,2039,34.1
tjk,2040,34.1
tjk,2041,34.1
tjk,2042,34.1
tjk,2043,34.1
tjk,2044,34.1
tjk,2045,34.1
tjk,2046,34.1
tjk,2047,34.1
tjk,2048,34.1
tjk,2049,34.1
tjk,2050,34.1
tkm,1800,37.05
tkm,1801,37.05
tkm,1802,37.05
tkm,1803,37.05
tkm,1804,37.05
tkm,1805,37.05
tkm,1806,37.05
tkm,1807,37.05
tkm,1808,37.05
tkm,1809,37.05
tkm,1810,37.05
tkm,1811,37.05
tkm,1812,37.05
tkm,1813,37.05
tkm,1814,37.05
tkm,1815,37.05
tkm,1816,37.05
tkm,1817,37.05
tkm,1818,37.05
tkm,1819,37.05
tkm,1820,37.05
tkm,1821,37.05
tkm,1822,37.05
tkm,1823,37.05
tkm,1824,37.05
tkm,1825,37.05
tkm,1826,37.05
tkm,1827,37.05
tkm,1828,37.05
tkm,1829,37.05
tkm,1830,37.05
tkm,1831,37.05
tkm,1832,37.05
tkm,1833,37.05
tkm,1834,37.05
tkm,1835,37.05
tkm,1836,37.05
tkm,1837,37.05
tkm,1838,37.05
tkm,1839,37.05
tkm,1840,37.05
tkm,1841,37.05
tkm,1842,37.05
tkm,1843,37.05
tkm,1844,37.05
tkm,1845,37.05
tkm,1846,37.05
tkm,1847,37.05
tkm,1848,37.05
tkm,1849,37.05
tkm,1850,37.05
tkm,1851,37.05
tkm,1852,37.05
tkm,1853,37.05
tkm,1854,37.05
tkm,1855,37.05
tkm,1856,37.05
tkm,1857,37.05
tkm,1858,37.05
tkm,1859,37.05
tkm,1860,37.05
tkm,1861,37.05
tkm,1862,37.05
tkm,1863,37.05
tkm,1864,37.05
tkm,1865,36.94
tkm,1866,36.94
tkm,1867,36.84
tkm,1868,36.63
tkm,1869,36.42
tkm,1870,36.2
tkm,1871,35.89
tkm,1872,35.67
tkm,1873,35.25
tkm,1874,34.83
tkm,1875,34.4
tkm,1876,33.98
tkm,1877,33.45
tkm,1878,32.92
tkm,1879,32.39
tkm,1880,31.86
tkm,1881,31.23
tkm,1882,30.7
tkm,1883,30.17
tkm,1884,29.64
tkm,1885,29.11
tkm,1886,28.79
tkm,1887,28.37
tkm,1888,28.16
tkm,1889,27.95
tkm,1890,27.84
tkm,1891,28.27
tkm,1892,28.71
tkm,1893,29.15
tkm,1894,29.61
tkm,1895,30.1
tkm,1896,30.57
tkm,1897,31.04
tkm,1898,31.52
tkm,1899,32.01
tkm,1900,32.5
tkm,1901,33.01
tkm,1902,33.52
tkm,1903,34.04
tkm,1904,34.57
tkm,1905,35.1
tkm,1906,35.61
tkm,1907,36.09
tkm,1908,36.55
tkm,1909,36.98
tkm,1910,37.38
tkm,1911,37.75
tkm,1912,38.09
tkm,1913,38.4
tkm,1914,38.68
tkm,1915,38.92
tkm,1916,39.14
tkm,1917,39.36
tkm,1918,39.57
tkm,1919,39.79
tkm,1920,40.01
tkm,1921,40.23
tkm,1922,40.46
tkm,1923,40.68
tkm,1924,40.9
tkm,1925,41.09
tkm,1926,41.23
tkm,1927,41.33
tkm,1928,41.38
tkm,1929,41.4
tkm,1930,41.37
tkm,1931,41.3
tkm,1932,41.19
tkm,1933,41.03
tkm,1934,40.84
tkm,1935,40.6
tkm,1936,40.36
tkm,1937,40.13
tkm,1938,39.89
tkm,1939,39.66
tkm,1940,39.43
tkm,1941,39.2
tkm,1942,38.97
tkm,1943,38.74
tkm,1944,38.52
tkm,1945,38.29
tkm,1946,38.07
tkm,1947,37.85
tkm,1948,37.63
tkm,1949,37.41
tkm,1950,37.19
tkm,1951,36.97
tkm,1952,36.76
tkm,1953,36.54
tkm,1954,36.33
tkm,1955,36.12
tkm,1956,35.91
tkm,1957,35.7
tkm,1958,35.49
tkm,1959,35.28
tkm,1960,35.08
tkm,1961,34.87
tkm,1962,34.67
tkm,1963,34.47
tkm,1964,34.26
tkm,1965,34.06
tkm,1966,33.87
tkm,1967,33.67
tkm,1968,33.47
tkm,1969,33.28
tkm,1970,33.08
tkm,1971,32.89
tkm,1972,32.7
tkm,1973,32.51
tkm,1974,32.32
tkm,1975,32.13
tkm,1976,31.94
tkm,1977,31.76
tkm,1978,31.57
tkm,1979,31.39
tkm,1980,31.2
tkm,1981,31.02
tkm,1982,30.84
tkm,1983,30.66
tkm,1984,30.48
tkm,1985,30.3
tkm,1986,30.26
tkm,1987,30.34
tkm,1988,30.56
tkm,1989,30.92
tkm,1990,31.43
tkm,1991,32.1
tkm,1992,32.92
tkm,1993,33.91
tkm,1994,35.07
tkm,1995,36.4
tkm,1996,37.61
tkm,1997,39.18
tkm,1998,40.81
tkm,1999,42.51
tkm,2000,44.29
tkm,2001,44.67
tkm,2002,44.67
tkm,2003,44.67
tkm,2004,44.67
tkm,2005,44.67
tkm,2006,44.67
tkm,2007,44.67
tkm,2008,44.67
tkm,2009,44.67
tkm,2010,44.67
tkm,2011,44.67
tkm,2012,44.67
tkm,2013,44.67
tkm,2014,44.67
tkm,2015,44.67
tkm,2016,44.67
tkm,2017,44.67
tkm,2018,44.67
tkm,2019,44.67
tkm,2020,44.67
tkm,2021,44.67
tkm,2022,44.67
tkm,2023,44.67
tkm,2024,44.67
tkm,2025,44.67
tkm,2026,44.67
tkm,2027,44.67
tkm,2028,44.67
tkm,2029,44.67
tkm,2030,44.67
tkm,2031,44.67
tkm,2032,44.67
tkm,2033,44.67
tkm,2034,44.67
tkm,2035,44.67
tkm,2036,44.67
tkm,2037,44.67
tkm,2038,44.67
tkm,2039,44.67
tkm,2040,44.67
tkm,2041,44.67
tkm,2042,44.67
tkm,2043,44.67
tkm,2044,44.67
tkm,2045,44.67
tkm,2046,44.67
tkm,2047,44.67
tkm,2048,44.67
tkm,2049,44.67
tkm,2050,44.67
tls,1800,36.76
tls,1801,36.76
tls,1802,36.76
tls,1803,36.76
tls,1804,36.76
tls,1805,36.76
tls,1806,36.76
tls,1807,36.76
tls,1808,36.76
tls,1809,36.76
tls,1810,36.76
tls,1811,36.76
tls,1812,36.76
tls,1813,36.76
tls,1814,36.76
tls,1815,36.76
tls,1816,36.76
tls,1817,36.76
tls,1818,36.76
tls,1819,36.76
tls,1820,36.76
tls,1821,36.76
tls,1822,36.76
tls,1823,36.76
tls,1824,36.76
tls,1825,36.76
tls,1826,36.76
tls,1827,36.76
tls,1828,36.76
tls,1829,36.76
tls,1830,36.76
tls,1831,36.76
tls,1832,36.76
tls,1833,36.76
tls,1834,36.76
tls,1835,36.76
tls,1836,36.76
tls,1837,36.76
tls,1838,36.76
tls,1839,36.76
tls,1840,36.76
tls,1841,36.76
tls,1842,36.76
tls,1843,36.76
tls,1844,36.76
tls,1845,36.76
tls,1846,36.76
tls,1847,36.76
tls,1848,36.76
tls,1849,36.76
tls,1850,36.76
tls,1851,36.76
tls,1852,36.76
tls,1853,36.76
tls,1854,36.76
tls,1855,36.76
tls,1856,36.76
tls,1857,36.76
tls,1858,36.76
tls,1859,36.76
tls,1860,36.76
tls,1861,36.76
tls,1862,36.76
tls,1863,36.76
tls,1864,36.76
tls,1865,36.76
tls,1866,36.76
tls,1867,36.76
tls,1868,36.76
tls,1869,36.76
tls,1870,36.76
tls,1871,36.76
tls,1872,36.76
tls,1873,36.76
tls,1874,36.76
tls,1875,36.76
tls,1876,36.76
tls,1877,36.76
tls,1878,36.76
tls,1879,36.76
tls,1880,36.76
tls,1881,36.76
tls,1882,36.76
tls,1883,36.76
tls,1884,36.76
tls,1885,36.76
tls,1886,36.76
tls,1887,36.76
tls,1888,36.76
tls,1889,36.76
tls,1890,36.76
tls,1891,36.76
tls,1892,36.76
tls,1893,36.76
tls,1894,36.76
tls,1895,36.76
tls,1896,36.76
tls,1897,36.76
tls,1898,36.76
tls,1899,36.76
tls,1900,36.76
tls,1901,36.76
tls,1902,36.76
tls,1903,36.76
tls,1904,36.76
tls,1905,36.76
tls,1906,36.76
tls,1907,36.76
tls,1908,36.76
tls,1909,36.76
tls,1910,36.76
tls,1911,36.76
tls,1912,36.76
tls,1913,36.76
tls,1914,36.76
tls,1915,36.76
tls,1916,36.76
tls,1917,36.76
tls,1918,36.76
tls,1919,36.76
tls,1920,36.76
tls,1921,36.76
tls,1922,36.76
tls,1923,36.76
tls,1924,36.76
tls,1925,36.76
tls,1926,36.76
tls,1927,36.76
tls,1928,36.76
tls,1929,36.76
tls,1930,36.76
tls,1931,36.76
tls,1932,36.76
tls,1933,36.76
tls,1934,36.76
tls,1935,36.76
tls,1936,36.76
tls,1937,36.76
tls,1938,36.76
tls,1939,36.76
tls,1940,36.76
tls,1941,36.76
tls,1942,36.76
tls,1943,36.76
tls,1944,36.76
tls,1945,36.76
tls,1946,36.76
tls,1947,36.76
tls,1948,36.76
tls,1949,36.76
tls,1950,36.76
tls,1951,36.76
tls,1952,36.76
tls,1953,36.76
tls,1954,36.76
tls,1955,36.76
tls,1956,36.76
tls,1957,36.76
tls,1958,36.76
tls,1959,36.76
tls,1960,36.76
tls,1961,36.76
tls,1962,36.76
tls,1963,36.76
tls,1964,36.76
tls,1965,36.76
tls,1966,36.76
tls,1967,36.76
tls,1968,36.76
tls,1969,36.76
tls,1970,36.76
tls,1971,36.76
tls,1972,36.76
tls,1973,36.76
tls,1974,36.76
tls,1975,36.76
tls,1976,36.76
tls,1977,36.76
tls,1978,36.76
tls,1979,36.76
tls,1980,36.76
tls,1981,36.76
tls,1982,36.76
tls,1983,36.76
tls,1984,36.76
tls,1985,36.76
tls,1986,36.76
tls,1987,36.76
tls,1988,36.76
tls,1989,36.76
tls,1990,36.76
tls,1991,36.76
tls,1992,36.76
tls,1993,36.76
tls,1994,36.76
tls,1995,36.76
tls,1996,36.76
tls,1997,36.76
tls,1998,36.76
tls,1999,36.76
tls,2000,36.55
tls,2001,35.94
tls,2002,34.44
tls,2003,33
tls,2004,31.62
tls,2005,30.3
tls,2006,29.03
tls,2007,27.82
tls,2008,27.94
tls,2009,28.05
tls,2010,28.17
tls,2011,28.29
tls,2012,28.41
tls,2013,28.53
tls,2014,28.65
tls,2015,28.75
tls,2016,28.75
tls,2017,28.75
tls,2018,28.75
tls,2019,28.75
tls,2020,29.45
tls,2021,30.29
tls,2022,30.92
tls,2023,31.39
tls,2024,31.75
tls,2025,31.48
tls,2026,31.22
tls,2027,30.95
tls,2028,30.68
tls,2029,30.42
tls,2030,30.15
tls,2031,29.89
tls,2032,29.62
tls,2033,29.36
tls,2034,29.36
tls,2035,29.36
tls,2036,29.36
tls,2037,29.36
tls,2038,29.36
tls,2039,29.36
tls,2040,29.36
tls,2041,29.36
tls,2042,29.36
tls,2043,29.36
tls,2044,29.36
tls,2045,29.36
tls,2046,29.36
tls,2047,29.36
tls,2048,29.36
tls,2049,29.36
tls,2050,29.36
ton,1800,41.25
ton,1801,41.25
ton,1802,41.25
ton,1803,41.25
ton,1804,41.25
ton,1805,41.25
ton,1806,41.25
ton,1807,41.25
ton,1808,41.25
ton,1809,41.25
ton,1810,41.25
ton,1811,41.25
ton,1812,41.25
ton,1813,41.25
ton,1814,41.25
ton,1815,41.25
ton,1816,41.25
ton,1817,41.25
ton,1818,41.25
ton,1819,41.25
ton,1820,41.25
ton,1821,41.24
ton,1822,41.24
ton,1823,41.23
ton,1824,41.22
ton,1825,41.22
ton,1826,41.21
ton,1827,41.21
ton,1828,41.2
ton,1829,41.19
ton,1830,41.19
ton,1831,41.18
ton,1832,41.17
ton,1833,41.17
ton,1834,41.16
ton,1835,41.15
ton,1836,41.15
ton,1837,41.14
ton,1838,41.14
ton,1839,41.13
ton,1840,41.12
ton,1841,41.12
ton,1842,41.11
ton,1843,41.1
ton,1844,41.1
ton,1845,41.09
ton,1846,41.08
ton,1847,41.08
ton,1848,41.07
ton,1849,41.07
ton,1850,41.06
ton,1851,41.05
ton,1852,41.05
ton,1853,41.04
ton,1854,41.03
ton,1855,41.03
ton,1856,41.02
ton,1857,41.02
ton,1858,41.01
ton,1859,41
ton,1860,41
ton,1861,40.99
ton,1862,40.98
ton,1863,40.98
ton,1864,40.97
ton,1865,40.97
ton,1866,40.96
ton,1867,40.95
ton,1868,40.95
ton,1869,40.94
ton,1870,40.93
ton,1871,40.93
ton,1872,40.92
ton,1873,40.92
ton,1874,40.91
ton,1875,40.9
ton,1876,40.9
ton,1877,40.89
ton,1878,40.88
ton,1879,40.88
ton,1880,40.87
ton,1881,40.86
ton,1882,40.86
ton,1883,40.85
ton,1884,40.84
ton,1885,40.84
ton,1886,40.83
ton,1887,40.83
ton,1888,40.82
ton,1889,40.81
ton,1890,40.81
ton,1891,40.8
ton,1892,40.8
ton,1893,40.79
ton,1894,40.78
ton,1895,40.78
ton,1896,40.77
ton,1897,40.76
ton,1898,40.76
ton,1899,40.75
ton,1900,40.74
ton,1901,40.74
ton,1902,40.73
ton,1903,40.73
ton,1904,40.72
ton,1905,40.71
ton,1906,40.71
ton,1907,40.7
ton,1908,40.69
ton,1909,40.69
ton,1910,40.68
ton,1911,40.67
ton,1912,40.67
ton,1913,40.66
ton,1914,40.64
ton,1915,40.62
ton,1916,40.59
ton,1917,40.57
ton,1918,40.55
ton,1919,40.52
ton,1920,40.5
ton,1921,40.48
ton,1922,40.46
ton,1923,40.44
ton,1924,40.42
ton,1925,40.4
ton,1926,40.38
ton,1927,40.36
ton,1928,40.34
ton,1929,40.32
ton,1930,40.3
ton,1931,40.27
ton,1932,40.26
ton,1933,40.23
ton,1934,40.21
ton,1935,40.19
ton,1936,40.17
ton,1937,40.15
ton,1938,40.13
ton,1939,40.11
ton,1940,40.09
ton,1941,40.07
ton,1942,40.05
ton,1943,40.03
ton,1944,40.01
ton,1945,39.99
ton,1946,39.97
ton,1947,39.95
ton,1948,39.93
ton,1949,39.91
ton,1950,39.89
ton,1951,39.87
ton,1952,39.85
ton,1953,39.83
ton,1954,39.81
ton,1955,39.79
ton,1956,39.77
ton,1957,39.74
ton,1958,39.72
ton,1959,39.7
ton,1960,39.68
ton,1961,39.67
ton,1962,39.65
ton,1963,39.63
ton,1964,39.62
ton,1965,39.6
ton,1966,39.58
ton,1967,39.57
ton,1968,39.55
ton,1969,39.53
ton,1970,39.52
ton,1971,39.5
ton,1972,39.48
ton,1973,39.47
ton,1974,39.4
ton,1975,39.34
ton,1976,39.33
ton,1977,39.27
ton,1978,39.26
ton,1979,39.25
ton,1980,38.99
ton,1981,38.75
ton,1982,38.48
ton,1983,38.36
ton,1984,38.31
ton,1985,38.19
ton,1986,38.15
ton,1987,38.11
ton,1988,38.16
ton,1989,38.17
ton,1990,38.23
ton,1991,38.12
ton,1992,38.12
ton,1993,38.05
ton,1994,37.96
ton,1995,37.84
ton,1996,37.81
ton,1997,37.79
ton,1998,37.76
ton,1999,37.7
ton,2000,37.69
ton,2001,37.67
ton,2002,37.65
ton,2003,37.63
ton,2004,37.61
ton,2005,37.58
ton,2006,37.56
ton,2007,37.54
ton,2008,37.52
ton,2009,37.5
ton,2010,37.51
ton,2011,37.53
ton,2012,37.54
ton,2013,37.56
ton,2014,37.57
ton,2015,37.59
ton,2016,37.59
ton,2017,37.59
ton,2018,37.59
ton,2019,37.59
ton,2020,37.59
ton,2021,37.59
ton,2022,37.59
ton,2023,37.59
ton,2024,37.59
ton,2025,37.59
ton,2026,37.59
ton,2027,37.59
ton,2028,37.59
ton,2029,37.59
ton,2030,37.59
ton,2031,37.59
ton,2032,37.59
ton,2033,37.59
ton,2034,37.59
ton,2035,37.59
ton,2036,37.59
ton,2037,37.59
ton,2038,37.59
ton,2039,37.59
ton,2040,37.59
ton,2041,37.59
ton,2042,37.59
ton,2043,37.59
ton,2044,37.59
ton,2045,37.59
ton,2046,37.59
ton,2047,37.59
ton,2048,37.59
ton,2049,37.59
ton,2050,37.59
tto,1800,46.2
tto,1801,46.2
tto,1802,46.2
tto,1803,46.2
tto,1804,46.2
tto,1805,46.2
tto,1806,46.2
tto,1807,46.2
tto,1808,46.2
tto,1809,46.2
tto,1810,46.2
tto,1811,46.2
tto,1812,46.2
tto,1813,46.2
tto,1814,46.2
tto,1815,46.2
tto,1816,46.2
tto,1817,46.2
tto,1818,46.2
tto,1819,46.2
tto,1820,46.2
tto,1821,46.2
tto,1822,46.2
tto,1823,46.2
tto,1824,46.2
tto,1825,46.2
tto,1826,46.2
tto,1827,46.2
tto,1828,46.2
tto,1829,46.2
tto,1830,46.2
tto,1831,46.2
tto,1832,46.2
tto,1833,46.2
tto,1834,46.2
tto,1835,46.2
tto,1836,46.2
tto,1837,46.2
tto,1838,46.2
tto,1839,46.2
tto,1840,46.2
tto,1841,46.2
tto,1842,46.2
tto,1843,46.2
tto,1844,46.2
tto,1845,46.2
tto,1846,46.2
tto,1847,46.2
tto,1848,46.2
tto,1849,46.2
tto,1850,46.2
tto,1851,46.2
tto,1852,46.2
tto,1853,46.2
tto,1854,46.2
tto,1855,46.2
tto,1856,46.2
tto,1857,46.2
tto,1858,46.2
tto,1859,46.2
tto,1860,46.2
tto,1861,46.2
tto,1862,46.2
tto,1863,46.2
tto,1864,46.2
tto,1865,46.2
tto,1866,46.2
tto,1867,46.2
tto,1868,46.2
tto,1869,46.2
tto,1870,46.2
tto,1871,46.2
tto,1872,46.2
tto,1873,46.2
tto,1874,46.2
tto,1875,46.2
tto,1876,46.2
tto,1877,46.2
tto,1878,46.2
tto,1879,46.2
tto,1880,46.2
tto,1881,46.2
tto,1882,46.2
tto,1883,46.2
tto,1884,46.2
tto,1885,46.2
tto,1886,46.2
tto,1887,46.2
tto,1888,46.2
tto,1889,46.2
tto,1890,46.2
tto,1891,46.2
tto,1892,46.2
tto,1893,46.2
tto,1894,46.2
tto,1895,46.2
tto,1896,46.2
tto,1897,46.2
tto,1898,46.2
tto,1899,46.2
tto,1900,46.2
tto,1901,46.2
tto,1902,46.2
tto,1903,46.2
tto,1904,46.2
tto,1905,46.2
tto,1906,46.2
tto,1907,46.2
tto,1908,46.2
tto,1909,46.2
tto,1910,46.2
tto,1911,46.2
tto,1912,46.2
tto,1913,46.2
tto,1914,46.2
tto,1915,46.2
tto,1916,46.2
tto,1917,46.2
tto,1918,46.2
tto,1919,46.2
tto,1920,46.2
tto,1921,46.2
tto,1922,46.2
tto,1923,46.2
tto,1924,46.2
tto,1925,46.2
tto,1926,46.2
tto,1927,46.2
tto,1928,46.2
tto,1929,46.2
tto,1930,46.2
tto,1931,46.2
tto,1932,46.2
tto,1933,46.2
tto,1934,46.2
tto,1935,46.2
tto,1936,46.2
tto,1937,46.2
tto,1938,46.2
tto,1939,46.2
tto,1940,46.2
tto,1941,46.2
tto,1942,46.2
tto,1943,46.2
tto,1944,46.2
tto,1945,46.2
tto,1946,46.2
tto,1947,46.2
tto,1948,46.2
tto,1949,46.2
tto,1950,46.2
tto,1951,46.2
tto,1952,46.2
tto,1953,46.2
tto,1954,46.2
tto,1955,46.2
tto,1956,46.2
tto,1957,46.2
tto,1958,46.3
tto,1959,46.51
tto,1960,46.61
tto,1961,47.27
tto,1962,47.94
tto,1963,48.62
tto,1964,49.31
tto,1965,50.05
tto,1966,50.59
tto,1967,50.96
tto,1968,51.17
tto,1969,51.22
tto,1970,51.11
tto,1971,50.84
tto,1972,50.41
tto,1973,49.83
tto,1974,49.09
tto,1975,48.2
tto,1976,47.05
tto,1977,46.03
tto,1978,45.03
tto,1979,44.06
tto,1980,43.1
tto,1981,42.8
tto,1982,42.6
tto,1983,42.7
tto,1984,42.7
tto,1985,42.8
tto,1986,42.9
tto,1987,42.8
tto,1988,42.6
tto,1989,42.01
tto,1990,41.42
tto,1991,40.84
tto,1992,40.27
tto,1993,40.17
tto,1994,40.17
tto,1995,40.27
tto,1996,40.37
tto,1997,40.37
tto,1998,40.47
tto,1999,40.47
tto,2000,40.57
tto,2001,40.67
tto,2002,40.67
tto,2003,40.77
tto,2004,40.77
tto,2005,40.87
tto,2006,40.97
tto,2007,40.97
tto,2008,41.07
tto,2009,41.07
tto,2010,41.07
tto,2011,41.07
tto,2012,41.07
tto,2013,41.07
tto,2014,41.07
tto,2015,41.07
tto,2016,41.07
tto,2017,41.07
tto,2018,41.07
tto,2019,41.07
tto,2020,41.07
tto,2021,41.79
tto,2022,42.33
tto,2023,42.73
tto,2024,43.03
tto,2025,42.81
tto,2026,42.58
tto,2027,42.35
tto,2028,42.12
tto,2029,41.9
tto,2030,41.67
tto,2031,41.44
tto,2032,41.21
tto,2033,40.98
tto,2034,40.98
tto,2035,40.98
tto,2036,40.98
tto,2037,40.98
tto,2038,40.98
tto,2039,40.98
tto,2040,40.98
tto,2041,40.98
tto,2042,40.98
tto,2043,40.98
tto,2044,40.98
tto,2045,40.98
tto,2046,40.98
tto,2047,40.98
tto,2048,40.98
tto,2049,40.98
tto,2050,40.98
tun,1800,75.8
tun,1801,75.8
tun,1802,75.8
tun,1803,75.8
tun,1804,75.8
tun,1805,75.8
tun,1806,75.8
tun,1807,75.8
tun,1808,75.8
tun,1809,75.8
tun,1810,75.8
tun,1811,75.8
tun,1812,75.8
tun,1813,75.8
tun,1814,75.8
tun,1815,75.8
tun,1816,75.8
tun,1817,75.8
tun,1818,75.9
tun,1819,76
tun,1820,76.11
tun,1821,76.31
tun,1822,76.41
tun,1823,76.62
tun,1824,76.82
tun,1825,76.92
tun,1826,77.13
tun,1827,77.33
tun,1828,77.64
tun,1829,77.84
tun,1830,78.05
tun,1831,78.25
tun,1832,78.56
tun,1833,78.76
tun,1834,78.97
tun,1835,79.27
tun,1836,79.48
tun,1837,79.68
tun,1838,79.99
tun,1839,80.19
tun,1840,80.4
tun,1841,80.7
tun,1842,80.91
tun,1843,81.11
tun,1844,81.32
tun,1845,81.52
tun,1846,81.62
tun,1847,81.52
tun,1848,81.42
tun,1849,81.32
tun,1850,81.01
tun,1851,80.6
tun,1852,80.19
tun,1853,79.68
tun,1854,79.07
tun,1855,78.35
tun,1856,77.54
tun,1857,76.72
