country,time,efparlt_idea
cod,2017,39.22201
cod,2018,39.15537
cod,2019,37.66783
cog,1975,25.66195
cog,1976,25.66195
cog,1977,6.44924
cog,1978,6.44924
cog,1979,24.65808
cog,1980,24.65808
cog,1981,24.65808
cog,1982,24.65808
cog,1983,24.65808
cog,1984,24.65808
cog,1985,24.65808
cog,1986,24.65808
cog,1987,24.65808
cog,1988,24.65808
cog,1989,24.65808
cog,1990,36.26145
cog,1991,52.00967
cog,1992,55.08677
cog,1993,55.08677
cog,1994,55.08677
cog,1995,55.76928
cog,1996,58.75717
cog,1997,0
cog,1998,0
cog,1999,0
cog,2000,0
cog,2001,0
cog,2002,37.47008
cog,2003,37.47008
cog,2004,37.47008
cog,2005,37.47008
cog,2006,37.47008
cog,2007,37.47008
cog,2008,37.47008
cog,2009,37.47008
cog,2010,37.47008
cog,2011,37.47008
cog,2012,37.47008
cog,2013,39.80249
cog,2014,39.80249
cog,2015,39.80249
cog,2016,39.80249
cog,2017,38.31356
cog,2018,38.90737
cog,2019,43.00543
col,1975,58.35951
col,1976,58.35951
col,1977,58.35951
col,1978,58.35951
col,1979,58.35951
col,1980,58.35951
col,1981,58.35951
col,1982,59.04459
col,1983,59.04459
col,1984,59.04459
col,1985,59.04459
col,1986,59.04459
col,1987,60.42551
col,1988,60.42551
col,1989,60.42551
col,1990,60.42551
col,1991,63.75031
col,1992,65.33618
col,1993,65.33618
col,1994,65.33618
col,1995,65.70687
col,1996,65.70687
col,1997,64.50234
col,1998,64.50234
col,1999,64.50234
col,2000,64.50234
col,2001,64.50234
col,2002,62.14673
col,2003,62.14673
col,2004,62.14673
col,2005,62.14673
col,2006,62.14673
col,2007,63.25641
col,2008,63.25641
col,2009,63.25641
col,2010,63.90735
col,2011,64.50234
col,2012,64.50234
col,2013,62.37875
col,2014,63.53094
col,2015,63.53094
col,2016,62.17847
col,2017,62.17847
col,2018,61.82683
col,2019,63.65928
cpv,1975,49.32528
cpv,1976,6.90478
cpv,1977,6.90478
cpv,1978,6.90478
cpv,1979,6.90478
cpv,1980,52.48498
cpv,1981,52.48498
cpv,1982,52.48498
cpv,1983,52.48498
cpv,1984,52.48498
cpv,1985,52.48498
cpv,1986,52.48498
cpv,1987,52.48498
cpv,1988,52.48498
cpv,1989,52.48498
cpv,1990,52.48498
cpv,1991,70.50413
cpv,1992,78.31482
cpv,1993,78.31482
cpv,1994,78.31482
cpv,1995,78.31482
cpv,1996,78.31482
cpv,1997,78.31482
cpv,1998,78.31482
cpv,1999,78.31482
cpv,2000,78.31482
cpv,2001,79.69367
cpv,2002,79.69367
cpv,2003,79.69367
cpv,2004,79.69367
cpv,2005,79.69367
cpv,2006,79.69367
cpv,2007,79.69367
cpv,2008,79.69367
cpv,2009,79.69367
cpv,2010,76.85284
cpv,2011,76.85284
cpv,2012,76.85284
cpv,2013,75.90259
cpv,2014,77.16099
cpv,2015,77.16099
cpv,2016,77.16099
cpv,2017,77.16099
cpv,2018,80.59263
cpv,2019,80.81666
cri,1975,63.18112
cri,1976,63.18112
cri,1977,63.18112
cri,1978,63.18112
cri,1979,66.58917
cri,1980,71.71117
cri,1981,71.71117
cri,1982,71.71117
cri,1983,71.71117
cri,1984,71.71117
cri,1985,71.71117
cri,1986,71.71117
cri,1987,71.71117
cri,1988,71.71117
cri,1989,73.05447
cri,1990,78.19159
cri,1991,78.19159
cri,1992,78.19159
cri,1993,78.19159
cri,1994,79.74306
cri,1995,79.74306
cri,1996,79.74306
cri,1997,79.74306
cri,1998,82.19599
cri,1999,82.19599
cri,2000,84.01122
cri,2001,84.01122
cri,2002,84.01122
cri,2003,84.01122
cri,2004,84.01122
cri,2005,84.01122
cri,2006,84.01122
cri,2007,84.01122
cri,2008,84.01122
cri,2009,84.01122
cri,2010,84.01122
cri,2011,84.01122
cri,2012,84.01122
cri,2013,83.2503
cri,2014,86.88452
cri,2015,86.88452
cri,2016,86.88452
cri,2017,90.36959
cri,2018,90.36959
cri,2019,85.39069
cub,1975,0
cub,1976,0
cub,1977,0
cub,1978,0
cub,1979,0
cub,1980,0
cub,1981,0
cub,1982,0
cub,1983,0
cub,1984,0
cub,1985,0
cub,1986,0
cub,1987,0
cub,1988,0
cub,1989,0
cub,1990,0
cub,1991,0
cub,1992,0
cub,1993,27.6315
cub,1994,27.6315
cub,1995,27.6315
cub,1996,27.6315
cub,1997,27.6315
cub,1998,27.6315
cub,1999,27.6315
cub,2000,27.6315
cub,2001,27.6315
cub,2002,27.6315
cub,2003,27.6315
cub,2004,27.6315
cub,2005,27.6315
cub,2006,28.97121
cub,2007,28.97121
cub,2008,28.97121
cub,2009,28.97121
cub,2010,28.97121
cub,2011,28.97121
cub,2012,28.97121
cub,2013,27.97579
cub,2014,27.97579
cub,2015,27.97579
cub,2016,28.65675
cub,2017,27.97579
cub,2018,34.84879
cub,2019,32.03823
cyp,1975,63.64561
cyp,1976,64.99273
cyp,1977,64.99273
cyp,1978,65.63695
cyp,1979,65.63695
cyp,1980,65.63695
cyp,1981,65.63695
cyp,1982,65.63695
cyp,1983,65.63695
cyp,1984,65.63695
cyp,1985,65.63695
cyp,1986,65.63695
cyp,1987,65.63695
cyp,1988,65.63695
cyp,1989,65.63695
cyp,1990,65.63695
cyp,1991,67.1723
cyp,1992,67.1723
cyp,1993,67.1723
cyp,1994,67.1723
cyp,1995,67.1723
cyp,1996,67.1723
cyp,1997,67.1723
cyp,1998,70.14154
cyp,1999,70.14154
cyp,2000,70.14154
cyp,2001,70.14154
cyp,2002,68.67963
cyp,2003,63.88334
cyp,2004,63.88334
cyp,2005,63.88334
cyp,2006,63.88334
cyp,2007,63.88334
cyp,2008,63.88334
cyp,2009,63.88334
cyp,2010,63.88334
cyp,2011,63.88334
cyp,2012,63.88334
cyp,2013,64.73829
cyp,2014,64.73829
cyp,2015,64.73829
cyp,2016,64.73829
cyp,2017,70.14154
cyp,2018,70.62354
cyp,2019,59.1411
cze,1975,28.74514
cze,1976,28.74514
cze,1977,28.74514
cze,1978,28.74514
cze,1979,28.74514
cze,1980,29.53357
cze,1981,31.07031
cze,1982,31.07031
cze,1983,31.07031
cze,1984,31.07031
cze,1985,31.07031
cze,1986,31.07031
cze,1987,31.07031
cze,1988,31.07031
cze,1989,31.07031
cze,1990,71.04465
cze,1991,71.04465
cze,1992,74.65075
cze,1993,75.86789
cze,1994,75.86789
cze,1995,75.86789
cze,1996,75.86789
cze,1997,75.86789
cze,1998,75.86789
cze,1999,75.86789
cze,2000,75.21956
cze,2001,75.21956
cze,2002,75.21956
cze,2003,75.21956
cze,2004,75.21956
cze,2005,75.21956
cze,2006,75.21956
cze,2007,74.76722
cze,2008,72.8666
cze,2009,73.4557
cze,2010,75.98928
cze,2011,72.29927
cze,2012,73.0167
cze,2013,68.63214
cze,2014,69.44203
cze,2015,69.44203
cze,2016,69.44203
cze,2017,63.90208
cze,2018,65.89381
cze,2019,66.69652
deu,1975,92.93779
deu,1976,92.93779
deu,1977,92.93779
deu,1978,92.93779
deu,1979,92.93779
deu,1980,92.93779
deu,1981,92.93779
deu,1982,92.93779
deu,1983,92.93779
deu,1984,92.93779
deu,1985,92.93779
deu,1986,92.93779
deu,1987,92.93779
deu,1988,92.93779
deu,1989,92.93779
deu,1990,92.93779
deu,1991,92.93779
deu,1992,92.93779
deu,1993,92.93779
deu,1994,92.93779
deu,1995,92.93779
deu,1996,92.93779
deu,1997,92.93779
deu,1998,92.93779
deu,1999,92.93779
deu,2000,92.93779
deu,2001,92.93779
deu,2002,92.93779
deu,2003,92.93779
deu,2004,92.93779
deu,2005,89.17316
deu,2006,89.17316
deu,2007,89.17316
deu,2008,89.17316
deu,2009,89.17316
deu,2010,92.93779
deu,2011,92.93779
deu,2012,92.93779
deu,2013,85.01995
deu,2014,85.01995
deu,2015,86.09325
deu,2016,86.09325
deu,2017,86.48524
deu,2018,87.87412
deu,2019,88.2108
dnk,1975,89.17316
dnk,1976,89.17316
dnk,1977,89.17316
dnk,1978,89.17316
dnk,1979,89.17316
dnk,1980,89.17316
dnk,1981,89.17316
dnk,1982,89.17316
dnk,1983,89.17316
dnk,1984,89.17316
dnk,1985,89.17316
dnk,1986,89.17316
dnk,1987,89.17316
dnk,1988,89.17316
dnk,1989,89.17316
dnk,1990,89.17316
dnk,1991,89.17316
dnk,1992,89.17316
dnk,1993,89.17316
dnk,1994,89.17316
dnk,1995,89.17316
dnk,1996,89.17316
dnk,1997,89.17316
dnk,1998,89.17316
dnk,1999,89.17316
dnk,2000,89.17316
dnk,2001,89.17316
dnk,2002,89.17316
dnk,2003,89.17316
dnk,2004,89.17316
dnk,2005,89.17316
dnk,2006,89.17316
dnk,2007,89.17316
dnk,2008,89.17316
dnk,2009,89.17316
dnk,2010,89.17316
dnk,2011,89.17316
dnk,2012,89.17316
dnk,2013,88.57108
dnk,2014,88.57108
dnk,2015,86.87785
dnk,2016,86.87785
dnk,2017,86.41634
dnk,2018,86.41634
dnk,2019,86.79918
dom,1975,25.98367
dom,1976,25.98367
dom,1977,25.98367
dom,1978,36.63694
dom,1979,38.2729
dom,1980,38.2729
dom,1981,38.2729
dom,1982,38.2729
dom,1983,38.2729
dom,1984,38.2729
dom,1985,38.2729
dom,1986,34.93576
dom,1987,34.93576
dom,1988,34.93576
dom,1989,34.93576
dom,1990,36.63694
dom,1991,36.63694
dom,1992,36.63694
dom,1993,36.63694
dom,1994,36.63694
dom,1995,36.63694
dom,1996,36.93288
dom,1997,36.93288
dom,1998,36.93288
dom,1999,36.93288
dom,2000,40.07301
dom,2001,38.42338
dom,2002,38.42338
dom,2003,38.42338
dom,2004,38.42338
dom,2005,40.931
dom,2006,40.931
dom,2007,42.81335
dom,2008,42.81335
dom,2009,42.81335
dom,2010,43.67809
dom,2011,40.05168
dom,2012,39.05361
dom,2013,36.76729
dom,2014,36.76729
dom,2015,33.27692
dom,2016,33.27692
dom,2017,33.94876
dom,2018,37.43962
dom,2019,37.43962
dza,1975,0
dza,1976,13.20034
dza,1977,24.24084
dza,1978,24.24084
dza,1979,24.24084
dza,1980,24.24084
dza,1981,24.24084
dza,1982,24.24084
dza,1983,24.24084
dza,1984,24.24084
dza,1985,24.24084
dza,1986,24.24084
dza,1987,24.24084
dza,1988,24.24084
dza,1989,25.80829
dza,1990,25.80829
dza,1991,25.80829
dza,1992,13.20034
dza,1993,0
dza,1994,0
dza,1995,32.58014
dza,1996,32.58014
dza,1997,32.58014
dza,1998,32.58014
dza,1999,32.58014
dza,2000,32.58014
dza,2001,32.58014
dza,2002,32.58014
dza,2003,32.58014
dza,2004,33.39136
dza,2005,33.39136
dza,2006,33.39136
dza,2007,33.39136
dza,2008,33.39136
dza,2009,33.39136
dza,2010,33.39136
dza,2011,33.39136
dza,2012,33.39136
dza,2013,35.46547
dza,2014,35.46547
dza,2015,35.46547
dza,2016,36.78304
dza,2017,37.29233
dza,2018,35.33834
dza,2019,30.45689
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,13.20034
ecu,1979,70.84734
ecu,1980,66.488
ecu,1981,66.488
ecu,1982,66.488
ecu,1983,66.488
ecu,1984,66.488
ecu,1985,66.488
ecu,1986,66.488
ecu,1987,66.488
ecu,1988,66.488
ecu,1989,66.488
ecu,1990,66.488
ecu,1991,66.488
ecu,1992,66.488
ecu,1993,66.488
ecu,1994,66.488
ecu,1995,66.488
ecu,1996,66.4387
ecu,1997,66.4387
ecu,1998,66.4387
ecu,1999,66.4387
ecu,2000,64.87715
ecu,2001,64.87715
ecu,2002,64.87715
ecu,2003,64.87715
ecu,2004,64.87715
ecu,2005,64.87715
ecu,2006,62.42873
ecu,2007,50.38209
ecu,2008,43.17778
ecu,2009,40.11235
ecu,2010,38.57044
ecu,2011,38.57044
ecu,2012,38.57044
ecu,2013,37.32652
ecu,2014,37.32652
ecu,2015,37.92961
ecu,2016,38.76206
ecu,2017,45.78017
ecu,2018,53.11767
ecu,2019,55.42456
egy,1975,46.63928
egy,1976,46.63928
egy,1977,46.63928
egy,1978,46.63928
egy,1979,46.63928
egy,1980,6.44924
egy,1981,43.36443
egy,1982,43.36443
egy,1983,43.36443
egy,1984,43.36443
egy,1985,43.36443
egy,1986,43.36443
egy,1987,43.36443
egy,1988,43.36443
egy,1989,43.36443
egy,1990,43.11484
egy,1991,43.11484
egy,1992,43.11484
egy,1993,43.11484
egy,1994,43.11484
egy,1995,43.11484
egy,1996,43.11484
egy,1997,43.11484
egy,1998,43.11484
egy,1999,43.11484
egy,2000,43.11484
egy,2001,43.11484
egy,2002,43.11484
egy,2003,43.11484
egy,2004,43.11484
egy,2005,43.11484
egy,2006,43.11484
egy,2007,43.11484
egy,2008,43.11484
egy,2009,43.11484
egy,2010,43.11484
egy,2011,26.3862
egy,2013,37.11511
egy,2014,37.11511
egy,2015,37.11511
egy,2016,40.12744
egy,2017,40.12744
egy,2018,41.74116
egy,2019,43.94917
eri,1993,6.44924
eri,1994,6.44924
eri,1995,6.44924
eri,1996,6.44924
eri,1997,6.44924
eri,1998,6.44924
eri,1999,6.44924
eri,2000,6.44924
eri,2001,5.43875
eri,2002,5.43875
eri,2003,5.43875
eri,2004,5.43875
eri,2005,5.43875
eri,2006,5.43875
eri,2007,5.43875
eri,2008,5.43875
eri,2009,5.43875
eri,2010,5.43875
eri,2011,5.43875
eri,2012,5.43875
eri,2013,5.43875
eri,2014,5.43875
eri,2015,5.43875
eri,2016,5.43875
eri,2017,5.43875
eri,2018,5.43875
eri,2019,5.43875
esp,1975,41.25938
esp,1976,41.25938
esp,1977,57.53967
esp,1978,58.55589
esp,1979,68.25866
esp,1980,68.25866
esp,1981,68.25866
esp,1982,65.87093
esp,1983,65.87093
esp,1984,65.87093
esp,1985,65.87093
esp,1986,65.87093
esp,1987,65.87093
esp,1988,65.87093
esp,1989,65.87093
esp,1990,65.87093
esp,1991,65.87093
esp,1992,65.87093
esp,1993,67.19352
esp,1994,67.19352
esp,1995,67.19352
esp,1996,67.19352
esp,1997,67.19352
esp,1998,67.19352
esp,1999,67.19352
esp,2000,65.87093
esp,2001,65.87093
esp,2002,65.87093
esp,2003,65.87093
esp,2004,69.08555
esp,2005,69.08555
esp,2006,69.08555
esp,2007,69.08555
esp,2008,69.08555
esp,2009,69.08555
esp,2010,69.08555
esp,2011,69.08555
esp,2012,63.82094
esp,2013,62.57634
esp,2014,62.57634
esp,2015,62.1069
esp,2016,68.12864
esp,2017,69.54813
esp,2018,70.97647
esp,2019,73.81158
est,1991,70.84734
est,1992,77.07973
est,1993,78.74107
est,1994,79.76873
est,1995,79.76873
est,1996,79.76873
est,1997,79.76873
est,1998,79.76873
est,1999,79.76873
est,2000,79.76873
est,2001,79.76873
est,2002,79.76873
est,2003,79.76873
est,2004,79.76873
est,2005,79.76873
est,2006,79.76873
est,2007,77.94208
est,2008,77.94208
est,2009,77.94208
est,2010,81.1853
est,2011,81.1853
est,2012,80.15133
est,2013,79.36164
est,2014,79.36164
est,2015,79.36164
est,2016,78.54398
est,2017,83.40929
est,2018,84.89898
est,2019,82.19599
eth,1975,6.44924
eth,1976,6.44924
eth,1977,6.44924
eth,1978,6.44924
eth,1979,6.44924
eth,1980,6.44924
eth,1981,6.44924
eth,1982,6.44924
eth,1983,6.44924
eth,1984,5.43875
eth,1985,5.43875
eth,1986,5.43875
eth,1987,23.07272
eth,1988,22.75896
eth,1989,22.75896
eth,1990,22.75896
eth,1991,26.42077
eth,1992,26.42077
eth,1993,26.24355
eth,1995,34.18383
eth,1996,34.18383
eth,1997,34.18383
eth,1998,34.18383
eth,1999,34.18383
eth,2000,34.18383
eth,2001,34.18383
eth,2002,34.18383
eth,2003,34.18383
eth,2004,34.18383
eth,2005,34.18383
eth,2006,34.18383
eth,2007,34.18383
eth,2008,34.18383
eth,2009,34.18383
eth,2010,33.64256
eth,2011,33.64256
eth,2012,33.64256
eth,2013,33.41728
eth,2014,33.41728
eth,2015,33.41728
eth,2016,29.86803
eth,2017,29.70088
eth,2018,40.82728
eth,2019,42.50337
fin,1975,84.60707
fin,1976,84.60707
fin,1977,84.60707
fin,1978,84.60707
fin,1979,84.60707
fin,1980,84.60707
fin,1981,84.60707
fin,1982,84.60707
fin,1983,84.60707
fin,1984,84.60707
fin,1985,84.60707
fin,1986,84.60707
fin,1987,84.60707
fin,1988,84.60707
fin,1989,84.60707
fin,1990,88.02636
fin,1991,88.02636
fin,1992,88.02636
fin,1993,88.02636
fin,1994,88.02636
fin,1995,88.02636
fin,1996,88.02636
fin,1997,88.02636
fin,1998,88.02636
fin,1999,88.02636
fin,2000,88.02636
fin,2001,88.02636
fin,2002,88.02636
fin,2003,88.02636
fin,2004,88.02636
fin,2005,88.02636
fin,2006,88.02636
fin,2007,88.02636
fin,2008,90.3638
fin,2009,90.3638
fin,2010,88.02636
fin,2011,84.63313
fin,2012,84.63313
fin,2013,89.17316
fin,2014,89.17316
fin,2015,80.29036
fin,2016,80.29036
fin,2017,89.17316
fin,2018,85.39069
fin,2019,85.39069
fra,1975,68.36565
fra,1976,68.36565
fra,1977,68.36565
fra,1978,68.36565
fra,1979,68.36565
fra,1980,68.36565
fra,1981,68.36565
fra,1982,68.36565
fra,1983,68.36565
fra,1984,68.36565
fra,1985,68.36565
fra,1986,69.30895
fra,1987,69.30895
fra,1988,69.30895
fra,1989,69.30895
fra,1990,69.30895
fra,1991,67.754
fra,1992,67.754
fra,1993,67.754
fra,1994,67.754
fra,1995,67.754
fra,1996,67.754
fra,1997,67.754
fra,1998,67.754
fra,1999,67.754
fra,2000,67.754
fra,2001,67.754
fra,2002,67.754
fra,2003,67.754
fra,2004,67.754
fra,2005,66.81321
fra,2006,66.81321
fra,2007,70.49642
fra,2008,70.49642
fra,2009,70.49642
fra,2010,70.49642
fra,2011,70.49642
fra,2012,70.98442
fra,2013,70.98442
fra,2014,70.98442
fra,2015,70.98442
fra,2016,70.98442
fra,2017,71.69864
fra,2018,68.84405
fra,2019,70.49642
gab,1975,28.96191
gab,1976,28.96191
gab,1977,28.96191
gab,1978,28.96191
gab,1979,28.96191
gab,1980,28.96191
gab,1981,28.96191
gab,1982,28.96191
gab,1983,28.96191
gab,1984,28.96191
gab,1985,28.96191
gab,1986,28.96191
gab,1987,28.96191
gab,1988,28.96191
gab,1989,28.96191
gab,1990,34.8025
gab,1991,34.08274
gab,1992,35.42772
gab,1993,35.42772
gab,1994,35.42772
gab,1995,35.42772
gab,1996,34.83056
gab,1997,34.83056
gab,1998,34.83056
gab,1999,34.83056
gab,2000,34.83056
gab,2001,34.83056
gab,2002,34.83056
gab,2003,34.83056
gab,2004,34.83056
gab,2005,34.83056
gab,2006,34.83056
gab,2007,34.83056
gab,2008,34.83056
gab,2009,36.11312
gab,2010,36.11312
gab,2011,36.11312
gab,2012,41.69564
gab,2013,40.24898
gab,2014,40.24898
gab,2015,40.24898
gab,2016,40.24898
gab,2017,41.95104
gab,2018,36.80831
gab,2019,29.21925
gbr,1975,72.75833
gbr,1976,72.75833
gbr,1977,72.75833
gbr,1978,72.75833
gbr,1979,70.35743
gbr,1980,70.35743
gbr,1981,76.37303
gbr,1982,76.37303
gbr,1983,76.37303
gbr,1984,76.37303
gbr,1985,76.37303
gbr,1986,76.37303
gbr,1987,76.37303
gbr,1988,76.37303
gbr,1989,76.37303
gbr,1990,77.53914
gbr,1991,77.53914
gbr,1992,77.53914
gbr,1993,79.35862
gbr,1994,79.35862
gbr,1995,79.35862
gbr,1996,79.35862
gbr,1997,81.98376
gbr,1998,81.98376
gbr,1999,81.98376
gbr,2000,81.98376
gbr,2001,81.98376
gbr,2002,82.84507
gbr,2003,82.84507
gbr,2004,82.84507
gbr,2005,82.84507
gbr,2006,84.43123
gbr,2007,84.43123
gbr,2008,84.43123
gbr,2009,84.43123
gbr,2010,84.43123
gbr,2011,84.43123
gbr,2012,84.43123
gbr,2013,83.53922
gbr,2014,83.53922
gbr,2015,83.53922
gbr,2016,83.53922
gbr,2017,82.089
gbr,2018,80.75607
gbr,2019,85.61717
geo,1991,33.4631
geo,1993,32.75917
geo,1994,32.75917
geo,1995,36.04943
geo,1996,43.21109
geo,1997,43.21109
geo,1998,43.21109
geo,1999,43.74761
geo,2000,41.49668
geo,2001,41.49668
geo,2002,41.49668
geo,2003,46.48766
geo,2004,52.81279
geo,2005,52.81279
geo,2006,52.81279
geo,2007,52.81279
geo,2008,52.81279
geo,2009,52.81279
geo,2010,52.75956
geo,2011,52.75956
geo,2012,52.75956
geo,2013,60.53955
geo,2014,60.53955
geo,2015,62.18876
geo,2016,60.65195
geo,2017,62.20259
geo,2018,65.04942
geo,2019,65.04942
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,50.53861
gha,1980,54.97759
gha,1981,6.90478
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,5.43875
gha,1992,37.11511
gha,1993,54.77074
gha,1994,55.27207
gha,1995,55.27207
gha,1996,58.74081
gha,1997,65.35368
gha,1998,65.35368
gha,1999,65.35368
gha,2000,68.57764
gha,2001,69.20651
gha,2002,69.20651
gha,2003,69.20651
gha,2004,69.20651
gha,2005,69.20651
gha,2006,69.20651
gha,2007,69.20651
gha,2008,69.20651
gha,2009,69.20651
gha,2010,69.20651
gha,2011,69.20651
gha,2012,64.40199
gha,2013,63.41896
gha,2014,63.41896
gha,2015,67.58549
gha,2016,65.43352
gha,2017,65.43352
gha,2018,65.43352
gha,2019,63.97824
gin,1975,22.63427
gin,1976,22.63427
gin,1977,22.63427
gin,1978,22.63427
gin,1979,22.63427
gin,1980,22.63427
gin,1981,22.63427
gin,1982,22.63427
gin,1983,22.63427
gin,1984,13.20034
gin,1985,0
gin,1986,0
gin,1987,0
gin,1988,0
gin,1989,0
gin,1990,0
gin,1991,5.43875
gin,1992,5.43875
gin,1993,35.97437
gin,1994,35.97437
gin,1995,36.60069
gin,1996,36.88861
gin,1997,36.88861
gin,1998,36.88861
gin,1999,36.88861
gin,2000,36.88861
gin,2001,36.88861
gin,2002,36.88861
gin,2003,38.05502
gin,2004,38.05502
gin,2005,38.05502
gin,2006,41.60761
gin,2007,42.05647
gin,2008,37.11511
gin,2009,6.44924
gin,2010,37.11511
gin,2011,37.11511
gin,2012,37.11511
gin,2013,44.42235
gin,2014,38.96419
gin,2015,39.63082
gin,2016,39.63082
gin,2017,37.87812
gin,2018,37.87812
gin,2019,35.80727
gmb,1975,43.08217
gmb,1976,43.08217
gmb,1977,43.08217
gmb,1978,43.08217
gmb,1979,43.08217
gmb,1980,43.08217
gmb,1981,43.08217
gmb,1982,43.08217
gmb,1983,43.08217
gmb,1984,43.08217
gmb,1985,43.08217
gmb,1986,43.08217
gmb,1987,43.08217
gmb,1988,43.08217
gmb,1989,43.08217
gmb,1990,42.60353
gmb,1991,42.60353
gmb,1992,42.60353
gmb,1993,42.60353
gmb,1994,13.20034
gmb,1995,0
gmb,1996,13.20034
gmb,1997,30.9787
gmb,1998,30.9787
gmb,1999,30.9787
gmb,2000,30.9787
gmb,2001,30.20258
gmb,2002,30.20258
gmb,2003,30.20258
gmb,2004,30.20258
gmb,2005,30.20258
gmb,2006,30.20258
gmb,2007,30.20258
gmb,2008,30.20258
gmb,2009,30.20258
gmb,2010,30.20258
gmb,2011,30.20258
gmb,2012,30.20258
gmb,2013,32.13873
gmb,2014,32.13873
gmb,2015,32.13873
gmb,2016,32.88569
gmb,2017,48.36266
gmb,2018,50.46823
gmb,2019,51.69988
gnb,1975,6.44924
gnb,1976,6.44924
gnb,1977,6.44924
gnb,1978,6.44924
gnb,1979,6.44924
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,5.43875
gnb,1985,5.43875
gnb,1986,5.43875
gnb,1987,5.43875
gnb,1988,5.43875
gnb,1989,5.43875
gnb,1990,5.43875
gnb,1991,6.44924
gnb,1992,6.44924
gnb,1993,6.44924
gnb,1994,39.64924
gnb,1995,45.39989
gnb,1996,45.39989
gnb,1997,45.39989
gnb,1998,45.4964
gnb,1999,44.32383
gnb,2000,46.25326
gnb,2001,46.25326
gnb,2002,46.25326
gnb,2003,26.3862
gnb,2004,44.48659
gnb,2005,46.1899
gnb,2006,46.1899
gnb,2007,46.1899
gnb,2008,41.65395
gnb,2009,46.1899
gnb,2010,45.3817
gnb,2011,45.3817
gnb,2012,41.74125
gnb,2013,6.83691
gnb,2014,44.36228
gnb,2015,41.2801
gnb,2016,41.2801
gnb,2017,40.9599
gnb,2018,46.20697
gnb,2019,47.63847
gnq,1975,0
gnq,1976,0
gnq,1977,0
gnq,1978,0
gnq,1979,0
gnq,1980,0
gnq,1981,0
gnq,1982,13.20034
gnq,1983,30.10597
gnq,1984,30.10597
gnq,1985,30.10597
gnq,1986,30.10597
gnq,1987,30.10597
gnq,1988,30.10597
gnq,1989,30.10597
gnq,1990,30.10597
gnq,1991,30.10597
gnq,1992,30.10597
gnq,1993,30.5876
gnq,1994,30.5876
gnq,1995,30.5876
gnq,1996,30.10597
gnq,1997,30.10597
gnq,1998,30.10597
gnq,1999,30.10597
gnq,2000,30.10597
gnq,2001,30.10597
gnq,2002,30.10597
gnq,2003,30.10597
gnq,2004,30.10597
gnq,2005,30.10597
gnq,2006,30.10597
gnq,2007,30.10597
gnq,2008,30.10597
gnq,2009,30.10597
gnq,2010,30.10597
gnq,2011,30.10597
gnq,2012,30.10597
gnq,2013,33.1795
gnq,2014,33.1795
gnq,2015,33.1795
gnq,2016,33.1795
gnq,2017,32.52364
gnq,2018,32.47993
gnq,2019,33.84789
grc,1975,70.1733
grc,1976,70.1733
grc,1977,70.1733
grc,1978,70.1733
grc,1979,70.1733
grc,1980,70.1733
grc,1981,70.1733
grc,1982,70.1733
grc,1983,70.1733
grc,1984,71.52862
grc,1985,71.52862
grc,1986,73.08103
grc,1987,73.08103
grc,1988,73.08103
grc,1989,73.08103
grc,1990,73.08103
grc,1991,73.08103
grc,1992,73.08103
grc,1993,73.08103
grc,1994,73.08103
grc,1995,73.08103
grc,1996,74.66868
grc,1997,74.66868
grc,1998,74.66868
grc,1999,74.66868
grc,2000,74.66868
grc,2001,74.66868
grc,2002,74.66868
grc,2003,74.66868
grc,2004,74.66868
grc,2005,74.66868
grc,2006,73.08103
grc,2007,70.88559
grc,2008,70.88559
grc,2009,70.88559
grc,2010,73.08103
grc,2011,74.66868
grc,2012,73.08103
grc,2013,73.78728
grc,2014,73.78728
grc,2015,72.18268
grc,2016,72.18268
grc,2017,72.18268
grc,2018,71.49506
grc,2019,71.01332
gtm,1975,29.56805
gtm,1976,29.56805
gtm,1977,29.56805
gtm,1978,24.67811
gtm,1979,24.67811
gtm,1980,24.67811
gtm,1981,24.67811
gtm,1982,13.20034
gtm,1983,0
gtm,1984,13.20034
gtm,1986,45.07776
gtm,1987,45.07776
gtm,1988,45.07776
gtm,1989,45.07776
gtm,1990,46.82217
gtm,1991,46.82217
gtm,1992,46.82217
gtm,1993,48.02271
gtm,1994,50.9137
gtm,1995,50.9137
gtm,1996,52.86403
gtm,1997,52.7672
gtm,1998,52.7672
gtm,1999,52.7672
gtm,2000,54.76855
gtm,2001,54.76855
gtm,2002,54.76855
gtm,2003,54.76855
gtm,2004,56.10068
gtm,2005,56.90882
gtm,2006,56.90882
gtm,2007,59.24973
gtm,2008,59.24973
gtm,2009,59.24973
gtm,2010,58.75173
gtm,2011,57.47696
gtm,2012,57.47696
gtm,2013,61.67248
gtm,2014,61.67248
gtm,2015,63.26895
gtm,2016,63.26895
gtm,2017,60.09168
gtm,2018,57.51348
gtm,2019,58.73242
hnd,1975,6.44924
hnd,1976,6.44924
hnd,1977,6.44924
hnd,1978,6.44924
hnd,1979,6.44924
hnd,1981,33.65274
