country,time,mediaint_idea
cod,1990,30.36493
cod,1991,39.85058
cod,1992,44.89637
cod,1993,48.54423
cod,1994,50.05858
cod,1995,50.06669
cod,1996,50.19077
cod,1997,49.08494
cod,1998,63.81576
cod,1999,64.00042
cod,2000,64.15199
cod,2001,63.82294
cod,2002,63.9872
cod,2003,63.71358
cod,2004,64.77588
cod,2005,68.8195
cod,2006,68.77367
cod,2007,69.28971
cod,2008,69.02392
cod,2009,69.39336
cod,2010,69.56471
cod,2011,69.31953
cod,2012,69.61714
cod,2013,65.60337
cod,2014,68.10568
cod,2015,68.58944
cod,2016,68.10174
cod,2017,68.91204
cod,2018,69.10537
cod,2019,60.84655
cog,1975,32.84701
cog,1976,34.4325
cog,1977,34.31171
cog,1978,34.716
cog,1979,34.74152
cog,1980,34.5988
cog,1981,34.6996
cog,1982,34.82261
cog,1983,34.51424
cog,1984,34.58122
cog,1985,34.44368
cog,1986,34.66492
cog,1987,35.476
cog,1988,35.33526
cog,1989,35.44372
cog,1990,39.91564
cog,1991,69.13449
cog,1992,69.05951
cog,1993,69.04776
cog,1994,70.33085
cog,1995,70.63455
cog,1996,70.71555
cog,1997,49.9809
cog,1998,50.19344
cog,1999,49.86281
cog,2000,49.7876
cog,2001,51.64847
cog,2002,51.41687
cog,2003,51.3009
cog,2004,51.56377
cog,2005,51.44459
cog,2006,51.66428
cog,2007,51.38758
cog,2008,51.3031
cog,2009,51.47544
cog,2010,51.62202
cog,2011,51.64792
cog,2012,51.42169
cog,2013,55.852
cog,2014,54.21716
cog,2015,54.43384
cog,2016,54.23881
cog,2017,54.35402
cog,2018,54.0499
cog,2019,55.28128
col,1975,59.92927
col,1976,60.17479
col,1977,60.1007
col,1978,60.30014
col,1979,64.05544
col,1980,65.02465
col,1981,65.0659
col,1982,64.91487
col,1983,63.62824
col,1984,65.51357
col,1985,65.55617
col,1986,65.7994
col,1987,65.56335
col,1988,65.6275
col,1989,65.7819
col,1990,65.79197
col,1991,65.59213
col,1992,73.29163
col,1993,73.1805
col,1994,75.2719
col,1995,75.03105
col,1996,72.8659
col,1997,72.90145
col,1998,73.07789
col,1999,72.64051
col,2000,71.73914
col,2001,71.84352
col,2002,68.6428
col,2003,71.45721
col,2004,71.22298
col,2005,71.00147
col,2006,72.84137
col,2007,73.98759
col,2008,74.29762
col,2009,74.14984
col,2010,79.41553
col,2011,81.43144
col,2012,82.16613
col,2013,81.62629
col,2014,81.70687
col,2015,81.43666
col,2016,78.83575
col,2017,78.4813
col,2018,71.54708
col,2019,70.89192
cpv,1975,41.79969
cpv,1976,48.23358
cpv,1977,48.29774
cpv,1978,48.14501
cpv,1979,47.95578
cpv,1980,48.1094
cpv,1981,48.26676
cpv,1982,48.42088
cpv,1983,48.20169
cpv,1984,48.23454
cpv,1985,48.34289
cpv,1986,48.23162
cpv,1987,48.16714
cpv,1988,48.40376
cpv,1989,48.20583
cpv,1990,48.08462
cpv,1991,75.15683
cpv,1992,76.97312
cpv,1993,77.3816
cpv,1994,77.28743
cpv,1995,77.08867
cpv,1996,77.44594
cpv,1997,77.31395
cpv,1998,77.29181
cpv,1999,77.37722
cpv,2000,78.95582
cpv,2001,78.84914
cpv,2002,80.09562
cpv,2003,79.05939
cpv,2004,78.77494
cpv,2005,78.90972
cpv,2006,80.25206
cpv,2007,81.94353
cpv,2008,82.14284
cpv,2009,81.8673
cpv,2010,80.71348
cpv,2011,80.58329
cpv,2012,80.63301
cpv,2013,83.69098
cpv,2014,83.6105
cpv,2015,84.45349
cpv,2016,81.26682
cpv,2017,80.46382
cpv,2018,75.94453
cpv,2019,77.12981
cri,1975,82.30636
cri,1976,82.42134
cri,1977,82.47986
cri,1978,82.42983
cri,1979,82.44757
cri,1980,86.18665
cri,1981,86.2495
cri,1982,86.0712
cri,1983,86.25218
cri,1984,86.20687
cri,1985,86.25822
cri,1986,86.19437
cri,1987,86.1231
cri,1988,86.13155
cri,1989,86.10828
cri,1990,86.21826
cri,1991,86.58677
cri,1992,86.92721
cri,1993,86.88577
cri,1994,86.81994
cri,1995,86.97694
cri,1996,86.97167
cri,1997,87.10462
cri,1998,86.88939
cri,1999,86.64503
cri,2000,87.97858
cri,2001,87.63565
cri,2002,87.46103
cri,2003,87.79554
cri,2004,87.77567
cri,2005,87.65518
cri,2006,87.77791
cri,2007,90.98546
cri,2008,90.74475
cri,2009,90.81227
cri,2010,89.10049
cri,2011,89.42618
cri,2012,89.05116
cri,2013,90.59949
cri,2014,90.46155
cri,2015,88.55447
cri,2016,87.84054
cri,2017,87.96062
cri,2018,87.82642
cri,2019,85.36797
cub,1975,13.87766
cub,1976,14.0383
cub,1977,13.84146
cub,1978,13.75814
cub,1979,13.67352
cub,1980,16.88088
cub,1981,17.32786
cub,1982,16.97036
cub,1983,17.06793
cub,1984,17.14731
cub,1985,17.12607
cub,1986,17.12558
cub,1987,16.98268
cub,1988,17.10565
cub,1989,17.24582
cub,1990,17.34423
cub,1991,16.98048
cub,1992,17.09245
cub,1993,17.43467
cub,1994,17.16923
cub,1995,17.06427
cub,1996,16.93388
cub,1997,17.13375
cub,1998,16.88916
cub,1999,16.73582
cub,2000,17.10322
cub,2001,17.27936
cub,2002,16.99221
cub,2003,17.09053
cub,2004,16.86167
cub,2005,17.22948
cub,2006,16.88451
cub,2007,17.01386
cub,2008,16.94803
cub,2009,16.91071
cub,2010,16.89145
cub,2011,16.94796
cub,2012,16.85746
cub,2013,13.32679
cub,2014,13.77141
cub,2015,13.46083
cub,2016,13.21809
cub,2017,13.91258
cub,2018,17.04614
cub,2019,24.03794
cyp,1975,68.45239
cyp,1976,69.92845
cyp,1977,71.44861
cyp,1978,71.26716
cyp,1979,71.56406
cyp,1980,76.54128
cyp,1981,76.5826
cyp,1982,78.34858
cyp,1983,78.12886
cyp,1984,77.84988
cyp,1985,78.27616
cyp,1986,78.25066
cyp,1987,78.21856
cyp,1988,77.90573
cyp,1989,78.21591
cyp,1990,81.1617
cyp,1991,80.92941
cyp,1992,81.149
cyp,1993,81.03941
cyp,1994,81.00559
cyp,1995,80.8673
cyp,1996,81.08471
cyp,1997,80.92889
cyp,1998,80.99531
cyp,1999,81.05746
cyp,2000,84.75429
cyp,2001,85.00771
cyp,2002,84.84067
cyp,2003,84.71846
cyp,2004,89.07137
cyp,2005,91.0152
cyp,2006,90.74584
cyp,2007,90.41301
cyp,2008,90.40002
cyp,2009,90.92305
cyp,2010,92.13267
cyp,2011,92.91071
cyp,2012,93.21727
cyp,2013,94.157
cyp,2014,95.16955
cyp,2015,95.77962
cyp,2016,95.73067
cyp,2017,96.13437
cyp,2018,93.20958
cyp,2019,92.61242
cze,1975,19.16701
cze,1976,19.17717
cze,1977,18.92031
cze,1978,19.03864
cze,1979,18.82942
cze,1980,18.78856
cze,1981,19.14701
cze,1982,18.89199
cze,1983,19.09492
cze,1984,18.98134
cze,1985,18.94128
cze,1986,18.94051
cze,1987,19.04067
cze,1988,18.85525
cze,1989,20.5987
cze,1990,95.36886
cze,1991,95.39273
cze,1992,95.32997
cze,1993,96.83028
cze,1994,96.862
cze,1995,95.53927
cze,1996,95.77748
cze,1997,95.39388
cze,1998,95.21539
cze,1999,95.41641
cze,2000,95.36849
cze,2001,95.41684
cze,2002,96.98929
cze,2003,96.92669
cze,2004,96.72874
cze,2005,96.55651
cze,2006,96.62819
cze,2007,96.74093
cze,2008,96.55576
cze,2009,95.8449
cze,2010,94.12905
cze,2011,94.04442
cze,2012,93.7504
cze,2013,84.02081
cze,2014,80.90171
cze,2015,81.07914
cze,2016,80.94853
cze,2017,79.76749
cze,2018,79.44439
cze,2019,76.87101
deu,1975,94.97038
deu,1976,95.11723
deu,1977,95.00602
deu,1978,95.24024
deu,1979,95.01673
deu,1980,95.21284
deu,1981,95.1761
deu,1982,95.11281
deu,1983,95.14952
deu,1984,94.86772
deu,1985,94.48099
deu,1986,94.5407
deu,1987,94.50796
deu,1988,94.32305
deu,1989,94.51677
deu,1990,98.13432
deu,1991,98.34997
deu,1992,98.24576
deu,1993,98.21936
deu,1994,98.26985
deu,1995,99.35406
deu,1996,99.39685
deu,1997,99.63138
deu,1998,99.43486
deu,1999,99.90712
deu,2000,99.78213
deu,2001,99.5925
deu,2002,99.75208
deu,2003,99.65125
deu,2004,99.6949
deu,2005,99.84969
deu,2006,99.87341
deu,2007,99.53751
deu,2008,99.48254
deu,2009,99.64893
deu,2010,100
deu,2011,99.92901
deu,2012,99.85971
deu,2013,99.56234
deu,2014,99.37077
deu,2015,91.98879
deu,2016,92.24265
deu,2017,92.19689
deu,2018,82.99517
deu,2019,91.07796
dnk,1975,95.62117
dnk,1976,95.64114
dnk,1977,95.87869
dnk,1978,95.66729
dnk,1979,95.65755
dnk,1980,95.59359
dnk,1981,95.81968
dnk,1982,95.82223
dnk,1983,95.73141
dnk,1984,95.65623
dnk,1985,95.59974
dnk,1986,95.95468
dnk,1987,95.66157
dnk,1988,95.78783
dnk,1989,95.72628
dnk,1990,97.49965
dnk,1991,97.35551
dnk,1992,97.51624
dnk,1993,97.36594
dnk,1994,97.42002
dnk,1995,97.79155
dnk,1996,97.38183
dnk,1997,97.59775
dnk,1998,97.56749
dnk,1999,97.60731
dnk,2000,97.55092
dnk,2001,97.49341
dnk,2002,97.69656
dnk,2003,97.63824
dnk,2004,97.62603
dnk,2005,97.3544
dnk,2006,97.52529
dnk,2007,97.79548
dnk,2008,97.83921
dnk,2009,97.57543
dnk,2010,97.58581
dnk,2011,97.7102
dnk,2012,97.5451
dnk,2013,95.47595
dnk,2014,95.59649
dnk,2015,96.19065
dnk,2016,96.43206
dnk,2017,96.02958
dnk,2018,95.60709
dnk,2019,94.42069
dom,1975,63.356
dom,1976,63.49173
dom,1977,64.26794
dom,1978,73.35782
dom,1979,70.18146
dom,1980,71.57475
dom,1981,71.85228
dom,1982,71.61733
dom,1983,71.76351
dom,1984,71.81466
dom,1985,71.72174
dom,1986,71.73986
dom,1987,71.56948
dom,1988,71.8137
dom,1989,71.71778
dom,1990,71.73176
dom,1991,71.60345
dom,1992,71.6474
dom,1993,72.00406
dom,1994,70.09498
dom,1995,70.25801
dom,1996,70.14864
dom,1997,71.72953
dom,1998,72.02958
dom,1999,71.82367
dom,2000,73.56034
dom,2001,73.39835
dom,2002,71.87422
dom,2003,71.91971
dom,2004,71.96232
dom,2005,71.94345
dom,2006,72.0598
dom,2007,72.13161
dom,2008,71.75907
dom,2009,71.59434
dom,2010,71.60498
dom,2011,71.54845
dom,2012,71.70217
dom,2013,67.26041
dom,2014,67.34165
dom,2015,63.89775
dom,2016,63.95197
dom,2017,64.81705
dom,2018,60.56423
dom,2019,70.28384
dza,1975,14.52814
dza,1976,14.42905
dza,1977,14.52837
dza,1978,14.49767
dza,1979,14.33976
dza,1980,13.55102
dza,1981,13.52235
dza,1982,13.62511
dza,1983,13.6553
dza,1984,17.98727
dza,1985,18.03345
dza,1986,17.77236
dza,1987,17.90643
dza,1988,18.25357
dza,1989,24.45669
dza,1990,53.91013
dza,1991,53.46779
dza,1992,53.55529
dza,1993,55.15953
dza,1994,59.13271
dza,1995,59.33232
dza,1996,59.09295
dza,1997,59.26216
dza,1998,59.20545
dza,1999,59.50142
dza,2000,64.26937
dza,2001,64.08389
dza,2002,64.32951
dza,2003,64.15689
dza,2004,64.10998
dza,2005,64.13185
dza,2006,64.11803
dza,2007,64.24793
dza,2008,64.06135
dza,2009,64.07265
dza,2010,63.99422
dza,2011,63.95641
dza,2012,64.13266
dza,2013,64.35441
dza,2014,63.96646
dza,2015,64.02113
dza,2016,61.23745
dza,2017,59.14602
dza,2018,60.80017
dza,2019,54.95942
ecu,1975,60.73153
ecu,1976,61.01327
ecu,1977,60.9169
ecu,1978,61.05464
ecu,1979,63.93734
ecu,1980,70.16545
ecu,1981,70.34349
ecu,1982,70.11849
ecu,1983,69.50893
ecu,1984,69.39586
ecu,1985,68.50473
ecu,1986,68.51986
ecu,1987,68.77251
ecu,1988,70.00834
ecu,1989,73.59465
ecu,1990,73.87678
ecu,1991,73.67125
ecu,1992,73.56135
ecu,1993,71.16272
ecu,1994,69.42574
ecu,1995,69.05996
ecu,1996,69.47938
ecu,1997,69.43965
ecu,1998,69.558
ecu,1999,69.39953
ecu,2000,69.22888
ecu,2001,69.02996
ecu,2002,67.90888
ecu,2003,67.65253
ecu,2004,67.88121
ecu,2005,68.04309
ecu,2006,70.92337
ecu,2007,76.0393
ecu,2008,71.08936
ecu,2009,71.15973
ecu,2010,69.65315
ecu,2011,69.71852
ecu,2012,68.28433
ecu,2013,65.25411
ecu,2014,65.46883
ecu,2015,66.84584
ecu,2016,67.47231
ecu,2017,61.36562
ecu,2018,67.95151
ecu,2019,58.73093
egy,1975,31.30714
egy,1976,33.34281
egy,1977,33.33483
egy,1978,33.4532
egy,1979,33.41565
egy,1980,39.15854
egy,1981,39.20103
egy,1982,39.19453
egy,1983,39.13536
egy,1984,39.32846
egy,1985,39.11182
egy,1986,44.16308
egy,1987,44.4359
egy,1988,44.08695
egy,1989,44.13573
egy,1990,44.31936
egy,1991,44.19799
egy,1992,44.13739
egy,1993,44.10416
egy,1994,45.82233
egy,1995,45.70635
egy,1996,45.44369
egy,1997,45.11271
egy,1998,45.05953
egy,1999,45.11259
egy,2000,46.91505
egy,2001,46.82778
egy,2002,47.10075
egy,2003,46.8797
egy,2004,49.1902
egy,2005,49.56939
egy,2006,50.28781
egy,2007,52.554
egy,2008,52.58691
egy,2009,52.50452
egy,2010,51.83498
egy,2011,68.01198
egy,2012,72.62592
egy,2013,57.13034
egy,2014,40.79235
egy,2015,39.38508
egy,2016,38.78438
egy,2017,36.37935
egy,2018,36.96641
egy,2019,35.98929
eri,1993,26.56956
eri,1994,29.55869
eri,1995,29.24568
eri,1996,29.40059
eri,1997,39.46362
eri,1998,39.50476
eri,1999,39.45676
eri,2000,39.6426
eri,2001,34.7985
eri,2002,12.35528
eri,2003,4.16725
eri,2004,3.90551
eri,2005,3.97238
eri,2006,4.43055
eri,2007,4.12869
eri,2008,4.08845
eri,2009,4.11317
eri,2010,4.06449
eri,2011,3.91693
eri,2012,4.15722
eri,2013,1.45103
eri,2014,1.51962
eri,2015,1.32291
eri,2016,0
eri,2017,0.11861
eri,2018,4.53054
eri,2019,11.14538
esp,1975,28.05035
esp,1976,39.35903
esp,1977,67.02992
esp,1978,87.76927
esp,1979,94.27369
esp,1980,95.86775
esp,1981,95.88094
esp,1982,95.4331
esp,1983,95.55372
esp,1984,95.68741
esp,1985,95.72317
esp,1986,95.75925
esp,1987,95.55165
esp,1988,95.70652
esp,1989,95.4087
esp,1990,95.67149
esp,1991,95.87962
esp,1992,95.59879
esp,1993,95.56248
esp,1994,95.58109
esp,1995,95.76862
esp,1996,95.7771
esp,1997,95.5019
esp,1998,95.50974
esp,1999,95.66807
esp,2000,95.64305
esp,2001,95.67027
esp,2002,95.81182
esp,2003,95.78173
esp,2004,95.72322
esp,2005,95.7415
esp,2006,95.65933
esp,2007,95.8496
esp,2008,95.65121
esp,2009,95.75367
esp,2010,95.69581
esp,2011,95.60611
esp,2012,93.27367
esp,2013,86.69654
esp,2014,85.63274
esp,2015,84.39354
esp,2016,84.72749
esp,2017,82.64401
esp,2018,86.32939
esp,2019,89.65433
est,1991,90.48888
est,1992,89.68756
est,1993,89.70227
est,1994,89.91123
est,1995,92.95374
est,1996,92.64714
est,1997,92.74058
est,1998,92.90595
est,1999,92.18329
est,2000,92.30117
est,2001,92.58457
est,2002,92.89513
est,2003,92.96332
est,2004,94.77706
est,2005,94.8196
est,2006,94.69261
est,2007,94.20634
est,2008,94.2855
est,2009,92.59487
est,2010,92.57189
est,2011,92.72113
est,2012,93.3415
est,2013,89.43721
est,2014,89.19065
est,2015,89.70183
est,2016,94.49776
est,2017,95.02862
est,2018,94.92314
est,2019,94.37879
eth,1975,21.58519
eth,1976,13.96316
eth,1977,13.994
eth,1978,14.06992
eth,1979,13.85688
eth,1980,14.33101
eth,1981,14.04527
eth,1982,14.20052
eth,1983,14.32209
eth,1984,14.2239
eth,1985,14.19231
eth,1986,14.4106
eth,1987,14.00221
eth,1988,13.97425
eth,1989,14.36753
eth,1990,13.93224
eth,1991,42.34754
eth,1992,50.58772
eth,1993,50.77566
eth,1994,50.82569
eth,1995,48.1339
eth,1996,47.57619
eth,1997,47.95074
eth,1998,48.11786
eth,1999,47.97271
eth,2000,47.08278
eth,2001,48.09088
eth,2002,47.83403
eth,2003,47.8782
eth,2004,47.77737
eth,2005,47.0368
eth,2006,44.14638
eth,2007,44.14741
eth,2008,43.8999
eth,2009,44.20553
eth,2010,42.86068
eth,2011,41.88556
eth,2012,42.98447
eth,2013,42.9924
eth,2014,44.17388
eth,2015,42.95331
eth,2016,41.79415
eth,2017,45.42758
eth,2018,56.37771
eth,2019,58.95972
fin,1975,91.73601
fin,1976,91.55247
fin,1977,91.7139
fin,1978,91.70344
fin,1979,91.75574
fin,1980,92.9938
fin,1981,93.10306
fin,1982,93.80502
fin,1983,93.4743
fin,1984,93.5021
fin,1985,93.52816
fin,1986,93.42096
fin,1987,93.56438
fin,1988,93.72842
fin,1989,93.50171
fin,1990,93.28959
fin,1991,93.52481
fin,1992,93.33278
fin,1993,93.34498
fin,1994,93.61137
fin,1995,94.95277
fin,1996,95.03782
fin,1997,95.01402
fin,1998,95.0997
fin,1999,94.79081
fin,2000,95.06139
fin,2001,95.06909
fin,2002,94.83849
fin,2003,94.92169
fin,2004,95.11314
fin,2005,94.91855
fin,2006,94.83638
fin,2007,95.24982
fin,2008,94.99691
fin,2009,94.98382
fin,2010,94.91243
fin,2011,95.29709
fin,2012,94.98922
fin,2013,95.35529
fin,2014,95.05698
fin,2015,88.80855
fin,2016,88.80714
fin,2017,89.08457
fin,2018,88.90839
fin,2019,87.94974
fra,1975,86.328
fra,1976,86.4543
fra,1977,86.46891
fra,1978,86.17316
fra,1979,86.37562
fra,1980,86.34419
fra,1981,89.28238
fra,1982,89.32508
fra,1983,89.43656
fra,1984,89.26838
fra,1985,89.33151
fra,1986,89.48697
fra,1987,89.28274
fra,1988,89.19325
fra,1989,89.08906
fra,1990,89.29986
fra,1991,89.49809
fra,1992,89.23274
fra,1993,89.29427
fra,1994,89.24139
fra,1995,85.36908
fra,1996,87.81261
fra,1997,87.55065
fra,1998,87.53741
fra,1999,87.82002
fra,2000,87.7255
fra,2001,87.82858
fra,2002,87.61249
fra,2003,87.72227
fra,2004,87.92457
fra,2005,87.75284
fra,2006,87.65022
fra,2007,86.01536
fra,2008,92.1841
fra,2009,92.21734
fra,2010,91.73756
fra,2011,94.36422
fra,2012,94.2555
fra,2013,94.11661
fra,2014,94.23711
fra,2015,94.30499
fra,2016,94.03685
fra,2017,92.65564
fra,2018,89.35517
fra,2019,92.34167
gab,1975,28.33776
gab,1976,28.49918
gab,1977,28.47364
gab,1978,28.57238
gab,1979,28.02
gab,1980,28.40455
gab,1981,29.51007
gab,1982,29.52244
gab,1983,29.30481
gab,1984,29.35951
gab,1985,29.34864
gab,1986,29.67978
gab,1987,29.63147
gab,1988,29.30261
gab,1989,29.4622
gab,1990,34.11913
gab,1991,55.8217
gab,1992,57.4589
gab,1993,57.60155
gab,1994,57.72975
gab,1995,57.44272
gab,1996,57.2727
gab,1997,62.20541
gab,1998,60.65763
gab,1999,60.84177
gab,2000,60.62863
gab,2001,66.81699
gab,2002,68.11581
gab,2003,66.70165
gab,2004,66.69998
gab,2005,67.16663
gab,2006,67.35921
gab,2007,67.64468
gab,2008,67.53344
gab,2009,69.10005
gab,2010,70.53349
gab,2011,70.5716
gab,2012,70.46189
gab,2013,74.00794
gab,2014,74.0874
gab,2015,74.08229
gab,2016,74.06246
gab,2017,68.41625
gab,2018,67.53471
gab,2019,68.55946
gbr,1975,90.40102
gbr,1976,90.34137
gbr,1977,90.23759
gbr,1978,90.47625
gbr,1979,86.71536
gbr,1980,86.76905
gbr,1981,86.99032
gbr,1982,86.7633
gbr,1983,86.90861
gbr,1984,86.9161
gbr,1985,86.57864
gbr,1986,86.64931
gbr,1987,86.59415
gbr,1988,86.69871
gbr,1989,86.6927
gbr,1990,90.71868
gbr,1991,90.93058
gbr,1992,90.86116
gbr,1993,91.13181
gbr,1994,90.91155
gbr,1995,91.06025
gbr,1996,90.99631
gbr,1997,91.1641
gbr,1998,91.31453
gbr,1999,91.03437
gbr,2000,90.97897
gbr,2001,92.62999
gbr,2002,92.82598
gbr,2003,92.61543
gbr,2004,93.01098
gbr,2005,92.83803
gbr,2006,92.74144
gbr,2007,92.62769
gbr,2008,92.65341
gbr,2009,92.92592
gbr,2010,92.82672
gbr,2011,92.61141
gbr,2012,94.61062
gbr,2013,90.62451
gbr,2014,90.78209
gbr,2015,90.56662
gbr,2016,90.65765
gbr,2017,89.13773
gbr,2018,88.41739
gbr,2019,90.18445
geo,1991,50.20002
geo,1992,53.64539
geo,1993,53.31664
geo,1994,53.26411
geo,1995,55.35001
geo,1996,60.68128
geo,1997,60.92888
geo,1998,61.94296
geo,1999,61.66156
geo,2000,63.0952
geo,2001,67.60621
geo,2002,67.73911
geo,2003,65.71372
geo,2004,67.63373
geo,2005,68.71603
geo,2006,69.12316
geo,2007,71.08141
geo,2008,68.58638
geo,2009,68.60925
geo,2010,66.27284
geo,2011,66.26816
geo,2012,67.83833
geo,2013,79.15232
geo,2014,79.29504
geo,2015,82.09931
geo,2016,77.73348
geo,2017,72.297
geo,2018,74.61803
geo,2019,75.653
gha,1975,39.9323
gha,1976,39.90102
gha,1977,39.85562
gha,1978,39.70794
gha,1979,63.95639
gha,1980,65.67926
gha,1981,65.74285
gha,1982,42.69596
gha,1983,41.00757
gha,1984,38.01245
gha,1985,37.94696
gha,1986,38.13637
gha,1987,38.07251
gha,1988,37.93601
gha,1989,38.10003
gha,1990,38.11439
gha,1991,38.27382
gha,1992,40.43536
gha,1993,68.43051
gha,1994,73.43335
gha,1995,73.47187
gha,1996,74.03829
gha,1997,73.1208
gha,1998,73.06655
gha,1999,72.92678
gha,2000,76.69626
gha,2001,77.4852
gha,2002,80.80181
gha,2003,80.6218
gha,2004,80.73747
gha,2005,80.56928
gha,2006,80.85417
gha,2007,80.7634
gha,2008,80.34458
gha,2009,82.00752
gha,2010,82.1337
gha,2011,81.96223
gha,2012,81.96339
gha,2013,81.92202
gha,2014,81.86073
gha,2015,78.73618
gha,2016,74.56695
gha,2017,70.59573
gha,2018,74.48478
gha,2019,69.80701
gin,1975,2.79117
gin,1976,3.18295
gin,1977,2.88811
gin,1978,2.84431
gin,1979,3.1467
gin,1980,2.99527
gin,1981,2.86753
gin,1982,2.9013
gin,1983,2.8669
gin,1984,3.13568
gin,1985,21.98644
gin,1986,24.64789
gin,1987,24.82924
gin,1988,24.64531
gin,1989,25.80317
gin,1990,36.81881
gin,1991,49.49373
gin,1992,52.52758
gin,1993,52.60857
gin,1994,52.33883
gin,1995,52.84505
gin,1996,54.90291
gin,1997,54.73203
gin,1998,52.55336
gin,1999,54.1215
gin,2000,56.96423
gin,2001,60.07653
gin,2002,59.89199
gin,2003,59.64326
gin,2004,59.58582
gin,2005,59.69581
gin,2006,59.70357
gin,2007,59.739
gin,2008,59.81841
gin,2009,67.31187
gin,2010,72.75114
gin,2011,71.31034
gin,2012,71.78123
gin,2013,63.85829
gin,2014,64.13234
gin,2015,63.88533
gin,2016,64.50507
gin,2017,67.26133
gin,2018,68.47346
gin,2019,70.28653
gmb,1975,55.06629
gmb,1976,55.39987
gmb,1977,55.10927
gmb,1978,55.04711
gmb,1979,55.11782
gmb,1980,55.31922
gmb,1981,55.08049
gmb,1982,55.30884
gmb,1983,54.96794
gmb,1984,55.08484
gmb,1985,54.82034
gmb,1986,54.92107
gmb,1987,54.86985
gmb,1988,55.07528
gmb,1989,55.01197
gmb,1990,54.99021
gmb,1991,55.25985
gmb,1992,55.07017
gmb,1993,55.18693
gmb,1994,52.01514
gmb,1995,45.14716
gmb,1996,43.45693
gmb,1997,43.3198
gmb,1998,45.12223
gmb,1999,44.83247
gmb,2000,45.13319
gmb,2001,44.58154
gmb,2002,44.7853
gmb,2003,43.33702
gmb,2004,42.97486
gmb,2005,43.27379
gmb,2006,43.35744
gmb,2007,43.46287
gmb,2008,43.53442
gmb,2009,43.51034
gmb,2010,43.59626
gmb,2011,43.68593
gmb,2012,43.63322
gmb,2013,42.62227
gmb,2014,42.53098
gmb,2015,42.76577
gmb,2016,44.6086
gmb,2017,72.90083
gmb,2018,75.24336
gmb,2019,67.24307
gnb,1975,27.87797
gnb,1976,27.8766
gnb,1977,27.78544
gnb,1978,27.68374
gnb,1979,27.88602
gnb,1980,27.71343
gnb,1981,27.65826
gnb,1982,27.74013
gnb,1983,27.80449
gnb,1984,27.93192
gnb,1985,27.63197
gnb,1986,27.72501
gnb,1987,27.37217
gnb,1988,27.79164
gnb,1989,27.79947
gnb,1990,34.45568
gnb,1991,35.7781
gnb,1992,44.79663
gnb,1993,49.03479
gnb,1994,57.43846
gnb,1995,62.981
gnb,1996,63.11597
gnb,1997,62.94053
gnb,1998,64.92991
gnb,1999,64.61852
gnb,2000,64.05576
gnb,2001,66.88768
gnb,2002,67.89054
gnb,2003,66.53427
gnb,2004,68.93683
gnb,2005,69.63767
gnb,2006,68.37937
gnb,2007,68.2687
gnb,2008,68.7205
gnb,2009,68.89186
gnb,2010,69.89925
gnb,2011,69.92063
gnb,2012,68.89924
gnb,2013,75.22226
gnb,2014,76.6145
gnb,2015,76.72877
gnb,2016,76.47907
gnb,2017,66.66069
gnb,2018,68.37773
gnb,2019,73.81577
gnq,1975,5.35865
gnq,1976,5.30587
gnq,1977,5.02289
gnq,1978,5.57773
gnq,1979,9.75912
gnq,1980,29.83745
gnq,1981,29.85558
gnq,1982,30.12106
gnq,1983,29.95641
gnq,1984,29.64856
gnq,1985,29.86425
gnq,1986,29.88486
gnq,1987,29.95025
gnq,1988,30.12678
gnq,1989,29.84026
gnq,1990,29.00149
gnq,1991,28.7492
gnq,1992,29.12884
gnq,1993,28.8435
gnq,1994,28.7214
gnq,1995,33.11351
gnq,1996,34.10088
gnq,1997,31.19605
gnq,1998,31.52447
gnq,1999,31.34513
gnq,2000,30.60902
gnq,2001,30.73375
gnq,2002,30.82822
gnq,2003,30.54995
gnq,2004,35.28578
gnq,2005,29.41382
gnq,2006,29.69101
gnq,2007,29.6246
gnq,2008,30.84651
gnq,2009,30.89442
gnq,2010,28.92629
gnq,2011,28.67658
gnq,2012,28.90547
gnq,2013,30.78784
gnq,2014,30.49284
gnq,2015,29.20493
gnq,2016,31.22758
gnq,2017,28.85723
gnq,2018,29.14136
gnq,2019,29.27536
grc,1975,57.5344
grc,1976,82.18963
grc,1977,89.13966
grc,1978,88.81735
grc,1979,88.46699
grc,1980,88.70214
grc,1981,88.77834
grc,1982,88.728
grc,1983,88.53673
grc,1984,88.78543
grc,1985,88.92057
grc,1986,88.71985
grc,1987,88.67423
grc,1988,88.71999
grc,1989,91.84953
grc,1990,90.07073
grc,1991,89.94444
grc,1992,90.1765
grc,1993,90.17748
grc,1994,90.24852
grc,1995,90.09317
grc,1996,91.66573
grc,1997,91.3934
grc,1998,91.54825
grc,1999,91.54947
grc,2000,91.53827
grc,2001,91.54509
grc,2002,92.92996
grc,2003,93.00066
grc,2004,93.2013
grc,2005,92.94932
grc,2006,92.84767
grc,2007,95.59377
grc,2008,95.49178
grc,2009,95.28176
grc,2010,95.47439
grc,2011,95.46586
grc,2012,94.14925
grc,2013,89.14854
grc,2014,88.89432
grc,2015,81.68963
grc,2016,81.33871
grc,2017,82.71071
grc,2018,83.33645
grc,2019,84.86431
gtm,1975,27.18353
gtm,1976,27.4614
gtm,1977,27.2833
gtm,1978,27.62275
gtm,1979,27.34504
gtm,1980,27.31203
gtm,1981,27.32979
