country,time,fexpression_idea
gtm,1988,37.32994
gtm,1989,38.02112
gtm,1990,37.32994
gtm,1991,36.52521
gtm,1992,36.52521
gtm,1993,35.17104
gtm,1994,38.50215
gtm,1995,39.86021
gtm,1996,42.72164
gtm,1997,46.74305
gtm,1998,46.74305
gtm,1999,45.56392
gtm,2000,53.49671
gtm,2001,53.49671
gtm,2002,53.49671
gtm,2003,52.94227
gtm,2004,52.94227
gtm,2005,54.84211
gtm,2006,55.41826
gtm,2007,55.41826
gtm,2008,55.41826
gtm,2009,55.82981
gtm,2010,55.82981
gtm,2011,55.2186
gtm,2012,54.84211
gtm,2013,54.69745
gtm,2014,53.82611
gtm,2015,55.2948
gtm,2016,55.63738
gtm,2017,57.39495
gtm,2018,54.74012
gtm,2019,52.77412
hnd,1975,31.23468
hnd,1976,31.23468
hnd,1977,31.23468
hnd,1978,31.23468
hnd,1979,31.23468
hnd,1980,40.35025
hnd,1981,41.70481
hnd,1982,43.86841
hnd,1983,43.86841
hnd,1984,43.86841
hnd,1985,43.86841
hnd,1986,46.1071
hnd,1987,46.45317
hnd,1988,46.45317
hnd,1989,46.45317
hnd,1990,47.75059
hnd,1991,47.75059
hnd,1992,48.4143
hnd,1993,47.75059
hnd,1994,48.4143
hnd,1995,50.51169
hnd,1996,51.60974
hnd,1997,51.60974
hnd,1998,51.60974
hnd,1999,51.38018
hnd,2000,51.98943
hnd,2001,51.98943
hnd,2002,51.38018
hnd,2003,52.88503
hnd,2004,52.88503
hnd,2005,52.88503
hnd,2006,54.56284
hnd,2007,55.15492
hnd,2008,55.15492
hnd,2009,45.24024
hnd,2010,48.98734
hnd,2011,50.68509
hnd,2012,50.68509
hnd,2013,55.34751
hnd,2014,55.34751
hnd,2015,55.10492
hnd,2016,55.10492
hnd,2017,53.1989
hnd,2018,50.52232
hnd,2019,48.78321
hrv,1991,40.16407
hrv,1992,42.3724
hrv,1993,43.84715
hrv,1994,45.04167
hrv,1995,45.65902
hrv,1996,49.55649
hrv,1997,49.55649
hrv,1998,48.77801
hrv,1999,50.16763
hrv,2000,69.81533
hrv,2001,71.01932
hrv,2002,71.28676
hrv,2003,71.97334
hrv,2004,71.90332
hrv,2005,70.33504
hrv,2006,70.33504
hrv,2007,69.9793
hrv,2008,71.2284
hrv,2009,71.3459
hrv,2010,70.82352
hrv,2011,73.10175
hrv,2012,72.64884
hrv,2013,65.14167
hrv,2014,65.43986
hrv,2015,64.73945
hrv,2016,56.5118
hrv,2017,54.84442
hrv,2018,54.35183
hrv,2019,54.68786
hti,1975,19.56113
hti,1976,18.69017
hti,1977,18.45281
hti,1978,17.64969
hti,1979,18.45281
hti,1980,15.36848
hti,1981,17.23817
hti,1982,17.23817
hti,1983,16.53749
hti,1984,17.50153
hti,1985,18.54026
hti,1986,28.07321
hti,1987,45.34555
hti,1988,45.34555
hti,1989,45.78887
hti,1990,45.03482
hti,1991,48.20724
hti,1992,37.36605
hti,1993,37.36605
hti,1994,38.84084
hti,1995,52.81299
hti,1996,52.78332
hti,1997,56.84162
hti,1998,57.5952
hti,1999,56.84162
hti,2000,55.20079
hti,2001,54.61893
hti,2002,54.34403
hti,2003,52.31417
hti,2004,52.49686
hti,2005,55.14611
hti,2006,59.75171
hti,2007,61.90556
hti,2008,60.8489
hti,2009,59.25703
hti,2010,60.27101
hti,2011,60.27101
hti,2012,57.76115
hti,2013,57.08569
hti,2014,57.08569
hti,2015,57.08569
hti,2016,60.99986
hti,2017,57.53067
hti,2018,58.67
hti,2019,58.75197
hun,1975,28.22043
hun,1976,28.22043
hun,1977,28.22043
hun,1978,28.22043
hun,1979,28.22043
hun,1980,30.16148
hun,1981,30.52325
hun,1982,34.1043
hun,1983,34.1043
hun,1984,34.1043
hun,1985,37.05313
hun,1986,37.5824
hun,1987,37.26477
hun,1988,39.65662
hun,1989,50.66763
hun,1990,87.19123
hun,1991,84.65862
hun,1992,82.85403
hun,1993,81.93724
hun,1994,82.85403
hun,1995,83.55835
hun,1996,85.25377
hun,1997,85.25377
hun,1998,84.3451
hun,1999,81.45715
hun,2000,83.62568
hun,2001,83.62568
hun,2002,83.96739
hun,2003,82.10179
hun,2004,84.81047
hun,2005,84.81047
hun,2006,74.15936
hun,2007,76.85875
hun,2008,76.85875
hun,2009,76.85875
hun,2010,69.35022
hun,2011,65.95971
hun,2012,65.95971
hun,2013,60.1286
hun,2014,59.95067
hun,2015,58.21226
hun,2016,57.57066
hun,2017,54.43414
hun,2018,52.5309
hun,2019,53.9294
idn,1975,27.12822
idn,1976,27.12822
idn,1977,27.12822
idn,1978,27.12822
idn,1979,27.12822
idn,1980,26.27731
idn,1981,26.85886
idn,1982,26.06051
idn,1983,26.06051
idn,1984,26.85886
idn,1985,26.06051
idn,1986,26.06051
idn,1987,26.85886
idn,1988,26.06051
idn,1989,26.06051
idn,1990,26.85886
idn,1991,26.85886
idn,1992,26.06051
idn,1993,26.85886
idn,1994,26.06051
idn,1995,26.06051
idn,1996,26.85886
idn,1997,26.85886
idn,1998,43.62037
idn,1999,59.57815
idn,2000,61.88869
idn,2001,61.88869
idn,2002,61.88869
idn,2003,61.88869
idn,2004,59.70651
idn,2005,60.32716
idn,2006,60.74725
idn,2007,60.74725
idn,2008,60.74725
idn,2009,60.74725
idn,2010,60.77469
idn,2011,60.77469
idn,2012,60.77469
idn,2013,58.75553
idn,2014,58.75553
idn,2015,60.38955
idn,2016,60.70834
idn,2017,61.69511
idn,2018,58.59977
idn,2019,57.5252
ind,1975,41.18637
ind,1976,40.64655
ind,1977,52.83967
ind,1978,62.68979
ind,1979,62.68979
ind,1980,61.44551
ind,1981,63.21396
ind,1982,62.58981
ind,1983,62.58981
ind,1984,62.58981
ind,1985,62.58981
ind,1986,62.58981
ind,1987,62.58981
ind,1988,62.58981
ind,1989,62.58981
ind,1990,62.96102
ind,1991,62.96102
ind,1992,62.96102
ind,1993,62.96102
ind,1994,62.96102
ind,1995,62.96102
ind,1996,62.96102
ind,1997,62.96102
ind,1998,62.96102
ind,1999,62.51493
ind,2000,62.16487
ind,2001,62.16487
ind,2002,62.16487
ind,2003,62.58981
ind,2004,62.16487
ind,2005,63.577
ind,2006,63.577
ind,2007,63.577
ind,2008,63.577
ind,2009,63.577
ind,2010,63.56333
ind,2011,63.56333
ind,2012,62.92314
ind,2013,61.92723
ind,2014,58.92377
ind,2015,51.99662
ind,2016,50.10005
ind,2017,46.94381
ind,2018,47.25611
ind,2019,44.00648
irl,1975,64.39769
irl,1976,64.39769
irl,1977,64.39769
irl,1978,64.39769
irl,1979,64.39769
irl,1980,64.39769
irl,1981,64.21671
irl,1982,68.83441
irl,1983,68.83441
irl,1984,68.83441
irl,1985,69.74336
irl,1986,69.74336
irl,1987,69.74336
irl,1988,69.74336
irl,1989,69.74336
irl,1990,75.85312
irl,1991,77.90988
irl,1992,77.90988
irl,1993,77.23025
irl,1994,77.23025
irl,1995,77.23025
irl,1996,78.95028
irl,1997,79.51287
irl,1998,79.51287
irl,1999,79.51287
irl,2000,82.4758
irl,2001,81.65842
irl,2002,81.65842
irl,2003,81.65842
irl,2004,81.65842
irl,2005,81.65842
irl,2006,81.65842
irl,2007,82.92597
irl,2008,82.92597
irl,2009,82.92597
irl,2010,82.92597
irl,2011,82.92597
irl,2012,84.62145
irl,2013,82.36266
irl,2014,80.69419
irl,2015,81.63469
irl,2016,81.63469
irl,2017,81.48026
irl,2018,81.60314
irl,2019,80.38035
irn,1975,25.04049
irn,1976,25.04049
irn,1977,25.04049
irn,1978,26.90571
irn,1979,31.40562
irn,1980,22.54276
irn,1981,17.34731
irn,1982,15.51479
irn,1983,15.51479
irn,1984,17.35095
irn,1985,18.94321
irn,1986,18.94321
irn,1987,18.94321
irn,1988,19.76145
irn,1989,23.95077
irn,1990,26.3405
irn,1991,26.3405
irn,1992,26.3405
irn,1993,26.96478
irn,1994,26.96478
irn,1995,27.67976
irn,1996,29.39041
irn,1997,35.48422
irn,1998,38.80951
irn,1999,39.2285
irn,2000,38.63747
irn,2001,38.13222
irn,2002,38.13222
irn,2003,38.13222
irn,2004,38.13222
irn,2005,31.75174
irn,2006,30.32744
irn,2007,30.32744
irn,2008,30.32744
irn,2009,29.14687
irn,2010,28.46256
irn,2011,28.46256
irn,2012,28.46256
irn,2013,30.53619
irn,2014,30.53619
irn,2015,30.53619
irn,2016,29.85461
irn,2017,34.89624
irn,2018,31.4464
irn,2019,30.69345
irq,1975,23.33926
irq,1976,23.33926
irq,1977,23.33926
irq,1978,23.33926
irq,1979,18.43492
irq,1980,12.91706
irq,1981,12.83301
irq,1982,12.83301
irq,1983,12.83301
irq,1984,12.83301
irq,1985,12.83301
irq,1986,12.83301
irq,1987,12.83301
irq,1988,12.83301
irq,1989,13.86391
irq,1990,13.86391
irq,1991,12.83301
irq,1992,12.83301
irq,1993,12.83301
irq,1994,12.83301
irq,1995,13.86391
irq,1996,12.83301
irq,1997,12.83301
irq,1998,12.83301
irq,1999,12.83301
irq,2000,14.03577
irq,2001,14.03577
irq,2002,14.03577
irq,2003,31.71221
irq,2004,42.66839
irq,2005,45.35666
irq,2006,41.9661
irq,2007,41.9661
irq,2008,41.50942
irq,2009,41.38679
irq,2010,41.90972
irq,2011,41.90972
irq,2012,41.90972
irq,2013,37.5985
irq,2014,38.27087
irq,2015,38.27087
irq,2016,40.08085
irq,2017,39.7967
irq,2018,40.29411
irq,2019,39.28744
isl,1975,67.32338
isl,1976,67.32338
isl,1977,67.32338
isl,1978,67.32338
isl,1979,67.32338
isl,1980,68.03599
isl,1981,68.58979
isl,1982,68.58979
isl,1983,68.58979
isl,1984,68.58979
isl,1985,68.58979
isl,1986,68.96069
isl,1987,70.47556
isl,1988,70.47556
isl,1989,70.47556
isl,1990,72.59171
isl,1991,72.59171
isl,1992,72.59171
isl,1993,72.59171
isl,1994,72.59171
isl,1995,72.59171
isl,1996,76.16184
isl,1997,76.16184
isl,1998,76.16184
isl,1999,76.16184
isl,2000,76.51369
isl,2001,76.51369
isl,2002,76.51369
isl,2003,76.51369
isl,2004,76.51369
isl,2005,74.52187
isl,2006,73.83775
isl,2007,73.83775
isl,2008,74.54228
isl,2009,74.54228
isl,2010,74.54228
isl,2011,74.54228
isl,2012,73.83775
isl,2013,73.18776
isl,2014,73.18776
isl,2015,75.12662
isl,2016,73.84142
isl,2017,75.68125
isl,2018,75.8175
isl,2019,71.76078
isr,1975,63.72203
isr,1976,63.72203
isr,1977,64.55097
isr,1978,64.55097
isr,1979,64.55097
isr,1980,64.55097
isr,1981,64.40758
isr,1982,64.40758
isr,1983,64.40758
isr,1984,64.40758
isr,1985,62.8494
isr,1986,62.95494
isr,1987,61.53908
isr,1988,62.95494
isr,1989,62.95494
isr,1990,62.95494
isr,1991,62.95494
isr,1992,62.95494
isr,1993,62.95494
isr,1994,62.95494
isr,1995,62.95494
isr,1996,63.65545
isr,1997,63.04934
isr,1998,62.35741
isr,1999,62.35741
isr,2000,62.35741
isr,2001,63.04934
isr,2002,62.77529
isr,2003,62.06053
isr,2004,62.06053
isr,2005,62.06053
isr,2006,62.06053
isr,2007,62.77529
isr,2008,61.4304
isr,2009,62.06053
isr,2010,61.11058
isr,2011,61.11058
isr,2012,62.06053
isr,2013,59.42673
isr,2014,59.42673
isr,2015,58.73791
isr,2016,57.47451
isr,2017,56.19354
isr,2018,56.13087
isr,2019,60.67102
ita,1975,66.34
ita,1976,67.90247
ita,1977,67.90247
ita,1978,67.90247
ita,1979,67.90247
ita,1980,73.42999
ita,1981,77.60457
ita,1982,77.60457
ita,1983,77.60457
ita,1984,77.60457
ita,1985,77.60457
ita,1986,76.75435
ita,1987,77.60457
ita,1988,77.60457
ita,1989,77.60457
ita,1990,76.75435
ita,1991,82.81995
ita,1992,82.81995
ita,1993,82.81995
ita,1994,82.81995
ita,1995,82.81995
ita,1996,82.81995
ita,1997,82.81995
ita,1998,82.81995
ita,1999,82.81995
ita,2000,80.89051
ita,2001,80.89051
ita,2002,80.29383
ita,2003,80.29383
ita,2004,80.29383
ita,2005,79.2338
ita,2006,80.89051
ita,2007,79.91028
ita,2008,78.8338
ita,2009,78.8338
ita,2010,78.8338
ita,2011,78.8338
ita,2012,80.85439
ita,2013,79.34026
ita,2014,79.34026
ita,2015,79.34026
ita,2016,79.34026
ita,2017,76.95917
ita,2018,78.19862
ita,2019,75.43646
jam,1975,56.61277
jam,1976,56.61277
jam,1977,56.61277
jam,1978,56.61277
jam,1979,56.61277
jam,1980,57.01359
jam,1981,59.2872
jam,1982,60.06115
jam,1983,60.06115
jam,1984,59.2872
jam,1985,60.06115
jam,1986,61.49878
jam,1987,60.62849
jam,1988,61.49878
jam,1989,61.49878
jam,1990,63.82644
jam,1991,66.0161
jam,1992,66.0161
jam,1993,66.0161
jam,1994,66.0161
jam,1995,67.4768
jam,1996,66.6969
jam,1997,68.12797
jam,1998,68.12797
jam,1999,68.12797
jam,2000,68.39272
jam,2001,69.82236
jam,2002,69.82236
jam,2003,69.82236
jam,2004,68.39272
jam,2005,68.39272
jam,2006,69.05671
jam,2007,69.05671
jam,2008,68.29864
jam,2009,69.05671
jam,2010,68.08556
jam,2011,68.80937
jam,2012,68.80937
jam,2013,75.52614
jam,2014,75.52614
jam,2015,75.52614
jam,2016,75.52614
jam,2017,75.97141
jam,2018,72.84165
jam,2019,74.81237
jor,1975,31.03894
jor,1976,31.03894
jor,1977,31.03894
jor,1978,31.03894
jor,1979,31.03894
jor,1980,30.35302
jor,1981,30.84181
jor,1982,30.84181
jor,1983,30.84181
jor,1984,30.09193
jor,1985,30.84181
jor,1986,30.84181
jor,1987,30.84181
jor,1988,32.09082
jor,1989,32.3607
jor,1990,38.13674
jor,1991,38.13674
jor,1992,38.13674
jor,1993,38.13674
jor,1994,38.13674
jor,1995,38.13674
jor,1996,38.13674
jor,1997,38.13674
jor,1998,37.71142
jor,1999,38.13674
jor,2000,43.33607
jor,2001,43.33607
jor,2002,43.33607
jor,2003,43.33607
jor,2004,42.66972
jor,2005,42.66972
jor,2006,42.66972
jor,2007,42.66972
jor,2008,42.66972
jor,2009,43.33347
jor,2010,45.11367
jor,2011,45.54512
jor,2012,45.54512
jor,2013,46.74647
jor,2014,46.74647
jor,2015,46.74647
jor,2016,47.43766
jor,2017,47.72012
jor,2018,46.96809
jor,2019,47.71233
jpn,1975,75.16031
jpn,1976,75.16031
jpn,1977,75.16031
jpn,1978,75.16031
jpn,1979,75.16031
jpn,1980,75.16031
jpn,1981,75.59241
jpn,1982,75.59241
jpn,1983,75.59241
jpn,1984,75.59241
jpn,1985,76.29744
jpn,1986,76.29744
jpn,1987,76.29744
jpn,1988,76.29744
jpn,1989,76.29744
jpn,1990,76.45834
jpn,1991,76.45834
jpn,1992,76.45834
jpn,1993,77.9207
jpn,1994,77.9207
jpn,1995,77.9207
jpn,1996,77.9207
jpn,1997,77.9207
jpn,1998,77.9207
jpn,1999,77.9207
jpn,2000,77.9207
jpn,2001,77.9207
jpn,2002,77.9207
jpn,2003,77.9207
jpn,2004,77.9207
jpn,2005,77.9207
jpn,2006,77.9207
jpn,2007,76.45834
jpn,2008,76.45834
jpn,2009,78.01613
jpn,2010,78.01613
jpn,2011,78.01613
jpn,2012,77.21921
jpn,2013,71.17651
jpn,2014,70.61635
jpn,2015,68.98876
jpn,2016,68.32209
jpn,2017,67.7043
jpn,2018,63.88353
jpn,2019,62.88215
kaz,1991,47.1592
kaz,1992,46.84053
kaz,1993,46.84053
kaz,1994,47.7378
kaz,1995,45.18818
kaz,1996,45.6075
kaz,1997,45.69722
kaz,1998,46.70806
kaz,1999,46.7446
kaz,2000,45.32251
kaz,2001,46.12031
kaz,2002,44.86551
kaz,2003,44.86551
kaz,2004,44.08371
kaz,2005,42.77076
kaz,2006,42.77076
kaz,2007,43.48919
kaz,2008,43.48919
kaz,2009,43.01858
kaz,2010,43.05328
kaz,2011,43.04392
kaz,2012,42.35022
kaz,2013,40.56539
kaz,2014,40.08137
kaz,2015,40.08137
kaz,2016,41.44438
kaz,2017,39.52167
kaz,2018,38.70452
kaz,2019,40.93544
ken,1975,32.93462
ken,1976,32.93462
ken,1977,32.93462
ken,1978,33.29626
ken,1979,33.6526
ken,1980,32.6504
ken,1981,33.5241
ken,1982,32.39715
ken,1983,30.96551
ken,1984,28.5219
ken,1985,27.45489
ken,1986,27.45489
ken,1987,27.45489
ken,1988,27.45489
ken,1989,26.69058
ken,1990,32.5418
ken,1991,34.1754
ken,1992,37.61043
ken,1993,45.0201
ken,1994,44.89514
ken,1995,47.68014
ken,1996,48.32849
ken,1997,48.32849
ken,1998,48.32849
ken,1999,48.32849
ken,2000,51.49336
ken,2001,51.49336
ken,2002,52.81674
ken,2003,58.3243
ken,2004,58.87856
ken,2005,58.4416
ken,2006,58.4416
ken,2007,58.4416
ken,2008,58.4416
ken,2009,57.83107
ken,2010,62.83062
ken,2011,62.83062
ken,2012,62.83062
ken,2013,62.03215
ken,2014,62.03215
ken,2015,62.03215
ken,2016,63.56343
ken,2017,58.67364
ken,2018,59.71828
ken,2019,59.20116
kgz,1991,47.77496
kgz,1992,51.87827
kgz,1993,48.67058
kgz,1994,45.07262
kgz,1995,45.07262
kgz,1996,45.17983
kgz,1997,44.83731
kgz,1998,44.83731
kgz,1999,44.83731
kgz,2000,41.50753
kgz,2001,42.18426
kgz,2002,42.18426
kgz,2003,42.02862
kgz,2004,42.70644
kgz,2005,44.14424
kgz,2006,44.8495
kgz,2007,43.39393
kgz,2008,41.48861
kgz,2009,42.14202
kgz,2010,47.19743
kgz,2011,55.59589
kgz,2012,56.41394
kgz,2013,53.22469
kgz,2014,51.08395
kgz,2015,55.88294
kgz,2016,52.98624
kgz,2017,54.05098
kgz,2018,60.04912
kgz,2019,48.9452
khm,1975,6.82468
khm,1976,0.14222
khm,1977,0.14222
khm,1978,0.14222
khm,1979,0.14222
khm,1980,12.91706
khm,1981,12.91706
khm,1982,12.91706
khm,1983,12.91706
khm,1984,12.91706
khm,1985,12.91706
khm,1986,12.91706
khm,1987,12.91706
khm,1988,12.83301
khm,1989,12.83301
khm,1990,14.03577
khm,1991,14.03577
khm,1992,26.15458
khm,1993,36.2463
khm,1994,42.06029
khm,1995,42.06029
khm,1996,42.68138
khm,1997,42.68138
khm,1998,42.68138
khm,1999,45.05708
khm,2000,43.41097
khm,2001,42.98322
khm,2002,42.54604
khm,2003,42.54604
khm,2004,41.87024
khm,2005,41.87024
khm,2006,41.87024
khm,2007,41.87024
khm,2008,41.87024
khm,2009,41.87024
khm,2010,41.11321
khm,2011,41.77887
khm,2012,41.77887
khm,2013,39.43478
khm,2014,39.43478
khm,2015,40.28757
khm,2016,36.92884
khm,2017,32.06734
khm,2018,34.08091
khm,2019,33.05061
kor,1975,29.6588
kor,1976,29.6588
kor,1977,29.6588
kor,1978,29.6588
kor,1979,29.6588
kor,1980,41.64696
kor,1981,31.40426
kor,1982,31.40426
kor,1983,33.71495
kor,1984,35.79029
kor,1985,37.5337
kor,1986,39.25069
kor,1987,45.97496
kor,1988,59.10566
kor,1989,60.51168
kor,1990,61.15713
kor,1991,61.15713
kor,1992,61.91355
kor,1993,68.37085
kor,1994,68.37085
kor,1995,68.37085
kor,1996,68.37085
kor,1997,68.37085
kor,1998,70.3362
kor,1999,71.91875
kor,2000,76.45733
kor,2001,76.45733
kor,2002,76.45733
kor,2003,76.45733
kor,2004,76.45733
kor,2005,76.45733
kor,2006,76.45733
kor,2007,76.45733
kor,2008,64.46965
kor,2009,64.54059
kor,2010,64.54059
kor,2011,63.86801
kor,2012,64.54059
kor,2013,59.91344
kor,2014,59.48545
kor,2015,59.96758
kor,2016,59.12152
kor,2017,75.09436
kor,2018,79.20836
kor,2019,80.37805
kwt,1975,44.39687
kwt,1976,42.48894
kwt,1977,41.18767
kwt,1978,41.18767
kwt,1979,41.18767
kwt,1980,40.59508
kwt,1981,42.01176
kwt,1982,42.96075
kwt,1983,42.96075
kwt,1984,42.96075
kwt,1985,41.63345
kwt,1986,39.50125
kwt,1987,39.50125
kwt,1988,40.92575
kwt,1989,40.92575
kwt,1990,33.40471
kwt,1991,35.81451
kwt,1992,46.31893
kwt,1993,47.10875
kwt,1994,47.10875
kwt,1995,47.10875
kwt,1996,45.94321
kwt,1997,47.10875
kwt,1998,47.99631
kwt,1999,47.10875
kwt,2000,46.26909
kwt,2001,46.26909
kwt,2002,46.26909
kwt,2003,46.6234
kwt,2004,45.75153
kwt,2005,45.75153
kwt,2006,46.36281
kwt,2007,45.65197
kwt,2008,44.72465
kwt,2009,44.72465
kwt,2010,44.4053
kwt,2011,44.4053
kwt,2012,43.24701
kwt,2013,43.24701
kwt,2014,43.24701
kwt,2015,43.24701
kwt,2016,43.24701
kwt,2017,44.60646
kwt,2018,44.03964
kwt,2019,44.60646
lao,1975,17.18296
lao,1976,8.37147
lao,1977,8.37147
lao,1978,8.37147
lao,1979,8.37147
lao,1980,8.37147
lao,1981,8.28629
lao,1982,8.28629
lao,1983,8.28629
lao,1984,8.28629
lao,1985,8.28629
lao,1986,5.88904
lao,1987,9.54641
lao,1988,9.54641
lao,1989,9.54641
lao,1990,9.54641
lao,1991,9.54641
lao,1992,9.54641
lao,1993,9.54641
lao,1994,9.54641
lao,1995,9.54641
lao,1996,9.54641
lao,1997,9.54641
lao,1998,9.54641
lao,1999,9.54641
lao,2000,9.54641
lao,2001,9.54641
lao,2002,9.54641
lao,2003,9.54641
lao,2004,9.54641
lao,2005,9.54641
lao,2006,9.54641
lao,2007,9.54641
lao,2008,12.71885
lao,2009,13.5235
lao,2010,13.5235
lao,2011,13.5235
lao,2012,11.81615
lao,2013,13.53116
lao,2014,13.53116
lao,2015,11.10213
lao,2016,11.10213
lao,2017,5.88607
lao,2018,5.88607
lao,2019,5.88607
lbn,1975,46.3116
lbn,1976,42.47307
lbn,1977,42.47307
lbn,1978,42.47307
lbn,1979,42.47307
lbn,1980,42.47307
lbn,1981,42.47307
lbn,1982,42.47307
lbn,1983,42.47307
lbn,1984,42.47307
lbn,1985,42.47307
lbn,1986,42.47307
lbn,1987,42.47307
lbn,1988,42.47307
lbn,1989,42.47307
lbn,1990,41.87123
lbn,1991,42.19059
lbn,1992,41.89372
lbn,1993,41.89372
lbn,1994,41.89372
lbn,1995,41.89372
lbn,1996,41.89372
lbn,1997,41.89372
lbn,1998,41.89372
lbn,1999,41.89372
lbn,2000,40.13
lbn,2001,42.17511
lbn,2002,41.60019
lbn,2003,40.85343
lbn,2004,40.85343
lbn,2005,47.70203
lbn,2006,52.09183
lbn,2007,52.09183
lbn,2008,53.25838
lbn,2009,53.84834
lbn,2010,51.91957
lbn,2011,53.12657
lbn,2012,54.33983
lbn,2013,53.04291
lbn,2014,53.04291
lbn,2015,52.33998
lbn,2016,51.08757
lbn,2017,51.00859
lbn,2018,49.56447
lbn,2019,48.36547
lbr,1975,35.2451
lbr,1976,35.2451
lbr,1977,35.2451
lbr,1978,35.2451
lbr,1979,33.45643
lbr,1980,23.92044
lbr,1981,16.85418
lbr,1982,18.62466
lbr,1983,18.62466
lbr,1984,19.96605
lbr,1985,20.92435
lbr,1986,26.92767
lbr,1987,26.92767
lbr,1988,26.92767
lbr,1989,25.76758
lbr,1990,29.61726
lbr,1991,43.19875
lbr,1992,41.72273
lbr,1993,42.93808
lbr,1994,41.72273
lbr,1995,40.56291
lbr,1996,34.48497
lbr,1997,33.4122
lbr,1998,32.00775
lbr,1999,32.45571
lbr,2000,30.91409
lbr,2001,30.91409
lbr,2002,30.91409
lbr,2003,37.71905
lbr,2004,61.74867
lbr,2005,68.03105
lbr,2006,69.7212
lbr,2007,69.7212
lbr,2008,68.88493
lbr,2009,68.88493
lbr,2010,70.11441
lbr,2011,70.11441
lbr,2012,70.11441
lbr,2013,64.22524
lbr,2014,63.56318
lbr,2015,63.56318
lbr,2016,63.66918
lbr,2017,67.60699
lbr,2018,61.17465
lbr,2019,62.55792
lby,1975,17.08924
lby,1976,17.08924
lby,1977,17.08924
lby,1978,17.08924
lby,1979,17.08924
lby,1980,15.39278
lby,1981,15.29666
lby,1982,15.29666
lby,1983,15.29666
lby,1984,15.29666
lby,1985,15.29666
lby,1986,15.29666
lby,1987,15.29666
lby,1988,15.29666
lby,1989,15.29666
lby,1990,15.29666
lby,1991,15.29666
lby,1992,15.29666
lby,1993,15.29666
lby,1994,15.29666
lby,1995,15.29666
lby,1996,15.29666
lby,1997,15.29666
lby,1998,15.29666
lby,1999,15.29666
lby,2000,15.29666
lby,2001,15.29666
lby,2002,15.29666
lby,2003,15.29666
lby,2004,16.96911
lby,2005,16.96911
lby,2006,16.96911
lby,2007,16.96911
lby,2008,16.96911
lby,2009,18.16025
lby,2010,18.16025
lby,2011,35.02523
lby,2012,50.78108
lby,2013,43.95638
lby,2014,41.38901
lby,2015,41.27221
lby,2016,40.37012
lby,2017,37.50135
lby,2018,36.27814
lby,2019,34.94462
lka,1975,57.20321
lka,1976,57.20321
lka,1977,56.01124
lka,1978,54.82266
lka,1979,54.82266
lka,1980,47.70929
lka,1981,47.88291
lka,1982,47.88291
lka,1983,47.04135
lka,1984,47.04135
lka,1985,47.04135
lka,1986,46.18728
lka,1987,46.06346
lka,1988,45.55745
lka,1989,45.55745
lka,1990,45.41655
lka,1991,45.41655
lka,1992,45.8626
lka,1993,46.65068
lka,1994,47.04135
lka,1995,51.06124
lka,1996,51.06124
lka,1997,51.06124
lka,1998,48.60637
lka,1999,47.9121
lka,2000,46.2901
lka,2001,46.2901
lka,2002,48.53762
lka,2003,48.53762
lka,2004,48.53762
lka,2005,45.82769
lka,2006,42.22875
lka,2007,38.90507
lka,2008,37.20951
lka,2009,37.20951
lka,2010,40.6509
lka,2011,40.6509
lka,2012,40.6509
lka,2013,40.78162
lka,2014,40.78162
lka,2015,51.29851
lka,2016,56.60764
lka,2017,57.63597
lka,2018,59.94398
lka,2019,54.71519
lso,1975,30.47443
lso,1976,30.47443
lso,1977,30.47443
lso,1978,31.76741
lso,1979,31.76741
lso,1980,31.76741
lso,1981,31.0289
lso,1982,32.2351
lso,1983,31.41554
lso,1984,31.0289
lso,1985,32.24604
lso,1986,37.93533
lso,1987,41.53755
lso,1988,40.87147
lso,1989,39.63093
lso,1990,41.11269
lso,1991,42.43394
lso,1992,41.73757
lso,1993,56.30109
lso,1994,56.26649
lso,1995,57.71182
lso,1996,58.3742
lso,1997,58.3742
lso,1998,56.95501
lso,1999,57.55459
lso,2000,57.55459
lso,2001,57.55459
lso,2002,57.55459
lso,2003,57.55459
lso,2004,57.55459
lso,2005,57.55459
lso,2006,55.60533
lso,2007,55.60533
lso,2008,55.60533
lso,2009,56.37837
lso,2010,57.18151
lso,2011,55.28286
lso,2012,56.27867
lso,2013,57.3523
lso,2014,54.98098
lso,2015,55.54991
lso,2016,50.20332
lso,2017,50.56405
lso,2018,53.65174
lso,2019,53.54926
ltu,1991,67.32934
ltu,1992,67.78841
ltu,1993,67.68115
ltu,1994,70.18689
ltu,1995,70.1464
ltu,1996,70.1464
ltu,1997,71.42765
ltu,1998,71.42765
ltu,1999,72.66716
ltu,2000,72.66716
ltu,2001,71.42765
ltu,2002,71.42765
ltu,2003,73.28111
ltu,2004,73.29673
ltu,2005,73.00926
ltu,2006,75.75698
ltu,2007,75.75698
ltu,2008,74.10327
ltu,2009,75.18248
ltu,2010,74.98231
ltu,2011,74.98231
ltu,2012,75.94184
ltu,2013,73.5809
ltu,2014,70.53892
ltu,2015,70.96042
ltu,2016,68.72639
ltu,2017,63.39887
ltu,2018,63.54126
ltu,2019,65.00475
lux,1975,79.32155
lux,1976,79.32155
lux,1977,79.32155
lux,1978,79.32155
lux,1979,79.32155
lux,1980,79.32155
lux,1981,79.68806
lux,1982,79.68806
lux,1983,79.68806
lux,1984,79.68806
