country,time,c_fundright_idea
lso,2008,0.43704
lso,2009,-0.45166
lso,2010,1.48994
lso,2011,0.68628
lso,2012,1.21961
lso,2013,-4.80168
lso,2014,-0.14741
lso,2015,-2.2536
lso,2016,-0.79418
lso,2017,3.65171
lso,2018,-1.4994
lso,2019,-2.36989
ltu,1992,-0.14914
ltu,1993,0.14499
ltu,1994,0.36942
ltu,1995,0.0532
ltu,1996,-0.04554
ltu,1997,0.64184
ltu,1998,0.41004
ltu,1999,-0.43749
ltu,2000,0.30066
ltu,2001,6.25952
ltu,2002,0.05703
ltu,2003,-0.06676
ltu,2004,0.66099
ltu,2005,-0.17184
ltu,2006,0.66568
ltu,2007,0.1824
ltu,2008,-0.42035
ltu,2009,0.21453
ltu,2010,0.07289
ltu,2011,-0.21979
ltu,2012,0.26842
ltu,2013,-0.44669
ltu,2014,-0.67576
ltu,2015,0.67617
ltu,2016,-1.96211
ltu,2017,-0.19263
ltu,2018,-0.75918
ltu,2019,-1.65541
lux,1976,-0.11408
lux,1977,-0.01288
lux,1978,-0.03998
lux,1979,0.49826
lux,1980,-0.4758
lux,1981,0.18055
lux,1982,0.00331
lux,1983,0.34992
lux,1984,-0.1555
lux,1985,0.1244
lux,1986,0.02422
lux,1987,0.01259
lux,1988,-0.10133
lux,1989,0.1429
lux,1990,0.88649
lux,1991,0.32643
lux,1992,-0.21812
lux,1993,-0.1558
lux,1994,0.05683
lux,1995,0.03726
lux,1996,0.02908
lux,1997,0.16442
lux,1998,-0.48
lux,1999,-0.16496
lux,2000,0.49945
lux,2001,0.25486
lux,2002,-0.04213
lux,2003,-0.00102
lux,2004,-0.03245
lux,2005,0.37542
lux,2006,0.27123
lux,2007,-0.20649
lux,2008,0.06834
lux,2009,-0.07753
lux,2010,-0.24287
lux,2011,0.52682
lux,2012,-0.19679
lux,2013,0.18317
lux,2014,0.00436
lux,2015,-0.04307
lux,2016,-0.08106
lux,2017,-0.17947
lux,2018,0.3264
lux,2019,-0.16272
lva,1992,1.01866
lva,1993,7.1079
lva,1994,-0.08129
lva,1995,-0.04317
lva,1996,0.03396
lva,1997,-0.17163
lva,1998,0.22427
lva,1999,0.14227
lva,2000,0.59261
lva,2001,0.02048
lva,2002,0.41204
lva,2003,0.27434
lva,2004,0.03635
lva,2005,0.1079
lva,2006,-0.12845
lva,2007,0.10498
lva,2008,-0.1317
lva,2009,0.21763
lva,2010,0.52137
lva,2011,0.30235
lva,2012,0.40111
lva,2013,0.92011
lva,2014,0.12677
lva,2015,-0.51771
lva,2016,-3.8966
lva,2017,2.10469
lva,2018,0.72551
lva,2019,-0.05026
mar,1976,0.74912
mar,1977,-0.60166
mar,1978,-0.13362
mar,1979,0.26204
mar,1980,9.58688
mar,1981,-0.82426
mar,1982,0.03419
mar,1983,0.19221
mar,1984,-0.22973
mar,1985,0.9448
mar,1986,0.02209
mar,1987,0.0936
mar,1988,-0.10242
mar,1989,0.23376
mar,1990,0.23235
mar,1991,1.80721
mar,1992,0.22362
mar,1993,-0.17785
mar,1994,-0.15132
mar,1995,0.40042
mar,1996,0.19029
mar,1997,0.67915
mar,1998,1.03277
mar,1999,-0.01492
mar,2000,3.5345
mar,2001,0.62288
mar,2002,0.57164
mar,2003,0.49362
mar,2004,0.01969
mar,2005,-0.57323
mar,2006,-0.07675
mar,2007,0.28972
mar,2008,0.09229
mar,2009,0.01883
mar,2010,0.10098
mar,2011,0.38155
mar,2012,0.15109
mar,2013,-0.53559
mar,2014,-0.14891
mar,2015,0.38098
mar,2016,-0.07086
mar,2017,-0.61492
mar,2018,0.61536
mar,2019,-1.05408
mda,1992,-0.47962
mda,1993,0.11543
mda,1994,4.90198
mda,1995,0.65023
mda,1996,-0.57997
mda,1997,0.19571
mda,1998,0.16099
mda,1999,3.49359
mda,2000,0.04058
mda,2001,-5.59705
mda,2002,-0.26383
mda,2003,0.37112
mda,2004,-0.06882
mda,2005,-0.0984
mda,2006,0.24192
mda,2007,-0.56525
mda,2008,-0.51253
mda,2009,0.41593
mda,2010,7.5714
mda,2011,0.00131
mda,2012,0.27193
mda,2013,-4.38489
mda,2014,0.44111
mda,2015,-1.05365
mda,2016,1.8418
mda,2017,-0.55237
mda,2018,1.26496
mda,2019,-0.02848
mdg,1976,-0.5312
mdg,1977,-0.05563
mdg,1978,-0.00485
mdg,1979,-0.10626
mdg,1980,0.12936
mdg,1981,-0.18516
mdg,1982,0.43666
mdg,1983,-0.2144
mdg,1984,-0.22574
mdg,1985,0.50319
mdg,1986,0.57305
mdg,1987,0.85675
mdg,1988,0.75667
mdg,1989,0.18274
mdg,1990,0.41081
mdg,1991,0.80947
mdg,1992,5.17469
mdg,1993,0.39808
mdg,1994,-0.24388
mdg,1995,0.05171
mdg,1996,0.6032
mdg,1997,0.05647
mdg,1998,-0.11805
mdg,1999,-0.43093
mdg,2000,0.02716
mdg,2001,0.31544
mdg,2002,-1.21622
mdg,2003,1.04726
mdg,2004,0.15847
mdg,2005,-0.17113
mdg,2006,-0.1514
mdg,2007,2.54545
mdg,2008,0.53441
mdg,2009,-7.52852
mdg,2010,-0.17946
mdg,2011,0.47306
mdg,2012,-0.90803
mdg,2013,2.20968
mdg,2014,0.94291
mdg,2015,1.24102
mdg,2016,0.76955
mdg,2017,0.88893
mdg,2018,-0.34378
mdg,2019,-0.43508
mex,1976,-0.06156
mex,1977,0.84062
mex,1978,-0.03181
mex,1979,0.34362
mex,1980,-0.08171
mex,1981,0.98839
mex,1982,0.14919
mex,1983,-0.09992
mex,1984,0.16199
mex,1985,0.4728
mex,1986,-0.02854
mex,1987,-0.1013
mex,1988,0.09423
mex,1989,0.5506
mex,1990,0.00138
mex,1991,0.41716
mex,1992,-0.31625
mex,1993,0.32111
mex,1994,0.7578
mex,1995,0.52999
mex,1996,0.03689
mex,1997,0.81698
mex,1998,0.17577
mex,1999,-0.42168
mex,2000,2.59885
mex,2001,0.54899
mex,2002,0.15718
mex,2003,0.32285
mex,2004,-1.00711
mex,2005,0.03669
mex,2006,-0.09845
mex,2007,-0.4148
mex,2008,-0.43015
mex,2009,0.50194
mex,2010,0.05711
mex,2011,-0.02258
mex,2012,-0.03238
mex,2013,0.16266
mex,2014,-0.1952
mex,2015,1.18969
mex,2016,-0.14649
mex,2017,-0.19124
mex,2018,-1.31283
mex,2019,0.59377
mkd,1992,-0.04306
mkd,1993,0.46183
mkd,1994,0.60897
mkd,1995,-0.35554
mkd,1996,0.22847
mkd,1997,0.94246
mkd,1998,0.62766
mkd,1999,0.21478
mkd,2000,0.0406
mkd,2001,-1.01778
mkd,2002,5.19755
mkd,2003,0.64439
mkd,2004,0.54949
mkd,2005,-0.45608
mkd,2006,-0.46754
mkd,2007,-0.07933
mkd,2008,-1.67551
mkd,2009,0.02868
mkd,2010,-0.28321
mkd,2011,-0.56142
mkd,2012,-0.82306
mkd,2013,-2.58896
mkd,2014,0.03784
mkd,2015,-0.589
mkd,2016,-0.41129
mkd,2017,3.81959
mkd,2018,-0.5118
mkd,2019,-4.60495
mli,1976,-0.4692
mli,1977,0.39537
mli,1978,-0.64196
mli,1979,0.24287
mli,1980,0.27137
mli,1981,0.21471
mli,1982,-0.10533
mli,1983,0.01348
mli,1984,-0.18359
mli,1985,0.06347
mli,1986,0.14764
mli,1987,0.35491
mli,1988,-0.21623
mli,1989,0.56141
mli,1990,2.2345
mli,1991,3.74815
mli,1992,5.67371
mli,1993,-0.00476
mli,1994,0.22006
mli,1995,-0.03164
mli,1996,0.37929
mli,1997,0.04055
mli,1998,-0.03719
mli,1999,0.04803
mli,2000,0.09869
mli,2001,0.00779
mli,2002,0.57749
mli,2003,-0.08515
mli,2004,-0.13823
mli,2005,0.16579
mli,2006,-0.23934
mli,2007,-0.09305
mli,2008,-0.36469
mli,2009,-0.1617
mli,2010,0.63985
mli,2011,-0.03122
mli,2012,-1.61329
mli,2013,-2.0489
mli,2014,-0.11533
mli,2015,0.78663
mli,2016,-0.71062
mli,2017,-1.56795
mli,2018,-0.90582
mli,2019,2.48249
mmr,1976,0.00814
mmr,1977,-0.249
mmr,1978,0.22211
mmr,1979,-0.17941
mmr,1980,1.11492
mmr,1981,0.05594
mmr,1982,-0.34116
mmr,1983,0.35452
mmr,1984,-0.1393
mmr,1985,-0.02016
mmr,1986,0.07874
mmr,1987,0.08707
mmr,1988,0.59086
mmr,1989,-0.39182
mmr,1990,0.45205
mmr,1991,0.23907
mmr,1992,0.18297
mmr,1993,0.83094
mmr,1994,-0.18275
mmr,1995,0.0475
mmr,1996,0.3589
mmr,1997,-1.12225
mmr,1998,0.02057
mmr,1999,-0.10362
mmr,2000,0.48188
mmr,2001,-0.19753
mmr,2002,0.17447
mmr,2003,-0.18455
mmr,2004,-0.02625
mmr,2005,0.00778
mmr,2006,-0.21099
mmr,2007,0.14721
mmr,2008,0.96411
mmr,2009,0.0626
mmr,2010,8.02271
mmr,2011,4.3424
mmr,2012,2.19543
mmr,2013,0.7356
mmr,2014,1.07495
mmr,2015,3.80206
mmr,2016,0.86526
mmr,2017,-0.19535
mmr,2018,-2.04371
mmr,2019,0.50698
mng,1976,0.08206
mng,1977,-0.06893
mng,1978,-0.12307
mng,1979,0.33446
mng,1980,-0.1176
mng,1981,0.25228
mng,1982,-0.15473
mng,1983,0.1565
mng,1984,0.28429
mng,1985,-0.46818
mng,1986,0.57852
mng,1987,-0.25108
mng,1988,0.41688
mng,1989,1.03798
mng,1990,9.43369
mng,1991,4.26921
mng,1992,14.11724
mng,1993,1.57221
mng,1994,0.62875
mng,1995,0.23458
mng,1996,0.0416
mng,1997,0.51916
mng,1998,0.03702
mng,1999,-0.0247
mng,2000,-2.77595
mng,2001,-0.08597
mng,2002,-0.02636
mng,2003,0.29826
mng,2004,-1.26424
mng,2005,0.03637
mng,2006,-0.1583
mng,2007,0.16996
mng,2008,-0.12824
mng,2009,0.72538
mng,2010,-0.50767
mng,2011,0.23968
mng,2012,-0.08529
mng,2013,-1.36907
mng,2014,0.65732
mng,2015,0.44112
mng,2016,-0.14771
mng,2017,-0.34588
mng,2018,0.22589
mng,2019,0.81024
moz,1976,1.85659
moz,1977,-0.24545
moz,1978,0.46256
moz,1979,0.11885
moz,1980,-0.21605
moz,1981,0.40264
moz,1982,-0.33503
moz,1983,-0.34226
moz,1984,0.52831
moz,1985,-0.10561
moz,1986,0.08343
moz,1987,-0.08665
moz,1988,-0.30516
moz,1989,-0.0314
moz,1990,10.25172
moz,1991,3.47776
moz,1992,0.26018
moz,1993,1.22411
moz,1994,0.1977
moz,1995,1.59859
moz,1996,0.0826
moz,1997,-0.2523
moz,1998,0.20879
moz,1999,0.3975
moz,2000,-1.04433
moz,2001,0.71202
moz,2002,0.32972
moz,2003,0.06891
moz,2004,-0.12077
moz,2005,0.14263
moz,2006,-0.58462
moz,2007,0.30619
moz,2008,-0.29144
moz,2009,-0.13138
moz,2010,0.5778
moz,2011,0.06675
moz,2012,0.09032
moz,2013,0.22798
moz,2014,-0.67162
moz,2015,-0.38026
moz,2016,0.21278
moz,2017,-2.63564
moz,2018,-0.00092
moz,2019,-0.93221
mrt,1976,-0.04006
mrt,1977,0.38621
mrt,1978,-1.88198
mrt,1979,-3.90381
mrt,1980,-0.18616
mrt,1981,0.37752
mrt,1982,-0.20893
mrt,1983,-0.1648
mrt,1984,-0.29597
mrt,1985,-1.02883
mrt,1986,0.11855
mrt,1987,-0.01942
mrt,1988,0.40006
mrt,1989,-0.63316
mrt,1990,-0.00628
mrt,1991,1.88757
mrt,1992,6.3599
mrt,1993,1.67779
mrt,1994,0.15552
mrt,1995,-0.12256
mrt,1996,0.25933
mrt,1997,0.4238
mrt,1998,-0.28521
mrt,1999,0.15974
mrt,2000,0.08741
mrt,2001,-0.24115
mrt,2002,0.62442
mrt,2003,-0.34975
mrt,2004,0.77658
mrt,2005,1.29805
mrt,2006,3.45143
mrt,2007,2.6449
mrt,2008,-0.7132
mrt,2009,-0.44147
mrt,2010,0.18031
mrt,2011,-0.40039
mrt,2012,0.82084
mrt,2013,-16.42525
mrt,2014,-1.05941
mrt,2015,-1.37306
mrt,2016,-0.84472
mrt,2017,1.00132
mrt,2018,-3.85236
mrt,2019,5.38102
mus,1976,0.7474
mus,1977,0.48109
mus,1978,0.38546
mus,1979,0.03433
mus,1980,0.7962
mus,1981,0.26759
mus,1982,0.34192
mus,1983,-0.27285
mus,1984,0.16958
mus,1985,0.89929
mus,1986,0.53522
mus,1987,-0.18364
mus,1988,0.08837
mus,1989,0.10015
mus,1990,0.41376
mus,1991,-0.21211
mus,1992,0.48697
mus,1993,0.70643
mus,1994,0.26042
mus,1995,-0.04087
mus,1996,-0.08718
mus,1997,0.00998
mus,1998,0.05051
mus,1999,0.24808
mus,2000,0.44657
mus,2001,-0.18736
mus,2002,-0.05425
mus,2003,0.12116
mus,2004,0.018
mus,2005,0.0465
mus,2006,0.23308
mus,2007,-0.2455
mus,2008,0.10934
mus,2009,-0.07183
mus,2010,4.05009
mus,2011,0.19079
mus,2012,-0.15148
mus,2013,-1.93896
mus,2014,-0.27335
mus,2015,-2.52057
mus,2016,0.27588
mus,2017,0.45247
mus,2018,2.39474
mus,2019,2.37059
mwi,1976,0.32682
mwi,1977,0.01272
mwi,1978,-0.0831
mwi,1979,0.3084
mwi,1980,-0.08836
mwi,1981,0.54011
mwi,1982,-0.12433
mwi,1983,0.53743
mwi,1984,-0.60026
mwi,1985,0.0513
mwi,1986,0.15153
mwi,1987,-0.05922
mwi,1988,0.49911
mwi,1989,-0.68452
mwi,1990,-0.11918
mwi,1991,0.61859
mwi,1992,0.70743
mwi,1993,4.40415
mwi,1994,9.2874
mwi,1995,9.20246
mwi,1996,0.19236
mwi,1997,0.01707
mwi,1998,0.04001
mwi,1999,0.17983
mwi,2000,0.52668
mwi,2001,0.4551
mwi,2002,0.10575
mwi,2003,0.29692
mwi,2004,0.09747
mwi,2005,-2.37235
mwi,2006,0.17395
mwi,2007,-0.30188
mwi,2008,-0.1022
mwi,2009,0.61149
mwi,2010,-0.83701
mwi,2011,0.1728
mwi,2012,0.07639
mwi,2013,2.13735
mwi,2014,-0.45795
mwi,2015,0.70251
mwi,2016,-0.63671
mwi,2017,1.95181
mwi,2018,-0.02483
mwi,2019,-0.61218
mys,1976,0.15452
mys,1977,0.03758
mys,1978,-0.21606
mys,1979,0.1977
mys,1980,0.46324
mys,1981,-0.08257
mys,1982,0.52308
mys,1983,0.23561
mys,1984,-0.13722
mys,1985,0.33848
mys,1986,-0.15891
mys,1987,-2.50539
mys,1988,-0.1561
mys,1989,0.29619
mys,1990,-0.16393
mys,1991,0.05822
mys,1992,-0.09283
mys,1993,-0.33117
mys,1994,1.41071
mys,1995,0.14867
mys,1996,-0.18106
mys,1997,-0.01873
mys,1998,-0.02514
mys,1999,-0.32325
mys,2000,0.40596
mys,2001,0.0299
mys,2002,0.30724
mys,2003,-0.17281
mys,2004,1.03069
mys,2005,0.03405
mys,2006,0.14967
mys,2007,0.26435
mys,2008,-0.52193
mys,2009,0.03468
mys,2010,0.32146
mys,2011,-0.1301
mys,2012,0.33685
mys,2013,0.63776
mys,2014,-0.10736
mys,2015,-0.25013
mys,2016,0.34728
mys,2017,0.84228
mys,2018,9.91724
mys,2019,-0.10938
nam,1991,6.88392
nam,1992,-0.85167
nam,1993,0.63649
nam,1994,0.16065
nam,1995,0.35791
nam,1996,-0.18649
nam,1997,-0.42133
nam,1998,-0.25947
nam,1999,0.05009
nam,2000,3.54691
nam,2001,0.02492
nam,2002,0.11516
nam,2003,-0.24654
nam,2004,0.53665
nam,2005,0.0053
nam,2006,-0.09144
nam,2007,-0.43145
nam,2008,-0.06805
nam,2009,0.97659
nam,2010,0.14958
nam,2011,0.56108
nam,2012,-0.0657
nam,2013,-0.38267
nam,2014,-0.03475
nam,2015,-0.14942
nam,2016,0.61878
nam,2017,-5.74224
nam,2018,2.65736
nam,2019,0.07146
ner,1976,-0.11695
ner,1977,0.29882
ner,1978,-0.36811
ner,1979,0.04044
ner,1980,0.0761
ner,1981,-0.14808
ner,1982,0.06772
ner,1983,0.02993
ner,1984,-0.28213
ner,1985,-0.00456
ner,1986,-0.09467
ner,1987,0.07738
ner,1988,2.57588
ner,1989,0.7717
ner,1990,12.53085
ner,1991,1.21252
ner,1992,-0.40755
ner,1993,0.9685
ner,1994,-0.40193
ner,1995,0.62952
ner,1996,-2.25989
ner,1997,-0.27386
ner,1998,0.47047
ner,1999,1.38794
ner,2000,4.36588
ner,2001,0.51448
ner,2002,-0.46599
ner,2003,-0.23242
ner,2004,0.53683
ner,2005,-0.08716
ner,2006,-0.01119
ner,2007,-0.05003
ner,2008,-0.35979
ner,2009,-0.06527
ner,2010,3.69489
ner,2011,-0.07964
ner,2012,0.24831
ner,2013,1.24884
ner,2014,-0.11954
ner,2015,-0.08561
ner,2016,0.45542
ner,2017,-2.46678
ner,2018,-1.04256
ner,2019,-5.66033
nga,1976,-0.21155
nga,1977,0.11086
nga,1978,0.20995
nga,1979,2.65821
nga,1980,0.97149
nga,1981,0.14341
nga,1982,0.00303
nga,1983,-1.1037
nga,1984,-1.916
nga,1985,0.15285
nga,1986,0.42978
nga,1987,-0.17627
nga,1988,0.09738
nga,1989,0.34525
nga,1990,0.32639
nga,1991,0.24398
nga,1992,-0.01989
nga,1993,-0.12989
nga,1994,-0.97094
nga,1995,-0.65113
nga,1996,-0.24315
nga,1997,0.33027
nga,1998,2.28011
nga,1999,6.61773
nga,2000,0.12526
nga,2001,0.05354
nga,2002,-0.33922
nga,2003,0.4856
nga,2004,0.26963
nga,2005,-0.04972
nga,2006,-0.23672
nga,2007,0.15606
nga,2008,0.12123
nga,2009,-0.30076
nga,2010,-0.83193
nga,2011,0.36651
nga,2012,-0.08901
nga,2013,2.32231
nga,2014,0.29213
nga,2015,-1.22009
nga,2016,2.95006
nga,2017,1.42208
nga,2018,-0.02212
nga,2019,-0.7925
nic,1976,0.30935
nic,1977,0.29961
nic,1978,-0.565
nic,1979,2.18791
nic,1980,19.63883
nic,1981,0.4949
nic,1982,-4.76083
nic,1983,-0.16092
nic,1984,5.90666
nic,1985,-6.64834
nic,1986,-0.17798
nic,1987,0.27294
nic,1988,3.92073
nic,1989,1.97838
nic,1990,5.21509
nic,1991,1.95194
nic,1992,0.23889
nic,1993,4.31797
nic,1994,0.2049
nic,1995,-0.32746
nic,1996,-0.35846
nic,1997,0.01742
nic,1998,-0.16814
nic,1999,-0.38993
nic,2000,-0.15709
nic,2001,0.16522
nic,2002,-0.08441
nic,2003,0.27508
nic,2004,-0.2195
nic,2005,0.22568
nic,2006,-2.25733
nic,2007,-2.56783
nic,2008,-0.71421
nic,2009,-0.18803
nic,2010,-0.56821
nic,2011,0.0864
nic,2012,0.95701
nic,2013,0.55556
nic,2014,-0.48183
nic,2015,-0.59312
nic,2016,0.11621
nic,2017,-3.1306
nic,2018,-13.5047
nic,2019,1.16196
nld,1976,0.07405
nld,1977,0.24764
nld,1978,-0.35558
nld,1979,0.51129
nld,1980,1.07162
nld,1981,-0.15764
nld,1982,0.96956
nld,1983,-0.12684
nld,1984,0.12527
nld,1985,-0.34338
nld,1986,0.03996
nld,1987,0.18745
nld,1988,0.00655
nld,1989,0.20052
nld,1990,0.30815
nld,1991,0.2217
nld,1992,-0.15659
nld,1993,0.12421
nld,1994,0.25025
nld,1995,0.13654
nld,1996,0.11616
nld,1997,-0.32971
nld,1998,0.30268
nld,1999,-0.19843
nld,2000,0.84994
nld,2001,-0.11143
nld,2002,0.14194
nld,2003,0.03319
nld,2004,-0.21012
nld,2005,-0.02479
nld,2006,0.36212
nld,2007,-0.32051
nld,2008,0.01301
nld,2009,0.36432
nld,2010,-0.42575
nld,2011,0.01802
nld,2012,-0.28671
nld,2013,-0.29841
nld,2014,-0.27395
nld,2015,-0.23932
nld,2016,-0.17932
nld,2017,0.53004
nld,2018,-0.98297
nld,2019,0.8831
nor,1976,-0.27449
nor,1977,0.68807
nor,1978,-0.09518
nor,1979,0.19872
nor,1980,4.48876
nor,1981,0.30375
nor,1982,-0.26162
nor,1983,-0.00879
nor,1984,0.26619
nor,1985,0.14406
nor,1986,0.10553
nor,1987,-0.21651
nor,1988,0.2889
nor,1989,-0.02497
nor,1990,0.69361
nor,1991,0.30909
nor,1992,-0.17042
nor,1993,0.09087
nor,1994,0.34763
nor,1995,-0.27655
nor,1996,-0.0717
nor,1997,0.2918
nor,1998,0.08479
nor,1999,-0.5686
nor,2000,0.52311
nor,2001,-0.06832
nor,2002,0.16615
nor,2003,0.41204
nor,2004,0.01091
nor,2005,0.03474
nor,2006,0.26063
nor,2007,0.09291
nor,2008,-0.29194
nor,2009,0.14238
nor,2010,-0.15709
nor,2011,0.15164
nor,2012,-0.0077
nor,2013,-1.5224
nor,2014,-1.34515
nor,2015,-0.8406
nor,2016,-0.39548
nor,2017,-1.17388
nor,2018,0.89531
nor,2019,-6.15758
npl,1976,-0.06792
npl,1977,0.2862
npl,1978,-0.39968
npl,1979,0.36483
npl,1980,1.3466
npl,1981,0.10079
npl,1982,0.41622
npl,1983,-0.19837
npl,1984,0.09945
npl,1985,-0.01683
npl,1986,0.31619
npl,1987,0.02348
npl,1988,-0.96628
npl,1989,0.84044
npl,1990,8.91691
npl,1991,8.90912
npl,1992,1.2514
npl,1993,0.34435
npl,1994,-0.04265
npl,1995,-1.10897
npl,1996,-0.64007
npl,1997,-0.08824
npl,1998,0.76889
npl,1999,-0.25371
npl,2000,-0.78887
npl,2001,-0.28491
npl,2002,-1.34969
npl,2003,-0.24959
npl,2004,-0.00488
npl,2005,0.06621
npl,2006,3.15083
npl,2007,9.52143
npl,2008,1.6079
npl,2009,0.06931
npl,2010,1.01282
npl,2011,0.3457
npl,2012,0.12649
npl,2013,-1.67799
npl,2014,0.82219
npl,2015,0.18588
npl,2016,-0.07126
npl,2017,0.25644
npl,2018,-2.40189
npl,2019,-0.39151
nzl,1976,0.67087
nzl,1977,-0.54425
nzl,1978,0.00801
nzl,1979,0.25322
nzl,1980,6.4337
nzl,1981,-0.73738
nzl,1982,0.5302
nzl,1983,-0.01215
nzl,1984,1.154
nzl,1985,0.29214
nzl,1986,0.68313
nzl,1987,-0.25368
nzl,1988,0.38942
nzl,1989,-0.39994
nzl,1990,0.50255
nzl,1991,-0.24213
nzl,1992,0.1405
nzl,1993,0.43147
nzl,1994,-0.13738
nzl,1995,-0.10607
nzl,1996,0.15785
nzl,1997,0.31514
nzl,1998,0.70256
nzl,1999,-0.01122
nzl,2000,0.03569
nzl,2001,-0.09165
nzl,2002,0.16569
nzl,2003,-0.12053
nzl,2004,0.24107
nzl,2005,-0.16909
nzl,2006,0.00021
nzl,2007,-0.18687
nzl,2008,0.15798
nzl,2009,0.05295
nzl,2010,0.47749
nzl,2011,-0.09445
nzl,2012,0.06309
nzl,2013,-0.63173
nzl,2014,-0.32801
nzl,2015,-0.04172
nzl,2016,0.10263
nzl,2017,-0.79982
nzl,2018,-4.12997
nzl,2019,0.43398
omn,1976,1.83004
omn,1977,0.34664
omn,1978,0.15437
omn,1979,-0.19561
omn,1980,0.16286
omn,1981,-0.04496
omn,1982,-0.4036
omn,1983,0.49098
omn,1984,-0.47771
omn,1985,0.4998
omn,1986,0.76766
omn,1987,-0.76706
omn,1988,0.07749
omn,1989,0.17993
omn,1990,0.11447
omn,1991,1.2079
omn,1992,0.38535
omn,1993,-0.11616
omn,1994,0.22947
omn,1995,0.64965
omn,1996,0.19178
omn,1997,-0.03678
omn,1998,0.03001
omn,1999,2.5265
omn,2000,1.0053
omn,2001,0.2121
omn,2002,-0.02721
omn,2003,0.89969
omn,2004,0.03449
omn,2005,0.00835
omn,2006,-0.12601
omn,2007,0.63494
omn,2008,-0.13547
omn,2009,0.26897
omn,2010,0.31863
omn,2011,-0.02611
omn,2012,0.86567
omn,2013,-0.27259
omn,2014,-0.43186
omn,2015,0.38037
omn,2016,0.23978
omn,2017,-3.30986
omn,2018,4.99287
omn,2019,0.03843
pak,1976,-1.84006
pak,1977,-0.12281
pak,1978,-2.67887
pak,1979,-0.93837
pak,1980,-2.01775
pak,1981,-0.64664
pak,1982,0.14757
pak,1983,0.6579
pak,1984,-0.63718
pak,1985,1.61779
pak,1986,0.75483
pak,1987,-0.14758
pak,1988,1.06294
pak,1989,-0.1196
pak,1990,1.88088
pak,1991,-0.18273
pak,1992,-0.51127
pak,1993,0.91009
pak,1994,0.38341
pak,1995,-0.12961
pak,1996,-0.04106
pak,1997,-0.02207
pak,1998,0.5609
pak,1999,-0.94076
pak,2000,-0.17982
pak,2001,0.31925
pak,2002,0.79947
pak,2003,0.7757
pak,2004,0.96669
pak,2005,0.13263
pak,2006,0.20229
pak,2007,-1.27213
pak,2008,-0.42996
pak,2009,1.82343
pak,2010,0.29187
pak,2011,-0.10794
pak,2012,0.01315
pak,2013,-1.91622
pak,2014,0.08704
pak,2015,-1.38972
pak,2016,-0.5656
pak,2017,0.94475
pak,2018,-0.19039
pak,2019,-0.7993
pan,1976,-0.02577
pan,1977,0.13926
pan,1978,0.70564
pan,1979,-0.20899
pan,1980,-0.50129
pan,1981,0.15526
pan,1982,-1.31916
pan,1983,0.15048
pan,1984,-0.0893
pan,1985,0.19016
pan,1986,0.0541
pan,1987,-0.40787
pan,1988,-0.49487
pan,1989,0.5055
pan,1990,17.99619
pan,1991,2.1754
pan,1992,0.04522
pan,1993,0.21437
pan,1994,0.25443
pan,1995,-0.16271
pan,1996,0.52809
pan,1997,-0.40721
pan,1998,-0.20451
pan,1999,0.41645
pan,2000,0.71063
pan,2001,0.07648
pan,2002,0.12919
pan,2003,-0.02991
pan,2004,5.21192
pan,2005,0.02426
pan,2006,0.54339
pan,2007,-0.70694
pan,2008,0.31951
pan,2009,-0.12106
pan,2010,-0.46574
pan,2011,0.50057
pan,2012,-0.34086
pan,2013,1.64079
pan,2014,0.37433
pan,2015,0.08077
pan,2016,0.16456
pan,2017,-0.95506
pan,2018,0.41208
pan,2019,2.79264
per,1976,0.64338
per,1977,-0.27969
per,1978,0.57645
per,1979,1.25953
per,1980,5.03236
per,1981,6.96705
per,1982,0.09686
per,1983,-0.13104
per,1984,-0.01287
per,1985,-0.35174
per,1986,0.28122
per,1987,-0.37173
per,1988,0.35216
per,1989,-0.45006
per,1990,-0.03528
per,1991,-0.54696
per,1992,-1.04778
per,1993,-6.49627
per,1994,-0.41914
per,1995,0.71957
per,1996,0.0856
per,1997,-2.16953
per,1998,-0.06154
per,1999,-0.33628
per,2000,6.27919
per,2001,11.84665
per,2002,0.01767
per,2003,0.16194
per,2004,-0.16643
per,2005,-0.06354
per,2006,-0.14546
per,2007,0.1976
per,2008,0.08915
per,2009,-0.4538
per,2010,0.88003
per,2011,0.00265
per,2012,-0.09097
per,2013,0.3105
per,2014,0.16859
per,2015,-0.28244
per,2016,-0.12251
per,2017,1.49362
per,2018,1.03197
per,2019,0.2485
phl,1976,0.09164
phl,1977,-0.14821
phl,1978,0.19346
phl,1979,-0.04511
phl,1980,0.33097
phl,1981,0.32293
phl,1982,0.42823
phl,1983,-0.04978
phl,1984,0.16474
phl,1985,0.2895
phl,1986,17.25043
phl,1987,6.07028
phl,1988,0.2476
phl,1989,-0.09693
phl,1990,0.18849
phl,1991,0.09498
phl,1992,0.44425
phl,1993,0.16817
phl,1994,-0.08772
phl,1995,0.14488
phl,1996,0.02736
phl,1997,0.60312
phl,1998,0.18466
phl,1999,-0.40972
phl,2000,-0.35486
phl,2001,-0.14942
phl,2002,0.19916
phl,2003,0.17977
phl,2004,0.08787
phl,2005,-0.57202
phl,2006,0.43602
phl,2007,-0.20995
phl,2008,-0.04048
phl,2009,0.23507
phl,2010,1.80233
phl,2011,0.27967
phl,2012,-0.46324
phl,2013,1.34067
phl,2014,-0.80114
