country,time,legs_sexhw
gin,2015,Yes
gin,2016,Yes
gin,2017,Yes
gin,2018,Yes
gin,2019,Yes
gin,2020,Yes
gmb,1970,No
gmb,1971,No
gmb,1972,No
gmb,1973,No
gmb,1974,No
gmb,1975,No
gmb,1976,No
gmb,1977,No
gmb,1978,No
gmb,1979,No
gmb,1980,No
gmb,1981,No
gmb,1982,No
gmb,1983,No
gmb,1984,No
gmb,1985,No
gmb,1986,No
gmb,1987,No
gmb,1988,No
gmb,1989,No
gmb,1990,No
gmb,1991,No
gmb,1992,No
gmb,1993,No
gmb,1994,No
gmb,1995,No
gmb,1996,No
gmb,1997,No
gmb,1998,No
gmb,1999,No
gmb,2000,No
gmb,2001,No
gmb,2002,No
gmb,2003,No
gmb,2004,No
gmb,2005,No
gmb,2006,No
gmb,2007,No
gmb,2008,No
gmb,2009,No
gmb,2010,No
gmb,2011,No
gmb,2012,No
gmb,2013,No
gmb,2014,No
gmb,2015,No
gmb,2016,No
gmb,2017,No
gmb,2018,No
gmb,2019,No
gmb,2020,No
gnb,1970,No
gnb,1971,No
gnb,1972,No
gnb,1973,No
gnb,1974,No
gnb,1975,No
gnb,1976,No
gnb,1977,No
gnb,1978,No
gnb,1979,No
gnb,1980,No
gnb,1981,No
gnb,1982,No
gnb,1983,No
gnb,1984,No
gnb,1985,No
gnb,1986,No
gnb,1987,No
gnb,1988,No
gnb,1989,No
gnb,1990,No
gnb,1991,No
gnb,1992,No
gnb,1993,No
gnb,1994,No
gnb,1995,No
gnb,1996,No
gnb,1997,No
gnb,1998,No
gnb,1999,No
gnb,2000,No
gnb,2001,No
gnb,2002,No
gnb,2003,No
gnb,2004,No
gnb,2005,No
gnb,2006,No
gnb,2007,No
gnb,2008,No
gnb,2009,No
gnb,2010,No
gnb,2011,No
gnb,2012,No
gnb,2013,No
gnb,2014,No
gnb,2015,No
gnb,2016,No
gnb,2017,No
gnb,2018,No
gnb,2019,No
gnb,2020,No
gnq,1970,No
gnq,1971,No
gnq,1972,No
gnq,1973,No
gnq,1974,No
gnq,1975,No
gnq,1976,No
gnq,1977,No
gnq,1978,No
gnq,1979,No
gnq,1980,No
gnq,1981,No
gnq,1982,No
gnq,1983,No
gnq,1984,No
gnq,1985,No
gnq,1986,No
gnq,1987,No
gnq,1988,No
gnq,1989,No
gnq,1990,No
gnq,1991,No
gnq,1992,No
gnq,1993,No
gnq,1994,No
gnq,1995,No
gnq,1996,No
gnq,1997,No
gnq,1998,No
gnq,1999,No
gnq,2000,No
gnq,2001,No
gnq,2002,No
gnq,2003,No
gnq,2004,No
gnq,2005,No
gnq,2006,No
gnq,2007,No
gnq,2008,No
gnq,2009,No
gnq,2010,No
gnq,2011,No
gnq,2012,No
gnq,2013,No
gnq,2014,No
gnq,2015,No
gnq,2016,No
gnq,2017,No
gnq,2018,No
gnq,2019,No
gnq,2020,No
grc,1970,No
grc,1971,No
grc,1972,No
grc,1973,No
grc,1974,No
grc,1975,No
grc,1976,No
grc,1977,No
grc,1978,No
grc,1979,No
grc,1980,No
grc,1981,No
grc,1982,No
grc,1983,No
grc,1984,No
grc,1985,No
grc,1986,No
grc,1987,No
grc,1988,No
grc,1989,No
grc,1990,No
grc,1991,No
grc,1992,No
grc,1993,No
grc,1994,No
grc,1995,No
grc,1996,No
grc,1997,No
grc,1998,No
grc,1999,No
grc,2000,No
grc,2001,No
grc,2002,No
grc,2003,No
grc,2004,No
grc,2005,No
grc,2006,No
grc,2007,Yes
grc,2008,Yes
grc,2009,Yes
grc,2010,Yes
grc,2011,Yes
grc,2012,Yes
grc,2013,Yes
grc,2014,Yes
grc,2015,Yes
grc,2016,Yes
grc,2017,Yes
grc,2018,Yes
grc,2019,Yes
grc,2020,Yes
grd,1970,No
grd,1971,No
grd,1972,No
grd,1973,No
grd,1974,No
grd,1975,No
grd,1976,No
grd,1977,No
grd,1978,No
grd,1979,No
grd,1980,No
grd,1981,No
grd,1982,No
grd,1983,No
grd,1984,No
grd,1985,No
grd,1986,No
grd,1987,No
grd,1988,No
grd,1989,No
grd,1990,No
grd,1991,No
grd,1992,No
grd,1993,No
grd,1994,No
grd,1995,No
grd,1996,No
grd,1997,No
grd,1998,No
grd,1999,No
grd,2000,No
grd,2001,No
grd,2002,No
grd,2003,No
grd,2004,No
grd,2005,No
grd,2006,No
grd,2007,No
grd,2008,No
grd,2009,No
grd,2010,No
grd,2011,No
grd,2012,No
grd,2013,No
grd,2014,No
grd,2015,No
grd,2016,No
grd,2017,No
grd,2018,No
grd,2019,No
grd,2020,No
gtm,1970,No
gtm,1971,No
gtm,1972,No
gtm,1973,No
gtm,1974,No
gtm,1975,No
gtm,1976,No
gtm,1977,No
gtm,1978,No
gtm,1979,No
gtm,1980,No
gtm,1981,No
gtm,1982,No
gtm,1983,No
gtm,1984,No
gtm,1985,No
gtm,1986,No
gtm,1987,No
gtm,1988,No
gtm,1989,No
gtm,1990,No
gtm,1991,No
gtm,1992,No
gtm,1993,No
gtm,1994,No
gtm,1995,No
gtm,1996,No
gtm,1997,No
gtm,1998,No
gtm,1999,No
gtm,2000,No
gtm,2001,No
gtm,2002,No
gtm,2003,No
gtm,2004,No
gtm,2005,No
gtm,2006,No
gtm,2007,No
gtm,2008,No
gtm,2009,No
gtm,2010,No
gtm,2011,No
gtm,2012,No
gtm,2013,No
gtm,2014,No
gtm,2015,No
gtm,2016,No
gtm,2017,No
gtm,2018,No
gtm,2019,No
gtm,2020,No
guy,1970,No
guy,1971,No
guy,1972,No
guy,1973,No
guy,1974,No
guy,1975,No
guy,1976,No
guy,1977,No
guy,1978,No
guy,1979,No
guy,1980,No
guy,1981,No
guy,1982,No
guy,1983,No
guy,1984,No
guy,1985,No
guy,1986,No
guy,1987,No
guy,1988,No
guy,1989,No
guy,1990,No
guy,1991,No
guy,1992,No
guy,1993,No
guy,1994,No
guy,1995,No
guy,1996,No
guy,1997,No
guy,1998,Yes
guy,1999,Yes
guy,2000,Yes
guy,2001,Yes
guy,2002,Yes
guy,2003,Yes
guy,2004,Yes
guy,2005,Yes
guy,2006,Yes
guy,2007,Yes
guy,2008,Yes
guy,2009,Yes
guy,2010,Yes
guy,2011,Yes
guy,2012,Yes
guy,2013,Yes
guy,2014,Yes
guy,2015,Yes
guy,2016,Yes
guy,2017,Yes
guy,2018,Yes
guy,2019,Yes
guy,2020,Yes
hkg,1970,No
hkg,1971,No
hkg,1972,No
hkg,1973,No
hkg,1974,No
hkg,1975,No
hkg,1976,No
hkg,1977,No
hkg,1978,No
hkg,1979,No
hkg,1980,No
hkg,1981,No
hkg,1982,No
hkg,1983,No
hkg,1984,No
hkg,1985,No
hkg,1986,No
hkg,1987,No
hkg,1988,No
hkg,1989,No
hkg,1990,No
hkg,1991,No
hkg,1992,No
hkg,1993,No
hkg,1994,No
hkg,1995,No
hkg,1996,Yes
hkg,1997,Yes
hkg,1998,Yes
hkg,1999,Yes
hkg,2000,Yes
hkg,2001,Yes
hkg,2002,Yes
hkg,2003,Yes
hkg,2004,Yes
hkg,2005,Yes
hkg,2006,Yes
hkg,2007,Yes
hkg,2008,Yes
hkg,2009,Yes
hkg,2010,Yes
hkg,2011,Yes
hkg,2012,Yes
hkg,2013,Yes
hkg,2014,Yes
hkg,2015,Yes
hkg,2016,Yes
hkg,2017,Yes
hkg,2018,Yes
hkg,2019,Yes
hkg,2020,Yes
hnd,1970,No
hnd,1971,No
hnd,1972,No
hnd,1973,No
hnd,1974,No
hnd,1975,No
hnd,1976,No
hnd,1977,No
hnd,1978,No
hnd,1979,No
hnd,1980,No
hnd,1981,No
hnd,1982,No
hnd,1983,No
hnd,1984,No
hnd,1985,No
hnd,1986,No
hnd,1987,No
hnd,1988,No
hnd,1989,No
hnd,1990,No
hnd,1991,No
hnd,1992,No
hnd,1993,No
hnd,1994,No
hnd,1995,No
hnd,1996,No
hnd,1997,Yes
hnd,1998,Yes
hnd,1999,Yes
hnd,2000,Yes
hnd,2001,Yes
hnd,2002,Yes
hnd,2003,Yes
hnd,2004,Yes
hnd,2005,Yes
hnd,2006,Yes
hnd,2007,Yes
hnd,2008,Yes
hnd,2009,Yes
hnd,2010,Yes
hnd,2011,Yes
hnd,2012,Yes
hnd,2013,Yes
hnd,2014,Yes
hnd,2015,Yes
hnd,2016,Yes
hnd,2017,Yes
hnd,2018,Yes
hnd,2019,Yes
hnd,2020,Yes
hrv,1970,No
hrv,1971,No
hrv,1972,No
hrv,1973,No
hrv,1974,No
hrv,1975,No
hrv,1976,No
hrv,1977,No
hrv,1978,No
hrv,1979,No
hrv,1980,No
hrv,1981,No
hrv,1982,No
hrv,1983,No
hrv,1984,No
hrv,1985,No
hrv,1986,No
hrv,1987,No
hrv,1988,No
hrv,1989,No
hrv,1990,No
hrv,1991,No
hrv,1992,No
hrv,1993,No
hrv,1994,No
hrv,1995,No
hrv,1996,No
hrv,1997,No
hrv,1998,No
hrv,1999,No
hrv,2000,No
hrv,2001,No
hrv,2002,No
hrv,2003,No
hrv,2004,Yes
hrv,2005,Yes
hrv,2006,Yes
hrv,2007,Yes
hrv,2008,Yes
hrv,2009,Yes
hrv,2010,Yes
hrv,2011,Yes
hrv,2012,Yes
hrv,2013,Yes
hrv,2014,Yes
hrv,2015,Yes
hrv,2016,Yes
hrv,2017,Yes
hrv,2018,Yes
hrv,2019,Yes
hrv,2020,Yes
hti,1970,No
hti,1971,No
hti,1972,No
hti,1973,No
hti,1974,No
hti,1975,No
hti,1976,No
hti,1977,No
hti,1978,No
hti,1979,No
hti,1980,No
hti,1981,No
hti,1982,No
hti,1983,No
hti,1984,No
hti,1985,No
hti,1986,No
hti,1987,No
hti,1988,No
hti,1989,No
hti,1990,No
hti,1991,No
hti,1992,No
hti,1993,No
hti,1994,No
hti,1995,No
hti,1996,No
hti,1997,No
hti,1998,No
hti,1999,No
hti,2000,No
hti,2001,No
hti,2002,No
hti,2003,No
hti,2004,No
hti,2005,No
hti,2006,No
hti,2007,No
hti,2008,No
hti,2009,No
hti,2010,No
hti,2011,No
hti,2012,No
hti,2013,No
hti,2014,No
hti,2015,No
hti,2016,No
hti,2017,No
hti,2018,No
hti,2019,No
hti,2020,No
hun,1970,No
hun,1971,No
hun,1972,No
hun,1973,No
hun,1974,No
hun,1975,No
hun,1976,No
hun,1977,No
hun,1978,No
hun,1979,No
hun,1980,No
hun,1981,No
hun,1982,No
hun,1983,No
hun,1984,No
hun,1985,No
hun,1986,No
hun,1987,No
hun,1988,No
hun,1989,No
hun,1990,No
hun,1991,No
hun,1992,No
hun,1993,No
hun,1994,No
hun,1995,No
hun,1996,No
hun,1997,No
hun,1998,No
hun,1999,No
hun,2000,No
hun,2001,No
hun,2002,No
hun,2003,No
hun,2004,No
hun,2005,No
hun,2006,Yes
hun,2007,Yes
hun,2008,Yes
hun,2009,Yes
hun,2010,Yes
hun,2011,Yes
hun,2012,Yes
hun,2013,Yes
hun,2014,Yes
hun,2015,Yes
hun,2016,Yes
hun,2017,Yes
hun,2018,Yes
hun,2019,Yes
hun,2020,Yes
idn,1970,No
idn,1971,No
idn,1972,No
idn,1973,No
idn,1974,No
idn,1975,No
idn,1976,No
idn,1977,No
idn,1978,No
idn,1979,No
idn,1980,No
idn,1981,No
idn,1982,No
idn,1983,No
idn,1984,No
idn,1985,No
idn,1986,No
idn,1987,No
idn,1988,No
idn,1989,No
idn,1990,No
idn,1991,No
idn,1992,No
idn,1993,No
idn,1994,No
idn,1995,No
idn,1996,No
idn,1997,No
idn,1998,No
idn,1999,No
idn,2000,No
idn,2001,No
idn,2002,No
idn,2003,No
idn,2004,No
idn,2005,No
idn,2006,No
idn,2007,No
idn,2008,No
idn,2009,No
idn,2010,No
idn,2011,No
idn,2012,No
idn,2013,No
idn,2014,No
idn,2015,No
idn,2016,No
idn,2017,No
idn,2018,No
idn,2019,No
idn,2020,No
ind,1970,No
ind,1971,No
ind,1972,No
ind,1973,No
ind,1974,No
ind,1975,No
ind,1976,No
ind,1977,No
ind,1978,No
ind,1979,No
ind,1980,No
ind,1981,No
ind,1982,No
ind,1983,No
ind,1984,No
ind,1985,No
ind,1986,No
ind,1987,No
ind,1988,No
ind,1989,No
ind,1990,No
ind,1991,No
ind,1992,No
ind,1993,No
ind,1994,No
ind,1995,No
ind,1996,No
ind,1997,No
ind,1998,No
ind,1999,No
ind,2000,No
ind,2001,No
ind,2002,No
ind,2003,No
ind,2004,No
ind,2005,No
ind,2006,No
ind,2007,No
ind,2008,No
ind,2009,No
ind,2010,No
ind,2011,No
ind,2012,No
ind,2013,Yes
ind,2014,Yes
ind,2015,Yes
ind,2016,Yes
ind,2017,Yes
ind,2018,Yes
ind,2019,Yes
ind,2020,Yes
irl,1970,No
irl,1971,No
irl,1972,No
irl,1973,No
irl,1974,No
irl,1975,No
irl,1976,No
irl,1977,No
irl,1978,No
irl,1979,No
irl,1980,No
irl,1981,No
irl,1982,No
irl,1983,No
irl,1984,No
irl,1985,No
irl,1986,No
irl,1987,No
irl,1988,No
irl,1989,No
irl,1990,No
irl,1991,No
irl,1992,No
irl,1993,No
irl,1994,No
irl,1995,No
irl,1996,No
irl,1997,No
irl,1998,No
irl,1999,Yes
irl,2000,Yes
irl,2001,Yes
irl,2002,Yes
irl,2003,Yes
irl,2004,Yes
irl,2005,Yes
irl,2006,Yes
irl,2007,Yes
irl,2008,Yes
irl,2009,Yes
irl,2010,Yes
irl,2011,Yes
irl,2012,Yes
irl,2013,Yes
irl,2014,Yes
irl,2015,Yes
irl,2016,Yes
irl,2017,Yes
irl,2018,Yes
irl,2019,Yes
irl,2020,Yes
irn,1970,No
irn,1971,No
irn,1972,No
irn,1973,No
irn,1974,No
irn,1975,No
irn,1976,No
irn,1977,No
irn,1978,No
irn,1979,No
irn,1980,No
irn,1981,No
irn,1982,No
irn,1983,No
irn,1984,No
irn,1985,No
irn,1986,No
irn,1987,No
irn,1988,No
irn,1989,No
irn,1990,No
irn,1991,No
irn,1992,No
irn,1993,No
irn,1994,No
irn,1995,No
irn,1996,No
irn,1997,No
irn,1998,No
irn,1999,No
irn,2000,No
irn,2001,No
irn,2002,No
irn,2003,No
irn,2004,No
irn,2005,No
irn,2006,No
irn,2007,No
irn,2008,No
irn,2009,No
irn,2010,No
irn,2011,No
irn,2012,No
irn,2013,No
irn,2014,No
irn,2015,No
irn,2016,No
irn,2017,No
irn,2018,No
irn,2019,No
irn,2020,No
irq,1970,No
irq,1971,No
irq,1972,No
irq,1973,No
irq,1974,No
irq,1975,No
irq,1976,No
irq,1977,No
irq,1978,No
irq,1979,No
irq,1980,No
irq,1981,No
irq,1982,No
irq,1983,No
irq,1984,No
irq,1985,No
irq,1986,No
irq,1987,No
irq,1988,No
irq,1989,No
irq,1990,No
irq,1991,No
irq,1992,No
irq,1993,No
irq,1994,No
irq,1995,No
irq,1996,No
irq,1997,No
irq,1998,No
irq,1999,No
irq,2000,No
irq,2001,No
irq,2002,No
irq,2003,No
irq,2004,No
irq,2005,No
irq,2006,No
irq,2007,No
irq,2008,No
irq,2009,No
irq,2010,No
irq,2011,No
irq,2012,No
irq,2013,No
irq,2014,No
irq,2015,No
irq,2016,Yes
irq,2017,Yes
irq,2018,Yes
irq,2019,Yes
irq,2020,Yes
isl,1970,No
isl,1971,No
isl,1972,No
isl,1973,No
isl,1974,No
isl,1975,No
isl,1976,No
isl,1977,No
isl,1978,No
isl,1979,No
isl,1980,No
isl,1981,No
isl,1982,No
isl,1983,No
isl,1984,No
isl,1985,No
isl,1986,No
isl,1987,No
isl,1988,No
isl,1989,No
isl,1990,No
isl,1991,No
isl,1992,No
isl,1993,No
isl,1994,No
isl,1995,No
isl,1996,No
isl,1997,No
isl,1998,No
isl,1999,No
isl,2000,Yes
isl,2001,Yes
isl,2002,Yes
isl,2003,Yes
isl,2004,Yes
isl,2005,Yes
isl,2006,Yes
isl,2007,Yes
isl,2008,Yes
isl,2009,Yes
isl,2010,Yes
isl,2011,Yes
isl,2012,Yes
isl,2013,Yes
isl,2014,Yes
isl,2015,Yes
isl,2016,Yes
isl,2017,Yes
isl,2018,Yes
isl,2019,Yes
isl,2020,Yes
isr,1970,No
isr,1971,No
isr,1972,No
isr,1973,No
isr,1974,No
isr,1975,No
isr,1976,No
isr,1977,No
isr,1978,No
isr,1979,No
isr,1980,No
isr,1981,No
isr,1982,No
isr,1983,No
isr,1984,No
isr,1985,No
isr,1986,No
isr,1987,No
isr,1988,No
isr,1989,No
isr,1990,No
isr,1991,No
isr,1992,No
isr,1993,No
isr,1994,No
isr,1995,No
isr,1996,No
isr,1997,No
isr,1998,Yes
isr,1999,Yes
isr,2000,Yes
isr,2001,Yes
isr,2002,Yes
isr,2003,Yes
isr,2004,Yes
isr,2005,Yes
isr,2006,Yes
isr,2007,Yes
isr,2008,Yes
isr,2009,Yes
isr,2010,Yes
isr,2011,Yes
isr,2012,Yes
isr,2013,Yes
isr,2014,Yes
isr,2015,Yes
isr,2016,Yes
isr,2017,Yes
isr,2018,Yes
isr,2019,Yes
isr,2020,Yes
ita,1970,No
ita,1971,No
ita,1972,No
ita,1973,No
ita,1974,No
ita,1975,No
ita,1976,No
ita,1977,No
ita,1978,No
ita,1979,No
ita,1980,No
ita,1981,No
ita,1982,No
ita,1983,No
ita,1984,No
ita,1985,No
ita,1986,No
ita,1987,No
ita,1988,No
ita,1989,No
ita,1990,No
ita,1991,No
ita,1992,No
ita,1993,No
ita,1994,No
ita,1995,No
ita,1996,No
ita,1997,No
ita,1998,No
ita,1999,No
ita,2000,No
ita,2001,No
ita,2002,No
ita,2003,No
ita,2004,No
ita,2005,Yes
ita,2006,Yes
ita,2007,Yes
ita,2008,Yes
ita,2009,Yes
ita,2010,Yes
ita,2011,Yes
ita,2012,Yes
ita,2013,Yes
ita,2014,Yes
ita,2015,Yes
ita,2016,Yes
ita,2017,Yes
ita,2018,Yes
ita,2019,Yes
ita,2020,Yes
jam,1970,No
jam,1971,No
jam,1972,No
jam,1973,No
jam,1974,No
jam,1975,No
jam,1976,No
jam,1977,No
jam,1978,No
jam,1979,No
jam,1980,No
jam,1981,No
jam,1982,No
jam,1983,No
jam,1984,No
jam,1985,No
jam,1986,No
jam,1987,No
jam,1988,No
jam,1989,No
jam,1990,No
jam,1991,No
jam,1992,No
jam,1993,No
jam,1994,No
jam,1995,No
jam,1996,No
jam,1997,No
jam,1998,No
jam,1999,No
jam,2000,No
jam,2001,No
jam,2002,No
jam,2003,No
jam,2004,No
jam,2005,No
jam,2006,No
jam,2007,No
jam,2008,No
jam,2009,No
jam,2010,No
jam,2011,No
jam,2012,No
jam,2013,No
jam,2014,No
jam,2015,No
jam,2016,No
jam,2017,No
jam,2018,No
jam,2019,No
jam,2020,No
jor,1970,No
jor,1971,No
jor,1972,No
jor,1973,No
jor,1974,No
jor,1975,No
jor,1976,No
jor,1977,No
jor,1978,No
jor,1979,No
jor,1980,No
jor,1981,No
jor,1982,No
jor,1983,No
jor,1984,No
jor,1985,No
jor,1986,No
jor,1987,No
jor,1988,No
jor,1989,No
jor,1990,No
jor,1991,No
jor,1992,No
jor,1993,No
jor,1994,No
jor,1995,No
jor,1996,No
jor,1997,No
jor,1998,No
jor,1999,No
jor,2000,No
jor,2001,No
jor,2002,No
jor,2003,No
jor,2004,No
jor,2005,No
jor,2006,No
jor,2007,No
jor,2008,No
jor,2009,No
jor,2010,No
jor,2011,No
jor,2012,No
jor,2013,No
jor,2014,No
jor,2015,No
jor,2016,No
jor,2017,No
jor,2018,No
jor,2019,No
jor,2020,No
jpn,1970,No
jpn,1971,No
jpn,1972,No
jpn,1973,No
jpn,1974,No
jpn,1975,No
jpn,1976,No
jpn,1977,No
jpn,1978,No
jpn,1979,No
jpn,1980,No
jpn,1981,No
jpn,1982,No
jpn,1983,No
jpn,1984,No
jpn,1985,No
jpn,1986,No
jpn,1987,No
jpn,1988,No
jpn,1989,No
jpn,1990,No
jpn,1991,No
jpn,1992,No
jpn,1993,No
jpn,1994,No
jpn,1995,No
jpn,1996,No
jpn,1997,No
jpn,1998,No
jpn,1999,No
jpn,2000,No
jpn,2001,No
jpn,2002,No
jpn,2003,No
jpn,2004,No
jpn,2005,No
jpn,2006,No
jpn,2007,No
jpn,2008,No
jpn,2009,No
jpn,2010,No
jpn,2011,No
jpn,2012,No
jpn,2013,No
jpn,2014,No
jpn,2015,No
jpn,2016,No
jpn,2017,No
jpn,2018,No
jpn,2019,No
jpn,2020,No
kaz,1970,No
kaz,1971,No
kaz,1972,No
kaz,1973,No
kaz,1974,No
kaz,1975,No
kaz,1976,No
kaz,1977,No
kaz,1978,No
kaz,1979,No
kaz,1980,No
kaz,1981,No
kaz,1982,No
kaz,1983,No
kaz,1984,No
kaz,1985,No
kaz,1986,No
kaz,1987,No
kaz,1988,No
kaz,1989,No
kaz,1990,No
kaz,1991,No
kaz,1992,No
kaz,1993,No
kaz,1994,No
kaz,1995,No
kaz,1996,No
kaz,1997,No
kaz,1998,No
kaz,1999,No
kaz,2000,No
kaz,2001,No
kaz,2002,No
kaz,2003,No
kaz,2004,No
kaz,2005,No
kaz,2006,No
kaz,2007,No
kaz,2008,No
kaz,2009,No
kaz,2010,No
kaz,2011,No
kaz,2012,No
kaz,2013,No
kaz,2014,No
kaz,2015,No
kaz,2016,No
kaz,2017,No
kaz,2018,No
kaz,2019,No
kaz,2020,No
ken,1970,No
ken,1971,No
ken,1972,No
ken,1973,No
ken,1974,No
ken,1975,No
ken,1976,No
ken,1977,No
ken,1978,No
ken,1979,No
ken,1980,No
ken,1981,No
ken,1982,No
ken,1983,No
ken,1984,No
ken,1985,No
ken,1986,No
ken,1987,No
ken,1988,No
ken,1989,No
ken,1990,No
ken,1991,No
ken,1992,No
ken,1993,No
ken,1994,No
ken,1995,No
ken,1996,No
ken,1997,No
ken,1998,No
ken,1999,No
ken,2000,No
ken,2001,No
ken,2002,No
ken,2003,No
ken,2004,No
ken,2005,No
ken,2006,No
ken,2007,Yes
ken,2008,Yes
ken,2009,Yes
ken,2010,Yes
ken,2011,Yes
ken,2012,Yes
ken,2013,Yes
ken,2014,Yes
ken,2015,Yes
ken,2016,Yes
ken,2017,Yes
ken,2018,Yes
ken,2019,Yes
ken,2020,Yes
kgz,1970,No
kgz,1971,No
kgz,1972,No
kgz,1973,No
kgz,1974,No
kgz,1975,No
kgz,1976,No
kgz,1977,No
kgz,1978,No
kgz,1979,No
kgz,1980,No
kgz,1981,No
kgz,1982,No
kgz,1983,No
kgz,1984,No
kgz,1985,No
kgz,1986,No
kgz,1987,No
kgz,1988,No
kgz,1989,No
kgz,1990,No
kgz,1991,No
kgz,1992,No
kgz,1993,No
kgz,1994,No
kgz,1995,No
kgz,1996,No
kgz,1997,No
kgz,1998,No
kgz,1999,No
kgz,2000,No
kgz,2001,No
kgz,2002,No
kgz,2003,Yes
kgz,2004,Yes
kgz,2005,Yes
kgz,2006,Yes
kgz,2007,Yes
kgz,2008,Yes
kgz,2009,Yes
kgz,2010,Yes
kgz,2011,Yes
kgz,2012,Yes
kgz,2013,Yes
kgz,2014,Yes
kgz,2015,Yes
kgz,2016,Yes
kgz,2017,Yes
kgz,2018,Yes
kgz,2019,Yes
kgz,2020,Yes
khm,1970,No
khm,1971,No
khm,1972,No
khm,1973,No
khm,1974,No
khm,1975,No
khm,1976,No
khm,1977,No
khm,1978,No
khm,1979,No
khm,1980,No
khm,1981,No
khm,1982,No
khm,1983,No
khm,1984,No
khm,1985,No
khm,1986,No
khm,1987,No
khm,1988,No
khm,1989,No
khm,1990,No
khm,1991,No
khm,1992,No
khm,1993,No
khm,1994,No
khm,1995,No
khm,1996,No
khm,1997,Yes
khm,1998,Yes
khm,1999,Yes
khm,2000,Yes
khm,2001,Yes
khm,2002,Yes
khm,2003,Yes
khm,2004,Yes
khm,2005,Yes
khm,2006,Yes
khm,2007,Yes
khm,2008,Yes
khm,2009,Yes
khm,2010,Yes
khm,2011,Yes
khm,2012,Yes
khm,2013,Yes
khm,2014,Yes
khm,2015,Yes
khm,2016,Yes
khm,2017,Yes
khm,2018,Yes
khm,2019,Yes
khm,2020,Yes
kir,1970,No
kir,1971,No
kir,1972,No
kir,1973,No
kir,1974,No
kir,1975,No
kir,1976,No
kir,1977,No
kir,1978,No
kir,1979,No
kir,1980,No
kir,1981,No
kir,1982,No
kir,1983,No
kir,1984,No
kir,1985,No
kir,1986,No
kir,1987,No
kir,1988,No
kir,1989,No
kir,1990,No
kir,1991,No
kir,1992,No
kir,1993,No
kir,1994,No
kir,1995,No
kir,1996,No
kir,1997,No
kir,1998,No
kir,1999,No
kir,2000,No
kir,2001,No
kir,2002,No
kir,2003,No
kir,2004,No
kir,2005,No
kir,2006,No
kir,2007,No
kir,2008,No
kir,2009,No
kir,2010,No
kir,2011,No
kir,2012,No
kir,2013,No
kir,2014,No
kir,2015,No
kir,2016,Yes
kir,2017,Yes
kir,2018,Yes
kir,2019,Yes
kir,2020,Yes
kna,1970,No
kna,1971,No
kna,1972,No
kna,1973,No
kna,1974,No
kna,1975,No
kna,1976,No
kna,1977,No
kna,1978,No
kna,1979,No
kna,1980,No
kna,1981,No
kna,1982,No
kna,1983,No
kna,1984,No
kna,1985,No
kna,1986,No
kna,1987,No
kna,1988,No
kna,1989,No
kna,1990,No
kna,1991,No
kna,1992,No
kna,1993,No
kna,1994,No
kna,1995,No
kna,1996,No
kna,1997,No
kna,1998,No
kna,1999,No
kna,2000,No
kna,2001,No
kna,2002,No
kna,2003,No
kna,2004,No
kna,2005,No
kna,2006,No
kna,2007,No
kna,2008,No
kna,2009,No
kna,2010,No
kna,2011,No
kna,2012,No
kna,2013,No
kna,2014,No
kna,2015,No
kna,2016,No
kna,2017,No
kna,2018,No
kna,2019,No
kna,2020,No
kor,1970,No
kor,1971,No
kor,1972,No
kor,1973,No
kor,1974,No
kor,1975,No
kor,1976,No
kor,1977,No
kor,1978,No
kor,1979,No
kor,1980,No
kor,1981,No
kor,1982,No
kor,1983,No
kor,1984,No
kor,1985,No
kor,1986,No
kor,1987,No
kor,1988,No
kor,1989,No
kor,1990,No
kor,1991,No
kor,1992,No
kor,1993,No
kor,1994,No
kor,1995,No
kor,1996,No
kor,1997,No
kor,1998,No
kor,1999,Yes
kor,2000,Yes
kor,2001,Yes
kor,2002,Yes
kor,2003,Yes
kor,2004,Yes
kor,2005,Yes
kor,2006,Yes
kor,2007,Yes
kor,2008,Yes
kor,2009,Yes
kor,2010,Yes
kor,2011,Yes
kor,2012,Yes
kor,2013,Yes
kor,2014,Yes
kor,2015,Yes
kor,2016,Yes
kor,2017,Yes
kor,2018,Yes
kor,2019,Yes
kor,2020,Yes
kwt,1970,No
kwt,1971,No
kwt,1972,No
kwt,1973,No
kwt,1974,No
kwt,1975,No
kwt,1976,No
kwt,1977,No
kwt,1978,No
kwt,1979,No
kwt,1980,No
kwt,1981,No
kwt,1982,No
kwt,1983,No
kwt,1984,No
kwt,1985,No
kwt,1986,No
kwt,1987,No
kwt,1988,No
kwt,1989,No
kwt,1990,No
kwt,1991,No
kwt,1992,No
kwt,1993,No
kwt,1994,No
kwt,1995,No
kwt,1996,No
kwt,1997,No
kwt,1998,No
kwt,1999,No
kwt,2000,No
kwt,2001,No
kwt,2002,No
kwt,2003,No
kwt,2004,No
kwt,2005,No
kwt,2006,No
kwt,2007,No
kwt,2008,No
kwt,2009,No
kwt,2010,No
kwt,2011,No
kwt,2012,No
kwt,2013,No
kwt,2014,No
kwt,2015,No
kwt,2016,No
kwt,2017,No
kwt,2018,No
kwt,2019,No
kwt,2020,No
lao,1970,No
lao,1971,No
lao,1972,No
lao,1973,No
lao,1974,No
lao,1975,No
lao,1976,No
lao,1977,No
lao,1978,No
lao,1979,No
lao,1980,No
lao,1981,No
lao,1982,No
lao,1983,No
lao,1984,No
