country,time,civsocpart_idea
cod,1990,40.89018
cod,1991,44.40389
cod,1992,48.61343
cod,1993,48.61343
cod,1994,48.61343
cod,1995,48.61343
cod,1996,48.61343
cod,1997,45.85031
cod,1998,55.32083
cod,1999,55.32083
cod,2000,53.78178
cod,2001,54.22347
cod,2002,54.22347
cod,2003,54.22347
cod,2004,54.22347
cod,2005,54.22347
cod,2006,54.75808
cod,2007,52.14795
cod,2008,51.52647
cod,2009,52.8524
cod,2010,52.55945
cod,2011,52.55945
cod,2012,52.55945
cod,2013,52.74944
cod,2014,52.24537
cod,2015,51.85066
cod,2016,53.40326
cod,2017,53.70386
cod,2018,53.63007
cod,2019,57.34363
cog,1975,30.06095
cog,1976,30.06095
cog,1977,30.06095
cog,1978,30.06095
cog,1979,30.06095
cog,1980,30.06095
cog,1981,30.06095
cog,1982,30.06095
cog,1983,30.06095
cog,1984,30.06095
cog,1985,30.06095
cog,1986,30.06095
cog,1987,30.06095
cog,1988,30.06095
cog,1989,30.06095
cog,1990,57.09157
cog,1991,57.09157
cog,1992,59.73454
cog,1993,65.39966
cog,1994,65.39966
cog,1995,65.39966
cog,1996,65.39966
cog,1997,46.56842
cog,1998,43.48759
cog,1999,43.48759
cog,2000,43.48759
cog,2001,43.48759
cog,2002,43.48759
cog,2003,43.48759
cog,2004,43.48759
cog,2005,43.48759
cog,2006,43.48759
cog,2007,43.48759
cog,2008,43.48759
cog,2009,43.48759
cog,2010,43.48759
cog,2011,43.48759
cog,2012,43.48759
cog,2013,45.38651
cog,2014,45.38651
cog,2015,45.38651
cog,2016,45.38651
cog,2017,43.59603
cog,2018,44.83359
cog,2019,48.93232
col,1975,42.65297
col,1976,42.65297
col,1977,42.65297
col,1978,40.83151
col,1979,40.83151
col,1980,42.76393
col,1981,42.76393
col,1982,44.55573
col,1983,44.55573
col,1984,44.55573
col,1985,44.55573
col,1986,43.88414
col,1987,45.96642
col,1988,45.96642
col,1989,46.64613
col,1990,48.33394
col,1991,53.12341
col,1992,49.77231
col,1993,49.77231
col,1994,49.77231
col,1995,49.77231
col,1996,49.77231
col,1997,49.31528
col,1998,49.31528
col,1999,49.31528
col,2000,49.76245
col,2001,49.76245
col,2002,46.4928
col,2003,46.21683
col,2004,46.21683
col,2005,48.44762
col,2006,48.6077
col,2007,48.6077
col,2008,48.6077
col,2009,48.6077
col,2010,51.16645
col,2011,52.39972
col,2012,52.39972
col,2013,54.61489
col,2014,54.61489
col,2015,56.00069
col,2016,58.08616
col,2017,56.69701
col,2018,54.97778
col,2019,50.93502
cpv,1975,33.01805
cpv,1976,44.37253
cpv,1977,44.37253
cpv,1978,44.37253
cpv,1979,44.37253
cpv,1980,44.37253
cpv,1981,44.37253
cpv,1982,44.37253
cpv,1983,44.37253
cpv,1984,44.37253
cpv,1985,44.37253
cpv,1986,44.37253
cpv,1987,44.37253
cpv,1988,46.56374
cpv,1989,46.56374
cpv,1990,46.89936
cpv,1991,49.43395
cpv,1992,54.3705
cpv,1993,56.02745
cpv,1994,56.02745
cpv,1995,56.02745
cpv,1996,56.02745
cpv,1997,56.02745
cpv,1998,56.02745
cpv,1999,56.02745
cpv,2000,56.43023
cpv,2001,56.43023
cpv,2002,56.43023
cpv,2003,56.43023
cpv,2004,56.43023
cpv,2005,56.43023
cpv,2006,56.43023
cpv,2007,55.38349
cpv,2008,55.38349
cpv,2009,55.38349
cpv,2010,55.14574
cpv,2011,55.14574
cpv,2012,55.14574
cpv,2013,53.85563
cpv,2014,53.15601
cpv,2015,52.44678
cpv,2016,52.49214
cpv,2017,50.88747
cpv,2018,50.88747
cpv,2019,50.88747
cri,1975,68.51235
cri,1976,68.51235
cri,1977,68.51235
cri,1978,68.51235
cri,1979,73.01866
cri,1980,73.28338
cri,1981,73.28338
cri,1982,73.28338
cri,1983,73.28338
cri,1984,73.28338
cri,1985,73.28338
cri,1986,74.72848
cri,1987,74.72848
cri,1988,74.72848
cri,1989,74.72848
cri,1990,82.06539
cri,1991,82.06539
cri,1992,82.06539
cri,1993,82.06539
cri,1994,82.06539
cri,1995,82.06539
cri,1996,82.06539
cri,1997,82.06539
cri,1998,82.06539
cri,1999,82.06539
cri,2000,85.28562
cri,2001,85.28562
cri,2002,82.06539
cri,2003,82.06539
cri,2004,82.06539
cri,2005,82.06539
cri,2006,85.28562
cri,2007,85.28562
cri,2008,82.06539
cri,2009,82.06539
cri,2010,82.06539
cri,2011,82.06539
cri,2012,82.06539
cri,2013,82.06539
cri,2014,82.06539
cri,2015,73.28338
cri,2016,75.61463
cri,2017,75.61463
cri,2018,74.41112
cri,2019,70.12094
cub,1975,19.53421
cub,1976,23.45426
cub,1977,23.45426
cub,1978,23.45426
cub,1979,23.45426
cub,1980,23.45426
cub,1981,23.45426
cub,1982,23.45426
cub,1983,23.45426
cub,1984,23.45426
cub,1985,23.45426
cub,1986,23.45426
cub,1987,23.45426
cub,1988,23.45426
cub,1989,23.45426
cub,1990,19.53421
cub,1991,19.53421
cub,1992,19.53421
cub,1993,19.53421
cub,1994,19.53421
cub,1995,21.63556
cub,1996,21.63556
cub,1997,21.63556
cub,1998,21.63556
cub,1999,21.63556
cub,2000,21.63556
cub,2001,21.63556
cub,2002,21.63556
cub,2003,21.63556
cub,2004,21.63556
cub,2005,21.63556
cub,2006,21.63556
cub,2007,24.96859
cub,2008,26.24434
cub,2009,26.24434
cub,2010,25.17983
cub,2011,25.17983
cub,2012,24.32643
cub,2013,20.22181
cub,2014,20.22181
cub,2015,20.22181
cub,2016,21.82951
cub,2017,23.1463
cub,2018,26.10835
cub,2019,24.73394
cyp,1975,48.27242
cyp,1976,49.03734
cyp,1977,49.03734
cyp,1978,49.03734
cyp,1979,49.03734
cyp,1980,52.53657
cyp,1981,52.53657
cyp,1982,52.53657
cyp,1983,52.53657
cyp,1984,52.53657
cyp,1985,52.53657
cyp,1986,52.53657
cyp,1987,52.53657
cyp,1988,52.53657
cyp,1989,52.53657
cyp,1990,57.64879
cyp,1991,58.70137
cyp,1992,58.70137
cyp,1993,58.70137
cyp,1994,58.70137
cyp,1995,58.70137
cyp,1996,58.70137
cyp,1997,58.70137
cyp,1998,58.70137
cyp,1999,59.43525
cyp,2000,62.72576
cyp,2001,62.72576
cyp,2002,62.72576
cyp,2003,62.72576
cyp,2004,62.72576
cyp,2005,67.42042
cyp,2006,67.42042
cyp,2007,67.42042
cyp,2008,67.42042
cyp,2009,67.42042
cyp,2010,67.42042
cyp,2011,70.79849
cyp,2012,70.79849
cyp,2013,72.17861
cyp,2014,72.17861
cyp,2015,72.17861
cyp,2016,72.17861
cyp,2017,68.71007
cyp,2018,66.44351
cyp,2019,65.05173
cze,1975,15.3966
cze,1976,15.3966
cze,1977,17.11551
cze,1978,17.11551
cze,1979,17.11551
cze,1980,19.60263
cze,1981,19.60263
cze,1982,19.60263
cze,1983,19.60263
cze,1984,19.60263
cze,1985,19.60263
cze,1986,19.60263
cze,1987,21.3996
cze,1988,21.3996
cze,1989,24.97738
cze,1990,58.38912
cze,1991,57.874
cze,1992,57.874
cze,1993,57.30885
cze,1994,56.26918
cze,1995,55.25051
cze,1996,55.25051
cze,1997,55.70295
cze,1998,55.00614
cze,1999,55.00614
cze,2000,55.97562
cze,2001,55.97562
cze,2002,55.97562
cze,2003,55.97562
cze,2004,55.97562
cze,2005,55.45299
cze,2006,55.45299
cze,2007,55.45299
cze,2008,55.45299
cze,2009,55.45299
cze,2010,56.40473
cze,2011,56.40473
cze,2012,56.40473
cze,2013,56.17662
cze,2014,56.17662
cze,2015,56.17662
cze,2016,56.17662
cze,2017,58.46372
cze,2018,55.69943
cze,2019,57.99541
deu,1975,77.63924
deu,1976,77.63924
deu,1977,77.63924
deu,1978,77.63924
deu,1979,77.63924
deu,1980,80.87915
deu,1981,80.87915
deu,1982,78.71805
deu,1983,78.71805
deu,1984,78.71805
deu,1985,78.71805
deu,1986,78.71805
deu,1987,78.71805
deu,1988,78.71805
deu,1989,78.71805
deu,1990,85.06169
deu,1991,85.06169
deu,1992,85.06169
deu,1993,85.06169
deu,1994,85.06169
deu,1995,85.06169
deu,1996,85.06169
deu,1997,84.35816
deu,1998,84.35816
deu,1999,84.35816
deu,2000,84.35816
deu,2001,83.88878
deu,2002,83.88878
deu,2003,81.39473
deu,2004,81.39473
deu,2005,81.39473
deu,2006,81.39473
deu,2007,81.39473
deu,2008,81.39473
deu,2009,81.39473
deu,2010,84.44658
deu,2011,84.44658
deu,2012,84.44658
deu,2013,81.39473
deu,2014,81.39473
deu,2015,81.39473
deu,2016,81.39473
deu,2017,81.39473
deu,2018,81.39473
deu,2019,81.39473
dnk,1975,87.59246
dnk,1976,87.59246
dnk,1977,87.59246
dnk,1978,87.59246
dnk,1979,87.59246
dnk,1980,93.29266
dnk,1981,93.29266
dnk,1982,93.29266
dnk,1983,93.29266
dnk,1984,93.29266
dnk,1985,93.29266
dnk,1986,93.29266
dnk,1987,93.29266
dnk,1988,93.29266
dnk,1989,93.29266
dnk,1990,93.69552
dnk,1991,93.69552
dnk,1992,93.69552
dnk,1993,93.69552
dnk,1994,93.4566
dnk,1995,93.4566
dnk,1996,93.4566
dnk,1997,93.4566
dnk,1998,93.4566
dnk,1999,93.4566
dnk,2000,93.4566
dnk,2001,93.4566
dnk,2002,93.4566
dnk,2003,93.4566
dnk,2004,93.4566
dnk,2005,93.4566
dnk,2006,93.4566
dnk,2007,93.4566
dnk,2008,93.4566
dnk,2009,88.59592
dnk,2010,88.59592
dnk,2011,93.4566
dnk,2012,93.4566
dnk,2013,93.4566
dnk,2014,93.4566
dnk,2015,93.4566
dnk,2016,93.4566
dnk,2017,93.4566
dnk,2018,87.0093
dnk,2019,87.0093
dom,1975,45.52988
dom,1976,45.52988
dom,1977,45.52988
dom,1978,45.87618
dom,1979,52.80419
dom,1980,54.47461
dom,1981,54.47461
dom,1982,54.47461
dom,1983,54.47461
dom,1984,54.47461
dom,1985,54.47461
dom,1986,54.47461
dom,1987,54.47461
dom,1988,54.47461
dom,1989,54.47461
dom,1990,56.76511
dom,1991,56.76511
dom,1992,56.76511
dom,1993,56.76511
dom,1994,56.76511
dom,1995,56.76511
dom,1996,61.38491
dom,1997,67.36256
dom,1998,67.36256
dom,1999,67.36256
dom,2000,61.52983
dom,2001,61.52983
dom,2002,61.52983
dom,2003,61.52983
dom,2004,61.52983
dom,2005,61.52983
dom,2006,61.52983
dom,2007,61.52983
dom,2008,61.52983
dom,2009,61.52983
dom,2010,61.52983
dom,2011,61.52983
dom,2012,61.52983
dom,2013,58.63184
dom,2014,58.63184
dom,2015,54.71363
dom,2016,54.71363
dom,2017,54.71363
dom,2018,54.71363
dom,2019,66.94833
dza,1975,34.22693
dza,1976,34.22693
dza,1977,34.22693
dza,1978,34.22693
dza,1979,34.22693
dza,1980,34.22693
dza,1981,34.22693
dza,1982,34.22693
dza,1983,34.22693
dza,1984,34.22693
dza,1985,34.22693
dza,1986,34.22693
dza,1987,34.22693
dza,1988,34.22693
dza,1989,40.27231
dza,1990,53.81236
dza,1991,53.81236
dza,1992,49.79678
dza,1993,47.57023
dza,1994,47.57023
dza,1995,47.57023
dza,1996,47.57023
dza,1997,47.57023
dza,1998,47.57023
dza,1999,46.58798
dza,2000,45.74167
dza,2001,45.74167
dza,2002,45.74167
dza,2003,45.74167
dza,2004,45.74167
dza,2005,45.74167
dza,2006,45.74167
dza,2007,45.74167
dza,2008,45.74167
dza,2009,45.74167
dza,2010,45.74167
dza,2011,45.74167
dza,2012,45.74167
dza,2013,44.2505
dza,2014,44.84418
dza,2015,44.84418
dza,2016,44.84418
dza,2017,46.48536
dza,2018,46.48536
dza,2019,45.24435
ecu,1975,37.13178
ecu,1976,37.2801
ecu,1977,37.2801
ecu,1978,37.2801
ecu,1979,48.53846
ecu,1980,54.16523
ecu,1981,54.16523
ecu,1982,54.16523
ecu,1983,54.16523
ecu,1984,50.78312
ecu,1985,49.89961
ecu,1986,49.89961
ecu,1987,49.89961
ecu,1988,49.89961
ecu,1989,54.02216
ecu,1990,54.02216
ecu,1991,54.02216
ecu,1992,54.02216
ecu,1993,54.02216
ecu,1994,55.08524
ecu,1995,55.08524
ecu,1996,55.08524
ecu,1997,56.70599
ecu,1998,56.70599
ecu,1999,55.08524
ecu,2000,57.53057
ecu,2001,57.53057
ecu,2002,55.08524
ecu,2003,55.08524
ecu,2004,55.08524
ecu,2005,56.70599
ecu,2006,59.1269
ecu,2007,58.12815
ecu,2008,58.34362
ecu,2009,57.31973
ecu,2010,53.61331
ecu,2011,52.62278
ecu,2012,51.67166
ecu,2013,53.16997
ecu,2014,52.06601
ecu,2015,52.06601
ecu,2016,52.06601
ecu,2017,55.19322
ecu,2018,56.58754
ecu,2019,56.58754
egy,1975,36.31559
egy,1976,36.31559
egy,1977,37.85806
egy,1978,38.54747
egy,1979,38.54747
egy,1980,36.08226
egy,1981,36.08226
egy,1982,36.08226
egy,1983,36.08226
egy,1984,36.08226
egy,1985,36.08226
egy,1986,36.08226
egy,1987,36.08226
egy,1988,36.08226
egy,1989,36.08226
egy,1990,36.72283
egy,1991,36.72283
egy,1992,36.72283
egy,1993,36.72283
egy,1994,36.72283
egy,1995,36.72283
egy,1996,36.72283
egy,1997,36.72283
egy,1998,35.29693
egy,1999,35.29693
egy,2000,36.70834
egy,2001,36.70834
egy,2002,38.09853
egy,2003,38.09853
egy,2004,38.09853
egy,2005,38.4468
egy,2006,38.4468
egy,2007,38.4468
egy,2008,37.80308
egy,2009,37.00221
egy,2010,35.6023
egy,2011,42.01813
egy,2012,42.01813
egy,2013,37.23359
egy,2014,34.25702
egy,2015,29.96802
egy,2016,29.96802
egy,2017,30.99688
egy,2018,32.04496
egy,2019,35.71387
eri,1993,24.45198
eri,1994,24.45198
eri,1995,24.45198
eri,1996,24.45198
eri,1997,24.45198
eri,1998,24.45198
eri,1999,23.73217
eri,2000,15.58262
eri,2001,15.58262
eri,2002,6.95093
eri,2003,6.95093
eri,2004,6.95093
eri,2005,6.95093
eri,2006,6.95093
eri,2007,6.95093
eri,2008,6.95093
eri,2009,6.95093
eri,2010,6.95093
eri,2011,6.95093
eri,2012,6.95093
eri,2013,6.95093
eri,2014,6.95093
eri,2015,6.95093
eri,2016,11.59064
eri,2017,11.59064
eri,2018,11.59064
eri,2019,15.64503
esp,1975,31.51303
esp,1976,38.89189
esp,1977,54.96641
esp,1978,58.21093
esp,1979,58.21093
esp,1980,57.12639
esp,1981,57.12639
esp,1982,59.12888
esp,1983,59.62574
esp,1984,59.43073
esp,1985,59.43073
esp,1986,59.43073
esp,1987,59.43073
esp,1988,59.43073
esp,1989,59.43073
esp,1990,59.43073
esp,1991,59.43073
esp,1992,59.43073
esp,1993,59.43073
esp,1994,59.43073
esp,1995,59.84925
esp,1996,59.84925
esp,1997,59.84925
esp,1998,59.84925
esp,1999,59.84925
esp,2000,59.84925
esp,2001,59.84925
esp,2002,59.84925
esp,2003,59.84925
esp,2004,59.84925
esp,2005,59.84925
esp,2006,59.84925
esp,2007,59.84925
esp,2008,59.84925
esp,2009,60.69335
esp,2010,61.879
esp,2011,61.879
esp,2012,61.07712
esp,2013,62.39083
esp,2014,62.39083
esp,2015,62.14163
esp,2016,62.66616
esp,2017,61.52474
esp,2018,62.14163
esp,2019,61.76896
est,1991,59.31628
est,1992,56.29348
est,1993,55.31168
est,1994,55.31168
est,1995,55.31168
est,1996,52.59976
est,1997,52.59976
est,1998,52.59976
est,1999,52.59976
est,2000,56.55451
est,2001,56.55451
est,2002,56.55451
est,2003,57.51769
est,2004,57.51769
est,2005,57.51769
est,2006,58.54374
est,2007,59.19355
est,2008,61.16924
est,2009,61.55481
est,2010,61.55481
est,2011,61.55481
est,2012,62.12584
est,2013,61.79318
est,2014,59.23504
est,2015,59.23504
est,2016,61.07235
est,2017,59.22534
est,2018,64.29101
est,2019,62.19061
eth,1975,16.68351
eth,1976,16.68351
eth,1977,16.68351
eth,1978,16.17185
eth,1979,16.17185
eth,1980,16.17185
eth,1981,19.61364
eth,1982,19.61364
eth,1983,19.61364
eth,1984,19.61364
eth,1985,19.61364
eth,1986,19.61364
eth,1987,19.61364
eth,1988,19.61364
eth,1989,19.61364
eth,1990,19.61364
eth,1991,32.58331
eth,1992,36.39749
eth,1993,36.39749
eth,1994,36.39749
eth,1995,36.39749
eth,1996,36.39749
eth,1997,36.39749
eth,1998,36.39749
eth,1999,36.39749
eth,2000,36.39749
eth,2001,36.39749
eth,2002,36.39749
eth,2003,36.39749
eth,2004,36.39749
eth,2005,36.76136
eth,2006,35.9531
eth,2007,35.9531
eth,2008,35.9531
eth,2009,34.73455
eth,2010,35.9531
eth,2011,36.76136
eth,2012,36.76136
eth,2013,35.41402
eth,2014,35.41402
eth,2015,35.41402
eth,2016,34.38172
eth,2017,35.29353
eth,2018,37.8127
eth,2019,43.61317
fin,1975,80.58015
fin,1976,80.58015
fin,1977,80.58015
fin,1978,80.58015
fin,1979,80.58015
fin,1980,80.58015
fin,1981,80.58015
fin,1982,82.07228
fin,1983,83.81756
fin,1984,83.81756
fin,1985,83.81756
fin,1986,83.81756
fin,1987,83.81756
fin,1988,83.81756
fin,1989,83.81756
fin,1990,86.89719
fin,1991,86.89719
fin,1992,86.89719
fin,1993,86.89719
fin,1994,86.89719
fin,1995,86.89719
fin,1996,86.89719
fin,1997,86.89719
fin,1998,86.89719
fin,1999,86.89719
fin,2000,86.25708
fin,2001,86.25708
fin,2002,86.25708
fin,2003,86.25708
fin,2004,86.25708
fin,2005,86.25708
fin,2006,86.25708
fin,2007,86.25708
fin,2008,86.25708
fin,2009,86.25708
fin,2010,86.25708
fin,2011,83.17723
fin,2012,83.17723
fin,2013,83.17723
fin,2014,83.17723
fin,2015,79.8587
fin,2016,79.8587
fin,2017,78.02429
fin,2018,79.95464
fin,2019,79.34194
fra,1975,62.74866
fra,1976,62.74866
fra,1977,62.74866
fra,1978,62.74866
fra,1979,62.74866
fra,1980,62.74866
fra,1981,62.74866
fra,1982,66.13807
fra,1983,66.13807
fra,1984,66.13807
fra,1985,66.13807
fra,1986,66.13807
fra,1987,66.13807
fra,1988,66.13807
fra,1989,66.13807
fra,1990,71.45364
fra,1991,71.45364
fra,1992,71.45364
fra,1993,72.81213
fra,1994,71.45364
fra,1995,71.45364
fra,1996,71.45364
fra,1997,71.45364
fra,1998,71.45364
fra,1999,71.45364
fra,2000,71.45364
fra,2001,71.45364
fra,2002,71.45364
fra,2003,71.45364
fra,2004,71.45364
fra,2005,71.45364
fra,2006,70.35524
fra,2007,70.35524
fra,2008,70.12094
fra,2009,70.12094
fra,2010,70.35524
fra,2011,70.35524
fra,2012,70.35524
fra,2013,71.45364
fra,2014,71.45364
fra,2015,71.32835
fra,2016,71.32835
fra,2017,69.09306
fra,2018,70.01878
fra,2019,65.7094
gab,1975,29.38565
gab,1976,29.38565
gab,1977,29.38565
gab,1978,29.38565
gab,1979,29.38565
gab,1980,29.38565
gab,1981,29.38565
gab,1982,29.38565
gab,1983,29.38565
gab,1984,29.38565
gab,1985,29.38565
gab,1986,29.38565
gab,1987,29.38565
gab,1988,29.38565
gab,1989,29.38565
gab,1990,39.08425
gab,1991,54.40381
gab,1992,54.40381
gab,1993,54.40381
gab,1994,54.40381
gab,1995,54.40381
gab,1996,54.40381
gab,1997,54.40381
gab,1998,54.40381
gab,1999,54.40381
gab,2000,54.40381
gab,2001,54.40381
gab,2002,54.40381
gab,2003,54.40381
gab,2004,54.40381
gab,2005,54.40381
gab,2006,54.40381
gab,2007,59.64616
gab,2008,59.64616
gab,2009,61.33108
gab,2010,67.46117
gab,2011,67.46117
gab,2012,70.10408
gab,2013,66.32742
gab,2014,66.32742
gab,2015,66.32742
gab,2016,69.98212
gab,2017,66.0731
gab,2018,64.61584
gab,2019,63.86673
gbr,1975,68.18778
gbr,1976,67.38564
gbr,1977,67.38564
gbr,1978,67.38564
gbr,1979,63.95023
gbr,1980,66.87668
gbr,1981,66.87668
gbr,1982,66.87668
gbr,1983,66.87668
gbr,1984,66.87668
gbr,1985,66.87668
gbr,1986,66.87668
gbr,1987,66.87668
gbr,1988,66.87668
gbr,1989,66.87668
gbr,1990,72.89303
gbr,1991,72.89303
gbr,1992,72.89303
gbr,1993,72.89303
gbr,1994,71.4513
gbr,1995,71.4513
gbr,1996,71.4513
gbr,1997,73.08659
gbr,1998,73.08659
gbr,1999,73.08659
gbr,2000,77.15646
gbr,2001,77.15646
gbr,2002,77.15646
gbr,2003,77.15646
gbr,2004,73.47568
gbr,2005,73.47568
gbr,2006,73.47568
gbr,2007,73.47568
gbr,2008,73.47568
gbr,2009,73.47568
gbr,2010,73.47568
gbr,2011,73.47568
gbr,2012,73.47568
gbr,2013,73.47568
gbr,2014,73.47568
gbr,2015,73.47568
gbr,2016,73.47568
gbr,2017,74.96438
gbr,2018,74.96438
gbr,2019,72.29917
geo,1991,32.27736
geo,1992,33.85647
geo,1993,35.05069
geo,1994,36.35468
geo,1995,37.29027
geo,1996,37.76634
geo,1997,37.76634
geo,1998,38.11475
geo,1999,38.11475
geo,2000,40.87885
geo,2001,41.29669
geo,2002,40.33976
geo,2003,40.63862
geo,2004,53.35286
geo,2005,51.08599
geo,2006,51.08599
geo,2007,50.45193
geo,2008,50.71168
geo,2009,51.58885
geo,2010,54.87969
geo,2011,54.87969
geo,2012,56.98738
geo,2013,56.89242
geo,2014,57.06803
geo,2015,58.83904
geo,2016,61.21429
geo,2017,63.28416
geo,2018,61.27775
geo,2019,64.4258
gha,1975,47.97043
gha,1976,47.97043
gha,1977,47.97043
gha,1978,47.97043
gha,1979,48.8112
gha,1980,47.97043
gha,1981,47.97043
gha,1982,48.40944
gha,1983,48.40944
gha,1984,48.40944
gha,1985,48.40944
gha,1986,48.40944
gha,1987,48.40944
gha,1988,48.40944
gha,1989,48.40944
gha,1990,50.61278
gha,1991,51.3929
gha,1992,56.28015
gha,1993,68.29895
gha,1994,70.52309
gha,1995,70.52309
gha,1996,72.09698
gha,1997,72.09698
gha,1998,72.09698
gha,1999,72.09698
gha,2000,72.20512
gha,2001,72.20512
gha,2002,72.20512
gha,2003,73.09961
gha,2004,73.09961
gha,2005,73.09961
gha,2006,73.09961
gha,2007,73.09961
gha,2008,73.09961
gha,2009,73.09961
gha,2010,73.09961
gha,2011,73.09961
gha,2012,72.16498
gha,2013,66.54239
gha,2014,66.54239
gha,2015,65.57796
gha,2016,65.57796
gha,2017,70.75866
gha,2018,72.15717
gha,2019,66.12006
gin,1975,23.17046
gin,1976,23.17046
gin,1977,23.17046
gin,1978,23.17046
gin,1979,23.17046
gin,1980,23.17046
gin,1981,23.17046
gin,1982,23.17046
gin,1983,23.17046
gin,1984,25.52815
gin,1985,38.94074
gin,1986,38.94074
gin,1987,38.94074
gin,1988,38.94074
gin,1989,41.07222
gin,1990,49.11389
gin,1991,59.14089
gin,1992,58.4078
gin,1993,57.66887
gin,1994,57.41822
gin,1995,57.41822
gin,1996,57.24461
gin,1997,58.0042
gin,1998,58.89969
gin,1999,58.89969
gin,2000,58.62342
gin,2001,58.62342
gin,2002,58.62342
gin,2003,58.62342
gin,2004,58.62342
gin,2005,58.62342
gin,2006,60.04459
gin,2007,59.94348
gin,2008,59.94348
gin,2009,59.05233
gin,2010,64.72708
gin,2011,64.72708
gin,2012,64.72708
gin,2013,61.97121
gin,2014,61.97121
gin,2015,61.97121
gin,2016,61.97121
gin,2017,62.20337
gin,2018,62.7006
gin,2019,60.58637
gmb,1975,46.72812
gmb,1976,46.72812
gmb,1977,46.72812
gmb,1978,46.72812
gmb,1979,46.72812
gmb,1980,46.59518
gmb,1981,46.59518
gmb,1982,46.26372
gmb,1983,46.26372
gmb,1984,46.26372
gmb,1985,46.26372
gmb,1986,46.98225
gmb,1987,46.98225
gmb,1988,46.98225
gmb,1989,46.98225
gmb,1990,47.28837
gmb,1991,47.28837
gmb,1992,47.28837
gmb,1993,47.28837
gmb,1994,42.48865
gmb,1995,39.57114
gmb,1996,38.63642
gmb,1997,38.63642
gmb,1998,38.63642
gmb,1999,38.63642
gmb,2000,37.72471
gmb,2001,37.72471
gmb,2002,37.72471
gmb,2003,37.72471
gmb,2004,37.72471
gmb,2005,37.72471
gmb,2006,37.72471
gmb,2007,37.72471
gmb,2008,37.72471
gmb,2009,37.72471
gmb,2010,37.72471
gmb,2011,37.72471
gmb,2012,37.72471
gmb,2013,35.85146
gmb,2014,35.85146
gmb,2015,35.61109
gmb,2016,37.15346
gmb,2017,57.6255
gmb,2018,61.70375
gmb,2019,59.47294
gnb,1975,40.03424
gnb,1976,40.03424
gnb,1977,40.03424
gnb,1978,40.03424
gnb,1979,40.03424
gnb,1980,40.03424
gnb,1981,40.03424
gnb,1982,38.71485
gnb,1983,38.71485
gnb,1984,38.71485
gnb,1985,38.71485
gnb,1986,38.71485
gnb,1987,38.71485
gnb,1988,38.71485
gnb,1989,38.71485
gnb,1990,44.09695
gnb,1991,44.09695
gnb,1992,44.09695
gnb,1993,45.42368
gnb,1994,45.95517
gnb,1995,52.06241
gnb,1996,52.06241
gnb,1997,52.06241
gnb,1998,52.06241
gnb,1999,52.06241
gnb,2000,52.06241
gnb,2001,52.06241
gnb,2002,50.07263
gnb,2003,48.432
gnb,2004,51.69193
gnb,2005,51.69193
gnb,2006,51.69193
gnb,2007,51.69193
gnb,2008,51.69193
gnb,2009,54.07745
gnb,2010,51.45699
gnb,2011,51.45699
gnb,2012,51.24527
gnb,2013,50.4105
gnb,2014,50.4105
gnb,2015,50.64264
gnb,2016,50.64264
gnb,2017,49.72455
gnb,2018,50.97252
gnb,2019,51.33973
gnq,1975,11.4254
gnq,1976,11.4254
gnq,1977,11.4254
gnq,1978,12.31606
gnq,1979,19.63263
gnq,1980,31.93918
gnq,1981,31.93918
gnq,1982,31.93918
gnq,1983,32.07443
gnq,1984,32.07443
gnq,1985,32.07443
gnq,1986,31.93918
gnq,1987,31.93918
gnq,1988,31.93918
gnq,1989,31.93918
gnq,1990,32.32514
gnq,1991,32.32514
gnq,1992,32.32514
gnq,1993,32.32514
gnq,1994,32.32514
gnq,1995,32.32514
gnq,1996,32.32514
gnq,1997,32.32514
gnq,1998,32.45965
gnq,1999,32.32514
gnq,2000,33.33271
gnq,2001,33.33271
gnq,2002,33.33271
gnq,2003,33.33271
gnq,2004,33.33271
gnq,2005,33.33271
gnq,2006,33.74666
gnq,2007,33.74666
gnq,2008,33.57099
gnq,2009,33.98622
gnq,2010,28.46212
gnq,2011,28.46212
gnq,2012,28.46212
gnq,2013,28.46212
gnq,2014,28.46212
gnq,2015,28.46212
gnq,2016,29.08093
gnq,2017,28.75401
gnq,2018,29.50009
gnq,2019,30.09336
grc,1975,46.15217
grc,1976,54.61894
grc,1977,54.61894
grc,1978,54.61894
grc,1979,54.61894
grc,1980,54.61894
grc,1981,54.61894
grc,1982,54.61894
grc,1983,54.61894
grc,1984,54.61894
grc,1985,54.61894
grc,1986,54.61894
grc,1987,54.61894
grc,1988,60.48104
grc,1989,60.48104
grc,1990,63.44903
grc,1991,63.44903
grc,1992,63.44903
grc,1993,63.44903
grc,1994,63.44903
grc,1995,63.44903
grc,1996,63.44903
grc,1997,63.44903
grc,1998,63.44903
grc,1999,63.44903
grc,2000,64.85651
grc,2001,64.85651
grc,2002,64.85651
grc,2003,64.85651
grc,2004,64.85651
grc,2005,64.85651
grc,2006,64.85651
grc,2007,64.85651
grc,2008,64.85651
grc,2009,65.6278
grc,2010,73.47425
grc,2011,73.47425
grc,2012,73.47425
grc,2013,72.14477
grc,2014,72.14477
grc,2015,72.14477
grc,2016,72.14477
grc,2017,70.78237
grc,2018,70.78237
grc,2019,70.78237
gtm,1975,38.4028
gtm,1976,38.4028
gtm,1977,37.85511
gtm,1978,36.38748
gtm,1979,34.56322
