country,time,locdemo_idea
col,2005,58.91527
col,2006,59.46023
col,2007,59.46023
col,2008,59.46023
col,2009,59.46023
col,2010,66.42919
col,2011,66.42919
col,2012,66.42919
col,2013,66.35193
col,2014,66.35193
col,2015,66.35193
col,2016,66.28436
col,2017,61.3763
col,2018,70.69994
col,2019,69.45495
cpv,1975,6.73014
cpv,1976,8.7074
cpv,1977,8.7074
cpv,1978,8.7074
cpv,1979,8.7074
cpv,1980,8.7074
cpv,1981,8.7074
cpv,1982,8.7074
cpv,1983,8.7074
cpv,1984,8.7074
cpv,1985,8.7074
cpv,1986,8.7074
cpv,1987,8.7074
cpv,1988,8.7074
cpv,1989,8.7074
cpv,1990,8.7074
cpv,1991,59.95007
cpv,1992,59.95007
cpv,1993,59.95007
cpv,1994,59.95007
cpv,1995,59.95007
cpv,1996,59.95007
cpv,1997,59.95007
cpv,1998,59.95007
cpv,1999,59.95007
cpv,2000,59.95007
cpv,2001,59.95007
cpv,2002,59.95007
cpv,2003,59.95007
cpv,2004,59.95007
cpv,2005,59.95007
cpv,2006,59.95007
cpv,2007,59.95007
cpv,2008,59.95007
cpv,2009,59.95007
cpv,2010,59.95007
cpv,2011,59.95007
cpv,2012,56.54674
cpv,2013,69.25248
cpv,2014,69.25248
cpv,2015,69.50834
cpv,2016,69.50834
cpv,2017,72.46151
cpv,2018,73.17127
cpv,2019,78.94805
cri,1975,91.38785
cri,1976,91.38785
cri,1977,91.38785
cri,1978,91.38785
cri,1979,91.38785
cri,1980,91.38785
cri,1981,91.38785
cri,1982,91.38785
cri,1983,91.38785
cri,1984,91.38785
cri,1985,91.38785
cri,1986,91.38785
cri,1987,91.38785
cri,1988,91.38785
cri,1989,91.38785
cri,1990,91.38785
cri,1991,91.38785
cri,1992,91.38785
cri,1993,91.38785
cri,1994,91.38785
cri,1995,93.40587
cri,1996,93.40587
cri,1997,93.40587
cri,1998,93.40587
cri,1999,93.40587
cri,2000,93.40587
cri,2001,93.40587
cri,2002,93.40587
cri,2003,93.40587
cri,2004,93.40587
cri,2005,93.40587
cri,2006,93.40587
cri,2007,93.40587
cri,2008,93.40587
cri,2009,93.40587
cri,2010,93.40587
cri,2011,93.40587
cri,2012,93.40587
cri,2013,92.22817
cri,2014,92.22817
cri,2015,90.37749
cri,2016,90.72304
cri,2017,90.11039
cri,2018,91.2421
cri,2019,86.94616
cub,1975,8.70479
cub,1976,19.32197
cub,1977,19.32197
cub,1978,19.32197
cub,1979,19.32197
cub,1980,19.32197
cub,1981,19.32197
cub,1982,19.32197
cub,1983,19.32197
cub,1984,19.32197
cub,1985,19.32197
cub,1986,19.32197
cub,1987,19.32197
cub,1988,19.32197
cub,1989,19.32197
cub,1990,19.32197
cub,1991,18.37086
cub,1992,18.37086
cub,1993,18.37086
cub,1994,18.37086
cub,1995,18.37086
cub,1996,18.37086
cub,1997,18.37086
cub,1998,18.37086
cub,1999,18.37086
cub,2000,18.37086
cub,2001,18.37086
cub,2002,18.37086
cub,2003,18.37086
cub,2004,18.37086
cub,2005,18.37086
cub,2006,18.37086
cub,2007,18.37086
cub,2008,18.37086
cub,2009,18.37086
cub,2010,18.37086
cub,2011,17.66087
cub,2012,17.66087
cub,2013,18.34867
cub,2014,18.34867
cub,2015,18.39305
cub,2016,19.85405
cub,2017,19.6062
cub,2018,19.47706
cub,2019,20.23457
cyp,1975,65.19515
cyp,1976,65.19515
cyp,1977,65.19515
cyp,1978,65.19515
cyp,1979,65.19515
cyp,1980,73.92998
cyp,1981,73.92998
cyp,1982,73.92998
cyp,1983,73.92998
cyp,1984,73.92998
cyp,1985,73.92998
cyp,1986,73.92998
cyp,1987,73.92998
cyp,1988,73.92998
cyp,1989,73.92998
cyp,1990,73.92998
cyp,1991,73.92998
cyp,1992,73.92998
cyp,1993,73.92998
cyp,1994,73.92998
cyp,1995,73.92998
cyp,1996,73.92998
cyp,1997,73.92998
cyp,1998,73.92998
cyp,1999,73.92998
cyp,2000,73.92998
cyp,2001,73.92998
cyp,2002,73.92998
cyp,2003,73.92998
cyp,2004,73.92998
cyp,2005,73.92998
cyp,2006,73.92998
cyp,2007,73.77194
cyp,2008,73.77194
cyp,2009,73.82941
cyp,2010,79.82024
cyp,2011,79.82024
cyp,2012,79.82024
cyp,2013,80.1794
cyp,2014,80.1794
cyp,2015,80.1794
cyp,2016,80.1794
cyp,2017,80.18226
cyp,2018,74.532
cyp,2019,76.68531
cze,1975,0.09418
cze,1976,0.09418
cze,1977,0.09418
cze,1978,0.09418
cze,1979,0.09418
cze,1980,0.09418
cze,1981,0.09418
cze,1982,0.09418
cze,1983,0.09418
cze,1984,0.09418
cze,1985,0.09418
cze,1986,0.09418
cze,1987,0.09418
cze,1988,0.09418
cze,1989,0.09418
cze,1990,81.24024
cze,1991,81.24024
cze,1992,81.24024
cze,1993,81.24024
cze,1994,81.24024
cze,1995,81.24024
cze,1996,81.24024
cze,1997,81.24024
cze,1998,81.24024
cze,1999,81.24024
cze,2000,81.24024
cze,2001,81.24024
cze,2002,81.24024
cze,2003,81.24024
cze,2004,81.24024
cze,2005,81.24024
cze,2006,81.24024
cze,2007,84.366
cze,2008,84.366
cze,2009,80.8274
cze,2010,80.8274
cze,2011,84.67562
cze,2012,84.67562
cze,2013,80.09009
cze,2014,80.09009
cze,2015,84.04551
cze,2016,84.04551
cze,2017,81.56971
cze,2018,78.2335
cze,2019,76.81633
deu,1975,98.79397
deu,1976,98.79397
deu,1977,98.79397
deu,1978,98.79397
deu,1979,98.79397
deu,1980,98.79397
deu,1981,98.79397
deu,1982,98.79397
deu,1983,98.79397
deu,1984,98.79397
deu,1985,98.79397
deu,1986,98.79397
deu,1987,98.79397
deu,1988,98.79397
deu,1989,98.79397
deu,1990,98.79397
deu,1991,98.79397
deu,1992,98.79397
deu,1993,98.79397
deu,1994,98.79397
deu,1995,98.79397
deu,1996,98.79397
deu,1997,98.79397
deu,1998,99.09548
deu,1999,99.09548
deu,2000,99.09548
deu,2001,99.09548
deu,2002,99.09548
deu,2003,99.09548
deu,2004,99.09548
deu,2005,99.09548
deu,2006,99.09548
deu,2007,99.09548
deu,2008,99.09548
deu,2009,99.09548
deu,2010,99.09548
deu,2011,98.98687
deu,2012,98.98687
deu,2013,96.27628
deu,2014,86.61847
deu,2015,86.39156
deu,2016,86.39156
deu,2017,87.32838
deu,2018,84.75223
deu,2019,84.44099
dnk,1975,90.47322
dnk,1976,90.47322
dnk,1977,90.47322
dnk,1978,90.47322
dnk,1979,90.47322
dnk,1980,90.47322
dnk,1981,90.47322
dnk,1982,90.47322
dnk,1983,90.47322
dnk,1984,90.47322
dnk,1985,90.47322
dnk,1986,90.47322
dnk,1987,90.47322
dnk,1988,90.47322
dnk,1989,90.47322
dnk,1990,90.47322
dnk,1991,90.47322
dnk,1992,90.47322
dnk,1993,90.47322
dnk,1994,90.47322
dnk,1995,90.47322
dnk,1996,90.47322
dnk,1997,90.47322
dnk,1998,90.47322
dnk,1999,90.47322
dnk,2000,90.47322
dnk,2001,90.47322
dnk,2002,90.47322
dnk,2003,90.47322
dnk,2004,90.47322
dnk,2005,90.47322
dnk,2006,90.47322
dnk,2007,90.47322
dnk,2008,90.47322
dnk,2009,90.47322
dnk,2010,90.47322
dnk,2011,90.47322
dnk,2012,90.47322
dnk,2013,86.82511
dnk,2014,86.82511
dnk,2015,86.79947
dnk,2016,86.97644
dnk,2017,87.08883
dnk,2018,87.17752
dnk,2019,87.17752
dom,1975,34.84465
dom,1976,34.84465
dom,1977,34.84465
dom,1978,34.84465
dom,1980,55.40859
dom,1981,55.40859
dom,1982,55.40859
dom,1983,55.40859
dom,1984,55.40859
dom,1985,55.40859
dom,1986,55.40859
dom,1987,55.40859
dom,1988,55.40859
dom,1989,55.40859
dom,1990,29.04744
dom,1991,29.04744
dom,1992,29.04744
dom,1993,29.04744
dom,1994,29.04744
dom,1995,29.04744
dom,1996,59.76276
dom,1997,59.76276
dom,1998,59.76276
dom,1999,59.76276
dom,2000,59.76276
dom,2001,59.76276
dom,2002,59.76276
dom,2003,59.76276
dom,2004,59.76276
dom,2005,59.76276
dom,2006,59.76276
dom,2007,59.76276
dom,2008,62.33098
dom,2009,63.85124
dom,2010,63.85124
dom,2011,63.85124
dom,2012,63.85124
dom,2013,46.70294
dom,2014,46.70294
dom,2015,41.06734
dom,2016,42.09807
dom,2017,42.09807
dom,2018,0
dom,2019,0
dza,1975,1.44187
dza,1976,1.44187
dza,1977,1.44187
dza,1978,1.44187
dza,1979,1.44187
dza,1980,1.44187
dza,1981,1.44187
dza,1982,1.44187
dza,1983,1.44187
dza,1984,1.44187
dza,1985,1.44187
dza,1986,1.44187
dza,1987,1.44187
dza,1988,1.44187
dza,1989,1.44187
dza,1990,12.0282
dza,1991,12.0282
dza,1992,8.90553
dza,1993,8.90553
dza,1994,8.90553
dza,1995,8.90553
dza,1996,8.90553
dza,1997,7.07027
dza,1998,7.07027
dza,1999,7.07027
dza,2000,6.43424
dza,2001,6.43424
dza,2002,8.96726
dza,2003,8.96726
dza,2004,8.96726
dza,2005,8.96726
dza,2006,8.97465
dza,2007,8.97465
dza,2008,8.97465
dza,2009,10.19864
dza,2010,10.19864
dza,2011,10.19864
dza,2012,10.19864
dza,2013,2.81643
dza,2014,2.81643
dza,2015,2.81426
dza,2016,4.21494
dza,2017,2.85785
dza,2018,2.79006
dza,2019,2.63063
ecu,1975,37.9584
ecu,1976,37.9584
ecu,1977,37.9584
ecu,1978,54.60445
ecu,1979,63.88076
ecu,1980,78.25689
ecu,1981,78.25689
ecu,1982,78.25689
ecu,1983,78.25689
ecu,1984,78.25689
ecu,1985,78.25689
ecu,1986,78.25689
ecu,1987,78.25689
ecu,1988,78.25689
ecu,1989,78.25689
ecu,1990,78.25689
ecu,1991,78.25689
ecu,1992,78.25689
ecu,1993,78.25689
ecu,1994,78.25689
ecu,1995,78.25689
ecu,1996,78.25689
ecu,1997,78.25689
ecu,1998,78.25689
ecu,1999,78.25689
ecu,2000,78.25689
ecu,2001,78.25689
ecu,2002,78.25689
ecu,2003,80.59291
ecu,2004,80.59291
ecu,2005,80.59291
ecu,2006,80.34262
ecu,2007,79.96252
ecu,2008,79.96252
ecu,2009,71.09285
ecu,2010,71.09285
ecu,2011,71.09285
ecu,2012,71.09285
ecu,2013,71.51098
ecu,2014,71.51098
ecu,2015,79.17773
ecu,2016,79.17773
ecu,2017,67.21178
ecu,2018,66.87094
ecu,2019,67.00728
egy,1975,0.61918
egy,1976,0.61918
egy,1977,0.61918
egy,1978,0.61918
egy,1979,0.61918
egy,1980,0.61918
egy,1981,0.61918
egy,1982,0.61918
egy,1983,0.61918
egy,1984,0.61918
egy,1985,0.61918
egy,1986,0.61918
egy,1987,0.61918
egy,1988,0.61918
egy,1989,0.61918
egy,1990,0.61918
egy,1991,0.61918
egy,1992,0.61918
egy,1993,0.61918
egy,1994,0.61918
egy,1995,0.61918
egy,1996,0.61918
egy,1997,0.61918
egy,1998,0.61918
egy,1999,0.61918
egy,2000,0.61918
egy,2001,0.61918
egy,2002,0.61918
egy,2003,0.61918
egy,2004,0.61918
egy,2005,0.61918
egy,2006,0.61918
egy,2007,0.61918
egy,2008,0.61918
egy,2009,0.61918
egy,2010,0.62605
egy,2011,0
egy,2012,0
egy,2013,0
egy,2014,0
egy,2015,0.45645
egy,2016,0.45645
egy,2017,0.57579
egy,2018,0
egy,2019,1.66686
eri,1993,0.05369
eri,1994,0.05369
eri,1995,0.05369
eri,1996,0.05369
eri,1997,0.05369
eri,1998,0.05369
eri,1999,0.05369
eri,2000,0.05369
eri,2001,0.05369
eri,2002,0.05369
eri,2003,0.05369
eri,2004,0.05369
eri,2005,0.05369
eri,2006,0.05369
eri,2007,0.05369
eri,2008,0.05369
eri,2009,0.05369
eri,2010,0.05369
eri,2011,0.05369
eri,2012,0.05369
eri,2013,0.06596
eri,2014,0.06596
eri,2015,0.06596
eri,2016,0.07855
eri,2017,0.14083
eri,2018,0.17023
eri,2019,0.13934
esp,1975,0.76207
esp,1976,0.76207
esp,1977,2.46965
esp,1978,5.19479
esp,1979,71.44512
esp,1980,92.01857
esp,1981,92.01857
esp,1982,92.01857
esp,1983,92.01857
esp,1984,92.01857
esp,1985,92.01857
esp,1986,92.01857
esp,1987,92.01857
esp,1988,92.01857
esp,1989,92.01857
esp,1990,92.01857
esp,1991,92.01857
esp,1992,92.01857
esp,1993,92.01857
esp,1994,92.01857
esp,1995,92.01857
esp,1996,92.01857
esp,1997,92.01857
esp,1998,92.01857
esp,1999,92.01857
esp,2000,92.01857
esp,2001,92.01857
esp,2002,92.01857
esp,2003,92.01857
esp,2004,92.01857
esp,2005,92.01857
esp,2006,92.01857
esp,2007,82.04404
esp,2008,92.70539
esp,2009,92.70539
esp,2010,92.70539
esp,2011,92.70539
esp,2012,92.70539
esp,2013,91.082
esp,2014,90.89836
esp,2015,90.74716
esp,2016,90.74716
esp,2017,90.70057
esp,2018,90.98104
esp,2019,89.18128
est,1991,63.75773
est,1992,84.91816
est,1993,84.91816
est,1994,84.91816
est,1995,84.91816
est,1996,84.91816
est,1997,84.91816
est,1998,84.91816
est,1999,84.91816
est,2000,84.91816
est,2001,84.91816
est,2002,84.91816
est,2003,84.91816
est,2004,84.91816
est,2005,84.91816
est,2006,84.91816
est,2007,84.91816
est,2008,84.91816
est,2009,80.03975
est,2010,80.03975
est,2011,80.03975
est,2012,80.03975
est,2013,83.95203
est,2014,83.95203
est,2015,83.95203
est,2016,90.38016
est,2017,90.71969
est,2018,87.7653
est,2019,89.08008
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0.34203
eth,1992,2.55731
eth,1993,2.15735
eth,1994,2.15735
eth,1995,2.15735
eth,1996,2.15735
eth,1997,2.15735
eth,1998,2.15735
eth,1999,2.15735
eth,2000,2.15288
eth,2001,2.15288
eth,2002,2.15288
eth,2003,2.15288
eth,2004,2.15288
eth,2005,2.95814
eth,2006,2.40765
eth,2007,2.34448
eth,2008,2.34448
eth,2009,2.11244
eth,2010,2.19911
eth,2011,2.05156
eth,2012,1.93915
eth,2013,1.93915
eth,2014,1.93915
eth,2015,1.96725
eth,2016,1.83199
eth,2017,2.88136
eth,2018,2.67568
eth,2019,9.50842
fin,1975,86.59158
fin,1976,86.59158
fin,1977,86.59158
fin,1978,86.59158
fin,1979,86.59158
fin,1980,86.59158
fin,1981,86.59158
fin,1982,86.59158
fin,1983,86.59158
fin,1984,86.59158
fin,1985,86.14477
fin,1986,86.14477
fin,1987,86.14477
fin,1988,86.14477
fin,1989,86.14477
fin,1990,86.14477
fin,1991,86.14477
fin,1992,86.14477
fin,1993,86.14477
fin,1994,86.14477
fin,1995,86.14477
fin,1996,86.14477
fin,1997,86.14477
fin,1998,86.14477
fin,1999,86.14477
fin,2000,86.14477
fin,2001,86.14477
fin,2002,86.14477
fin,2003,86.14477
fin,2004,86.14477
fin,2005,86.14477
fin,2006,86.14477
fin,2007,86.14477
fin,2008,86.14477
fin,2009,86.14477
fin,2010,86.14477
fin,2011,86.14477
fin,2012,86.14477
fin,2013,86.61501
fin,2014,86.61501
fin,2015,85.39518
fin,2016,85.39518
fin,2017,87.17519
fin,2018,86.48975
fin,2019,86.40239
fra,1975,83.95316
fra,1976,83.95316
fra,1977,83.95316
fra,1978,83.95316
fra,1979,83.95316
fra,1980,83.95316
fra,1981,83.95316
fra,1982,83.95316
fra,1983,83.95316
fra,1984,83.95316
fra,1985,83.95316
fra,1986,83.95316
fra,1987,83.95316
fra,1988,83.95316
fra,1989,83.95316
fra,1990,83.95316
fra,1991,83.95316
fra,1992,83.95316
fra,1993,83.95316
fra,1994,83.95316
fra,1995,83.95316
fra,1996,83.95316
fra,1997,83.95316
fra,1998,83.95316
fra,1999,83.95316
fra,2000,83.95316
fra,2001,83.95316
fra,2002,83.95316
fra,2003,87.80587
fra,2004,87.80587
fra,2005,87.80587
fra,2006,87.92923
fra,2007,88.53064
fra,2008,88.34997
fra,2009,88.44031
fra,2010,88.53064
fra,2011,88.44031
fra,2012,88.44031
fra,2013,88.02207
fra,2014,88.29375
fra,2015,88.29375
fra,2016,88.29375
fra,2017,88.65598
fra,2018,88.3843
fra,2019,85.16438
gab,1975,15.28914
gab,1976,15.28914
gab,1977,15.28914
gab,1978,15.28914
gab,1979,15.28914
gab,1980,15.28914
gab,1981,15.28914
gab,1982,15.28914
gab,1983,15.28914
gab,1984,15.28914
gab,1985,15.28914
gab,1986,15.28914
gab,1987,15.28914
gab,1988,15.28914
gab,1989,15.28914
gab,1990,15.28914
gab,1991,18.99548
gab,1992,25.9381
gab,1993,25.9381
gab,1994,25.9381
gab,1995,25.9381
gab,1996,33.9636
gab,1997,33.9636
gab,1998,33.9636
gab,1999,33.9636
gab,2000,33.9636
gab,2001,33.9636
gab,2002,33.9636
gab,2003,33.9636
gab,2004,33.9636
gab,2005,33.9636
gab,2006,33.9636
gab,2007,33.9636
gab,2008,33.9636
gab,2009,33.9636
gab,2010,33.9636
gab,2011,33.9636
gab,2012,37.0994
gab,2013,40.38508
gab,2014,40.38508
gab,2015,40.38508
gab,2016,40.38508
gab,2017,37.32701
gab,2018,36.94496
gab,2019,34.35438
gbr,1975,54.79011
gbr,1976,54.79011
gbr,1977,54.79011
gbr,1978,54.79011
gbr,1979,54.79011
gbr,1980,77.20023
gbr,1981,77.20023
gbr,1982,77.20023
gbr,1983,77.20023
gbr,1984,77.20023
gbr,1985,77.20023
gbr,1986,77.20023
gbr,1987,77.20023
gbr,1988,77.20023
gbr,1989,77.20023
gbr,1990,77.20023
gbr,1991,77.20023
gbr,1992,77.20023
gbr,1993,77.20023
gbr,1994,77.20023
gbr,1995,77.20023
gbr,1996,77.20023
gbr,1997,77.20023
gbr,1998,77.20023
gbr,1999,77.20023
gbr,2000,77.20023
gbr,2001,77.20023
gbr,2002,77.20023
gbr,2003,77.20023
gbr,2004,67.68617
gbr,2005,80.35323
gbr,2006,80.35323
gbr,2007,80.35323
gbr,2008,80.35323
gbr,2009,80.35323
gbr,2010,80.35323
gbr,2011,80.35323
gbr,2012,80.35323
gbr,2013,80.42991
gbr,2014,72.37699
gbr,2015,80.10382
gbr,2016,80.10382
gbr,2017,80.14259
gbr,2018,80.53414
gbr,2019,80.56031
geo,1991,0.28716
geo,1992,0.28716
geo,1993,0.28716
geo,1994,0.28716
geo,1995,0.28716
geo,1996,2.07079
geo,1997,2.07079
geo,1998,2.07079
geo,1999,2.07079
geo,2000,2.03649
geo,2001,2.03649
geo,2002,2.03649
geo,2003,2.03649
geo,2004,12.2998
geo,2005,12.56289
geo,2006,13.09186
geo,2007,12.5659
geo,2008,12.62262
geo,2009,12.62565
geo,2010,17.4278
geo,2011,15.97636
geo,2012,16.88839
geo,2013,37.73463
geo,2014,43.26374
geo,2015,39.00961
geo,2016,43.99994
geo,2017,47.78727
geo,2018,46.51954
geo,2019,51.18981
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,0
gha,1980,13.87347
gha,1981,13.87347
gha,1982,3.11695
gha,1983,3.11695
gha,1984,3.11695
gha,1985,3.11695
gha,1986,3.11695
gha,1987,3.11695
gha,1988,20.59513
gha,1989,18.18908
gha,1990,18.18908
gha,1991,18.18908
gha,1992,18.18908
gha,1993,18.72859
gha,1994,18.72859
gha,1995,18.72859
gha,1996,19.17214
gha,1997,19.17214
gha,1998,19.17214
gha,1999,19.17214
gha,2000,19.1492
gha,2001,19.19508
gha,2002,19.19508
gha,2003,19.19508
gha,2004,19.19508
gha,2005,20.02483
gha,2006,20.02483
gha,2007,20.02483
gha,2008,20.02483
gha,2009,20.02483
gha,2010,19.68392
gha,2011,18.10079
gha,2012,18.10079
gha,2013,19.37444
gha,2014,19.37444
gha,2015,25.98139
gha,2016,27.05278
gha,2017,27.28847
gha,2018,27.28847
gha,2019,27.28847
gin,1975,0
gin,1976,0
gin,1977,0
gin,1978,0
gin,1979,0
gin,1980,1.92288
gin,1981,0
gin,1982,1.92288
gin,1983,0
gin,1984,0
gin,1985,1.6879
gin,1986,1.6879
gin,1987,1.6879
gin,1988,1.6879
gin,1989,1.6879
gin,1990,1.15886
gin,1991,0.37789
gin,1992,0.37789
gin,1993,0.37789
gin,1994,0.37529
gin,1995,0.37529
gin,1996,0.37222
gin,1997,0.37222
gin,1998,0.37222
gin,1999,0.37222
gin,2000,0.37222
gin,2001,0.41494
gin,2002,0.41494
gin,2003,0.41494
gin,2004,0.41494
gin,2005,0.85755
gin,2006,0.85755
gin,2007,0.85755
gin,2008,0
gin,2009,0
gin,2010,1.18509
gin,2011,1.18509
gin,2012,1.18509
gin,2013,4.45767
gin,2014,4.45767
gin,2015,4.45767
gin,2016,4.45767
gin,2017,4.72434
gin,2018,6.81585
gin,2019,0
gmb,1975,15.23981
gmb,1976,15.23981
gmb,1977,15.23981
gmb,1978,15.23981
gmb,1979,15.23981
gmb,1980,15.23981
gmb,1981,15.23981
gmb,1982,15.23981
gmb,1983,15.23981
gmb,1984,15.23981
gmb,1985,15.23981
gmb,1986,15.23981
gmb,1987,15.23981
gmb,1988,15.23981
gmb,1989,15.23981
gmb,1990,15.23981
gmb,1991,15.23981
gmb,1992,15.23981
gmb,1993,15.23981
gmb,1994,0
gmb,1995,0
gmb,1996,27.6935
gmb,1997,28.9108
gmb,1998,28.9108
gmb,1999,28.9108
gmb,2000,28.9108
gmb,2001,28.9108
gmb,2002,45.83122
gmb,2003,45.83122
gmb,2004,45.83122
gmb,2005,45.83122
gmb,2006,45.83122
gmb,2007,45.83122
gmb,2008,45.83122
gmb,2009,45.83122
gmb,2010,45.83122
gmb,2011,45.83122
gmb,2012,45.83122
gmb,2013,44.46327
gmb,2014,44.46327
gmb,2015,44.46327
gmb,2016,44.46327
gmb,2017,53.98396
gmb,2018,53.76899
gmb,2019,55.30296
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,0
gnb,1995,0
gnb,1996,0
gnb,1997,0
gnb,1998,0
gnb,1999,0
gnb,2000,0
gnb,2001,0
gnb,2002,0
gnb,2003,0
gnb,2004,0
gnb,2005,0
gnb,2006,0
gnb,2007,0
gnb,2008,0
gnb,2009,0
gnb,2010,0
gnb,2011,0
gnb,2012,0
gnb,2013,0
gnb,2014,4.49879
gnb,2015,4.49879
gnb,2016,4.49879
gnb,2017,0
gnb,2018,0
gnb,2019,0
gnq,2005,0.3628
gnq,2006,0.36903
gnq,2007,0.36903
gnq,2008,0.36903
gnq,2009,0.36522
gnq,2010,0.3628
gnq,2011,0.3628
gnq,2012,0.36522
gnq,2013,0.36522
gnq,2014,0.36522
gnq,2015,0.36522
gnq,2016,0.3576
gnq,2017,0.35795
gnq,2018,0.35795
gnq,2019,0.4573
grc,1975,74.72289
grc,1976,74.72289
grc,1977,74.72289
grc,1978,72.43545
grc,1979,72.43545
grc,1980,72.43545
grc,1981,72.43545
grc,1982,72.43545
grc,1983,72.43545
grc,1984,72.43545
grc,1985,72.43545
grc,1986,72.43545
grc,1987,72.43545
grc,1988,72.43545
grc,1989,72.43545
grc,1990,72.43545
grc,1991,72.43545
grc,1992,72.43545
grc,1993,72.43545
grc,1994,72.43545
grc,1995,72.43545
grc,1996,72.43545
grc,1997,72.43545
grc,1998,72.43545
grc,1999,72.43545
grc,2000,72.43545
grc,2001,72.43545
grc,2002,72.43545
grc,2003,72.43545
grc,2004,72.43545
grc,2005,72.43545
grc,2006,72.43545
grc,2007,81.40916
grc,2008,81.40916
grc,2009,81.40916
grc,2010,81.40916
grc,2011,79.94269
grc,2012,79.94269
grc,2013,79.29823
grc,2014,79.29823
grc,2015,79.29823
grc,2016,79.29823
grc,2017,74.78303
grc,2018,74.78303
grc,2019,72.78147
gtm,1975,12.93353
gtm,1976,12.93353
gtm,1977,12.93353
gtm,1978,12.93353
gtm,1979,12.93353
gtm,1980,13.19694
gtm,1981,13.19694
gtm,1982,10.51014
gtm,1983,10.51014
gtm,1984,19.4962
gtm,1985,32.79819
gtm,1986,32.79819
gtm,1987,45.13606
gtm,1988,45.13606
gtm,1989,45.13606
gtm,1990,51.51894
gtm,1991,51.51894
gtm,1992,51.51894
gtm,1993,51.51894
gtm,1994,51.51894
gtm,1995,50.53802
gtm,1996,50.53802
gtm,1997,50.53802
gtm,1998,50.53802
gtm,1999,50.53802
gtm,2000,51.71749
gtm,2001,53.73814
gtm,2002,56.63489
gtm,2003,56.63489
gtm,2004,56.63489
gtm,2005,56.63489
gtm,2006,56.63489
gtm,2007,56.63489
gtm,2008,57.52511
gtm,2009,57.52511
gtm,2010,57.52511
gtm,2011,57.52511
gtm,2012,56.63489
gtm,2013,66.44755
gtm,2014,66.44755
gtm,2015,66.44755
gtm,2016,66.44755
gtm,2017,62.02473
gtm,2018,61.92583
gtm,2019,68.1661
hnd,1975,46.78914
hnd,1976,46.78914
hnd,1977,46.78914
hnd,1978,46.78914
hnd,1979,46.78914
hnd,1980,46.78914
hnd,1981,46.78914
hnd,1982,34.1645
hnd,1983,34.1645
hnd,1984,34.1645
hnd,1985,34.1645
hnd,1986,47.03027
hnd,1987,47.03027
hnd,1988,47.03027
hnd,1989,47.03027
hnd,1990,47.49135
hnd,1991,47.49135
hnd,1992,47.49135
hnd,1993,47.49135
hnd,1994,47.1706
hnd,1995,47.1706
hnd,1996,47.1706
hnd,1997,47.1706
hnd,1998,43.98312
hnd,1999,43.98312
hnd,2000,60.34733
hnd,2001,60.34733
hnd,2002,60.34733
hnd,2003,60.34733
hnd,2004,60.34733
hnd,2005,60.34733
hnd,2006,60.34733
hnd,2007,60.34733
hnd,2008,60.34733
hnd,2009,55.60261
hnd,2010,56.73081
hnd,2011,60.18212
hnd,2012,60.18212
hnd,2013,62.27016
hnd,2014,63.19743
hnd,2015,63.19743
hnd,2016,63.19743
hnd,2017,56.37997
hnd,2018,50.54589
hnd,2019,46.77151
hrv,1991,57.58788
hrv,1992,53.38891
hrv,1993,47.39212
hrv,1994,47.39212
hrv,1995,47.39212
hrv,1996,47.39212
hrv,1997,53.5659
hrv,1998,53.5659
hrv,1999,53.5659
hrv,2000,65.41393
hrv,2001,65.41393
hrv,2002,65.41393
hrv,2003,65.41393
hrv,2004,65.41393
hrv,2005,65.41393
hrv,2006,58.2795
hrv,2007,58.2795
hrv,2008,58.2795
hrv,2009,66.2267
hrv,2010,76.36185
hrv,2011,76.36185
hrv,2012,76.36185
hrv,2013,75.37334
hrv,2014,0
hrv,2015,0
hrv,2016,0
hrv,2017,64.32211
hrv,2018,79.11548
hrv,2019,0
hti,1975,0
hti,1976,0
hti,1977,0
hti,1978,0
hti,1979,0
hti,1980,0
hti,1981,0
hti,1982,0
hti,1983,0
hti,1984,0
hti,1985,0
hti,1986,1.37036
hti,1987,6.43211
hti,1988,6.43211
hti,1989,6.43211
hti,1990,14.02787
hti,1991,45.80403
hti,1992,14.97524
hti,1993,14.97524
hti,1994,14.97524
hti,1995,23.98688
hti,1996,50.29294
hti,1997,53.27473
hti,1998,53.27473
hti,1999,53.27473
hti,2000,43.63442
hti,2001,43.63442
hti,2002,43.63442
hti,2003,43.63442
hti,2004,43.63442
hti,2005,43.63442
hti,2006,43.63442
hti,2007,43.63442
hti,2008,43.63442
hti,2009,43.63442
hti,2010,46.14831
hti,2011,46.14831
hti,2012,46.14831
