country,time,legslav_status
com,2008,Illegal
com,2009,Illegal
com,2010,Illegal
com,2011,Illegal
com,2012,Illegal
com,2013,Illegal
com,2014,Illegal
com,2015,Illegal
com,2016,Illegal
com,2017,Illegal
com,2018,Illegal
com,2019,Illegal
com,2020,Illegal
cpv,1800,Legal
cpv,1801,Legal
cpv,1802,Legal
cpv,1803,Legal
cpv,1804,Legal
cpv,1805,Legal
cpv,1806,Legal
cpv,1807,Legal
cpv,1808,Legal
cpv,1809,Legal
cpv,1810,Legal
cpv,1811,Legal
cpv,1812,Legal
cpv,1813,Legal
cpv,1814,Legal
cpv,1815,Legal
cpv,1816,Legal
cpv,1817,Legal
cpv,1818,Legal
cpv,1819,Legal
cpv,1820,Legal
cpv,1821,Legal
cpv,1822,Legal
cpv,1823,Legal
cpv,1824,Legal
cpv,1825,Legal
cpv,1826,Legal
cpv,1827,Legal
cpv,1828,Legal
cpv,1829,Legal
cpv,1830,Legal
cpv,1831,Legal
cpv,1832,Legal
cpv,1833,Legal
cpv,1834,Legal
cpv,1835,Legal
cpv,1836,Legal
cpv,1837,Legal
cpv,1838,Legal
cpv,1839,Legal
cpv,1840,Legal
cpv,1841,Legal
cpv,1842,Legal
cpv,1843,Legal
cpv,1844,Legal
cpv,1845,Legal
cpv,1846,Legal
cpv,1847,Legal
cpv,1848,Legal
cpv,1849,Legal
cpv,1850,Legal
cpv,1851,Legal
cpv,1852,Legal
cpv,1853,Legal
cpv,1854,Legal
cpv,1855,Legal
cpv,1856,Legal
cpv,1857,Legal
cpv,1858,Legal
cpv,1859,Legal
cpv,1860,Legal
cpv,1861,Legal
cpv,1862,Legal
cpv,1863,Legal
cpv,1864,Legal
cpv,1865,Legal
cpv,1866,Legal
cpv,1867,Legal
cpv,1868,Legal
cpv,1869,Legal
cpv,1870,Legal
cpv,1871,Legal
cpv,1872,Legal
cpv,1873,Legal
cpv,1874,Legal
cpv,1875,Legal
cpv,1876,Legal
cpv,1877,Legal
cpv,1878,Legal
cpv,1879,Legal
cpv,1880,Legal
cpv,1881,Legal
cpv,1882,Legal
cpv,1883,Legal
cpv,1884,Legal
cpv,1885,Legal
cpv,1886,Legal
cpv,1887,Legal
cpv,1888,Legal
cpv,1889,Legal
cpv,1890,Legal
cpv,1891,Legal
cpv,1892,Legal
cpv,1893,Legal
cpv,1894,Legal
cpv,1895,Legal
cpv,1896,Legal
cpv,1897,Legal
cpv,1898,Legal
cpv,1899,Legal
cpv,1900,Legal
cpv,1901,Legal
cpv,1902,Legal
cpv,1903,Legal
cpv,1904,Legal
cpv,1905,Legal
cpv,1906,Legal
cpv,1907,Legal
cpv,1908,Legal
cpv,1909,Legal
cpv,1910,Legal
cpv,1911,Legal
cpv,1912,Legal
cpv,1913,Legal
cpv,1914,Legal
cpv,1915,Legal
cpv,1916,Legal
cpv,1917,Legal
cpv,1918,Legal
cpv,1919,Legal
cpv,1920,Legal
cpv,1921,Legal
cpv,1922,Legal
cpv,1923,Legal
cpv,1924,Legal
cpv,1925,Legal
cpv,1926,Legal
cpv,1927,Legal
cpv,1928,Legal
cpv,1929,Legal
cpv,1930,Legal
cpv,1931,Legal
cpv,1932,Legal
cpv,1933,Legal
cpv,1934,Legal
cpv,1935,Legal
cpv,1936,Legal
cpv,1937,Legal
cpv,1938,Legal
cpv,1939,Legal
cpv,1940,Legal
cpv,1941,Legal
cpv,1942,Legal
cpv,1943,Legal
cpv,1944,Legal
cpv,1945,Legal
cpv,1946,Legal
cpv,1947,Legal
cpv,1948,Legal
cpv,1949,Legal
cpv,1950,Legal
cpv,1951,Legal
cpv,1952,Legal
cpv,1953,Legal
cpv,1954,Legal
cpv,1955,Legal
cpv,1956,Legal
cpv,1957,Legal
cpv,1958,Legal
cpv,1959,Legal
cpv,1960,Legal
cpv,1961,Legal
cpv,1962,Legal
cpv,1963,Legal
cpv,1964,Legal
cpv,1965,Legal
cpv,1966,Legal
cpv,1967,Legal
cpv,1968,Legal
cpv,1969,Legal
cpv,1970,Legal
cpv,1971,Legal
cpv,1972,Legal
cpv,1973,Legal
cpv,1974,Legal
cpv,1975,Legal
cpv,1976,Legal
cpv,1977,Legal
cpv,1978,Legal
cpv,1979,Illegal
cpv,1980,Illegal
cpv,1981,Illegal
cpv,1982,Illegal
cpv,1983,Illegal
cpv,1984,Illegal
cpv,1985,Illegal
cpv,1986,Illegal
cpv,1987,Illegal
cpv,1988,Illegal
cpv,1989,Illegal
cpv,1990,Illegal
cpv,1991,Illegal
cpv,1992,Illegal
cpv,1993,Illegal
cpv,1994,Illegal
cpv,1995,Illegal
cpv,1996,Illegal
cpv,1997,Illegal
cpv,1998,Illegal
cpv,1999,Illegal
cpv,2000,Illegal
cpv,2001,Illegal
cpv,2002,Illegal
cpv,2003,Illegal
cpv,2004,Illegal
cpv,2005,Illegal
cpv,2006,Illegal
cpv,2007,Illegal
cpv,2008,Illegal
cpv,2009,Illegal
cpv,2010,Illegal
cpv,2011,Illegal
cpv,2012,Illegal
cpv,2013,Illegal
cpv,2014,Illegal
cpv,2015,Illegal
cpv,2016,Illegal
cpv,2017,Illegal
cpv,2018,Illegal
cpv,2019,Illegal
cpv,2020,Illegal
cri,1800,Legal
cri,1801,Legal
cri,1802,Legal
cri,1803,Legal
cri,1804,Legal
cri,1805,Legal
cri,1806,Legal
cri,1807,Legal
cri,1808,Legal
cri,1809,Legal
cri,1810,Legal
cri,1811,Legal
cri,1812,Legal
cri,1813,Legal
cri,1814,Legal
cri,1815,Legal
cri,1816,Legal
cri,1817,Legal
cri,1818,Legal
cri,1819,Legal
cri,1820,Legal
cri,1821,Legal
cri,1822,Legal
cri,1823,Legal
cri,1824,Legal
cri,1825,Legal
cri,1826,Legal
cri,1827,Legal
cri,1828,Legal
cri,1829,Legal
cri,1830,Legal
cri,1831,Legal
cri,1832,Legal
cri,1833,Legal
cri,1834,Legal
cri,1835,Legal
cri,1836,Legal
cri,1837,Legal
cri,1838,Legal
cri,1839,Legal
cri,1840,Legal
cri,1841,Legal
cri,1842,Legal
cri,1843,Legal
cri,1844,Legal
cri,1845,Legal
cri,1846,Legal
cri,1847,Legal
cri,1848,Legal
cri,1849,Legal
cri,1850,Legal
cri,1851,Legal
cri,1852,Legal
cri,1853,Legal
cri,1854,Legal
cri,1855,Legal
cri,1856,Legal
cri,1857,Legal
cri,1858,Legal
cri,1859,Legal
cri,1860,Legal
cri,1861,Legal
cri,1862,Legal
cri,1863,Legal
cri,1864,Legal
cri,1865,Legal
cri,1866,Legal
cri,1867,Legal
cri,1868,Legal
cri,1869,Legal
cri,1870,Legal
cri,1871,Legal
cri,1872,Legal
cri,1873,Legal
cri,1874,Legal
cri,1875,Legal
cri,1876,Legal
cri,1877,Legal
cri,1878,Legal
cri,1879,Legal
cri,1880,Legal
cri,1881,Legal
cri,1882,Legal
cri,1883,Legal
cri,1884,Legal
cri,1885,Legal
cri,1886,Legal
cri,1887,Legal
cri,1888,Legal
cri,1889,Legal
cri,1890,Legal
cri,1891,Legal
cri,1892,Legal
cri,1893,Legal
cri,1894,Legal
cri,1895,Legal
cri,1896,Legal
cri,1897,Legal
cri,1898,Legal
cri,1899,Legal
cri,1900,Legal
cri,1901,Legal
cri,1902,Legal
cri,1903,Legal
cri,1904,Legal
cri,1905,Legal
cri,1906,Legal
cri,1907,Legal
cri,1908,Legal
cri,1909,Legal
cri,1910,Legal
cri,1911,Legal
cri,1912,Legal
cri,1913,Legal
cri,1914,Legal
cri,1915,Legal
cri,1916,Legal
cri,1917,Legal
cri,1918,Legal
cri,1919,Legal
cri,1920,Legal
cri,1921,Legal
cri,1922,Legal
cri,1923,Legal
cri,1924,Legal
cri,1925,Legal
cri,1926,Legal
cri,1927,Legal
cri,1928,Legal
cri,1929,Legal
cri,1930,Legal
cri,1931,Legal
cri,1932,Legal
cri,1933,Legal
cri,1934,Legal
cri,1935,Legal
cri,1936,Legal
cri,1937,Legal
cri,1938,Legal
cri,1939,Legal
cri,1940,Legal
cri,1941,Legal
cri,1942,Legal
cri,1943,Legal
cri,1944,Legal
cri,1945,Legal
cri,1946,Legal
cri,1947,Legal
cri,1948,Legal
cri,1949,Legal
cri,1950,Legal
cri,1951,Legal
cri,1952,Legal
cri,1953,Legal
cri,1954,Legal
cri,1955,Legal
cri,1956,Legal
cri,1957,Legal
cri,1958,Legal
cri,1959,Legal
cri,1960,Illegal
cri,1961,Illegal
cri,1962,Illegal
cri,1963,Illegal
cri,1964,Illegal
cri,1965,Illegal
cri,1966,Illegal
cri,1967,Illegal
cri,1968,Illegal
cri,1969,Illegal
cri,1970,Illegal
cri,1971,Illegal
cri,1972,Illegal
cri,1973,Illegal
cri,1974,Illegal
cri,1975,Illegal
cri,1976,Illegal
cri,1977,Illegal
cri,1978,Illegal
cri,1979,Illegal
cri,1980,Illegal
cri,1981,Illegal
cri,1982,Illegal
cri,1983,Illegal
cri,1984,Illegal
cri,1985,Illegal
cri,1986,Illegal
cri,1987,Illegal
cri,1988,Illegal
cri,1989,Illegal
cri,1990,Illegal
cri,1991,Illegal
cri,1992,Illegal
cri,1993,Illegal
cri,1994,Illegal
cri,1995,Illegal
cri,1996,Illegal
cri,1997,Illegal
cri,1998,Illegal
cri,1999,Illegal
cri,2000,Illegal
cri,2001,Illegal
cri,2002,Illegal
cri,2003,Illegal
cri,2004,Illegal
cri,2005,Illegal
cri,2006,Illegal
cri,2007,Illegal
cri,2008,Illegal
cri,2009,Illegal
cri,2010,Illegal
cri,2011,Illegal
cri,2012,Illegal
cri,2013,Illegal
cri,2014,Illegal
cri,2015,Illegal
cri,2016,Illegal
cri,2017,Illegal
cri,2018,Illegal
cri,2019,Illegal
cri,2020,Illegal
cub,1800,Legal
cub,1801,Legal
cub,1802,Legal
cub,1803,Legal
cub,1804,Legal
cub,1805,Legal
cub,1806,Legal
cub,1807,Legal
cub,1808,Legal
cub,1809,Legal
cub,1810,Legal
cub,1811,Legal
cub,1812,Legal
cub,1813,Legal
cub,1814,Legal
cub,1815,Legal
cub,1816,Legal
cub,1817,Legal
cub,1818,Legal
cub,1819,Legal
cub,1820,Legal
cub,1821,Legal
cub,1822,Legal
cub,1823,Legal
cub,1824,Legal
cub,1825,Legal
cub,1826,Legal
cub,1827,Legal
cub,1828,Legal
cub,1829,Legal
cub,1830,Legal
cub,1831,Legal
cub,1832,Legal
cub,1833,Legal
cub,1834,Legal
cub,1835,Legal
cub,1836,Legal
cub,1837,Legal
cub,1838,Legal
cub,1839,Legal
cub,1840,Legal
cub,1841,Legal
cub,1842,Legal
cub,1843,Legal
cub,1844,Legal
cub,1845,Legal
cub,1846,Legal
cub,1847,Legal
cub,1848,Legal
cub,1849,Legal
cub,1850,Legal
cub,1851,Legal
cub,1852,Legal
cub,1853,Legal
cub,1854,Legal
cub,1855,Legal
cub,1856,Legal
cub,1857,Legal
cub,1858,Legal
cub,1859,Legal
cub,1860,Legal
cub,1861,Legal
cub,1862,Legal
cub,1863,Legal
cub,1864,Legal
cub,1865,Legal
cub,1866,Legal
cub,1867,Legal
cub,1868,Legal
cub,1869,Legal
cub,1870,Legal
cub,1871,Legal
cub,1872,Legal
cub,1873,Legal
cub,1874,Legal
cub,1875,Legal
cub,1876,Legal
cub,1877,Legal
cub,1878,Legal
cub,1879,Legal
cub,1880,Legal
cub,1881,Legal
cub,1882,Legal
cub,1883,Legal
cub,1884,Legal
cub,1885,Legal
cub,1886,Illegal
cub,1887,Illegal
cub,1888,Illegal
cub,1889,Illegal
cub,1890,Illegal
cub,1891,Illegal
cub,1892,Illegal
cub,1893,Illegal
cub,1894,Illegal
cub,1895,Illegal
cub,1896,Illegal
cub,1897,Illegal
cub,1898,Illegal
cub,1899,Illegal
cub,1900,Illegal
cub,1901,Illegal
cub,1902,Illegal
cub,1903,Illegal
cub,1904,Illegal
cub,1905,Illegal
cub,1906,Illegal
cub,1907,Illegal
cub,1908,Illegal
cub,1909,Illegal
cub,1910,Illegal
cub,1911,Illegal
cub,1912,Illegal
cub,1913,Illegal
cub,1914,Illegal
cub,1915,Illegal
cub,1916,Illegal
cub,1917,Illegal
cub,1918,Illegal
cub,1919,Illegal
cub,1920,Illegal
cub,1921,Illegal
cub,1922,Illegal
cub,1923,Illegal
cub,1924,Illegal
cub,1925,Illegal
cub,1926,Illegal
cub,1927,Illegal
cub,1928,Illegal
cub,1929,Illegal
cub,1930,Illegal
cub,1931,Illegal
cub,1932,Illegal
cub,1933,Illegal
cub,1934,Illegal
cub,1935,Illegal
cub,1936,Illegal
cub,1937,Illegal
cub,1938,Illegal
cub,1939,Illegal
cub,1940,Illegal
cub,1941,Illegal
cub,1942,Illegal
cub,1943,Illegal
cub,1944,Illegal
cub,1945,Illegal
cub,1946,Illegal
cub,1947,Illegal
cub,1948,Illegal
cub,1949,Illegal
cub,1950,Illegal
cub,1951,Illegal
cub,1952,Illegal
cub,1953,Illegal
cub,1954,Illegal
cub,1955,Illegal
cub,1956,Illegal
cub,1957,Illegal
cub,1958,Illegal
cub,1959,Illegal
cub,1960,Illegal
cub,1961,Illegal
cub,1962,Illegal
cub,1963,Illegal
cub,1964,Illegal
cub,1965,Illegal
cub,1966,Illegal
cub,1967,Illegal
cub,1968,Illegal
cub,1969,Illegal
cub,1970,Illegal
cub,1971,Illegal
cub,1972,Illegal
cub,1973,Illegal
cub,1974,Illegal
cub,1975,Illegal
cub,1976,Illegal
cub,1977,Illegal
cub,1978,Illegal
cub,1979,Illegal
cub,1980,Illegal
cub,1981,Illegal
cub,1982,Illegal
cub,1983,Illegal
cub,1984,Illegal
cub,1985,Illegal
cub,1986,Illegal
cub,1987,Illegal
cub,1988,Illegal
cub,1989,Illegal
cub,1990,Illegal
cub,1991,Illegal
cub,1992,Illegal
cub,1993,Illegal
cub,1994,Illegal
cub,1995,Illegal
cub,1996,Illegal
cub,1997,Illegal
cub,1998,Illegal
cub,1999,Illegal
cub,2000,Illegal
cub,2001,Illegal
cub,2002,Illegal
cub,2003,Illegal
cub,2004,Illegal
cub,2005,Illegal
cub,2006,Illegal
cub,2007,Illegal
cub,2008,Illegal
cub,2009,Illegal
cub,2010,Illegal
cub,2011,Illegal
cub,2012,Illegal
cub,2013,Illegal
cub,2014,Illegal
cub,2015,Illegal
cub,2016,Illegal
cub,2017,Illegal
cub,2018,Illegal
cub,2019,Illegal
cub,2020,Illegal
cyp,1800,Legal
cyp,1801,Legal
cyp,1802,Legal
cyp,1803,Legal
cyp,1804,Legal
cyp,1805,Legal
cyp,1806,Legal
cyp,1807,Legal
cyp,1808,Legal
cyp,1809,Legal
cyp,1810,Legal
cyp,1811,Legal
cyp,1812,Legal
cyp,1813,Legal
cyp,1814,Legal
cyp,1815,Legal
cyp,1816,Legal
cyp,1817,Legal
cyp,1818,Legal
cyp,1819,Legal
cyp,1820,Legal
cyp,1821,Legal
cyp,1822,Legal
cyp,1823,Legal
cyp,1824,Legal
cyp,1825,Legal
cyp,1826,Legal
cyp,1827,Legal
cyp,1828,Legal
cyp,1829,Legal
cyp,1830,Legal
cyp,1831,Legal
cyp,1832,Legal
cyp,1833,Legal
cyp,1834,Legal
cyp,1835,Legal
cyp,1836,Legal
cyp,1837,Legal
cyp,1838,Legal
cyp,1839,Legal
cyp,1840,Legal
cyp,1841,Legal
cyp,1842,Legal
cyp,1843,Legal
cyp,1844,Legal
cyp,1845,Legal
cyp,1846,Legal
cyp,1847,Legal
cyp,1848,Legal
cyp,1849,Legal
cyp,1850,Legal
cyp,1851,Legal
cyp,1852,Legal
cyp,1853,Legal
cyp,1854,Legal
cyp,1855,Legal
cyp,1856,Legal
cyp,1857,Legal
cyp,1858,Legal
cyp,1859,Legal
cyp,1860,Legal
cyp,1861,Legal
cyp,1862,Legal
cyp,1863,Legal
cyp,1864,Legal
cyp,1865,Legal
cyp,1866,Legal
cyp,1867,Legal
cyp,1868,Legal
cyp,1869,Legal
cyp,1870,Legal
cyp,1871,Legal
cyp,1872,Legal
cyp,1873,Legal
cyp,1874,Legal
cyp,1875,Legal
cyp,1876,Legal
cyp,1877,Legal
cyp,1878,Legal
cyp,1879,Legal
cyp,1880,Legal
cyp,1881,Legal
cyp,1882,Legal
cyp,1883,Legal
cyp,1884,Legal
cyp,1885,Legal
cyp,1886,Legal
cyp,1887,Legal
cyp,1888,Legal
cyp,1889,Legal
cyp,1890,Legal
cyp,1891,Legal
cyp,1892,Legal
cyp,1893,Legal
cyp,1894,Legal
cyp,1895,Legal
cyp,1896,Legal
cyp,1897,Legal
cyp,1898,Legal
cyp,1899,Legal
cyp,1900,Legal
cyp,1901,Legal
cyp,1902,Legal
cyp,1903,Legal
cyp,1904,Legal
cyp,1905,Legal
cyp,1906,Legal
cyp,1907,Legal
cyp,1908,Legal
cyp,1909,Legal
cyp,1910,Legal
cyp,1911,Legal
cyp,1912,Legal
cyp,1913,Legal
cyp,1914,Legal
cyp,1915,Legal
cyp,1916,Legal
cyp,1917,Legal
cyp,1918,Legal
cyp,1919,Legal
cyp,1920,Legal
cyp,1921,Legal
cyp,1922,Legal
cyp,1923,Legal
cyp,1924,Legal
cyp,1925,Legal
cyp,1926,Legal
cyp,1927,Legal
cyp,1928,Legal
cyp,1929,Legal
cyp,1930,Legal
cyp,1931,Legal
cyp,1932,Legal
cyp,1933,Legal
cyp,1934,Legal
cyp,1935,Legal
cyp,1936,Legal
cyp,1937,Legal
cyp,1938,Legal
cyp,1939,Legal
cyp,1940,Legal
cyp,1941,Legal
cyp,1942,Legal
cyp,1943,Legal
cyp,1944,Legal
cyp,1945,Legal
cyp,1946,Legal
cyp,1947,Legal
cyp,1948,Legal
cyp,1949,Legal
cyp,1950,Legal
cyp,1951,Legal
cyp,1952,Legal
cyp,1953,Legal
cyp,1954,Legal
cyp,1955,Legal
cyp,1956,Legal
cyp,1957,Legal
cyp,1958,Legal
cyp,1959,Legal
cyp,1960,Illegal
cyp,1961,Illegal
cyp,1962,Illegal
cyp,1963,Illegal
cyp,1964,Illegal
cyp,1965,Illegal
cyp,1966,Illegal
cyp,1967,Illegal
cyp,1968,Illegal
cyp,1969,Illegal
cyp,1970,Illegal
cyp,1971,Illegal
cyp,1972,Illegal
cyp,1973,Illegal
cyp,1974,Illegal
cyp,1975,Illegal
cyp,1976,Illegal
cyp,1977,Illegal
cyp,1978,Illegal
cyp,1979,Illegal
cyp,1980,Illegal
cyp,1981,Illegal
cyp,1982,Illegal
cyp,1983,Illegal
cyp,1984,Illegal
cyp,1985,Illegal
cyp,1986,Illegal
cyp,1987,Illegal
cyp,1988,Illegal
cyp,1989,Illegal
cyp,1990,Illegal
cyp,1991,Illegal
cyp,1992,Illegal
cyp,1993,Illegal
cyp,1994,Illegal
cyp,1995,Illegal
cyp,1996,Illegal
cyp,1997,Illegal
cyp,1998,Illegal
cyp,1999,Illegal
cyp,2000,Illegal
cyp,2001,Illegal
cyp,2002,Illegal
cyp,2003,Illegal
cyp,2004,Illegal
cyp,2005,Illegal
cyp,2006,Illegal
cyp,2007,Illegal
cyp,2008,Illegal
cyp,2009,Illegal
cyp,2010,Illegal
cyp,2011,Illegal
cyp,2012,Illegal
cyp,2013,Illegal
cyp,2014,Illegal
cyp,2015,Illegal
cyp,2016,Illegal
cyp,2017,Illegal
cyp,2018,Illegal
cyp,2019,Illegal
cyp,2020,Illegal
cze,1800,Legal
cze,1801,Legal
cze,1802,Legal
cze,1803,Legal
cze,1804,Legal
cze,1805,Legal
cze,1806,Legal
cze,1807,Legal
cze,1808,Legal
cze,1809,Legal
cze,1810,Legal
cze,1811,Legal
cze,1812,Legal
cze,1813,Legal
cze,1814,Legal
cze,1815,Legal
cze,1816,Legal
cze,1817,Legal
cze,1818,Legal
cze,1819,Legal
cze,1820,Legal
cze,1821,Legal
cze,1822,Legal
cze,1823,Legal
cze,1824,Legal
cze,1825,Legal
cze,1826,Legal
cze,1827,Legal
cze,1828,Legal
cze,1829,Legal
cze,1830,Legal
cze,1831,Legal
cze,1832,Legal
cze,1833,Legal
cze,1834,Legal
cze,1835,Legal
cze,1836,Legal
cze,1837,Legal
cze,1838,Legal
cze,1839,Legal
cze,1840,Legal
cze,1841,Legal
cze,1842,Legal
cze,1843,Legal
cze,1844,Legal
cze,1845,Legal
cze,1846,Legal
cze,1847,Legal
cze,1848,Legal
cze,1849,Legal
cze,1850,Legal
cze,1851,Legal
cze,1852,Legal
cze,1853,Legal
cze,1854,Legal
cze,1855,Legal
cze,1856,Legal
cze,1857,Legal
cze,1858,Legal
cze,1859,Legal
cze,1860,Legal
cze,1861,Legal
cze,1862,Legal
cze,1863,Legal
cze,1864,Legal
cze,1865,Legal
cze,1866,Legal
cze,1867,Legal
cze,1868,Legal
cze,1869,Legal
cze,1870,Legal
cze,1871,Legal
cze,1872,Legal
cze,1873,Legal
cze,1874,Legal
cze,1875,Legal
cze,1876,Legal
cze,1877,Legal
cze,1878,Legal
cze,1879,Legal
cze,1880,Legal
cze,1881,Legal
cze,1882,Legal
cze,1883,Legal
cze,1884,Legal
cze,1885,Legal
cze,1886,Legal
cze,1887,Legal
cze,1888,Legal
cze,1889,Legal
cze,1890,Legal
cze,1891,Legal
cze,1892,Legal
cze,1893,Legal
cze,1894,Legal
cze,1895,Legal
cze,1896,Legal
cze,1897,Legal
cze,1898,Legal
cze,1899,Legal
cze,1900,Legal
cze,1901,Legal
cze,1902,Legal
cze,1903,Legal
cze,1904,Legal
cze,1905,Legal
cze,1906,Legal
cze,1907,Legal
cze,1908,Legal
cze,1909,Legal
cze,1910,Legal
cze,1911,Legal
cze,1912,Legal
cze,1913,Legal
cze,1914,Legal
cze,1915,Legal
cze,1916,Legal
cze,1917,Legal
cze,1918,Legal
cze,1919,Legal
cze,1920,Legal
cze,1921,Legal
cze,1922,Legal
cze,1923,Legal
cze,1924,Legal
cze,1925,Legal
cze,1926,Legal
cze,1927,Legal
cze,1928,Legal
cze,1929,Legal
cze,1930,Legal
cze,1931,Legal
cze,1932,Legal
cze,1933,Legal
cze,1934,Legal
cze,1935,Legal
cze,1936,Legal
cze,1937,Legal
cze,1938,Legal
cze,1939,Legal
cze,1940,Legal
cze,1941,Legal
cze,1942,Legal
cze,1943,Legal
cze,1944,Legal
cze,1945,Legal
cze,1946,Legal
cze,1947,Legal
cze,1948,Legal
cze,1949,Legal
cze,1950,Legal
cze,1951,Legal
cze,1952,Legal
cze,1953,Legal
cze,1954,Legal
cze,1955,Legal
cze,1956,Legal
cze,1957,Legal
cze,1958,Legal
cze,1959,Legal
cze,1960,Legal
cze,1961,Legal
cze,1962,Legal
cze,1963,Legal
cze,1964,Legal
cze,1965,Legal
cze,1966,Legal
cze,1967,Legal
cze,1968,Legal
cze,1969,Legal
cze,1970,Legal
cze,1971,Legal
cze,1972,Legal
cze,1973,Legal
cze,1974,Legal
cze,1975,Legal
cze,1976,Legal
cze,1977,Legal
cze,1978,Legal
cze,1979,Legal
cze,1980,Legal
cze,1981,Legal
cze,1982,Legal
cze,1983,Legal
cze,1984,Legal
cze,1985,Legal
cze,1986,Legal
cze,1987,Legal
cze,1988,Legal
cze,1989,Legal
cze,1990,Legal
cze,1991,Legal
cze,1992,Legal
cze,1993,Illegal
cze,1994,Illegal
cze,1995,Illegal
cze,1996,Illegal
cze,1997,Illegal
cze,1998,Illegal
cze,1999,Illegal
cze,2000,Illegal
cze,2001,Illegal
cze,2002,Illegal
cze,2003,Illegal
cze,2004,Illegal
cze,2005,Illegal
cze,2006,Illegal
cze,2007,Illegal
cze,2008,Illegal
cze,2009,Illegal
cze,2010,Illegal
cze,2011,Illegal
cze,2012,Illegal
cze,2013,Illegal
cze,2014,Illegal
cze,2015,Illegal
cze,2016,Illegal
cze,2017,Illegal
cze,2018,Illegal
cze,2019,Illegal
cze,2020,Illegal
deu,1800,Legal
deu,1801,Legal
deu,1802,Legal
deu,1803,Legal
deu,1804,Legal
deu,1805,Legal
deu,1806,Legal
deu,1807,Legal
deu,1808,Legal
deu,1809,Legal
deu,1810,Legal
deu,1811,Legal
deu,1812,Legal
deu,1813,Legal
deu,1814,Legal
deu,1815,Legal
deu,1816,Legal
deu,1817,Legal
deu,1818,Legal
deu,1819,Legal
deu,1820,Legal
deu,1821,Legal
deu,1822,Legal
deu,1823,Legal
deu,1824,Legal
deu,1825,Legal
deu,1826,Legal
deu,1827,Legal
deu,1828,Legal
deu,1829,Legal
deu,1830,Legal
deu,1831,Legal
deu,1832,Legal
deu,1833,Legal
deu,1834,Legal
deu,1835,Legal
deu,1836,Legal
deu,1837,Legal
deu,1838,Legal
deu,1839,Legal
deu,1840,Legal
deu,1841,Legal
deu,1842,Legal
deu,1843,Legal
deu,1844,Legal
deu,1845,Legal
deu,1846,Legal
deu,1847,Legal
deu,1848,Legal
deu,1849,Legal
deu,1850,Legal
deu,1851,Legal
deu,1852,Legal
deu,1853,Legal
deu,1854,Legal
deu,1855,Legal
deu,1856,Legal
deu,1857,Legal
deu,1858,Legal
deu,1859,Legal
deu,1860,Legal
deu,1861,Legal
deu,1862,Legal
deu,1863,Legal
deu,1864,Legal
deu,1865,Legal
deu,1866,Legal
deu,1867,Legal
deu,1868,Legal
deu,1869,Legal
deu,1870,Legal
deu,1871,Legal
deu,1872,Legal
deu,1873,Legal
deu,1874,Legal
deu,1875,Legal
deu,1876,Legal
deu,1877,Legal
deu,1878,Legal
deu,1879,Legal
deu,1880,Legal
deu,1881,Legal
deu,1882,Legal
deu,1883,Legal
deu,1884,Legal
deu,1885,Legal
deu,1886,Legal
deu,1887,Legal
deu,1888,Legal
deu,1889,Legal
deu,1890,Legal
deu,1891,Legal
deu,1892,Legal
deu,1893,Legal
deu,1894,Legal
deu,1895,Legal
deu,1896,Legal
deu,1897,Legal
deu,1898,Legal
deu,1899,Legal
deu,1900,Legal
deu,1901,Legal
deu,1902,Legal
deu,1903,Legal
deu,1904,Legal
deu,1905,Legal
deu,1906,Legal
deu,1907,Legal
deu,1908,Legal
deu,1909,Legal
deu,1910,Legal
deu,1911,Legal
deu,1912,Legal
deu,1913,Legal
deu,1914,Legal
deu,1915,Legal
deu,1916,Legal
deu,1917,Legal
deu,1918,Legal
deu,1919,Legal
deu,1920,Legal
deu,1921,Legal
deu,1922,Legal
deu,1923,Legal
deu,1924,Legal
deu,1925,Legal
deu,1926,Legal
deu,1927,Legal
deu,1928,Legal
deu,1929,Legal
deu,1930,Legal
deu,1931,Legal
deu,1932,Legal
deu,1933,Legal
deu,1934,Legal
deu,1935,Legal
deu,1936,Legal
deu,1937,Legal
deu,1938,Legal
deu,1939,Legal
deu,1940,Legal
deu,1941,Legal
deu,1942,Legal
deu,1943,Legal
deu,1944,Legal
deu,1945,Legal
deu,1946,Legal
deu,1947,Legal
deu,1948,Legal
deu,1949,Legal
deu,1950,Legal
deu,1951,Legal
deu,1952,Legal
deu,1953,Legal
deu,1954,Legal
deu,1955,Legal
deu,1956,Legal
deu,1957,Legal
deu,1958,Legal
deu,1959,Legal
deu,1960,Legal
deu,1961,Legal
deu,1962,Legal
deu,1963,Legal
deu,1964,Legal
deu,1965,Legal
deu,1966,Legal
deu,1967,Legal
deu,1968,Legal
deu,1969,Legal
deu,1970,Legal
deu,1971,Legal
deu,1972,Legal
deu,1973,Legal
deu,1974,Legal
deu,1975,Legal
deu,1976,Legal
deu,1977,Legal
deu,1978,Legal
deu,1979,Legal
deu,1980,Legal
deu,1981,Legal
deu,1982,Legal
deu,1983,Legal
deu,1984,Legal
deu,1985,Legal
deu,1986,Legal
deu,1987,Legal
deu,1988,Legal
deu,1989,Illegal
deu,1990,Illegal
deu,1991,Illegal
deu,1992,Illegal
deu,1993,Illegal
deu,1994,Illegal
deu,1995,Illegal
deu,1996,Illegal
deu,1997,Illegal
deu,1998,Illegal
deu,1999,Illegal
deu,2000,Illegal
deu,2001,Illegal
