country,time,gendereq_idea
cod,1992,29.94841
cod,1993,34.92673
cod,1994,35.21009
cod,1995,35.21009
cod,1996,35.21009
cod,1997,35.21009
cod,1998,35.21009
cod,1999,35.21009
cod,2000,38.34547
cod,2001,37.19868
cod,2002,37.19868
cod,2003,40.8962
cod,2004,40.37688
cod,2005,40.60023
cod,2006,39.70306
cod,2007,39.70306
cod,2008,39.27524
cod,2009,39.27524
cod,2010,39.5834
cod,2011,39.7519
cod,2012,39.7519
cod,2013,42.19436
cod,2014,42.19436
cod,2015,40.44723
cod,2016,43.42449
cod,2017,45.58806
cod,2018,47.04029
cod,2019,44.36964
cog,1975,28.06974
cog,1976,28.06974
cog,1977,27.8738
cog,1978,27.8738
cog,1979,28.63573
cog,1980,28.63573
cog,1981,30.10735
cog,1982,30.10735
cog,1983,30.10735
cog,1984,31.19093
cog,1985,31.19093
cog,1986,31.19093
cog,1987,31.48562
cog,1988,31.48562
cog,1989,30.15104
cog,1990,38.25833
cog,1991,36.87343
cog,1992,36.87343
cog,1993,26.65135
cog,1994,28.67119
cog,1995,28.99756
cog,1996,28.99756
cog,1997,20.65513
cog,1998,22.63183
cog,1999,22.63183
cog,2000,25.94235
cog,2001,25.94235
cog,2002,25.53984
cog,2003,24.81691
cog,2004,25.10835
cog,2005,25.10835
cog,2006,25.10835
cog,2007,24.93147
cog,2008,24.93147
cog,2009,24.93147
cog,2010,27.80563
cog,2011,26.05055
cog,2012,28.71483
cog,2013,28.71483
cog,2014,28.71483
cog,2015,31.05963
cog,2016,29.46641
cog,2017,29.39102
cog,2018,34.26878
cog,2019,38.4054
col,1975,35.45888
col,1976,35.6193
col,1977,35.6193
col,1978,35.38302
col,1979,35.38302
col,1980,37.89012
col,1981,38.09144
col,1982,37.7843
col,1983,37.7843
col,1984,36.51888
col,1985,37.7843
col,1986,38.01616
col,1987,36.86493
col,1988,36.86493
col,1989,38.13703
col,1990,45.85024
col,1991,52.9227
col,1992,54.0921
col,1993,54.0921
col,1994,54.0921
col,1995,54.0921
col,1996,54.3239
col,1997,54.3239
col,1998,54.51619
col,1999,54.51619
col,2000,57.47751
col,2001,58.79605
col,2002,58.79605
col,2003,58.79605
col,2004,59.00805
col,2005,59.00805
col,2006,56.36602
col,2007,58.08431
col,2008,56.52258
col,2009,56.52258
col,2010,57.27409
col,2011,57.27409
col,2012,57.27409
col,2013,59.38043
col,2014,60.16647
col,2015,60.16647
col,2016,58.784
col,2017,58.784
col,2018,56.44231
col,2019,59.74433
cpv,1975,40.70953
cpv,1976,43.39247
cpv,1977,43.39247
cpv,1978,43.39247
cpv,1979,43.39247
cpv,1980,43.48969
cpv,1981,43.48969
cpv,1982,43.48969
cpv,1983,43.48969
cpv,1984,43.48969
cpv,1985,43.27225
cpv,1986,43.27225
cpv,1987,43.27225
cpv,1988,43.27225
cpv,1989,43.27225
cpv,1990,43.59485
cpv,1991,42.56237
cpv,1992,42.56237
cpv,1993,45.88416
cpv,1994,45.88416
cpv,1995,49.03813
cpv,1996,49.03813
cpv,1997,49.03813
cpv,1998,49.03813
cpv,1999,49.03813
cpv,2000,49.03813
cpv,2001,48.99193
cpv,2002,54.07563
cpv,2003,54.07563
cpv,2004,54.07563
cpv,2005,54.07563
cpv,2006,54.77217
cpv,2007,54.9501
cpv,2008,56.62145
cpv,2009,54.9486
cpv,2010,54.9486
cpv,2011,55.26399
cpv,2012,58.40521
cpv,2013,59.25516
cpv,2014,57.77486
cpv,2015,59.25516
cpv,2016,55.23967
cpv,2017,56.26803
cpv,2018,57.50904
cpv,2019,57.50904
cri,1975,45.64977
cri,1976,45.64977
cri,1977,45.64977
cri,1978,46.16008
cri,1979,47.90683
cri,1980,49.3787
cri,1981,51.02676
cri,1982,51.55218
cri,1983,51.71421
cri,1984,51.17405
cri,1985,51.17405
cri,1986,54.75381
cri,1987,58.84964
cri,1988,59.77869
cri,1989,60.6366
cri,1990,66.75153
cri,1991,68.23283
cri,1992,68.23283
cri,1993,68.23283
cri,1994,66.21186
cri,1995,68.4655
cri,1996,68.4655
cri,1997,68.4655
cri,1998,70.99658
cri,1999,69.3403
cri,2000,76.85049
cri,2001,76.85049
cri,2002,81.65868
cri,2003,81.65868
cri,2004,82.71832
cri,2005,85.26986
cri,2006,86.37652
cri,2007,83.62803
cri,2008,83.62803
cri,2009,83.62803
cri,2010,87.29585
cri,2011,87.29585
cri,2012,87.29585
cri,2013,89.41564
cri,2014,86.31462
cri,2015,83.77674
cri,2016,83.77674
cri,2017,82.70081
cri,2018,83.20914
cri,2019,83.20914
cub,1975,58.2341
cub,1976,59.46682
cub,1977,59.46682
cub,1978,59.46682
cub,1979,64.73397
cub,1980,64.73397
cub,1981,63.7978
cub,1982,63.7978
cub,1983,64.03479
cub,1984,64.03479
cub,1985,64.03479
cub,1986,66.41691
cub,1987,65.42254
cub,1988,66.04066
cub,1989,66.04066
cub,1990,69.76897
cub,1991,67.93375
cub,1992,67.93375
cub,1993,67.46506
cub,1994,67.71872
cub,1995,67.71872
cub,1996,67.71872
cub,1997,67.71872
cub,1998,67.95232
cub,1999,68.23412
cub,2000,68.23412
cub,2001,68.23412
cub,2002,70.03256
cub,2003,70.29006
cub,2004,69.73202
cub,2005,69.73202
cub,2006,71.62975
cub,2007,69.73202
cub,2008,69.42962
cub,2009,71.91363
cub,2010,73.59051
cub,2011,75.60709
cub,2012,75.60709
cub,2013,75.4219
cub,2014,75.24247
cub,2015,75.4219
cub,2016,71.03571
cub,2017,71.48774
cub,2018,71.48774
cub,2019,75.01227
cyp,1975,45.67499
cyp,1976,45.67499
cyp,1977,45.9933
cyp,1978,45.9933
cyp,1979,46.5486
cyp,1980,48.28362
cyp,1981,46.54747
cyp,1982,48.15903
cyp,1983,48.15903
cyp,1984,46.54747
cyp,1985,46.3671
cyp,1986,48.27928
cyp,1987,48.27928
cyp,1988,48.27928
cyp,1989,48.27928
cyp,1990,52.85954
cyp,1991,57.4532
cyp,1992,57.4532
cyp,1993,55.60803
cyp,1994,57.32658
cyp,1995,57.32658
cyp,1996,57.44996
cyp,1997,57.75554
cyp,1998,57.75697
cyp,1999,57.75697
cyp,2000,63.9687
cyp,2001,64.52701
cyp,2002,64.52701
cyp,2003,63.28377
cyp,2004,65.275
cyp,2005,67.19003
cyp,2006,65.63851
cyp,2007,67.19003
cyp,2008,68.22882
cyp,2009,67.89402
cyp,2010,68.20665
cyp,2011,66.44196
cyp,2012,63.58933
cyp,2013,65.60889
cyp,2014,65.28878
cyp,2015,65.28878
cyp,2016,68.82939
cyp,2017,67.83296
cyp,2018,68.18172
cyp,2019,63.00465
cze,1975,53.10195
cze,1976,53.255
cze,1977,53.255
cze,1978,53.255
cze,1979,53.255
cze,1980,53.255
cze,1981,50.72523
cze,1982,54.90969
cze,1983,54.90969
cze,1984,51.04275
cze,1985,54.90969
cze,1986,55.36128
cze,1987,55.21515
cze,1988,58.67681
cze,1989,59.18318
cze,1990,71.67164
cze,1991,73.4518
cze,1992,71.25719
cze,1993,73.90712
cze,1994,74.21715
cze,1995,74.21715
cze,1996,74.83962
cze,1997,74.83962
cze,1998,74.83962
cze,1999,74.83962
cze,2000,75.18643
cze,2001,72.51268
cze,2002,75.40116
cze,2003,73.5198
cze,2004,75.40116
cze,2005,73.95507
cze,2006,78.64289
cze,2007,78.64289
cze,2008,75.58957
cze,2009,75.58957
cze,2010,77.21393
cze,2011,79.6138
cze,2012,80.20739
cze,2013,78.38062
cze,2014,78.38062
cze,2015,77.75259
cze,2016,80.97498
cze,2017,77.8679
cze,2018,78.14585
cze,2019,77.21545
deu,1975,63.39699
deu,1976,63.50064
deu,1977,63.50064
deu,1978,63.50064
deu,1979,63.50064
deu,1980,66.56887
deu,1981,68.08065
deu,1982,67.14614
deu,1983,67.25477
deu,1984,67.25477
deu,1985,67.25477
deu,1986,67.25477
deu,1987,67.8182
deu,1988,67.8182
deu,1989,68.03277
deu,1990,73.76174
deu,1991,73.76174
deu,1992,75.08398
deu,1993,73.76174
deu,1994,75.6567
deu,1995,75.6567
deu,1996,74.58821
deu,1997,74.58821
deu,1998,80.00746
deu,1999,81.66751
deu,2000,81.66751
deu,2001,81.66751
deu,2002,81.8705
deu,2003,81.8705
deu,2004,81.55405
deu,2005,89.22594
deu,2006,89.22594
deu,2007,91.52259
deu,2008,89.50957
deu,2009,91.80895
deu,2010,91.80895
deu,2011,91.80895
deu,2012,91.80895
deu,2013,91.53157
deu,2014,91.53157
deu,2015,91.53157
deu,2016,91.98085
deu,2017,87.79417
deu,2018,89.59164
deu,2019,89.1659
dnk,1975,77.83238
dnk,1976,77.83238
dnk,1977,78.04584
dnk,1978,78.04584
dnk,1979,79.21123
dnk,1980,83.87787
dnk,1981,82.27011
dnk,1982,84.31105
dnk,1983,82.27011
dnk,1984,83.06112
dnk,1985,83.06112
dnk,1986,83.06112
dnk,1987,83.06112
dnk,1988,85.89337
dnk,1989,85.89337
dnk,1990,89.50957
dnk,1991,89.50957
dnk,1992,89.50957
dnk,1993,89.50957
dnk,1994,89.50957
dnk,1995,89.50957
dnk,1996,89.50957
dnk,1997,89.9038
dnk,1998,90.91847
dnk,1999,90.91847
dnk,2000,90.91847
dnk,2001,90.91847
dnk,2002,90.91847
dnk,2003,91.52296
dnk,2004,94.16888
dnk,2005,91.52296
dnk,2006,89.85537
dnk,2007,91.52296
dnk,2008,94.16888
dnk,2009,94.16888
dnk,2010,94.16888
dnk,2011,95.27935
dnk,2012,95.27935
dnk,2013,95.27935
dnk,2014,95.27935
dnk,2015,95.27935
dnk,2016,95.27935
dnk,2017,93.75664
dnk,2018,93.75664
dnk,2019,93.75664
dom,1975,22.81823
dom,1976,22.81823
dom,1977,23.03823
dom,1978,27.48483
dom,1979,33.14356
dom,1980,33.73254
dom,1981,38.80957
dom,1982,36.80323
dom,1983,36.80323
dom,1984,37.12628
dom,1985,37.12628
dom,1986,37.59689
dom,1987,37.59689
dom,1988,37.89401
dom,1989,37.89401
dom,1990,39.58932
dom,1991,39.58932
dom,1992,39.58932
dom,1993,39.9069
dom,1994,36.46815
dom,1995,36.46815
dom,1996,40.17534
dom,1997,47.51723
dom,1998,48.06558
dom,1999,48.06558
dom,2000,48.06558
dom,2001,48.28994
dom,2002,48.55353
dom,2003,48.55353
dom,2004,48.55353
dom,2005,48.74373
dom,2006,49.00209
dom,2007,49.00209
dom,2008,49.00209
dom,2009,49.16038
dom,2010,49.41092
dom,2011,49.41092
dom,2012,50.64065
dom,2013,51.64087
dom,2014,51.64087
dom,2015,50.64679
dom,2016,45.39063
dom,2017,48.66389
dom,2018,48.66389
dom,2019,56.32577
dza,1975,42.47117
dza,1976,42.47117
dza,1977,41.57323
dza,1978,41.57323
dza,1979,41.57323
dza,1980,42.94873
dza,1981,41.11982
dza,1982,40.54484
dza,1983,40.54484
dza,1984,40.55941
dza,1985,40.55941
dza,1986,40.55941
dza,1987,40.84189
dza,1988,40.5152
dza,1989,40.49899
dza,1990,39.89511
dza,1991,39.89511
dza,1992,42.97651
dza,1993,40.94073
dza,1994,42.60622
dza,1995,42.60622
dza,1996,42.60622
dza,1997,41.95558
dza,1998,41.95558
dza,1999,41.95558
dza,2000,44.92313
dza,2001,44.92313
dza,2002,45.46377
dza,2003,45.46377
dza,2004,43.67115
dza,2005,45.46377
dza,2006,45.46377
dza,2007,45.46377
dza,2008,46.83845
dza,2009,46.82742
dza,2010,48.17926
dza,2011,46.82742
dza,2012,50.92285
dza,2013,54.48597
dza,2014,55.42314
dza,2015,55.42314
dza,2016,52.05391
dza,2017,52.28913
dza,2018,56.78566
dza,2019,55.24329
ecu,1975,11.43083
ecu,1976,11.43083
ecu,1977,11.43083
ecu,1978,11.43083
ecu,1979,24.92738
ecu,1980,35.73462
ecu,1981,34.62462
ecu,1982,34.80429
ecu,1983,34.80429
ecu,1984,35.70469
ecu,1985,35.70469
ecu,1986,35.09786
ecu,1987,35.09786
ecu,1988,35.85319
ecu,1989,35.85319
ecu,1990,38.579
ecu,1991,40.07375
ecu,1992,39.85277
ecu,1993,38.5016
ecu,1994,35.97665
ecu,1995,35.97665
ecu,1996,41.74918
ecu,1997,41.74918
ecu,1998,46.42455
ecu,1999,46.42455
ecu,2000,51.04069
ecu,2001,51.04069
ecu,2002,50.87936
ecu,2003,50.87936
ecu,2004,51.06572
ecu,2005,51.06572
ecu,2006,50.34024
ecu,2007,51.55664
ecu,2008,54.2866
ecu,2009,56.05324
ecu,2010,56.05324
ecu,2011,59.03496
ecu,2012,59.03496
ecu,2013,59.37114
ecu,2014,59.60229
ecu,2015,59.60229
ecu,2016,64.04369
ecu,2017,64.00915
ecu,2018,64.31259
ecu,2019,58.99704
egy,1975,23.82874
egy,1976,23.82874
egy,1977,23.82874
egy,1978,23.82874
egy,1979,25.51797
egy,1980,25.51797
egy,1981,28.43784
egy,1982,28.9808
egy,1983,30.19419
egy,1984,29.90392
egy,1985,31.13296
egy,1986,29.90392
egy,1987,27.46324
egy,1988,27.46324
egy,1989,27.46324
egy,1990,26.82694
egy,1991,26.82694
egy,1992,27.08555
egy,1993,28.71886
egy,1994,27.08555
egy,1995,27.08555
egy,1996,30.63533
egy,1997,30.63533
egy,1998,30.63533
egy,1999,30.63533
egy,2000,32.8871
egy,2001,32.8871
egy,2002,32.8871
egy,2003,31.16617
egy,2004,31.69495
egy,2005,30.84727
egy,2006,30.84727
egy,2007,30.84727
egy,2008,30.84727
egy,2009,30.84727
egy,2010,34.4931
egy,2011,28.15328
egy,2012,29.83744
egy,2013,26.93232
egy,2014,30.46136
egy,2015,33.84179
egy,2016,33.02127
egy,2017,35.85491
egy,2018,35.85491
egy,2019,36.0639
eri,1993,28.82494
eri,1994,31.33496
eri,1995,31.33496
eri,1996,31.33496
eri,1997,31.33496
eri,1998,31.33496
eri,1999,31.33496
eri,2000,31.33496
eri,2001,31.65709
eri,2002,29.65075
eri,2003,28.32602
eri,2004,29.27678
eri,2005,28.32602
eri,2006,28.32602
eri,2007,28.32602
eri,2008,28.32602
eri,2009,26.6006
eri,2010,26.6006
eri,2011,26.6006
eri,2012,25.44703
eri,2013,27.45552
eri,2014,29.25395
eri,2015,29.57814
eri,2016,25.89775
eri,2017,24.47766
eri,2018,25.89775
eri,2019,27.34772
esp,1975,30.43594
esp,1976,32.15333
esp,1977,40.59461
esp,1978,47.92709
esp,1979,48.9156
esp,1980,53.78679
esp,1981,54.59511
esp,1982,57.20184
esp,1983,58.99432
esp,1984,57.20184
esp,1985,57.20184
esp,1986,61.49478
esp,1987,61.49478
esp,1988,61.77481
esp,1989,62.47338
esp,1990,64.80962
esp,1991,66.29181
esp,1992,66.29181
esp,1993,65.08504
esp,1994,66.55963
esp,1995,66.55963
esp,1996,67.1763
esp,1997,67.1763
esp,1998,67.47355
esp,1999,67.47355
esp,2000,71.13706
esp,2001,71.13706
esp,2002,71.13706
esp,2003,72.03992
esp,2004,74.18727
esp,2005,77.43967
esp,2006,77.43967
esp,2007,77.43967
esp,2008,77.87006
esp,2009,78.35035
esp,2010,80.22804
esp,2011,79.77899
esp,2012,79.77899
esp,2013,79.77899
esp,2014,80.68534
esp,2015,78.88255
esp,2016,77.16298
esp,2017,79.26374
esp,2018,80.68534
esp,2019,79.70888
est,1991,79.34906
est,1992,79.06883
est,1993,77.76489
est,1994,77.76489
est,1995,77.76489
est,1996,77.76489
est,1997,77.76489
est,1998,77.76489
est,1999,78.05542
est,2000,78.05542
est,2001,78.05542
est,2002,78.05542
est,2003,78.24548
est,2004,78.24548
est,2005,78.24548
est,2006,76.34754
est,2007,77.07156
est,2008,78.75219
est,2009,78.75219
est,2010,78.75219
est,2011,78.24548
est,2012,79.53407
est,2013,82.00158
est,2014,80.07938
est,2015,85.58232
est,2016,86.79163
est,2017,86.01342
est,2018,82.88418
est,2019,82.88418
eth,1975,14.93709
eth,1976,20.89382
eth,1977,21.67258
eth,1978,21.67258
eth,1979,21.67258
eth,1980,21.67258
eth,1981,22.11011
eth,1982,22.11011
eth,1983,22.11011
eth,1984,18.51556
eth,1985,22.11011
eth,1986,18.51556
eth,1987,23.45678
eth,1988,20.81863
eth,1989,20.81863
eth,1990,23.84494
eth,1991,26.20511
eth,1992,26.90154
eth,1993,26.90154
eth,1994,28.18248
eth,1995,30.82847
eth,1996,31.20762
eth,1997,31.20762
eth,1998,31.20762
eth,1999,31.53763
eth,2000,32.82063
eth,2001,32.82063
eth,2002,32.82063
eth,2003,32.82063
eth,2004,32.82063
eth,2005,33.79503
eth,2006,33.79503
eth,2007,32.22729
eth,2008,31.29144
eth,2009,32.22729
eth,2010,32.88274
eth,2011,32.88274
eth,2012,31.09395
eth,2013,32.88274
eth,2014,32.88274
eth,2015,32.93661
eth,2016,31.16741
eth,2017,32.36072
eth,2018,34.57604
eth,2019,39.64524
fin,1975,67.52827
fin,1976,67.83198
fin,1977,67.83198
fin,1978,67.83198
fin,1979,67.83198
fin,1980,73.27339
fin,1981,75.23845
fin,1982,76.36382
fin,1983,75.52348
fin,1984,75.52348
fin,1985,76.66681
fin,1986,77.01827
fin,1987,76.18705
fin,1988,77.37411
fin,1989,77.37411
fin,1990,76.18705
fin,1991,78.19524
fin,1992,78.19524
fin,1993,76.93438
fin,1994,78.19524
fin,1995,78.90063
fin,1996,84.16987
fin,1997,84.77398
fin,1998,86.37689
fin,1999,87.07659
fin,2000,87.07659
fin,2001,85.38389
fin,2002,85.38389
fin,2003,85.38389
fin,2004,85.38389
fin,2005,85.38389
fin,2006,85.38389
fin,2007,88.11463
fin,2008,86.26304
fin,2009,88.11463
fin,2010,88.11463
fin,2011,88.11463
fin,2012,88.11463
fin,2013,88.11463
fin,2014,88.11463
fin,2015,85.63729
fin,2016,85.63729
fin,2017,84.33503
fin,2018,84.33503
fin,2019,95.2785
fra,1975,57.52875
fra,1976,57.83955
fra,1977,57.83955
fra,1978,57.94418
fra,1979,57.94418
fra,1980,59.64479
fra,1981,61.16555
fra,1982,61.16555
fra,1983,61.16555
fra,1984,62.91531
fra,1985,62.91531
fra,1986,62.80566
fra,1987,63.12418
fra,1988,63.23362
fra,1989,63.23362
fra,1990,68.1052
fra,1991,68.1052
fra,1992,69.43778
fra,1993,68.43619
fra,1994,68.43619
fra,1995,69.82184
fra,1996,68.43619
fra,1997,68.94531
fra,1998,73.64651
fra,1999,72.58006
fra,2000,77.11249
fra,2001,77.11249
fra,2002,77.16265
fra,2003,74.75505
fra,2004,77.16265
fra,2005,75.26367
fra,2006,75.26367
fra,2007,77.59806
fra,2008,83.10537
fra,2009,82.22867
fra,2010,82.22867
fra,2011,82.22867
fra,2012,81.6987
fra,2013,86.28082
fra,2014,84.18832
fra,2015,86.82706
fra,2016,87.52686
fra,2017,90.30377
fra,2018,90.30377
fra,2019,90.30377
gab,1975,36.60223
gab,1976,36.77794
gab,1977,36.77794
gab,1978,36.77794
gab,1979,36.77794
gab,1980,40.12593
gab,1981,40.76135
gab,1982,40.76135
gab,1983,42.60156
gab,1984,40.93554
gab,1985,42.60156
gab,1986,42.60156
gab,1987,40.93554
gab,1988,40.93554
gab,1989,42.60156
gab,1990,42.95506
gab,1991,47.8554
gab,1992,47.8554
gab,1993,47.8554
gab,1994,49.67548
gab,1995,49.67548
gab,1996,47.63536
gab,1997,48.28086
gab,1998,48.02947
gab,1999,48.02947
gab,2000,49.43499
gab,2001,50.43544
gab,2002,50.43544
gab,2003,50.43544
gab,2004,50.43544
gab,2005,50.43544
gab,2006,50.80869
gab,2007,51.3415
gab,2008,50.80869
gab,2009,49.57151
gab,2010,51.16874
gab,2011,49.65901
gab,2012,51.15257
gab,2013,50.84091
gab,2014,50.84091
gab,2015,50.84091
gab,2016,51.18249
gab,2017,52.45883
gab,2018,53.79413
gab,2019,54.78927
gbr,1975,56.89653
gbr,1976,60.26766
gbr,1977,61.98847
gbr,1978,61.98847
gbr,1979,61.9136
gbr,1980,62.82686
gbr,1981,61.71599
gbr,1982,62.00426
gbr,1983,62.00426
gbr,1984,62.00426
gbr,1985,62.00426
gbr,1986,62.00426
gbr,1987,64.2333
gbr,1988,64.2333
gbr,1989,64.2333
gbr,1990,64.32491
gbr,1991,61.99617
gbr,1992,60.7809
gbr,1993,61.09177
gbr,1994,61.09177
gbr,1995,61.09177
gbr,1996,61.09177
gbr,1997,63.34849
gbr,1998,63.34849
gbr,1999,63.62793
gbr,2000,63.62793
gbr,2001,63.62793
gbr,2002,63.62793
gbr,2003,63.62793
gbr,2004,63.62793
gbr,2005,67.42481
gbr,2006,67.42481
gbr,2007,68.45418
gbr,2008,65.69626
gbr,2009,67.42481
gbr,2010,70.20109
gbr,2011,70.46113
gbr,2012,76.17168
gbr,2013,74.20135
gbr,2014,74.57614
gbr,2015,75.0027
gbr,2016,76.08985
gbr,2017,73.64421
gbr,2018,73.64421
gbr,2019,68.62862
geo,1991,57.4583
geo,1992,56.13104
geo,1993,56.59203
geo,1994,59.99818
geo,1995,58.61755
geo,1996,58.61755
geo,1997,60.11096
geo,1998,60.35153
geo,1999,57.37791
geo,2000,60.33559
geo,2001,60.33559
geo,2002,60.33559
geo,2003,58.84945
geo,2004,62.81002
geo,2005,63.49329
geo,2006,63.49329
geo,2007,63.49329
geo,2008,62.23224
geo,2009,62.90826
geo,2010,64.85502
geo,2011,64.95179
geo,2012,65.89122
geo,2013,64.63342
geo,2014,64.63342
geo,2015,65.89122
geo,2016,68.57839
geo,2017,70.26951
geo,2018,70.26951
geo,2019,76.17472
gha,1975,44.64473
gha,1976,44.64473
gha,1977,44.99628
gha,1978,44.99628
gha,1979,44.80819
gha,1980,47.27335
gha,1981,47.71645
gha,1982,50.30646
gha,1983,51.42868
gha,1984,51.42868
gha,1985,51.42868
gha,1986,51.42868
gha,1987,51.42868
gha,1988,51.60495
gha,1989,51.60495
gha,1990,51.91877
gha,1991,51.68864
gha,1992,51.91877
gha,1993,61.45119
gha,1994,61.45119
gha,1995,61.45119
gha,1996,63.18502
gha,1997,63.18502
gha,1998,63.18502
gha,1999,61.70426
gha,2000,63.32002
gha,2001,64.02115
gha,2002,64.02115
gha,2003,62.25326
gha,2004,62.42864
gha,2005,62.42864
gha,2006,62.42864
gha,2007,61.29679
gha,2008,63.49448
gha,2009,63.26834
gha,2010,63.26834
gha,2011,63.41751
gha,2012,63.79173
gha,2013,60.61093
gha,2014,61.53916
gha,2015,60.9838
gha,2016,58.94269
gha,2017,65.72433
gha,2018,65.72433
gha,2019,60.53651
gin,1975,31.89877
gin,1976,31.89877
gin,1977,31.89877
gin,1978,31.89877
gin,1979,31.89877
gin,1980,31.89877
gin,1981,34.51904
gin,1982,34.51904
gin,1983,32.56968
gin,1984,28.34418
gin,1985,26.93788
gin,1986,26.93788
gin,1987,26.96768
gin,1988,28.15066
gin,1989,26.96768
gin,1990,25.50902
gin,1991,27.67589
gin,1992,31.32995
gin,1993,31.32995
gin,1994,31.32995
gin,1995,30.4598
gin,1996,31.84132
gin,1997,30.4598
gin,1998,30.4598
gin,1999,30.4598
gin,2000,31.43638
gin,2001,32.74333
gin,2002,33.76243
gin,2003,32.33778
gin,2004,32.33778
gin,2005,32.33778
gin,2006,33.35087
gin,2007,33.35087
gin,2008,31.03629
gin,2009,29.40435
gin,2010,29.40435
gin,2011,29.40435
gin,2012,31.64767
gin,2013,32.6884
gin,2014,33.94046
gin,2015,33.94046
gin,2016,33.94046
gin,2017,33.94046
gin,2018,34.66031
gin,2019,32.80864
gmb,1975,26.75107
gmb,1976,26.75107
gmb,1977,27.75029
gmb,1978,27.75029
gmb,1979,27.75029
gmb,1980,27.75029
gmb,1981,29.27419
gmb,1982,30.77731
gmb,1983,30.77731
gmb,1984,29.23476
gmb,1985,30.77731
gmb,1986,30.77731
gmb,1987,31.14737
gmb,1988,32.47395
gmb,1989,32.47395
gmb,1990,31.4902
gmb,1991,31.4902
gmb,1992,31.777
gmb,1993,31.4902
gmb,1994,31.64582
gmb,1995,39.22108
gmb,1996,40.58654
gmb,1997,39.98516
gmb,1998,39.98516
gmb,1999,39.98516
gmb,2000,39.98516
gmb,2001,41.81347
gmb,2002,42.59101
gmb,2003,42.59101
gmb,2004,43.55185
gmb,2005,43.55185
gmb,2006,42.2481
gmb,2007,43.28088
gmb,2008,43.77315
gmb,2009,43.28633
gmb,2010,44.62882
gmb,2011,43.28633
gmb,2012,43.28633
gmb,2013,42.94233
gmb,2014,43.62809
gmb,2015,42.37715
gmb,2016,45.258
gmb,2017,49.77867
gmb,2018,51.54347
gmb,2019,51.85422
gnb,1975,39.21761
gnb,1976,39.89202
gnb,1977,39.89202
gnb,1978,39.89202
gnb,1979,39.89202
gnb,1980,39.39622
gnb,1981,38.09895
gnb,1982,39.93742
gnb,1983,39.96552
gnb,1984,40.07686
gnb,1985,40.07686
gnb,1986,40.07686
gnb,1987,40.07686
gnb,1988,40.07686
gnb,1989,40.26675
gnb,1990,41.59599
gnb,1991,41.59599
gnb,1992,41.59599
gnb,1993,42.7891
gnb,1994,43.34548
gnb,1995,43.34548
gnb,1996,43.34548
gnb,1997,43.34548
gnb,1998,43.00671
gnb,1999,43.16491
gnb,2000,44.38132
gnb,2001,44.38132
gnb,2002,44.50432
gnb,2003,42.99893
gnb,2004,43.813
gnb,2005,43.813
gnb,2006,45.16039
gnb,2007,45.16039
gnb,2008,43.33874
gnb,2009,44.68349
gnb,2010,43.33874
gnb,2011,43.33874
gnb,2012,44.68349
gnb,2013,45.92514
gnb,2014,45.10775
gnb,2015,46.39702
gnb,2016,45.10775
gnb,2017,45.7045
gnb,2018,45.87916
gnb,2019,50.44545
gnq,1975,18.70596
gnq,1976,18.70596
gnq,1977,18.70596
gnq,1978,18.70596
gnq,1979,17.4156
gnq,1980,32.68917
gnq,1981,32.68917
gnq,1982,32.68917
gnq,1983,31.95237
gnq,1984,33.65066
gnq,1985,33.65066
gnq,1986,33.98932
gnq,1987,33.98932
gnq,1988,35.8512
gnq,1989,35.8512
gnq,1990,37.26996
gnq,1991,37.26996
gnq,1992,37.26996
gnq,1993,36.60697
gnq,1994,36.3935
gnq,1995,34.46908
gnq,1996,34.46908
gnq,1997,34.46908
gnq,1998,34.80568
gnq,1999,34.28534
gnq,2000,34.28534
gnq,2001,35.35027
gnq,2002,35.35027
gnq,2003,35.35027
gnq,2004,36.63724
gnq,2005,38.34202
gnq,2006,38.34202
gnq,2007,38.34202
gnq,2008,36.79492
gnq,2009,35.36948
gnq,2010,38.17769
gnq,2011,36.49945
gnq,2012,36.49945
gnq,2013,37.31968
gnq,2014,37.38793
gnq,2015,37.65005
gnq,2016,36.00271
gnq,2017,37.94074
gnq,2018,34.80984
gnq,2019,34.44634
grc,1975,54.30469
grc,1976,56.45784
grc,1977,56.54876
grc,1978,56.54876
grc,1979,56.54876
grc,1980,59.5767
grc,1981,56.65193
grc,1982,60.39222
grc,1983,62.92134
grc,1984,61.10268
grc,1985,63.14501
grc,1986,63.14501
grc,1987,61.36253
grc,1988,63.14501
grc,1989,69.39718
grc,1990,74.35226
grc,1991,74.35226
grc,1992,74.35226
grc,1993,74.60083
grc,1994,74.60083
grc,1995,74.60083
grc,1996,74.60083
grc,1997,78.05983
grc,1998,78.05983
grc,1999,78.23051
grc,2000,78.3412
grc,2001,78.3412
grc,2002,78.3412
grc,2003,78.3412
grc,2004,77.12254
grc,2005,78.91743
grc,2006,78.91743
grc,2007,79.05296
grc,2008,79.05296
grc,2009,79.2155
grc,2010,79.2155
grc,2011,79.46255
grc,2012,79.89174
grc,2013,78.06976
grc,2014,78.06976
grc,2015,77.8382
grc,2016,77.64556
grc,2017,81.03469
grc,2018,81.33786
grc,2019,81.57642
gtm,1975,16.39012
gtm,1976,20.93313
gtm,1977,20.93313
gtm,1978,20.53419
gtm,1979,20.53419
gtm,1980,20.53419
gtm,1981,21.05504
gtm,1982,19.6579
