country,time,pisec_idea
gtm,1987,26.90161
gtm,1988,25.38666
gtm,1989,25.91091
gtm,1990,24.69103
gtm,1991,25.91091
gtm,1992,26.10231
gtm,1993,28.63601
gtm,1994,27.73541
gtm,1995,28.03594
gtm,1996,29.79605
gtm,1997,35.84435
gtm,1998,36.17521
gtm,1999,34.64448
gtm,2000,39.79855
gtm,2001,41.60888
gtm,2002,40.51228
gtm,2003,41.41239
gtm,2004,43.02392
gtm,2005,42.76231
gtm,2006,42.0571
gtm,2007,43.72696
gtm,2008,43.72696
gtm,2009,43.14341
gtm,2010,43.72696
gtm,2011,43.02392
gtm,2012,43.58732
gtm,2013,45.88105
gtm,2014,44.20393
gtm,2015,44.20393
gtm,2016,44.20393
gtm,2017,45.53983
gtm,2018,46.01688
gtm,2019,43.09982
hnd,1975,23.07863
hnd,1976,24.74284
hnd,1977,24.74284
hnd,1978,24.56281
hnd,1979,23.04627
hnd,1980,32.1297
hnd,1981,31.97697
hnd,1982,34.59781
hnd,1983,35.10715
hnd,1984,32.1482
hnd,1985,33.35779
hnd,1986,33.53854
hnd,1987,32.707
hnd,1988,31.75508
hnd,1989,32.707
hnd,1990,37.7164
hnd,1991,39.75171
hnd,1992,40.96495
hnd,1993,40.96495
hnd,1994,42.0668
hnd,1995,42.58752
hnd,1996,43.81386
hnd,1997,44.52333
hnd,1998,43.68845
hnd,1999,43.01887
hnd,2000,44.65359
hnd,2001,46.25175
hnd,2002,46.25175
hnd,2003,45.11109
hnd,2004,44.47219
hnd,2005,45.11109
hnd,2006,46.27557
hnd,2007,45.57771
hnd,2008,45.57771
hnd,2009,38.79111
hnd,2010,41.61891
hnd,2011,41.61891
hnd,2012,45.40292
hnd,2013,51.13898
hnd,2014,51.13898
hnd,2015,48.10483
hnd,2016,47.67535
hnd,2017,45.86811
hnd,2018,50.1675
hnd,2019,46.78464
hrv,1991,42.21966
hrv,1992,39.30731
hrv,1993,42.65647
hrv,1994,43.79105
hrv,1995,42.65647
hrv,1996,54.86622
hrv,1997,59.86808
hrv,1998,53.81608
hrv,1999,59.58759
hrv,2000,65.92517
hrv,2001,64.61111
hrv,2002,66.11292
hrv,2003,65.56204
hrv,2004,65.56204
hrv,2005,67.05105
hrv,2006,68.43925
hrv,2007,69.72852
hrv,2008,67.90947
hrv,2009,67.90947
hrv,2010,75.07145
hrv,2011,76.86007
hrv,2012,76.39614
hrv,2013,78.11893
hrv,2014,78.11893
hrv,2015,75.38411
hrv,2016,70.65895
hrv,2017,72.52578
hrv,2018,64.07736
hrv,2019,64.18923
hti,1975,11.62758
hti,1976,13.6656
hti,1977,13.6656
hti,1978,14.24629
hti,1979,13.6656
hti,1980,13.6656
hti,1981,16.03665
hti,1982,16.69712
hti,1983,16.03665
hti,1984,15.0876
hti,1985,16.24703
hti,1986,19.15114
hti,1987,31.82965
hti,1988,34.44293
hti,1989,35.46889
hti,1990,33.98876
hti,1991,37.28524
hti,1992,32.60304
hti,1993,32.67939
hti,1994,33.14041
hti,1995,50.52792
hti,1996,47.98798
hti,1997,53.27318
hti,1998,51.99339
hti,1999,51.73958
hti,2000,53.32527
hti,2001,51.54602
hti,2002,46.39049
hti,2003,44.44502
hti,2004,42.0625
hti,2005,41.16083
hti,2006,43.77716
hti,2007,50.8341
hti,2008,51.42913
hti,2009,52.7379
hti,2010,51.73613
hti,2011,48.65196
hti,2012,51.2179
hti,2013,50.61436
hti,2014,50.61436
hti,2015,50.61436
hti,2016,50.46066
hti,2017,49.31335
hti,2018,48.28465
hti,2019,43.43051
hun,1975,43.10829
hun,1976,42.62636
hun,1977,43.97054
hun,1978,43.97054
hun,1979,43.97054
hun,1980,45.34226
hun,1981,46.73024
hun,1982,46.25337
hun,1983,46.25337
hun,1984,47.8609
hun,1985,47.34346
hun,1986,47.8609
hun,1987,47.34346
hun,1988,47.8609
hun,1989,57.52108
hun,1990,73.65334
hun,1991,73.65334
hun,1992,73.65334
hun,1993,71.92462
hun,1994,73.65334
hun,1995,71.51594
hun,1996,71.92462
hun,1997,71.92462
hun,1998,71.51594
hun,1999,69.43955
hun,2000,70.87455
hun,2001,68.69287
hun,2002,68.69287
hun,2003,69.43955
hun,2004,67.92708
hun,2005,70.15505
hun,2006,64.32004
hun,2007,63.60984
hun,2008,65.42303
hun,2009,66.61094
hun,2010,67.6112
hun,2011,66.84551
hun,2012,68.13843
hun,2013,63.53233
hun,2014,65.74643
hun,2015,64.89647
hun,2016,62.64999
hun,2017,69.28185
hun,2018,69.61889
hun,2019,68.25145
idn,1975,28.22232
idn,1976,28.62435
idn,1977,27.61639
idn,1978,28.62435
idn,1979,28.62435
idn,1980,27.20863
idn,1981,27.3071
idn,1982,28.42352
idn,1983,28.42352
idn,1984,27.24716
idn,1985,26.95419
idn,1986,28.49902
idn,1987,27.03016
idn,1988,28.09351
idn,1989,28.09351
idn,1990,26.06834
idn,1991,26.26183
idn,1992,23.10549
idn,1993,23.03195
idn,1994,24.50803
idn,1995,22.62119
idn,1996,19.53792
idn,1997,17.429
idn,1998,21.79329
idn,1999,46.37212
idn,2000,46.99301
idn,2001,47.06953
idn,2002,48.49473
idn,2003,48.49473
idn,2004,48.49473
idn,2005,45.36405
idn,2006,47.30026
idn,2007,46.88338
idn,2008,46.43648
idn,2009,46.43648
idn,2010,46.43648
idn,2011,46.43648
idn,2012,46.43648
idn,2013,47.07811
idn,2014,46.84015
idn,2015,49.61973
idn,2016,49.0337
idn,2017,49.0337
idn,2018,48.46677
idn,2019,46.88758
ind,1975,43.93051
ind,1976,43.41577
ind,1977,48.62482
ind,1978,49.79543
ind,1979,49.79543
ind,1980,43.97522
ind,1981,41.60504
ind,1982,40.70498
ind,1983,41.06591
ind,1984,39.74814
ind,1985,44.94909
ind,1986,45.90434
ind,1987,45.00469
ind,1988,44.7635
ind,1989,44.7635
ind,1990,44.91879
ind,1991,44.52631
ind,1992,44.73531
ind,1993,45.01244
ind,1994,46.21739
ind,1995,46.77656
ind,1996,47.35592
ind,1997,46.83069
ind,1998,46.03019
ind,1999,46.46075
ind,2000,45.34068
ind,2001,45.5393
ind,2002,44.57535
ind,2003,42.36208
ind,2004,42.72265
ind,2005,42.72265
ind,2006,42.21629
ind,2007,41.8741
ind,2008,41.8741
ind,2009,42.21629
ind,2010,40.99589
ind,2011,40.99589
ind,2012,40.99589
ind,2013,39.9908
ind,2014,39.9908
ind,2015,38.87448
ind,2016,39.49793
ind,2017,39.97603
ind,2018,40.9994
ind,2019,39.57002
irl,1975,60.87871
irl,1976,61.84404
irl,1977,61.84404
irl,1978,61.84404
irl,1979,61.84404
irl,1980,61.84404
irl,1981,64.13955
irl,1982,65.08383
irl,1983,72.56686
irl,1984,71.68029
irl,1985,71.68029
irl,1986,73.18173
irl,1987,71.68029
irl,1988,73.18173
irl,1989,73.18173
irl,1990,71.68029
irl,1991,73.18173
irl,1992,72.75652
irl,1993,71.31038
irl,1994,72.75652
irl,1995,73.39575
irl,1996,71.31038
irl,1997,72.75652
irl,1998,72.75652
irl,1999,71.88555
irl,2000,73.39575
irl,2001,72.75652
irl,2002,72.75652
irl,2003,71.31038
irl,2004,71.31038
irl,2005,71.31038
irl,2006,71.31038
irl,2007,69.56029
irl,2008,70.12558
irl,2009,73.07497
irl,2010,69.95325
irl,2011,68.66677
irl,2012,72.74045
irl,2013,71.79408
irl,2014,71.79408
irl,2015,72.25652
irl,2016,71.60824
irl,2017,70.9466
irl,2018,68.74419
irl,2019,72.95563
irn,1975,25.47116
irn,1976,26.41894
irn,1977,24.63902
irn,1978,23.26669
irn,1979,24.63902
irn,1980,20.76274
irn,1981,20.10263
irn,1982,19.26611
irn,1983,19.26611
irn,1984,19.08466
irn,1985,19.20807
irn,1986,19.20807
irn,1987,19.20807
irn,1988,19.20807
irn,1989,19.8717
irn,1990,20.5835
irn,1991,20.91825
irn,1992,23.2465
irn,1993,21.91401
irn,1994,23.47572
irn,1995,22.80966
irn,1996,24.06451
irn,1997,26.04167
irn,1998,31.764
irn,1999,28.92748
irn,2000,34.77993
irn,2001,35.66111
irn,2002,35.17992
irn,2003,36.33818
irn,2004,37.54634
irn,2005,31.92083
irn,2006,28.00669
irn,2007,26.79955
irn,2008,24.68887
irn,2009,20.95889
irn,2010,20.95889
irn,2011,22.99438
irn,2012,22.99438
irn,2013,32.0023
irn,2014,32.0023
irn,2015,33.26338
irn,2016,33.77504
irn,2017,31.14317
irn,2018,32.83678
irn,2019,32.24211
irq,1975,19.70926
irq,1976,19.46232
irq,1977,19.46232
irq,1978,19.46232
irq,1979,17.2636
irq,1980,15.51065
irq,1981,13.83289
irq,1982,13.83289
irq,1983,11.71712
irq,1984,14.25518
irq,1985,10.9605
irq,1986,13.07699
irq,1987,13.07699
irq,1988,10.39108
irq,1989,12.64451
irq,1990,15.44985
irq,1991,15.09409
irq,1992,15.09409
irq,1993,15.75536
irq,1994,18.09422
irq,1995,18.74621
irq,1996,15.75536
irq,1997,16.17007
irq,1998,15.75536
irq,1999,15.44985
irq,2000,10.39108
irq,2001,13.32823
irq,2002,21.12776
irq,2003,38.60662
irq,2004,34.02319
irq,2005,29.06831
irq,2006,27.81892
irq,2007,27.37354
irq,2008,27.93775
irq,2009,29.97223
irq,2010,29.97223
irq,2011,30.92472
irq,2012,29.72833
irq,2013,29.19043
irq,2014,20.41639
irq,2015,22.44322
irq,2016,26.90702
irq,2017,27.85275
irq,2018,29.3768
irq,2019,22.0088
isl,1975,70.04649
isl,1976,70.04649
isl,1977,70.04649
isl,1978,72.76256
isl,1979,72.76256
isl,1980,72.76256
isl,1981,73.89275
isl,1982,73.89275
isl,1983,73.89275
isl,1984,74.87818
isl,1985,74.87818
isl,1986,74.87818
isl,1987,74.87818
isl,1988,74.87818
isl,1989,74.87818
isl,1990,79.71599
isl,1991,79.71599
isl,1992,79.71599
isl,1993,79.71599
isl,1994,79.71599
isl,1995,79.71599
isl,1996,79.71599
isl,1997,79.71599
isl,1998,79.71599
isl,1999,79.71599
isl,2000,79.71599
isl,2001,79.71599
isl,2002,79.03304
isl,2003,79.03304
isl,2004,79.03304
isl,2005,79.03304
isl,2006,79.03304
isl,2007,79.03304
isl,2008,77.9224
isl,2009,77.82854
isl,2010,77.82854
isl,2011,80.87488
isl,2012,78.4622
isl,2013,75.56484
isl,2014,75.56484
isl,2015,74.87212
isl,2016,74.87212
isl,2017,76.23716
isl,2018,76.50443
isl,2019,76.50443
isr,1975,50.08657
isr,1976,52.33396
isr,1977,50.7007
isr,1978,50.7007
isr,1979,52.33396
isr,1980,50.7007
isr,1981,48.53909
isr,1982,49.48702
isr,1983,49.48702
isr,1984,48.09822
isr,1985,47.47064
isr,1986,48.09822
isr,1987,47.47064
isr,1988,45.57998
isr,1989,44.42001
isr,1990,46.47383
isr,1991,44.98687
isr,1992,46.90012
isr,1993,50.51336
isr,1994,50.41445
isr,1995,50.51336
isr,1996,50.22754
isr,1997,49.41482
isr,1998,49.08189
isr,1999,48.66837
isr,2000,52.57343
isr,2001,51.80792
isr,2002,51.80792
isr,2003,52.13552
isr,2004,52.13552
isr,2005,52.78267
isr,2006,52.36474
isr,2007,52.36474
isr,2008,52.45145
isr,2009,52.23555
isr,2010,52.36474
isr,2011,52.36474
isr,2012,52.78267
isr,2013,52.78267
isr,2014,52.78267
isr,2015,52.78267
isr,2016,53.52467
isr,2017,53.80322
isr,2018,53.97086
isr,2019,54.5396
ita,1975,63.54668
ita,1976,64.41435
ita,1977,64.41435
ita,1978,64.41435
ita,1979,64.41435
ita,1980,64.41435
ita,1981,64.86304
ita,1982,64.86304
ita,1983,62.90011
ita,1984,65.7597
ita,1985,64.48359
ita,1986,65.2328
ita,1987,62.53431
ita,1988,65.7597
ita,1989,64.16741
ita,1990,64.99245
ita,1991,64.99245
ita,1992,65.46715
ita,1993,64.33003
ita,1994,63.77063
ita,1995,63.77063
ita,1996,64.60495
ita,1997,65.76467
ita,1998,66.5935
ita,1999,63.08839
ita,2000,64.48359
ita,2001,63.87197
ita,2002,63.87197
ita,2003,64.16741
ita,2004,63.6554
ita,2005,63.36086
ita,2006,63.6554
ita,2007,63.05381
ita,2008,63.36086
ita,2009,61.92987
ita,2010,63.36086
ita,2011,62.53431
ita,2012,62.53431
ita,2013,58.00625
ita,2014,58.00625
ita,2015,59.17735
ita,2016,58.36381
ita,2017,64.58854
ita,2018,62.88257
ita,2019,60.74072
jam,1975,51.95914
jam,1976,52.53055
jam,1977,52.53055
jam,1978,52.53055
jam,1979,52.53055
jam,1980,54.55444
jam,1981,56.4621
jam,1982,57.25435
jam,1983,56.4621
jam,1984,52.37691
jam,1985,52.37691
jam,1986,53.48261
jam,1987,51.1535
jam,1988,56.59044
jam,1989,56.59044
jam,1990,55.82311
jam,1991,54.76008
jam,1992,53.98012
jam,1993,54.76288
jam,1994,55.71366
jam,1995,55.90047
jam,1996,57.67038
jam,1997,57.67038
jam,1998,56.06327
jam,1999,55.05489
jam,2000,55.81494
jam,2001,55.05489
jam,2002,54.76008
jam,2003,54.77179
jam,2004,54.19664
jam,2005,54.77179
jam,2006,55.32074
jam,2007,55.32074
jam,2008,55.32074
jam,2009,55.32074
jam,2010,55.26506
jam,2011,56.35231
jam,2012,56.70505
jam,2013,55.32074
jam,2014,55.32074
jam,2015,55.32074
jam,2016,54.76288
jam,2017,57.73131
jam,2018,56.52707
jam,2019,57.36647
jor,1975,44.31407
jor,1976,45.0619
jor,1977,45.0619
jor,1978,45.0619
jor,1979,45.0619
jor,1980,46.9295
jor,1981,47.04689
jor,1982,46.60595
jor,1983,47.70514
jor,1984,45.60028
jor,1985,46.25797
jor,1986,45.60028
jor,1987,45.60028
jor,1988,46.25797
jor,1989,46.77573
jor,1990,47.86548
jor,1991,47.32085
jor,1992,49.16056
jor,1993,49.16056
jor,1994,49.47878
jor,1995,48.0948
jor,1996,48.8718
jor,1997,48.4069
jor,1998,48.4069
jor,1999,47.20821
jor,2000,45.46423
jor,2001,46.93605
jor,2002,46.93605
jor,2003,46.93605
jor,2004,46.70684
jor,2005,47.35885
jor,2006,45.23739
jor,2007,45.64027
jor,2008,44.74487
jor,2009,44.74487
jor,2010,46.76666
jor,2011,45.50856
jor,2012,46.605
jor,2013,47.50162
jor,2014,46.86124
jor,2015,46.64956
jor,2016,46.04135
jor,2017,45.81286
jor,2018,46.64454
jor,2019,47.88549
jpn,1975,78.32469
jpn,1976,78.74441
jpn,1977,78.74441
jpn,1978,78.74441
jpn,1979,78.74441
jpn,1980,78.74441
jpn,1981,79.60288
jpn,1982,79.60288
jpn,1983,79.60288
jpn,1984,78.48193
jpn,1985,78.48193
jpn,1986,79.80227
jpn,1987,79.80227
jpn,1988,79.80227
jpn,1989,79.80227
jpn,1990,79.80227
jpn,1991,78.48193
jpn,1992,79.80227
jpn,1993,79.08194
jpn,1994,79.08194
jpn,1995,79.08194
jpn,1996,77.62167
jpn,1997,79.08194
jpn,1998,79.08194
jpn,1999,77.62167
jpn,2000,79.08194
jpn,2001,79.08194
jpn,2002,77.0357
jpn,2003,77.0357
jpn,2004,77.0357
jpn,2005,77.8719
jpn,2006,79.19448
jpn,2007,77.8719
jpn,2008,77.8719
jpn,2009,77.8719
jpn,2010,77.08323
jpn,2011,77.08323
jpn,2012,77.08323
jpn,2013,74.45598
jpn,2014,73.3984
jpn,2015,70.59039
jpn,2016,71.61711
jpn,2017,68.73711
jpn,2018,73.87338
jpn,2019,73.40813
kaz,1991,42.17653
kaz,1992,46.41419
kaz,1993,47.00263
kaz,1994,43.69657
kaz,1995,44.87165
kaz,1996,42.89325
kaz,1997,45.20708
kaz,1998,42.65491
kaz,1999,43.70078
kaz,2000,43.37646
kaz,2001,44.08495
kaz,2002,44.77482
kaz,2003,43.61847
kaz,2004,42.41055
kaz,2005,40.50024
kaz,2006,40.50024
kaz,2007,41.87057
kaz,2008,44.80035
kaz,2009,44.80035
kaz,2010,43.61847
kaz,2011,42.24985
kaz,2012,43.9783
kaz,2013,40.3579
kaz,2014,41.1352
kaz,2015,40.3579
kaz,2016,42.89298
kaz,2017,41.79562
kaz,2018,39.21447
kaz,2019,42.72589
ken,1975,27.59851
ken,1976,28.94318
ken,1977,28.94318
ken,1978,29.14494
ken,1979,30.86276
ken,1980,27.40044
ken,1981,29.16095
ken,1982,25.56027
ken,1983,27.65179
ken,1984,26.24836
ken,1985,26.94696
ken,1986,27.20503
ken,1987,26.03581
ken,1988,18.97181
ken,1989,20.34064
ken,1990,29.48265
ken,1991,28.1296
ken,1992,25.79335
ken,1993,30.09174
ken,1994,29.7768
ken,1995,31.07189
ken,1996,29.8866
ken,1997,29.52718
ken,1998,27.71533
ken,1999,27.87052
ken,2000,31.88145
ken,2001,33.18995
ken,2002,34.5309
ken,2003,35.98317
ken,2004,37.80863
ken,2005,35.98317
ken,2006,35.98317
ken,2007,33.0784
ken,2008,35.02005
ken,2009,36.15954
ken,2010,38.24908
ken,2011,39.24234
ken,2012,37.54587
ken,2013,37.98163
ken,2014,38.20808
ken,2015,37.61749
ken,2016,38.59505
ken,2017,33.20019
ken,2018,36.15585
ken,2019,37.88786
kgz,1991,43.16336
kgz,1992,46.85815
kgz,1993,47.17816
kgz,1994,47.34578
kgz,1995,45.99488
kgz,1996,45.76141
kgz,1997,45.43833
kgz,1998,45.43833
kgz,1999,43.73903
kgz,2000,42.67389
kgz,2001,41.78502
kgz,2002,41.78502
kgz,2003,40.38008
kgz,2004,40.38008
kgz,2005,41.00778
kgz,2006,37.60421
kgz,2007,36.6197
kgz,2008,38.73348
kgz,2009,36.6197
kgz,2010,36.68547
kgz,2011,40.45488
kgz,2012,38.29147
kgz,2013,39.53504
kgz,2014,38.67573
kgz,2015,38.40141
kgz,2016,41.40163
kgz,2017,40.63067
kgz,2018,45.7304
kgz,2019,44.38635
khm,1975,2.97977
khm,1976,0
khm,1977,0
khm,1978,8.19608
khm,1979,15.01744
khm,1980,21.33888
khm,1981,21.33888
khm,1982,21.33888
khm,1983,20.24763
khm,1984,20.24763
khm,1985,20.24763
khm,1986,20.24763
khm,1987,20.24763
khm,1988,19.81172
khm,1989,19.81172
khm,1990,19.81172
khm,1991,21.00378
khm,1992,20.82951
khm,1993,21.32207
khm,1994,31.77449
khm,1995,32.21664
khm,1996,32.21664
khm,1997,29.52944
khm,1998,32.70949
khm,1999,34.76456
khm,2000,37.17357
khm,2001,37.75902
khm,2002,37.75902
khm,2003,37.18414
khm,2004,37.18414
khm,2005,36.10421
khm,2006,35.54754
khm,2007,34.1814
khm,2008,34.66345
khm,2009,35.54754
khm,2010,37.35084
khm,2011,37.35084
khm,2012,37.35084
khm,2013,36.88136
khm,2014,35.76106
khm,2015,37.82999
khm,2016,36.21914
khm,2017,35.28429
khm,2018,34.46085
khm,2019,36.39206
kor,1975,36.87707
kor,1976,36.79417
kor,1977,36.79417
kor,1978,38.36549
kor,1979,38.36549
kor,1980,38.04876
kor,1981,37.1778
kor,1982,37.1778
kor,1983,37.96131
kor,1984,39.2683
kor,1985,38.2445
kor,1986,39.34274
kor,1987,43.91203
kor,1988,50.29369
kor,1989,52.20616
kor,1990,53.63543
kor,1991,53.32601
kor,1992,54.962
kor,1993,62.1486
kor,1994,62.41541
kor,1995,62.41541
kor,1996,62.41541
kor,1997,62.75411
kor,1998,67.69775
kor,1999,67.1294
kor,2000,68.19374
kor,2001,68.19374
kor,2002,67.78904
kor,2003,68.76779
kor,2004,68.19374
kor,2005,69.57642
kor,2006,69.57642
kor,2007,68.69147
kor,2008,65.01271
kor,2009,65.56522
kor,2010,66.27287
kor,2011,66.57186
kor,2012,66.78519
kor,2013,66.78519
kor,2014,64.5892
kor,2015,65.29529
kor,2016,64.5892
kor,2017,68.22677
kor,2018,70.15931
kor,2019,71.0336
kwt,1975,48.68672
kwt,1976,51.09602
kwt,1977,51.09602
kwt,1978,51.09602
kwt,1979,51.09602
kwt,1980,48.68672
kwt,1981,52.09056
kwt,1982,54.33155
kwt,1983,52.09056
kwt,1984,47.88243
kwt,1985,47.88243
kwt,1986,48.93202
kwt,1987,47.88243
kwt,1988,48.84515
kwt,1989,48.93202
kwt,1990,38.7087
kwt,1991,36.83161
kwt,1992,47.01833
kwt,1993,46.75211
kwt,1994,51.29199
kwt,1995,50.42389
kwt,1996,48.55667
kwt,1997,50.24324
kwt,1998,50.24324
kwt,1999,51.5561
kwt,2000,48.81646
kwt,2001,50.42203
kwt,2002,48.03165
kwt,2003,48.03165
kwt,2004,48.03165
kwt,2005,46.02627
kwt,2006,48.24606
kwt,2007,47.30303
kwt,2008,47.30303
kwt,2009,47.30303
kwt,2010,46.43476
kwt,2011,45.36798
kwt,2012,48.77282
kwt,2013,48.77282
kwt,2014,46.95099
kwt,2015,46.28804
kwt,2016,46.28804
kwt,2017,44.39497
kwt,2018,44.53278
kwt,2019,43.40828
lao,1975,21.13479
lao,1976,17.083
lao,1977,17.083
lao,1978,17.083
lao,1979,17.083
lao,1980,19.19536
lao,1981,20.71118
lao,1982,20.71118
lao,1983,19.5465
lao,1984,19.5465
lao,1985,19.5465
lao,1986,19.97186
lao,1987,19.77905
lao,1988,22.64537
lao,1989,22.64537
lao,1990,22.18577
lao,1991,24.037
lao,1992,22.95646
lao,1993,22.86314
lao,1994,24.037
lao,1995,24.037
lao,1996,24.33094
lao,1997,24.037
lao,1998,23.6875
lao,1999,23.6875
lao,2000,22.78655
lao,2001,23.75576
lao,2002,21.45918
lao,2003,18.59717
lao,2004,20.18669
lao,2005,20.18669
lao,2006,22.78655
lao,2007,22.78655
lao,2008,24.25183
lao,2009,24.25183
lao,2010,24.49466
lao,2011,24.25183
lao,2012,24.25183
lao,2013,24.194
lao,2014,24.0243
lao,2015,24.194
lao,2016,24.26788
lao,2017,24.96105
lao,2018,26.95794
lao,2019,24.96105
lbn,1975,40.12938
lbn,1976,36.68266
lbn,1977,37.7204
lbn,1978,37.7204
lbn,1979,37.7204
lbn,1980,36.68266
lbn,1981,36.63681
lbn,1982,35.65521
lbn,1983,36.68266
lbn,1984,35.53456
lbn,1985,35.53456
lbn,1986,35.53456
lbn,1987,35.53456
lbn,1988,35.53456
lbn,1989,35.55378
lbn,1990,36.80715
lbn,1991,37.79504
lbn,1992,37.96819
lbn,1993,37.98125
lbn,1994,38.73883
lbn,1995,38.73883
lbn,1996,39.64247
lbn,1997,39.64247
lbn,1998,39.30521
lbn,1999,39.30521
lbn,2000,39.30521
lbn,2001,38.8851
lbn,2002,39.49326
lbn,2003,38.49565
lbn,2004,38.49565
lbn,2005,40.43062
lbn,2006,42.57244
lbn,2007,41.83855
lbn,2008,42.0772
lbn,2009,44.1115
lbn,2010,41.94807
lbn,2011,41.18886
lbn,2012,43.00258
lbn,2013,42.49139
lbn,2014,42.0613
lbn,2015,43.1793
lbn,2016,43.82272
lbn,2017,42.4016
lbn,2018,44.93015
lbn,2019,43.79162
lbr,1975,34.06477
lbr,1976,35.48308
lbr,1977,35.48308
lbr,1978,35.48308
lbr,1979,33.96271
lbr,1980,25.70439
lbr,1981,22.45539
lbr,1982,22.45539
lbr,1983,21.72347
lbr,1984,20.96437
lbr,1985,19.14592
lbr,1986,20.59241
lbr,1987,20.59241
lbr,1988,20.27827
lbr,1989,19.79382
lbr,1990,27.59079
lbr,1991,36.19141
lbr,1992,36.20798
lbr,1993,36.20798
lbr,1994,36.49438
lbr,1995,35.26453
lbr,1996,33.55305
lbr,1997,19.41165
lbr,1998,18.74194
lbr,1999,19.15221
lbr,2000,18.44197
lbr,2001,18.56753
lbr,2002,19.15221
lbr,2003,23.01461
lbr,2004,51.39123
lbr,2005,53.18091
lbr,2006,57.17982
lbr,2007,58.3546
lbr,2008,57.17982
lbr,2009,57.17982
lbr,2010,58.09238
lbr,2011,58.09238
lbr,2012,60.60029
lbr,2013,52.80076
lbr,2014,51.92525
lbr,2015,51.49298
lbr,2016,51.27111
lbr,2017,55.94456
lbr,2018,58.61434
lbr,2019,54.53094
lby,1975,23.46423
lby,1976,24.23425
lby,1977,24.23425
lby,1978,24.23425
lby,1979,25.02721
lby,1980,23.0246
lby,1981,21.66315
lby,1982,23.47509
lby,1983,23.47509
lby,1984,20.92421
lby,1985,23.62044
lby,1986,22.51235
lby,1987,22.51235
lby,1988,24.22551
lby,1989,23.94941
lby,1990,24.55477
lby,1991,23.94941
lby,1992,25.21027
lby,1993,25.21027
lby,1994,24.62777
lby,1995,25.28042
lby,1996,24.39855
lby,1997,24.74395
lby,1998,23.27472
lby,1999,23.47244
lby,2000,25.0729
lby,2001,24.39855
lby,2002,25.93358
lby,2003,25.93358
lby,2004,26.52605
lby,2005,25.93358
lby,2006,25.93358
lby,2007,25.93358
lby,2008,25.93358
lby,2009,25.93358
lby,2010,25.93358
lby,2011,24.98803
lby,2012,31.64457
lby,2013,28.96541
lby,2014,27.05162
lby,2015,25.61693
lby,2016,27.4567
lby,2017,24.8253
lby,2018,23.35435
lby,2019,23.35435
lka,1975,49.20077
lka,1976,49.73358
lka,1977,50.41985
lka,1978,48.46058
lka,1979,48.10033
lka,1980,43.76104
lka,1981,44.10324
lka,1982,42.7807
lka,1983,38.27381
lka,1984,36.52106
lka,1985,36.28657
lka,1986,36.49764
lka,1987,30.89317
lka,1988,29.01406
lka,1989,26.65569
lka,1990,25.11359
lka,1991,25.90796
lka,1992,32.16508
lka,1993,33.69476
lka,1994,39.25247
lka,1995,37.68164
lka,1996,38.04374
lka,1997,38.11267
lka,1998,38.11267
lka,1999,38.31677
lka,2000,36.09988
lka,2001,37.22007
lka,2002,39.93535
lka,2003,40.57256
lka,2004,40.54126
lka,2005,38.85669
lka,2006,35.52538
lka,2007,34.95416
lka,2008,34.95416
lka,2009,33.8206
lka,2010,39.18949
lka,2011,38.45445
lka,2012,39.4488
lka,2013,40.17013
lka,2014,39.94916
lka,2015,45.64666
lka,2016,49.73921
lka,2017,48.63657
lka,2018,54.29965
lka,2019,52.63719
lso,1975,37.15112
lso,1976,39.08878
lso,1977,39.08878
lso,1978,39.08878
lso,1979,38.39935
lso,1980,38.39935
lso,1981,40.57885
lso,1982,38.47431
lso,1983,39.36256
lso,1984,38.47431
lso,1985,37.24304
lso,1986,38.47431
lso,1987,43.91787
lso,1988,41.92483
lso,1989,42.59763
lso,1990,41.75306
lso,1991,40.65848
lso,1992,46.57414
lso,1993,50.25543
lso,1994,48.49163
lso,1995,51.21911
lso,1996,54.30154
lso,1997,53.19704
lso,1998,50.97166
lso,1999,54.94422
lso,2000,53.46669
lso,2001,52.32968
lso,2002,53.10478
lso,2003,52.32968
lso,2004,53.10478
lso,2005,52.32968
lso,2006,52.32968
lso,2007,51.07557
lso,2008,52.32968
lso,2009,52.32968
lso,2010,52.91939
lso,2011,53.76512
lso,2012,52.91939
lso,2013,53.42596
lso,2014,54.3146
lso,2015,44.95715
lso,2016,42.11153
lso,2017,43.40787
lso,2018,48.38626
lso,2019,45.12442
ltu,1991,57.63258
ltu,1992,68.1672
ltu,1993,66.45028
ltu,1994,66.45028
ltu,1995,66.45028
ltu,1996,64.08706
ltu,1997,65.46628
ltu,1998,65.46628
ltu,1999,64.99477
ltu,2000,68.5218
ltu,2001,67.68378
ltu,2002,69.0076
ltu,2003,69.5115
ltu,2004,67.72544
ltu,2005,67.72544
ltu,2006,66.5153
ltu,2007,71.41605
ltu,2008,71.41605
ltu,2009,69.58832
ltu,2010,69.58832
ltu,2011,70.1391
ltu,2012,69.58832
ltu,2013,65.00478
ltu,2014,63.39456
ltu,2015,65.41108
ltu,2016,71.21826
ltu,2017,71.21826
ltu,2018,68.89401
ltu,2019,70.92245
lux,1975,67.92911
lux,1976,67.92911
lux,1977,67.92911
lux,1978,69.22952
lux,1979,69.22952
lux,1980,69.22952
lux,1981,71.09741
lux,1982,71.09741
lux,1983,71.09741
lux,1984,71.09741
