country,time,fisfod_cons_pc
jam,2008,26.84
jam,2009,25.67
jam,2010,24.22
jam,2011,24.25
jam,2012,24.13
jam,2013,24
jam,2014,21.49
jam,2015,21.55
jam,2016,23.01
jam,2017,25.41
jam,2018,25.29
jor,1961,1.65
jor,1962,1.63
jor,1963,1.88
jor,1964,1.61
jor,1965,1.68
jor,1966,1.35
jor,1967,1.02
jor,1968,1.15
jor,1969,1.38
jor,1970,1.27
jor,1971,1.84
jor,1972,1.41
jor,1973,2.27
jor,1974,2.64
jor,1975,2.55
jor,1976,2.38
jor,1977,2.99
jor,1978,3.25
jor,1979,2.77
jor,1980,3.23
jor,1981,3.11
jor,1982,3.62
jor,1983,4.02
jor,1984,3.97
jor,1985,5.28
jor,1986,3.13
jor,1987,5.12
jor,1988,2.89
jor,1989,3.07
jor,1990,2.97
jor,1991,3.26
jor,1992,3.04
jor,1993,3.95
jor,1994,3.72
jor,1995,4.63
jor,1996,5.31
jor,1997,3.95
jor,1998,4.59
jor,1999,4.08
jor,2000,3.96
jor,2001,4.5
jor,2002,4.81
jor,2003,4.81
jor,2004,5.66
jor,2005,5.01
jor,2006,5.89
jor,2007,6
jor,2008,7.23
jor,2009,6.94
jor,2010,6.72
jor,2011,5.71
jor,2012,5.48
jor,2013,5.28
jor,2014,5.62
jor,2015,5.8
jor,2016,6.01
jor,2017,5.87
jor,2018,5.25
jpn,1961,50.69
jpn,1962,50.93
jpn,1963,51.82
jpn,1964,47.16
jpn,1965,51.55
jpn,1966,51.55
jpn,1967,54.9
jpn,1968,57.79
jpn,1969,56.93
jpn,1970,60.16
jpn,1971,63.34
jpn,1972,64.4
jpn,1973,65.45
jpn,1974,66.83
jpn,1975,66.61
jpn,1976,67.96
jpn,1977,65.49
jpn,1978,66.45
jpn,1979,63.42
jpn,1980,65.03
jpn,1981,65.14
jpn,1982,64.49
jpn,1983,67.13
jpn,1984,68.33
jpn,1985,69.66
jpn,1986,70.06
jpn,1987,71.96
jpn,1988,72.53
jpn,1989,72.39
jpn,1990,71.4
jpn,1991,66.84
jpn,1992,66.42
jpn,1993,67.76
jpn,1994,70.86
jpn,1995,71.12
jpn,1996,69.63
jpn,1997,66.39
jpn,1998,64.54
jpn,1999,65.72
jpn,2000,67.3
jpn,2001,69.58
jpn,2002,67.69
jpn,2003,65.6
jpn,2004,61.9
jpn,2005,60.44
jpn,2006,57.26
jpn,2007,56.15
jpn,2008,55.63
jpn,2009,53.65
jpn,2010,52.6
jpn,2011,51.3
jpn,2012,51.65
jpn,2013,48.6
jpn,2014,48.73
jpn,2015,47.32
jpn,2016,45.08
jpn,2017,45.49
jpn,2018,45.6
kaz,1992,4.26
kaz,1993,3.74
kaz,1994,2.55
kaz,1995,2.37
kaz,1996,2.89
kaz,1997,1.78
kaz,1998,1.54
kaz,1999,2.83
kaz,2000,3.92
kaz,2001,3.12
kaz,2002,2.9
kaz,2003,2.53
kaz,2004,2.54
kaz,2005,3.22
kaz,2006,3.42
kaz,2007,4.73
kaz,2008,5.65
kaz,2009,3.9
kaz,2010,5.07
kaz,2011,5.44
kaz,2012,5.38
kaz,2013,5.33
kaz,2014,4.7
kaz,2015,4.63
kaz,2016,4.56
kaz,2017,4.5
kaz,2018,2.82
ken,1961,1.87
ken,1962,2.39
ken,1963,2.49
ken,1964,2.53
ken,1965,2.71
ken,1966,3.02
ken,1967,2.78
ken,1968,2.67
ken,1969,2.93
ken,1970,3.42
ken,1971,2.18
ken,1972,2.41
ken,1973,2.26
ken,1974,2.51
ken,1975,2.06
ken,1976,2.99
ken,1977,3.02
ken,1978,3.13
ken,1979,3.28
ken,1980,2.99
ken,1981,3.33
ken,1982,4.59
ken,1983,5.34
ken,1984,4.8
ken,1985,5.35
ken,1986,5.79
ken,1987,5.88
ken,1988,5.78
ken,1989,5.64
ken,1990,7.48
ken,1991,6.82
ken,1992,5.14
ken,1993,5.51
ken,1994,6.37
ken,1995,5.82
ken,1996,5.28
ken,1997,4.67
ken,1998,5.21
ken,1999,6.01
ken,2000,6.03
ken,2001,4.34
ken,2002,2.98
ken,2003,2.44
ken,2004,2.89
ken,2005,3.73
ken,2006,4.1
ken,2007,3.33
ken,2008,3.41
ken,2009,3.32
ken,2010,3.42
ken,2011,4.51
ken,2012,4.39
ken,2013,4.28
ken,2014,4.06
ken,2015,3.9
ken,2016,4.08
ken,2017,3.98
ken,2018,3.01
kgz,1992,0.19
kgz,1993,0.08
kgz,1994,0.23
kgz,1995,0.21
kgz,1996,0.34
kgz,1997,0.56
kgz,1998,1
kgz,1999,0.79
kgz,2000,0.87
kgz,2001,0.82
kgz,2002,0.98
kgz,2003,1.29
kgz,2004,1.37
kgz,2005,1.47
kgz,2006,1.83
kgz,2007,2.39
kgz,2008,2.45
kgz,2009,1.89
kgz,2010,2.12
kgz,2011,2.37
kgz,2012,2.34
kgz,2013,2.31
kgz,2014,3
kgz,2015,1.84
kgz,2016,1.11
kgz,2017,1.14
kgz,2018,1.12
khm,1961,5.03
khm,1962,5.12
khm,1963,5.34
khm,1964,5.97
khm,1965,6.85
khm,1966,6.29
khm,1967,6.48
khm,1968,7.12
khm,1969,7.39
khm,1970,7.81
khm,1971,10.85
khm,1972,11.83
khm,1973,11.29
khm,1974,11.23
khm,1975,11.21
khm,1976,11.4
khm,1977,11.74
khm,1978,5.87
khm,1979,4.44
khm,1980,2.94
khm,1981,7.63
khm,1982,9.9
khm,1983,9.46
khm,1984,8.59
khm,1985,9.06
khm,1986,9.13
khm,1987,9.91
khm,1988,10.14
khm,1989,9.21
khm,1990,12.15
khm,1991,12.43
khm,1992,7.6
khm,1993,7.31
khm,1994,7.52
khm,1995,9.01
khm,1996,7.63
khm,1997,6.92
khm,1998,6.94
khm,1999,19.87
khm,2000,20.73
khm,2001,32.33
khm,2002,28.94
khm,2003,25.37
khm,2004,21.32
khm,2005,27.25
khm,2006,36.2
khm,2007,34.4
khm,2008,32.16
khm,2009,34.64
khm,2010,36.08
khm,2011,40.53
khm,2012,40.61
khm,2013,41.43
khm,2014,42.37
khm,2015,41.22
khm,2016,42.23
khm,2017,42.69
khm,2018,42.06
kir,1961,47.06
kir,1962,45.71
kir,1963,45.83
kir,1964,51.35
kir,1965,55.26
kir,1966,57.69
kir,1967,57.5
kir,1968,59.52
kir,1969,59.3
kir,1970,59.09
kir,1971,60
kir,1972,59.78
kir,1973,60.64
kir,1974,63.18
kir,1975,62.18
kir,1976,63.86
kir,1977,62.5
kir,1978,64.46
kir,1979,64.33
kir,1980,67.05
kir,1981,67.9
kir,1982,68.67
kir,1983,68.43
kir,1984,68.79
kir,1985,70.23
kir,1986,70.15
kir,1987,71.73
kir,1988,71.73
kir,1989,73.44
kir,1990,73.61
kir,1991,74.17
kir,1992,74.41
kir,1993,75.35
kir,1994,76.34
kir,1995,76.01
kir,1996,75.87
kir,1997,74.38
kir,1998,73.85
kir,1999,75.17
kir,2000,75.05
kir,2001,75.52
kir,2002,74.3
kir,2003,74.86
kir,2004,74.81
kir,2005,75.57
kir,2006,73.6
kir,2007,74.16
kir,2008,72.15
kir,2009,73.89
kir,2010,73.88
kir,2011,74.65
kir,2012,73.17
kir,2013,72.46
kir,2014,75.33
kir,2015,76.12
kir,2016,76.91
kir,2017,76.69
kir,2018,75.47
kna,1961,11.76
kna,1962,11.76
kna,1963,13.73
kna,1964,14
kna,1965,14.29
kna,1966,16.67
kna,1967,17.02
kna,1968,17.39
kna,1969,17.39
kna,1970,22.22
kna,1971,22.73
kna,1972,39.21
kna,1973,38.93
kna,1974,40.29
kna,1975,42.15
kna,1976,52.22
kna,1977,47.83
kna,1978,49.65
kna,1979,50.96
kna,1980,56.11
kna,1981,56.21
kna,1982,58.64
kna,1983,38.71
kna,1984,40.82
kna,1985,38.26
kna,1986,34.14
kna,1987,27.62
kna,1988,31.66
kna,1989,27.76
kna,1990,26.27
kna,1991,16.67
kna,1992,12.29
kna,1993,11
kna,1994,11.49
kna,1995,30.34
kna,1996,35.18
kna,1997,26.09
kna,1998,21.48
kna,1999,29.07
kna,2000,34.84
kna,2001,30.6
kna,2002,33.25
kna,2003,30.6
kna,2004,32.38
kna,2005,32.06
kna,2006,35.33
kna,2007,34.23
kna,2008,37.73
kna,2009,37.35
kna,2010,39
kna,2011,37.82
kna,2012,37.12
kna,2013,37.12
kna,2014,36.96
kna,2015,36.65
kna,2016,36.35
kna,2017,36.05
kna,2018,39.73
kor,1961,13.19
kor,1962,13.68
kor,1963,15.28
kor,1964,16.14
kor,1965,17.59
kor,1966,18.11
kor,1967,19.45
kor,1968,20.66
kor,1969,20.65
kor,1970,18.35
kor,1971,23.59
kor,1972,30.4
kor,1973,34.48
kor,1974,39.1
kor,1975,39.04
kor,1976,44.91
kor,1977,36.37
kor,1978,37.89
kor,1979,41.5
kor,1980,41.25
kor,1981,45.71
kor,1982,45.69
kor,1983,44.74
kor,1984,46.43
kor,1985,47.32
kor,1986,49.86
kor,1987,49.25
kor,1988,47.55
kor,1989,47.52
kor,1990,46.42
kor,1991,41.87
kor,1992,46.91
kor,1993,50.11
kor,1994,50.1
kor,1995,50.1
kor,1996,51.1
kor,1997,50.12
kor,1998,42.52
kor,1999,51.94
kor,2000,46.85
kor,2001,54.51
kor,2002,52.2
kor,2003,52.66
kor,2004,53.34
kor,2005,53.84
kor,2006,58.15
kor,2007,57.85
kor,2008,57.77
kor,2009,57.49
kor,2010,56.67
kor,2011,58.57
kor,2012,56.64
kor,2013,52.78
kor,2014,54.4
kor,2015,55.47
kor,2016,55.09
kor,2017,54.97
kor,2018,56.7
kwt,1961,8.47
kwt,1962,8.66
kwt,1963,6.58
kwt,1964,9.41
kwt,1965,8.73
kwt,1966,9
kwt,1967,9.05
kwt,1968,8.38
kwt,1969,8.58
kwt,1970,7.62
kwt,1971,7.69
kwt,1972,6.33
kwt,1973,5.43
kwt,1974,7.45
kwt,1975,7.23
kwt,1976,8.77
kwt,1977,16.96
kwt,1978,10.17
kwt,1979,10.68
kwt,1980,14.23
kwt,1981,12.33
kwt,1982,12.54
kwt,1983,12.68
kwt,1984,14.9
kwt,1985,13
kwt,1986,12.43
kwt,1987,12.19
kwt,1988,13.09
kwt,1989,12.06
kwt,1990,4.8
kwt,1991,4.18
kwt,1992,9.38
kwt,1993,10.22
kwt,1994,12.26
kwt,1995,13.84
kwt,1996,13.97
kwt,1997,11.92
kwt,1998,12.52
kwt,1999,13.34
kwt,2000,10.7
kwt,2001,9.55
kwt,2002,9.11
kwt,2003,11.87
kwt,2004,10.67
kwt,2005,11.83
kwt,2006,12.05
kwt,2007,13.14
kwt,2008,11.09
kwt,2009,17.7
kwt,2010,19.8
kwt,2011,15.75
kwt,2012,13.82
kwt,2013,13.82
kwt,2014,12.62
kwt,2015,12.14
kwt,2016,11.77
kwt,2017,11.48
kwt,2018,14.41
lao,1961,5.53
lao,1962,7.75
lao,1963,7.11
lao,1964,6.54
lao,1965,6.98
lao,1966,7.93
lao,1967,7.68
lao,1968,7.7
lao,1969,7.21
lao,1970,7.66
lao,1971,7.36
lao,1972,7.46
lao,1973,7.04
lao,1974,6.94
lao,1975,7.48
lao,1976,7.11
lao,1977,7.03
lao,1978,6.96
lao,1979,7.5
lao,1980,7.38
lao,1981,7.24
lao,1982,7.07
lao,1983,7.47
lao,1984,7.27
lao,1985,7.07
lao,1986,6.87
lao,1987,7.2
lao,1988,6.99
lao,1989,6.79
lao,1990,6.6
lao,1991,6.64
lao,1992,6.67
lao,1993,6.74
lao,1994,8.34
lao,1995,9.2
lao,1996,8.27
lao,1997,8.56
lao,1998,8.3
lao,1999,11.94
lao,2000,14.06
lao,2001,15.63
lao,2002,17.55
lao,2003,17.7
lao,2004,17.61
lao,2005,15.78
lao,2006,15.4
lao,2007,15.98
lao,2008,15.9
lao,2009,17.31
lao,2010,18.26
lao,2011,20.59
lao,2012,20.2
lao,2013,19.83
lao,2014,25.49
lao,2015,23.73
lao,2016,25.06
lao,2017,25.26
lao,2018,24.87
lbn,1961,3.96
lbn,1962,4.07
lbn,1963,4.18
lbn,1964,3.62
lbn,1965,3.67
lbn,1966,3.5
lbn,1967,4.16
lbn,1968,4.39
lbn,1969,3.99
lbn,1970,3.62
lbn,1971,3.87
lbn,1972,3.69
lbn,1973,3.84
lbn,1974,4.03
lbn,1975,3.7
lbn,1976,3.65
lbn,1977,5.52
lbn,1978,0.67
lbn,1979,0.64
lbn,1980,0.67
lbn,1981,0.6
lbn,1982,0.58
lbn,1983,0.57
lbn,1984,0.56
lbn,1985,0.64
lbn,1986,0.7
lbn,1987,0.71
lbn,1988,0.67
lbn,1989,0.67
lbn,1990,0.55
lbn,1991,3.58
lbn,1992,2.87
lbn,1993,3.46
lbn,1994,4.28
lbn,1995,4.71
lbn,1996,6.75
lbn,1997,9
lbn,1998,8.12
lbn,1999,8.29
lbn,2000,7.33
lbn,2001,9.34
lbn,2002,7.76
lbn,2003,7.97
lbn,2004,9.24
lbn,2005,8.39
lbn,2006,9.53
lbn,2007,9.42
lbn,2008,9.78
lbn,2009,11.08
lbn,2010,12.2
lbn,2011,11.42
lbn,2012,11.01
lbn,2013,10.61
lbn,2014,9.44
lbn,2015,8.03
lbn,2016,8.87
lbn,2017,8.73
lbn,2018,8.68
lbr,1961,8.52
lbr,1962,8.42
lbr,1963,7.14
lbr,1964,7.36
lbr,1965,8.22
lbr,1966,11.76
lbr,1967,11.02
lbr,1968,11.28
lbr,1969,10.92
lbr,1970,13.8
lbr,1971,14.54
lbr,1972,12.16
lbr,1973,14.97
lbr,1974,15.23
lbr,1975,15.05
lbr,1976,14.1
lbr,1977,15.25
lbr,1978,14.76
lbr,1979,17.41
lbr,1980,13.59
lbr,1981,12.18
lbr,1982,13.47
lbr,1983,15.99
lbr,1984,17.42
lbr,1985,13.16
lbr,1986,14.76
lbr,1987,15.24
lbr,1988,14.7
lbr,1989,14.17
lbr,1990,9.19
lbr,1991,8.46
lbr,1992,6.23
lbr,1993,4.83
lbr,1994,4.93
lbr,1995,5.42
lbr,1996,5.11
lbr,1997,5.06
lbr,1998,5.29
lbr,1999,6.48
lbr,2000,5.7
lbr,2001,4.41
lbr,2002,4.1
lbr,2003,4.46
lbr,2004,5.01
lbr,2005,4.54
lbr,2006,3.63
lbr,2007,4.69
lbr,2008,3.72
lbr,2009,3.58
lbr,2010,4.34
lbr,2011,4.38
lbr,2012,4.27
lbr,2013,4.16
lbr,2014,7.35
lbr,2015,6.64
lbr,2016,6.03
lbr,2017,5.88
lbr,2018,4.67
lca,1961,19.51
lca,1962,19.3
lca,1963,19.09
lca,1964,20.79
lca,1965,20.58
lca,1966,21.18
lca,1967,21.75
lca,1968,22.53
lca,1969,22.09
lca,1970,25.52
lca,1971,29.24
lca,1972,30.85
lca,1973,28.99
lca,1974,26.84
lca,1975,27.65
lca,1976,29.91
lca,1977,29.68
lca,1978,30.66
lca,1979,17.16
lca,1980,16.44
lca,1981,16.65
lca,1982,16.79
lca,1983,17.17
lca,1984,18.68
lca,1985,18.35
lca,1986,14.53
lca,1987,14.3
lca,1988,15.8
lca,1989,18.94
lca,1990,18.63
lca,1991,20.7
lca,1992,21.27
lca,1993,23.76
lca,1994,24.16
lca,1995,23.64
lca,1996,26.47
lca,1997,25.09
lca,1998,25.15
lca,1999,28.96
lca,2000,27.69
lca,2001,27.4
lca,2002,28.98
lca,2003,29.46
lca,2004,35.12
lca,2005,38.29
lca,2006,32.34
lca,2007,32.12
lca,2008,31.15
lca,2009,28.2
lca,2010,24.84
lca,2011,23.59
lca,2012,23.33
lca,2013,23.2
lca,2014,33.73
lca,2015,33.18
lca,2016,31.93
lca,2017,34.1
lca,2018,33.91
lka,1961,16.43
lka,1962,15.28
lka,1963,16.51
lka,1964,18.79
lka,1965,15.92
lka,1966,22.55
lka,1967,15.92
lka,1968,17.91
lka,1969,17.7
lka,1970,14.11
lka,1971,11.16
lka,1972,13.88
lka,1973,10.9
lka,1974,10.62
lka,1975,10.12
lka,1976,10.1
lka,1977,10.09
lka,1978,11.12
lka,1979,13.24
lka,1980,14.71
lka,1981,13.8
lka,1982,13.62
lka,1983,13.47
lka,1984,14.88
lka,1985,14.69
lka,1986,14.48
lka,1987,15.08
lka,1988,15.75
lka,1989,15.18
lka,1990,15.16
lka,1991,17.19
lka,1992,16.93
lka,1993,16
lka,1994,16.45
lka,1995,17.91
lka,1996,19.6
lka,1997,21.45
lka,1998,21.76
lka,1999,22.5
lka,2000,22.34
lka,2001,20.38
lka,2002,20.24
lka,2003,22.29
lka,2004,21.96
lka,2005,16.39
lka,2006,19.15
lka,2007,20.91
lka,2008,20.62
lka,2009,21.22
lka,2010,24.14
lka,2011,26.08
lka,2012,25.86
lka,2013,25.65
lka,2014,30.51
lka,2015,30.72
lka,2016,31
lka,2017,30.84
lka,2018,30.19
lso,1961,0
lso,1962,0
lso,1963,0
lso,1964,0
lso,1965,0
lso,1966,0
lso,1967,0
lso,1968,0
lso,1969,0
lso,1970,0
lso,1971,0
lso,1972,0
lso,1973,0
lso,1974,0.01
lso,1975,0.02
lso,1976,0.02
lso,1977,0.02
lso,1978,0.02
lso,1979,1.06
lso,1980,1.86
lso,1981,1.84
lso,1982,2.25
lso,1983,3.03
lso,1984,2.35
lso,1985,2.17
lso,1986,2.01
lso,1987,1.98
lso,1988,0.02
lso,1989,0.02
lso,1990,0.02
lso,1991,0.02
lso,1992,0.02
lso,1993,0.02
lso,1994,0.02
lso,1995,0.02
lso,1996,0.02
lso,1997,0.02
lso,1998,0.02
lso,1999,0.02
lso,2000,0.7
lso,2001,0.91
lso,2002,1.78
lso,2003,1.08
lso,2004,0.75
lso,2005,0.58
lso,2006,0.58
lso,2007,0.7
lso,2008,0.79
lso,2009,0.9
lso,2010,0.88
lso,2011,0.85
lso,2012,0.84
lso,2013,0.84
lso,2014,2.94
lso,2015,1.44
lso,2016,1.84
lso,2017,1.84
lso,2018,1.82
ltu,1992,27.28
ltu,1993,24.29
ltu,1994,17.77
ltu,1995,16.28
ltu,1996,31.87
ltu,1997,21.93
ltu,1998,21.76
ltu,1999,29.2
ltu,2000,36.76
ltu,2001,42.01
ltu,2002,42.84
ltu,2003,37.59
ltu,2004,42.12
ltu,2005,39.35
ltu,2006,37.16
ltu,2007,43.48
ltu,2008,43.39
ltu,2009,43.47
ltu,2010,42.91
ltu,2011,43.25
ltu,2012,43.48
ltu,2013,43.64
ltu,2014,31.68
ltu,2015,32.11
ltu,2016,32.58
ltu,2017,33.09
ltu,2018,32.07
lux,2000,24.45
lux,2001,26.83
lux,2002,26.8
lux,2003,29.07
lux,2004,26.3
lux,2005,24.68
lux,2006,27.38
lux,2007,27.96
lux,2008,26.35
lux,2009,26.23
lux,2010,29.06
lux,2011,30.52
lux,2012,35.72
lux,2013,33.79
lux,2014,35.05
lux,2015,35.16
lux,2016,34.5
lux,2017,32.15
lux,2018,31.5
lva,1992,33.82
lva,1993,30.34
lva,1994,30.76
lva,1995,27.31
lva,1996,25.01
lva,1997,19.29
lva,1998,16.29
lva,1999,17.33
lva,2000,13.42
lva,2001,11.79
lva,2002,10.09
lva,2003,9.67
lva,2004,13.36
lva,2005,12.88
lva,2006,14.03
lva,2007,19.77
lva,2008,24.22
lva,2009,27.05
lva,2010,27.91
lva,2011,25.68
lva,2012,20.92
lva,2013,23.66
lva,2014,24
lva,2015,24.28
lva,2016,24.57
lva,2017,24.86
lva,2018,24.46
mar,1961,1.16
mar,1962,1.44
mar,1963,2.05
mar,1964,2.16
mar,1965,2.42
mar,1966,2.04
mar,1967,1.83
mar,1968,1.77
mar,1969,2.34
mar,1970,2.3
mar,1971,4.8
mar,1972,6.1
mar,1973,4.7
mar,1974,4.4
mar,1975,3.44
mar,1976,4.59
mar,1977,4.97
mar,1978,6.45
mar,1979,6.98
mar,1980,7.55
mar,1981,7.63
mar,1982,7.66
mar,1983,7.71
mar,1984,7.55
mar,1985,9.26
mar,1986,9.87
mar,1987,8.08
mar,1988,7.24
mar,1989,6.81
mar,1990,7.65
mar,1991,7.23
mar,1992,9.02
mar,1993,7.88
mar,1994,9
mar,1995,7.69
mar,1996,6.45
mar,1997,7.3
mar,1998,7.1
mar,1999,7.87
mar,2000,8.1
mar,2001,8.4
mar,2002,9.7
mar,2003,10.62
mar,2004,10.66
mar,2005,12.67
mar,2006,12
mar,2007,11.38
mar,2008,11.35
mar,2009,12.76
mar,2010,14.71
mar,2011,14.38
mar,2012,17.34
mar,2013,18.07
mar,2014,17.04
mar,2015,20.2
mar,2016,20.35
mar,2017,19.47
mar,2018,19.23
mda,1992,0.7
mda,1993,0.54
mda,1994,2.27
mda,1995,2.19
mda,1996,3.97
mda,1997,3.2
mda,1998,3.87
mda,1999,3.03
mda,2000,4.28
mda,2001,6.91
mda,2002,7.3
mda,2003,7.61
mda,2004,10.09
mda,2005,12.12
mda,2006,11.96
mda,2007,12.09
mda,2008,15.77
mda,2009,13.67
mda,2010,13.15
mda,2011,12.72
mda,2012,12.83
mda,2013,12.93
mda,2014,12.09
mda,2015,10.01
mda,2016,11.21
mda,2017,11.58
mda,2018,11.61
mdg,1961,5.75
mdg,1962,5.89
mdg,1963,6.75
mdg,1964,7.9
mdg,1965,7.64
mdg,1966,9.16
mdg,1967,9.28
mdg,1968,9.86
mdg,1969,7.29
mdg,1970,7.37
mdg,1971,7.62
mdg,1972,7.45
mdg,1973,7.9
mdg,1974,7.63
mdg,1975,7.42
mdg,1976,7.26
mdg,1977,7.28
mdg,1978,6.9
mdg,1979,6.73
mdg,1980,6.24
mdg,1981,6.1
mdg,1982,6.01
mdg,1983,6.36
mdg,1984,6.52
mdg,1985,6.5
mdg,1986,7.78
mdg,1987,8.13
mdg,1988,8.78
mdg,1989,8.19
mdg,1990,8.31
mdg,1991,7.52
mdg,1992,7.89
mdg,1993,7.99
mdg,1994,6.66
mdg,1995,6.18
mdg,1996,5.61
mdg,1997,8.06
mdg,1998,6.88
mdg,1999,7.15
mdg,2000,7.48
mdg,2001,6.26
mdg,2002,6.88
mdg,2003,6.75
mdg,2004,6.63
mdg,2005,6.85
mdg,2006,6.84
mdg,2007,7.42
mdg,2008,5.82
mdg,2009,6.13
mdg,2010,5.67
mdg,2011,4.82
mdg,2012,4.69
mdg,2013,4.56
mdg,2014,3.56
mdg,2015,4.38
mdg,2016,5.44
mdg,2017,5.29
mdg,2018,5.53
mdv,1961,13.19
mdv,1962,17.02
mdv,1963,16.67
mdv,1964,20.2
mdv,1965,71.29
mdv,1966,71.15
mdv,1967,81.13
mdv,1968,75.93
mdv,1969,81.08
mdv,1970,117.92
mdv,1971,90.58
mdv,1972,90.62
mdv,1973,100.67
mdv,1974,102.69
mdv,1975,97.08
mdv,1976,104.86
mdv,1977,81.24
mdv,1978,99.59
mdv,1979,81.29
mdv,1980,88.58
mdv,1981,100.84
mdv,1982,97.59
mdv,1983,125.13
mdv,1984,145.66
mdv,1985,150.29
mdv,1986,125.7
mdv,1987,121.71
mdv,1988,142.23
mdv,1989,101.1
mdv,1990,92.6
mdv,1991,95.6
mdv,1992,137.62
mdv,1993,164.18
mdv,1994,182.15
mdv,1995,149.61
mdv,1996,154.95
mdv,1997,156.46
mdv,1998,169.27
mdv,1999,181.23
mdv,2000,182.82
mdv,2001,183.54
mdv,2002,189.23
mdv,2003,138.6
mdv,2004,127.62
mdv,2005,167.35
mdv,2006,109.7
mdv,2007,140.99
mdv,2008,135.63
mdv,2009,158.3
mdv,2010,191.75
mdv,2011,190.99
mdv,2012,188.49
mdv,2013,184.88
mdv,2014,146.71
mdv,2015,136.82
mdv,2016,127.98
mdv,2017,90.41
mdv,2018,86.98
mex,1961,2.42
mex,1962,2.33
mex,1963,2.86
mex,1964,2.91
mex,1965,3.13
mex,1966,3.04
mex,1967,3.59
mex,1968,3.45
mex,1969,3.4
mex,1970,3.71
mex,1971,4.11
mex,1972,4.14
mex,1973,4.32
mex,1974,4.19
mex,1975,4.51
mex,1976,4.16
mex,1977,3.99
mex,1978,6.95
mex,1979,8.51
mex,1980,10.05
mex,1981,13.43
mex,1982,11.57
mex,1983,9.15
mex,1984,9.76
mex,1985,9.5
mex,1986,9.64
mex,1987,10.35
mex,1988,10.56
mex,1989,10.59
mex,1990,12.27
mex,1991,11.5
mex,1992,10.72
mex,1993,10.49
mex,1994,10.94
mex,1995,9.67
mex,1996,10.42
mex,1997,11.26
mex,1998,9.23
mex,1999,9.17
mex,2000,9.61
mex,2001,9.71
mex,2002,10.26
mex,2003,9.96
mex,2004,10.18
mex,2005,11.09
mex,2006,11.7
mex,2007,12.3
mex,2008,12.52
mex,2009,11.71
mex,2010,12.13
mex,2011,10.72
mex,2012,10.59
mex,2013,10.46
mex,2014,14.38
mex,2015,14.89
mex,2016,15.62
mex,2017,14.38
mex,2018,14.22
mkd,1992,2.47
mkd,1993,2.95
mkd,1994,3.88
mkd,1995,4.03
mkd,1996,4.4
mkd,1997,4.12
mkd,1998,4.41
mkd,1999,4.62
mkd,2000,4.19
mkd,2001,3.58
mkd,2002,4.73
mkd,2003,4.83
mkd,2004,5.29
mkd,2005,4.69
mkd,2006,5.59
mkd,2007,6.11
mkd,2008,5.89
mkd,2009,5.63
mkd,2010,5.56
mkd,2011,5.72
mkd,2012,5.19
mkd,2013,5.52
mkd,2014,6.15
mkd,2015,6.44
mkd,2016,6.31
mkd,2017,6.21
mkd,2018,6.21
mli,1961,8.83
mli,1962,10.86
mli,1963,10.46
mli,1964,9.78
mli,1965,9.68
mli,1966,11.43
mli,1967,11.46
mli,1968,11.62
mli,1969,11.9
mli,1970,11.81
mli,1971,12.03
mli,1972,11.88
mli,1973,13.33
mli,1974,12.04
mli,1975,10.88
mli,1976,10.57
mli,1977,10.7
mli,1978,10.99
mli,1979,12.09
mli,1980,12.15
mli,1981,10.38
mli,1982,9.99
mli,1983,8.47
mli,1984,7.39
mli,1985,7.19
mli,1986,7.93
mli,1987,7.66
mli,1988,7.3
mli,1989,9.15
mli,1990,9.13
mli,1991,8.67
mli,1992,8.42
mli,1993,7.8
mli,1994,7.2
mli,1995,14.9
mli,1996,11.01
mli,1997,10.04
mli,1998,9.7
mli,1999,9.48
mli,2000,10
mli,2001,8.94
mli,2002,9.15
mli,2003,9.43
mli,2004,9.29
mli,2005,9.38
mli,2006,9.35
mli,2007,8.51
mli,2008,8.5
mli,2009,8.24
mli,2010,8.44
mli,2011,8.77
mli,2012,6.06
mli,2013,7.73
mli,2014,6.4
mli,2015,7.41
mli,2016,8.53
mli,2017,9.34
mli,2018,9.06
mlt,1961,10.7
mlt,1962,10.26
mlt,1963,10.97
mlt,1964,10.39
mlt,1965,8.79
mlt,1966,9.15
mlt,1967,10.78
mlt,1968,8.85
mlt,1969,9.84
mlt,1970,11.46
mlt,1971,11.01
mlt,1972,12.32
mlt,1973,12.16
mlt,1974,15.49
mlt,1975,12.25
mlt,1976,13.14
mlt,1977,15.68
mlt,1978,16.01
mlt,1979,16.46
mlt,1980,25.41
mlt,1981,19.9
mlt,1982,12.33
mlt,1983,11.77
mlt,1984,11.92
mlt,1985,16.87
mlt,1986,14.6
mlt,1987,14.64
mlt,1988,14.28
mlt,1989,18.9
mlt,1990,15.43
mlt,1991,17.71
mlt,1992,22.1
mlt,1993,16.85
mlt,1994,21.84
mlt,1995,25.4
mlt,1996,25.32
mlt,1997,28.27
mlt,1998,28.1
mlt,1999,30.19
mlt,2000,27.95
mlt,2001,28.84
mlt,2002,28.54
mlt,2003,30.03
mlt,2004,30.24
mlt,2005,29.7
mlt,2006,30.59
mlt,2007,31.01
mlt,2008,31.03
mlt,2009,31.22
mlt,2010,30.89
mlt,2011,30.83
mlt,2012,31.85
mlt,2013,32.56
mlt,2014,32.47
mlt,2015,32.22
mlt,2016,32.03
mlt,2017,31.9
mlt,2018,32.6
mmr,1961,15.12
