country,time,sorigeq_idea
cod,1989,18.87413
cod,1990,19.37247
cod,1991,19.45461
cod,1992,19.71807
cod,1993,21.67617
cod,1994,21.47274
cod,1995,22.20546
cod,1996,22.18824
cod,1997,21.27819
cod,1998,20.63655
cod,1999,22.06196
cod,2000,24.84145
cod,2001,24.46149
cod,2002,23.18979
cod,2003,24.6979
cod,2004,24.88907
cod,2005,24.75589
cod,2006,24.55567
cod,2007,25.16141
cod,2008,24.94078
cod,2009,25.07809
cod,2010,25.71428
cod,2011,26.52427
cod,2012,26.47647
cod,2013,27.74445
cod,2014,26.54363
cod,2015,26.9901
cod,2016,27.92921
cod,2017,28.71702
cod,2018,29.58282
cod,2019,29.72158
cog,1975,23.20095
cog,1976,23.22034
cog,1977,22.89834
cog,1978,23.10479
cog,1979,23.84775
cog,1980,23.79384
cog,1981,24.42842
cog,1982,24.55022
cog,1983,24.73788
cog,1984,24.68769
cog,1985,24.6986
cog,1986,23.98959
cog,1987,24.61762
cog,1988,24.37926
cog,1989,23.81816
cog,1990,32.08523
cog,1991,34.19158
cog,1992,34.65602
cog,1993,27.82437
cog,1994,28.32506
cog,1995,28.18436
cog,1996,28.63114
cog,1997,17.20023
cog,1998,17.18983
cog,1999,17.03909
cog,2000,17.93601
cog,2001,17.71103
cog,2002,18.06395
cog,2003,17.88011
cog,2004,18.02738
cog,2005,19.19551
cog,2006,19.3853
cog,2007,19.48725
cog,2008,17.48343
cog,2009,17.27245
cog,2010,18.90781
cog,2011,18.03754
cog,2012,19.3129
cog,2013,18.54431
cog,2014,18.83576
cog,2015,19.68533
cog,2016,19.16847
cog,2017,19.43783
cog,2018,21.30372
cog,2019,27.40589
col,1975,24.79154
col,1976,24.88557
col,1977,24.81606
col,1978,25.17823
col,1979,25.37292
col,1980,27.18519
col,1981,27.76074
col,1982,27.68986
col,1983,27.27229
col,1984,27.65595
col,1985,28.17365
col,1986,28.16456
col,1987,29.17075
col,1988,29.1883
col,1989,29.46773
col,1990,33.56518
col,1991,40.77328
col,1992,43.76008
col,1993,43.9355
col,1994,44.25739
col,1995,44.84617
col,1996,44.65256
col,1997,44.94408
col,1998,44.89004
col,1999,45.10454
col,2000,45.87064
col,2001,46.73062
col,2002,46.89359
col,2003,46.86176
col,2004,46.67947
col,2005,46.42317
col,2006,45.97128
col,2007,46.40066
col,2008,45.47519
col,2009,45.56697
col,2010,47.29365
col,2011,47.29344
col,2012,47.13463
col,2013,47.30133
col,2014,48.14415
col,2015,48.36595
col,2016,47.73084
col,2017,47.75826
col,2018,45.65438
col,2019,46.22329
cpv,1975,35.48593
cpv,1976,40.33665
cpv,1977,40.79959
cpv,1978,40.71247
cpv,1979,41.14915
cpv,1980,40.84176
cpv,1981,41.0228
cpv,1982,41.17602
cpv,1983,41.07014
cpv,1984,40.90296
cpv,1985,41.63181
cpv,1986,41.40449
cpv,1987,41.60743
cpv,1988,41.85643
cpv,1989,41.99094
cpv,1990,43.49825
cpv,1991,43.64439
cpv,1992,44.77425
cpv,1993,45.71867
cpv,1994,45.57017
cpv,1995,47.65362
cpv,1996,47.25676
cpv,1997,47.50814
cpv,1998,47.52323
cpv,1999,47.63799
cpv,2000,48.23598
cpv,2001,48.64285
cpv,2002,51.37805
cpv,2003,51.2072
cpv,2004,51.0092
cpv,2005,50.73663
cpv,2006,51.49087
cpv,2007,51.79235
cpv,2008,52.07334
cpv,2009,51.12299
cpv,2010,51.39616
cpv,2011,52.02908
cpv,2012,53.21216
cpv,2013,54.4809
cpv,2014,53.8111
cpv,2015,54.41075
cpv,2016,52.5733
cpv,2017,52.37621
cpv,2018,53.78284
cpv,2019,52.96273
cri,1975,44.94778
cri,1976,45.45953
cri,1977,46.18401
cri,1978,46.60066
cri,1979,48.27677
cri,1980,51.10504
cri,1981,51.22016
cri,1982,51.7492
cri,1983,51.73731
cri,1984,52.00008
cri,1985,51.83308
cri,1986,53.38826
cri,1987,55.71965
cri,1988,55.96145
cri,1989,56.37808
cri,1990,62.02523
cri,1991,63.03059
cri,1992,63.04193
cri,1993,62.92495
cri,1994,62.03789
cri,1995,63.06261
cri,1996,62.91122
cri,1997,62.95234
cri,1998,63.5068
cri,1999,62.98291
cri,2000,68.12628
cri,2001,69.60956
cri,2002,71.477
cri,2003,71.33114
cri,2004,71.65568
cri,2005,72.99685
cri,2006,73.28909
cri,2007,72.38235
cri,2008,72.61438
cri,2009,72.26966
cri,2010,73.8007
cri,2011,74.29285
cri,2012,74.3179
cri,2013,76.2284
cri,2014,75.36254
cri,2015,74.97845
cri,2016,72.70429
cri,2017,74.17439
cri,2018,74.06416
cri,2019,75.1506
cub,1975,56.50366
cub,1976,56.73973
cub,1977,56.7909
cub,1978,57.22822
cub,1979,59.45848
cub,1980,59.39357
cub,1981,58.66872
cub,1982,58.89417
cub,1983,59.16958
cub,1984,59.3211
cub,1985,59.43217
cub,1986,61.02557
cub,1987,60.21343
cub,1988,60.87277
cub,1989,60.28831
cub,1990,61.75134
cub,1991,60.97857
cub,1992,61.02754
cub,1993,60.75577
cub,1994,61.28
cub,1995,61.28874
cub,1996,61.61809
cub,1997,61.39211
cub,1998,61.30744
cub,1999,61.51991
cub,2000,61.90497
cub,2001,62.07265
cub,2002,62.85898
cub,2003,62.84688
cub,2004,61.6294
cub,2005,62.23194
cub,2006,62.70791
cub,2007,62.02205
cub,2008,62.3712
cub,2009,63.83375
cub,2010,63.70823
cub,2011,64.45014
cub,2012,64.29225
cub,2013,64.55012
cub,2014,64.42651
cub,2015,64.27093
cub,2016,62.52302
cub,2017,63.46443
cub,2018,63.35119
cub,2019,68.00093
cyp,1975,43.70558
cyp,1976,43.68339
cyp,1977,44.14067
cyp,1978,44.41099
cyp,1979,45.00646
cyp,1980,47.15045
cyp,1981,46.35167
cyp,1982,47.26989
cyp,1983,47.3312
cyp,1984,47.35325
cyp,1985,47.03163
cyp,1986,47.60106
cyp,1987,48.53653
cyp,1988,48.50189
cyp,1989,48.64618
cyp,1990,51.44268
cyp,1991,52.8517
cyp,1992,53.42194
cyp,1993,52.51208
cyp,1994,53.58928
cyp,1995,53.16386
cyp,1996,53.5551
cyp,1997,54.42517
cyp,1998,54.34504
cyp,1999,54.47722
cyp,2000,58.05314
cyp,2001,58.68443
cyp,2002,58.92927
cyp,2003,58.77052
cyp,2004,59.3286
cyp,2005,61.52057
cyp,2006,60.5363
cyp,2007,61.17194
cyp,2008,62.18792
cyp,2009,62.01168
cyp,2010,63.08837
cyp,2011,62.29312
cyp,2012,61.21674
cyp,2013,62.1931
cyp,2014,61.62952
cyp,2015,62.1584
cyp,2016,63.34318
cyp,2017,63.30065
cyp,2018,63.8
cyp,2019,61.96278
cze,1975,47.1704
cze,1976,47.43974
cze,1977,48.22499
cze,1978,47.63023
cze,1979,47.32054
cze,1980,47.56498
cze,1981,47.1025
cze,1982,48.32249
cze,1983,48.22842
cze,1984,46.80777
cze,1985,48.48911
cze,1986,48.40479
cze,1987,48.87801
cze,1988,50.3761
cze,1989,49.75781
cze,1990,74.1873
cze,1991,77.38743
cze,1992,75.71716
cze,1993,76.41617
cze,1994,76.9345
cze,1995,77.7756
cze,1996,77.71214
cze,1997,78.5662
cze,1998,77.83612
cze,1999,77.88816
cze,2000,80.23875
cze,2001,78.39706
cze,2002,79.35441
cze,2003,77.59443
cze,2004,78.53217
cze,2005,78.78823
cze,2006,80.58828
cze,2007,80.33438
cze,2008,80.3504
cze,2009,81.87334
cze,2010,82.93402
cze,2011,83.24421
cze,2012,83.86393
cze,2013,84.73047
cze,2014,83.53369
cze,2015,83.02553
cze,2016,83.91193
cze,2017,79.35706
cze,2018,80.74457
cze,2019,79.16944
deu,1975,72.70067
deu,1976,73.35228
deu,1977,73.14213
deu,1978,73.14105
deu,1979,73.73552
deu,1980,78.00811
deu,1981,75.73548
deu,1982,75.94775
deu,1983,76.07095
deu,1984,76.35305
deu,1985,76.39168
deu,1986,76.24308
deu,1987,76.88999
deu,1988,77.07473
deu,1989,77.14218
deu,1990,75.31134
deu,1991,75.67954
deu,1992,76.4944
deu,1993,75.83968
deu,1994,76.35847
deu,1995,78.1417
deu,1996,79.5456
deu,1997,79.3767
deu,1998,81.37966
deu,1999,82.01791
deu,2000,86.95331
deu,2001,86.82233
deu,2002,86.68292
deu,2003,86.75093
deu,2004,87.02504
deu,2005,89.86121
deu,2006,89.63918
deu,2007,90.42461
deu,2008,89.4548
deu,2009,91.42586
deu,2010,91.4145
deu,2011,91.62438
deu,2012,91.94613
deu,2013,91.91981
deu,2014,91.92609
deu,2015,88.21098
deu,2016,88.32539
deu,2017,89.9647
deu,2018,91.07879
deu,2019,90.71787
dnk,1975,88.09651
dnk,1976,87.88076
dnk,1977,84.25806
dnk,1978,84.11999
dnk,1979,84.97124
dnk,1980,86.78207
dnk,1981,86.24357
dnk,1982,86.86907
dnk,1983,86.21954
dnk,1984,86.99303
dnk,1985,86.77184
dnk,1986,86.97875
dnk,1987,87.0945
dnk,1988,88.01622
dnk,1989,87.98458
dnk,1990,89.58505
dnk,1991,89.71768
dnk,1992,90.11796
dnk,1993,89.88758
dnk,1994,89.617
dnk,1995,90.0666
dnk,1996,90.21365
dnk,1997,90.80064
dnk,1998,90.98338
dnk,1999,90.97796
dnk,2000,91.01955
dnk,2001,90.44124
dnk,2002,89.79099
dnk,2003,90.28725
dnk,2004,91.31376
dnk,2005,90.431
dnk,2006,90.23815
dnk,2007,90.31597
dnk,2008,91.30757
dnk,2009,91.79558
dnk,2010,91.95999
dnk,2011,92.22437
dnk,2012,92.45578
dnk,2013,91.32305
dnk,2014,91.19579
dnk,2015,92.05342
dnk,2016,92.34498
dnk,2017,89.71788
dnk,2018,91.64286
dnk,2019,90.89293
dom,1975,15.90889
dom,1976,15.95353
dom,1977,15.94171
dom,1978,19.85137
dom,1979,23.80441
dom,1980,24.14643
dom,1981,25.90941
dom,1982,25.30023
dom,1983,25.56751
dom,1984,25.67329
dom,1985,25.78175
dom,1986,25.97914
dom,1987,26.24137
dom,1988,26.32917
dom,1989,26.80769
dom,1990,28.47086
dom,1991,28.3565
dom,1992,28.42582
dom,1993,28.50053
dom,1994,27.40945
dom,1995,27.69421
dom,1996,31.90537
dom,1997,34.59336
dom,1998,35.16213
dom,1999,35.36198
dom,2000,35.17833
dom,2001,35.32256
dom,2002,35.54057
dom,2003,35.54211
dom,2004,36.41067
dom,2005,36.29642
dom,2006,36.21443
dom,2007,36.61561
dom,2008,36.50775
dom,2009,36.52593
dom,2010,36.81008
dom,2011,36.7617
dom,2012,37.81017
dom,2013,38.00335
dom,2014,37.88954
dom,2015,37.137
dom,2016,35.93168
dom,2017,37.26095
dom,2018,36.5077
dom,2019,39.48591
dza,1975,37.76797
dza,1976,37.92944
dza,1977,38.1294
dza,1978,38.21429
dza,1979,38.26691
dza,1980,39.10351
dza,1981,38.43028
dza,1982,38.90528
dza,1983,38.72939
dza,1984,39.66546
dza,1985,39.5537
dza,1986,39.84792
dza,1987,40.4345
dza,1988,40.33544
dza,1989,40.32571
dza,1990,40.89994
dza,1991,40.9378
dza,1992,42.03618
dza,1993,41.68502
dza,1994,42.45416
dza,1995,42.70988
dza,1996,42.84934
dza,1997,42.77507
dza,1998,42.59186
dza,1999,41.63737
dza,2000,43.43732
dza,2001,43.31519
dza,2002,43.44894
dza,2003,43.90283
dza,2004,43.30185
dza,2005,44.13509
dza,2006,44.4137
dza,2007,43.68055
dza,2008,45.38467
dza,2009,44.35072
dza,2010,45.38725
dza,2011,44.07561
dza,2012,45.82414
dza,2013,47.3778
dza,2014,47.74868
dza,2015,47.21935
dza,2016,46.03006
dza,2017,47.1453
dza,2018,48.58089
dza,2019,48.8676
ecu,1975,14.47365
ecu,1976,14.84957
ecu,1977,14.55647
ecu,1978,14.60693
ecu,1979,21.32652
ecu,1980,30.59151
ecu,1981,30.15527
ecu,1982,30.24095
ecu,1983,30.24357
ecu,1984,30.76305
ecu,1985,30.95086
ecu,1986,30.37732
ecu,1987,30.3658
ecu,1988,31.08035
ecu,1989,31.92655
ecu,1990,34.54005
ecu,1991,35.25557
ecu,1992,35.16813
ecu,1993,34.99691
ecu,1994,34.19894
ecu,1995,34.38653
ecu,1996,37.24187
ecu,1997,37.18269
ecu,1998,39.8307
ecu,1999,39.52836
ecu,2000,42.96183
ecu,2001,43.02959
ecu,2002,42.6746
ecu,2003,42.67426
ecu,2004,43.01165
ecu,2005,43.27085
ecu,2006,42.70524
ecu,2007,45.3321
ecu,2008,47.43822
ecu,2009,48.77814
ecu,2010,49.60351
ecu,2011,50.22509
ecu,2012,50.04741
ecu,2013,50.79369
ecu,2014,51.19012
ecu,2015,50.65486
ecu,2016,52.84866
ecu,2017,53.27898
ecu,2018,52.21805
ecu,2019,47.61847
egy,1975,18.79439
egy,1976,18.04472
egy,1977,18.69063
egy,1978,18.27026
egy,1979,19.88522
egy,1980,19.40205
egy,1981,20.77872
egy,1982,21.24875
egy,1983,21.65027
egy,1984,22.19313
egy,1985,22.52478
egy,1986,22.66311
egy,1987,21.90352
egy,1988,22.36993
egy,1989,22.03809
egy,1990,22.52057
egy,1991,22.45439
egy,1992,22.76102
egy,1993,23.43478
egy,1994,22.88872
egy,1995,23.15058
egy,1996,24.46722
egy,1997,24.59
egy,1998,24.82573
egy,1999,24.8132
egy,2000,25.18952
egy,2001,25.98943
egy,2002,25.97038
egy,2003,25.54049
egy,2004,26.41726
egy,2005,25.91039
egy,2006,26.00529
egy,2007,25.6021
egy,2008,25.58232
egy,2009,26.22709
egy,2010,27.44274
egy,2011,25.81026
egy,2012,26.95723
egy,2013,25.10339
egy,2014,24.96471
egy,2015,27.71592
egy,2016,27.74813
egy,2017,28.38369
egy,2018,28.15712
egy,2019,32.16188
eri,1993,25.95524
eri,1994,27.33899
eri,1995,26.80778
eri,1996,27.35786
eri,1997,27.38751
eri,1998,27.57879
eri,1999,28.06956
eri,2000,28.41343
eri,2001,28.61592
eri,2002,26.92405
eri,2003,26.70859
eri,2004,27.19502
eri,2005,27.2367
eri,2006,26.98577
eri,2007,27.15949
eri,2008,27.69238
eri,2009,26.77198
eri,2010,26.66624
eri,2011,26.66175
eri,2012,26.09651
eri,2013,27.69614
eri,2014,28.44463
eri,2015,28.07456
eri,2016,26.44918
eri,2017,26.05313
eri,2018,25.05535
eri,2019,26.93811
esp,1975,33.64091
esp,1976,35.79301
esp,1977,42.4199
esp,1978,53.35395
esp,1979,55.42784
esp,1980,61.09315
esp,1981,62.28846
esp,1982,63.44233
esp,1983,64.15424
esp,1984,63.19616
esp,1985,63.26369
esp,1986,64.82572
esp,1987,65.59444
esp,1988,65.57184
esp,1989,65.8922
esp,1990,67.3996
esp,1991,67.76287
esp,1992,68.44374
esp,1993,67.96626
esp,1994,68.55519
esp,1995,68.62332
esp,1996,68.95011
esp,1997,69.68259
esp,1998,69.3678
esp,1999,69.69946
esp,2000,71.042
esp,2001,71.69131
esp,2002,71.47692
esp,2003,71.36688
esp,2004,72.95452
esp,2005,73.78647
esp,2006,73.95095
esp,2007,74.00008
esp,2008,74.58141
esp,2009,75.05541
esp,2010,75.7347
esp,2011,75.62293
esp,2012,75.49885
esp,2013,73.69384
esp,2014,74.35124
esp,2015,74.61645
esp,2016,73.95932
esp,2017,74.42184
esp,2018,75.09301
esp,2019,73.46604
est,1991,69.06273
est,1992,69.95656
est,1993,68.13054
est,1994,68.31055
est,1995,68.78534
est,1996,67.92937
est,1997,68.88668
est,1998,69.92053
est,1999,69.5957
est,2000,69.4627
est,2001,69.87812
est,2002,70.17534
est,2003,72.69921
est,2004,73.36202
est,2005,73.23097
est,2006,71.4895
est,2007,72.35427
est,2008,72.8544
est,2009,72.83531
est,2010,72.9254
est,2011,72.96351
est,2012,73.81914
est,2013,75.44781
est,2014,74.56159
est,2015,76.84411
est,2016,77.30527
est,2017,77.72817
est,2018,77.82103
est,2019,76.41462
eth,1975,11.9725
eth,1976,14.74475
eth,1977,15.39326
eth,1978,15.61514
eth,1979,15.12016
eth,1980,15.43542
eth,1981,15.52244
eth,1982,16.09286
eth,1983,14.55697
eth,1984,12.78134
eth,1985,15.1913
eth,1986,13.33291
eth,1987,15.737
eth,1988,15.3222
eth,1989,15.24514
eth,1990,17.22984
eth,1991,16.27139
eth,1992,16.35726
eth,1993,17.1355
eth,1994,17.35421
eth,1995,18.73984
eth,1996,19.07593
eth,1997,19.8265
eth,1998,20.76354
eth,1999,21.40608
eth,2000,21.89964
eth,2001,21.83719
eth,2002,21.72666
eth,2003,21.96509
eth,2004,21.91219
eth,2005,22.65978
eth,2006,21.96593
eth,2007,22.47623
eth,2008,20.90608
eth,2009,23.32174
eth,2010,22.41804
eth,2011,22.06192
eth,2012,21.89351
eth,2013,23.45191
eth,2014,23.39114
eth,2015,22.6958
eth,2016,23.00233
eth,2017,22.10428
eth,2018,26.10784
eth,2019,32.21623
fin,1975,73.71215
fin,1976,73.90921
fin,1977,73.92367
fin,1978,74.23567
fin,1979,74.51267
fin,1980,78.93019
fin,1981,80.09611
fin,1982,80.19571
fin,1983,79.73153
fin,1984,80.43059
fin,1985,80.8794
fin,1986,80.80539
fin,1987,78.2051
fin,1988,78.42429
fin,1989,78.71851
fin,1990,79.35274
fin,1991,80.48717
fin,1992,80.94966
fin,1993,80.25378
fin,1994,80.7842
fin,1995,81.12212
fin,1996,83.10268
fin,1997,83.42275
fin,1998,83.96519
fin,1999,84.30048
fin,2000,84.94589
fin,2001,84.27925
fin,2002,84.56291
fin,2003,84.64138
fin,2004,84.36832
fin,2005,84.45096
fin,2006,84.87512
fin,2007,85.72465
fin,2008,84.71091
fin,2009,85.44679
fin,2010,87.15932
fin,2011,88.03133
fin,2012,87.68515
fin,2013,86.7939
fin,2014,86.74659
fin,2015,86.26409
fin,2016,85.94825
fin,2017,85.41685
fin,2018,85.55305
fin,2019,90.61195
fra,1975,56.31447
fra,1976,56.82571
fra,1977,56.54591
fra,1978,57.5406
fra,1979,57.03818
fra,1980,59.90279
fra,1981,60.85333
fra,1982,60.74499
fra,1983,60.55817
fra,1984,61.10162
fra,1985,61.58896
fra,1986,61.71196
fra,1987,61.78495
fra,1988,61.84228
fra,1989,61.94472
fra,1990,65.12073
fra,1991,65.16201
fra,1992,67.04269
fra,1993,67.23162
fra,1994,67.12646
fra,1995,67.61704
fra,1996,67.47554
fra,1997,67.90857
fra,1998,69.87681
fra,1999,69.22459
fra,2000,70.80363
fra,2001,70.99365
fra,2002,70.86938
fra,2003,69.74138
fra,2004,71.2046
fra,2005,70.21347
fra,2006,70.3914
fra,2007,70.9814
fra,2008,72.33456
fra,2009,72.21168
fra,2010,72.84824
fra,2011,72.51094
fra,2012,72.87441
fra,2013,74.15941
fra,2014,73.84595
fra,2015,74.84099
fra,2016,75.50414
fra,2017,75.94093
fra,2018,76.10755
fra,2019,75.35452
gab,1975,28.60784
gab,1976,28.55289
gab,1977,28.83089
gab,1978,29.00941
gab,1979,29.15981
gab,1980,30.84413
gab,1981,31.80867
gab,1982,32.12536
gab,1983,33.27489
gab,1984,32.92298
gab,1985,33.08977
gab,1986,33.12861
gab,1987,32.87957
gab,1988,32.93154
gab,1989,33.56912
gab,1990,33.96962
gab,1991,37.06419
gab,1992,37.39198
gab,1993,37.48566
gab,1994,37.96598
gab,1995,37.57091
gab,1996,37.03817
gab,1997,37.45869
gab,1998,37.40886
gab,1999,37.41589
gab,2000,38.82209
gab,2001,39.54943
gab,2002,39.70975
gab,2003,39.75657
gab,2004,39.7587
gab,2005,39.95093
gab,2006,40.43893
gab,2007,40.32442
gab,2008,39.9494
gab,2009,40.21105
gab,2010,42.03049
gab,2011,41.51482
gab,2012,42.82428
gab,2013,43.66025
gab,2014,44.1167
gab,2015,43.93326
gab,2016,44.14673
gab,2017,43.65041
gab,2018,44.22015
gab,2019,42.4564
gbr,1975,56.6232
gbr,1976,59.05773
gbr,1977,59.44591
gbr,1978,59.84011
gbr,1979,59.97946
gbr,1980,58.53886
gbr,1981,58.48218
gbr,1982,58.68469
gbr,1983,58.82894
gbr,1984,58.96194
gbr,1985,58.73879
gbr,1986,58.97819
gbr,1987,60.39112
gbr,1988,60.72607
gbr,1989,60.41351
gbr,1990,61.18514
gbr,1991,60.08398
gbr,1992,59.95965
gbr,1993,60.47126
gbr,1994,60.46281
gbr,1995,60.53779
gbr,1996,60.40359
gbr,1997,61.95626
gbr,1998,62.56787
gbr,1999,62.52942
gbr,2000,63.9052
gbr,2001,64.07897
gbr,2002,63.98584
gbr,2003,64.2941
gbr,2004,64.03048
gbr,2005,65.63516
gbr,2006,65.74999
gbr,2007,65.88898
gbr,2008,65.01016
gbr,2009,65.34411
gbr,2010,66.30428
gbr,2011,66.59632
gbr,2012,67.07526
gbr,2013,66.47773
gbr,2014,66.35299
gbr,2015,66.53838
gbr,2016,67.4238
gbr,2017,67.45622
gbr,2018,67.39132
gbr,2019,63.43525
geo,1991,49.81627
geo,1992,49.22177
geo,1993,48.55789
geo,1994,49.77247
geo,1995,49.39393
geo,1996,50.30401
geo,1997,50.48013
geo,1998,50.69301
geo,1999,49.50565
geo,2000,50.39971
geo,2001,50.95819
geo,2002,51.01523
geo,2003,51.6354
geo,2004,55.70242
geo,2005,56.79929
geo,2006,58.0407
geo,2007,58.85787
geo,2008,58.71607
geo,2009,58.29949
geo,2010,59.41832
geo,2011,59.78789
geo,2012,60.29949
geo,2013,60.63461
geo,2014,60.28044
geo,2015,59.9242
geo,2016,61.64872
geo,2017,61.98555
geo,2018,61.60856
geo,2019,65.3554
gha,1975,40.90906
gha,1976,40.64423
gha,1977,41.61383
gha,1978,41.44126
gha,1979,39.95768
gha,1980,41.99911
gha,1981,42.35549
gha,1982,44.35916
gha,1983,45.72657
gha,1984,45.27802
gha,1985,44.91277
gha,1986,45.2172
gha,1987,45.46192
gha,1988,45.52278
gha,1989,45.57835
gha,1990,48.14663
gha,1991,47.5385
gha,1992,46.80144
gha,1993,52.00864
gha,1994,51.95503
gha,1995,51.80746
gha,1996,53.00632
gha,1997,52.85422
gha,1998,52.86307
gha,1999,52.41398
gha,2000,54.54818
gha,2001,53.42932
gha,2002,53.25048
gha,2003,52.9653
gha,2004,53.30851
gha,2005,53.28097
gha,2006,53.42986
gha,2007,52.85786
gha,2008,54.45977
gha,2009,54.13257
gha,2010,55.37938
gha,2011,54.9684
gha,2012,55.91529
gha,2013,53.96753
gha,2014,54.24069
gha,2015,53.58833
gha,2016,53.20234
gha,2017,56.40872
gha,2018,56.65154
gha,2019,55.69583
gin,1975,24.76171
gin,1976,24.96053
gin,1977,24.9295
gin,1978,25.21572
gin,1979,25.05309
gin,1980,25.47583
gin,1981,26.13352
gin,1982,26.217
gin,1983,25.57413
gin,1984,24.69416
gin,1985,21.56085
gin,1986,22.58438
gin,1987,22.72366
gin,1988,22.81138
gin,1989,22.58502
gin,1990,22.14101
gin,1991,24.45998
gin,1992,25.02863
gin,1993,25.18959
gin,1994,25.81226
gin,1995,25.46675
gin,1996,25.86714
gin,1997,25.64251
gin,1998,25.59087
gin,1999,25.86725
gin,2000,26.87798
gin,2001,27.46811
gin,2002,27.58867
gin,2003,27.62783
gin,2004,27.89358
gin,2005,27.75979
gin,2006,28.17452
gin,2007,28.16741
gin,2008,28.35221
gin,2009,28.71319
gin,2010,28.49885
gin,2011,28.94092
gin,2012,29.94465
gin,2013,29.80806
gin,2014,29.78045
gin,2015,30.70532
gin,2016,31.56995
gin,2017,30.14857
gin,2018,30.5955
gin,2019,28.78672
gmb,1975,26.14418
gmb,1976,26.15062
gmb,1977,26.42005
gmb,1978,26.44732
gmb,1979,26.50636
gmb,1980,27.26872
gmb,1981,27.89531
gmb,1982,28.572
gmb,1983,28.76621
gmb,1984,27.975
gmb,1985,28.65935
gmb,1986,29.22734
gmb,1987,29.29292
gmb,1988,29.6604
gmb,1989,29.84476
gmb,1990,29.09995
gmb,1991,30.52588
gmb,1992,30.98678
gmb,1993,30.70944
gmb,1994,29.80618
gmb,1995,35.11417
gmb,1996,35.33752
gmb,1997,35.88277
gmb,1998,35.98917
gmb,1999,36.17087
gmb,2000,36.51048
gmb,2001,38.06299
gmb,2002,37.97217
gmb,2003,38.39034
gmb,2004,38.46703
gmb,2005,38.88326
gmb,2006,38.21858
gmb,2007,39.14063
gmb,2008,38.96239
gmb,2009,38.78233
gmb,2010,38.65437
gmb,2011,38.31918
gmb,2012,38.24769
gmb,2013,38.56277
gmb,2014,38.98459
gmb,2015,38.54337
gmb,2016,39.93828
gmb,2017,46.75298
gmb,2018,49.43857
gmb,2019,47.02664
gnb,1975,26.73886
gnb,1976,27.21002
gnb,1977,26.97021
gnb,1978,27.15684
gnb,1979,26.65581
gnb,1980,26.75368
gnb,1981,26.48003
gnb,1982,27.08229
gnb,1983,27.42003
gnb,1984,27.18035
gnb,1985,27.63262
gnb,1986,27.73008
gnb,1987,28.01695
gnb,1988,27.99345
gnb,1989,28.22061
gnb,1990,29.89153
gnb,1991,30.17543
gnb,1992,29.71141
gnb,1993,31.73327
gnb,1994,31.24886
gnb,1995,30.90478
gnb,1996,31.96428
gnb,1997,32.4277
gnb,1998,32.72571
gnb,1999,33.08218
gnb,2000,34.26655
gnb,2001,34.55778
gnb,2002,34.3298
gnb,2003,33.96005
gnb,2004,33.72782
gnb,2005,34.51363
gnb,2006,35.13226
gnb,2007,35.11817
gnb,2008,34.62249
gnb,2009,35.22553
gnb,2010,34.86942
gnb,2011,34.94578
gnb,2012,35.59515
gnb,2013,36.11684
gnb,2014,36.21293
gnb,2015,36.79002
gnb,2016,36.28202
gnb,2017,36.65382
gnb,2018,35.52067
gnb,2019,41.36622
gnq,1975,4.74055
gnq,1976,4.77782
gnq,1977,4.87494
gnq,1978,4.85458
gnq,1979,4.83587
gnq,1980,18.86292
gnq,1981,19.50903
gnq,1982,19.49015
gnq,1983,19.35713
gnq,1984,19.67429
gnq,1985,19.90621
gnq,1986,20.01701
gnq,1987,20.52185
gnq,1988,21.23348
gnq,1989,21.06055
gnq,1990,23.9684
gnq,1991,23.83681
gnq,1992,24.03192
gnq,1993,24.04395
gnq,1994,23.47612
gnq,1995,22.816
gnq,1996,22.68872
gnq,1997,22.82051
gnq,1998,22.93072
gnq,1999,23.00721
gnq,2000,20.51602
gnq,2001,21.44429
gnq,2002,21.56481
gnq,2003,21.3215
gnq,2004,21.85083
gnq,2005,22.599
gnq,2006,23.21946
gnq,2007,23.41718
gnq,2008,22.19185
gnq,2009,22.20742
gnq,2010,23.04231
gnq,2011,21.15644
gnq,2012,22.65772
gnq,2013,21.55236
gnq,2014,22.75035
gnq,2015,23.52167
gnq,2016,23.35955
gnq,2017,23.85691
gnq,2018,24.34101
gnq,2019,23.38978
grc,1975,57.96405
grc,1976,58.93479
grc,1977,59.51565
grc,1978,59.94003
grc,1979,59.78835
grc,1980,62.22627
grc,1981,62.14002
grc,1982,64.22645
grc,1983,65.07772
grc,1984,64.97275
grc,1985,65.9812
grc,1986,65.49195
grc,1987,64.95683
grc,1988,66.14421
grc,1989,68.28885
grc,1990,74.51174
grc,1991,74.67636
grc,1992,75.47697
grc,1993,75.2112
grc,1994,75.4253
grc,1995,75.41317
grc,1996,75.46991
grc,1997,77.28908
grc,1998,76.96348
grc,1999,77.24646
grc,2000,78.32473
grc,2001,78.32762
grc,2002,79.0352
grc,2003,79.16029
grc,2004,78.80606
grc,2005,79.32242
grc,2006,79.29703
grc,2007,80.03397
grc,2008,79.64512
grc,2009,79.88511
grc,2010,80.05585
grc,2011,80.2524
grc,2012,80.78939
grc,2013,76.01851
grc,2014,75.96961
grc,2015,75.24734
grc,2016,75.48935
grc,2017,80.40836
grc,2018,79.54892
grc,2019,77.8945
gtm,1975,4.67266
gtm,1976,6.56745
gtm,1977,6.57663
gtm,1978,6.45636
gtm,1979,6.61938
