country,time,manuf_employ
lka,2009,18.23
lka,2010,18.03
lka,2011,17.85
lka,2012,17.68
lka,2013,17.79
lka,2014,18.04
lka,2015,17.98
lka,2016,17.88
lka,2017,19.26
lka,2018,18.26
lka,2019,18.07
lso,1991,10.22
lso,1992,10.21
lso,1993,10.21
lso,1994,10.17
lso,1995,10.15
lso,1996,10.14
lso,1997,10.13
lso,1998,10.1
lso,1999,10.03
lso,2000,10.05
lso,2001,10.24
lso,2002,10.35
lso,2003,10.25
lso,2004,10.25
lso,2005,10.11
lso,2006,10.16
lso,2007,10.04
lso,2008,9.99
lso,2009,9.81
lso,2010,9.63
lso,2011,9.59
lso,2012,9.49
lso,2013,9.42
lso,2014,9.41
lso,2015,9.46
lso,2016,9.41
lso,2017,9.22
lso,2018,9.17
lso,2019,9.06
ltu,1991,20.86
ltu,1992,20.16
ltu,1993,19.47
ltu,1994,18.82
ltu,1995,18.67
ltu,1996,18.58
ltu,1997,18.74
ltu,1998,19.21
ltu,1999,17.73
ltu,2000,18.21
ltu,2001,18.08
ltu,2002,17.8
ltu,2003,18.05
ltu,2004,17.87
ltu,2005,17.99
ltu,2006,17.67
ltu,2007,17.46
ltu,2008,17.07
ltu,2009,15.84
ltu,2010,15.37
ltu,2011,15.55
ltu,2012,15.7
ltu,2013,15.43
ltu,2014,15.06
ltu,2015,15.19
ltu,2016,15.44
ltu,2017,15.41
ltu,2018,15.99
ltu,2019,15.88
lux,1991,15.45
lux,1992,14.96
lux,1993,14.61
lux,1994,14.88
lux,1995,13.84
lux,1996,12.98
lux,1997,12.98
lux,1998,12.4
lux,1999,12.17
lux,2000,11.56
lux,2001,11.21
lux,2002,10.26
lux,2003,9.87
lux,2004,9.54
lux,2005,8.75
lux,2006,8.15
lux,2007,7.85
lux,2008,6.33
lux,2009,6.35
lux,2010,5.93
lux,2011,5.99
lux,2012,5.44
lux,2013,5.01
lux,2014,5.5
lux,2015,5.04
lux,2016,4.76
lux,2017,4.07
lux,2018,4.64
lux,2019,4.02
lva,1991,22.15
lva,1992,20.97
lva,1993,20.31
lva,1994,19.95
lva,1995,19.7
lva,1996,19.35
lva,1997,18.53
lva,1998,19.04
lva,1999,17.44
lva,2000,18.5
lva,2001,17.13
lva,2002,16.45
lva,2003,16.62
lva,2004,16.18
lva,2005,15.21
lva,2006,15.07
lva,2007,14.36
lva,2008,14.83
lva,2009,13.21
lva,2010,13.19
lva,2011,13.28
lva,2012,14
lva,2013,14.08
lva,2014,13.44
lva,2015,12.99
lva,2016,13.83
lva,2017,13.52
lva,2018,12.89
lva,2019,12.67
mar,1991,13.39
mar,1992,13.29
mar,1993,13.19
mar,1994,13.18
mar,1995,13.02
mar,1996,13.02
mar,1997,12.88
mar,1998,12.84
mar,1999,12.75
mar,2000,12.58
mar,2001,12.43
mar,2002,12.35
mar,2003,12.43
mar,2004,12
mar,2005,11.65
mar,2006,11.51
mar,2007,11.34
mar,2008,11.25
mar,2009,11.17
mar,2010,11.05
mar,2011,10.96
mar,2012,10.53
mar,2013,10.49
mar,2014,10.48
mar,2015,10.45
mar,2016,10.38
mar,2017,10.42
mar,2018,10.46
mar,2019,10.49
mda,1991,18.06
mda,1992,19.78
mda,1993,14.13
mda,1994,13.27
mda,1995,11.78
mda,1996,10.18
mda,1997,10.15
mda,1998,9.44
mda,1999,9.03
mda,2000,8.97
mda,2001,9.13
mda,2002,9.45
mda,2003,10.08
mda,2004,10.29
mda,2005,10
mda,2006,10.7
mda,2007,10.3
mda,2008,10.89
mda,2009,10.87
mda,2010,10.56
mda,2011,10.87
mda,2012,10.58
mda,2013,9.74
mda,2014,10.05
mda,2015,9.62
mda,2016,9.97
mda,2017,9.62
mda,2018,11.22
mda,2019,12.1
mdg,1991,8.8
mdg,1992,8.73
mdg,1993,8.64
mdg,1994,8.52
mdg,1995,8.39
mdg,1996,8.22
mdg,1997,8
mdg,1998,7.76
mdg,1999,7.49
mdg,2000,7.01
mdg,2001,6.32
mdg,2002,5.86
mdg,2003,5.55
mdg,2004,3.96
mdg,2005,2.8
mdg,2006,3.07
mdg,2007,3.36
mdg,2008,3.68
mdg,2009,4
mdg,2010,4.36
mdg,2011,4.75
mdg,2012,5.16
mdg,2013,5.35
mdg,2014,5.51
mdg,2015,5.65
mdg,2016,5.8
mdg,2017,5.83
mdg,2018,5.9
mdg,2019,5.93
mdv,1991,22.57
mdv,1992,22.49
mdv,1993,22.38
mdv,1994,22.28
mdv,1995,22.17
mdv,1996,22.04
mdv,1997,21.87
mdv,1998,21.62
mdv,1999,21.26
mdv,2000,20.69
mdv,2001,19.66
mdv,2002,18.92
mdv,2003,18.22
mdv,2004,16.52
mdv,2005,14.5
mdv,2006,13.28
mdv,2007,11.93
mdv,2008,10.68
mdv,2009,9.49
mdv,2010,9.75
mdv,2011,10.04
mdv,2012,10.24
mdv,2013,10.51
mdv,2014,10.78
mdv,2015,10.96
mdv,2016,11.21
mdv,2017,11.28
mdv,2018,11.3
mdv,2019,11.3
mex,1991,19.47
mex,1992,19.29
mex,1993,19.1
mex,1994,18.9
mex,1995,18.8
mex,1996,18.77
mex,1997,18.64
mex,1998,18.46
mex,1999,19.06
mex,2000,19.67
mex,2001,19.14
mex,2002,18.67
mex,2003,18.18
mex,2004,17.78
mex,2005,17.35
mex,2006,16.94
mex,2007,16.67
mex,2008,16.09
mex,2009,15.18
mex,2010,15.5
mex,2011,15.44
mex,2012,15.42
mex,2013,15.79
mex,2014,16.09
mex,2015,16.16
mex,2016,16.43
mex,2017,16.74
mex,2018,16.78
mex,2019,16.7
mkd,1991,27.26
mkd,1992,27.09
mkd,1993,26.69
mkd,1994,26.48
mkd,1995,26.22
mkd,1996,25.97
mkd,1997,25.66
mkd,1998,25.36
mkd,1999,25.23
mkd,2000,24.96
mkd,2001,24.18
mkd,2002,23.59
mkd,2003,24.09
mkd,2004,23.05
mkd,2005,22.43
mkd,2006,21.58
mkd,2007,21.38
mkd,2008,21
mkd,2009,20.25
mkd,2010,19.87
mkd,2011,19.41
mkd,2012,19.51
mkd,2013,19.38
mkd,2014,19.26
mkd,2015,19.43
mkd,2016,19.02
mkd,2017,19.34
mkd,2018,19.87
mkd,2019,19.79
mli,1991,5.54
mli,1992,5.51
mli,1993,5.48
mli,1994,5.44
mli,1995,5.43
mli,1996,5.39
mli,1997,5.39
mli,1998,5.37
mli,1999,5.35
mli,2000,5.39
mli,2001,5.4
mli,2002,5.38
mli,2003,5.36
mli,2004,5.33
mli,2005,5.29
mli,2006,5.37
mli,2007,5.29
mli,2008,5.23
mli,2009,5.25
mli,2010,5.18
mli,2011,5.12
mli,2012,5
mli,2013,4.95
mli,2014,4.96
mli,2015,4.78
mli,2016,3.86
mli,2017,5.2
mli,2018,4.23
mli,2019,4.05
mlt,1991,25.95
mlt,1992,25.72
mlt,1993,25.4
mlt,1994,25.15
mlt,1995,24.96
mlt,1996,24.52
mlt,1997,24.2
mlt,1998,23.8
mlt,1999,23.38
mlt,2000,22.8
mlt,2001,21.35
mlt,2002,21.4
mlt,2003,19.33
mlt,2004,20.16
mlt,2005,19.18
mlt,2006,17.38
mlt,2007,16.51
mlt,2008,14.96
mlt,2009,14.77
mlt,2010,15.13
mlt,2011,15.21
mlt,2012,13.39
mlt,2013,12.85
mlt,2014,12.78
mlt,2015,12.38
mlt,2016,11.96
mlt,2017,11.82
mlt,2018,11.33
mlt,2019,11.1
mmr,1991,6.7
mmr,1992,7.19
mmr,1993,7.26
mmr,1994,7.43
mmr,1995,7.92
mmr,1996,8.33
mmr,1997,8.76
mmr,1998,9.08
mmr,1999,9.36
mmr,2000,9.83
mmr,2001,10.11
mmr,2002,10.47
mmr,2003,10.86
mmr,2004,11.2
mmr,2005,11.47
mmr,2006,11.7
mmr,2007,11.81
mmr,2008,11.86
mmr,2009,11.89
mmr,2010,11.82
mmr,2011,11.65
mmr,2012,11.44
mmr,2013,11.22
mmr,2014,11.01
mmr,2015,10.92
mmr,2016,10.68
mmr,2017,10.47
mmr,2018,11.13
mmr,2019,10.54
mne,1991,16.15
mne,1992,15.85
mne,1993,15.43
mne,1994,15.44
mne,1995,15.68
mne,1996,16.07
mne,1997,16.22
mne,1998,16.29
mne,1999,15.75
mne,2000,15.56
mne,2001,15.33
mne,2002,14.86
mne,2003,14.37
mne,2004,13.31
mne,2005,12.24
mne,2006,11.65
mne,2007,10.96
mne,2008,10.35
mne,2009,9.3
mne,2010,8.59
mne,2011,7.88
mne,2012,7.01
mne,2013,7.22
mne,2014,6.61
mne,2015,6.68
mne,2016,5.62
mne,2017,5.52
mne,2018,6.08
mne,2019,5.97
mng,1991,10.7
mng,1992,9.45
mng,1993,8.64
mng,1994,8.32
mng,1995,8.77
mng,1996,8.48
mng,1997,7.67
mng,1998,7.2
mng,1999,7.19
mng,2000,6.75
mng,2001,6.68
mng,2002,6.38
mng,2003,5.35
mng,2004,6.03
mng,2005,4.71
mng,2006,4.65
mng,2007,6.05
mng,2008,6.47
mng,2009,5.79
mng,2010,6.27
mng,2011,6.34
mng,2012,6.14
mng,2013,7.34
mng,2014,7.7
mng,2015,7.06
mng,2016,7.5
mng,2017,7.52
mng,2018,8.05
mng,2019,7.89
moz,1991,0.6
moz,1992,0.6
moz,1993,0.59
moz,1994,0.59
moz,1995,0.59
moz,1996,0.6
moz,1997,0.6
moz,1998,0.61
moz,1999,0.63
moz,2000,0.65
moz,2001,0.68
moz,2002,0.71
moz,2003,0.76
moz,2004,0.88
moz,2005,1.01
moz,2006,1.17
moz,2007,1.34
moz,2008,1.54
moz,2009,1.77
moz,2010,2.04
moz,2011,2.35
moz,2012,2.7
moz,2013,3.1
moz,2014,3.55
moz,2015,4.07
moz,2016,4.33
moz,2017,4.54
moz,2018,4.75
moz,2019,4.89
mrt,1991,13.27
mrt,1992,13.18
mrt,1993,13.09
mrt,1994,12.94
mrt,1995,12.8
mrt,1996,12.67
mrt,1997,12.5
mrt,1998,12.3
mrt,1999,12.19
mrt,2000,11.93
mrt,2001,11.81
mrt,2002,11.77
mrt,2003,11.66
mrt,2004,11.65
mrt,2005,11.58
mrt,2006,11.43
mrt,2007,11.43
mrt,2008,11.42
mrt,2009,11.41
mrt,2010,11.33
mrt,2011,11.32
mrt,2012,11.33
mrt,2013,11.29
mrt,2014,11.29
mrt,2015,11.27
mrt,2016,11.2
mrt,2017,11.21
mrt,2018,11.12
mrt,2019,11.07
mus,1991,31.3
mus,1992,30.82
mus,1993,30.25
mus,1994,29.66
mus,1995,28.76
mus,1996,28.95
mus,1997,28.9
mus,1998,29.72
mus,1999,29.94
mus,2000,28.78
mus,2001,25.82
mus,2002,25.16
mus,2003,22.71
mus,2004,22.38
mus,2005,21.17
mus,2006,21.1
mus,2007,20.43
mus,2008,19.77
mus,2009,18.28
mus,2010,17.06
mus,2011,16.6
mus,2012,15.79
mus,2013,15.34
mus,2014,14.87
mus,2015,14.39
mus,2016,13.91
mus,2017,13.45
mus,2018,13.01
mus,2019,12.64
mwi,1991,5.25
mwi,1992,5.25
mwi,1993,5.16
mwi,1994,5.15
mwi,1995,5.09
mwi,1996,5.03
mwi,1997,4.98
mwi,1998,4.93
mwi,1999,4.85
mwi,2000,4.76
mwi,2001,4.64
mwi,2002,4.55
mwi,2003,4.5
mwi,2004,4.38
mwi,2005,4.3
mwi,2006,4.29
mwi,2007,4.27
mwi,2008,4.17
mwi,2009,4.09
mwi,2010,4.04
mwi,2011,4
mwi,2012,3.94
mwi,2013,3.89
mwi,2014,3.84
mwi,2015,3.79
mwi,2016,3.73
mwi,2017,3.67
mwi,2018,3.62
mwi,2019,3.56
mys,1991,23.33
mys,1992,23.26
mys,1993,23.39
mys,1994,23.34
mys,1995,23.29
mys,1996,22.76
mys,1997,23.37
mys,1998,22.18
mys,1999,22.52
mys,2000,22.8
mys,2001,23.34
mys,2002,21.68
mys,2003,21.59
mys,2004,20.27
mys,2005,19.8
mys,2006,20.27
mys,2007,18.72
mys,2008,18.22
mys,2009,16.57
mys,2010,16.93
mys,2011,17.1
mys,2012,16.56
mys,2013,16.7
mys,2014,16.61
mys,2015,16.51
mys,2016,16.88
mys,2017,17.36
mys,2018,16.92
mys,2019,16.77
nam,1991,5.82
nam,1992,5.96
nam,1993,6.12
nam,1994,6.22
nam,1995,6.35
nam,1996,6.4
nam,1997,6.51
nam,1998,6.13
nam,1999,5.72
nam,2000,5.34
nam,2001,5.5
nam,2002,5.69
nam,2003,5.96
nam,2004,6.17
nam,2005,5.93
nam,2006,5.76
nam,2007,5.56
nam,2008,5.28
nam,2009,5.11
nam,2010,4.9
nam,2011,4.73
nam,2012,4.54
nam,2013,4.8
nam,2014,4.02
nam,2015,5.16
nam,2016,6.55
nam,2017,6.9
nam,2018,7.2
nam,2019,7.68
ner,1991,8.24
ner,1992,8.17
ner,1993,8.09
ner,1994,7.99
ner,1995,7.91
ner,1996,7.81
ner,1997,7.71
ner,1998,7.59
ner,1999,7.48
ner,2000,7.34
ner,2001,7.19
ner,2002,7.05
ner,2003,6.92
ner,2004,6.81
ner,2005,6.67
ner,2006,6.56
ner,2007,6.45
ner,2008,6.34
ner,2009,6.25
ner,2010,6.16
ner,2011,6.08
ner,2012,6.04
ner,2013,5.99
ner,2014,5.9
ner,2015,5.81
ner,2016,5.73
ner,2017,5.66
ner,2018,5.58
ner,2019,5.5
nga,1991,11.94
nga,1992,11.85
nga,1993,11.8
nga,1994,11.77
nga,1995,11.66
nga,1996,11.53
nga,1997,11.43
nga,1998,11.25
nga,1999,11.08
nga,2000,10.85
nga,2001,10.71
nga,2002,10.45
nga,2003,10.29
nga,2004,10.03
nga,2005,9.48
nga,2006,8.95
nga,2007,8.46
nga,2008,8
nga,2009,7.55
nga,2010,7.08
nga,2011,6.66
nga,2012,7.29
nga,2013,7.97
nga,2014,8.01
nga,2015,8.06
nga,2016,8.17
nga,2017,8.24
nga,2018,8.25
nga,2019,8.29
nic,1991,13.59
nic,1992,13.46
nic,1993,13.32
nic,1994,13.38
nic,1995,13.41
nic,1996,13.46
nic,1997,13.44
nic,1998,13.41
nic,1999,13.54
nic,2000,13.48
nic,2001,13.53
nic,2002,13.44
nic,2003,13.28
nic,2004,12.91
nic,2005,14.53
nic,2006,13.84
nic,2007,14.48
nic,2008,13.72
nic,2009,13.1
nic,2010,12.76
nic,2011,12.52
nic,2012,12.28
nic,2013,11.96
nic,2014,11.65
nic,2015,11.51
nic,2016,11.36
nic,2017,11.21
nic,2018,10.71
nic,2019,10.24
nld,1991,18.18
nld,1992,17.78
nld,1993,17.32
nld,1994,16.64
nld,1995,16.46
nld,1996,16.26
nld,1997,15.88
nld,1998,15.82
nld,1999,15.24
nld,2000,14.86
nld,2001,14.41
nld,2002,13.91
nld,2003,13.46
nld,2004,13.57
nld,2005,13.91
nld,2006,13.57
nld,2007,12.85
nld,2008,11.65
nld,2009,11.13
nld,2010,10.62
nld,2011,10.29
nld,2012,10.22
nld,2013,10.07
nld,2014,10.07
nld,2015,10.25
nld,2016,10.36
nld,2017,10.32
nld,2018,10.22
nld,2019,10.06
nor,1991,15.37
nor,1992,15.16
nor,1993,14.99
nor,1994,14.87
nor,1995,14.63
nor,1996,14.82
nor,1997,15.03
nor,1998,14.46
nor,1999,13.59
nor,2000,13.02
nor,2001,12.65
nor,2002,12.69
nor,2003,12.49
nor,2004,11.56
nor,2005,11.61
nor,2006,11.54
nor,2007,11.46
nor,2008,10.65
nor,2009,9.94
nor,2010,9.47
nor,2011,9.41
nor,2012,9.26
nor,2013,8.82
nor,2014,8.73
nor,2015,8.63
nor,2016,8.29
nor,2017,8.07
nor,2018,7.74
nor,2019,7.72
npl,1991,2.07
npl,1992,2.36
npl,1993,2.69
npl,1994,3.12
npl,1995,3.53
npl,1996,4.04
npl,1997,4.6
npl,1998,5.17
npl,1999,5.84
npl,2000,6.23
npl,2001,6.54
npl,2002,6.69
npl,2003,6.89
npl,2004,7.05
npl,2005,7.15
npl,2006,7.21
npl,2007,7.26
npl,2008,7.37
npl,2009,7.44
npl,2010,7.51
npl,2011,7.54
npl,2012,7.63
npl,2013,7.69
npl,2014,7.79
npl,2015,7.81
npl,2016,7.73
npl,2017,7.85
npl,2018,7.93
npl,2019,8.01
nzl,1991,18.88
nzl,1992,18.62
nzl,1993,18.43
nzl,1994,18.37
nzl,1995,17.75
nzl,1996,17.09
nzl,1997,16.49
nzl,1998,16.97
nzl,1999,16.06
nzl,2000,15.9
nzl,2001,15.98
nzl,2002,15.6
nzl,2003,14.23
nzl,2004,14.2
nzl,2005,13.39
nzl,2006,12.85
nzl,2007,12.54
nzl,2008,12.46
nzl,2009,11.55
nzl,2010,11.36
nzl,2011,11.26
nzl,2012,11.08
nzl,2013,10.94
nzl,2014,10.61
nzl,2015,10.9
nzl,2016,9.86
nzl,2017,9.84
nzl,2018,9.5
nzl,2019,9.05
omn,1991,1.81
omn,1992,1.81
omn,1993,1.84
omn,1994,1.87
omn,1995,1.91
omn,1996,1.93
omn,1997,2.46
omn,1998,3.13
omn,1999,3.93
omn,2000,4.95
omn,2001,5.49
omn,2002,6
omn,2003,6.54
omn,2004,7.12
omn,2005,7.69
omn,2006,8.36
omn,2007,8.97
omn,2008,9.58
omn,2009,7.52
omn,2010,5.64
omn,2011,5.46
omn,2012,5.19
omn,2013,4.85
omn,2014,4.62
omn,2015,4.49
omn,2016,4.37
omn,2017,4.21
omn,2018,4.04
omn,2019,3.94
pak,1991,15.08
pak,1992,15.08
pak,1993,14.96
pak,1994,14.88
pak,1995,14.83
pak,1996,14.76
pak,1997,14.57
pak,1998,14.42
pak,1999,14.3
pak,2000,14.17
pak,2001,14.02
pak,2002,13.86
pak,2003,13.84
pak,2004,13.81
pak,2005,13.75
pak,2006,13.85
pak,2007,13.55
pak,2008,13
pak,2009,13.28
pak,2010,13.51
pak,2011,13.92
pak,2012,14.11
pak,2013,14.32
pak,2014,14.33
pak,2015,15.52
pak,2016,15.33
pak,2017,15.78
pak,2018,16.23
pak,2019,16.24
pan,1991,9.53
pan,1992,10.09
pan,1993,10.35
pan,1994,10.77
pan,1995,10.68
pan,1996,10.84
pan,1997,10.59
pan,1998,9.85
pan,1999,9.78
pan,2000,9.24
pan,2001,8.99
pan,2002,9.18
pan,2003,8.94
pan,2004,8.85
pan,2005,8.78
pan,2006,8.69
pan,2007,8.67
pan,2008,8.65
pan,2009,8.7
pan,2010,8.28
pan,2011,6.97
pan,2012,6.87
pan,2013,7.71
pan,2014,7.37
pan,2015,7.69
pan,2016,7.33
pan,2017,7.35
pan,2018,7.6
pan,2019,7.54
per,1991,11.23
per,1992,11.1
per,1993,11.05
per,1994,11.1
per,1995,11.06
per,1996,10.94
per,1997,10.88
per,1998,10.66
per,1999,10.35
per,2000,10.18
per,2001,10.07
per,2002,9.89
per,2003,8.52
per,2004,9.72
per,2005,9.61
per,2006,9.97
per,2007,10.98
per,2008,10.91
per,2009,10.54
per,2010,10.36
per,2011,9.91
per,2012,10.26
per,2013,9.92
per,2014,9.25
per,2015,9.16
per,2016,9.33
per,2017,9.17
per,2018,8.86
per,2019,8.61
phl,1991,10.36
phl,1992,10.65
phl,1993,10.08
phl,1994,10.14
phl,1995,10.19
phl,1996,9.92
phl,1997,10.32
phl,1998,10.2
phl,1999,9.95
phl,2000,10
phl,2001,9.77
phl,2002,9.54
phl,2003,9.46
phl,2004,9.38
phl,2005,9.29
phl,2006,9.17
phl,2007,9.07
phl,2008,8.9
phl,2009,8.64
phl,2010,8.57
phl,2011,8.41
phl,2012,8.28
phl,2013,8.29
phl,2014,8.35
phl,2015,8.25
phl,2016,8.32
phl,2017,8.63
phl,2018,8.81
phl,2019,8.53
png,1991,1.03
png,1992,1.07
png,1993,1.12
png,1994,1.13
png,1995,1.12
png,1996,1.15
png,1997,1.13
png,1998,1.11
png,1999,1.12
png,2000,1.11
png,2001,1.1
png,2002,1.08
png,2003,1.1
png,2004,1.12
png,2005,1.18
png,2006,1.23
png,2007,1.29
png,2008,1.29
png,2009,1.33
png,2010,1.42
png,2011,1.42
png,2012,1.45
png,2013,1.47
png,2014,1.61
png,2015,1.67
png,2016,1.71
png,2017,1.74
png,2018,1.72
png,2019,1.77
pol,1991,24.87
pol,1992,23.37
pol,1993,22.92
pol,1994,22.3
pol,1995,21.98
pol,1996,21.55
pol,1997,21.16
pol,1998,20.64
pol,1999,20.2
pol,2000,19.77
pol,2001,20.16
pol,2002,18.85
pol,2003,19.22
pol,2004,20.34
pol,2005,20.07
pol,2006,20.48
pol,2007,20.75
pol,2008,20.44
pol,2009,19.29
pol,2010,18.6
pol,2011,18.77
pol,2012,18.65
pol,2013,19.08
pol,2014,19.17
pol,2015,19.38
pol,2016,20.32
pol,2017,20.91
pol,2018,21.12
pol,2019,20.73
prk,1991,21.69
prk,1992,20.55
prk,1993,19.56
prk,1994,18.76
prk,1995,17.63
prk,1996,16.59
prk,1997,15.07
prk,1998,14.34
prk,1999,14.63
prk,2000,14
prk,2001,13.95
prk,2002,13.42
prk,2003,13.03
prk,2004,12.71
prk,2005,12.73
prk,2006,11.98
prk,2007,11.26
prk,2008,11.29
prk,2009,10.7
prk,2010,10.2
prk,2011,9.91
prk,2012,9.7
prk,2013,9.46
prk,2014,9.23
prk,2015,8.72
prk,2016,8.89
prk,2017,8.09
prk,2018,7.27
prk,2019,7.55
prt,1991,24.46
prt,1992,24.08
prt,1993,23.46
prt,1994,23.28
prt,1995,22.75
prt,1996,21.92
prt,1997,20.94
prt,1998,23.71
prt,1999,22.58
prt,2000,21.68
prt,2001,21.35
prt,2002,20.42
prt,2003,20.04
prt,2004,19.48
prt,2005,18.81
prt,2006,18.88
prt,2007,18.31
prt,2008,17
prt,2009,16.61
prt,2010,16.37
prt,2011,16.52
prt,2012,16.29
prt,2013,15.92
prt,2014,16.42
prt,2015,16.91
prt,2016,16.87
prt,2017,16.89
prt,2018,17.14
prt,2019,17.03
pry,1991,12.16
pry,1992,12.05
pry,1993,11.98
pry,1994,11.92
pry,1995,11.88
pry,1996,11.74
pry,1997,11.63
pry,1998,11.42
pry,1999,11.21
pry,2000,10.99
pry,2001,10.62
pry,2002,10.35
pry,2003,10.9
pry,2004,11.41
pry,2005,9.74
pry,2006,10.52
pry,2007,12.15
pry,2008,12.36
pry,2009,11.19
pry,2010,11.23
pry,2011,10.66
pry,2012,10.65
pry,2013,10.1
pry,2014,11.4
pry,2015,12.42
pry,2016,11.16
pry,2017,11.68
pry,2018,11.03
pry,2019,10.43
pse,1991,14.96
pse,1992,14.91
pse,1993,14.83
pse,1994,14.75
pse,1995,14.69
pse,1996,14.55
pse,1997,14.49
pse,1998,14.28
pse,1999,13.81
pse,2000,13.84
pse,2001,13.55
pse,2002,12.4
pse,2003,12.25
pse,2004,12.27
pse,2005,12.68
pse,2006,12
pse,2007,12.32
pse,2008,11.99
pse,2009,11.53
pse,2010,11.04
pse,2011,11.31
pse,2012,11.6
pse,2013,11.52
pse,2014,11.8
pse,2015,12.13
pse,2016,12.51
pse,2017,12.34
pse,2018,12.31
pse,2019,11.89
qat,1991,8.09
qat,1992,8.04
qat,1993,8.06
qat,1994,8.08
qat,1995,8.14
qat,1996,8.35
qat,1997,8.63
qat,1998,9.73
qat,1999,10.82
qat,2000,11.99
qat,2001,13.31
qat,2002,11.78
qat,2003,10.4
qat,2004,9.15
qat,2005,10.42
qat,2006,11.83
qat,2007,8.71
qat,2008,7.48
qat,2009,8.65
qat,2010,8.31
qat,2011,7.96
qat,2012,7.67
qat,2013,7.77
qat,2014,7.36
qat,2015,6.95
qat,2016,7.03
qat,2017,7.03
qat,2018,6.92
qat,2019,6.88
rou,1991,31.26
rou,1992,27.4
rou,1993,25.9
rou,1994,24.62
rou,1995,22.4
rou,1996,22.97
rou,1997,21.84
rou,1998,20.77
rou,1999,19.61
rou,2000,18.62
rou,2001,18.37
rou,2002,21.51
rou,2003,20.96
rou,2004,22.51
rou,2005,21.5
rou,2006,21.29
rou,2007,21.1
rou,2008,20.34
rou,2009,18.95
rou,2010,17.59
rou,2011,18.11
rou,2012,17.81
rou,2013,17.95
rou,2014,18.52
rou,2015,18.18
rou,2016,18.91
rou,2017,19.23
rou,2018,19.29
rou,2019,18.91
rus,1991,26.62
rus,1992,25.68
rus,1993,25.57
rus,1994,23.42
rus,1995,21.97
rus,1996,20.58
rus,1997,19.29
rus,1998,18.71
rus,1999,19
rus,2000,19.47
rus,2001,20.13
rus,2002,20.17
rus,2003,19.1
rus,2004,18.37
rus,2005,17.69
rus,2006,17.48
rus,2007,17.46
rus,2008,16.01
rus,2009,14.87
rus,2010,14.88
rus,2011,14.62
rus,2012,14.66
rus,2013,14.47
rus,2014,14.21
rus,2015,13.98
rus,2016,14.04
rus,2017,14.18
rus,2018,14.09
rus,2019,14.26
rwa,1991,1.15
rwa,1992,1.14
rwa,1993,1.14
rwa,1994,1.14
rwa,1995,1.12
rwa,1996,1.13
rwa,1997,1.14
rwa,1998,1.14
rwa,1999,1.15
rwa,2000,1.18
rwa,2001,1.22
rwa,2002,1.28
rwa,2003,1.38
rwa,2004,1.48
rwa,2005,1.6
rwa,2006,1.73
rwa,2007,1.86
rwa,2008,2.01
rwa,2009,2.17
rwa,2010,2.34
rwa,2011,2.51
rwa,2012,2.71
rwa,2013,2.4
rwa,2014,2.11
rwa,2015,2.07
rwa,2016,2.01
rwa,2017,1.93
rwa,2018,1.87
rwa,2019,1.84
sau,1991,8.26
sau,1992,8.1
sau,1993,8.02
sau,1994,7.97
sau,1995,7.95
sau,1996,7.95
sau,1997,7.95
sau,1998,7.94
sau,1999,7.91
sau,2000,7.71
sau,2001,8.07
sau,2002,7.58
sau,2003,7.38
sau,2004,7.15
sau,2005,6.92
sau,2006,6.71
sau,2007,7.37
sau,2008,6.47
sau,2009,6.48
sau,2010,6.62
sau,2011,6.76
sau,2012,6.92
sau,2013,7.08
sau,2014,7.19
sau,2015,8.22
sau,2016,7.75
sau,2017,8.09
sau,2018,8.41
sau,2019,8.46
sdn,1991,7.63
sdn,1992,7.6
sdn,1993,7.58
sdn,1994,7.51
sdn,1995,7.48
sdn,1996,7.52
sdn,1997,7.53
sdn,1998,7.5
sdn,1999,7.44
sdn,2000,7.43
sdn,2001,7.42
sdn,2002,7.43
sdn,2003,7.45
sdn,2004,7.43
sdn,2005,7.46
sdn,2006,7.53
sdn,2007,7.64
sdn,2008,7.69
sdn,2009,7.69
sdn,2010,7.63
sdn,2011,7.78
sdn,2012,7.94
sdn,2013,7.95
sdn,2014,7.93
sdn,2015,7.96
sdn,2016,8.02
sdn,2017,8.12
sdn,2018,8.01
sdn,2019,7.95
sen,1991,8.62
sen,1992,8.56
sen,1993,8.5
sen,1994,8.47
sen,1995,8.36
sen,1996,8.26
sen,1997,8.16
sen,1998,8.06
sen,1999,7.95
sen,2000,7.8
sen,2001,7.78
sen,2002,7.69
sen,2003,7.53
sen,2004,7.44
sen,2005,7.31
sen,2006,7.19
sen,2007,7.09
sen,2008,6.97
sen,2009,6.86
sen,2010,6.74
sen,2011,6.67
sen,2012,6.54
sen,2013,6.42
sen,2014,6.3
sen,2015,6.18
sen,2016,6.09
sen,2017,6.01
sen,2018,5.94
sen,2019,5.89
sgp,1991,28.18
sgp,1992,27.54
sgp,1993,26.98
sgp,1994,25.62
sgp,1995,23.97
sgp,1996,23.24
sgp,1997,23.14
sgp,1998,22.1
sgp,1999,21.7
sgp,2000,20.55
sgp,2001,19.43
sgp,2002,18.96
sgp,2003,18.86
sgp,2004,18.23
sgp,2005,16.68
sgp,2006,16.77
sgp,2007,16.87
sgp,2008,16.82
sgp,2009,16.28
sgp,2010,15.34
sgp,2011,14.6
sgp,2012,14.1
sgp,2013,13.6
sgp,2014,11.83
sgp,2015,11.09
sgp,2016,10.89
sgp,2017,10.6
sgp,2018,10.36
