country,time,mincpcap_cppp
bra,1888,0.9388
bra,1889,0.9521
bra,1890,1.0415
bra,1891,1.1067
bra,1892,0.9597
bra,1893,0.8168
bra,1894,0.8168
bra,1895,0.9672
bra,1896,0.8786
bra,1897,0.8653
bra,1898,0.887
bra,1899,0.8695
bra,1900,0.8394
bra,1901,0.9029
bra,1902,0.8845
bra,1903,0.8837
bra,1904,0.882
bra,1905,0.8887
bra,1906,0.9538
bra,1907,0.9338
bra,1908,0.9079
bra,1909,0.9597
bra,1910,0.9513
bra,1911,1.034
bra,1912,1.0006
bra,1913,1.0048
bra,1914,0.9647
bra,1915,0.9872
bra,1916,0.9956
bra,1917,1.0432
bra,1918,0.9998
bra,1919,1.1083
bra,1920,1.1927
bra,1921,1.1927
bra,1922,1.2495
bra,1923,1.2938
bra,1924,1.2679
bra,1925,1.247
bra,1926,1.2478
bra,1927,1.3121
bra,1928,1.4332
bra,1929,1.4073
bra,1930,1.2971
bra,1931,1.2428
bra,1932,1.2603
bra,1933,1.3322
bra,1934,1.4132
bra,1935,1.424
bra,1936,1.5284
bra,1937,1.5468
bra,1938,1.5786
bra,1939,1.5627
bra,1940,1.5468
bra,1941,1.617
bra,1942,1.5218
bra,1943,1.6938
bra,1944,1.7147
bra,1945,1.7214
bra,1946,1.8575
bra,1947,1.8792
bra,1948,2.0137
bra,1949,2.1173
bra,1950,2.1482
bra,1951,2.1891
bra,1952,2.2835
bra,1953,2.3227
bra,1954,2.4313
bra,1955,2.57
bra,1956,2.5666
bra,1957,2.6827
bra,1958,2.8865
bra,1959,3.0753
bra,1960,3.264
bra,1961,3.4628
bra,1962,3.604
bra,1963,3.538
bra,1964,3.5714
bra,1965,3.5706
bra,1966,3.7192
bra,1967,3.7869
bra,1968,4.0625
bra,1969,4.3498
bra,1970,4.6989
bra,1971,5.1199
bra,1972,5.6143
bra,1973,6.2675
bra,1974,6.6408
bra,1975,6.8479
bra,1976,7.4025
bra,1977,7.618
bra,1978,7.8435
bra,1979,8.2135
bra,1980,8.8015
bra,1981,8.2661
bra,1982,8.424
bra,1983,7.1135
bra,1984,7.0688
bra,1985,7.459
bra,1986,13.3399
bra,1987,10.4744
bra,1988,10.3267
bra,1989,11.9894
bra,1990,9.4026
bra,1991,8.8341
bra,1992,7.4865
bra,1993,9.4179
bra,1994,10.8265
bra,1995,12.6248
bra,1996,12.693
bra,1997,12.5465
bra,1998,12.9289
bra,1999,12.1248
bra,2000,13.0495
bra,2001,13.5821
bra,2002,13.7911
bra,2003,13.1177
bra,2004,13.1837
bra,2005,13.85
bra,2006,14.8775
bra,2007,15.384
bra,2008,16.2094
bra,2009,16.7067
bra,2010,17.4265
bra,2011,17.9851
bra,2012,19.8345
bra,2013,20.5723
bra,2014,21.2
bra,2015,20.5293
bra,2016,20.5924
bra,2017,20.4804
bra,2018,21.254
bra,2019,21.332
bra,2020,20.342
bra,2021,20.9506
bra,2022,21.3582
bra,2023,21.6887
bra,2024,22.0032
bra,2025,22.3308
bra,2026,22.6613
bra,2027,23.0063
bra,2028,23.3732
bra,2029,23.7678
bra,2030,24.1943
bra,2031,24.6529
bra,2032,25.1392
bra,2033,25.6517
bra,2034,26.1846
bra,2035,26.7349
bra,2036,27.3012
bra,2037,27.8792
bra,2038,28.4718
bra,2039,29.076
bra,2040,29.6933
bra,2041,30.3237
bra,2042,30.9672
bra,2043,31.6239
bra,2044,32.2965
bra,2045,32.9822
bra,2046,33.6811
bra,2047,34.3974
bra,2048,35.1268
bra,2049,35.8722
bra,2050,36.6351
brb,1800,1.12
brb,1801,1.1211
brb,1802,1.1211
brb,1803,1.1211
brb,1804,1.1211
brb,1805,1.1211
brb,1806,1.1211
brb,1807,1.1211
brb,1808,1.1221
brb,1809,1.1221
brb,1810,1.1221
brb,1811,1.1221
brb,1812,1.1221
brb,1813,1.1221
brb,1814,1.1221
brb,1815,1.1232
brb,1816,1.1232
brb,1817,1.1232
brb,1818,1.1232
brb,1819,1.1232
brb,1820,1.1232
brb,1821,1.1309
brb,1822,1.1397
brb,1823,1.1463
brb,1824,1.154
brb,1825,1.1627
brb,1826,1.1704
brb,1827,1.177
brb,1828,1.1858
brb,1829,1.1934
brb,1830,1.2022
brb,1831,1.211
brb,1832,1.2176
brb,1833,1.2264
brb,1834,1.2351
brb,1835,1.2439
brb,1836,1.2505
brb,1837,1.2593
brb,1838,1.268
brb,1839,1.2768
brb,1840,1.2856
brb,1841,1.2944
brb,1842,1.3031
brb,1843,1.3119
brb,1844,1.3207
brb,1845,1.3295
brb,1846,1.3393
brb,1847,1.3481
brb,1848,1.3569
brb,1849,1.3657
brb,1850,1.3744
brb,1851,1.3843
brb,1852,1.3942
brb,1853,1.403
brb,1854,1.4128
brb,1855,1.4227
brb,1856,1.4326
brb,1857,1.4414
brb,1858,1.4512
brb,1859,1.4611
brb,1860,1.471
brb,1861,1.4819
brb,1862,1.4918
brb,1863,1.5006
brb,1864,1.5105
brb,1865,1.5214
brb,1866,1.5313
brb,1867,1.5412
brb,1868,1.5521
brb,1869,1.562
brb,1870,1.573
brb,1871,1.585
brb,1872,1.5938
brb,1873,1.6059
brb,1874,1.6169
brb,1875,1.6278
brb,1876,1.6388
brb,1877,1.6498
brb,1878,1.6607
brb,1879,1.6717
brb,1880,1.6827
brb,1881,1.6947
brb,1882,1.7057
brb,1883,1.7167
brb,1884,1.7287
brb,1885,1.7397
brb,1886,1.7529
brb,1887,1.7649
brb,1888,1.7759
brb,1889,1.788
brb,1890,1.8
brb,1891,1.8121
brb,1892,1.8253
brb,1893,1.8373
brb,1894,1.8494
brb,1895,1.8615
brb,1896,1.8746
brb,1897,1.8878
brb,1898,1.8999
brb,1899,1.913
brb,1900,1.9251
brb,1901,1.9394
brb,1902,1.9525
brb,1903,1.9646
brb,1904,1.9777
brb,1905,1.992
brb,1906,2.0052
brb,1907,2.0183
brb,1908,2.0326
brb,1909,2.0458
brb,1910,2.06
brb,1911,2.0743
brb,1912,2.0874
brb,1913,2.1017
brb,1914,2.1335
brb,1915,2.1653
brb,1916,2.1982
brb,1917,2.2311
brb,1918,2.2651
brb,1919,2.2991
brb,1920,2.3342
brb,1921,2.3847
brb,1922,2.4363
brb,1923,2.4878
brb,1924,2.5427
brb,1925,2.5953
brb,1926,2.6523
brb,1927,2.7072
brb,1928,2.7642
brb,1929,2.8224
brb,1930,2.8816
brb,1931,2.9419
brb,1932,3.0023
brb,1933,3.0637
brb,1934,3.1262
brb,1935,3.1909
brb,1936,3.2557
brb,1937,3.3215
brb,1938,3.3884
brb,1939,3.4553
brb,1940,3.5244
brb,1941,3.5957
brb,1942,3.667
brb,1943,3.7383
brb,1944,3.8118
brb,1945,3.8864
brb,1946,3.9621
brb,1947,4.0389
brb,1948,4.1167
brb,1949,4.1968
brb,1950,4.2769
brb,1951,4.4315
brb,1952,4.6114
brb,1953,4.7979
brb,1954,4.98
brb,1955,5.2147
brb,1956,5.5383
brb,1957,5.8619
brb,1958,6.1252
brb,1959,6.3753
brb,1960,6.7066
brb,1961,7.1541
brb,1962,7.4404
brb,1963,7.5622
brb,1964,7.9494
brb,1965,8.0722
brb,1966,8.5593
brb,1967,9.3106
brb,1968,10.4514
brb,1969,11.4409
brb,1970,12.5893
brb,1971,12.9524
brb,1972,12.9886
brb,1973,13.0435
brb,1974,12.3359
brb,1975,11.997
brb,1976,12.4544
brb,1977,12.8142
brb,1978,13.3594
brb,1979,14.3258
brb,1980,14.8742
brb,1981,14.5364
brb,1982,13.7334
brb,1983,13.6961
brb,1984,14.0877
brb,1985,14.147
brb,1986,14.7766
brb,1987,15.0749
brb,1988,15.5203
brb,1989,15.9711
brb,1990,15.3393
brb,1991,14.6866
brb,1992,13.7992
brb,1993,13.8563
brb,1994,14.08
brb,1995,14.3071
brb,1996,14.815
brb,1997,15.4512
brb,1998,15.9591
brb,1999,15.9459
brb,2000,16.5898
brb,2001,16.139
brb,2002,16.2114
brb,2003,16.5097
brb,2004,16.6841
brb,2005,17.2787
brb,2006,18.2231
brb,2007,18.5423
brb,2008,18.5895
brb,2009,17.5726
brb,2010,17.1086
brb,2011,16.9419
brb,2012,16.8223
brb,2013,16.5503
brb,2014,16.4998
brb,2015,16.8739
brb,2016,17.2633
brb,2017,17.3192
brb,2018,17.1942
brb,2019,17.1547
brb,2020,14.0998
brb,2021,14.6406
brb,2022,15.7276
brb,2023,16.4406
brb,2024,16.8421
brb,2025,17.1086
brb,2026,17.3796
brb,2027,17.6604
brb,2028,17.9566
brb,2029,18.2714
brb,2030,18.6081
brb,2031,18.9668
brb,2032,19.3463
brb,2033,19.7434
brb,2034,20.1548
brb,2035,20.5793
brb,2036,21.0148
brb,2037,21.4601
brb,2038,21.9153
brb,2039,22.3804
brb,2040,22.8565
brb,2041,23.3413
brb,2042,23.8371
brb,2043,24.3428
brb,2044,24.8595
brb,2045,25.3871
brb,2046,25.9268
brb,2047,26.4763
brb,2048,27.039
brb,2049,27.6127
brb,2050,28.1996
brn,1800,1.873
brn,1801,1.873
brn,1802,1.873
brn,1803,1.8752
brn,1804,1.8752
brn,1805,1.8752
brn,1806,1.8752
brn,1807,1.8752
brn,1808,1.8763
brn,1809,1.8763
brn,1810,1.8763
brn,1811,1.8763
brn,1812,1.8774
brn,1813,1.8774
brn,1814,1.8774
brn,1815,1.8774
brn,1816,1.8774
brn,1817,1.8786
brn,1818,1.8786
brn,1819,1.8786
brn,1820,1.8786
brn,1821,1.8863
brn,1822,1.8919
brn,1823,1.8985
brn,1824,1.904
brn,1825,1.9107
brn,1826,1.9185
brn,1827,1.924
brn,1828,1.9306
brn,1829,1.9362
brn,1830,1.9439
brn,1831,1.9506
brn,1832,1.9561
brn,1833,1.9639
brn,1834,1.9705
brn,1835,1.9772
brn,1836,1.9838
brn,1837,1.9905
brn,1838,1.9971
brn,1839,2.0038
brn,1840,2.0116
brn,1841,2.0171
brn,1842,2.0249
brn,1843,2.0304
brn,1844,2.0382
brn,1845,2.0459
brn,1846,2.0515
brn,1847,2.0592
brn,1848,2.0659
brn,1849,2.0725
brn,1850,2.0803
brn,1851,2.0869
brn,1852,2.0936
brn,1853,2.1013
brn,1854,2.1091
brn,1855,2.1146
brn,1856,2.1224
brn,1857,2.1301
brn,1858,2.1379
brn,1859,2.1445
brn,1860,2.1523
brn,1861,2.1601
brn,1862,2.1656
brn,1863,2.1734
brn,1864,2.1811
brn,1865,2.1878
brn,1866,2.1955
brn,1867,2.2033
brn,1868,2.211
brn,1869,2.2177
brn,1870,2.2266
brn,1871,2.2343
brn,1872,2.2421
brn,1873,2.2487
brn,1874,2.2565
brn,1875,2.2642
brn,1876,2.2709
brn,1877,2.2798
brn,1878,2.2875
brn,1879,2.2953
brn,1880,2.303
brn,1881,2.3108
brn,1882,2.3186
brn,1883,2.3274
brn,1884,2.3341
brn,1885,2.3418
brn,1886,2.3507
brn,1887,2.3584
brn,1888,2.3662
brn,1889,2.374
brn,1890,2.3828
brn,1891,2.3906
brn,1892,2.3995
brn,1893,2.4061
brn,1894,2.415
brn,1895,2.4227
brn,1896,2.4316
brn,1897,2.4394
brn,1898,2.4471
brn,1899,2.456
brn,1900,2.4648
brn,1901,2.4737
brn,1902,2.4804
brn,1903,2.4892
brn,1904,2.4981
brn,1905,2.507
brn,1906,2.5158
brn,1907,2.5236
brn,1908,2.5325
brn,1909,2.5413
brn,1910,2.5491
brn,1911,2.5579
brn,1912,2.5657
brn,1913,2.5746
brn,1914,2.5845
brn,1915,2.5934
brn,1916,2.6023
brn,1917,2.6111
brn,1918,2.62
brn,1919,2.6278
brn,1920,2.6366
brn,1921,2.6499
brn,1922,2.6632
brn,1923,2.6754
brn,1924,2.6887
brn,1925,2.7009
brn,1926,2.7153
brn,1927,2.7275
brn,1928,2.7408
brn,1929,2.753
brn,1930,3.2129
brn,1931,3.7482
brn,1932,4.3733
brn,1933,5.1026
brn,1934,5.9526
brn,1935,6.9457
brn,1936,8.1027
brn,1937,9.4526
brn,1938,11.0286
brn,1939,12.8662
brn,1940,15.0107
brn,1941,17.4889
brn,1942,20.376
brn,1943,23.7374
brn,1944,27.6508
brn,1945,32.2048
brn,1946,37.5069
brn,1947,43.6801
brn,1948,50.8618
brn,1949,59.2206
brn,1950,68.9458
brn,1951,69.9788
brn,1952,71.0206
brn,1953,72.0723
brn,1954,73.1319
brn,1955,74.2003
brn,1956,75.2786
brn,1957,76.3637
brn,1958,77.4575
brn,1959,78.5592
brn,1960,79.6697
brn,1961,80.6306
brn,1962,81.5948
brn,1963,82.5612
brn,1964,83.531
brn,1965,84.503
brn,1966,85.4783
brn,1967,86.4547
brn,1968,87.4333
brn,1969,88.4141
brn,1970,89.3961
brn,1971,93.7107
brn,1972,98.4254
brn,1973,102.9505
brn,1974,109.7765
brn,1975,105.514
brn,1976,121.6197
brn,1977,129.615
brn,1978,133.2269
brn,1979,157.4054
brn,1980,141.3972
brn,1981,109.6823
brn,1982,110.4703
brn,1983,107.6807
brn,1984,105.1095
brn,1985,100.4635
brn,1986,86.2884
brn,1987,83.9787
brn,1988,81.1825
brn,1989,80.4987
brn,1990,78.9449
brn,1991,79.1377
brn,1992,80.5785
brn,1993,78.5891
brn,1994,78.8839
brn,1995,80.2915
brn,1996,80.5674
brn,1997,77.5152
brn,1998,75.3462
brn,1999,75.9647
brn,2000,76.4978
brn,2001,77.0098
brn,2002,78.4351
brn,2003,79.2253
brn,2004,78.2644
brn,2005,77.3445
brn,2006,79.6232
brn,2007,78.7465
brn,2008,76.3127
brn,2009,74.0894
brn,2010,75.088
brn,2011,76.9034
brn,2012,76.5742
brn,2013,73.9398
brn,2014,71.1436
brn,2015,69.9876
brn,2016,67.4574
brn,2017,67.6015
brn,2018,66.9288
brn,2019,68.825
brn,2020,69.4922
brn,2021,70.4742
brn,2022,72.1012
brn,2023,73.6073
brn,2024,75.0138
brn,2025,76.4002
brn,2026,77.7712
brn,2027,79.1832
brn,2028,80.6505
brn,2029,82.1833
brn,2030,83.7892
brn,2031,85.4694
brn,2032,87.2194
brn,2033,89.0326
brn,2034,90.9023
brn,2035,92.8229
brn,2036,94.789
brn,2037,96.8006
brn,2038,98.8554
brn,2039,100.9534
brn,2040,103.0968
brn,2041,105.2857
brn,2042,107.5211
brn,2043,109.8042
brn,2044,112.1349
brn,2045,114.5156
brn,2046,116.9472
brn,2047,119.4297
brn,2048,121.9655
brn,2049,124.5545
brn,2050,127.1989
btn,1800,0.7345
btn,1801,0.7345
btn,1802,0.7356
btn,1803,0.7356
btn,1804,0.7356
btn,1805,0.7356
btn,1806,0.7356
btn,1807,0.7356
btn,1808,0.7356
btn,1809,0.7356
btn,1810,0.7356
btn,1811,0.7356
btn,1812,0.7366
btn,1813,0.7366
btn,1814,0.7366
btn,1815,0.7366
btn,1816,0.7366
btn,1817,0.7366
btn,1818,0.7366
btn,1819,0.7366
btn,1820,0.7366
btn,1821,0.7397
btn,1822,0.7408
btn,1823,0.7418
btn,1824,0.7429
btn,1825,0.745
btn,1826,0.746
btn,1827,0.7481
btn,1828,0.7491
btn,1829,0.7512
btn,1830,0.7523
btn,1831,0.7533
btn,1832,0.7544
btn,1833,0.7565
btn,1834,0.7585
btn,1835,0.7596
btn,1836,0.7606
btn,1837,0.7627
btn,1838,0.7638
btn,1839,0.7648
btn,1840,0.768
btn,1841,0.769
btn,1842,0.77
btn,1843,0.7721
btn,1844,0.7732
btn,1845,0.7742
btn,1846,0.7753
btn,1847,0.7784
btn,1848,0.7794
btn,1849,0.7805
btn,1850,0.7826
btn,1851,0.7836
btn,1852,0.7847
btn,1853,0.7878
btn,1854,0.7888
btn,1855,0.7899
btn,1856,0.792
btn,1857,0.793
btn,1858,0.7941
btn,1859,0.7962
btn,1860,0.7983
btn,1861,0.7993
btn,1862,0.8014
btn,1863,0.8024
btn,1864,0.8035
btn,1865,0.8056
btn,1866,0.8077
btn,1867,0.8087
btn,1868,0.8108
btn,1869,0.8118
btn,1870,0.8139
btn,1871,0.815
btn,1872,0.8171
btn,1873,0.8191
btn,1874,0.8202
btn,1875,0.8212
btn,1876,0.8233
btn,1877,0.8244
btn,1878,0.8275
btn,1879,0.8286
btn,1880,0.8296
btn,1881,0.8317
btn,1882,0.8327
btn,1883,0.8348
btn,1884,0.8369
btn,1885,0.838
btn,1886,0.84
btn,1887,0.8411
btn,1888,0.8432
btn,1889,0.8442
btn,1890,0.8453
btn,1891,0.8484
btn,1892,0.8494
btn,1893,0.8515
btn,1894,0.8526
btn,1895,0.8547
btn,1896,0.8568
btn,1897,0.8589
btn,1898,0.8599
btn,1899,0.8609
btn,1900,0.863
btn,1901,0.8641
btn,1902,0.8672
btn,1903,0.8683
btn,1904,0.8703
btn,1905,0.8714
btn,1906,0.8735
btn,1907,0.8745
btn,1908,0.8777
btn,1909,0.8787
btn,1910,0.8808
btn,1911,0.8818
btn,1912,0.8839
btn,1913,0.885
btn,1914,0.8871
btn,1915,0.8892
btn,1916,0.8902
btn,1917,0.8923
btn,1918,0.8933
btn,1919,0.8965
btn,1920,0.8986
btn,1921,0.9006
btn,1922,0.9038
btn,1923,0.9069
btn,1924,0.91
btn,1925,0.9132
btn,1926,0.9163
btn,1927,0.9195
btn,1928,0.9215
btn,1929,0.9247
btn,1930,0.9289
btn,1931,0.9309
btn,1932,0.9341
btn,1933,0.9383
btn,1934,0.9403
btn,1935,0.9435
btn,1936,0.9477
btn,1937,0.9498
btn,1938,0.9529
btn,1939,0.956
btn,1940,0.9592
btn,1941,0.9623
btn,1942,0.9665
btn,1943,0.9686
btn,1944,0.9717
btn,1945,0.9759
btn,1946,0.978
btn,1947,0.9811
btn,1948,0.9853
btn,1949,0.9874
btn,1950,0.9905
btn,1951,1.002
btn,1952,1.0135
btn,1953,1.026
btn,1954,1.0375
btn,1955,1.049
btn,1956,1.0605
btn,1957,1.073
btn,1958,1.0856
btn,1959,1.0981
btn,1960,1.1107
btn,1961,1.1295
btn,1962,1.1504
btn,1963,1.1702
btn,1964,1.1922
btn,1965,1.213
btn,1966,1.235
btn,1967,1.2559
btn,1968,1.2778
btn,1969,1.3008
btn,1970,1.3238
btn,1971,1.3165
btn,1972,1.2904
btn,1973,1.2684
btn,1974,1.2925
btn,1975,1.211
btn,1976,1.2778
btn,1977,1.3353
btn,1978,1.3865
btn,1979,1.4084
btn,1980,1.4366
btn,1981,1.5589
btn,1982,1.5714
btn,1983,1.7059
btn,1984,1.7363
btn,1985,1.7596
btn,1986,1.9068
btn,1987,2.3764
btn,1988,2.4203
btn,1989,2.5373
btn,1990,2.7676
btn,1991,2.7365
btn,1992,2.8631
btn,1993,2.9305
btn,1994,3.0796
btn,1995,3.2807
btn,1996,3.4195
btn,1997,3.5363
btn,1998,3.6614
btn,1999,3.8613
btn,2000,4.011
btn,2001,3.6556
btn,2002,4.299
btn,2003,4.928
btn,2004,5.1031
btn,2005,5.6591
btn,2006,3.6293
btn,2007,5.9601
btn,2008,5.7222
btn,2009,6.6516
btn,2010,7.7552
btn,2011,8.0763
btn,2012,8.1536
btn,2013,8.7869
btn,2014,8.7
btn,2015,10.9598
btn,2016,8.7924
btn,2017,8.8595
btn,2018,10.0438
btn,2019,10.5381
btn,2020,10.3502
btn,2021,10.0545
btn,2022,10.5221
btn,2023,11.0057
btn,2024,11.7307
btn,2025,12.2909
btn,2026,12.8787
btn,2027,13.4737
btn,2028,14.0562
btn,2029,14.6075
btn,2030,15.1178
btn,2031,15.5836
btn,2032,16.0103
btn,2033,16.4075
btn,2034,16.786
btn,2035,17.1565
btn,2036,17.5261
btn,2037,17.9011
btn,2038,18.2814
btn,2039,18.6697
btn,2040,19.0661
btn,2041,19.4704
btn,2042,19.8837
btn,2043,20.3059
btn,2044,20.7369
btn,2045,21.1778
btn,2046,21.6276
btn,2047,22.0863
btn,2048,22.5556
btn,2049,23.0339
btn,2050,23.5229
bwa,1800,0.3268
bwa,1801,0.3268
bwa,1802,0.3268
bwa,1803,0.3268
bwa,1804,0.3268
bwa,1805,0.3275
bwa,1806,0.3275
bwa,1807,0.3275
bwa,1808,0.3275
bwa,1809,0.3275
bwa,1810,0.3275
bwa,1811,0.3275
bwa,1812,0.3275
bwa,1813,0.3275
bwa,1814,0.3275
bwa,1815,0.3275
bwa,1816,0.3275
bwa,1817,0.3275
bwa,1818,0.3275
bwa,1819,0.3275
bwa,1820,0.3275
bwa,1821,0.329
bwa,1822,0.3304
bwa,1823,0.3327
bwa,1824,0.3341
bwa,1825,0.3356
bwa,1826,0.3371
bwa,1827,0.3393
bwa,1828,0.3408
bwa,1829,0.3422
bwa,1830,0.3437
bwa,1831,0.3459
bwa,1832,0.3474
bwa,1833,0.3488
bwa,1834,0.3503
bwa,1835,0.3525
bwa,1836,0.354
bwa,1837,0.3555
bwa,1838,0.3577
bwa,1839,0.3599
bwa,1840,0.3614
bwa,1841,0.3628
bwa,1842,0.3643
bwa,1843,0.3665
bwa,1844,0.368
bwa,1845,0.3695
bwa,1846,0.3717
bwa,1847,0.3739
bwa,1848,0.3753
bwa,1849,0.3768
bwa,1850,0.3783
bwa,1851,0.3812
bwa,1852,0.3827
bwa,1853,0.3842
bwa,1854,0.3856
bwa,1855,0.3886
bwa,1856,0.3901
bwa,1857,0.3915
bwa,1858,0.3945
bwa,1859,0.3959
bwa,1860,0.3974
bwa,1861,0.3996
bwa,1862,0.4018
bwa,1863,0.4033
bwa,1864,0.4055
bwa,1865,0.407
bwa,1866,0.4092
bwa,1867,0.4114
bwa,1868,0.4129
bwa,1869,0.4158
bwa,1870,0.4173
bwa,1871,0.4195
bwa,1872,0.421
bwa,1873,0.4239
bwa,1874,0.4254
bwa,1875,0.4276
bwa,1876,0.4298
bwa,1877,0.432
bwa,1878,0.4335
bwa,1879,0.4364
bwa,1880,0.4379
bwa,1881,0.4401
bwa,1882,0.4416
bwa,1883,0.4445
bwa,1884,0.4467
bwa,1885,0.4482
bwa,1886,0.4511
bwa,1887,0.4526
bwa,1888,0.4548
bwa,1889,0.4578
bwa,1890,0.46
bwa,1891,0.4614
bwa,1892,0.4644
bwa,1893,0.4666
bwa,1894,0.4681
bwa,1895,0.471
bwa,1896,0.4732
bwa,1897,0.4754
bwa,1898,0.4784
bwa,1899,0.4798
bwa,1900,0.4821
bwa,1901,0.485
bwa,1902,0.4872
bwa,1903,0.4894
bwa,1904,0.4924
bwa,1905,0.4938
bwa,1906,0.496
bwa,1907,0.499
bwa,1908,0.5012
bwa,1909,0.5034
bwa,1910,0.5063
bwa,1911,0.5085
bwa,1912,0.5108
bwa,1913,0.5137
bwa,1914,0.5174
bwa,1915,0.5211
bwa,1916,0.5247
bwa,1917,0.5292
bwa,1918,0.5328
bwa,1919,0.5373
bwa,1920,0.5417
bwa,1921,0.5453
bwa,1922,0.5498
bwa,1923,0.5549
bwa,1924,0.5586
bwa,1925,0.5637
bwa,1926,0.5674
bwa,1927,0.5726
bwa,1928,0.577
bwa,1929,0.5814
bwa,1930,0.5866
bwa,1931,0.588
bwa,1932,0.5888
bwa,1933,0.5895
bwa,1934,0.591
bwa,1935,0.5917
bwa,1936,0.5932
bwa,1937,0.5939
bwa,1938,0.5954
bwa,1939,0.5961
bwa,1940,0.5969
bwa,1941,0.5939
bwa,1942,0.591
bwa,1943,0.5873
bwa,1944,0.5836
bwa,1945,0.5807
bwa,1946,0.577
bwa,1947,0.5741
bwa,1948,0.5696
bwa,1949,0.5667
bwa,1950,0.563
bwa,1951,0.5696
bwa,1952,0.5726
bwa,1953,0.5785
bwa,1954,0.5844
bwa,1955,0.5888
bwa,1956,0.5924
bwa,1957,0.5961
bwa,1958,0.5983
bwa,1959,0.6042
bwa,1960,0.605
bwa,1961,0.6432
bwa,1962,0.683
bwa,1963,0.7014
bwa,1964,0.7308
bwa,1965,0.6874
bwa,1966,0.7279
bwa,1967,0.8589
bwa,1968,0.9685
bwa,1969,0.9516
bwa,1970,1.0517
bwa,1971,1.2879
bwa,1972,1.5801
bwa,1973,1.8568
bwa,1974,1.9547
bwa,1975,2.0474
bwa,1976,2.1858
bwa,1977,2.3301
bwa,1978,2.5074
bwa,1979,2.7635
bwa,1980,2.9939
bwa,1981,3.2353
bwa,1982,3.5065
bwa,1983,3.8351
bwa,1984,4.0203
bwa,1985,4.1531
bwa,1986,4.3173
bwa,1987,4.6111
bwa,1988,5.2315
bwa,1989,5.6618
bwa,1990,5.8316
bwa,1991,6.1269
bwa,1992,6.1051
bwa,1993,6.0282
bwa,1994,6.1247
bwa,1995,6.5916
bwa,1996,6.9548
bwa,1997,7.6102
bwa,1998,7.394
bwa,1999,8.2514
bwa,2000,8.2433
bwa,2001,8.0391
bwa,2002,8.5586
bwa,2003,8.8851
bwa,2004,8.9773
bwa,2005,9.2483
bwa,2006,9.9085
bwa,2007,10.4601
bwa,2008,10.9103
bwa,2009,9.8906
bwa,2010,10.1387
bwa,2011,9.9844
bwa,2012,9.6695
bwa,2013,9.9457
bwa,2014,9.5083
bwa,2015,8.5077
bwa,2016,8.1054
bwa,2017,8.1699
bwa,2018,8.3502
bwa,2019,8.4129
bwa,2020,7.5606
bwa,2021,7.9612
bwa,2022,8.2197
bwa,2023,8.3944
bwa,2024,8.5426
bwa,2025,8.6937
bwa,2026,8.8481
bwa,2027,9.0072
bwa,2028,9.1724
bwa,2029,9.3453
bwa,2030,9.5271
bwa,2031,9.7174
bwa,2032,9.9158
bwa,2033,10.1218
bwa,2034,10.3344
bwa,2035,10.5527
bwa,2036,10.7762
bwa,2037,11.0049
bwa,2038,11.2384
bwa,2039,11.477
bwa,2040,11.7204
bwa,2041,11.9695
bwa,2042,12.2233
bwa,2043,12.4832
bwa,2044,12.7479
bwa,2045,13.0188
bwa,2046,13.2948
bwa,2047,13.5775
bwa,2048,13.8654
bwa,2049,14.1599
bwa,2050,14.4606
caf,1800,0.5028
caf,1801,0.5028
caf,1802,0.5028
caf,1803,0.5028
caf,1804,0.5028
caf,1805,0.5028
caf,1806,0.5028
caf,1807,0.5039
caf,1808,0.5039
caf,1809,0.5039
caf,1810,0.5039
caf,1811,0.5039
caf,1812,0.5039
caf,1813,0.5039
caf,1814,0.5039
caf,1815,0.5039
caf,1816,0.5039
caf,1817,0.5039
caf,1818,0.5039
caf,1819,0.5039
caf,1820,0.5039
caf,1821,0.506
caf,1822,0.5092
caf,1823,0.5124
caf,1824,0.5145
caf,1825,0.5166
caf,1826,0.5198
caf,1827,0.5219
caf,1828,0.524
caf,1829,0.5262
caf,1830,0.5294
caf,1831,0.5325
caf,1832,0.5347
caf,1833,0.5368
caf,1834,0.54
caf,1835,0.5421
caf,1836,0.5453
caf,1837,0.5484
caf,1838,0.5506
caf,1839,0.5527
caf,1840,0.5548
caf,1841,0.5591
caf,1842,0.5612
caf,1843,0.5633
caf,1844,0.5665
caf,1845,0.5697
caf,1846,0.5718
caf,1847,0.575
caf,1848,0.5771
caf,1849,0.5803
caf,1850,0.5835
caf,1851,0.5856
caf,1852,0.5888
caf,1853,0.5919
caf,1854,0.5941
caf,1855,0.5972
caf,1856,0.6004
caf,1857,0.6036
caf,1858,0.6057
caf,1859,0.6089
caf,1860,0.6121
caf,1861,0.6142
caf,1862,0.6174
caf,1863,0.6206
caf,1864,0.6238
caf,1865,0.6269
caf,1866,0.6301
caf,1867,0.6333
caf,1868,0.6354
caf,1869,0.6397
caf,1870,0.6418
caf,1871,0.645
caf,1872,0.6492
caf,1873,0.6513
caf,1874,0.6545
caf,1875,0.6588
caf,1876,0.6609
caf,1877,0.6641
caf,1878,0.6673
caf,1879,0.6704
caf,1880,0.6736
caf,1881,0.6768
caf,1882,0.6811
caf,1883,0.6842
caf,1884,0.6864
caf,1885,0.6906
caf,1886,0.6938
caf,1887,0.697
caf,1888,0.7012
caf,1889,0.7033
caf,1890,0.7065
caf,1891,0.7108
