country,time,c_checkgvt_idea
grc,1983,-0.28676
grc,1984,0.78142
grc,1985,-0.29086
grc,1986,1.00882
grc,1987,-0.58913
grc,1988,0.04294
grc,1989,1.32512
grc,1990,-0.88664
grc,1991,0.18198
grc,1992,-0.02084
grc,1993,0.26487
grc,1994,-0.13867
grc,1995,-0.00465
grc,1996,1.32239
grc,1997,0.04015
grc,1998,-0.10114
grc,1999,-0.68104
grc,2000,0.24708
grc,2001,-0.12422
grc,2002,0.90989
grc,2003,-0.29889
grc,2004,0.53589
grc,2005,-0.9061
grc,2006,-0.26056
grc,2007,0.67272
grc,2008,-0.52048
grc,2009,0.15888
grc,2010,0.20558
grc,2011,0.73467
grc,2012,-2.18011
grc,2013,-0.14168
grc,2014,0.00493
grc,2015,-3.67665
grc,2016,-0.3458
grc,2017,-0.55962
grc,2018,1.77501
grc,2019,0.24765
gtm,1976,0.10479
gtm,1977,-0.89908
gtm,1978,-1.28614
gtm,1979,-0.24389
gtm,1980,0.32607
gtm,1981,0.37211
gtm,1982,-4.77467
gtm,1983,-4.60952
gtm,1984,5.94692
gtm,1985,-30.40704
gtm,1986,50.3443
gtm,1987,2.18814
gtm,1988,-0.5096
gtm,1989,-0.10062
gtm,1990,1.16019
gtm,1991,-0.1472
gtm,1992,-0.17945
gtm,1993,-0.48893
gtm,1994,3.24844
gtm,1995,-0.41189
gtm,1996,4.26857
gtm,1997,-0.58742
gtm,1998,0.04469
gtm,1999,0.49767
gtm,2000,0.13178
gtm,2001,-0.07138
gtm,2002,0.36378
gtm,2003,-0.60136
gtm,2004,0.89607
gtm,2005,0.43967
gtm,2006,-0.36778
gtm,2007,0.74541
gtm,2008,-0.06946
gtm,2009,0.0255
gtm,2010,0.55568
gtm,2011,-0.53484
gtm,2012,0.1038
gtm,2013,3.0517
gtm,2014,0.3861
gtm,2015,0.66724
gtm,2016,0.58535
gtm,2017,-1.32983
gtm,2018,-2.92772
gtm,2019,-0.06072
hnd,1976,0.35912
hnd,1977,-0.34397
hnd,1978,-0.91929
hnd,1979,-0.1969
hnd,1980,-31.36841
hnd,1981,45.85241
hnd,1982,1.24542
hnd,1983,-0.38317
hnd,1984,0.06069
hnd,1985,0.21119
hnd,1986,-0.58938
hnd,1987,-0.04292
hnd,1988,0.43395
hnd,1989,-0.01192
hnd,1990,2.14806
hnd,1991,0.09731
hnd,1992,0.07072
hnd,1993,0.07722
hnd,1994,0.62679
hnd,1995,0.09135
hnd,1996,-0.46235
hnd,1997,-0.09715
hnd,1998,-0.44598
hnd,1999,1.14846
hnd,2000,0.21912
hnd,2001,0.46497
hnd,2002,-0.49935
hnd,2003,0.12364
hnd,2004,-0.08385
hnd,2005,-0.19148
hnd,2006,1.64651
hnd,2007,-0.78087
hnd,2008,0.48021
hnd,2009,-0.69827
hnd,2010,-4.07709
hnd,2011,0.76185
hnd,2012,-0.12334
hnd,2013,0.70937
hnd,2014,0.14479
hnd,2015,-0.55343
hnd,2016,-0.6939
hnd,2017,0.72477
hnd,2018,-0.29198
hnd,2019,-1.03691
hrv,1992,14.03447
hrv,1993,0.19105
hrv,1994,-0.15086
hrv,1995,-0.75335
hrv,1996,0.60583
hrv,1997,0.82865
hrv,1998,0.02713
hrv,1999,1.70471
hrv,2000,20.0873
hrv,2001,-0.73731
hrv,2002,0.51214
hrv,2003,0.09461
hrv,2004,-3.69351
hrv,2005,2.36211
hrv,2006,-1.58929
hrv,2007,1.31728
hrv,2008,0.36516
hrv,2009,1.49752
hrv,2010,3.2216
hrv,2011,1.71678
hrv,2012,0.19983
hrv,2013,-3.6221
hrv,2014,-1.46334
hrv,2015,1.38549
hrv,2016,-3.02959
hrv,2017,-2.06441
hrv,2018,-0.32331
hrv,2019,1.25303
hti,1976,0.18962
hti,1977,0.1275
hti,1978,-0.29341
hti,1979,0.1409
hti,1980,-0.16422
hti,1981,0.26523
hti,1982,0.41966
hti,1983,-4.27039
hti,1984,2.99675
hti,1985,1.021
hti,1986,-20.01715
hti,1987,0
hti,1988,0
hti,1989,32.16869
hti,1990,14.43894
hti,1991,-2.35411
hti,1992,-17.61592
hti,1993,-0.42691
hti,1994,3.91242
hti,1995,24.34785
hti,1996,0.36439
hti,1997,-0.0903
hti,1998,-0.26325
hti,1999,-1.91272
hti,2000,1.01889
hti,2001,0.58941
hti,2002,-0.25974
hti,2003,0.4206
hti,2004,-54.33825
hti,2005,34.31678
hti,2006,22.91241
hti,2007,2.07947
hti,2008,0.5344
hti,2009,-0.65053
hti,2010,-3.14131
hti,2011,-0.0477
hti,2012,-0.1594
hti,2013,-1.70748
hti,2014,0.10969
hti,2015,-3.51459
hti,2016,5.84642
hti,2017,-0.17585
hti,2018,-0.54842
hti,2019,-2.46325
hun,1976,0.60959
hun,1977,-0.08649
hun,1978,-0.16118
hun,1979,-0.23926
hun,1980,0.64856
hun,1981,0.38892
hun,1982,0.31154
hun,1983,-0.10434
hun,1984,0.55812
hun,1985,3.22692
hun,1986,1.7693
hun,1987,1.86078
hun,1988,3.54567
hun,1989,8.52698
hun,1990,28.21024
hun,1991,-0.37836
hun,1992,-0.02276
hun,1993,-0.06982
hun,1994,-0.09665
hun,1995,0.56765
hun,1996,0.06528
hun,1997,0.03372
hun,1998,-0.28502
hun,1999,-0.25916
hun,2000,0.42084
hun,2001,-0.13956
hun,2002,1.58834
hun,2003,0.36073
hun,2004,0.4142
hun,2005,-1.1696
hun,2006,0.70572
hun,2007,0.04636
hun,2008,0.50658
hun,2009,-0.36334
hun,2010,-7.99748
hun,2011,-0.79151
hun,2012,-1.6912
hun,2013,-2.71865
hun,2014,-0.5159
hun,2015,-2.25995
hun,2016,-0.62689
hun,2017,-0.42756
hun,2018,-2.90885
hun,2019,0.56355
idn,1976,-0.11851
idn,1977,-0.68767
idn,1978,-0.21114
idn,1979,-0.04664
idn,1980,-0.09578
idn,1981,0.22343
idn,1982,0.35356
idn,1983,-0.18788
idn,1984,-1.09478
idn,1985,1.3914
idn,1986,0.14251
idn,1987,-0.70122
idn,1988,-0.24762
idn,1989,0.18225
idn,1990,-0.78288
idn,1991,0.74374
idn,1992,-0.35263
idn,1993,-0.47371
idn,1994,0.37592
idn,1995,-0.30149
idn,1996,0.35964
idn,1997,0.55057
idn,1998,13.59395
idn,1999,23.62259
idn,2000,3.24607
idn,2001,-0.9028
idn,2002,0.53824
idn,2003,0.40909
idn,2004,0.38193
idn,2005,-0.51952
idn,2006,0.71388
idn,2007,-0.51145
idn,2008,0.06715
idn,2009,-0.47435
idn,2010,2.47269
idn,2011,-0.83938
idn,2012,-0.46388
idn,2013,-1.13087
idn,2014,1.28246
idn,2015,0.59457
idn,2016,-0.17455
idn,2017,0.12474
idn,2018,-5.19569
idn,2019,4.63063
ind,1976,-2.25185
ind,1977,5.06971
ind,1978,10.16184
ind,1979,0.8216
ind,1980,-0.13361
ind,1981,-0.1728
ind,1982,0.66768
ind,1983,-0.31657
ind,1984,-0.03528
ind,1985,-0.78293
ind,1986,0.62857
ind,1987,0.48636
ind,1988,-0.98759
ind,1989,0.07124
ind,1990,0.92342
ind,1991,0.20633
ind,1992,0.76914
ind,1993,-0.43095
ind,1994,1.83584
ind,1995,0.73791
ind,1996,0.11038
ind,1997,-0.52999
ind,1998,0.26902
ind,1999,0.31186
ind,2000,0.31841
ind,2001,-0.7117
ind,2002,0.57979
ind,2003,-0.73359
ind,2004,0.20212
ind,2005,-0.17938
ind,2006,-0.18702
ind,2007,0.07017
ind,2008,0.15285
ind,2009,0.28637
ind,2010,-1.18722
ind,2011,0.3628
ind,2012,-0.26684
ind,2013,-0.46584
ind,2014,-3.48535
ind,2015,-5.26979
ind,2016,0.56008
ind,2017,-2.67011
ind,2018,-1.44503
ind,2019,-2.23065
irl,1976,0.60779
irl,1977,-0.2818
irl,1978,0.21885
irl,1979,-0.31362
irl,1980,0.76561
irl,1981,-1.64065
irl,1982,-0.89948
irl,1983,-0.22535
irl,1984,1.23487
irl,1985,-0.13576
irl,1986,0.09914
irl,1987,0.57412
irl,1988,-0.38587
irl,1989,0.2055
irl,1990,-0.26639
irl,1991,0.88449
irl,1992,0.81885
irl,1993,0.17366
irl,1994,-0.4983
irl,1995,0.79707
irl,1996,-0.0443
irl,1997,1.26645
irl,1998,0.28691
irl,1999,-0.19302
irl,2000,0.31051
irl,2001,-0.68544
irl,2002,0.15004
irl,2003,0.4521
irl,2004,0.08705
irl,2005,-0.11789
irl,2006,-0.47886
irl,2007,0.91937
irl,2008,-0.85984
irl,2009,0.80898
irl,2010,-0.40208
irl,2011,-0.09694
irl,2012,0.80905
irl,2013,0.09755
irl,2014,1.34601
irl,2015,-1.28715
irl,2016,0.1237
irl,2017,1.1853
irl,2018,-0.70141
irl,2019,0.65266
irn,1976,-0.31469
irn,1977,0.70263
irn,1978,-0.64421
irn,1979,7.84458
irn,1980,1.26052
irn,1981,-4.94718
irn,1982,-1.06425
irn,1983,-1.58736
irn,1984,0.0484
irn,1985,0.51696
irn,1986,-0.18967
irn,1987,-0.13605
irn,1988,0.35355
irn,1989,1.19913
irn,1990,3.30458
irn,1991,-0.59758
irn,1992,0.62152
irn,1993,2.36684
irn,1994,-0.37504
irn,1995,0.16262
irn,1996,0.3176
irn,1997,5.84798
irn,1998,0.78153
irn,1999,-1.07711
irn,2000,0.24319
irn,2001,-1.64384
irn,2002,-0.4399
irn,2003,0.1665
irn,2004,-0.29702
irn,2005,-0.11899
irn,2006,-1.21003
irn,2007,0.27513
irn,2008,-0.04234
irn,2009,0.52335
irn,2010,0.50008
irn,2011,0.1804
irn,2012,-0.22811
irn,2013,2.06734
irn,2014,0.47335
irn,2015,0.41827
irn,2016,-0.07403
irn,2017,-2.36715
irn,2018,1.67648
irn,2019,-0.25359
irq,1976,0.78091
irq,1977,-1.70883
irq,1978,-0.16284
irq,1979,-0.21927
irq,1980,8.16403
irq,1981,0.88454
irq,1982,0.6818
irq,1983,0.27318
irq,1984,-1.44854
irq,1985,-0.12258
irq,1986,0.13731
irq,1987,0.09983
irq,1988,0.12586
irq,1989,-0.53166
irq,1990,-0.54385
irq,1991,-0.32932
irq,1992,0.46871
irq,1993,-0.74458
irq,1994,1.62111
irq,1995,-0.01425
irq,1996,-0.03433
irq,1997,-0.09103
irq,1998,0.40543
irq,1999,-0.38094
irq,2000,-0.47879
irq,2001,0.68601
irq,2002,4.50286
irq,2003,-33.95288
irq,2004,40.32123
irq,2005,-40.32123
irq,2006,61.24307
irq,2007,-0.4058
irq,2008,0.1478
irq,2009,-0.18739
irq,2010,-1.0061
irq,2011,0.29045
irq,2012,0.00216
irq,2013,0.4283
irq,2014,2.09082
irq,2015,-1.47285
irq,2016,1.06579
irq,2017,-0.94605
irq,2018,-0.57391
irq,2019,-0.17984
isl,1976,-0.17189
isl,1977,0.32197
isl,1978,-0.52419
isl,1979,0.52832
isl,1980,1.48219
isl,1981,0.77295
isl,1982,-0.68186
isl,1983,0.40578
isl,1984,-0.26308
isl,1985,0.5925
isl,1986,-0.13658
isl,1987,2.47904
isl,1988,-0.39799
isl,1989,-0.18643
isl,1990,0.45963
isl,1991,-0.11762
isl,1992,0.02837
isl,1993,-0.06358
isl,1994,0.31561
isl,1995,-0.21698
isl,1996,-0.626
isl,1997,0.56841
isl,1998,0.59746
isl,1999,-0.32265
isl,2000,-0.15064
isl,2001,0.15058
isl,2002,-0.10846
isl,2003,0.06121
isl,2004,-0.29929
isl,2005,0.25406
isl,2006,-0.03476
isl,2007,-0.14759
isl,2008,0.73744
isl,2009,0.35165
isl,2010,1.26374
isl,2011,-0.57096
isl,2012,-0.51125
isl,2013,-2.04935
isl,2014,0.17333
isl,2015,-0.3149
isl,2016,0.49178
isl,2017,0.22954
isl,2018,0.41404
isl,2019,-1.85679
isr,1976,0.89584
isr,1977,-0.59671
isr,1978,1.04552
isr,1979,-0.42953
isr,1980,0.29131
isr,1981,-0.31861
isr,1982,0.10663
isr,1983,-0.3498
isr,1984,0.64383
isr,1985,-0.40976
isr,1986,1.20794
isr,1987,1.59851
isr,1988,-0.31805
isr,1989,0.15313
isr,1990,0.20526
isr,1991,0.29378
isr,1992,-0.07855
isr,1993,-0.2336
isr,1994,0.83755
isr,1995,0.39669
isr,1996,-0.41604
isr,1997,-0.52004
isr,1998,-0.31642
isr,1999,-0.01298
isr,2000,-0.06498
isr,2001,0.60431
isr,2002,0.85209
isr,2003,0.19928
isr,2004,-0.44285
isr,2005,0.31658
isr,2006,-0.13255
isr,2007,-0.99574
isr,2008,-0.69176
isr,2009,0.89663
isr,2010,-0.53804
isr,2011,-0.1003
isr,2012,-0.09397
isr,2013,-0.31342
isr,2014,-0.08636
isr,2015,-0.83695
isr,2016,-0.77811
isr,2017,-0.47067
isr,2018,2.98125
isr,2019,-1.11266
ita,1976,0.6531
ita,1977,1.06251
ita,1978,0.02361
ita,1979,0.23559
ita,1980,-0.07417
ita,1981,0.52906
ita,1982,-0.45825
ita,1983,0.34411
ita,1984,0.15067
ita,1985,-0.36702
ita,1986,0.17991
ita,1987,0.11263
ita,1988,-0.12849
ita,1989,-0.24626
ita,1990,1.35252
ita,1991,-0.25606
ita,1992,3.90551
ita,1993,0.52638
ita,1994,-0.64238
ita,1995,-0.15883
ita,1996,-0.35052
ita,1997,2.1054
ita,1998,-0.03607
ita,1999,0.10172
ita,2000,-0.46665
ita,2001,-1.84782
ita,2002,-0.94167
ita,2003,-0.07058
ita,2004,-0.45108
ita,2005,0.30098
ita,2006,4.90844
ita,2007,1.94724
ita,2008,-6.09747
ita,2009,-0.10908
ita,2010,0.00227
ita,2011,3.59584
ita,2012,1.63886
ita,2013,0.73516
ita,2014,0.26716
ita,2015,0.00685
ita,2016,0.23447
ita,2017,0.28853
ita,2018,0.13905
ita,2019,-1.2019
jam,1976,0.00033
jam,1977,0.46389
jam,1978,-0.19958
jam,1979,-0.08696
jam,1980,-0.21016
jam,1981,0.51461
jam,1982,-0.77502
jam,1983,0.12537
jam,1984,0.00019
jam,1985,0.14495
jam,1986,0.09988
jam,1987,0.00637
jam,1988,-0.13593
jam,1989,0.22545
jam,1990,2.8169
jam,1991,-0.22052
jam,1992,0.40921
jam,1993,-0.53233
jam,1994,0.81914
jam,1995,0.17142
jam,1996,-0.72697
jam,1997,0.57199
jam,1998,0.2677
jam,1999,-0.10184
jam,2000,2.43212
jam,2001,-0.47775
jam,2002,0.48346
jam,2003,0.82218
jam,2004,0.15056
jam,2005,1.78774
jam,2006,-0.62297
jam,2007,1.0602
jam,2008,-0.14746
jam,2009,-0.10208
jam,2010,-0.2069
jam,2011,-0.07245
jam,2012,-0.45541
jam,2013,0.74511
jam,2014,-0.36476
jam,2015,0.34993
jam,2016,-0.27529
jam,2017,2.61211
jam,2018,-1.74004
jam,2019,0.48528
jor,1976,-0.25583
jor,1977,1.09937
jor,1978,-0.78327
jor,1979,0.25642
jor,1980,0.31331
jor,1981,-0.64829
jor,1982,0.45973
jor,1983,0.20378
jor,1984,1.10953
jor,1985,0.54878
jor,1986,-0.06606
jor,1987,-0.21129
jor,1988,1.58165
jor,1989,20.61321
jor,1990,0.44781
jor,1991,-0.06382
jor,1992,0.21614
jor,1993,-0.13379
jor,1994,0.60123
jor,1995,0.6396
jor,1996,-0.18624
jor,1997,-1.77167
jor,1998,0.53631
jor,1999,-0.16981
jor,2000,-14.43117
jor,2001,0.32143
jor,2002,0.29007
jor,2003,16.23357
jor,2004,-0.11582
jor,2005,0.27058
jor,2006,-0.01364
jor,2007,0.30014
jor,2008,0.57024
jor,2009,0.24529
jor,2010,0.48818
jor,2011,1.21856
jor,2012,0.2272
jor,2013,-1.47269
jor,2014,0.04302
jor,2015,-0.24131
jor,2016,4.82007
jor,2017,-0.51767
jor,2018,-0.17951
jor,2019,0.27151
jpn,1976,0.3756
jpn,1977,-0.14755
jpn,1978,-0.41041
jpn,1979,0.01059
jpn,1980,0.51117
jpn,1981,0.80732
jpn,1982,-0.34632
jpn,1983,-0.10774
jpn,1984,0.54168
jpn,1985,-0.54978
jpn,1986,-0.02533
jpn,1987,0.60569
jpn,1988,-0.23906
jpn,1989,0.02826
jpn,1990,0.03371
jpn,1991,0.64686
jpn,1992,-0.35016
jpn,1993,0.76027
jpn,1994,0.41669
jpn,1995,-0.26921
jpn,1996,0.08995
jpn,1997,0.26392
jpn,1998,-0.16527
jpn,1999,0.41454
jpn,2000,0.51686
jpn,2001,-0.0188
jpn,2002,0.36411
jpn,2003,-0.56301
jpn,2004,0.22805
jpn,2005,-0.24716
jpn,2006,0.29704
jpn,2007,0.32979
jpn,2008,-0.4872
jpn,2009,0.1029
jpn,2010,0.17225
jpn,2011,0.13617
jpn,2012,-0.7337
jpn,2013,-0.59575
jpn,2014,-0.36355
jpn,2015,0.11006
jpn,2016,0.01583
jpn,2017,-0.29127
jpn,2018,-0.80596
jpn,2019,-1.52062
kaz,1992,-0.18682
kaz,1993,-0.53559
kaz,1994,-0.58078
kaz,1995,-5.56241
kaz,1996,-0.26341
kaz,1997,-0.30078
kaz,1998,-0.08575
kaz,1999,-0.22727
kaz,2000,-0.0515
kaz,2001,-0.71725
kaz,2002,-0.22682
kaz,2003,0.15647
kaz,2004,0.57393
kaz,2005,1.53604
kaz,2006,-1.2653
kaz,2007,0.16827
kaz,2008,0.28457
kaz,2009,-0.55249
kaz,2010,0.20592
kaz,2011,-1.02787
kaz,2012,0.00096
kaz,2013,1.25834
kaz,2014,-0.4305
kaz,2015,0.3865
kaz,2016,-0.54833
kaz,2017,-1.44078
kaz,2018,-1.79443
kaz,2019,0.31272
ken,1976,-0.34364
ken,1977,0.52983
ken,1978,-1.52666
ken,1979,0.36871
ken,1980,0.0124
ken,1981,0.41193
ken,1982,-0.02023
ken,1983,-0.2091
ken,1984,-0.55292
ken,1985,0.8444
ken,1986,-0.37803
ken,1987,0.30094
ken,1988,-0.38207
ken,1989,-0.19684
ken,1990,6.41142
ken,1991,-0.28407
ken,1992,9.97771
ken,1993,1.37732
ken,1994,0.42046
ken,1995,-0.27425
ken,1996,0.73042
ken,1997,-0.57462
ken,1998,-0.0919
ken,1999,0.31558
ken,2000,3.24043
ken,2001,0.39001
ken,2002,1.1509
ken,2003,5.38941
ken,2004,0.67163
ken,2005,-0.11532
ken,2006,0.01088
ken,2007,-0.0718
ken,2008,0.80063
ken,2009,1.06877
ken,2010,11.09314
ken,2011,-0.33053
ken,2012,0.7695
ken,2013,-6.47133
ken,2014,-0.16575
ken,2015,0.19405
ken,2016,-2.3041
ken,2017,-0.39408
ken,2018,0.02548
ken,2019,4.15736
kgz,1992,2.49091
kgz,1993,0.69105
kgz,1994,-5.16187
kgz,1995,-2.49059
kgz,1996,0.03771
kgz,1997,-0.27525
kgz,1998,-0.45185
kgz,1999,0.08149
kgz,2000,0.2422
kgz,2001,-1.02351
kgz,2002,-0.53395
kgz,2003,0.20874
kgz,2004,-0.423
kgz,2005,4.13151
kgz,2006,0.30422
kgz,2007,-2.82221
kgz,2008,-0.88538
kgz,2009,-0.53793
kgz,2010,12.79922
kgz,2011,6.97834
kgz,2012,-0.4071
kgz,2013,0.73357
kgz,2014,-0.1343
kgz,2015,-0.53526
kgz,2016,-1.47772
kgz,2017,2.99818
kgz,2018,0.5661
kgz,2019,2.53148
khm,1976,2.08932
khm,1977,0.2808
khm,1978,-0.50812
khm,1979,1.92571
khm,1980,2.84714
khm,1981,-0.35493
khm,1982,-1.34625
khm,1983,-0.36664
khm,1984,-0.09263
khm,1985,-0.09567
khm,1986,0.15013
khm,1987,-0.07139
khm,1988,0.0167
khm,1989,0.03326
khm,1990,-0.00075
khm,1991,3.07894
khm,1992,9.31141
khm,1993,12.99082
khm,1994,1.25495
khm,1995,-0.02396
khm,1996,0.21839
khm,1997,-0.43733
khm,1998,-2.01779
khm,1999,-0.0927
khm,2000,-0.28348
khm,2001,0.23881
khm,2002,0.41653
khm,2003,0.07701
khm,2004,-0.60716
khm,2005,-0.241
khm,2006,1.05682
khm,2007,0.15041
khm,2008,-1.11949
khm,2009,0.02973
khm,2010,-0.36754
khm,2011,0.14893
khm,2012,0.16677
khm,2013,0.95902
khm,2014,0.20706
khm,2015,0.11023
khm,2016,-1.03896
khm,2017,-4.24304
khm,2018,0.64648
khm,2019,1.02948
kor,1976,-0.55125
kor,1977,-0.04534
kor,1978,0.09157
kor,1979,-0.22375
kor,1980,3.04773
kor,1981,-3.6841
kor,1982,2.02506
kor,1983,0.09641
kor,1984,1.55577
kor,1985,0.21512
kor,1986,0.90329
kor,1987,5.65452
kor,1988,17.41703
kor,1989,2.57881
kor,1990,-0.29281
kor,1991,0.20637
kor,1992,0.93835
kor,1993,5.76525
kor,1994,0.80691
kor,1995,0.30087
kor,1996,-0.38191
kor,1997,1.906
kor,1998,5.31492
kor,1999,0.54869
kor,2000,0.22036
kor,2001,0.68475
kor,2002,1.31329
kor,2003,-0.45961
kor,2004,0.08794
kor,2005,-0.22409
kor,2006,-0.12719
kor,2007,0.50457
kor,2008,-9.83489
kor,2009,0.46816
kor,2010,-1.39679
kor,2011,0.20692
kor,2012,-0.60454
kor,2013,-2.76865
kor,2014,0.56395
kor,2015,2.19089
kor,2016,1.33427
kor,2017,11.45666
kor,2018,1.12897
kor,2019,3.60847
kwt,1976,-21.56428
kwt,1977,-0.11268
kwt,1978,0.09623
kwt,1979,0.58852
kwt,1980,-0.64939
kwt,1981,21.99434
kwt,1982,-0.19941
kwt,1983,0.41147
kwt,1984,-0.33492
kwt,1985,0.60573
kwt,1986,-22.84351
kwt,1987,-0.30175
kwt,1988,0.37616
kwt,1989,-0.68749
kwt,1990,-39.19645
kwt,1991,37.96442
kwt,1992,24.35144
kwt,1993,0.2545
kwt,1994,-0.0159
kwt,1995,0.20801
kwt,1996,0.1943
kwt,1997,0.08258
kwt,1998,-0.3689
kwt,1999,-0.26661
kwt,2000,0.12952
kwt,2001,0.10441
kwt,2002,-0.27764
kwt,2003,0.12627
kwt,2004,0.26197
kwt,2005,0.54494
kwt,2006,0.36988
kwt,2007,-0.10034
kwt,2008,0.113
kwt,2009,-0.01171
kwt,2010,-0.56852
kwt,2011,0.05471
kwt,2012,-1.20445
kwt,2013,-1.22752
kwt,2014,0.80501
kwt,2015,-0.02545
kwt,2016,-0.34231
kwt,2017,1.95908
kwt,2018,-0.19064
kwt,2019,-0.38924
lao,1976,-7.30865
lao,1977,-0.42358
lao,1978,0.34083
lao,1979,-0.17631
lao,1980,0.19785
lao,1981,-5.62925
lao,1982,0.10202
lao,1983,-0.28242
lao,1984,-0.06861
lao,1985,0.06366
lao,1986,0.40231
lao,1987,-0.50583
lao,1988,0.5908
lao,1989,9.77797
lao,1990,-0.61559
lao,1991,3.33983
lao,1992,-0.84612
lao,1993,-3.14607
lao,1994,0.67268
lao,1995,-0.26352
lao,1996,-0.32585
lao,1997,0.4379
lao,1998,-0.24928
lao,1999,0.11272
lao,2000,0.43502
lao,2001,-0.45932
lao,2002,0.34298
lao,2003,0.26678
lao,2004,-0.47412
lao,2005,3.14159
lao,2006,-2.88754
lao,2007,2.37799
lao,2008,0.42394
lao,2009,-0.13265
lao,2010,0.12254
lao,2011,0.12842
lao,2012,0.31395
lao,2013,0.96441
lao,2014,0.05737
lao,2015,0.18507
lao,2016,-3.73806
lao,2017,4.95264
lao,2018,-1.37918
lao,2019,2.71068
lbn,1976,-0.81607
lbn,1977,0.21744
lbn,1978,-0.02531
lbn,1979,-0.24381
lbn,1980,0.00621
lbn,1981,-0.06863
lbn,1982,0.1907
lbn,1983,0.28036
lbn,1984,-0.5313
lbn,1985,0.0484
lbn,1986,-0.05821
lbn,1987,0.23645
lbn,1988,-0.47592
lbn,1989,0.02226
lbn,1990,1.89247
lbn,1991,-0.27473
lbn,1992,0.47031
lbn,1993,0.64124
lbn,1994,-1.43245
lbn,1995,0.33889
lbn,1996,0.12727
lbn,1997,-0.05311
lbn,1998,-0.2908
lbn,1999,0.27446
lbn,2000,0.53281
lbn,2001,-0.35866
lbn,2002,-0.33539
lbn,2003,0.12827
lbn,2004,0.97225
lbn,2005,0.29641
lbn,2006,1.07607
lbn,2007,-0.06285
lbn,2008,0.75068
lbn,2009,-0.37041
lbn,2010,-0.00784
lbn,2011,1.06606
lbn,2012,0.96745
lbn,2013,-0.16619
lbn,2014,-0.04886
lbn,2015,-0.25993
lbn,2016,-0.23399
lbn,2017,-0.0441
lbn,2018,1.30178
lbn,2019,-0.19574
lbr,1976,0.08239
lbr,1977,-0.05395
lbr,1978,-0.20927
lbr,1979,0.3527
lbr,1980,-16.85146
lbr,1981,-5.03546
lbr,1982,-0.49772
lbr,1983,0.25985
lbr,1984,-0.57446
lbr,1985,14.49174
lbr,1986,7.90381
lbr,1987,-0.63408
lbr,1988,0.52755
lbr,1989,-13.40895
lbr,1990,-3.09612
lbr,1991,8.24177
lbr,1992,0.06827
lbr,1993,0.19555
lbr,1994,-1.30355
lbr,1995,0.93623
lbr,1996,-4.02895
lbr,1997,15.44115
lbr,1998,-0.11099
lbr,1999,0.18351
lbr,2000,0.28195
lbr,2001,-0.56165
lbr,2002,0.58743
lbr,2003,0.43044
lbr,2004,-7.6356
lbr,2005,26.42611
lbr,2006,4.70703
lbr,2007,0.0035
lbr,2008,-0.10033
lbr,2009,0.54682
lbr,2010,-1.62976
lbr,2011,0.01407
lbr,2012,0.0988
lbr,2013,-3.24452
lbr,2014,-0.23859
lbr,2015,0.2563
lbr,2016,-0.37144
lbr,2017,1.04501
lbr,2018,-4.21074
lbr,2019,-0.78257
lby,1976,0.09834
lby,1977,-0.01386
lby,1978,-0.70542
lby,1979,0.60838
lby,1980,-0.88792
lby,1981,0.4036
lby,1982,-0.10194
lby,1983,0.03178
lby,1984,-0.53171
lby,1985,-0.19664
lby,1986,0.20392
lby,1987,0.10267
lby,1988,0.47879
lby,1989,0.11183
lby,1990,-0.21152
lby,1991,0.4359
lby,1992,0.83099
lby,1993,-0.72954
lby,1994,0.13962
lby,1995,-0.07335
lby,1996,-0.04731
lby,1997,-0.07654
lby,1998,0.47085
lby,1999,-0.04448
lby,2000,-0.17597
lby,2001,-0.08369
lby,2002,0.04008
lby,2003,-1.75253
lby,2004,-0.39101
lby,2005,0.18901
lby,2006,-0.79279
lby,2007,0.30494
lby,2008,0.12773
lby,2009,-0.34816
lby,2010,-0.28809
lby,2011,22.57398
lby,2012,33.88737
lby,2013,-0.03127
lby,2014,-23.3213
lby,2015,0.1025
lby,2016,-0.4422
lby,2017,-2.27997
lby,2018,-0.77498
lby,2019,-0.35331
lka,1976,-0.13429
lka,1977,-0.07685
lka,1978,-6.01474
lka,1979,-0.06582
lka,1980,0.39754
lka,1981,-0.05314
lka,1982,-0.3152
lka,1983,-0.52839
lka,1984,0.25273
lka,1985,-0.42137
lka,1986,0.56388
lka,1987,0.18796
lka,1988,-0.69173
lka,1989,0.15437
lka,1990,0.03357
lka,1991,0.81927
lka,1992,-0.36811
lka,1993,0.9418
lka,1994,-0.24237
lka,1995,0.29879
lka,1996,-0.03882
lka,1997,-0.19248
lka,1998,0.17198
lka,1999,0.2522
lka,2000,-0.1786
lka,2001,-0.27147
lka,2002,0.67606
lka,2003,0.32088
lka,2004,-0.12276
lka,2005,-5.79066
lka,2006,-3.09154
lka,2007,0.32148
lka,2008,-0.58847
lka,2009,0.04171
lka,2010,0.12182
lka,2011,0.05398
lka,2012,0.10521
lka,2013,2.80526
lka,2014,0.33635
lka,2015,9.09732
lka,2016,4.07262
lka,2017,-3.5514
lka,2018,2.18183
lka,2019,-3.82009
lso,1976,-0.08232
lso,1977,0.44539
lso,1978,-0.04938
lso,1979,-0.41701
lso,1980,0.54158
lso,1981,0.38122
lso,1982,-1.4352
lso,1983,1.3697
lso,1984,-0.43028
lso,1985,0.02276
lso,1986,-4.06535
lso,1987,0.95237
