country,time,fmvt_idea
cod,1996,30.68834
cod,1997,30.68834
cod,1998,38.3528
cod,1999,38.3528
cod,2000,38.3528
cod,2001,36.97193
cod,2002,36.97193
cod,2003,36.97193
cod,2004,35.02895
cod,2005,35.02895
cod,2006,35.02895
cod,2007,35.20158
cod,2008,31.31741
cod,2009,30.44067
cod,2010,31.31741
cod,2011,31.31741
cod,2012,31.31741
cod,2013,31.31741
cod,2014,31.31741
cod,2015,33.50696
cod,2016,35.20158
cod,2017,38.18457
cod,2018,39.63827
cod,2019,40.68489
cog,1975,23.60906
cog,1976,23.60906
cog,1977,23.60906
cog,1978,23.60906
cog,1979,23.60906
cog,1980,23.60906
cog,1981,26.72615
cog,1982,25.58244
cog,1983,25.58244
cog,1984,25.58244
cog,1985,23.87679
cog,1986,25.58244
cog,1987,25.58244
cog,1988,25.58244
cog,1989,25.58244
cog,1990,33.3897
cog,1991,47.09348
cog,1992,43.85672
cog,1993,47.09348
cog,1994,45.30796
cog,1995,42.39544
cog,1996,42.39544
cog,1997,37.70713
cog,1998,34.05947
cog,1999,34.05947
cog,2000,36.88875
cog,2001,35.29686
cog,2002,36.88875
cog,2003,36.88875
cog,2004,35.29686
cog,2005,35.29686
cog,2006,35.29686
cog,2007,33.49846
cog,2008,35.62006
cog,2009,32.29475
cog,2010,33.63148
cog,2011,41.3745
cog,2012,41.3745
cog,2013,41.3745
cog,2014,36.56266
cog,2015,36.56266
cog,2016,33.49846
cog,2017,34.7261
cog,2018,32.8024
cog,2019,32.42783
col,1975,46.7898
col,1976,46.7898
col,1977,46.7898
col,1978,46.7898
col,1979,46.7898
col,1980,46.7898
col,1981,49.62151
col,1982,53.86695
col,1983,53.86695
col,1984,53.86695
col,1985,53.86695
col,1986,53.01075
col,1987,51.93388
col,1988,51.93388
col,1989,51.93388
col,1990,51.93388
col,1991,51.93388
col,1992,52.97066
col,1993,48.33815
col,1994,47.44329
col,1995,45.59479
col,1996,45.59479
col,1997,48.33815
col,1998,48.33815
col,1999,45.59479
col,2000,48.33815
col,2001,48.33815
col,2002,48.33815
col,2003,46.29017
col,2004,50.86179
col,2005,51.94286
col,2006,49.39971
col,2007,54.01194
col,2008,54.01194
col,2009,54.01194
col,2010,54.01194
col,2011,53.06847
col,2012,55.46216
col,2013,59.21803
col,2014,58.66789
col,2015,58.66789
col,2016,58.66789
col,2017,58.17479
col,2018,56.49177
col,2019,46.04165
cpv,1975,45.95594
cpv,1976,54.77738
cpv,1977,54.77738
cpv,1978,54.77738
cpv,1979,52.01227
cpv,1980,54.77738
cpv,1981,56.1111
cpv,1982,56.1111
cpv,1983,56.1111
cpv,1984,56.1111
cpv,1985,56.1111
cpv,1986,56.1111
cpv,1987,56.1111
cpv,1988,56.1111
cpv,1989,56.1111
cpv,1990,63.43661
cpv,1991,78.30055
cpv,1992,78.30055
cpv,1993,78.30055
cpv,1994,78.30055
cpv,1995,78.30055
cpv,1996,78.30055
cpv,1997,78.30055
cpv,1998,78.30055
cpv,1999,78.30055
cpv,2000,78.30055
cpv,2001,78.30055
cpv,2002,78.30055
cpv,2003,78.30055
cpv,2004,78.30055
cpv,2005,78.30055
cpv,2006,78.30055
cpv,2007,78.30055
cpv,2008,78.30055
cpv,2009,78.30055
cpv,2010,78.30055
cpv,2011,78.30055
cpv,2012,78.30055
cpv,2013,74.02384
cpv,2014,74.02384
cpv,2015,69.68737
cpv,2016,69.68737
cpv,2017,71.19265
cpv,2018,69.68737
cpv,2019,68.41272
cri,1975,62.80637
cri,1976,62.80637
cri,1977,62.80637
cri,1978,62.80637
cri,1979,62.80637
cri,1980,67.7663
cri,1981,68.4922
cri,1982,68.4922
cri,1983,68.4922
cri,1984,68.4922
cri,1985,68.4922
cri,1986,68.4922
cri,1987,68.4922
cri,1988,68.4922
cri,1989,68.4922
cri,1990,68.4922
cri,1991,64.75956
cri,1992,64.75956
cri,1993,64.75956
cri,1994,68.4922
cri,1995,68.4922
cri,1996,68.4922
cri,1997,68.4922
cri,1998,68.4922
cri,1999,68.4922
cri,2000,68.4922
cri,2001,68.4922
cri,2002,68.4922
cri,2003,68.4922
cri,2004,68.4922
cri,2005,73.02538
cri,2006,73.02538
cri,2007,66.38434
cri,2008,66.38434
cri,2009,70.44193
cri,2010,73.58317
cri,2011,73.58317
cri,2012,78.27689
cri,2013,74.44181
cri,2014,79.43516
cri,2015,75.97582
cri,2016,74.52931
cri,2017,74.52931
cri,2018,68.00982
cri,2019,68.00982
cub,1975,11.47924
cub,1976,11.47924
cub,1977,11.47924
cub,1978,11.47924
cub,1979,11.47924
cub,1980,11.47924
cub,1981,12.98387
cub,1982,12.98387
cub,1983,12.98387
cub,1984,12.98387
cub,1985,12.98387
cub,1986,12.98387
cub,1987,12.98387
cub,1988,12.98387
cub,1989,12.98387
cub,1990,12.98387
cub,1991,12.98387
cub,1992,12.98387
cub,1993,14.83244
cub,1994,18.35776
cub,1995,18.35776
cub,1996,18.35776
cub,1997,18.35776
cub,1998,14.83244
cub,1999,14.83244
cub,2000,14.83244
cub,2001,14.83244
cub,2002,14.83244
cub,2003,14.83244
cub,2004,14.83244
cub,2005,10.4339
cub,2006,10.4339
cub,2007,10.4339
cub,2008,10.4339
cub,2009,10.4339
cub,2010,10.4339
cub,2011,14.15339
cub,2012,15.74899
cub,2013,30.0754
cub,2014,31.83214
cub,2015,31.83214
cub,2016,25.72306
cub,2017,31.33031
cub,2018,29.97742
cub,2019,27.98076
cyp,1975,38.11721
cyp,1976,38.32377
cyp,1977,38.32377
cyp,1978,38.32377
cyp,1979,38.32377
cyp,1980,39.48186
cyp,1981,40.91499
cyp,1982,39.07371
cyp,1983,36.87426
cyp,1984,39.07371
cyp,1985,37.59937
cyp,1986,43.32461
cyp,1987,43.32461
cyp,1988,39.07371
cyp,1989,40.91499
cyp,1990,37.59937
cyp,1991,37.59937
cyp,1992,35.29338
cyp,1993,37.59937
cyp,1994,38.63603
cyp,1995,35.29338
cyp,1996,39.90033
cyp,1997,39.07371
cyp,1998,39.90033
cyp,1999,37.59937
cyp,2000,37.59937
cyp,2001,41.90426
cyp,2002,41.90426
cyp,2003,45.51095
cyp,2004,53.47906
cyp,2005,56.37767
cyp,2006,52.45744
cyp,2007,56.37767
cyp,2008,59.56419
cyp,2009,59.56419
cyp,2010,59.96907
cyp,2011,59.96907
cyp,2012,59.96907
cyp,2013,64.07953
cyp,2014,64.07953
cyp,2015,64.07953
cyp,2016,67.87776
cyp,2017,65.44231
cyp,2018,64.06833
cyp,2019,59.27394
cze,1975,20.83163
cze,1976,20.83163
cze,1977,20.83163
cze,1978,20.83163
cze,1979,20.83163
cze,1980,20.83163
cze,1981,22.19156
cze,1982,22.19156
cze,1983,22.19156
cze,1984,20.83134
cze,1985,20.83134
cze,1986,20.83134
cze,1987,20.83134
cze,1988,20.83134
cze,1989,26.55824
cze,1990,81.52378
cze,1991,81.52378
cze,1992,81.52378
cze,1993,81.52378
cze,1994,81.52378
cze,1995,81.52378
cze,1996,81.52378
cze,1997,81.52378
cze,1998,81.52378
cze,1999,81.52378
cze,2000,81.52378
cze,2001,77.75201
cze,2002,81.52378
cze,2003,81.52378
cze,2004,81.52378
cze,2005,81.52378
cze,2006,81.52378
cze,2007,81.52378
cze,2008,81.52378
cze,2009,81.52378
cze,2010,81.52378
cze,2011,82.70584
cze,2012,82.70584
cze,2013,80.57009
cze,2014,80.57009
cze,2015,78.0786
cze,2016,74.40667
cze,2017,73.98703
cze,2018,75.16544
cze,2019,73.90719
deu,1975,78.50274
deu,1976,78.50274
deu,1977,78.50274
deu,1978,79.03271
deu,1979,79.03271
deu,1980,86.84295
deu,1981,87.03244
deu,1982,87.03244
deu,1983,87.03244
deu,1984,87.03244
deu,1985,87.03244
deu,1986,87.03244
deu,1987,87.03244
deu,1988,87.03244
deu,1989,87.03244
deu,1990,87.03244
deu,1991,87.03244
deu,1992,87.03244
deu,1993,87.03244
deu,1994,87.03244
deu,1995,87.03244
deu,1996,85.4293
deu,1997,85.4293
deu,1998,85.4293
deu,1999,85.4293
deu,2000,85.4293
deu,2001,85.4293
deu,2002,85.4293
deu,2003,85.4293
deu,2004,85.4293
deu,2005,85.4293
deu,2006,85.4293
deu,2007,85.4293
deu,2008,85.4293
deu,2009,85.4293
deu,2010,85.4293
deu,2011,85.4293
deu,2012,85.4293
deu,2013,85.76022
deu,2014,85.76022
deu,2015,85.76022
deu,2016,85.76022
deu,2017,77.83936
deu,2018,77.83936
deu,2019,75.87981
dnk,1975,73.05627
dnk,1976,73.05627
dnk,1977,73.05627
dnk,1978,73.05627
dnk,1979,73.05627
dnk,1980,73.05627
dnk,1981,73.64867
dnk,1982,73.64867
dnk,1983,73.64867
dnk,1984,73.64867
dnk,1985,73.64867
dnk,1986,73.64867
dnk,1987,73.64867
dnk,1988,73.64867
dnk,1989,73.64867
dnk,1990,73.64867
dnk,1991,73.64867
dnk,1992,73.64867
dnk,1993,73.64867
dnk,1994,73.64867
dnk,1995,73.64867
dnk,1996,73.64867
dnk,1997,73.64867
dnk,1998,73.64867
dnk,1999,73.64867
dnk,2000,73.64867
dnk,2001,73.64867
dnk,2002,73.64867
dnk,2003,73.64867
dnk,2004,73.64867
dnk,2005,73.64867
dnk,2006,73.64867
dnk,2007,73.64867
dnk,2008,73.64867
dnk,2009,73.64867
dnk,2010,73.64867
dnk,2011,73.64867
dnk,2012,73.64867
dnk,2013,73.64867
dnk,2014,73.64867
dnk,2015,76.74443
dnk,2016,74.24199
dnk,2017,76.74443
dnk,2018,76.74443
dnk,2019,69.8223
dom,1975,37.28494
dom,1976,37.28494
dom,1977,37.28494
dom,1978,37.28494
dom,1979,52.57192
dom,1980,52.57192
dom,1981,52.19942
dom,1982,52.19942
dom,1983,58.7797
dom,1984,58.7797
dom,1985,60.74798
dom,1986,60.74798
dom,1987,60.74798
dom,1988,60.74798
dom,1989,63.86268
dom,1990,63.86268
dom,1991,61.83894
dom,1992,63.86268
dom,1993,63.86268
dom,1994,61.83894
dom,1995,63.86268
dom,1996,63.86268
dom,1997,68.88021
dom,1998,68.88021
dom,1999,66.47883
dom,2000,68.88021
dom,2001,66.47883
dom,2002,68.88021
dom,2003,68.88021
dom,2004,64.56666
dom,2005,64.56666
dom,2006,64.56666
dom,2007,64.56666
dom,2008,60.77344
dom,2009,60.77344
dom,2010,59.85427
dom,2011,59.85427
dom,2012,59.85427
dom,2013,59.34588
dom,2014,59.34588
dom,2015,60.18507
dom,2016,64.23958
dom,2017,65.86045
dom,2018,63.69218
dom,2019,64.97217
dza,1975,39.25331
dza,1976,39.25331
dza,1977,39.25331
dza,1978,39.25331
dza,1979,39.25331
dza,1980,41.4978
dza,1981,40.593
dza,1982,40.593
dza,1983,40.593
dza,1984,40.593
dza,1985,36.01005
dza,1986,36.01005
dza,1987,40.593
dza,1988,40.593
dza,1989,41.15007
dza,1990,41.15007
dza,1991,38.79788
dza,1992,38.79788
dza,1993,38.79788
dza,1994,38.79788
dza,1995,38.79788
dza,1996,34.19019
dza,1997,34.19019
dza,1998,34.19019
dza,1999,36.01005
dza,2000,40.16285
dza,2001,40.16285
dza,2002,40.16285
dza,2003,38.24884
dza,2004,44.91909
dza,2005,45.96177
dza,2006,47.99967
dza,2007,45.96177
dza,2008,45.96177
dza,2009,42.13015
dza,2010,42.13015
dza,2011,42.13015
dza,2012,42.13015
dza,2013,42.13015
dza,2014,42.13015
dza,2015,42.13015
dza,2016,45.76211
dza,2017,47.60825
dza,2018,42.37854
dza,2019,44.116
ecu,1975,50.49629
ecu,1976,50.49629
ecu,1977,51.86539
ecu,1978,51.86539
ecu,1979,62.98477
ecu,1980,61.43194
ecu,1981,56.13649
ecu,1982,56.13649
ecu,1983,62.66619
ecu,1984,62.66619
ecu,1985,62.66619
ecu,1986,62.66619
ecu,1987,62.66619
ecu,1988,62.66619
ecu,1989,62.66619
ecu,1990,58.60755
ecu,1991,62.66619
ecu,1992,62.66619
ecu,1993,62.66619
ecu,1994,62.66619
ecu,1995,62.66619
ecu,1996,62.66619
ecu,1997,62.66619
ecu,1998,62.66619
ecu,1999,56.13649
ecu,2000,56.23013
ecu,2001,56.23013
ecu,2002,56.23013
ecu,2003,61.44568
ecu,2004,61.44568
ecu,2005,58.51758
ecu,2006,58.51758
ecu,2007,68.60416
ecu,2008,68.60416
ecu,2009,68.60416
ecu,2010,68.60416
ecu,2011,68.60416
ecu,2012,68.60416
ecu,2013,69.65539
ecu,2014,69.65539
ecu,2015,69.65539
ecu,2016,69.65539
ecu,2017,71.04999
ecu,2018,67.623
ecu,2019,67.623
egy,1975,45.23239
egy,1976,44.79981
egy,1977,44.79981
egy,1978,44.79981
egy,1979,44.79981
egy,1980,44.79981
egy,1981,45.34571
egy,1982,45.34571
egy,1983,43.63754
egy,1984,39.9571
egy,1985,45.34571
egy,1986,45.34571
egy,1987,45.34571
egy,1988,43.63754
egy,1989,43.63754
egy,1990,41.01976
egy,1991,37.07608
egy,1992,39.27696
egy,1993,37.07608
egy,1994,37.07608
egy,1995,35.61974
egy,1996,37.07608
egy,1997,41.01976
egy,1998,41.01976
egy,1999,41.01976
egy,2000,40.02172
egy,2001,40.02172
egy,2002,40.02172
egy,2003,36.03823
egy,2004,36.03823
egy,2005,36.03823
egy,2006,36.03823
egy,2007,33.18862
egy,2008,37.08735
egy,2009,37.08735
egy,2010,37.08735
egy,2011,34.91227
egy,2012,35.26663
egy,2013,25.50869
egy,2014,28.2476
egy,2015,32.50778
egy,2016,32.50778
egy,2017,30.50789
egy,2018,27.75689
egy,2019,29.91172
eri,1993,36.37947
eri,1994,39.67792
eri,1995,36.80974
eri,1996,35.1052
eri,1997,35.1052
eri,1998,27.3573
eri,1999,27.3573
eri,2000,21.57549
eri,2001,12.61846
eri,2002,9.54909
eri,2003,9.54909
eri,2004,9.54909
eri,2005,9.54909
eri,2006,10.17533
eri,2007,12.61846
eri,2008,4.93461
eri,2009,4.93461
eri,2010,0
eri,2011,0
eri,2012,4.06857
eri,2013,4.06857
eri,2014,0
eri,2015,0
eri,2016,4.06857
eri,2017,4.65511
eri,2018,4.06857
eri,2019,4.06857
esp,1975,37.41745
esp,1976,41.51633
esp,1977,42.88848
esp,1978,62.66888
esp,1979,88.10772
esp,1980,88.10772
esp,1981,88.37837
esp,1982,88.37837
esp,1983,88.37837
esp,1984,88.37837
esp,1985,88.37837
esp,1986,88.37837
esp,1987,88.37837
esp,1988,88.37837
esp,1989,88.37837
esp,1990,88.37837
esp,1991,88.37837
esp,1992,88.37837
esp,1993,88.37837
esp,1994,88.37837
esp,1995,88.37837
esp,1996,88.37837
esp,1997,88.37837
esp,1998,88.37837
esp,1999,88.37837
esp,2000,100
esp,2001,100
esp,2002,100
esp,2003,100
esp,2004,100
esp,2005,100
esp,2006,100
esp,2007,100
esp,2008,100
esp,2009,100
esp,2010,100
esp,2011,100
esp,2012,100
esp,2013,100
esp,2014,100
esp,2015,100
esp,2016,100
esp,2017,91.31574
esp,2018,91.31574
esp,2019,91.31574
est,1991,51.97472
est,1992,58.17479
est,1993,58.17479
est,1994,58.17479
est,1995,73.69962
est,1996,73.69962
est,1997,73.69962
est,1998,73.69962
est,1999,73.69962
est,2000,77.38624
est,2001,77.38624
est,2002,77.38624
est,2003,77.38624
est,2004,77.38624
est,2005,77.38624
est,2006,77.38624
est,2007,75.87981
est,2008,75.87981
est,2009,75.87981
est,2010,75.87981
est,2011,75.87981
est,2012,75.87981
est,2013,73.47721
est,2014,73.47721
est,2015,73.47721
est,2016,72.08367
est,2017,71.12541
est,2018,69.81981
est,2019,71.12541
eth,1975,12.45706
eth,1976,12.45706
eth,1977,12.45706
eth,1978,12.45706
eth,1979,12.45706
eth,1980,12.45706
eth,1981,14.03999
eth,1982,13.36879
eth,1983,13.36879
eth,1984,11.26214
eth,1985,11.26214
eth,1986,11.26214
eth,1987,11.26214
eth,1988,11.26214
eth,1989,11.26214
eth,1990,16.40235
eth,1991,41.0799
eth,1992,40.61701
eth,1993,46.69001
eth,1994,44.17378
eth,1995,46.69001
eth,1996,44.17378
eth,1997,46.69001
eth,1998,39.3622
eth,1999,42.42685
eth,2000,42.42685
eth,2001,41.2423
eth,2002,42.42685
eth,2003,41.25514
eth,2004,43.10139
eth,2005,41.25514
eth,2006,42.65509
eth,2007,45.13805
eth,2008,43.10139
eth,2009,40.67883
eth,2010,41.25514
eth,2011,41.25514
eth,2012,40.92815
eth,2013,39.23689
eth,2014,40.076
eth,2015,36.69238
eth,2016,36.74063
eth,2017,35.43959
eth,2018,36.69238
eth,2019,36.47878
fin,1975,90.40431
fin,1976,90.40431
fin,1977,90.40431
fin,1978,90.40431
fin,1979,90.40431
fin,1980,90.40431
fin,1981,90.58084
fin,1982,90.58084
fin,1983,90.58084
fin,1984,90.58084
fin,1985,90.58084
fin,1986,90.58084
fin,1987,90.58084
fin,1988,90.58084
fin,1989,90.58084
fin,1990,90.58084
fin,1991,90.58084
fin,1992,90.58084
fin,1993,90.58084
fin,1994,90.58084
fin,1995,90.58084
fin,1996,90.58084
fin,1997,90.58084
fin,1998,90.58084
fin,1999,90.58084
fin,2000,90.58084
fin,2001,90.58084
fin,2002,90.58084
fin,2003,90.58084
fin,2004,90.58084
fin,2005,90.58084
fin,2006,90.58084
fin,2007,90.58084
fin,2008,90.58084
fin,2009,90.58084
fin,2010,90.58084
fin,2011,90.58084
fin,2012,90.58084
fin,2013,74.35031
fin,2014,74.35031
fin,2015,81.24122
fin,2016,81.24122
fin,2017,81.24122
fin,2018,74.56467
fin,2019,74.56467
fra,1975,88.02393
fra,1976,88.02393
fra,1977,88.02393
fra,1978,88.02393
fra,1979,88.02393
fra,1980,88.02393
fra,1981,88.17532
fra,1982,88.17532
fra,1983,88.17532
fra,1984,88.17532
fra,1985,88.17532
fra,1986,88.17532
fra,1987,88.17532
fra,1988,88.17532
fra,1989,88.17532
fra,1990,88.17532
fra,1991,88.17532
fra,1992,88.17532
fra,1993,88.17532
fra,1994,88.17532
fra,1995,88.17532
fra,1996,88.17532
fra,1997,88.17532
fra,1998,88.17532
fra,1999,88.17532
fra,2000,88.17532
fra,2001,88.17532
fra,2002,88.17532
fra,2003,88.17532
fra,2004,88.17532
fra,2005,88.17532
fra,2006,88.17532
fra,2007,88.17532
fra,2008,88.17532
fra,2009,88.17532
fra,2010,85.24264
fra,2011,85.24264
fra,2012,82.60598
fra,2013,76.99713
fra,2014,76.14592
fra,2015,80.74017
fra,2016,80.74017
fra,2017,70.8069
fra,2018,70.8069
fra,2019,69.92217
gab,1975,51.62923
gab,1976,51.62923
gab,1977,51.62923
gab,1978,51.62923
gab,1979,51.62923
gab,1980,51.62923
gab,1981,54.83695
gab,1982,54.83695
gab,1983,54.83695
gab,1984,51.12724
gab,1985,51.12724
gab,1986,51.12724
gab,1987,51.12724
gab,1988,51.12724
gab,1989,48.0926
gab,1990,51.82643
gab,1991,54.55547
gab,1992,59.1772
gab,1993,47.3514
gab,1994,47.3514
gab,1995,52.14117
gab,1996,52.14117
gab,1997,52.14117
gab,1998,52.14117
gab,1999,52.14117
gab,2000,52.14117
gab,2001,52.14117
gab,2002,47.3514
gab,2003,47.3514
gab,2004,47.3514
gab,2005,47.3514
gab,2006,47.3514
gab,2007,47.3514
gab,2008,47.3514
gab,2009,48.71704
gab,2010,53.1568
gab,2011,55.67748
gab,2012,52.14117
gab,2013,57.15931
gab,2014,57.15931
gab,2015,57.15931
gab,2016,61.18178
gab,2017,56.38809
gab,2018,51.58378
gab,2019,48.85425
gbr,1975,70.63096
gbr,1976,70.63096
gbr,1977,70.63096
gbr,1978,70.63096
gbr,1979,70.63096
gbr,1980,70.63096
gbr,1981,67.79411
gbr,1982,67.79411
gbr,1983,66.02687
gbr,1984,67.79411
gbr,1985,67.79411
gbr,1986,67.79411
gbr,1987,67.79411
gbr,1988,67.79411
gbr,1989,67.79411
gbr,1990,67.79411
gbr,1991,67.79411
gbr,1992,67.79411
gbr,1993,67.79411
gbr,1994,67.79411
gbr,1995,67.79411
gbr,1996,67.79411
gbr,1997,67.79411
gbr,1998,71.12541
gbr,1999,71.12541
gbr,2000,68.56386
gbr,2001,68.56386
gbr,2002,68.56386
gbr,2003,68.56386
gbr,2004,68.56386
gbr,2005,68.56386
gbr,2006,68.56386
gbr,2007,66.32741
gbr,2008,68.56386
gbr,2009,68.56386
gbr,2010,68.56386
gbr,2011,68.56386
gbr,2012,67.6066
gbr,2013,64.68018
gbr,2014,64.68018
gbr,2015,64.68018
gbr,2016,64.68018
gbr,2017,64.68018
gbr,2018,66.67053
gbr,2019,63.86268
geo,1991,50.7476
geo,1992,49.68193
geo,1993,47.74271
geo,1994,47.92263
geo,1995,51.76456
geo,1996,51.76456
geo,1997,54.48172
geo,1998,54.48172
geo,1999,54.48172
geo,2000,56.45019
geo,2001,56.45019
geo,2002,56.45019
geo,2003,56.45019
geo,2004,55.24053
geo,2005,55.24053
geo,2006,55.24053
geo,2007,57.42074
geo,2008,57.87024
geo,2009,53.8557
geo,2010,60.85508
geo,2011,57.49125
geo,2012,58.16827
geo,2013,59.35625
geo,2014,59.35625
geo,2015,64.53298
geo,2016,60.43067
geo,2017,61.86114
geo,2018,62.52527
geo,2019,62.52527
gha,1975,46.9697
gha,1976,46.9697
gha,1977,46.9697
gha,1978,46.9697
gha,1979,49.6185
gha,1980,53.86689
gha,1981,53.24883
gha,1982,37.04709
gha,1983,38.59861
gha,1984,44.79318
gha,1985,44.79318
gha,1986,45.63937
gha,1987,49.47319
gha,1988,52.09397
gha,1989,52.09397
gha,1990,52.21682
gha,1991,50.2335
gha,1992,56.27515
gha,1993,58.12412
gha,1994,58.12412
gha,1995,56.04821
gha,1996,62.1969
gha,1997,56.04821
gha,1998,56.04821
gha,1999,56.04821
gha,2000,69.43086
gha,2001,69.43086
gha,2002,69.43086
gha,2003,69.43086
gha,2004,69.43086
gha,2005,69.43086
gha,2006,69.43086
gha,2007,71.7929
gha,2008,76.50871
gha,2009,77.52111
gha,2010,77.52111
gha,2011,77.52111
gha,2012,77.52111
gha,2013,88.03095
gha,2014,88.03095
gha,2015,68.88636
gha,2016,80.17402
gha,2017,80.17402
gha,2018,71.16391
gha,2019,78.30055
gin,1975,34.04551
gin,1976,34.04551
gin,1977,34.04551
gin,1978,39.69856
gin,1979,39.69856
gin,1980,39.69856
gin,1981,41.13804
gin,1982,39.22463
gin,1983,41.97735
gin,1984,43.17973
gin,1985,42.81499
gin,1986,42.81499
gin,1987,42.81499
gin,1988,42.81499
gin,1989,44.77475
gin,1990,41.77539
gin,1991,41.77539
gin,1992,37.54495
gin,1993,42.77339
gin,1994,42.77339
gin,1995,39.41665
gin,1996,42.77339
gin,1997,42.77339
gin,1998,39.41665
gin,1999,42.77339
gin,2000,40.73993
gin,2001,40.73993
gin,2002,42.68223
gin,2003,44.79089
gin,2004,42.77339
gin,2005,45.79188
gin,2006,45.79188
gin,2007,43.78684
gin,2008,40.47577
gin,2009,37.95749
gin,2010,49.26481
gin,2011,51.13928
gin,2012,51.96436
gin,2013,53.97356
gin,2014,53.97356
gin,2015,51.43995
gin,2016,56.74866
gin,2017,56.6746
gin,2018,58.72738
gin,2019,50.40403
gmb,1975,63.17532
gmb,1976,63.17532
gmb,1977,63.17532
gmb,1978,63.17532
gmb,1979,63.17532
gmb,1980,63.17532
gmb,1981,59.6987
gmb,1982,61.16975
gmb,1983,61.16975
gmb,1984,64.31168
gmb,1985,66.41313
gmb,1986,66.41313
gmb,1987,66.41313
gmb,1988,66.41313
gmb,1989,66.41313
gmb,1990,66.41313
gmb,1991,66.41313
gmb,1992,66.41313
gmb,1993,66.41313
gmb,1994,55.85993
gmb,1995,48.58587
gmb,1996,48.58587
gmb,1997,53.7715
gmb,1998,51.6178
gmb,1999,49.98968
gmb,2000,47.86908
gmb,2001,47.86908
gmb,2002,47.86908
gmb,2003,49.72543
gmb,2004,49.72543
gmb,2005,49.72543
gmb,2006,49.72543
gmb,2007,50.2335
gmb,2008,45.77944
gmb,2009,49.11641
gmb,2010,49.11641
gmb,2011,49.11641
gmb,2012,48.66351
gmb,2013,48.44383
gmb,2014,49.22508
gmb,2015,50.1162
gmb,2016,49.4062
gmb,2017,55.36544
gmb,2018,61.26895
gmb,2019,58.72157
gnb,1975,36.17208
gnb,1976,36.17208
gnb,1977,36.17208
gnb,1978,36.17208
gnb,1979,36.17208
gnb,1980,38.82367
gnb,1981,39.37071
gnb,1982,41.97786
gnb,1983,36.96363
gnb,1984,38.52596
gnb,1985,38.52596
gnb,1986,41.97786
gnb,1987,41.97786
gnb,1988,41.97786
gnb,1989,41.97786
gnb,1990,41.97786
gnb,1991,41.97786
gnb,1992,38.52596
gnb,1993,39.05498
gnb,1994,42.51109
gnb,1995,46.63381
gnb,1996,41.72784
gnb,1997,41.72784
gnb,1998,40.42468
gnb,1999,41.13273
gnb,2000,41.13273
gnb,2001,41.13273
gnb,2002,48.01659
gnb,2003,48.01659
gnb,2004,53.73947
gnb,2005,53.73947
gnb,2006,53.73947
gnb,2007,53.73947
gnb,2008,53.73947
gnb,2009,53.73947
gnb,2010,54.61719
gnb,2011,54.61719
gnb,2012,45.64346
gnb,2013,56.89147
gnb,2014,56.89147
gnb,2015,56.89147
gnb,2016,56.89147
gnb,2017,53.37862
gnb,2018,55.98862
gnb,2019,58.89342
gnq,1975,8.01658
gnq,1976,8.01658
gnq,1977,8.01658
gnq,1978,8.01658
gnq,1979,11.12284
gnq,1980,28.90976
gnq,1981,34.07049
gnq,1982,30.02492
gnq,1983,30.02492
gnq,1984,30.02492
gnq,1985,25.75984
gnq,1986,25.75984
gnq,1987,25.75984
gnq,1988,25.75984
gnq,1989,30.02492
gnq,1990,28.75099
gnq,1991,27.62935
gnq,1992,24.01233
gnq,1993,21.14317
gnq,1994,28.96792
gnq,1995,28.96792
gnq,1996,26.10162
gnq,1997,23.1318
gnq,1998,23.1318
gnq,1999,23.1318
gnq,2000,24.31085
gnq,2001,24.31085
gnq,2002,27.3609
gnq,2003,27.3609
gnq,2004,27.3609
gnq,2005,28.86074
gnq,2006,27.3609
gnq,2007,26.54151
gnq,2008,27.84419
gnq,2009,30.02492
gnq,2010,30.02492
gnq,2011,28.86074
gnq,2012,28.65248
gnq,2013,26.10162
gnq,2014,28.65248
gnq,2015,28.65248
gnq,2016,29.23038
gnq,2017,28.7399
gnq,2018,27.52496
gnq,2019,25.23883
grc,1975,58.24007
grc,1976,58.24007
grc,1977,63.67094
grc,1978,63.67094
grc,1979,63.67094
grc,1980,63.67094
grc,1981,64.77626
grc,1982,64.77626
grc,1983,64.77626
grc,1984,64.77626
grc,1985,61.9229
grc,1986,61.9229
grc,1987,61.9229
grc,1988,61.9229
grc,1989,59.59337
grc,1990,59.59337
grc,1991,61.9229
grc,1992,89.13232
grc,1993,89.49015
grc,1994,86.52897
grc,1995,89.49015
grc,1996,93.15034
grc,1997,86.52897
grc,1998,86.52897
grc,1999,86.52897
grc,2000,89.49015
grc,2001,89.49015
grc,2002,89.49015
grc,2003,89.49015
grc,2004,89.49015
grc,2005,89.49015
grc,2006,89.49015
grc,2007,93.15034
grc,2008,93.15034
grc,2009,93.15034
grc,2010,93.15034
grc,2011,93.15034
grc,2012,93.15034
grc,2013,76.74443
grc,2014,76.74443
grc,2015,76.74443
grc,2016,76.74443
grc,2017,76.74443
grc,2018,75.86941
grc,2019,75.86941
gtm,1975,8.01658
gtm,1976,8.01658
gtm,1977,8.01658
gtm,1978,8.01658
gtm,1979,8.01658
gtm,1980,10.89698
gtm,1981,17.17986
gtm,1982,17.17986
gtm,1983,17.17986
gtm,1984,18.58637
gtm,1985,18.58637
gtm,1986,25.15267
gtm,1987,33.35395
gtm,1988,33.35395
gtm,1989,33.35395
gtm,1990,33.35395
