country,time,checkgvt_idea
gtm,1989,51.92222
gtm,1990,53.08242
gtm,1991,52.93522
gtm,1992,52.75577
gtm,1993,52.26684
gtm,1994,55.51528
gtm,1995,55.10339
gtm,1996,59.37196
gtm,1997,58.78454
gtm,1998,58.82923
gtm,1999,59.3269
gtm,2000,59.45868
gtm,2001,59.38729
gtm,2002,59.75107
gtm,2003,59.14971
gtm,2004,60.04578
gtm,2005,60.48545
gtm,2006,60.11767
gtm,2007,60.86308
gtm,2008,60.79362
gtm,2009,60.81911
gtm,2010,61.37479
gtm,2011,60.83995
gtm,2012,60.94374
gtm,2013,63.99544
gtm,2014,64.38154
gtm,2015,65.04878
gtm,2016,65.63413
gtm,2017,64.3043
gtm,2018,61.37658
gtm,2019,61.31586
hnd,1975,32.46944
hnd,1976,32.82856
hnd,1977,32.48459
hnd,1978,31.56531
hnd,1979,31.36841
hnd,1981,45.85241
hnd,1982,47.09783
hnd,1983,46.71466
hnd,1984,46.77535
hnd,1985,46.98655
hnd,1986,46.39717
hnd,1987,46.35425
hnd,1988,46.7882
hnd,1989,46.77627
hnd,1990,48.92434
hnd,1991,49.02165
hnd,1992,49.09237
hnd,1993,49.16959
hnd,1994,49.79638
hnd,1995,49.88772
hnd,1996,49.42537
hnd,1997,49.32822
hnd,1998,48.88224
hnd,1999,50.0307
hnd,2000,50.24982
hnd,2001,50.71479
hnd,2002,50.21544
hnd,2003,50.33909
hnd,2004,50.25524
hnd,2005,50.06376
hnd,2006,51.71027
hnd,2007,50.9294
hnd,2008,51.40961
hnd,2009,50.71134
hnd,2010,46.63425
hnd,2011,47.39609
hnd,2012,47.27275
hnd,2013,47.98212
hnd,2014,48.12691
hnd,2015,47.57348
hnd,2016,46.87959
hnd,2017,47.60436
hnd,2018,47.31239
hnd,2019,46.27548
hrv,1991,31.83362
hrv,1992,45.86809
hrv,1993,46.05914
hrv,1994,45.90828
hrv,1995,45.15494
hrv,1996,45.76077
hrv,1997,46.58942
hrv,1998,46.61655
hrv,1999,48.32126
hrv,2000,68.40856
hrv,2001,67.67125
hrv,2002,68.18339
hrv,2003,68.278
hrv,2004,64.5845
hrv,2005,66.94661
hrv,2006,65.35731
hrv,2007,66.6746
hrv,2008,67.03975
hrv,2009,68.53728
hrv,2010,71.75888
hrv,2011,73.47566
hrv,2012,73.67548
hrv,2013,70.05338
hrv,2014,68.59004
hrv,2015,69.97553
hrv,2016,66.94594
hrv,2017,64.88153
hrv,2018,64.55823
hrv,2019,65.81125
hti,1975,19.58449
hti,1976,19.77411
hti,1977,19.90162
hti,1978,19.60821
hti,1979,19.74912
hti,1980,19.5849
hti,1981,19.85013
hti,1982,20.26979
hti,1983,15.9994
hti,1984,18.99615
hti,1985,20.01715
hti,1989,32.16869
hti,1990,46.60763
hti,1991,44.25352
hti,1992,26.6376
hti,1993,26.21069
hti,1994,30.12311
hti,1995,54.47096
hti,1996,54.83535
hti,1997,54.74505
hti,1998,54.4818
hti,1999,52.56908
hti,2000,53.58798
hti,2001,54.17739
hti,2002,53.91765
hti,2003,54.33825
hti,2005,34.31678
hti,2006,57.22919
hti,2007,59.30867
hti,2008,59.84306
hti,2009,59.19254
hti,2010,56.05123
hti,2011,56.00353
hti,2012,55.84412
hti,2013,54.13665
hti,2014,54.24634
hti,2015,50.73175
hti,2016,56.57817
hti,2017,56.40232
hti,2018,55.8539
hti,2019,53.39065
hun,1975,24.64845
hun,1976,25.25804
hun,1977,25.17155
hun,1978,25.01038
hun,1979,24.77112
hun,1980,25.41968
hun,1981,25.8086
hun,1982,26.12014
hun,1983,26.0158
hun,1984,26.57392
hun,1985,29.80085
hun,1986,31.57014
hun,1987,33.43092
hun,1988,36.97659
hun,1989,45.50356
hun,1990,73.7138
hun,1991,73.33544
hun,1992,73.31268
hun,1993,73.24286
hun,1994,73.14621
hun,1995,73.71386
hun,1996,73.77914
hun,1997,73.81285
hun,1998,73.52784
hun,1999,73.26868
hun,2000,73.68952
hun,2001,73.54996
hun,2002,75.1383
hun,2003,75.49903
hun,2004,75.91323
hun,2005,74.74364
hun,2006,75.44936
hun,2007,75.49572
hun,2008,76.0023
hun,2009,75.63896
hun,2010,67.64148
hun,2011,66.84997
hun,2012,65.15877
hun,2013,62.44011
hun,2014,61.92421
hun,2015,59.66426
hun,2016,59.03737
hun,2017,58.60981
hun,2018,55.70096
hun,2019,56.26451
idn,1975,27.15625
idn,1976,27.03774
idn,1977,26.35007
idn,1978,26.13894
idn,1979,26.09229
idn,1980,25.99651
idn,1981,26.21995
idn,1982,26.5735
idn,1983,26.38562
idn,1984,25.29084
idn,1985,26.68224
idn,1986,26.82475
idn,1987,26.12353
idn,1988,25.87591
idn,1989,26.05815
idn,1990,25.27528
idn,1991,26.01902
idn,1992,25.66639
idn,1993,25.19268
idn,1994,25.5686
idn,1995,25.26711
idn,1996,25.62675
idn,1997,26.17732
idn,1998,39.77127
idn,1999,63.39386
idn,2000,66.63993
idn,2001,65.73713
idn,2002,66.27537
idn,2003,66.68446
idn,2004,67.06639
idn,2005,66.54687
idn,2006,67.26075
idn,2007,66.74931
idn,2008,66.81646
idn,2009,66.34211
idn,2010,68.8148
idn,2011,67.97542
idn,2012,67.51155
idn,2013,66.38068
idn,2014,67.66314
idn,2015,68.25771
idn,2016,68.08316
idn,2017,68.2079
idn,2018,63.01222
idn,2019,67.64285
ind,1975,55.91449
ind,1976,53.66263
ind,1977,58.73235
ind,1978,68.89419
ind,1979,69.71579
ind,1980,69.58218
ind,1981,69.40938
ind,1982,70.07706
ind,1983,69.76049
ind,1984,69.72521
ind,1985,68.94228
ind,1986,69.57086
ind,1987,70.05721
ind,1988,69.06962
ind,1989,69.14086
ind,1990,70.06428
ind,1991,70.27061
ind,1992,71.03976
ind,1993,70.60881
ind,1994,72.44465
ind,1995,73.18256
ind,1996,73.29294
ind,1997,72.76295
ind,1998,73.03197
ind,1999,73.34383
ind,2000,73.66223
ind,2001,72.95054
ind,2002,73.53032
ind,2003,72.79674
ind,2004,72.99886
ind,2005,72.81948
ind,2006,72.63247
ind,2007,72.70263
ind,2008,72.85548
ind,2009,73.14185
ind,2010,71.95463
ind,2011,72.31743
ind,2012,72.05059
ind,2013,71.58475
ind,2014,68.0994
ind,2015,62.82962
ind,2016,63.38969
ind,2017,60.71958
ind,2018,59.27456
ind,2019,57.04391
irl,1975,81.56186
irl,1976,82.16965
irl,1977,81.88785
irl,1978,82.1067
irl,1979,81.79308
irl,1980,82.55869
irl,1981,80.91803
irl,1982,80.01855
irl,1983,79.7932
irl,1984,81.02807
irl,1985,80.89232
irl,1986,80.99146
irl,1987,81.56557
irl,1988,81.17971
irl,1989,81.38521
irl,1990,81.11882
irl,1991,82.00331
irl,1992,82.82215
irl,1993,82.99581
irl,1994,82.49752
irl,1995,83.29459
irl,1996,83.25029
irl,1997,84.51674
irl,1998,84.80365
irl,1999,84.61063
irl,2000,84.92115
irl,2001,84.23571
irl,2002,84.38575
irl,2003,84.83785
irl,2004,84.92489
irl,2005,84.80701
irl,2006,84.32815
irl,2007,85.24752
irl,2008,84.38768
irl,2009,85.19666
irl,2010,84.79458
irl,2011,84.69764
irl,2012,85.50669
irl,2013,85.60425
irl,2014,86.95026
irl,2015,85.6631
irl,2016,85.7868
irl,2017,86.9721
irl,2018,86.27069
irl,2019,86.92336
irn,1975,30.43576
irn,1976,30.12107
irn,1977,30.8237
irn,1978,30.17949
irn,1979,38.02407
irn,1980,39.28459
irn,1981,34.33741
irn,1982,33.27316
irn,1983,31.6858
irn,1984,31.7342
irn,1985,32.25116
irn,1986,32.06149
irn,1987,31.92544
irn,1988,32.27899
irn,1989,33.47812
irn,1990,36.7827
irn,1991,36.18512
irn,1992,36.80664
irn,1993,39.17348
irn,1994,38.79844
irn,1995,38.96106
irn,1996,39.27867
irn,1997,45.12665
irn,1998,45.90819
irn,1999,44.83107
irn,2000,45.07426
irn,2001,43.43042
irn,2002,42.99052
irn,2003,43.15702
irn,2004,42.86
irn,2005,42.74101
irn,2006,41.53098
irn,2007,41.80612
irn,2008,41.76378
irn,2009,42.28713
irn,2010,42.78721
irn,2011,42.96761
irn,2012,42.7395
irn,2013,44.80685
irn,2014,45.2802
irn,2015,45.69846
irn,2016,45.62443
irn,2017,43.25728
irn,2018,44.93376
irn,2019,44.68017
irq,1975,21.9321
irq,1976,22.71301
irq,1977,21.00418
irq,1978,20.84134
irq,1979,20.62207
irq,1980,28.78609
irq,1981,29.67064
irq,1982,30.35244
irq,1983,30.62562
irq,1984,29.17708
irq,1985,29.0545
irq,1986,29.19181
irq,1987,29.29164
irq,1988,29.4175
irq,1989,28.88585
irq,1990,28.342
irq,1991,28.01268
irq,1992,28.48138
irq,1993,27.7368
irq,1994,29.35791
irq,1995,29.34366
irq,1996,29.30933
irq,1997,29.21831
irq,1998,29.62374
irq,1999,29.2428
irq,2000,28.76401
irq,2001,29.45003
irq,2002,33.95288
irq,2004,40.32123
irq,2006,61.24307
irq,2007,60.83727
irq,2008,60.98507
irq,2009,60.79768
irq,2010,59.79159
irq,2011,60.08203
irq,2012,60.08419
irq,2013,60.51249
irq,2014,62.60331
irq,2015,61.13046
irq,2016,62.19625
irq,2017,61.2502
irq,2018,60.67628
irq,2019,60.49644
isl,1975,76.89138
isl,1976,76.71949
isl,1977,77.04146
isl,1978,76.51727
isl,1979,77.04559
isl,1980,78.52778
isl,1981,79.30074
isl,1982,78.61887
isl,1983,79.02465
isl,1984,78.76157
isl,1985,79.35407
isl,1986,79.21749
isl,1987,81.69653
isl,1988,81.29854
isl,1989,81.1121
isl,1990,81.57173
isl,1991,81.45412
isl,1992,81.48249
isl,1993,81.41892
isl,1994,81.73452
isl,1995,81.51754
isl,1996,80.89154
isl,1997,81.45995
isl,1998,82.05741
isl,1999,81.73477
isl,2000,81.58412
isl,2001,81.7347
isl,2002,81.62625
isl,2003,81.68746
isl,2004,81.38816
isl,2005,81.64222
isl,2006,81.60746
isl,2007,81.45987
isl,2008,82.19732
isl,2009,82.54897
isl,2010,83.81271
isl,2011,83.24175
isl,2012,82.7305
isl,2013,80.68115
isl,2014,80.85449
isl,2015,80.53958
isl,2016,81.03136
isl,2017,81.2609
isl,2018,81.67494
isl,2019,79.81815
isr,1975,74.3693
isr,1976,75.26513
isr,1977,74.66843
isr,1978,75.71394
isr,1979,75.28441
isr,1980,75.57572
isr,1981,75.25711
isr,1982,75.36374
isr,1983,75.01394
isr,1984,75.65777
isr,1985,75.24802
isr,1986,76.45596
isr,1987,78.05446
isr,1988,77.73641
isr,1989,77.88954
isr,1990,78.0948
isr,1991,78.38859
isr,1992,78.31004
isr,1993,78.07644
isr,1994,78.91399
isr,1995,79.31068
isr,1996,78.89464
isr,1997,78.3746
isr,1998,78.05818
isr,1999,78.04519
isr,2000,77.98022
isr,2001,78.58453
isr,2002,79.43662
isr,2003,79.63591
isr,2004,79.19306
isr,2005,79.50964
isr,2006,79.37708
isr,2007,78.38134
isr,2008,77.68958
isr,2009,78.5862
isr,2010,78.04816
isr,2011,77.94786
isr,2012,77.8539
isr,2013,77.54048
isr,2014,77.45412
isr,2015,76.61717
isr,2016,75.83906
isr,2017,75.36839
isr,2018,78.34964
isr,2019,77.23698
ita,1975,70.3082
ita,1976,70.9613
ita,1977,72.02381
ita,1978,72.04743
ita,1979,72.28301
ita,1980,72.20884
ita,1981,72.7379
ita,1982,72.27965
ita,1983,72.62377
ita,1984,72.77444
ita,1985,72.40742
ita,1986,72.58733
ita,1987,72.69997
ita,1988,72.57148
ita,1989,72.32521
ita,1990,73.67773
ita,1991,73.42167
ita,1992,77.32718
ita,1993,77.85356
ita,1994,77.21117
ita,1995,77.05234
ita,1996,76.70182
ita,1997,78.80722
ita,1998,78.77114
ita,1999,78.87286
ita,2000,78.40621
ita,2001,76.55838
ita,2002,75.61672
ita,2003,75.54614
ita,2004,75.09506
ita,2005,75.39604
ita,2006,80.30448
ita,2007,82.25171
ita,2008,76.15424
ita,2009,76.04516
ita,2010,76.04743
ita,2011,79.64327
ita,2012,81.28213
ita,2013,82.0173
ita,2014,82.28446
ita,2015,82.29131
ita,2016,82.52578
ita,2017,82.81431
ita,2018,82.95336
ita,2019,81.75146
jam,1975,66.28975
jam,1976,66.29008
jam,1977,66.75397
jam,1978,66.55439
jam,1979,66.46743
jam,1980,66.25726
jam,1981,66.77187
jam,1982,65.99686
jam,1983,66.12222
jam,1984,66.12242
jam,1985,66.26737
jam,1986,66.36725
jam,1987,66.37362
jam,1988,66.23769
jam,1989,66.46314
jam,1990,69.28004
jam,1991,69.05952
jam,1992,69.46873
jam,1993,68.9364
jam,1994,69.75554
jam,1995,69.92696
jam,1996,69.19999
jam,1997,69.77198
jam,1998,70.03968
jam,1999,69.93784
jam,2000,72.36997
jam,2001,71.89221
jam,2002,72.37567
jam,2003,73.19785
jam,2004,73.3484
jam,2005,75.13614
jam,2006,74.51318
jam,2007,75.57338
jam,2008,75.42592
jam,2009,75.32384
jam,2010,75.11695
jam,2011,75.0445
jam,2012,74.58909
jam,2013,75.33419
jam,2014,74.96944
jam,2015,75.31936
jam,2016,75.04407
jam,2017,77.65618
jam,2018,75.91614
jam,2019,76.40142
jor,1975,22.59257
jor,1976,22.33674
jor,1977,23.43611
jor,1978,22.65284
jor,1979,22.90926
jor,1980,23.22257
jor,1981,22.57428
jor,1982,23.03401
jor,1983,23.23779
jor,1984,24.34733
jor,1985,24.89611
jor,1986,24.83005
jor,1987,24.61876
jor,1988,26.2004
jor,1989,46.81362
jor,1990,47.26142
jor,1991,47.19761
jor,1992,47.41375
jor,1993,47.27996
jor,1994,47.88119
jor,1995,48.52079
jor,1996,48.33456
jor,1997,46.56289
jor,1998,47.0992
jor,1999,46.92939
jor,2000,32.49822
jor,2001,32.81965
jor,2002,33.10972
jor,2003,49.34329
jor,2004,49.22747
jor,2005,49.49805
jor,2006,49.48441
jor,2007,49.78455
jor,2008,50.35479
jor,2009,50.60008
jor,2010,51.08826
jor,2011,52.30682
jor,2012,52.53402
jor,2013,51.06134
jor,2014,51.10436
jor,2015,50.86305
jor,2016,55.68311
jor,2017,55.16544
jor,2018,54.98594
jor,2019,55.25745
jpn,1975,76.09559
jpn,1976,76.47119
jpn,1977,76.32363
jpn,1978,75.91322
jpn,1979,75.92381
jpn,1980,76.43498
jpn,1981,77.2423
jpn,1982,76.89598
jpn,1983,76.78824
jpn,1984,77.32992
jpn,1985,76.78014
jpn,1986,76.75481
jpn,1987,77.36049
jpn,1988,77.12143
jpn,1989,77.14969
jpn,1990,77.1834
jpn,1991,77.83027
jpn,1992,77.48011
jpn,1993,78.24038
jpn,1994,78.65706
jpn,1995,78.38786
jpn,1996,78.4778
jpn,1997,78.74172
jpn,1998,78.57645
jpn,1999,78.99099
jpn,2000,79.50785
jpn,2001,79.48905
jpn,2002,79.85316
jpn,2003,79.29015
jpn,2004,79.51819
jpn,2005,79.27104
jpn,2006,79.56808
jpn,2007,79.89787
jpn,2008,79.41067
jpn,2009,79.51358
jpn,2010,79.68582
jpn,2011,79.822
jpn,2012,79.08829
jpn,2013,78.49254
jpn,2014,78.12899
jpn,2015,78.23906
jpn,2016,78.25489
jpn,2017,77.96362
jpn,2018,77.15766
jpn,2019,75.63704
kaz,1991,41.37323
kaz,1992,41.18641
kaz,1993,40.65082
kaz,1994,40.07004
kaz,1995,34.50763
kaz,1996,34.24422
kaz,1997,33.94345
kaz,1998,33.8577
kaz,1999,33.63043
kaz,2000,33.57893
kaz,2001,32.86168
kaz,2002,32.63486
kaz,2003,32.79133
kaz,2004,33.36526
kaz,2005,34.9013
kaz,2006,33.636
kaz,2007,33.80428
kaz,2008,34.08885
kaz,2009,33.53636
kaz,2010,33.74229
kaz,2011,32.71441
kaz,2012,32.71537
kaz,2013,33.97371
kaz,2014,33.54321
kaz,2015,33.92971
kaz,2016,33.38138
kaz,2017,31.9406
kaz,2018,30.14617
kaz,2019,30.45889
ken,1975,37.07394
ken,1976,36.7303
ken,1977,37.26013
ken,1978,35.73346
ken,1979,36.10217
ken,1980,36.11458
ken,1981,36.5265
ken,1982,36.50627
ken,1983,36.29717
ken,1984,35.74425
ken,1985,36.58865
ken,1986,36.21061
ken,1987,36.51155
ken,1988,36.12949
ken,1989,35.93265
ken,1990,42.34407
ken,1991,42.06
ken,1992,52.03771
ken,1993,53.41502
ken,1994,53.83548
ken,1995,53.56123
ken,1996,54.29166
ken,1997,53.71703
ken,1998,53.62513
ken,1999,53.94071
ken,2000,57.18114
ken,2001,57.57115
ken,2002,58.72205
ken,2003,64.11146
ken,2004,64.78309
ken,2005,64.66778
ken,2006,64.67866
ken,2007,64.60686
ken,2008,65.40749
ken,2009,66.47626
ken,2010,77.5694
ken,2011,77.23887
ken,2012,78.00838
ken,2013,71.53704
ken,2014,71.37129
ken,2015,71.56534
ken,2016,69.26124
ken,2017,68.86716
ken,2018,68.89265
ken,2019,73.05001
kgz,1991,45.19031
kgz,1992,47.68122
kgz,1993,48.37227
kgz,1994,43.2104
kgz,1995,40.71981
kgz,1996,40.75752
kgz,1997,40.48226
kgz,1998,40.03042
kgz,1999,40.11191
kgz,2000,40.35411
kgz,2001,39.3306
kgz,2002,38.79666
kgz,2003,39.0054
kgz,2004,38.5824
kgz,2005,42.71391
kgz,2006,43.01813
kgz,2007,40.19592
kgz,2008,39.31054
kgz,2009,38.77261
kgz,2010,51.57183
kgz,2011,58.55017
kgz,2012,58.14307
kgz,2013,58.87663
kgz,2014,58.74233
kgz,2015,58.20707
kgz,2016,56.72934
kgz,2017,59.72752
kgz,2018,60.29363
kgz,2019,62.8251
khm,1975,7.84079
khm,1976,9.93011
khm,1977,10.21091
khm,1978,9.7028
khm,1979,11.62851
khm,1980,14.47565
khm,1981,14.12073
khm,1982,12.77448
khm,1983,12.40784
khm,1984,12.31521
khm,1985,12.21955
khm,1986,12.36967
khm,1987,12.29829
khm,1988,12.31499
khm,1989,12.34824
khm,1990,12.34749
khm,1991,15.42643
khm,1992,24.73784
khm,1993,37.72866
khm,1994,38.98361
khm,1995,38.95965
khm,1996,39.17804
khm,1997,38.74071
khm,1998,36.72292
khm,1999,36.63023
khm,2000,36.34675
khm,2001,36.58556
khm,2002,37.00208
khm,2003,37.07909
khm,2004,36.47193
khm,2005,36.23093
khm,2006,37.28776
khm,2007,37.43817
khm,2008,36.31868
khm,2009,36.34841
khm,2010,35.98087
khm,2011,36.1298
khm,2012,36.29657
khm,2013,37.25559
khm,2014,37.46265
khm,2015,37.57288
khm,2016,36.53392
khm,2017,32.29089
khm,2018,32.93737
khm,2019,33.96684
kor,1975,35.18973
kor,1976,34.63848
kor,1977,34.59314
kor,1978,34.68471
kor,1979,34.46097
kor,1980,37.50869
kor,1981,33.8246
kor,1982,35.84966
kor,1983,35.94607
kor,1984,37.50184
kor,1985,37.71695
kor,1986,38.62024
kor,1987,44.27476
kor,1988,61.69179
kor,1989,64.2706
kor,1990,63.97779
kor,1991,64.18416
kor,1992,65.12252
kor,1993,70.88777
kor,1994,71.69467
kor,1995,71.99554
kor,1996,71.61363
kor,1997,73.51963
kor,1998,78.83455
kor,1999,79.38324
kor,2000,79.6036
kor,2001,80.28835
kor,2002,81.60165
kor,2003,81.14204
kor,2004,81.22998
kor,2005,81.00588
kor,2006,80.8787
kor,2007,81.38326
kor,2008,71.54837
kor,2009,72.01653
kor,2010,70.61975
kor,2011,70.82667
kor,2012,70.22213
kor,2013,67.45348
kor,2014,68.01743
kor,2015,70.20832
kor,2016,71.54259
kor,2017,82.99926
kor,2018,84.12823
kor,2019,87.7367
kwt,1975,61.81741
kwt,1976,40.25314
kwt,1977,40.14046
kwt,1978,40.23668
kwt,1979,40.8252
kwt,1980,40.17582
kwt,1981,62.17016
kwt,1982,61.97075
kwt,1983,62.38222
kwt,1984,62.04731
kwt,1985,62.65304
kwt,1986,39.80953
kwt,1987,39.50778
kwt,1988,39.88394
kwt,1989,39.19645
kwt,1991,37.96442
kwt,1992,62.31585
kwt,1993,62.57036
kwt,1994,62.55446
kwt,1995,62.76247
kwt,1996,62.95677
kwt,1997,63.03935
kwt,1998,62.67045
kwt,1999,62.40384
kwt,2000,62.53335
kwt,2001,62.63776
kwt,2002,62.36013
kwt,2003,62.4864
kwt,2004,62.74837
kwt,2005,63.2933
kwt,2006,63.66318
kwt,2007,63.56284
kwt,2008,63.67584
kwt,2009,63.66413
kwt,2010,63.09561
kwt,2011,63.15032
kwt,2012,61.94587
kwt,2013,60.71835
kwt,2014,61.52336
kwt,2015,61.4979
kwt,2016,61.15559
kwt,2017,63.11467
kwt,2018,62.92403
kwt,2019,62.53479
lao,1975,28.45905
lao,1976,21.1504
lao,1977,20.72682
lao,1978,21.06765
lao,1979,20.89134
lao,1980,21.08919
lao,1981,15.45994
lao,1982,15.56196
lao,1983,15.27954
lao,1984,15.21094
lao,1985,15.2746
lao,1986,15.67691
lao,1987,15.17108
lao,1988,15.76188
lao,1989,25.53985
lao,1990,24.92426
lao,1991,28.26408
lao,1992,27.41797
lao,1993,24.2719
lao,1994,24.94458
lao,1995,24.68106
lao,1996,24.35521
lao,1997,24.79311
lao,1998,24.54383
lao,1999,24.65655
lao,2000,25.09158
lao,2001,24.63226
lao,2002,24.97524
lao,2003,25.24202
lao,2004,24.7679
lao,2005,27.9095
lao,2006,25.02195
lao,2007,27.39995
lao,2008,27.82389
lao,2009,27.69123
lao,2010,27.81378
lao,2011,27.9422
lao,2012,28.25615
lao,2013,29.22057
lao,2014,29.27793
lao,2015,29.463
lao,2016,25.72494
lao,2017,30.67758
lao,2018,29.2984
lao,2019,32.00908
lbn,1975,52.40798
lbn,1976,51.59191
lbn,1977,51.80935
lbn,1978,51.78405
lbn,1979,51.54024
lbn,1980,51.54645
lbn,1981,51.47782
lbn,1982,51.66853
lbn,1983,51.94888
lbn,1984,51.41758
lbn,1985,51.46598
lbn,1986,51.40777
lbn,1987,51.64423
lbn,1988,51.16831
lbn,1989,51.19057
lbn,1990,53.08304
lbn,1991,52.8083
lbn,1992,53.27861
lbn,1993,53.91985
lbn,1994,52.4874
lbn,1995,52.8263
lbn,1996,52.95356
lbn,1997,52.90046
lbn,1998,52.60965
lbn,1999,52.88412
lbn,2000,53.41693
lbn,2001,53.05827
lbn,2002,52.72288
lbn,2003,52.85115
lbn,2004,53.8234
lbn,2005,54.11981
lbn,2006,55.19588
lbn,2007,55.13303
lbn,2008,55.88371
lbn,2009,55.5133
lbn,2010,55.50546
lbn,2011,56.57152
lbn,2012,57.53898
lbn,2013,57.37278
lbn,2014,57.32393
lbn,2015,57.06399
lbn,2016,56.83
lbn,2017,56.7859
lbn,2018,58.08768
lbn,2019,57.89194
lbr,1975,40.87606
lbr,1976,40.95846
lbr,1977,40.90451
lbr,1978,40.69524
lbr,1979,41.04794
lbr,1980,24.19648
lbr,1981,19.16103
lbr,1982,18.6633
lbr,1983,18.92315
lbr,1984,18.34869
lbr,1985,32.84043
lbr,1986,40.74424
lbr,1987,40.11016
lbr,1988,40.63771
lbr,1989,27.22876
lbr,1990,24.13264
lbr,1991,32.37442
lbr,1992,32.44268
lbr,1993,32.63823
lbr,1994,31.33469
lbr,1995,32.27092
lbr,1996,28.24197
lbr,1997,43.68312
lbr,1998,43.57212
lbr,1999,43.75563
lbr,2000,44.03758
lbr,2001,43.47593
lbr,2002,44.06336
lbr,2003,44.4938
lbr,2004,36.85821
lbr,2005,63.28432
lbr,2006,67.99135
lbr,2007,67.99485
lbr,2008,67.89452
lbr,2009,68.44134
lbr,2010,66.81158
lbr,2011,66.82564
lbr,2012,66.92445
lbr,2013,63.67993
lbr,2014,63.44134
lbr,2015,63.69765
lbr,2016,63.3262
lbr,2017,64.37122
lbr,2018,60.16047
lbr,2019,59.37791
lby,1975,10.01641
lby,1976,10.11476
lby,1977,10.10089
lby,1978,9.39547
lby,1979,10.00385
lby,1980,9.11593
lby,1981,9.51953
lby,1982,9.41759
lby,1983,9.44937
lby,1984,8.91765
lby,1985,8.72101
lby,1986,8.92493
lby,1987,9.0276
lby,1988,9.50639
lby,1989,9.61822
lby,1990,9.4067
lby,1991,9.8426
lby,1992,10.67359
lby,1993,9.94405
lby,1994,10.08367
lby,1995,10.01031
lby,1996,9.963
lby,1997,9.88646
lby,1998,10.35731
lby,1999,10.31284
lby,2000,10.13687
lby,2001,10.05317
lby,2002,10.09325
lby,2003,8.34072
lby,2004,7.94971
lby,2005,8.13872
lby,2006,7.34593
lby,2007,7.65087
lby,2008,7.7786
lby,2009,7.43044
lby,2010,7.14234
lby,2011,29.71632
lby,2012,63.60369
lby,2013,63.57242
lby,2014,40.25112
lby,2015,40.35362
lby,2016,39.91142
lby,2017,37.63145
lby,2018,36.85647
lby,2019,36.50317
lka,1975,62.42409
lka,1976,62.2898
lka,1977,62.21295
lka,1978,56.19822
lka,1979,56.1324
lka,1980,56.52994
lka,1981,56.4768
lka,1982,56.1616
lka,1983,55.63321
lka,1984,55.88594
lka,1985,55.46457
lka,1986,56.02845
lka,1987,56.21641
lka,1988,55.52467
lka,1989,55.67904
lka,1990,55.71262
lka,1991,56.53189
lka,1992,56.16377
lka,1993,57.10557
lka,1994,56.8632
lka,1995,57.16199
lka,1996,57.12317
lka,1997,56.93069
lka,1998,57.10267
lka,1999,57.35487
lka,2000,57.17628
lka,2001,56.90481
lka,2002,57.58087
lka,2003,57.90175
lka,2004,57.77899
lka,2005,51.98833
lka,2006,48.89679
lka,2007,49.21828
lka,2008,48.62981
lka,2009,48.67152
lka,2010,48.79334
lka,2011,48.84732
lka,2012,48.95254
lka,2013,51.75779
lka,2014,52.09414
lka,2015,61.19146
lka,2016,65.26408
lka,2017,61.71268
lka,2018,63.89451
lka,2019,60.07441
lso,1975,32.86458
lso,1976,32.78226
lso,1977,33.22764
lso,1978,33.17826
lso,1979,32.76125
lso,1980,33.30283
lso,1981,33.68405
lso,1982,32.24885
lso,1983,33.61856
lso,1984,33.18827
lso,1985,33.21103
lso,1986,29.14568
lso,1987,30.09804
lso,1988,29.78218
lso,1989,29.83036
lso,1990,29.6795
lso,1991,31.35859
lso,1992,31.05163
lso,1993,56.23056
lso,1994,55.68365
lso,1995,40.5369
lso,1996,40.94673
lso,1997,40.79756
lso,1998,55.38943
lso,1999,41.05531
lso,2000,41.336
lso,2001,41.24682
lso,2002,58.06803
lso,2003,58.05641
lso,2004,57.85495
lso,2005,58.07293
lso,2006,57.60634
lso,2007,57.98496
lso,2008,57.55739
lso,2009,57.59872
lso,2010,58.75546
lso,2011,58.83519
lso,2012,60.91169
lso,2013,61.67496
lso,2014,61.6919
lso,2015,61.15216
lso,2016,60.63687
lso,2017,61.44498
lso,2018,60.26534
lso,2019,65.3624
ltu,1991,77.1562
ltu,1992,80.38941
ltu,1993,78.91902
ltu,1994,80.88615
ltu,1995,81.60104
ltu,1996,80.878
ltu,1997,82.36074
ltu,1998,82.24118
ltu,1999,83.14314
ltu,2000,84.18662
ltu,2001,84.78366
ltu,2002,84.94028
ltu,2003,84.77489
ltu,2004,84.0421
ltu,2005,85.64299
ltu,2006,84.98472
ltu,2007,84.57547
ltu,2008,84.41922
ltu,2009,84.80318
ltu,2010,85.61189
ltu,2011,85.85016
ltu,2012,84.61484
ltu,2013,85.68386
ltu,2014,85.34166
ltu,2015,85.4272
ltu,2016,85.17636
ltu,2017,86.68884
ltu,2018,79.79934
ltu,2019,80.77873
lux,1975,77.29362
lux,1976,77.73427
lux,1977,77.86251
lux,1978,77.90325
lux,1979,77.36251
lux,1980,77.20407
lux,1981,78.11275
lux,1982,77.92327
lux,1983,77.83141
lux,1984,77.68785
lux,1985,77.81424
lux,1986,78.39712
lux,1987,78.3348
lux,1988,78.39469
lux,1989,78.57164
lux,1990,78.73376
lux,1991,78.72041
lux,1992,78.19753
lux,1993,78.37741
