country,time,isuffrage_idea
cog,2019,82.17054
col,1975,92.74819
col,1976,92.74819
col,1977,92.74819
col,1978,92.77819
col,1979,92.77819
col,1980,92.77819
col,1981,92.77819
col,1982,92.57814
col,1983,92.57814
col,1984,92.57814
col,1985,92.57814
col,1986,91.24281
col,1987,91.24281
col,1988,91.24281
col,1989,91.24281
col,1990,92.64816
col,1991,92.64816
col,1992,92.64816
col,1993,92.64816
col,1994,93.41335
col,1995,93.41335
col,1996,93.41335
col,1997,93.41335
col,1998,92.54314
col,1999,92.54314
col,2000,92.54314
col,2001,92.54314
col,2002,92.50313
col,2003,92.50313
col,2004,92.50313
col,2005,92.50313
col,2006,91.1878
col,2007,91.1878
col,2008,91.1878
col,2009,91.1878
col,2010,91.24281
col,2011,91.24281
col,2012,91.24281
col,2013,91.24281
col,2014,91.97299
col,2015,91.97299
col,2016,91.97299
col,2017,91.97299
col,2018,92.60315
col,2019,92.60315
cpv,1975,82.84071
cpv,1976,0
cpv,1977,0
cpv,1978,0
cpv,1979,0
cpv,1980,84.31108
cpv,1981,84.31108
cpv,1982,84.31108
cpv,1983,84.31108
cpv,1984,84.31108
cpv,1985,85.6114
cpv,1986,85.6114
cpv,1987,85.6114
cpv,1988,85.6114
cpv,1989,85.6114
cpv,1990,85.6114
cpv,1991,89.6074
cpv,1992,89.6074
cpv,1993,89.6074
cpv,1994,89.6074
cpv,1995,89.64741
cpv,1996,89.64741
cpv,1997,89.64741
cpv,1998,89.64741
cpv,1999,89.64741
cpv,2000,89.64741
cpv,2001,91.77794
cpv,2002,91.77794
cpv,2003,91.77794
cpv,2004,91.77794
cpv,2005,91.77794
cpv,2006,92.58315
cpv,2007,92.58315
cpv,2008,92.58315
cpv,2009,92.58315
cpv,2010,92.58315
cpv,2011,94.08852
cpv,2012,94.08852
cpv,2013,94.08852
cpv,2014,94.08852
cpv,2015,94.08852
cpv,2016,94.43361
cpv,2017,94.43361
cpv,2018,94.43361
cpv,2019,94.43361
cri,1975,97.30433
cri,1976,97.30433
cri,1977,97.30433
cri,1978,97.29432
cri,1979,97.29432
cri,1980,97.29432
cri,1981,97.29432
cri,1982,97.06427
cri,1983,97.06427
cri,1984,97.06427
cri,1985,97.06427
cri,1986,97.36934
cri,1987,97.36934
cri,1988,97.36934
cri,1989,97.36934
cri,1990,97.33433
cri,1991,97.33433
cri,1992,97.33433
cri,1993,97.33433
cri,1994,97.35434
cri,1995,97.35434
cri,1996,97.35434
cri,1997,97.35434
cri,1998,97.22931
cri,1999,97.22931
cri,2000,97.22931
cri,2001,97.22931
cri,2002,97.2093
cri,2003,97.2093
cri,2004,97.2093
cri,2005,97.2093
cri,2006,94.73868
cri,2007,94.73868
cri,2008,94.73868
cri,2009,94.73868
cri,2010,94.89872
cri,2011,94.89872
cri,2012,94.89872
cri,2013,94.89872
cri,2014,94.7987
cri,2015,94.7987
cri,2016,94.7987
cri,2017,94.7987
cri,2018,97.66442
cri,2019,97.66442
cub,1975,0
cub,1976,0
cub,1977,0
cub,1978,0
cub,1979,0
cub,1980,0
cub,1981,0
cub,1982,0
cub,1983,0
cub,1984,0
cub,1985,0
cub,1986,0
cub,1987,0
cub,1988,0
cub,1989,0
cub,1990,0
cub,1991,0
cub,1992,0
cub,1993,92.48312
cub,1994,92.48312
cub,1995,92.48312
cub,1996,92.48312
cub,1997,92.48312
cub,1998,92.51313
cub,1999,92.51313
cub,2000,92.51313
cub,2001,92.51313
cub,2002,92.51313
cub,2003,92.48312
cub,2004,92.48312
cub,2005,92.48312
cub,2006,92.48312
cub,2007,92.48312
cub,2008,91.1878
cub,2009,91.1878
cub,2010,91.1878
cub,2011,91.1878
cub,2012,91.1878
cub,2013,91.53788
cub,2014,91.53788
cub,2015,91.53788
cub,2016,91.53788
cub,2017,91.53788
cub,2018,91.53288
cub,2019,91.53288
cyp,1975,86.12653
cyp,1976,89.13728
cyp,1977,89.13728
cyp,1978,89.13728
cyp,1979,89.13728
cyp,1980,89.13728
cyp,1981,94.03351
cyp,1982,94.03351
cyp,1983,94.03851
cyp,1984,94.03851
cyp,1985,93.86347
cyp,1986,93.86347
cyp,1987,93.86347
cyp,1988,93.97349
cyp,1989,93.97349
cyp,1990,93.97349
cyp,1991,93.9985
cyp,1992,93.9985
cyp,1993,94.03351
cyp,1994,94.03351
cyp,1995,94.03351
cyp,1996,94.03851
cyp,1997,94.03851
cyp,1998,93.88847
cyp,1999,93.88847
cyp,2000,93.88847
cyp,2001,94.0085
cyp,2002,94.0085
cyp,2003,93.77844
cyp,2004,93.77844
cyp,2005,93.77844
cyp,2006,95.81395
cyp,2007,95.81395
cyp,2008,95.88897
cyp,2009,95.88897
cyp,2010,95.88897
cyp,2011,96.06902
cyp,2012,96.06902
cyp,2013,95.67892
cyp,2014,95.67892
cyp,2015,95.67892
cyp,2016,95.77394
cyp,2017,95.77394
cyp,2018,95.2088
cyp,2019,95.2088
cze,1975,93.31833
cze,1976,93.41335
cze,1977,93.41335
cze,1978,93.41335
cze,1979,93.41335
cze,1980,93.41335
cze,1981,93.16829
cze,1982,93.16829
cze,1983,93.16829
cze,1984,93.16829
cze,1985,93.16829
cze,1986,93.47337
cze,1987,93.47337
cze,1988,93.47337
cze,1989,93.47337
cze,1990,96.28907
cze,1991,96.28907
cze,1992,96.4191
cze,1993,96.4191
cze,1994,96.4191
cze,1995,96.4191
cze,1996,96.24406
cze,1997,96.24406
cze,1998,96.14904
cze,1999,96.14904
cze,2000,96.14904
cze,2001,96.14904
cze,2002,96.3891
cze,2003,96.3891
cze,2004,96.3891
cze,2005,96.3891
cze,2006,96.08402
cze,2007,96.08402
cze,2008,96.08402
cze,2009,96.08402
cze,2010,96.09402
cze,2011,96.09402
cze,2012,96.09402
cze,2013,95.62891
cze,2014,95.62891
cze,2015,95.62891
cze,2016,95.62891
cze,2017,96.4091
cze,2018,96.19405
cze,2019,96.19405
deu,1975,99.12978
deu,1976,99.24981
deu,1977,99.24981
deu,1978,99.24981
deu,1979,99.24981
deu,1980,99.29982
deu,1981,99.29982
deu,1982,99.29982
deu,1983,99.35984
deu,1984,99.35984
deu,1985,99.35984
deu,1986,99.35984
deu,1987,99.30483
deu,1988,99.30483
deu,1989,99.30483
deu,1990,99.2098
deu,1991,99.2098
deu,1992,99.2098
deu,1993,99.2098
deu,1994,99.37984
deu,1995,99.37984
deu,1996,99.37984
deu,1997,99.37984
deu,1998,99.25481
deu,1999,99.25481
deu,2000,99.25481
deu,2001,99.25481
deu,2002,99.2148
deu,2003,99.2148
deu,2004,99.2148
deu,2005,99.41985
deu,2006,99.41985
deu,2007,99.41985
deu,2008,99.41985
deu,2009,99.39985
deu,2010,99.39985
deu,2011,99.39985
deu,2012,99.39985
deu,2013,96.49412
deu,2014,96.49412
deu,2015,96.49412
deu,2016,96.49412
deu,2017,96.22906
deu,2018,96.22906
deu,2019,96.22906
dnk,1975,95.49887
dnk,1976,95.49887
dnk,1977,95.63391
dnk,1978,95.63391
dnk,1979,95.52888
dnk,1980,95.52888
dnk,1981,95.52388
dnk,1982,95.52388
dnk,1983,95.52388
dnk,1984,95.54389
dnk,1985,95.54389
dnk,1986,95.54389
dnk,1987,95.5839
dnk,1988,95.5839
dnk,1989,95.5839
dnk,1990,95.5839
dnk,1991,95.5839
dnk,1992,95.5839
dnk,1993,95.5839
dnk,1994,95.36884
dnk,1995,95.36884
dnk,1996,95.36884
dnk,1997,95.36884
dnk,1998,95.74394
dnk,1999,95.74394
dnk,2000,95.74394
dnk,2001,95.5989
dnk,2002,95.5989
dnk,2003,95.5989
dnk,2004,95.5989
dnk,2005,97.26932
dnk,2006,97.26932
dnk,2007,97.27932
dnk,2008,97.27932
dnk,2009,97.27932
dnk,2010,97.27932
dnk,2011,97.2193
dnk,2012,97.2193
dnk,2013,97.2193
dnk,2014,97.2193
dnk,2015,97.01425
dnk,2016,97.01425
dnk,2017,97.01425
dnk,2018,97.01425
dnk,2019,96.31408
dom,1975,87.80195
dom,1976,87.80195
dom,1977,87.80195
dom,1978,87.17679
dom,1979,87.17679
dom,1980,87.17679
dom,1981,87.17679
dom,1982,88.82221
dom,1983,88.82221
dom,1984,88.82221
dom,1985,88.82221
dom,1986,88.90223
dom,1987,88.90223
dom,1988,88.90223
dom,1989,88.90223
dom,1990,80.75519
dom,1991,80.75519
dom,1992,80.75519
dom,1993,80.75519
dom,1994,85.9965
dom,1995,85.9965
dom,1996,95.05876
dom,1997,95.05876
dom,1998,93.37334
dom,1999,93.37334
dom,2000,98.27457
dom,2001,98.27457
dom,2002,97.26432
dom,2003,97.26432
dom,2004,95.09877
dom,2005,95.09877
dom,2006,95.36384
dom,2007,95.36384
dom,2008,95.96899
dom,2009,95.96899
dom,2010,95.32883
dom,2011,95.32883
dom,2012,94.68367
dom,2013,94.68367
dom,2014,94.68367
dom,2015,94.68367
dom,2016,90.58765
dom,2017,90.58765
dom,2018,90.58765
dom,2019,90.58765
dza,1975,0
dza,1976,87.38685
dza,1977,86.76669
dza,1978,86.76669
dza,1979,87.42186
dza,1980,87.42186
dza,1981,87.42186
dza,1982,91.27282
dza,1983,91.27282
dza,1984,91.42786
dza,1985,91.42786
dza,1986,91.42786
dza,1987,91.34284
dza,1988,91.34784
dza,1989,91.34784
dza,1990,91.34784
dza,1991,87.36184
dza,1992,87.36184
dza,1993,0
dza,1994,0
dza,1995,85.85646
dza,1996,85.85646
dza,1997,84.62116
dza,1998,84.62116
dza,1999,87.88197
dza,2000,87.88197
dza,2001,87.88197
dza,2002,87.77194
dza,2003,87.77194
dza,2004,87.68192
dza,2005,87.68192
dza,2006,87.68192
dza,2007,85.39135
dza,2008,85.39135
dza,2009,85.07627
dza,2010,85.07627
dza,2011,85.07627
dza,2012,84.92123
dza,2013,84.92123
dza,2014,83.57089
dza,2015,83.57089
dza,2016,83.57089
dza,2017,84.09102
dza,2018,84.09102
dza,2019,82.10553
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,77.42436
ecu,1979,90.75769
ecu,1980,90.75769
ecu,1981,90.75769
ecu,1982,90.75769
ecu,1983,90.75769
ecu,1984,93.35834
ecu,1985,93.35834
ecu,1986,93.46337
ecu,1987,93.46337
ecu,1988,94.04851
ecu,1989,94.04851
ecu,1990,93.90848
ecu,1991,93.90848
ecu,1992,93.94349
ecu,1993,93.94349
ecu,1994,93.97849
ecu,1995,93.97849
ecu,1996,94.15354
ecu,1997,94.12853
ecu,1998,94.14354
ecu,1999,94.14354
ecu,2000,94.14354
ecu,2001,94.14354
ecu,2002,94.54864
ecu,2003,94.54864
ecu,2004,94.54864
ecu,2005,94.54864
ecu,2006,93.90848
ecu,2007,93.90848
ecu,2008,93.6084
ecu,2009,92.17804
ecu,2010,92.17804
ecu,2011,92.17804
ecu,2012,92.17804
ecu,2013,94.22856
ecu,2014,94.22856
ecu,2015,94.22856
ecu,2016,94.22856
ecu,2017,92.48812
ecu,2018,92.48812
ecu,2019,92.48812
egy,1975,81.01025
egy,1976,79.72993
egy,1977,79.72993
egy,1978,79.72993
egy,1979,79.77494
egy,1980,0
egy,1981,79.78995
egy,1982,79.78995
egy,1983,79.78995
egy,1984,79.71493
egy,1985,79.71493
egy,1986,79.71493
egy,1987,79.71493
egy,1988,79.71493
egy,1989,79.71493
egy,1990,79.80495
egy,1991,79.80495
egy,1992,79.80495
egy,1993,79.73993
egy,1994,79.73993
egy,1995,79.74994
egy,1996,79.74994
egy,1997,79.74994
egy,1998,79.74994
egy,1999,79.81995
egy,2000,80.51013
egy,2001,80.51013
egy,2002,80.51013
egy,2003,80.51013
egy,2004,80.51013
egy,2005,82.92073
egy,2006,82.92073
egy,2007,82.92073
egy,2008,82.92073
egy,2009,82.92073
egy,2010,84.34609
egy,2011,84.62116
egy,2012,87.1868
egy,2013,87.1868
egy,2014,84.85621
egy,2015,85.02126
egy,2016,85.02126
egy,2017,85.02126
egy,2018,85.01125
egy,2019,85.01125
eri,1993,0
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,0
eri,2001,0
eri,2002,0
eri,2003,0
eri,2004,0
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,0
eri,2009,0
eri,2010,0
eri,2011,0
eri,2012,0
eri,2013,0
eri,2014,0
eri,2015,0
eri,2016,0
eri,2017,0
eri,2018,0
eri,2019,0
esp,1975,83.74094
esp,1976,83.74094
esp,1977,92.37809
esp,1978,92.37809
esp,1979,98.32958
esp,1980,98.32958
esp,1981,98.32958
esp,1982,98.84471
esp,1983,98.84471
esp,1984,98.84471
esp,1985,98.84471
esp,1986,98.61465
esp,1987,98.61465
esp,1988,98.61465
esp,1989,98.82971
esp,1990,98.82971
esp,1991,98.82971
esp,1992,98.82971
esp,1993,98.83471
esp,1994,98.83471
esp,1995,98.83471
esp,1996,98.8147
esp,1997,98.8147
esp,1998,98.8147
esp,1999,98.8147
esp,2000,98.69467
esp,2001,98.69467
esp,2002,98.69467
esp,2003,98.69467
esp,2004,98.63966
esp,2005,98.63966
esp,2006,98.63966
esp,2007,98.63966
esp,2008,99.64491
esp,2009,99.64491
esp,2010,99.64491
esp,2011,97.50438
esp,2012,97.50438
esp,2013,97.50438
esp,2014,97.50438
esp,2015,96.99925
esp,2016,96.99925
esp,2017,96.99925
esp,2018,96.99925
esp,2019,98.57464
est,1991,96.73418
est,1992,96.62416
est,1993,96.62416
est,1994,96.62416
est,1995,96.90423
est,1996,96.90423
est,1997,96.90423
est,1998,96.90423
est,1999,96.8042
est,2000,96.8042
est,2001,96.8042
est,2002,96.8042
est,2003,96.83921
est,2004,96.83921
est,2005,96.83921
est,2006,96.83921
est,2007,97.69942
est,2008,97.69942
est,2009,97.69942
est,2010,97.69942
est,2011,97.77444
est,2012,97.77444
est,2013,97.77444
est,2014,97.77444
est,2015,97.48437
est,2016,97.48437
est,2017,97.48437
est,2018,97.48437
est,2019,96.99425
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,78.06452
eth,1988,78.06452
eth,1989,78.06452
eth,1990,78.06452
eth,1991,78.06452
eth,1992,78.06452
eth,1993,78.06452
eth,1994,81.68542
eth,1995,80.4151
eth,1996,80.4151
eth,1997,80.4151
eth,1998,80.4151
eth,1999,80.4151
eth,2000,79.78495
eth,2001,79.78495
eth,2002,79.78495
eth,2003,79.78495
eth,2004,79.78495
eth,2005,83.66592
eth,2006,83.66592
eth,2007,83.66592
eth,2008,83.66592
eth,2009,83.66592
eth,2010,80.83521
eth,2011,80.83521
eth,2012,80.83521
eth,2013,80.83521
eth,2014,80.83521
eth,2015,82.05051
eth,2016,82.05051
eth,2017,82.05051
eth,2018,82.05051
eth,2019,82.05051
fin,1975,95.33883
fin,1976,95.33883
fin,1977,95.33883
fin,1978,95.28382
fin,1979,95.1938
fin,1980,95.1938
fin,1981,95.1938
fin,1982,95.12378
fin,1983,95.12378
fin,1984,95.12378
fin,1985,95.12378
fin,1986,95.12378
fin,1987,95.38885
fin,1988,95.38885
fin,1989,95.38885
fin,1990,95.38885
fin,1991,95.37384
fin,1992,95.37384
fin,1993,95.37384
fin,1994,95.29382
fin,1995,95.37384
fin,1996,95.37384
fin,1997,95.37384
fin,1998,95.37384
fin,1999,95.45886
fin,2000,95.45886
fin,2001,95.45886
fin,2002,95.45886
fin,2003,95.43886
fin,2004,95.43886
fin,2005,95.43886
fin,2006,96.17404
fin,2007,96.24406
fin,2008,96.24406
fin,2009,96.24406
fin,2010,96.24406
fin,2011,96.43411
fin,2012,96.43411
fin,2013,96.43411
fin,2014,96.43411
fin,2015,95.90398
fin,2016,95.90398
fin,2017,95.90398
fin,2018,96.03401
fin,2019,95.75894
fra,1975,96.60915
fra,1976,96.60915
fra,1977,96.60915
fra,1978,96.59915
fra,1979,96.59915
fra,1980,96.59915
fra,1981,96.65916
fra,1982,96.65916
fra,1983,96.65916
fra,1984,96.65916
fra,1985,96.65916
fra,1986,96.50913
fra,1987,96.50913
fra,1988,96.61415
fra,1989,96.61415
fra,1990,96.61415
fra,1991,96.61415
fra,1992,96.61415
fra,1993,96.63916
fra,1994,96.63916
fra,1995,96.65916
fra,1996,96.65916
fra,1997,96.70918
fra,1998,96.70918
fra,1999,96.70918
fra,2000,96.70918
fra,2001,96.70918
fra,2002,96.8192
fra,2003,96.8192
fra,2004,96.8192
fra,2005,96.8192
fra,2006,96.8192
fra,2007,96.33908
fra,2008,96.33908
fra,2009,96.33908
fra,2010,96.33908
fra,2011,96.33908
fra,2012,96.53413
fra,2013,96.53413
fra,2014,96.53413
fra,2015,96.53413
fra,2016,96.53413
fra,2017,97.16929
fra,2018,97.16929
fra,2019,97.16929
gab,1975,82.25056
gab,1976,82.25056
gab,1977,82.25056
gab,1978,82.25056
gab,1979,82.35559
gab,1980,81.69042
gab,1981,81.69042
gab,1982,81.69042
gab,1983,81.69042
gab,1984,81.69042
gab,1985,81.37534
gab,1986,81.38535
gab,1987,81.38535
gab,1988,81.38535
gab,1989,81.38535
gab,1990,81.38535
gab,1991,81.38535
gab,1992,81.38535
gab,1993,86.32158
gab,1994,86.32158
gab,1995,86.32158
gab,1996,86.32658
gab,1997,86.32658
gab,1998,86.23156
gab,1999,86.23156
gab,2000,86.23156
gab,2001,86.25156
gab,2002,86.25156
gab,2003,86.25156
gab,2004,86.25156
gab,2005,85.81145
gab,2006,85.80645
gab,2007,85.80645
gab,2008,85.80645
gab,2009,85.76644
gab,2010,85.76644
gab,2011,85.83646
gab,2012,85.83646
gab,2013,85.83646
gab,2014,85.83646
gab,2015,85.83646
gab,2016,85.82646
gab,2017,85.82646
gab,2018,86.22156
gab,2019,86.22156
gbr,1975,94.27857
gbr,1976,94.27857
gbr,1977,94.27857
gbr,1978,94.27857
gbr,1979,94.16354
gbr,1980,94.16354
gbr,1981,94.16354
gbr,1982,94.16354
gbr,1983,94.23856
gbr,1984,94.23856
gbr,1985,94.23856
gbr,1986,94.23856
gbr,1987,94.19355
gbr,1988,94.19355
gbr,1989,94.19355
gbr,1990,94.19355
gbr,1991,94.19355
gbr,1992,91.40285
gbr,1993,91.40285
gbr,1994,91.40285
gbr,1995,91.40285
gbr,1996,91.40285
gbr,1997,94.12353
gbr,1998,94.12353
gbr,1999,94.12353
gbr,2000,94.12353
gbr,2001,93.27832
gbr,2002,93.27832
gbr,2003,93.27832
gbr,2004,93.27832
gbr,2005,95.01375
gbr,2006,95.01375
gbr,2007,95.01375
gbr,2008,95.01375
gbr,2009,95.01375
gbr,2010,95.17379
gbr,2011,95.17379
gbr,2012,95.17379
gbr,2013,95.17379
gbr,2014,95.17379
gbr,2015,90.72768
gbr,2016,90.72768
gbr,2017,92.14804
gbr,2018,92.14804
gbr,2019,92.28807
geo,1991,82.99075
geo,1992,82.46062
geo,1993,82.46062
geo,1994,82.46062
geo,1995,83.2158
geo,1996,83.2158
geo,1997,83.2158
geo,1998,83.2158
geo,1999,80.86022
geo,2000,81.79045
geo,2001,81.79045
geo,2002,81.79045
geo,2003,82.8057
geo,2004,86.15154
geo,2005,86.15154
geo,2006,86.15154
geo,2007,86.15154
geo,2008,85.96149
geo,2009,85.96149
geo,2010,85.96149
geo,2011,85.96149
geo,2012,88.92223
geo,2013,89.05226
geo,2014,89.05226
geo,2015,89.05226
geo,2016,92.87322
geo,2017,92.87322
geo,2018,89.55739
geo,2019,89.55739
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,84.96624
gha,1980,84.96624
gha,1981,0
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,0
gha,1992,85.70143
gha,1993,85.70143
gha,1994,85.70143
gha,1995,85.70143
gha,1996,90.58265
gha,1997,90.58265
gha,1998,90.58265
gha,1999,90.58265
gha,2000,92.42811
gha,2001,92.42811
gha,2002,92.42811
gha,2003,92.42811
gha,2004,92.89322
gha,2005,92.89322
gha,2006,92.89322
gha,2007,92.89322
gha,2008,92.49812
gha,2009,92.49812
gha,2010,92.49812
gha,2011,92.49812
gha,2012,90.17754
gha,2013,90.17754
gha,2014,90.17754
gha,2015,90.17754
gha,2016,91.32783
gha,2017,91.32783
gha,2018,91.32783
gha,2019,91.32783
gin,1975,80.43011
gin,1976,80.43011
gin,1977,80.43011
gin,1978,80.43011
gin,1979,80.43011
gin,1980,81.35034
gin,1981,81.35034
gin,1982,80.7802
gin,1983,80.7802
gin,1984,80.7802
gin,1985,0
gin,1986,0
gin,1987,0
gin,1988,0
gin,1989,0
gin,1990,0
gin,1991,0
gin,1992,0
gin,1993,82.72068
gin,1994,82.72068
gin,1995,82.67067
gin,1996,82.67067
gin,1997,82.67067
gin,1998,81.41035
gin,1999,81.41035
gin,2000,81.41035
gin,2001,81.41035
gin,2002,80.24506
gin,2003,80.24506
gin,2004,80.24506
gin,2005,80.24506
gin,2006,80.24506
gin,2007,80.24506
gin,2008,80.24506
gin,2009,0
gin,2010,86.20155
gin,2011,86.20155
gin,2012,86.20155
gin,2013,86.82171
gin,2014,86.82171
gin,2015,87.22181
gin,2016,87.22181
gin,2017,87.22181
gin,2018,87.22181
gin,2019,87.22181
gmb,1975,84.12103
gmb,1976,84.12103
gmb,1977,86.34659
gmb,1978,86.34659
gmb,1979,86.34659
gmb,1980,86.34659
gmb,1981,86.34659
gmb,1982,86.42161
gmb,1983,86.42161
gmb,1984,86.42161
gmb,1985,86.42161
gmb,1986,86.42161
gmb,1987,86.30658
gmb,1988,86.30658
gmb,1989,86.30658
gmb,1990,86.30658
gmb,1991,86.30658
gmb,1992,87.6169
gmb,1993,87.6169
gmb,1994,87.6169
gmb,1995,0
gmb,1996,86.14154
gmb,1997,86.36159
gmb,1998,86.36159
gmb,1999,86.36159
gmb,2000,86.36159
gmb,2001,85.78145
gmb,2002,85.78145
gmb,2003,85.78145
gmb,2004,85.78145
gmb,2005,85.78145
gmb,2006,84.85621
gmb,2007,84.8062
gmb,2008,84.8062
gmb,2009,84.8062
gmb,2010,84.8062
gmb,2011,86.15654
gmb,2012,86.15654
gmb,2013,86.15654
gmb,2014,86.15654
gmb,2015,86.15654
gmb,2016,87.43186
gmb,2017,87.46187
gmb,2018,87.46187
gmb,2019,87.46187
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,84.22606
gnb,1995,84.22606
gnb,1996,84.22606
gnb,1997,84.22606
gnb,1998,84.22606
gnb,1999,86.29657
gnb,2000,87.77194
gnb,2001,87.77194
gnb,2002,87.77194
gnb,2003,87.77194
gnb,2004,88.91223
gnb,2005,88.17704
gnb,2006,88.17704
gnb,2007,88.17704
gnb,2008,88.20205
gnb,2009,88.20205
gnb,2010,88.20205
gnb,2011,88.20205
gnb,2012,88.20205
gnb,2013,0
gnb,2014,88.35709
gnb,2015,88.35709
gnb,2016,88.35709
gnb,2017,88.35709
gnb,2018,88.35709
gnb,2019,91.96799
gnq,1975,0
gnq,1976,0
gnq,1977,0
gnq,1978,0
gnq,1979,0
gnq,1980,0
gnq,1981,0
gnq,1982,77.07427
gnq,1983,77.07427
gnq,1984,77.07427
gnq,1985,77.07427
gnq,1986,77.07427
gnq,1987,77.07427
gnq,1988,77.04426
gnq,1989,77.04426
gnq,1990,77.04426
gnq,1991,77.04426
gnq,1992,77.04426
gnq,1993,76.99425
gnq,1994,76.99425
gnq,1995,76.99425
gnq,1996,77.14429
gnq,1997,77.14429
gnq,1998,77.14429
gnq,1999,77.02926
gnq,2000,77.02926
gnq,2001,77.02926
gnq,2002,77.05926
gnq,2003,77.05926
gnq,2004,77.13928
gnq,2005,77.13928
gnq,2006,77.13928
gnq,2007,77.13928
gnq,2008,77.6044
gnq,2009,77.6194
gnq,2010,77.6194
gnq,2011,77.6194
gnq,2012,77.6194
gnq,2013,79.86497
gnq,2014,79.86497
gnq,2015,79.86497
gnq,2016,79.90498
gnq,2017,79.90498
gnq,2018,79.90498
gnq,2019,79.90498
grc,1975,93.55839
grc,1976,93.55839
grc,1977,93.69842
grc,1978,93.69842
grc,1979,93.69842
grc,1980,93.69842
grc,1981,93.51838
grc,1982,93.51838
grc,1983,93.51838
grc,1984,93.51838
grc,1985,96.56914
grc,1986,96.56914
grc,1987,96.56914
grc,1988,96.56914
grc,1989,96.82921
grc,1990,96.82921
grc,1991,96.82921
grc,1992,96.82921
grc,1993,96.65416
grc,1994,96.65416
grc,1995,96.65416
grc,1996,96.77919
grc,1997,96.77919
grc,1998,96.77919
grc,1999,96.77919
grc,2000,96.71918
grc,2001,96.71918
grc,2002,96.71918
grc,2003,96.71918
grc,2004,96.8192
grc,2005,96.8192
grc,2006,96.8192
grc,2007,96.05401
grc,2008,96.05401
grc,2009,96.10903
grc,2010,96.10903
grc,2011,96.10903
grc,2012,96.07902
grc,2013,96.07902
grc,2014,96.07902
grc,2015,95.50888
grc,2016,95.50888
grc,2017,95.50888
grc,2018,95.50888
grc,2019,96.4041
gtm,1975,77.67942
gtm,1976,77.67942
gtm,1977,77.67942
gtm,1978,77.73443
gtm,1979,77.73443
gtm,1980,77.73443
gtm,1981,77.73443
gtm,1982,77.79445
gtm,1983,0
gtm,1984,80.47512
gtm,1985,81.36534
gtm,1986,81.36534
gtm,1987,81.36534
gtm,1988,81.36534
gtm,1989,81.36534
gtm,1990,87.01175
gtm,1991,87.01175
gtm,1992,87.01175
gtm,1993,87.01175
gtm,1994,86.95674
gtm,1995,86.96174
gtm,1996,86.99175
gtm,1997,86.99175
gtm,1998,86.99175
gtm,1999,86.70668
gtm,2000,86.70668
gtm,2001,86.70668
gtm,2002,86.70668
gtm,2003,87.23681
gtm,2004,87.23681
gtm,2005,87.23681
gtm,2006,87.23681
gtm,2007,88.25706
gtm,2008,88.25706
gtm,2009,88.25706
gtm,2010,88.25706
gtm,2011,89.14729
gtm,2012,89.14729
gtm,2013,89.14729
gtm,2014,89.14729
gtm,2015,92.8032
gtm,2016,92.8032
gtm,2017,92.8032
gtm,2018,92.8032
gtm,2019,90.97774
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,90.61265
hnd,1981,90.60765
hnd,1982,90.60765
hnd,1983,90.60765
hnd,1984,90.60765
hnd,1985,90.92773
hnd,1986,90.92773
hnd,1987,90.92773
hnd,1988,90.92773
hnd,1989,96.03901
hnd,1990,96.03901
hnd,1991,96.03901
hnd,1992,96.03901
hnd,1993,95.96899
hnd,1994,95.96899
hnd,1995,95.96899
hnd,1996,95.96899
hnd,1997,95.96899
hnd,1998,95.96899
hnd,1999,95.96899
hnd,2000,95.96899
hnd,2001,95.97399
hnd,2002,95.97399
hnd,2003,95.97399
hnd,2004,95.97399
hnd,2005,86.27657
hnd,2006,86.27657
hnd,2007,86.27657
hnd,2008,86.27657
hnd,2009,85.55139
hnd,2010,85.55139
hnd,2011,85.55139
hnd,2012,85.55139
hnd,2013,85.35634
hnd,2014,85.35634
hnd,2015,85.35634
hnd,2016,85.35634
hnd,2017,85.03626
hnd,2018,85.03626
hnd,2019,85.03626
hrv,1991,0
hrv,1992,86.61165
hrv,1993,86.61165
hrv,1994,86.61165
hrv,1995,88.09202
hrv,1996,88.09202
hrv,1997,89.11228
hrv,1998,89.11228
hrv,1999,89.11228
hrv,2000,90.75269
hrv,2001,90.75269
hrv,2002,90.75269
hrv,2003,92.15804
hrv,2004,92.15804
