country,time,c_rgvt_idea
cog,1995,0.278
cog,1996,-0.27993
cog,1997,-61.88876
cog,1998,0
cog,1999,0
cog,2000,0
cog,2001,0
cog,2002,34.92291
cog,2003,1.17164
cog,2004,0.03627
cog,2005,-0.16235
cog,2006,0.4029
cog,2007,-1.61702
cog,2008,0.17443
cog,2009,2.24565
cog,2010,-1.39492
cog,2011,0.33613
cog,2012,-1.29134
cog,2013,0.08981
cog,2014,-0.47729
cog,2015,0.11384
cog,2016,-1.45891
cog,2017,0.20656
cog,2018,0.28984
cog,2019,-0.46818
col,1976,-0.0105
col,1977,0.48731
col,1978,0.80068
col,1979,-0.0583
col,1980,0.47526
col,1981,0.06422
col,1982,-1.3281
col,1983,0.4229
col,1984,-0.74062
col,1985,0.06085
col,1986,-0.67535
col,1987,-0.24241
col,1988,0.25244
col,1989,0.01704
col,1990,2.25545
col,1991,2.35841
col,1992,0.18319
col,1993,-0.01786
col,1994,1.16317
col,1995,-0.9993
col,1996,-0.22404
col,1997,0.02495
col,1998,-1.1115
col,1999,-0.54526
col,2000,0.32426
col,2001,-0.03793
col,2002,3.03758
col,2003,-1.10602
col,2004,0.20698
col,2005,0.10369
col,2006,-0.04626
col,2007,-0.25128
col,2008,-0.13185
col,2009,0.13632
col,2010,3.10707
col,2011,0.12754
col,2012,-0.15935
col,2013,-1.19107
col,2014,1.83738
col,2015,0.19488
col,2016,0.95754
col,2017,-0.57242
col,2018,3.70058
col,2019,-0.57725
cpv,1976,-30.83713
cpv,1977,0
cpv,1978,0
cpv,1979,0
cpv,1980,33.61841
cpv,1981,-0.56492
cpv,1982,-0.06238
cpv,1983,0.50957
cpv,1984,-0.0456
cpv,1985,2.47516
cpv,1986,-0.16195
cpv,1987,0.19061
cpv,1988,-0.15534
cpv,1989,0.27459
cpv,1990,0.23958
cpv,1991,31.82133
cpv,1992,8.27978
cpv,1993,0.25596
cpv,1994,-0.14584
cpv,1995,2.19212
cpv,1996,1.58153
cpv,1997,0.55962
cpv,1998,-0.11121
cpv,1999,0.33713
cpv,2000,-0.4412
cpv,2001,2.22686
cpv,2002,-0.26271
cpv,2003,0.09233
cpv,2004,-0.20501
cpv,2005,-0.01087
cpv,2006,1.55841
cpv,2007,0.27684
cpv,2008,0.19137
cpv,2009,0.24028
cpv,2010,-0.36549
cpv,2011,2.10002
cpv,2012,-0.01231
cpv,2013,0.1605
cpv,2014,0.24234
cpv,2015,-0.64712
cpv,2016,1.56788
cpv,2017,-4.52639
cpv,2018,-1.79062
cpv,2019,0.82821
cri,1976,0.82152
cri,1977,0.87283
cri,1978,1.77179
cri,1979,-0.3037
cri,1980,1.47135
cri,1981,0.38282
cri,1982,3.00117
cri,1983,0.13104
cri,1984,0.12086
cri,1985,-0.10263
cri,1986,0.33579
cri,1987,0.13319
cri,1988,-0.28649
cri,1989,-0.19745
cri,1990,1.71795
cri,1991,-0.07323
cri,1992,0.13686
cri,1993,-0.06985
cri,1994,-0.11505
cri,1995,0.14055
cri,1996,-0.05614
cri,1997,0.21938
cri,1998,-0.25815
cri,1999,0.11333
cri,2000,0.07302
cri,2001,0.03016
cri,2002,-0.12175
cri,2003,0.11472
cri,2004,-0.0256
cri,2005,0.09022
cri,2006,0.25542
cri,2007,0.02789
cri,2008,-0.16507
cri,2009,0.09797
cri,2010,0.37759
cri,2011,-0.06526
cri,2012,-0.31432
cri,2013,-2.09728
cri,2014,3.49866
cri,2015,-2.71819
cri,2016,-0.20491
cri,2017,0.01172
cri,2018,2.30612
cri,2019,-5.53278
cub,1976,0
cub,1977,0
cub,1978,0
cub,1979,0
cub,1980,0
cub,1981,0
cub,1982,0
cub,1983,0
cub,1984,0
cub,1985,0
cub,1986,0
cub,1987,0
cub,1988,0
cub,1989,0
cub,1990,0
cub,1991,0
cub,1992,0
cub,1993,13.24335
cub,1994,5.14269
cub,1995,-0.08832
cub,1996,0.17662
cub,1997,0.03468
cub,1998,0.96359
cub,1999,0.01183
cub,2000,0.32086
cub,2001,-0.08396
cub,2002,-0.19412
cub,2003,0.01252
cub,2004,0.00352
cub,2005,0.15479
cub,2006,1.83034
cub,2007,0.13614
cub,2008,-1.14164
cub,2009,-0.34842
cub,2010,-0.02539
cub,2011,-0.12742
cub,2012,0.22596
cub,2013,0.60955
cub,2014,0.24068
cub,2015,0.23695
cub,2016,0.33209
cub,2017,-0.31889
cub,2018,0.39548
cub,2019,0.13777
cyp,1976,4.09714
cyp,1977,0.4427
cyp,1978,0.0762
cyp,1979,-0.00741
cyp,1980,0.73237
cyp,1981,5.40468
cyp,1982,-0.15628
cyp,1983,6.9613
cyp,1984,-0.65077
cyp,1985,0.10877
cyp,1986,0.15239
cyp,1987,-0.05552
cyp,1988,0.07774
cyp,1989,1.38455
cyp,1990,-0.10471
cyp,1991,1.00996
cyp,1992,0.83218
cyp,1993,-0.76987
cyp,1994,0.05889
cyp,1995,-0.14227
cyp,1996,0.57881
cyp,1997,-0.12017
cyp,1998,-0.22175
cyp,1999,0.39696
cyp,2000,0.86445
cyp,2001,0.91987
cyp,2002,0.04002
cyp,2003,-0.00872
cyp,2004,-0.42103
cyp,2005,-0.19622
cyp,2006,3.89775
cyp,2007,0.00335
cyp,2008,0.15367
cyp,2009,-0.4335
cyp,2010,0.58527
cyp,2011,0.0591
cyp,2012,-0.47403
cyp,2013,-0.83782
cyp,2014,-0.83831
cyp,2015,0.42631
cyp,2016,0.26369
cyp,2017,0.16978
cyp,2018,-0.60452
cyp,2019,0.02805
cze,1976,1.48696
cze,1977,0.46808
cze,1978,-0.18328
cze,1979,0.44422
cze,1980,-0.28521
cze,1981,-0.11193
cze,1982,-0.16787
cze,1983,0.33754
cze,1984,-0.0389
cze,1985,-0.15797
cze,1986,0.0315
cze,1987,-1.64423
cze,1988,0.17207
cze,1989,11.21172
cze,1990,43.67442
cze,1991,0.23574
cze,1992,0.18871
cze,1993,8.55277
cze,1994,0.11469
cze,1995,-0.35467
cze,1996,-0.04241
cze,1997,0.03622
cze,1998,-1.99925
cze,1999,0.23975
cze,2000,-0.28829
cze,2001,-0.3723
cze,2002,2.60597
cze,2003,0.12702
cze,2004,-0.03777
cze,2005,-0.1426
cze,2006,0.49633
cze,2007,0.63114
cze,2008,-0.26177
cze,2009,-0.42714
cze,2010,-0.20371
cze,2011,-0.07429
cze,2012,0.25599
cze,2013,-1.83853
cze,2014,-0.1332
cze,2015,0.04085
cze,2016,-0.04842
cze,2017,-4.76288
cze,2018,-1.16931
cze,2019,-1.60929
deu,1976,-0.05968
deu,1977,-0.06252
deu,1978,0.2636
deu,1979,0.12566
deu,1980,1.3725
deu,1981,0.3039
deu,1982,-0.76121
deu,1983,0.56271
deu,1984,0.04279
deu,1985,-0.03184
deu,1986,-0.03089
deu,1987,-0.01939
deu,1988,-0.18779
deu,1989,-0.04928
deu,1990,3.68091
deu,1991,-0.04163
deu,1992,0.41011
deu,1993,-0.34496
deu,1994,0.54497
deu,1995,-0.06469
deu,1996,0.39118
deu,1997,-0.42063
deu,1998,-0.25324
deu,1999,0.11078
deu,2000,-0.29126
deu,2001,0.1719
deu,2002,-0.345
deu,2003,-0.00192
deu,2004,0.05435
deu,2005,1.0868
deu,2006,-0.23146
deu,2007,-0.10619
deu,2008,0.6484
deu,2009,-0.593
deu,2010,-0.74205
deu,2011,0.08301
deu,2012,0.12848
deu,2013,-7.92427
deu,2014,0.1586
deu,2015,-1.16328
deu,2016,1.02854
deu,2017,-0.60702
deu,2018,0.08355
deu,2019,-0.6171
dnk,1976,0.03962
dnk,1977,0.09415
dnk,1978,0.20061
dnk,1979,0.0629
dnk,1980,-0.36896
dnk,1981,-0.37182
dnk,1982,0.07267
dnk,1983,0.2058
dnk,1984,-0.05711
dnk,1985,0.28862
dnk,1986,0.05068
dnk,1987,-0.52264
dnk,1988,0.48494
dnk,1989,-0.1338
dnk,1990,0.10152
dnk,1991,0.00575
dnk,1992,-0.17393
dnk,1993,-0.03335
dnk,1994,0.37579
dnk,1995,-0.50658
dnk,1996,-0.0484
dnk,1997,0.60495
dnk,1998,-0.21994
dnk,1999,-0.21809
dnk,2000,0.24186
dnk,2001,0.14266
dnk,2002,0.02715
dnk,2003,-0.78179
dnk,2004,0.43914
dnk,2005,3.24845
dnk,2006,0.46509
dnk,2007,0.09529
dnk,2008,-0.66547
dnk,2009,0.16913
dnk,2010,0.0285
dnk,2011,-0.12234
dnk,2012,-0.01842
dnk,2013,-0.86913
dnk,2014,-0.157
dnk,2015,-0.87611
dnk,2016,-0.03868
dnk,2017,-0.16481
dnk,2018,0.22805
dnk,2019,-1.1969
dom,1976,0.16412
dom,1977,-0.14187
dom,1978,8.49987
dom,1979,3.05833
dom,1980,0.29617
dom,1981,-0.07758
dom,1982,2.50585
dom,1983,-0.31356
dom,1984,-0.09656
dom,1985,0.25951
dom,1986,-0.02158
dom,1987,-0.37553
dom,1988,-0.12779
dom,1989,0.04698
dom,1990,-7.55374
dom,1991,-0.16433
dom,1992,0.15406
dom,1993,-0.10901
dom,1994,1.76182
dom,1995,-0.02079
dom,1996,19.63923
dom,1997,0.84811
dom,1998,0.57824
dom,1999,-0.29043
dom,2000,4.84329
dom,2001,-0.03865
dom,2002,-0.49892
dom,2003,0.11411
dom,2004,-2.33385
dom,2005,0.52468
dom,2006,-1.8946
dom,2007,-0.07284
dom,2008,0.26537
dom,2009,-0.23999
dom,2010,-0.87363
dom,2011,-0.49369
dom,2012,-0.2528
dom,2013,-0.98906
dom,2014,0.02023
dom,2015,-0.46468
dom,2016,-5.11661
dom,2017,-1.08577
dom,2018,0.49867
dom,2019,1.77599
dza,1976,21.89604
dza,1977,1.32272
dza,1978,-0.25575
dza,1979,0.31626
dza,1980,0.05778
dza,1981,-0.16241
dza,1982,2.22865
dza,1983,-0.16043
dza,1984,0.05681
dza,1985,0.26408
dza,1986,-0.18225
dza,1987,-0.13289
dza,1988,0.36586
dza,1989,2.97778
dza,1990,7.87304
dza,1991,4.20243
dza,1992,-10.44892
dza,1993,-30.2188
dza,1994,0
dza,1995,34.39956
dza,1996,0.09165
dza,1997,4.99453
dza,1998,0.11723
dza,1999,-0.15413
dza,2000,-1.05651
dza,2001,-0.14484
dza,2002,2.56705
dza,2003,-0.28356
dza,2004,-1.06907
dza,2005,-0.25954
dza,2006,0.01747
dza,2007,-1.11571
dza,2008,-0.86197
dza,2009,-0.00984
dza,2010,0.06462
dza,2011,0.11866
dza,2012,0.58995
dza,2013,-0.32782
dza,2014,-1.22428
dza,2015,0.03792
dza,2016,0.49218
dza,2017,-0.05606
dza,2018,-0.27825
dza,2019,0.54269
ecu,1976,0
ecu,1977,0
ecu,1978,34.0435
ecu,1979,36.39347
ecu,1980,2.53537
ecu,1981,0.18995
ecu,1982,0.1116
ecu,1983,0.14173
ecu,1984,5.28709
ecu,1985,-0.10641
ecu,1986,-0.45661
ecu,1987,0.10592
ecu,1988,0.56771
ecu,1989,-0.14249
ecu,1990,0.00745
ecu,1991,-0.06309
ecu,1992,0.81747
ecu,1993,-0.08486
ecu,1994,-0.11852
ecu,1995,-0.27848
ecu,1996,-0.15297
ecu,1997,0.42004
ecu,1998,0.09377
ecu,1999,0.29436
ecu,2000,-10.35823
ecu,2001,0.45192
ecu,2002,3.52808
ecu,2003,0.02773
ecu,2004,-0.16568
ecu,2005,0.43808
ecu,2006,7.11206
ecu,2007,-5.27929
ecu,2008,-2.83872
ecu,2009,-3.4859
ecu,2010,-0.15681
ecu,2011,-0.29864
ecu,2012,-0.1709
ecu,2013,1.96327
ecu,2014,-0.33818
ecu,2015,0.26522
ecu,2016,-0.19963
ecu,2017,-1.06368
ecu,2018,1.94641
ecu,2019,0.79528
egy,1976,0.99186
egy,1977,0.38466
egy,1978,0.05874
egy,1979,2.27551
egy,1980,-30.96715
egy,1981,30.96438
egy,1982,1.64487
egy,1983,0.28321
egy,1984,-0.65506
egy,1985,-0.22446
egy,1986,-0.02856
egy,1987,0.01877
egy,1988,0.5936
egy,1989,-0.32902
egy,1990,-1.98567
egy,1991,-0.09346
egy,1992,0.04547
egy,1993,1.01292
egy,1994,-0.3198
egy,1995,0.18688
egy,1996,-0.03101
egy,1997,0.14753
egy,1998,-0.1279
egy,1999,-0.13851
egy,2000,-0.04698
egy,2001,0.11001
egy,2002,-0.06398
egy,2003,-0.33825
egy,2004,0.41102
egy,2005,-0.21402
egy,2006,-0.15963
egy,2007,-0.07106
egy,2008,0.20388
egy,2009,-0.38354
egy,2010,0.25669
egy,2011,-1.62725
egy,2012,16.17977
egy,2013,-5.53784
egy,2014,-19.51497
egy,2015,-0.02421
egy,2016,8.51149
egy,2017,0.14344
egy,2018,-2.8229
egy,2019,0.59155
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,0
eri,2001,0
eri,2002,0
eri,2003,0
eri,2004,0
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,0
eri,2009,0
eri,2010,0
eri,2011,0
eri,2012,0
eri,2013,0
eri,2014,0
eri,2015,0
eri,2016,0
eri,2017,0
eri,2018,0
eri,2019,0
esp,1976,0.17149
esp,1977,43.60406
esp,1978,13.68078
esp,1979,12.05989
esp,1980,0.0294
esp,1981,-0.05266
esp,1982,2.56337
esp,1983,-0.14758
esp,1984,0.29572
esp,1985,-0.81676
esp,1986,0.33329
esp,1987,0.25196
esp,1988,-0.45627
esp,1989,0.94959
esp,1990,-0.42011
esp,1991,0.30504
esp,1992,0.00445
esp,1993,-0.84751
esp,1994,0.30872
esp,1995,-0.23677
esp,1996,0.47808
esp,1997,-0.25184
esp,1998,0.22071
esp,1999,0.24882
esp,2000,-0.62574
esp,2001,0.01361
esp,2002,0.24304
esp,2003,-0.15762
esp,2004,-0.03306
esp,2005,-0.60468
esp,2006,0.35814
esp,2007,-0.18629
esp,2008,3.59756
esp,2009,0.23023
esp,2010,0.1987
esp,2011,-2.64328
esp,2012,0.43739
esp,2013,0.39232
esp,2014,-0.40532
esp,2015,-4.14734
esp,2016,0.12273
esp,2017,-1.63353
esp,2018,1.5138
esp,2019,2.30694
est,1992,8.46371
est,1993,0.14034
est,1994,-2.12588
est,1995,-0.43126
est,1996,-0.15491
est,1997,0.23076
est,1998,-0.19699
est,1999,5.93076
est,2000,1.14885
est,2001,-0.07346
est,2002,0.02447
est,2003,0.07641
est,2004,0.21768
est,2005,-0.08124
est,2006,-0.22462
est,2007,0.61207
est,2008,-0.08107
est,2009,0.50493
est,2010,-0.45328
est,2011,1.90051
est,2012,-0.20535
est,2013,-1.2808
est,2014,0.99206
est,2015,0.7062
est,2016,0.42121
est,2017,0.33166
est,2018,-0.46735
est,2019,-2.37475
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,15.09365
eth,1988,0.38315
eth,1989,-0.14493
eth,1990,1.43554
eth,1991,4.76918
eth,1992,1.66319
eth,1993,0.19182
eth,1994,5.97799
eth,1995,5.94114
eth,1996,0.05162
eth,1997,-0.13517
eth,1998,0.45339
eth,1999,-0.31693
eth,2000,-0.66469
eth,2001,0.21164
eth,2002,0.21815
eth,2003,0.00206
eth,2004,-0.06825
eth,2005,4.98603
eth,2006,0.35145
eth,2007,0.00215
eth,2008,-0.02495
eth,2009,-0.25766
eth,2010,-5.46404
eth,2011,-0.02597
eth,2012,0.11232
eth,2013,0.14536
eth,2014,-0.09651
eth,2015,1.54565
eth,2016,-0.47147
eth,2017,0.40151
eth,2018,1.99014
eth,2019,0.0971
fin,1976,0.28109
fin,1977,0.07779
fin,1978,-0.13773
fin,1979,-0.18268
fin,1980,-0.02693
fin,1981,0.35167
fin,1982,2.82102
fin,1983,-0.2338
fin,1984,0.03353
fin,1985,-0.13476
fin,1986,-0.09151
fin,1987,0.12122
fin,1988,0.37857
fin,1989,-0.18426
fin,1990,-0.0844
fin,1991,0.2474
fin,1992,-0.28001
fin,1993,1.14206
fin,1994,0.38216
fin,1995,-0.37676
fin,1996,0.12587
fin,1997,-0.06536
fin,1998,0.13208
fin,1999,-0.17073
fin,2000,0.39333
fin,2001,-0.67741
fin,2002,0.30475
fin,2003,-0.39578
fin,2004,0.52342
fin,2005,-0.51249
fin,2006,1.99419
fin,2007,0.08993
fin,2008,0.30032
fin,2009,-0.46662
fin,2010,0.30478
fin,2011,0.72606
fin,2012,-0.3055
fin,2013,1.05072
fin,2014,0.06892
fin,2015,-0.79776
fin,2016,0.13187
fin,2017,-0.32708
fin,2018,0.64336
fin,2019,-0.71228
fra,1976,-0.215
fra,1977,0.22847
fra,1978,0.52703
fra,1979,-0.02579
fra,1980,0.00043
fra,1981,0.1934
fra,1982,0.20882
fra,1983,-0.10902
fra,1984,0.12645
fra,1985,-0.33263
fra,1986,0.11495
fra,1987,-0.31289
fra,1988,0.2298
fra,1989,-0.03442
fra,1990,-0.12941
fra,1991,0.09032
fra,1992,0.12144
fra,1993,0.19517
fra,1994,0.06289
fra,1995,-0.17124
fra,1996,-0.01631
fra,1997,-0.15842
fra,1998,0.44567
fra,1999,-0.37983
fra,2000,0.06119
fra,2001,0.12292
fra,2002,0.00884
fra,2003,0.24165
fra,2004,-0.03982
fra,2005,0.31977
fra,2006,0.00394
fra,2007,0.83367
fra,2008,-0.30266
fra,2009,0.17112
fra,2010,0.01431
fra,2011,0.17409
fra,2012,0.23984
fra,2013,0.21991
fra,2014,-0.54329
fra,2015,0.19823
fra,2016,0.08873
fra,2017,-1.3363
fra,2018,-0.31592
fra,2019,-0.29347
gab,1976,0.2316
gab,1977,-0.37641
gab,1978,0.22946
gab,1979,-0.23655
gab,1980,0.17792
gab,1981,-1.87921
gab,1982,-0.31947
gab,1983,0.64243
gab,1984,-0.32467
gab,1985,-0.06431
gab,1986,0.06117
gab,1987,0.22505
gab,1988,0.00422
gab,1989,-0.33276
gab,1990,6.05482
gab,1991,6.7503
gab,1992,1.36653
gab,1993,3.39106
gab,1994,0.30315
gab,1995,-0.26958
gab,1996,1.29531
gab,1997,-0.04162
gab,1998,-0.1904
gab,1999,0.23796
gab,2000,-0.02912
gab,2001,-0.29071
gab,2002,0.61146
gab,2003,-0.46219
gab,2004,0.13903
gab,2005,-0.17249
gab,2006,-0.10256
gab,2007,-0.02302
gab,2008,0.17567
gab,2009,2.63876
gab,2010,1.09591
gab,2011,-0.6225
gab,2012,-0.06183
gab,2013,-0.21502
gab,2014,0.11173
gab,2015,0.32724
gab,2016,0.86253
gab,2017,0.8865
gab,2018,-1.18042
gab,2019,-0.8449
gbr,1976,0.23919
gbr,1977,-0.07755
gbr,1978,0.14735
gbr,1979,-0.22036
gbr,1980,0.44974
gbr,1981,-0.13997
gbr,1982,0.05288
gbr,1983,-0.8721
gbr,1984,-0.38224
gbr,1985,-0.11604
gbr,1986,0.31187
gbr,1987,0.26652
gbr,1988,-0.12498
gbr,1989,-0.02386
gbr,1990,-0.13161
gbr,1991,0.3876
gbr,1992,-2.87034
gbr,1993,-0.11974
gbr,1994,0.35272
gbr,1995,-0.10109
gbr,1996,-0.41816
gbr,1997,2.40398
gbr,1998,0.12837
gbr,1999,1.79135
gbr,2000,0.7311
gbr,2001,0.64094
gbr,2002,-0.1645
gbr,2003,0.32386
gbr,2004,-0.19044
gbr,2005,3.00842
gbr,2006,-0.40796
gbr,2007,0.42042
gbr,2008,-0.54728
gbr,2009,0.73365
gbr,2010,-0.29876
gbr,2011,-0.03498
gbr,2012,-0.23466
gbr,2013,-0.88439
gbr,2014,0.41394
gbr,2015,-4.89823
gbr,2016,-1.50426
gbr,2017,2.20762
gbr,2018,0.08124
gbr,2019,-1.54938
geo,1992,0.55375
geo,1993,0.64906
geo,1994,-0.34413
geo,1995,0.04778
geo,1996,-1.00661
geo,1997,-0.03171
geo,1998,0.09676
geo,1999,-1.85027
geo,2000,0.61827
geo,2001,0.03588
geo,2002,-0.05347
geo,2003,0.99564
geo,2004,15.16065
geo,2005,5.39323
geo,2006,0.01845
geo,2007,-0.44789
geo,2008,-3.41527
geo,2009,-0.30971
geo,2010,0.26203
geo,2011,0.43262
geo,2012,5.01651
geo,2013,4.86446
geo,2014,0.44202
geo,2015,-2.87021
geo,2016,5.89841
geo,2017,3.64393
geo,2018,-10.14481
geo,2019,-0.3014
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,57.97271
gha,1980,0.21376
gha,1981,-58.18648
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,0
gha,1992,34.07704
gha,1993,16.13643
gha,1994,-0.4975
gha,1995,0.3016
gha,1996,8.48585
gha,1997,0.5792
gha,1998,0.02635
gha,1999,-0.0045
gha,2000,7.06331
gha,2001,1.24079
gha,2002,-0.06316
gha,2003,-0.18098
gha,2004,5.10485
gha,2005,0.77473
gha,2006,-0.05346
gha,2007,0.213
gha,2008,-0.07855
gha,2009,-0.047
gha,2010,-0.15129
gha,2011,0.02632
gha,2012,-1.80408
gha,2013,0.71418
gha,2014,0.12479
gha,2015,-0.60928
gha,2016,2.12588
gha,2017,0.30135
gha,2018,0.26103
gha,2019,0.14729
gin,1976,0.12582
gin,1977,-0.01361
gin,1978,-0.05258
gin,1979,0.28198
gin,1980,0.0899
gin,1981,0.06601
gin,1982,-0.5019
gin,1983,-0.04804
gin,1984,-1.02111
gin,1985,-15.86012
gin,1986,0
gin,1987,0
gin,1988,0
gin,1989,0
gin,1990,0
gin,1991,0
gin,1992,0
gin,1993,25.62214
gin,1994,2.08312
gin,1995,5.6036
gin,1996,0.12392
gin,1997,-0.20877
gin,1998,-0.29802
gin,1999,0.16834
gin,2000,-7.91197
gin,2001,0.05649
gin,2002,7.23163
gin,2003,-0.04813
gin,2004,-0.11479
gin,2005,-0.25385
gin,2006,-0.12685
gin,2007,0.08327
gin,2008,-2.41854
gin,2009,-29.59159
gin,2010,34.42584
gin,2011,12.84554
gin,2012,-0.12754
gin,2013,4.19615
gin,2014,0.96698
gin,2015,-0.27193
gin,2016,0.22412
gin,2017,1.02659
gin,2018,-0.03347
gin,2019,-2.53357
gmb,1976,-0.14549
gmb,1977,0.1319
gmb,1978,0.18891
gmb,1979,-0.51293
gmb,1980,0.13816
gmb,1981,-1.507
gmb,1982,0.25186
gmb,1983,0.09095
gmb,1984,-0.42829
gmb,1985,0.15192
gmb,1986,-0.00304
gmb,1987,1.92763
gmb,1988,-0.07494
gmb,1989,-0.41332
gmb,1990,1.42544
gmb,1991,0.00592
gmb,1992,-0.52494
gmb,1993,-1.08131
gmb,1994,-21.54557
gmb,1995,-39.29129
gmb,1996,28.60841
gmb,1997,9.07506
gmb,1998,1.16807
gmb,1999,-0.21255
gmb,2000,0.17201
gmb,2001,-1.15781
gmb,2002,1.54974
gmb,2003,0.21653
gmb,2004,0.0129
gmb,2005,-0.08371
gmb,2006,-2.75379
gmb,2007,0.77357
gmb,2008,-0.24968
gmb,2009,-0.09497
gmb,2010,0.10111
gmb,2011,0.72932
gmb,2012,-0.09441
gmb,2013,0.38155
gmb,2014,-0.33786
gmb,2015,-0.17146
gmb,2016,2.73884
gmb,2017,15.23894
gmb,2018,0.21043
gmb,2019,-0.17991
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,36.65603
gnb,1995,6.81292
gnb,1996,0.70344
gnb,1997,-0.51007
gnb,1998,1.06788
gnb,1999,3.7124
gnb,2000,5.96781
gnb,2001,0.03144
gnb,2002,-1.77923
gnb,2003,-8.19898
gnb,2004,8.824
gnb,2005,2.0228
gnb,2006,-0.26918
gnb,2007,0.22897
gnb,2008,0.86
gnb,2009,-2.61079
gnb,2010,-1.07155
gnb,2011,0.08457
gnb,2012,-16.05851
gnb,2013,-36.47395
gnb,2014,59.86177
gnb,2015,-0.26515
gnb,2016,0.20809
gnb,2017,-0.32248
gnb,2018,0.0367
gnb,2019,0.13641
gnq,1976,0
gnq,1977,0
gnq,1978,0
gnq,1979,0
gnq,1980,0
gnq,1981,0
gnq,1982,8.91842
gnq,1983,-0.12849
gnq,1984,4.55157
gnq,1985,-0.10881
gnq,1986,0.04855
gnq,1987,0.16387
gnq,1988,1.35675
gnq,1989,0.33239
gnq,1990,0.14558
gnq,1991,0.11201
gnq,1992,-0.13153
gnq,1993,5.3251
gnq,1994,3.95734
gnq,1995,0.18799
gnq,1996,1.9421
gnq,1997,0.06345
gnq,1998,0.08806
gnq,1999,-0.45192
gnq,2000,0.97871
gnq,2001,-0.10423
gnq,2002,-0.00274
gnq,2003,-0.11359
gnq,2004,-3.99533
gnq,2005,-0.09332
gnq,2006,0.24166
gnq,2007,-0.12782
gnq,2008,-2.56479
gnq,2009,0.20485
gnq,2010,0.60938
gnq,2011,0.2941
gnq,2012,-0.36629
gnq,2013,0.55544
gnq,2014,0.03467
gnq,2015,-0.03413
gnq,2016,-0.65862
gnq,2017,0.17791
gnq,2018,-0.06027
gnq,2019,-0.26657
grc,1976,0.54593
grc,1977,-0.26693
grc,1978,0.55343
grc,1979,-0.3903
grc,1980,0.0575
grc,1981,-0.11605
grc,1982,0.59189
grc,1983,-0.21302
grc,1984,-0.28971
grc,1985,2.31102
grc,1986,-0.1006
grc,1987,0.43576
grc,1988,-0.04656
grc,1989,0.87393
grc,1990,0.1827
grc,1991,-0.44467
grc,1992,0.69312
grc,1993,-0.56632
grc,1994,0.11973
grc,1995,0.02801
grc,1996,0.24846
grc,1997,0.53382
grc,1998,-0.43139
grc,1999,0.29784
grc,2000,-0.6021
grc,2001,1.28464
grc,2002,-0.23077
grc,2003,-0.31882
grc,2004,0.22126
grc,2005,0.07299
grc,2006,0.2118
grc,2007,0.71358
grc,2008,-0.53853
grc,2009,0.8128
grc,2010,0.05796
grc,2011,-0.09891
grc,2012,-0.3261
grc,2013,0.77339
grc,2014,-0.1159
grc,2015,-1.28386
grc,2016,-0.11666
grc,2017,0.38443
grc,2018,-0.08879
grc,2019,0.15239
gtm,1976,-0.08885
gtm,1977,0.36876
gtm,1978,-0.85541
gtm,1979,0.04422
gtm,1980,-0.26949
gtm,1981,0.16622
gtm,1982,-15.55062
gtm,1983,-13.67292
gtm,1984,22.7335
gtm,1985,4.23245
gtm,1986,22.3815
gtm,1987,0.38566
gtm,1988,-0.16399
gtm,1989,-0.01407
gtm,1990,8.58624
gtm,1991,-0.13189
gtm,1992,0.25264
gtm,1993,-0.04233
gtm,1994,-0.41202
gtm,1995,2.26167
gtm,1996,0.6022
gtm,1997,0.56709
gtm,1998,0.30827
gtm,1999,-0.18288
gtm,2000,1.40093
gtm,2001,0.33974
gtm,2002,0.10624
gtm,2003,-0.0728
gtm,2004,0.56632
gtm,2005,-0.30455
gtm,2006,0.66979
gtm,2007,1.66613
gtm,2008,0.26767
gtm,2009,-0.29455
gtm,2010,-0.23737
gtm,2011,0.25324
gtm,2012,-0.25337
gtm,2013,2.58648
gtm,2014,0.79352
gtm,2015,6.74025
gtm,2016,-0.55309
gtm,2017,-1.20057
gtm,2018,-2.83732
gtm,2019,-4.0871
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,45.46964
hnd,1981,6.10299
hnd,1982,7.10695
hnd,1983,-0.15462
hnd,1984,-0.13908
hnd,1985,-0.30459
hnd,1986,0.1833
hnd,1987,-0.0623
hnd,1988,-0.18709
hnd,1989,6.07137
hnd,1990,0.04993
hnd,1991,-0.30923
hnd,1992,-0.04418
hnd,1993,0.01622
hnd,1994,3.3361
