country,time,abscorrup_idea
cod,1992,15.37589
cod,1993,15.37589
cod,1994,15.37589
cod,1995,15.37589
cod,1996,15.37589
cod,1997,18.10593
cod,1998,18.10593
cod,1999,18.10593
cod,2000,18.10593
cod,2001,18.10593
cod,2002,18.10593
cod,2003,18.10593
cod,2004,18.10593
cod,2005,18.10593
cod,2006,20.51232
cod,2007,20.51232
cod,2008,20.51232
cod,2009,20.51232
cod,2010,20.51232
cod,2011,20.51232
cod,2012,20.51232
cod,2013,16.20186
cod,2014,16.20186
cod,2015,14.76648
cod,2016,14.76648
cod,2017,11.48903
cod,2018,10.76192
cod,2019,28.62486
cog,1975,26.12947
cog,1976,26.12947
cog,1977,26.12947
cog,1978,25.40153
cog,1979,22.17111
cog,1980,22.17111
cog,1981,22.17111
cog,1982,23.99383
cog,1983,23.99383
cog,1984,23.99383
cog,1985,24.84351
cog,1986,24.84351
cog,1987,24.84351
cog,1988,24.84351
cog,1989,24.84351
cog,1990,23.20073
cog,1991,38.20935
cog,1992,40.72168
cog,1993,42.32124
cog,1994,42.32124
cog,1995,42.32124
cog,1996,42.32124
cog,1997,31.74808
cog,1998,31.90653
cog,1999,31.90653
cog,2000,31.90653
cog,2001,31.90653
cog,2002,31.74808
cog,2003,31.19926
cog,2004,31.19926
cog,2005,31.19926
cog,2006,31.19926
cog,2007,31.19926
cog,2008,31.19926
cog,2009,31.19926
cog,2010,31.19926
cog,2011,31.19926
cog,2012,30.54957
cog,2013,34.93842
cog,2014,34.93842
cog,2015,34.93842
cog,2016,34.93842
cog,2017,34.93842
cog,2018,34.93842
cog,2019,34.93842
col,1975,46.31241
col,1976,46.31241
col,1977,46.31241
col,1978,46.31241
col,1979,46.31241
col,1980,46.31241
col,1981,46.31241
col,1982,46.31241
col,1983,46.31241
col,1984,46.59784
col,1985,46.59784
col,1986,46.59784
col,1987,46.59784
col,1988,46.59784
col,1989,46.59784
col,1990,46.59784
col,1991,46.59784
col,1992,48.01063
col,1993,48.01063
col,1994,48.01063
col,1995,48.01063
col,1996,47.47833
col,1997,47.11618
col,1998,47.11618
col,1999,47.47833
col,2000,48.41277
col,2001,48.41277
col,2002,48.41277
col,2003,48.92209
col,2004,48.92209
col,2005,48.92209
col,2006,48.41277
col,2007,48.41277
col,2008,48.41277
col,2009,48.13956
col,2010,48.12464
col,2011,48.55474
col,2012,47.91934
col,2013,47.91934
col,2014,47.91934
col,2015,47.91934
col,2016,49.00598
col,2017,47.91934
col,2018,49.00598
col,2019,49.56145
cpv,1975,49.934
cpv,1976,54.17106
cpv,1977,54.17106
cpv,1978,54.17106
cpv,1979,54.17106
cpv,1980,54.17106
cpv,1981,54.17106
cpv,1982,54.17106
cpv,1983,54.17106
cpv,1984,54.17106
cpv,1985,54.17106
cpv,1986,54.17106
cpv,1987,54.17106
cpv,1988,54.17106
cpv,1989,54.17106
cpv,1990,54.17106
cpv,1991,58.09213
cpv,1992,58.09213
cpv,1993,61.78741
cpv,1994,61.78741
cpv,1995,61.78741
cpv,1996,61.78741
cpv,1997,61.78741
cpv,1998,61.78741
cpv,1999,61.78741
cpv,2000,61.78741
cpv,2001,61.78741
cpv,2002,61.78741
cpv,2003,61.78741
cpv,2004,61.78741
cpv,2005,61.78741
cpv,2006,61.78741
cpv,2007,61.78741
cpv,2008,61.78741
cpv,2009,62.5163
cpv,2010,62.5163
cpv,2011,62.5163
cpv,2012,62.5163
cpv,2013,62.5163
cpv,2014,62.5163
cpv,2015,62.5163
cpv,2016,62.5163
cpv,2017,62.66452
cpv,2018,59.83682
cpv,2019,60.94432
cri,1975,64.35489
cri,1976,64.35489
cri,1977,64.35489
cri,1978,64.35489
cri,1979,64.35489
cri,1980,67.60773
cri,1981,66.77694
cri,1982,66.77694
cri,1983,66.77694
cri,1984,67.38544
cri,1985,67.38544
cri,1986,67.38544
cri,1987,67.38544
cri,1988,67.38544
cri,1989,67.38544
cri,1990,66.70316
cri,1991,66.70316
cri,1992,66.70316
cri,1993,66.70316
cri,1994,66.70316
cri,1995,66.70316
cri,1996,66.70316
cri,1997,66.70316
cri,1998,66.70316
cri,1999,64.81009
cri,2000,64.81009
cri,2001,64.4711
cri,2002,63.59056
cri,2003,63.59056
cri,2004,63.59056
cri,2005,63.59056
cri,2006,61.22535
cri,2007,61.41255
cri,2008,61.41255
cri,2009,61.41255
cri,2010,61.15164
cri,2011,61.15164
cri,2012,61.15164
cri,2013,61.15164
cri,2014,62.70499
cri,2015,62.42824
cri,2016,61.8549
cri,2017,60.9823
cri,2018,60.51658
cri,2019,59.61282
cub,1975,39.0552
cub,1976,39.0552
cub,1977,39.0552
cub,1978,39.0552
cub,1979,39.0552
cub,1980,39.0552
cub,1981,39.0552
cub,1982,39.0552
cub,1983,39.0552
cub,1984,39.0552
cub,1985,39.62521
cub,1986,39.62521
cub,1987,39.62521
cub,1988,39.62521
cub,1989,39.62521
cub,1990,38.90254
cub,1991,39.62521
cub,1992,29.11351
cub,1993,29.11351
cub,1994,29.11351
cub,1995,29.11351
cub,1996,29.11351
cub,1997,28.45644
cub,1998,28.45644
cub,1999,28.45644
cub,2000,28.45644
cub,2001,28.45644
cub,2002,28.45644
cub,2003,28.45644
cub,2004,28.45644
cub,2005,28.45644
cub,2006,28.45644
cub,2007,28.45644
cub,2008,28.45644
cub,2009,28.45644
cub,2010,28.45644
cub,2011,29.11351
cub,2012,28.45644
cub,2013,28.45644
cub,2014,28.45644
cub,2015,26.97789
cub,2016,34.33793
cub,2017,30.22468
cub,2018,33.42385
cub,2019,33.42385
cyp,1975,61.87721
cyp,1976,63.48501
cyp,1977,63.48501
cyp,1978,64.19556
cyp,1979,64.19556
cyp,1980,64.19556
cyp,1981,64.19556
cyp,1982,64.19556
cyp,1983,64.19556
cyp,1984,64.19556
cyp,1985,63.99113
cyp,1986,63.99113
cyp,1987,63.99113
cyp,1988,63.99113
cyp,1989,63.99113
cyp,1990,63.99113
cyp,1991,63.99113
cyp,1992,64.4711
cyp,1993,64.81009
cyp,1994,64.81009
cyp,1995,64.81009
cyp,1996,64.81009
cyp,1997,64.81009
cyp,1998,64.4711
cyp,1999,64.4711
cyp,2000,64.4711
cyp,2001,64.4711
cyp,2002,64.4711
cyp,2003,64.4711
cyp,2004,64.4711
cyp,2005,64.4711
cyp,2006,64.4711
cyp,2007,64.4711
cyp,2008,64.4711
cyp,2009,64.4711
cyp,2010,64.4711
cyp,2011,64.4711
cyp,2012,64.4711
cyp,2013,63.78321
cyp,2014,63.78321
cyp,2015,63.78321
cyp,2016,63.78321
cyp,2017,61.72515
cyp,2018,61.72515
cyp,2019,61.07295
cze,1975,38.65892
cze,1976,38.65892
cze,1977,38.65892
cze,1978,38.65892
cze,1979,38.65892
cze,1980,41.52242
cze,1981,41.52242
cze,1982,41.52242
cze,1983,41.52242
cze,1984,42.3175
cze,1985,42.3175
cze,1986,42.3175
cze,1987,42.3175
cze,1988,42.3175
cze,1989,42.3175
cze,1990,54.12963
cze,1991,54.34589
cze,1992,54.34589
cze,1993,54.12963
cze,1994,54.12963
cze,1995,54.12963
cze,1996,54.12963
cze,1997,54.12963
cze,1998,54.12963
cze,1999,54.12963
cze,2000,54.61429
cze,2001,54.15916
cze,2002,53.60347
cze,2003,53.60347
cze,2004,53.60347
cze,2005,53.60347
cze,2006,53.60347
cze,2007,53.60347
cze,2008,53.60347
cze,2009,53.60347
cze,2010,54.87056
cze,2011,54.87056
cze,2012,54.87056
cze,2013,56.81459
cze,2014,56.81459
cze,2015,57.99552
cze,2016,57.99552
cze,2017,54.76264
cze,2018,54.27035
cze,2019,53.70958
deu,1975,88.09522
deu,1976,88.09522
deu,1977,88.09522
deu,1978,88.09522
deu,1979,88.09522
deu,1980,88.09522
deu,1981,88.09522
deu,1982,88.09522
deu,1983,88.09522
deu,1984,88.30267
deu,1985,87.54288
deu,1986,87.54288
deu,1987,88.30267
deu,1988,88.30267
deu,1989,88.30267
deu,1990,92.43087
deu,1991,92.43087
deu,1992,92.43087
deu,1993,93.67247
deu,1994,93.67247
deu,1995,93.67247
deu,1996,92.43087
deu,1997,92.43087
deu,1998,92.43087
deu,1999,91.44027
deu,2000,91.44027
deu,2001,91.44027
deu,2002,91.44027
deu,2003,91.44027
deu,2004,91.44027
deu,2005,91.44027
deu,2006,92.43087
deu,2007,92.43087
deu,2008,92.43087
deu,2009,91.05256
deu,2010,91.05256
deu,2011,91.05256
deu,2012,91.05256
deu,2013,84.82304
deu,2014,84.82304
deu,2015,83.56492
deu,2016,86.86066
deu,2017,86.86066
deu,2018,79.44574
deu,2019,77.82934
dnk,1975,97.29361
dnk,1976,97.29361
dnk,1977,97.29361
dnk,1978,97.29361
dnk,1979,97.29361
dnk,1980,97.29361
dnk,1981,97.29361
dnk,1982,97.29361
dnk,1983,97.29361
dnk,1984,100
dnk,1985,100
dnk,1986,100
dnk,1987,100
dnk,1988,100
dnk,1989,100
dnk,1990,100
dnk,1991,100
dnk,1992,100
dnk,1993,100
dnk,1994,100
dnk,1995,100
dnk,1996,100
dnk,1997,100
dnk,1998,100
dnk,1999,100
dnk,2000,100
dnk,2001,96.89187
dnk,2002,96.89187
dnk,2003,96.89187
dnk,2004,96.89187
dnk,2005,96.89187
dnk,2006,96.89187
dnk,2007,96.89187
dnk,2008,96.89187
dnk,2009,96.89187
dnk,2010,96.89187
dnk,2011,96.89187
dnk,2012,96.89187
dnk,2013,96.89187
dnk,2014,96.89187
dnk,2015,87.9879
dnk,2016,87.9879
dnk,2017,87.9879
dnk,2018,87.9879
dnk,2019,87.9879
dom,1975,15.36795
dom,1976,15.36795
dom,1977,15.36795
dom,1978,15.36795
dom,1979,28.00463
dom,1980,28.00463
dom,1981,28.00463
dom,1982,28.00463
dom,1983,28.00463
dom,1984,28.7449
dom,1985,28.7449
dom,1986,28.7449
dom,1987,28.7449
dom,1988,28.7449
dom,1989,28.7449
dom,1990,28.7449
dom,1991,28.7449
dom,1992,28.7449
dom,1993,28.7449
dom,1994,28.7449
dom,1995,28.7449
dom,1996,28.7449
dom,1997,30.41484
dom,1998,30.41484
dom,1999,30.41484
dom,2000,31.34384
dom,2001,31.208
dom,2002,30.72956
dom,2003,30.72956
dom,2004,30.72956
dom,2005,30.72956
dom,2006,30.72956
dom,2007,30.72956
dom,2008,30.72956
dom,2009,30.72956
dom,2010,30.72956
dom,2011,30.72956
dom,2012,30.16502
dom,2013,29.75006
dom,2014,29.75006
dom,2015,35.77794
dom,2016,35.77794
dom,2017,31.06137
dom,2018,23.35004
dom,2019,16.81539
dza,1975,49.75702
dza,1976,49.75702
dza,1977,49.75702
dza,1978,45.6027
dza,1979,42.92675
dza,1980,40.9397
dza,1981,40.9397
dza,1982,40.9397
dza,1983,40.9397
dza,1984,41.48364
dza,1985,41.84558
dza,1986,41.84558
dza,1987,41.84558
dza,1988,41.84558
dza,1989,45.46726
dza,1990,45.05379
dza,1991,45.46726
dza,1992,43.52816
dza,1993,42.6051
dza,1994,42.6051
dza,1995,42.6051
dza,1996,42.6051
dza,1997,41.88074
dza,1998,41.88074
dza,1999,40.23074
dza,2000,34.07346
dza,2001,33.49799
dza,2002,33.49799
dza,2003,33.49799
dza,2004,33.49799
dza,2005,33.49799
dza,2006,33.49799
dza,2007,33.49799
dza,2008,33.49799
dza,2009,33.49799
dza,2010,33.49799
dza,2011,34.07346
dza,2012,34.07346
dza,2013,36.75256
dza,2014,36.75256
dza,2015,36.75256
dza,2016,37.69117
dza,2017,35.11585
dza,2018,32.31878
dza,2019,40.8852
ecu,1975,35.58283
ecu,1976,36.49728
ecu,1977,36.49728
ecu,1978,38.52906
ecu,1979,49.63421
ecu,1980,51.60518
ecu,1981,51.60518
ecu,1982,51.60518
ecu,1983,51.60518
ecu,1984,51.28627
ecu,1985,47.00138
ecu,1986,47.00138
ecu,1987,47.00138
ecu,1988,47.00138
ecu,1989,49.95949
ecu,1990,49.7506
ecu,1991,49.7506
ecu,1992,49.7506
ecu,1993,48.89368
ecu,1994,49.89609
ecu,1995,47.33161
ecu,1996,47.33161
ecu,1997,45.89339
ecu,1998,45.89339
ecu,1999,45.20369
ecu,2000,45.89339
ecu,2001,45.15243
ecu,2002,44.60025
ecu,2003,44.55402
ecu,2004,44.55402
ecu,2005,43.32579
ecu,2006,43.89659
ecu,2007,46.00057
ecu,2008,47.54537
ecu,2009,47.54537
ecu,2010,45.88749
ecu,2011,45.88749
ecu,2012,44.74194
ecu,2013,44.74194
ecu,2014,44.74194
ecu,2015,44.74194
ecu,2016,45.0379
ecu,2017,53.14503
ecu,2018,51.02878
ecu,2019,51.42177
egy,1975,38.08042
egy,1976,38.08042
egy,1977,38.08042
egy,1978,38.08042
egy,1979,38.08042
egy,1980,31.80948
egy,1981,31.80948
egy,1982,30.75093
egy,1983,30.75093
egy,1984,30.25693
egy,1985,30.82152
egy,1986,30.82152
egy,1987,30.82152
egy,1988,30.82152
egy,1989,30.82152
egy,1990,20.71026
egy,1991,20.71026
egy,1992,21.38528
egy,1993,21.51187
egy,1994,22.7808
egy,1995,15.14004
egy,1996,14.6884
egy,1997,14.6884
egy,1998,14.6884
egy,1999,14.6884
egy,2000,14.6884
egy,2001,13.64014
egy,2002,13.64014
egy,2003,13.64014
egy,2004,13.64014
egy,2005,13.64014
egy,2006,13.64014
egy,2007,14.6884
egy,2008,14.6884
egy,2009,14.6884
egy,2010,14.6884
egy,2011,23.21003
egy,2012,22.36302
egy,2013,31.76258
egy,2014,32.44452
egy,2015,23.89799
egy,2016,23.89799
egy,2017,23.15535
egy,2018,23.15535
egy,2019,22.82348
eri,1993,50.52388
eri,1994,50.52388
eri,1995,50.52388
eri,1996,50.52388
eri,1997,50.52388
eri,1998,50.52388
eri,1999,50.52388
eri,2000,50.52388
eri,2001,40.3367
eri,2002,39.2331
eri,2003,39.2331
eri,2004,39.2331
eri,2005,39.2331
eri,2006,39.2331
eri,2007,39.2331
eri,2008,39.2331
eri,2009,39.2331
eri,2010,39.2331
eri,2011,39.62421
eri,2012,39.2331
eri,2013,37.6087
eri,2014,37.6087
eri,2015,37.6087
eri,2016,35.83217
eri,2017,36.6964
eri,2018,35.86223
eri,2019,36.76593
esp,1975,55.90741
esp,1976,57.55771
esp,1977,73.01447
esp,1978,73.01447
esp,1979,81.79794
esp,1980,81.79794
esp,1981,81.79794
esp,1982,81.79794
esp,1983,81.79794
esp,1984,81.47586
esp,1985,81.47586
esp,1986,81.47586
esp,1987,81.47586
esp,1988,81.47586
esp,1989,81.47586
esp,1990,81.47586
esp,1991,81.47586
esp,1992,82.23961
esp,1993,82.23961
esp,1994,81.47586
esp,1995,80.94827
esp,1996,81.47586
esp,1997,82.23961
esp,1998,82.23961
esp,1999,81.47586
esp,2000,81.47586
esp,2001,80.94827
esp,2002,80.94827
esp,2003,80.94827
esp,2004,80.94827
esp,2005,81.47586
esp,2006,81.47586
esp,2007,81.47586
esp,2008,81.47586
esp,2009,81.47586
esp,2010,81.47586
esp,2011,79.82566
esp,2012,77.24469
esp,2013,76.16883
esp,2014,75.6313
esp,2015,78.42198
esp,2016,78.42198
esp,2017,77.91588
esp,2018,83.93528
esp,2019,85.5603
est,1991,62.20882
est,1992,63.25504
est,1993,63.25504
est,1994,63.25504
est,1995,63.25504
est,1996,63.25504
est,1997,63.25504
est,1998,60.14261
est,1999,65.27121
est,2000,69.9306
est,2001,69.23417
est,2002,68.40353
est,2003,68.40353
est,2004,71.27008
est,2005,74.16865
est,2006,72.82756
est,2007,72.82756
est,2008,74.16865
est,2009,74.16865
est,2010,78.07027
est,2011,78.07027
est,2012,78.07027
est,2013,78.07027
est,2014,78.07027
est,2015,78.55965
est,2016,78.55965
est,2017,78.55965
est,2018,76.95587
est,2019,78.55965
eth,1975,42.37122
eth,1976,42.37122
eth,1977,42.37122
eth,1978,42.37122
eth,1979,42.37122
eth,1980,42.37122
eth,1981,42.37122
eth,1982,42.37122
eth,1983,42.37122
eth,1984,42.37122
eth,1985,42.9257
eth,1986,42.9257
eth,1987,44.1765
eth,1988,44.1765
eth,1989,44.1765
eth,1990,44.1765
eth,1991,42.99758
eth,1992,42.38445
eth,1993,42.99758
eth,1994,42.99758
eth,1995,40.50276
eth,1996,40.50276
eth,1997,40.50276
eth,1998,40.50276
eth,1999,40.50276
eth,2000,40.50276
eth,2001,40.50276
eth,2002,40.50276
eth,2003,40.50276
eth,2004,40.50276
eth,2005,40.50276
eth,2006,40.50276
eth,2007,42.68271
eth,2008,42.68271
eth,2009,41.85738
eth,2010,41.85738
eth,2011,41.85738
eth,2012,41.31549
eth,2013,40.56308
eth,2014,41.16623
eth,2015,40.59495
eth,2016,43.61918
eth,2017,46.92989
eth,2018,47.59087
eth,2019,55.15532
fin,1975,79.24898
fin,1976,79.24898
fin,1977,79.24898
fin,1978,79.24898
fin,1979,79.24898
fin,1980,79.24898
fin,1981,79.24898
fin,1982,79.24898
fin,1983,79.24898
fin,1984,80.11943
fin,1985,80.11943
fin,1986,80.11943
fin,1987,80.11943
fin,1988,80.11943
fin,1989,80.11943
fin,1990,80.11943
fin,1991,80.11943
fin,1992,80.11943
fin,1993,80.11943
fin,1994,80.11943
fin,1995,80.11943
fin,1996,80.11943
fin,1997,80.11943
fin,1998,80.11943
fin,1999,80.11943
fin,2000,80.11943
fin,2001,80.11943
fin,2002,80.11943
fin,2003,80.11943
fin,2004,80.11943
fin,2005,80.11943
fin,2006,80.11943
fin,2007,80.11943
fin,2008,80.11943
fin,2009,80.11943
fin,2010,80.11943
fin,2011,80.11943
fin,2012,79.68748
fin,2013,81.12918
fin,2014,81.12918
fin,2015,81.12918
fin,2016,81.12918
fin,2017,81.12918
fin,2018,81.12918
fin,2019,79.41755
fra,1975,70.74128
fra,1976,70.74128
fra,1977,70.74128
fra,1978,70.74128
fra,1979,70.74128
fra,1980,70.74128
fra,1981,70.74128
fra,1982,70.74128
fra,1983,70.74128
fra,1984,71.56126
fra,1985,71.56126
fra,1986,71.31747
fra,1987,71.31747
fra,1988,71.31747
fra,1989,71.31747
fra,1990,71.31747
fra,1991,71.31747
fra,1992,71.56126
fra,1993,71.56126
fra,1994,71.31747
fra,1995,70.84778
fra,1996,70.84778
fra,1997,70.84778
fra,1998,70.84778
fra,1999,70.33411
fra,2000,72.28278
fra,2001,72.28278
fra,2002,72.28278
fra,2003,72.28278
fra,2004,72.28278
fra,2005,72.28278
fra,2006,72.28278
fra,2007,72.78965
fra,2008,73.29036
fra,2009,73.29036
fra,2010,72.78965
fra,2011,72.78965
fra,2012,72.78965
fra,2013,71.91197
fra,2014,71.91197
fra,2015,71.91197
fra,2016,71.91197
fra,2017,73.83144
fra,2018,73.04592
fra,2019,73.04592
gab,1975,26.47419
gab,1976,26.47419
gab,1977,26.47419
gab,1978,26.47419
gab,1979,26.47419
gab,1980,26.47419
gab,1981,26.47419
gab,1982,26.47419
gab,1983,26.47419
gab,1984,26.6699
gab,1985,26.6699
gab,1986,26.6699
gab,1987,26.6699
gab,1988,26.6699
gab,1989,26.6699
gab,1990,26.6699
gab,1991,25.96584
gab,1992,25.96584
gab,1993,25.96584
gab,1994,25.96584
gab,1995,25.96584
gab,1996,25.96584
gab,1997,25.96584
gab,1998,25.96584
gab,1999,25.96584
gab,2000,25.96584
gab,2001,25.96584
gab,2002,25.96584
gab,2003,25.96584
gab,2004,25.96584
gab,2005,25.96584
gab,2006,25.96584
gab,2007,25.96584
gab,2008,25.96584
gab,2009,26.6699
gab,2010,29.1415
gab,2011,29.1415
gab,2012,24.62031
gab,2013,40.80923
gab,2014,40.80923
gab,2015,40.80923
gab,2016,40.80923
gab,2017,36.81322
gab,2018,38.79519
gab,2019,29.77762
gbr,1975,86.51408
gbr,1976,86.51408
gbr,1977,86.51408
gbr,1978,86.51408
gbr,1979,86.51408
gbr,1980,84.74135
gbr,1981,84.74135
gbr,1982,84.74135
gbr,1983,84.74135
gbr,1984,85.60215
gbr,1985,85.60215
gbr,1986,85.60215
gbr,1987,85.60215
gbr,1988,85.03437
gbr,1989,85.03437
gbr,1990,85.03437
gbr,1991,85.03437
gbr,1992,85.03437
gbr,1993,85.03437
gbr,1994,85.03437
gbr,1995,85.03437
gbr,1996,84.35573
gbr,1997,84.35573
gbr,1998,81.89086
gbr,1999,81.89086
gbr,2000,81.89086
gbr,2001,81.26926
gbr,2002,81.26926
gbr,2003,81.26926
gbr,2004,81.26926
gbr,2005,81.26926
gbr,2006,81.26926
gbr,2007,81.26926
gbr,2008,81.26926
gbr,2009,81.26926
gbr,2010,81.26926
gbr,2011,81.26926
gbr,2012,81.26926
gbr,2013,77.47887
gbr,2014,77.47887
gbr,2015,78.06492
gbr,2016,78.06492
gbr,2017,84.49389
gbr,2018,86.17725
gbr,2019,82.8853
geo,1991,29.64945
geo,1992,27.36847
geo,1993,19.85303
geo,1994,19.85303
geo,1995,18.41487
geo,1996,18.41487
geo,1997,19.03895
geo,1998,19.03895
geo,1999,22.03188
geo,2000,24.67567
geo,2001,24.67567
geo,2002,24.67567
geo,2003,24.67567
geo,2004,60.5609
geo,2005,65.243
geo,2006,66.15051
geo,2007,67.55216
geo,2008,71.40018
geo,2009,71.40018
geo,2010,71.40018
geo,2011,71.40018
geo,2012,72.10287
geo,2013,66.75492
geo,2014,66.75492
geo,2015,64.11994
geo,2016,65.17425
geo,2017,65.17425
geo,2018,62.58542
geo,2019,62.58542
gha,1975,33.70618
gha,1976,33.70618
gha,1977,33.70618
gha,1978,33.70618
gha,1979,36.15653
gha,1980,37.39161
gha,1981,38.25632
gha,1982,36.31921
gha,1983,36.31921
gha,1984,35.46941
gha,1985,36.23951
gha,1986,35.50898
gha,1987,35.50898
gha,1988,35.50898
gha,1989,35.84715
gha,1990,36.09714
gha,1991,36.28211
gha,1992,34.52093
gha,1993,33.0508
gha,1994,33.0508
gha,1995,33.0508
gha,1996,33.0508
gha,1997,33.0508
gha,1998,32.51269
gha,1999,32.51269
gha,2000,39.72664
gha,2001,39.72664
gha,2002,39.72664
gha,2003,39.72664
gha,2004,39.72664
gha,2005,39.27284
gha,2006,39.27284
gha,2007,39.27284
gha,2008,39.27284
gha,2009,39.27284
gha,2010,39.72664
gha,2011,39.72664
gha,2012,39.72664
gha,2013,39.72664
gha,2014,39.72664
gha,2015,39.38142
gha,2016,38.56291
gha,2017,37.64637
gha,2018,38.86227
gha,2019,41.49005
gin,1975,41.55949
gin,1976,41.55949
gin,1977,41.55949
gin,1978,41.55949
gin,1979,41.55949
gin,1980,41.55949
gin,1981,41.55949
gin,1982,41.55949
gin,1983,41.55949
gin,1984,41.98654
gin,1985,30.33278
gin,1986,24.24181
gin,1987,23.58344
gin,1988,24.24181
gin,1989,24.24181
gin,1990,24.37708
gin,1991,24.37708
gin,1992,24.37708
gin,1993,24.37708
gin,1994,12.26092
gin,1995,7.6303
gin,1996,7.6303
gin,1997,7.55673
gin,1998,7.55673
gin,1999,7.55673
gin,2000,7.55673
gin,2001,7.55673
gin,2002,7.55673
gin,2003,7.55673
gin,2004,6.9492
gin,2005,6.9492
gin,2006,6.9492
gin,2007,6.9492
gin,2008,6.9492
gin,2009,16.72821
gin,2010,17.43498
gin,2011,27.29911
gin,2012,27.79346
gin,2013,30.47014
gin,2014,30.47014
gin,2015,30.47014
gin,2016,30.47014
gin,2017,31.46257
gin,2018,29.44718
gin,2019,24.99928
gmb,1975,48.72119
gmb,1976,46.38169
gmb,1977,45.2823
gmb,1978,45.2823
gmb,1979,45.2823
gmb,1980,45.2823
gmb,1981,44.14213
gmb,1982,44.14213
gmb,1983,43.67769
gmb,1984,43.67769
gmb,1985,43.67769
gmb,1986,44.05562
gmb,1987,44.05562
gmb,1988,44.05562
gmb,1989,44.05562
gmb,1990,44.05562
gmb,1991,44.05562
gmb,1992,44.05562
gmb,1993,44.05562
gmb,1994,41.70763
gmb,1995,36.79746
gmb,1996,36.79746
gmb,1997,36.79746
gmb,1998,36.79746
gmb,1999,36.79746
gmb,2000,35.82755
gmb,2001,35.82755
gmb,2002,35.82755
gmb,2003,35.82755
gmb,2004,35.21042
gmb,2005,35.21042
gmb,2006,35.21042
gmb,2007,35.21042
gmb,2008,35.21042
gmb,2009,35.21042
gmb,2010,35.21042
gmb,2011,35.21042
gmb,2012,35.21042
gmb,2013,31.19185
gmb,2014,31.19185
gmb,2015,31.19185
gmb,2016,33.84077
gmb,2017,53.36118
gmb,2018,53.36118
gmb,2019,47.13421
gnb,1975,39.08174
gnb,1976,39.08174
gnb,1977,39.08174
gnb,1978,39.08174
gnb,1979,39.08174
gnb,1980,30.42186
gnb,1981,28.30017
gnb,1982,28.30017
gnb,1983,28.30017
gnb,1984,28.30017
gnb,1985,28.30017
gnb,1986,28.42865
gnb,1987,28.42865
gnb,1988,28.42865
gnb,1989,28.42865
gnb,1990,28.42865
gnb,1991,28.42865
gnb,1992,28.42865
gnb,1993,28.42865
gnb,1994,16.08441
gnb,1995,16.08441
gnb,1996,16.08441
gnb,1997,16.08441
gnb,1998,17.3303
gnb,1999,17.3303
gnb,2000,13.9123
gnb,2001,13.9123
gnb,2002,13.9123
gnb,2003,13.9123
gnb,2004,19.62768
gnb,2005,19.62768
gnb,2006,18.60202
gnb,2007,18.60202
gnb,2008,19.62768
gnb,2009,19.62768
gnb,2010,19.62768
gnb,2011,19.62768
gnb,2012,15.09261
gnb,2013,20.47278
gnb,2014,22.61147
gnb,2015,22.61147
gnb,2016,20.47278
gnb,2017,19.67314
gnb,2018,19.58122
gnb,2019,20.88768
gnq,1975,4.51811
gnq,1976,4.51811
gnq,1977,4.51811
gnq,1978,4.51811
gnq,1979,4.51811
gnq,1980,20.10018
gnq,1981,20.10018
gnq,1982,20.10018
gnq,1983,20.10018
gnq,1984,20.10018
gnq,1985,20.10018
gnq,1986,20.10018
gnq,1987,20.10018
gnq,1988,20.10018
gnq,1989,20.10018
gnq,1990,20.10018
gnq,1991,20.10018
gnq,1992,20.10018
gnq,1993,20.10018
gnq,1994,20.10018
gnq,1995,20.10018
gnq,1996,20.10018
gnq,1997,20.10018
gnq,1998,20.10018
gnq,1999,20.10018
gnq,2000,20.10018
gnq,2001,20.10018
gnq,2002,20.10018
gnq,2003,20.10018
gnq,2004,20.10018
gnq,2005,20.10018
gnq,2006,20.10018
gnq,2007,20.10018
gnq,2008,20.10018
gnq,2009,20.10018
gnq,2010,20.10018
gnq,2011,20.10018
gnq,2012,20.10018
gnq,2013,20.10018
gnq,2014,20.10018
gnq,2015,20.10018
gnq,2016,20.10018
gnq,2017,22.97334
gnq,2018,24.06725
gnq,2019,24.06725
grc,1975,49.25968
grc,1976,49.25968
grc,1977,49.25968
grc,1978,49.25968
grc,1979,49.25968
grc,1980,49.25968
grc,1981,50.20335
grc,1982,50.20335
grc,1983,49.25968
grc,1984,49.82054
grc,1985,49.82054
grc,1986,50.83707
grc,1987,50.83707
grc,1988,51.25554
grc,1989,51.25554
grc,1990,51.25554
grc,1991,51.25554
grc,1992,51.25554
grc,1993,51.25554
grc,1994,51.25554
grc,1995,52.38121
grc,1996,52.38121
grc,1997,52.38121
grc,1998,52.60035
grc,1999,52.60035
grc,2000,52.60035
grc,2001,52.13871
grc,2002,49.45363
grc,2003,49.45363
grc,2004,49.45363
grc,2005,49.45363
grc,2006,49.45363
grc,2007,49.45363
grc,2008,49.45363
grc,2009,49.45363
grc,2010,50.61073
grc,2011,51.14496
grc,2012,51.14496
grc,2013,57.2618
grc,2014,57.2618
grc,2015,57.2618
grc,2016,57.2618
grc,2017,57.2618
grc,2018,59.09057
grc,2019,56.32013
gtm,1975,31.93299
gtm,1976,31.93299
gtm,1977,31.93299
gtm,1978,24.57353
gtm,1979,24.57353
gtm,1980,24.57353
gtm,1981,26.55778
gtm,1982,26.55778
gtm,1983,34.34826
gtm,1984,33.84077
gtm,1985,33.84077
