country,time,sgeq_idea
cod,1992,24.23523
cod,1993,24.23523
cod,1994,24.23523
cod,1995,25.24764
cod,1996,25.03864
cod,1997,23.2849
cod,1998,22.83734
cod,1999,24.9023
cod,2000,26.84437
cod,2001,26.84437
cod,2002,24.9023
cod,2003,24.92793
cod,2004,25.23198
cod,2005,25.31201
cod,2006,25.46223
cod,2007,25.47539
cod,2008,25.47539
cod,2009,25.38144
cod,2010,27.00055
cod,2011,27.02511
cod,2012,27.02511
cod,2013,26.94512
cod,2014,25.70557
cod,2015,27.22207
cod,2016,27.22207
cod,2017,26.97279
cod,2018,26.76442
cod,2019,28.7299
cog,1975,29.47286
cog,1976,29.47286
cog,1977,29.14023
cog,1978,28.86221
cog,1979,29.89921
cog,1980,29.89921
cog,1981,29.89921
cog,1982,29.89921
cog,1983,29.89921
cog,1984,28.98845
cog,1985,29.19783
cog,1986,28.06707
cog,1987,28.06707
cog,1988,27.92531
cog,1989,27.92531
cog,1990,36.542
cog,1991,41.50799
cog,1992,42.03962
cog,1993,36.70021
cog,1994,36.70021
cog,1995,36.70021
cog,1996,37.02133
cog,1997,23.9103
cog,1998,22.3711
cog,1999,22.23476
cog,2000,21.63198
cog,2001,21.63198
cog,2002,21.63198
cog,2003,21.63198
cog,2004,21.63198
cog,2005,23.31766
cog,2006,23.31766
cog,2007,23.31766
cog,2008,19.61849
cog,2009,19.61849
cog,2010,19.61849
cog,2011,19.61849
cog,2012,19.61849
cog,2013,18.75387
cog,2014,18.75387
cog,2015,18.75387
cog,2016,18.75387
cog,2017,18.75387
cog,2018,18.94564
cog,2019,26.43896
col,1975,25.5259
col,1976,25.5259
col,1977,25.5259
col,1978,25.5259
col,1979,25.5259
col,1980,27.72702
col,1981,27.72702
col,1982,27.72702
col,1983,27.26479
col,1984,27.51807
col,1985,27.47848
col,1986,27.47848
col,1987,29.14406
col,1988,29.14406
col,1989,29.14406
col,1990,30.69601
col,1991,38.45137
col,1992,42.56207
col,1993,43.30863
col,1994,43.47025
col,1995,43.47025
col,1996,43.47025
col,1997,43.47025
col,1998,43.47025
col,1999,43.47025
col,2000,43.28602
col,2001,43.28602
col,2002,43.15136
col,2003,42.83054
col,2004,42.83054
col,2005,42.83054
col,2006,42.83054
col,2007,42.9613
col,2008,41.93359
col,2009,41.93359
col,2010,43.97365
col,2011,43.97365
col,2012,43.97365
col,2013,43.18474
col,2014,43.18474
col,2015,43.6225
col,2016,43.18474
col,2017,43.05966
col,2018,41.73024
col,2019,40.53272
cpv,1975,41.86952
cpv,1976,48.34716
cpv,1977,48.34716
cpv,1978,48.34716
cpv,1979,48.34716
cpv,1980,48.43929
cpv,1981,48.43929
cpv,1982,48.43929
cpv,1983,48.43929
cpv,1984,48.43929
cpv,1985,48.43929
cpv,1986,48.43929
cpv,1987,48.43929
cpv,1988,48.43929
cpv,1989,48.43929
cpv,1990,50.95306
cpv,1991,51.94773
cpv,1992,53.17225
cpv,1993,53.17225
cpv,1994,53.17225
cpv,1995,53.17225
cpv,1996,53.17225
cpv,1997,53.17225
cpv,1998,53.17225
cpv,1999,53.17225
cpv,2000,54.03158
cpv,2001,54.03158
cpv,2002,54.23677
cpv,2003,54.23677
cpv,2004,54.23677
cpv,2005,53.5081
cpv,2006,54.11951
cpv,2007,54.11951
cpv,2008,54.11951
cpv,2009,54.11951
cpv,2010,54.11951
cpv,2011,54.11951
cpv,2012,54.11951
cpv,2013,56.0597
cpv,2014,56.11007
cpv,2015,55.71858
cpv,2016,55.71858
cpv,2017,53.9356
cpv,2018,55.35567
cpv,2019,53.99228
cri,1975,50.89801
cri,1976,51.29198
cri,1977,51.29198
cri,1978,51.29198
cri,1979,52.83494
cri,1980,55.96314
cri,1981,55.96314
cri,1982,55.96314
cri,1983,55.96314
cri,1984,56.22305
cri,1985,56.22305
cri,1986,56.22305
cri,1987,56.8477
cri,1988,56.8477
cri,1989,56.8477
cri,1990,62.32607
cri,1991,62.32607
cri,1992,62.32607
cri,1993,62.32607
cri,1994,62.32607
cri,1995,62.32607
cri,1996,61.94866
cri,1997,61.94866
cri,1998,62.13686
cri,1999,62.13686
cri,2000,65.37751
cri,2001,67.60912
cri,2002,67.60912
cri,2003,67.60912
cri,2004,67.60912
cri,2005,67.57444
cri,2006,67.57444
cri,2007,67.57444
cri,2008,67.57444
cri,2009,67.57444
cri,2010,67.57444
cri,2011,67.57444
cri,2012,68.34689
cri,2013,70.02476
cri,2014,70.02476
cri,2015,71.24559
cri,2016,67.76044
cri,2017,70.35513
cri,2018,70.01025
cri,2019,71.69269
cub,1975,59.6783
cub,1976,59.45282
cub,1977,59.6268
cub,1978,59.6268
cub,1979,59.6268
cub,1980,59.6268
cub,1981,59.6268
cub,1982,59.6268
cub,1983,59.6268
cub,1984,59.6268
cub,1985,59.90428
cub,1986,59.90428
cub,1987,59.90428
cub,1988,59.90428
cub,1989,59.90428
cub,1990,59.03395
cub,1991,59.03395
cub,1992,59.03395
cub,1993,59.03395
cub,1994,59.03395
cub,1995,59.03395
cub,1996,59.03395
cub,1997,59.03395
cub,1998,58.76699
cub,1999,58.76699
cub,2000,58.76699
cub,2001,58.76699
cub,2002,58.76699
cub,2003,58.76699
cub,2004,57.39294
cub,2005,57.39294
cub,2006,57.39294
cub,2007,57.39294
cub,2008,57.39294
cub,2009,57.39294
cub,2010,56.34782
cub,2011,56.34782
cub,2012,56.34782
cub,2013,56.78676
cub,2014,56.78676
cub,2015,56.78676
cub,2016,56.22032
cub,2017,57.50149
cub,2018,57.47119
cub,2019,62.79274
cyp,1975,46.7099
cyp,1976,47.2459
cyp,1977,47.2459
cyp,1978,47.2459
cyp,1979,47.2459
cyp,1980,49.76365
cyp,1981,49.76365
cyp,1982,49.76365
cyp,1983,49.76365
cyp,1984,49.76365
cyp,1985,49.44219
cyp,1986,49.44219
cyp,1987,50.5199
cyp,1988,50.5199
cyp,1989,50.6732
cyp,1990,51.95058
cyp,1991,51.95058
cyp,1992,52.17084
cyp,1993,52.17084
cyp,1994,52.17084
cyp,1995,52.17084
cyp,1996,51.79225
cyp,1997,53.42089
cyp,1998,52.22171
cyp,1999,52.85052
cyp,2000,55.09596
cyp,2001,55.09596
cyp,2002,55.09596
cyp,2003,55.09596
cyp,2004,55.62395
cyp,2005,57.29169
cyp,2006,56.68649
cyp,2007,56.68649
cyp,2008,56.68649
cyp,2009,56.68649
cyp,2010,57.99353
cyp,2011,57.99353
cyp,2012,57.99353
cyp,2013,57.93196
cyp,2014,57.93196
cyp,2015,57.93196
cyp,2016,57.93196
cyp,2017,58.14427
cyp,2018,58.20253
cyp,2019,58.14738
cze,1975,46.88737
cze,1976,46.88737
cze,1977,47.81586
cze,1978,46.9882
cze,1979,46.54314
cze,1980,46.65989
cze,1981,46.77719
cze,1982,46.66334
cze,1983,46.77719
cze,1984,46.41724
cze,1985,46.53213
cze,1986,46.53213
cze,1987,47.14013
cze,1988,47.39877
cze,1989,45.76091
cze,1990,78.44111
cze,1991,82.45002
cze,1992,81.08664
cze,1993,80.05886
cze,1994,80.57909
cze,1995,81.62577
cze,1996,80.86154
cze,1997,81.62577
cze,1998,80.57909
cze,1999,79.89902
cze,2000,82.88587
cze,2001,82.06555
cze,2002,82.06555
cze,2003,80.11425
cze,2004,80.11425
cze,2005,80.88624
cze,2006,80.2653
cze,2007,80.2653
cze,2008,81.95957
cze,2009,84.32026
cze,2010,85.16336
cze,2011,84.32026
cze,2012,84.32026
cze,2013,87.44853
cze,2014,85.35128
cze,2015,84.21895
cze,2016,84.21895
cze,2017,77.99821
cze,2018,80.46032
cze,2019,77.19263
deu,1975,83.31978
deu,1976,83.31978
deu,1977,83.31978
deu,1978,83.31978
deu,1979,83.31978
deu,1980,88.58468
deu,1981,84.22453
deu,1982,84.22453
deu,1983,84.22453
deu,1984,84.31539
deu,1985,84.31539
deu,1986,84.31539
deu,1987,84.31539
deu,1988,84.31539
deu,1989,84.31539
deu,1990,78.50924
deu,1991,78.50924
deu,1992,78.50924
deu,1993,78.09872
deu,1994,78.09872
deu,1995,80.69839
deu,1996,82.75774
deu,1997,82.75774
deu,1998,82.38693
deu,1999,82.38693
deu,2000,90.52505
deu,2001,89.81984
deu,2002,89.81984
deu,2003,89.81984
deu,2004,89.81984
deu,2005,89.81984
deu,2006,89.81984
deu,2007,89.81984
deu,2008,89.81984
deu,2009,89.81984
deu,2010,89.81984
deu,2011,89.81984
deu,2012,89.81984
deu,2013,89.96737
deu,2014,89.96737
deu,2015,83.47829
deu,2016,83.47829
deu,2017,88.88257
deu,2018,89.81984
deu,2019,89.53688
dnk,1975,97.36297
dnk,1976,97.36297
dnk,1977,91.1077
dnk,1978,91.1077
dnk,1979,91.1077
dnk,1980,91.1077
dnk,1981,91.1077
dnk,1982,90.81917
dnk,1983,90.81917
dnk,1984,91.76393
dnk,1985,91.76393
dnk,1986,91.76393
dnk,1987,91.76393
dnk,1988,91.76393
dnk,1989,91.76393
dnk,1990,91.76393
dnk,1991,91.76393
dnk,1992,91.76393
dnk,1993,91.76393
dnk,1994,91.76393
dnk,1995,91.76393
dnk,1996,91.76393
dnk,1997,91.76393
dnk,1998,91.76393
dnk,1999,91.76393
dnk,2000,91.76393
dnk,2001,90.84926
dnk,2002,89.82563
dnk,2003,89.73939
dnk,2004,89.73939
dnk,2005,89.73939
dnk,2006,89.73939
dnk,2007,89.61607
dnk,2008,89.61607
dnk,2009,89.61607
dnk,2010,89.61607
dnk,2011,89.61607
dnk,2012,89.61607
dnk,2013,87.06946
dnk,2014,87.06946
dnk,2015,89.61607
dnk,2016,89.61607
dnk,2017,86.80175
dnk,2018,89.61607
dnk,2019,88.69728
dom,1975,20.05237
dom,1976,20.05237
dom,1977,20.05237
dom,1978,23.08592
dom,1979,25.95813
dom,1980,25.95813
dom,1981,25.95813
dom,1982,25.95813
dom,1983,25.95813
dom,1984,26.05565
dom,1985,26.22831
dom,1986,26.22831
dom,1987,26.22831
dom,1988,26.22831
dom,1989,27.22898
dom,1990,28.10463
dom,1991,28.10463
dom,1992,28.10463
dom,1993,28.10463
dom,1994,28.10463
dom,1995,28.10463
dom,1996,32.1719
dom,1997,32.96291
dom,1998,32.96291
dom,1999,32.96291
dom,2000,32.77398
dom,2001,32.96291
dom,2002,32.96291
dom,2003,32.96291
dom,2004,33.788
dom,2005,33.788
dom,2006,33.8154
dom,2007,33.8154
dom,2008,33.8154
dom,2009,33.8154
dom,2010,33.8154
dom,2011,33.8154
dom,2012,34.59721
dom,2013,34.43212
dom,2014,34.43212
dom,2015,33.39875
dom,2016,33.39875
dom,2017,34.28934
dom,2018,32.81858
dom,2019,32.86787
dza,1975,47.04075
dza,1976,47.04075
dza,1977,47.37176
dza,1978,47.62502
dza,1979,47.64863
dza,1980,47.43046
dza,1981,47.43046
dza,1982,47.43046
dza,1983,47.43046
dza,1984,47.33967
dza,1985,47.33967
dza,1986,47.33967
dza,1987,47.33967
dza,1988,47.52038
dza,1989,47.52038
dza,1990,48.31009
dza,1991,48.47208
dza,1992,48.12676
dza,1993,48.06662
dza,1994,49.09984
dza,1995,48.97905
dza,1996,48.97905
dza,1997,48.97905
dza,1998,48.97905
dza,1999,47.27144
dza,2000,48.37723
dza,2001,48.37723
dza,2002,48.37723
dza,2003,48.37723
dza,2004,48.37723
dza,2005,48.47161
dza,2006,48.47161
dza,2007,47.79557
dza,2008,49.04762
dza,2009,47.89494
dza,2010,47.89494
dza,2011,46.82161
dza,2012,46.82161
dza,2013,47.42974
dza,2014,47.42974
dza,2015,46.90536
dza,2016,47.02879
dza,2017,47.70353
dza,2018,47.33321
dza,2019,48.18014
ecu,1975,24.91423
ecu,1976,24.91423
ecu,1977,24.91423
ecu,1978,24.91423
ecu,1979,27.02876
ecu,1980,35.31667
ecu,1981,35.31667
ecu,1982,35.31667
ecu,1983,35.0808
ecu,1984,34.89621
ecu,1985,35.06581
ecu,1986,34.42804
ecu,1987,34.42804
ecu,1988,34.54564
ecu,1989,35.60426
ecu,1990,38.45947
ecu,1991,38.45947
ecu,1992,38.45947
ecu,1993,38.45947
ecu,1994,38.45947
ecu,1995,38.45947
ecu,1996,39.52281
ecu,1997,38.87344
ecu,1998,40.27698
ecu,1999,40.09034
ecu,2000,42.19303
ecu,2001,42.33677
ecu,2002,41.77265
ecu,2003,41.77265
ecu,2004,41.77265
ecu,2005,41.77265
ecu,2006,41.633
ecu,2007,45.67122
ecu,2008,46.83403
ecu,2009,46.83403
ecu,2010,47.88864
ecu,2011,47.88864
ecu,2012,47.56778
ecu,2013,48.11781
ecu,2014,48.11781
ecu,2015,48.11781
ecu,2016,48.11781
ecu,2017,49.22324
ecu,2018,47.36489
ecu,2019,42.8871
egy,1975,26.98757
egy,1976,25.98627
egy,1977,26.49728
egy,1978,26.49728
egy,1979,26.49728
egy,1980,26.35702
egy,1981,26.35702
egy,1982,26.35702
egy,1983,26.35702
egy,1984,26.23359
egy,1985,26.23359
egy,1986,26.9397
egy,1987,26.9397
egy,1988,26.9397
egy,1989,26.9397
egy,1990,27.79447
egy,1991,27.59579
egy,1992,27.59579
egy,1993,27.59579
egy,1994,27.59579
egy,1995,27.59579
egy,1996,27.59579
egy,1997,27.37111
egy,1998,27.37111
egy,1999,27.37111
egy,2000,26.05047
egy,2001,27.3492
egy,2002,27.3492
egy,2003,27.3492
egy,2004,27.54678
egy,2005,27.54678
egy,2006,27.54678
egy,2007,26.88851
egy,2008,26.88851
egy,2009,26.88851
egy,2010,26.88851
egy,2011,28.34229
egy,2012,29.10656
egy,2013,27.9102
egy,2014,25.32636
egy,2015,26.79126
egy,2016,27.63184
egy,2017,27.12597
egy,2018,26.8748
egy,2019,33.37142
eri,1993,34.0475
eri,1994,33.94877
eri,1995,33.94877
eri,1996,33.94877
eri,1997,33.94877
eri,1998,33.94877
eri,1999,34.06981
eri,2000,34.28991
eri,2001,34.79476
eri,2002,33.46586
eri,2003,33.35906
eri,2004,33.35906
eri,2005,33.35906
eri,2006,33.35906
eri,2007,33.35906
eri,2008,33.35906
eri,2009,33.35906
eri,2010,33.35906
eri,2011,33.35906
eri,2012,32.03372
eri,2013,33.55589
eri,2014,33.55589
eri,2015,33.55589
eri,2016,32.28141
eri,2017,32.59939
eri,2018,30.7129
eri,2019,31.99003
esp,1975,38.81462
esp,1976,41.51805
esp,1977,46.33006
esp,1978,59.867
esp,1979,61.97793
esp,1980,68.54809
esp,1981,69.9836
esp,1982,69.53969
esp,1983,69.53969
esp,1984,69.16724
esp,1985,69.16724
esp,1986,69.16724
esp,1987,69.2582
esp,1988,69.2582
esp,1989,69.2582
esp,1990,70.19521
esp,1991,70.19521
esp,1992,70.45317
esp,1993,70.45317
esp,1994,70.45317
esp,1995,70.45317
esp,1996,70.45317
esp,1997,70.45317
esp,1998,70.03185
esp,1999,69.95095
esp,2000,71.08031
esp,2001,71.31027
esp,2002,71.31027
esp,2003,71.31027
esp,2004,71.31027
esp,2005,71.31027
esp,2006,71.31027
esp,2007,71.31027
esp,2008,71.31027
esp,2009,71.31027
esp,2010,71.38237
esp,2011,71.38237
esp,2012,71.31027
esp,2013,69.18974
esp,2014,69.18974
esp,2015,70.56656
esp,2016,70.62723
esp,2017,69.70741
esp,2018,70.21194
esp,2019,68.07392
est,1991,66.15916
est,1992,67.49337
est,1993,65.66954
est,1994,65.66954
est,1995,66.40403
est,1996,64.9491
est,1997,66.07586
est,1998,67.33947
est,1999,66.38917
est,2000,66.81448
est,2001,67.13263
est,2002,67.13263
est,2003,70.54111
est,2004,71.55859
est,2005,71.55859
est,2006,69.82015
est,2007,69.68495
est,2008,69.19468
est,2009,69.19468
est,2010,69.19468
est,2011,69.19468
est,2012,69.19468
est,2013,69.96512
est,2014,69.96512
est,2015,69.96512
est,2016,70.42405
est,2017,71.46913
est,2018,73.27999
est,2019,70.67158
eth,1975,23.8483
eth,1976,24.91842
eth,1977,24.91842
eth,1978,25.33158
eth,1979,25.33158
eth,1980,25.33158
eth,1981,25.33158
eth,1982,26.56582
eth,1983,23.38636
eth,1984,23.38636
eth,1985,23.5958
eth,1986,23.5958
eth,1987,23.5958
eth,1988,23.77114
eth,1989,23.36818
eth,1990,24.65143
eth,1991,21.74044
eth,1992,21.42205
eth,1993,22.84923
eth,1994,21.92417
eth,1995,22.56299
eth,1996,22.56299
eth,1997,23.25266
eth,1998,25.305
eth,1999,25.08465
eth,2000,25.08465
eth,2001,25.08465
eth,2002,25.08465
eth,2003,24.7829
eth,2004,25.36107
eth,2005,25.36107
eth,2006,23.52984
eth,2007,24.72956
eth,2008,22.86928
eth,2009,25.36107
eth,2010,23.52984
eth,2011,23.52984
eth,2012,23.52984
eth,2013,24.83436
eth,2014,24.27753
eth,2015,23.1889
eth,2016,24.26209
eth,2017,22.02281
eth,2018,27.18902
eth,2019,34.17243
fin,1975,80.65298
fin,1976,80.65298
fin,1977,80.65298
fin,1978,80.65298
fin,1979,80.65298
fin,1980,84.65237
fin,1981,84.65237
fin,1982,84.65237
fin,1983,84.65237
fin,1984,85.1848
fin,1985,85.1848
fin,1986,85.1848
fin,1987,80.86731
fin,1988,80.86731
fin,1989,80.86731
fin,1990,82.98986
fin,1991,82.98986
fin,1992,82.98986
fin,1993,82.98986
fin,1994,82.98986
fin,1995,82.98986
fin,1996,82.98986
fin,1997,82.98986
fin,1998,82.98986
fin,1999,82.98986
fin,2000,82.98986
fin,2001,82.98986
fin,2002,82.98986
fin,2003,82.98986
fin,2004,82.98986
fin,2005,82.98986
fin,2006,82.98986
fin,2007,82.98986
fin,2008,82.98986
fin,2009,82.98986
fin,2010,85.46033
fin,2011,85.46033
fin,2012,85.46033
fin,2013,83.82187
fin,2014,83.90837
fin,2015,84.21193
fin,2016,84.13995
fin,2017,83.25192
fin,2018,84.78497
fin,2019,86.69714
fra,1975,58.94327
fra,1976,58.94327
fra,1977,58.94327
fra,1978,58.94327
fra,1979,58.94327
fra,1980,62.30976
fra,1981,62.34641
fra,1982,62.34641
fra,1983,62.34641
fra,1984,62.31907
fra,1985,62.31907
fra,1986,62.31907
fra,1987,62.31907
fra,1988,62.53799
fra,1989,62.43874
fra,1990,64.60546
fra,1991,64.60546
fra,1992,66.71699
fra,1993,66.71699
fra,1994,66.71699
fra,1995,66.48758
fra,1996,66.48758
fra,1997,66.48758
fra,1998,66.48758
fra,1999,66.71699
fra,2000,66.48758
fra,2001,66.32691
fra,2002,66.32691
fra,2003,66.32691
fra,2004,66.32691
fra,2005,66.32691
fra,2006,66.24137
fra,2007,66.24137
fra,2008,64.68471
fra,2009,64.68471
fra,2010,64.68471
fra,2011,64.68471
fra,2012,65.35525
fra,2013,64.87846
fra,2014,64.87846
fra,2015,64.87846
fra,2016,64.87846
fra,2017,64.53431
fra,2018,64.91281
fra,2019,63.20225
gab,1975,33.33618
gab,1976,33.33618
gab,1977,33.33618
gab,1978,33.33618
gab,1979,33.33618
gab,1980,34.31708
gab,1981,35.90834
gab,1982,35.90834
gab,1983,35.90834
gab,1984,36.09354
gab,1985,36.09354
gab,1986,36.09354
gab,1987,36.09354
gab,1988,35.90939
gab,1989,35.90939
gab,1990,36.46731
gab,1991,38.46174
gab,1992,38.46174
gab,1993,38.80988
gab,1994,38.80988
gab,1995,38.80988
gab,1996,38.80988
gab,1997,38.80988
gab,1998,38.80988
gab,1999,38.80988
gab,2000,40.0083
gab,2001,40.73159
gab,2002,40.73159
gab,2003,40.73159
gab,2004,40.73159
gab,2005,40.89653
gab,2006,40.89653
gab,2007,40.89653
gab,2008,40.89653
gab,2009,40.89653
gab,2010,42.84516
gab,2011,42.84516
gab,2012,44.27311
gab,2013,45.91511
gab,2014,45.91511
gab,2015,45.91511
gab,2016,45.91511
gab,2017,44.0263
gab,2018,44.26662
gab,2019,40.74719
gbr,1975,59.86149
gbr,1976,61.58426
gbr,1977,61.58426
gbr,1978,61.58426
gbr,1979,61.25737
gbr,1980,59.25542
gbr,1981,59.25542
gbr,1982,59.25542
gbr,1983,59.25542
gbr,1984,59.47846
gbr,1985,59.25306
gbr,1986,59.25306
gbr,1987,60.08765
gbr,1988,60.08765
gbr,1989,59.25306
gbr,1990,60.0441
gbr,1991,60.0441
gbr,1992,60.27356
gbr,1993,60.27356
gbr,1994,60.27356
gbr,1995,60.27356
gbr,1996,60.27356
gbr,1997,61.20995
gbr,1998,62.3818
gbr,1999,62.16743
gbr,2000,64.68877
gbr,2001,64.36033
gbr,2002,64.36033
gbr,2003,64.36033
gbr,2004,64.36033
gbr,2005,64.36033
gbr,2006,63.90925
gbr,2007,63.12151
gbr,2008,63.12151
gbr,2009,63.12151
gbr,2010,62.70104
gbr,2011,62.70104
gbr,2012,60.27545
gbr,2013,60.0251
gbr,2014,60.0251
gbr,2015,60.0251
gbr,2016,60.79065
gbr,2017,61.84442
gbr,2018,62.01447
gbr,2019,57.95794
geo,1991,50.71434
geo,1992,50.92764
geo,1993,49.81249
geo,1994,49.69133
geo,1995,49.87583
geo,1996,50.70961
geo,1997,50.43914
geo,1998,50.16118
geo,1999,50.30398
geo,2000,50.085
geo,2001,50.46838
geo,2002,50.36771
geo,2003,51.46447
geo,2004,55.33287
geo,2005,56.98171
geo,2006,58.45839
geo,2007,60.43935
geo,2008,59.9705
geo,2009,58.60432
geo,2010,59.08467
geo,2011,59.08467
geo,2012,59.32803
geo,2013,60.59288
geo,2014,60.05221
geo,2015,58.42415
geo,2016,59.43885
geo,2017,58.61977
geo,2018,58.06333
geo,2019,60.37992
gha,1975,50.63308
gha,1976,50.63308
gha,1977,50.63308
gha,1978,50.63308
gha,1979,47.65241
gha,1980,50.10609
gha,1981,50.26661
gha,1982,51.86962
gha,1983,52.91873
gha,1984,52.74792
gha,1985,52.15406
gha,1986,52.15406
gha,1987,52.15406
gha,1988,52.15406
gha,1989,52.15406
gha,1990,56.22938
gha,1991,55.28697
gha,1992,53.49529
gha,1993,56.43953
gha,1994,56.2514
gha,1995,56.2514
gha,1996,56.2514
gha,1997,56.2514
gha,1998,56.12341
gha,1999,56.12341
gha,2000,58.21471
gha,2001,56.22145
gha,2002,56.15806
gha,2003,56.15806
gha,2004,56.22145
gha,2005,56.35003
gha,2006,56.35003
gha,2007,56.35003
gha,2008,56.35003
gha,2009,56.44818
gha,2010,58.31754
gha,2011,58.31754
gha,2012,58.31754
gha,2013,56.85461
gha,2014,56.85461
gha,2015,56.03393
gha,2016,55.9672
gha,2017,57.45884
gha,2018,57.81546
gha,2019,59.34974
gin,1975,33.69576
gin,1976,34.41733
gin,1977,34.41733
gin,1978,34.41733
gin,1979,34.41733
gin,1980,34.80239
gin,1981,34.80239
gin,1982,34.80239
gin,1983,34.80239
gin,1984,36.32829
gin,1985,32.09723
gin,1986,32.65196
gin,1987,32.65196
gin,1988,32.65196
gin,1989,32.65196
gin,1990,32.66164
gin,1991,34.54858
gin,1992,34.0788
gin,1993,34.03169
gin,1994,34.03169
gin,1995,34.03169
gin,1996,34.30169
gin,1997,34.30169
gin,1998,34.30169
gin,1999,34.09205
gin,2000,35.0972
gin,2001,35.0972
gin,2002,35.0972
gin,2003,35.0972
gin,2004,35.0972
gin,2005,35.0972
gin,2006,35.34643
gin,2007,34.34244
gin,2008,35.94154
gin,2009,37.57545
gin,2010,37.25666
gin,2011,37.75229
gin,2012,37.75229
gin,2013,37.19085
gin,2014,37.08005
gin,2015,37.59724
gin,2016,38.67824
gin,2017,35.8323
gin,2018,36.7399
gin,2019,34.53119
gmb,1975,38.13902
gmb,1976,38.13902
gmb,1977,38.13902
gmb,1978,38.13902
gmb,1979,38.13902
gmb,1980,38.13902
gmb,1981,38.13902
gmb,1982,38.13902
gmb,1983,38.13902
gmb,1984,38.13902
gmb,1985,38.13902
gmb,1986,38.11867
gmb,1987,38.11867
gmb,1988,38.11867
gmb,1989,38.11867
gmb,1990,38.32213
gmb,1991,39.38297
gmb,1992,39.56804
gmb,1993,39.76033
gmb,1994,38.19778
gmb,1995,42.01275
gmb,1996,41.86959
gmb,1997,42.35067
gmb,1998,42.7634
gmb,1999,42.7634
gmb,2000,43.53864
gmb,2001,44.05578
gmb,2002,44.05578
gmb,2003,44.05578
gmb,2004,44.05578
gmb,2005,44.05578
gmb,2006,44.05578
gmb,2007,44.05578
gmb,2008,44.05578
gmb,2009,44.05578
gmb,2010,43.00349
gmb,2011,43.00349
gmb,2012,43.00349
gmb,2013,42.8233
gmb,2014,43.52279
gmb,2015,43.52279
gmb,2016,43.40681
gmb,2017,52.49334
gmb,2018,55.3928
gmb,2019,51.33081
gnb,1975,33.75666
gnb,1976,33.75666
gnb,1977,33.75666
gnb,1978,33.75666
gnb,1979,32.66399
gnb,1980,33.55213
gnb,1981,33.81958
gnb,1982,33.81958
gnb,1983,33.81958
gnb,1984,33.81958
gnb,1985,33.81958
gnb,1986,33.83703
gnb,1987,33.83703
gnb,1988,33.83703
gnb,1989,33.83703
gnb,1990,35.76019
gnb,1991,35.76019
gnb,1992,35.76019
gnb,1993,36.827
gnb,1994,35.70159
gnb,1995,35.70159
gnb,1996,36.74608
gnb,1997,37.74017
gnb,1998,38.02016
gnb,1999,38.26103
gnb,2000,39.41518
gnb,2001,39.41518
gnb,2002,38.92867
gnb,2003,39.35422
gnb,2004,38.98897
gnb,2005,38.98897
gnb,2006,39.22545
gnb,2007,39.22545
gnb,2008,39.17111
gnb,2009,39.22545
gnb,2010,39.22545
gnb,2011,39.22545
gnb,2012,39.22545
gnb,2013,39.75316
gnb,2014,40.0035
gnb,2015,39.75316
gnb,2016,39.75316
gnb,2017,39.41001
gnb,2018,37.64039
gnb,2019,44.66946
gnq,1975,8.24329
gnq,1976,8.24329
gnq,1977,8.24329
gnq,1978,8.24329
gnq,1979,9.16786
gnq,1980,23.07435
gnq,1981,23.07435
gnq,1982,23.07435
gnq,1983,23.05398
gnq,1984,23.05398
gnq,1985,23.05398
gnq,1986,23.05398
gnq,1987,23.05398
gnq,1988,23.05398
gnq,1989,23.05398
gnq,1990,26.77698
gnq,1991,26.77698
gnq,1992,26.77698
gnq,1993,26.48968
gnq,1994,26.48968
gnq,1995,26.25145
gnq,1996,26.25145
gnq,1997,26.25145
gnq,1998,26.25145
gnq,1999,26.25145
gnq,2000,22.65493
gnq,2001,22.65493
gnq,2002,22.65493
gnq,2003,22.65493
gnq,2004,22.65493
gnq,2005,23.07967
gnq,2006,23.07967
gnq,2007,23.07967
gnq,2008,22.65493
gnq,2009,23.07967
gnq,2010,22.6387
gnq,2011,19.84633
gnq,2012,22.6387
gnq,2013,19.84633
gnq,2014,22.6387
gnq,2015,23.02053
gnq,2016,23.49571
gnq,2017,23.18343
gnq,2018,25.56865
gnq,2019,24.41413
grc,1975,64.54697
grc,1976,65.01844
grc,1977,65.88066
grc,1978,65.88066
grc,1979,65.88066
grc,1980,68.24519
grc,1981,69.2679
grc,1982,69.92237
grc,1983,69.92237
grc,1984,70.07904
grc,1985,70.07904
grc,1986,70.07904
grc,1987,69.82952
grc,1988,69.82952
grc,1989,69.82952
grc,1990,77.01256
grc,1991,77.3706
grc,1992,77.3706
grc,1993,77.3706
grc,1994,77.3706
grc,1995,77.67021
grc,1996,77.67021
grc,1997,77.67021
grc,1998,77.67021
grc,1999,77.67021
grc,2000,79.46784
grc,2001,79.09945
grc,2002,79.09945
grc,2003,79.09945
grc,2004,79.09945
grc,2005,79.09945
grc,2006,79.72434
grc,2007,79.09945
grc,2008,79.09945
grc,2009,79.09945
grc,2010,79.56735
grc,2011,79.56735
grc,2012,79.56735
grc,2013,73.75537
grc,2014,73.75537
grc,2015,73.40608
grc,2016,73.40608
grc,2017,79.5276
grc,2018,77.8386
grc,2019,73.92564
gtm,1975,7.15506
gtm,1976,7.15506
gtm,1977,7.15506
gtm,1978,7.15506
gtm,1979,7.15506
gtm,1980,7.15506
gtm,1981,7.15506
