country,time,c_impadmin_idea
grc,1979,-0.24777
grc,1980,0.56514
grc,1981,0.45959
grc,1982,2.22617
grc,1983,-0.52602
grc,1984,-0.09906
grc,1985,0.16245
grc,1986,0.34206
grc,1987,0.05447
grc,1988,0.00082
grc,1989,0.26893
grc,1990,-0.25748
grc,1991,1.03349
grc,1992,-0.08117
grc,1993,0.08706
grc,1994,-0.15252
grc,1995,0.64796
grc,1996,0.0034
grc,1997,0.12384
grc,1998,-0.10815
grc,1999,0.36111
grc,2000,-0.07138
grc,2001,-0.26418
grc,2002,-1.66912
grc,2003,0.14321
grc,2004,-0.07164
grc,2005,-0.05467
grc,2006,0.0117
grc,2007,0.16915
grc,2008,-0.23472
grc,2009,1.03494
grc,2010,1.55218
grc,2011,0.22924
grc,2012,-0.0114
grc,2013,1.48271
grc,2014,-0.08733
grc,2015,-1.93201
grc,2016,0.14103
grc,2017,-0.0712
grc,2018,0.3265
grc,2019,-0.59783
gtm,1976,-0.21371
gtm,1977,0.07351
gtm,1978,-5.49841
gtm,1979,-0.14432
gtm,1980,0.05886
gtm,1981,0.94927
gtm,1982,-0.88797
gtm,1983,5.68074
gtm,1984,-1.01127
gtm,1985,-0.40804
gtm,1986,0.74768
gtm,1987,4.08328
gtm,1988,-0.0029
gtm,1989,0.22783
gtm,1990,-0.1216
gtm,1991,-0.65285
gtm,1992,0.07499
gtm,1993,3.08397
gtm,1994,0.95282
gtm,1995,0.24609
gtm,1996,2.67447
gtm,1997,1.55567
gtm,1998,1.15056
gtm,1999,-1.19381
gtm,2000,-1.25705
gtm,2001,-0.07587
gtm,2002,-0.92649
gtm,2003,-0.20952
gtm,2004,2.58269
gtm,2005,0.04716
gtm,2006,0.0263
gtm,2007,-0.17846
gtm,2008,1.32293
gtm,2009,-0.07462
gtm,2010,0.17215
gtm,2011,0.07166
gtm,2012,-0.20402
gtm,2013,-0.02548
gtm,2014,-0.2379
gtm,2015,-0.40451
gtm,2016,3.1808
gtm,2017,-1.73403
gtm,2018,-6.35937
gtm,2019,1.30231
hnd,1976,-0.44561
hnd,1977,0.33377
hnd,1978,-0.22733
hnd,1979,0.10409
hnd,1980,0.63974
hnd,1981,1.87729
hnd,1982,2.48914
hnd,1983,-0.15791
hnd,1984,-1.1239
hnd,1985,-0.08784
hnd,1986,0.54794
hnd,1987,0.00072
hnd,1988,0.83233
hnd,1989,0.10742
hnd,1990,-0.02058
hnd,1991,-0.4894
hnd,1992,0.15842
hnd,1993,-0.07183
hnd,1994,0.86794
hnd,1995,-0.08388
hnd,1996,0.24756
hnd,1997,-0.18998
hnd,1998,1.02427
hnd,1999,-0.33212
hnd,2000,-0.17561
hnd,2001,-0.43505
hnd,2002,-0.15639
hnd,2003,1.17454
hnd,2004,0.03372
hnd,2005,0.16719
hnd,2006,0.24754
hnd,2007,-0.57902
hnd,2008,0.37714
hnd,2009,-1.37744
hnd,2010,-0.49126
hnd,2011,0.71986
hnd,2012,-0.27342
hnd,2013,2.985
hnd,2014,0.03791
hnd,2015,0.67327
hnd,2016,1.05058
hnd,2017,-1.34975
hnd,2018,-1.10475
hnd,2019,1.51272
hrv,1992,1.22179
hrv,1993,-0.22781
hrv,1994,0.06738
hrv,1995,0.4024
hrv,1996,0.99471
hrv,1997,0.42152
hrv,1998,0.28858
hrv,1999,0.19907
hrv,2000,15.54384
hrv,2001,0.58352
hrv,2002,-0.17249
hrv,2003,-0.3095
hrv,2004,-7.01073
hrv,2005,-0.68156
hrv,2006,0.16088
hrv,2007,-0.0131
hrv,2008,-0.31516
hrv,2009,7.13461
hrv,2010,2.17803
hrv,2011,0.23945
hrv,2012,0.26561
hrv,2013,-0.90477
hrv,2014,-0.31862
hrv,2015,0.07041
hrv,2016,-2.3583
hrv,2017,-1.1853
hrv,2018,-0.25865
hrv,2019,0.01186
hti,1976,0.32591
hti,1977,-0.20746
hti,1978,0.09694
hti,1979,0.10028
hti,1980,-0.1866
hti,1981,0.15178
hti,1982,-0.05074
hti,1983,-0.00377
hti,1984,-1.36017
hti,1985,-0.05745
hti,1986,0.07995
hti,1987,5.33808
hti,1988,-0.80509
hti,1989,-0.02579
hti,1990,0.98941
hti,1991,2.26675
hti,1992,-5.11782
hti,1993,0.40556
hti,1994,0.78554
hti,1995,10.02364
hti,1996,-0.03746
hti,1997,1.72364
hti,1998,0.2253
hti,1999,-0.07763
hti,2000,-3.44579
hti,2001,0.48875
hti,2002,0.43888
hti,2003,-1.96838
hti,2004,-1.55899
hti,2005,-2.98214
hti,2006,1.92233
hti,2007,0.76344
hti,2008,0.27897
hti,2009,-0.12458
hti,2010,-0.08128
hti,2011,-0.26208
hti,2012,-0.66076
hti,2013,-1.12383
hti,2014,0.18684
hti,2015,-0.26902
hti,2016,1.27237
hti,2017,-1.52035
hti,2018,-3.33632
hti,2019,0.85782
hun,1976,0.06935
hun,1977,0.07971
hun,1978,-0.24315
hun,1979,-0.13206
hun,1980,-0.06125
hun,1981,0.02064
hun,1982,0.03699
hun,1983,-0.29319
hun,1984,0.47105
hun,1985,0.23073
hun,1986,0.09155
hun,1987,0.07438
hun,1988,-0.37062
hun,1989,0.84148
hun,1990,11.46734
hun,1991,1.11951
hun,1992,-0.14473
hun,1993,0.19417
hun,1994,0.14949
hun,1995,-0.08933
hun,1996,0.24169
hun,1997,0.93026
hun,1998,0.80527
hun,1999,-0.92035
hun,2000,-0.01135
hun,2001,-0.72273
hun,2002,-0.05995
hun,2003,0.68571
hun,2004,-0.63386
hun,2005,0.11037
hun,2006,-2.26634
hun,2007,0.75
hun,2008,-0.09518
hun,2009,0.01108
hun,2010,-5.60979
hun,2011,-2.32394
hun,2012,-0.38308
hun,2013,-1.80566
hun,2014,0.04514
hun,2015,0.13489
hun,2016,-0.17944
hun,2017,-0.12072
hun,2018,-0.89171
hun,2019,1.66296
idn,1976,-0.15541
idn,1977,-0.17671
idn,1978,-1.06442
idn,1979,-0.97892
idn,1980,-0.92537
idn,1981,0.17272
idn,1982,-4.45251
idn,1983,0.20276
idn,1984,-1.09502
idn,1985,0.02369
idn,1986,-0.34726
idn,1987,-0.05091
idn,1988,0.12189
idn,1989,0.02398
idn,1990,-0.39496
idn,1991,0.89564
idn,1992,0.98664
idn,1993,1.05648
idn,1994,-0.06194
idn,1995,-0.18861
idn,1996,0.11216
idn,1997,-0.11839
idn,1998,8.48546
idn,1999,12.51439
idn,2000,2.68634
idn,2001,-1.09448
idn,2002,0.14022
idn,2003,-0.13252
idn,2004,0.39196
idn,2005,0.6014
idn,2006,0.10614
idn,2007,0.30858
idn,2008,0.4148
idn,2009,-0.54604
idn,2010,-0.02739
idn,2011,-0.19371
idn,2012,0.22734
idn,2013,-1.05575
idn,2014,1.06934
idn,2015,2.79558
idn,2016,-0.10754
idn,2017,-0.19954
idn,2018,1.55357
idn,2019,-0.91579
ind,1976,-0.24515
ind,1977,5.88153
ind,1978,3.10004
ind,1979,-0.47671
ind,1980,-0.0062
ind,1981,0.00512
ind,1982,-0.00503
ind,1983,-0.00628
ind,1984,-0.4737
ind,1985,1.07326
ind,1986,-0.04411
ind,1987,0.02222
ind,1988,-0.32395
ind,1989,0.22498
ind,1990,-0.16022
ind,1991,0.13825
ind,1992,-1.5105
ind,1993,0.70097
ind,1994,0.20369
ind,1995,-0.24553
ind,1996,-0.18857
ind,1997,0.11327
ind,1998,0.06707
ind,1999,-0.0544
ind,2000,0.15592
ind,2001,-0.64085
ind,2002,0.05481
ind,2003,-0.0577
ind,2004,0.13089
ind,2005,0.01061
ind,2006,-0.03239
ind,2007,0.19563
ind,2008,-0.07454
ind,2009,0.05374
ind,2010,0.60565
ind,2011,-0.06003
ind,2012,-0.11983
ind,2013,0.37175
ind,2014,-0.13187
ind,2015,0.72366
ind,2016,-0.17111
ind,2017,-0.92095
ind,2018,-0.43127
ind,2019,-1.28868
irl,1976,-0.05389
irl,1977,0.06234
irl,1978,0.14286
irl,1979,-0.20748
irl,1980,-0.56992
irl,1981,2.34192
irl,1982,-0.25789
irl,1983,0.19649
irl,1984,0.49902
irl,1985,-0.15795
irl,1986,-0.15826
irl,1987,0.07315
irl,1988,0.00691
irl,1989,0.18258
irl,1990,1.02936
irl,1991,0.02315
irl,1992,1.17537
irl,1993,0.1349
irl,1994,-0.10641
irl,1995,-0.00469
irl,1996,1.8773
irl,1997,-0.63581
irl,1998,2.76071
irl,1999,0.02656
irl,2000,0.33385
irl,2001,-0.267
irl,2002,0.31366
irl,2003,-0.0647
irl,2004,-0.19159
irl,2005,0.34855
irl,2006,0.72559
irl,2007,0.0412
irl,2008,0.03905
irl,2009,-1.05417
irl,2010,0.05735
irl,2011,1.77161
irl,2012,-0.02749
irl,2013,-0.72711
irl,2014,0.10858
irl,2015,1.43502
irl,2016,0.28452
irl,2017,2.38114
irl,2018,-0.53278
irl,2019,-2.53528
irn,1976,-0.30655
irn,1977,0.35095
irn,1978,-0.15806
irn,1979,-6.65124
irn,1980,-2.8665
irn,1981,-2.41089
irn,1982,-0.08647
irn,1983,0.102
irn,1984,0.91467
irn,1985,-0.07024
irn,1986,0.27262
irn,1987,-0.05964
irn,1988,-0.27452
irn,1989,0.92832
irn,1990,2.54321
irn,1991,-0.18719
irn,1992,0.51038
irn,1993,0.17634
irn,1994,0.83222
irn,1995,0.50577
irn,1996,0.01228
irn,1997,3.06582
irn,1998,1.10624
irn,1999,-0.10361
irn,2000,-1.78465
irn,2001,-1.22098
irn,2002,0.39355
irn,2003,-0.23842
irn,2004,-0.59869
irn,2005,-7.80726
irn,2006,-0.25049
irn,2007,-0.01176
irn,2008,0.05772
irn,2009,-1.14333
irn,2010,-0.37036
irn,2011,0.48353
irn,2012,0.12838
irn,2013,0.75063
irn,2014,-0.46141
irn,2015,0.37754
irn,2016,-0.0848
irn,2017,-0.52019
irn,2018,-0.18249
irn,2019,-0.11672
irq,1976,-0.19747
irq,1977,-1.66598
irq,1978,0.20248
irq,1979,0.072
irq,1980,-2.26602
irq,1981,-0.21645
irq,1982,0.12106
irq,1983,-0.08967
irq,1984,-0.55324
irq,1985,1.26735
irq,1986,-0.05013
irq,1987,-0.06479
irq,1988,0.00247
irq,1989,-0.54391
irq,1990,0.30961
irq,1991,-5.16351
irq,1992,-0.09976
irq,1993,0.19358
irq,1994,-0.11972
irq,1995,0.73163
irq,1996,-0.04206
irq,1997,-0.54184
irq,1998,-0.11017
irq,1999,0.02165
irq,2000,-1.40459
irq,2001,-0.16094
irq,2002,-0.23596
irq,2003,5.48087
irq,2004,0.47251
irq,2005,-1.02451
irq,2006,0.05462
irq,2007,-0.14014
irq,2008,0.40945
irq,2009,0.69691
irq,2010,-0.3282
irq,2011,-0.44178
irq,2012,-0.12696
irq,2013,-1.33347
irq,2014,-0.16646
irq,2015,0.94473
irq,2016,2.06066
irq,2017,-0.69152
irq,2018,2.47908
irq,2019,-3.02765
isl,1976,0.04024
isl,1977,0.0145
isl,1978,-0.0956
isl,1979,-0.03142
isl,1980,0.16376
isl,1981,-0.00154
isl,1982,-0.15704
isl,1983,0.02602
isl,1984,1.37539
isl,1985,0.16115
isl,1986,-0.25068
isl,1987,0.14083
isl,1988,-0.07491
isl,1989,0.06192
isl,1990,3.65115
isl,1991,0.04827
isl,1992,-0.12716
isl,1993,0.02938
isl,1994,1.67796
isl,1995,1.94982
isl,1996,-0.10895
isl,1997,0.12866
isl,1998,-0.11689
isl,1999,0.13423
isl,2000,-0.15152
isl,2001,-0.2182
isl,2002,0.26478
isl,2003,-0.64413
isl,2004,0.04547
isl,2005,0.61467
isl,2006,-0.19972
isl,2007,0.09411
isl,2008,0.19681
isl,2009,0.02668
isl,2010,-0.34737
isl,2011,1.37142
isl,2012,-0.10553
isl,2013,-0.23745
isl,2014,-0.24689
isl,2015,-0.74725
isl,2016,-0.14795
isl,2017,-0.54099
isl,2018,-0.10169
isl,2019,2.66561
isr,1976,0.00017
isr,1977,0.20453
isr,1978,1.89437
isr,1979,-0.04753
isr,1980,0.07015
isr,1981,0.05025
isr,1982,-0.05812
isr,1983,-0.19106
isr,1984,0.16156
isr,1985,2.85279
isr,1986,0.12916
isr,1987,-0.04855
isr,1988,0.02332
isr,1989,-0.18394
isr,1990,0.1864
isr,1991,-0.80165
isr,1992,-0.09086
isr,1993,0.05454
isr,1994,-0.05929
isr,1995,-0.08219
isr,1996,-0.04758
isr,1997,-0.0276
isr,1998,-0.20938
isr,1999,0.56515
isr,2000,-0.54274
isr,2001,-0.14909
isr,2002,0.05877
isr,2003,-0.03949
isr,2004,-0.06984
isr,2005,-0.00023
isr,2006,0.25786
isr,2007,0.11743
isr,2008,-0.22199
isr,2009,-0.20386
isr,2010,-1.0717
isr,2011,-0.00507
isr,2012,0.05297
isr,2013,-0.83049
isr,2014,0.18279
isr,2015,0.02728
isr,2016,-1.27424
isr,2017,-1.44229
isr,2018,1.13941
isr,2019,-0.10042
ita,1976,0.18504
ita,1977,-0.06545
ita,1978,0.24297
ita,1979,-0.09751
ita,1980,-1.28875
ita,1981,-0.00556
ita,1982,0.01515
ita,1983,0.11717
ita,1984,0.19046
ita,1985,-0.00767
ita,1986,-0.0684
ita,1987,0.11321
ita,1988,0.03003
ita,1989,-0.73825
ita,1990,-0.27287
ita,1991,0.47625
ita,1992,0.9868
ita,1993,0.21561
ita,1994,-2.01377
ita,1995,0.49947
ita,1996,3.3027
ita,1997,0.62837
ita,1998,-0.33607
ita,1999,-0.22177
ita,2000,-0.64389
ita,2001,-2.94007
ita,2002,0.07982
ita,2003,-0.09107
ita,2004,0.10958
ita,2005,-0.03885
ita,2006,1.57462
ita,2007,-0.06821
ita,2008,-1.79336
ita,2009,0.01289
ita,2010,1.00234
ita,2011,1.50312
ita,2012,-0.11205
ita,2013,-1.61658
ita,2014,-0.25383
ita,2015,0.04893
ita,2016,0.27025
ita,2017,0.09861
ita,2018,1.4182
ita,2019,-0.00404
jam,1976,0.16728
jam,1977,0.16474
jam,1978,-0.28652
jam,1979,-0.03697
jam,1980,-1.42991
jam,1981,-0.11914
jam,1982,0.17147
jam,1983,-0.21353
jam,1984,-1.22811
jam,1985,0.76497
jam,1986,0.02761
jam,1987,0.42491
jam,1988,-0.69252
jam,1989,0.1002
jam,1990,5.13898
jam,1991,-0.0561
jam,1992,0.04039
jam,1993,-0.16888
jam,1994,0.32281
jam,1995,0.60681
jam,1996,0.33347
jam,1997,0.09854
jam,1998,-0.27893
jam,1999,0.07053
jam,2000,0.44949
jam,2001,-0.19236
jam,2002,-0.03317
jam,2003,-0.23379
jam,2004,0.47133
jam,2005,-0.24849
jam,2006,-0.01776
jam,2007,0.18865
jam,2008,0.00687
jam,2009,-0.00671
jam,2010,-0.16264
jam,2011,0.2923
jam,2012,-0.21601
jam,2013,1.49809
jam,2014,0.22321
jam,2015,-0.12781
jam,2016,-0.42913
jam,2017,-0.44054
jam,2018,-0.55183
jam,2019,0.71255
jor,1976,0.11333
jor,1977,0.0382
jor,1978,-0.06294
jor,1979,-0.03907
jor,1980,2.2839
jor,1981,-0.0678
jor,1982,-0.07717
jor,1983,0.02318
jor,1984,0.26445
jor,1985,-0.27783
jor,1986,-0.11918
jor,1987,0.42368
jor,1988,0.41087
jor,1989,-0.10626
jor,1990,1.30811
jor,1991,0.01696
jor,1992,0.1596
jor,1993,0.16049
jor,1994,-0.19414
jor,1995,0.97183
jor,1996,-0.11733
jor,1997,-0.98499
jor,1998,0.05763
jor,1999,2.41592
jor,2000,-2.89704
jor,2001,-1.6013
jor,2002,-0.00852
jor,2003,0.18299
jor,2004,-0.23148
jor,2005,-0.84761
jor,2006,-0.14085
jor,2007,-0.06637
jor,2008,-0.26718
jor,2009,0.26314
jor,2010,1.45951
jor,2011,-0.10136
jor,2012,-0.20877
jor,2013,-1.47364
jor,2014,0.44542
jor,2015,0.36378
jor,2016,1.15471
jor,2017,0.36523
jor,2018,0.12104
jor,2019,0.26891
jpn,1976,0.06528
jpn,1977,-0.0948
jpn,1978,0.28153
jpn,1979,-0.14727
jpn,1980,-0.04957
jpn,1981,0.04085
jpn,1982,-0.14716
jpn,1983,0.04834
jpn,1984,0.62205
jpn,1985,0.26305
jpn,1986,0.00176
jpn,1987,0.08262
jpn,1988,-0.35487
jpn,1989,0.1638
jpn,1990,0.08551
jpn,1991,0.07947
jpn,1992,-0.18423
jpn,1993,0.25984
jpn,1994,1.09435
jpn,1995,0.18004
jpn,1996,-1.16119
jpn,1997,-0.19821
jpn,1998,0.49622
jpn,1999,-0.0081
jpn,2000,0.50538
jpn,2001,-0.07505
jpn,2002,-0.33042
jpn,2003,0.26616
jpn,2004,-0.16671
jpn,2005,0.41327
jpn,2006,-0.0511
jpn,2007,-0.20394
jpn,2008,0.35228
jpn,2009,-0.0192
jpn,2010,-0.06784
jpn,2011,0.17267
jpn,2012,0.18922
jpn,2013,-1.08635
jpn,2014,-0.73394
jpn,2015,0.86383
jpn,2016,-0.98527
jpn,2017,0.0043
jpn,2018,1.56747
jpn,2019,-2.13759
kaz,1992,0.27987
kaz,1993,-0.11606
kaz,1994,0.20392
kaz,1995,-0.57291
kaz,1996,0.04414
kaz,1997,0.07026
kaz,1998,-0.23982
kaz,1999,0.98268
kaz,2000,0.95226
kaz,2001,-0.48706
kaz,2002,-0.14072
kaz,2003,0.17716
kaz,2004,-0.37742
kaz,2005,0.25114
kaz,2006,0.00121
kaz,2007,-0.05525
kaz,2008,-0.07359
kaz,2009,-0.1814
kaz,2010,-0.24522
kaz,2011,-0.07428
kaz,2012,0.02421
kaz,2013,-0.15293
kaz,2014,-0.13212
kaz,2015,-0.26914
kaz,2016,1.00358
kaz,2017,-0.1644
kaz,2018,0.50208
kaz,2019,1.58725
ken,1976,0.34984
ken,1977,-0.10736
ken,1978,-1.01269
ken,1979,-0.22666
ken,1980,-0.22899
ken,1981,0.09603
ken,1982,0.04338
ken,1983,-2.2353
ken,1984,-0.94176
ken,1985,1.09856
ken,1986,0.24656
ken,1987,0.15121
ken,1988,-0.04205
ken,1989,0.04414
ken,1990,2.17855
ken,1991,0.10695
ken,1992,0.01311
ken,1993,1.3153
ken,1994,-0.10477
ken,1995,0.10316
ken,1996,-0.18783
ken,1997,-0.63595
ken,1998,0.60618
ken,1999,-0.13903
ken,2000,2.72497
ken,2001,-0.07182
ken,2002,1.7172
ken,2003,0.75185
ken,2004,-0.34256
ken,2005,-0.02434
ken,2006,0.19925
ken,2007,-0.0694
ken,2008,0.14136
ken,2009,0.50928
ken,2010,2.47469
ken,2011,0.14146
ken,2012,-0.20437
ken,2013,0.58324
ken,2014,-0.06446
ken,2015,0.04236
ken,2016,-1.68222
ken,2017,0.07616
ken,2018,0.15836
ken,2019,6.32545
kgz,1992,-3.11653
kgz,1993,-1.11695
kgz,1994,-7.08023
kgz,1995,-2.27027
kgz,1996,-0.555
kgz,1997,-1.18385
kgz,1998,0.24292
kgz,1999,-0.25824
kgz,2000,-2.31644
kgz,2001,-0.52348
kgz,2002,-1.21231
kgz,2003,-0.30912
kgz,2004,0.27031
kgz,2005,-5.95345
kgz,2006,-0.0662
kgz,2007,-0.23308
kgz,2008,-0.24728
kgz,2009,1.57093
kgz,2010,10.59485
kgz,2011,2.83318
kgz,2012,-0.21049
kgz,2013,0.90572
kgz,2014,0.04836
kgz,2015,-4.28026
kgz,2016,1.9059
kgz,2017,-0.66966
kgz,2018,0.28485
kgz,2019,6.1353
khm,1976,0.16947
khm,1977,0.01128
khm,1978,-0.08372
khm,1979,-0.22534
khm,1980,-2.40958
khm,1981,0.1498
khm,1982,-0.16292
khm,1983,1.62253
khm,1984,-0.27073
khm,1985,0.42282
khm,1986,-0.36138
khm,1987,0.03793
khm,1988,-0.08811
khm,1989,-0.06334
khm,1990,-1.94849
khm,1991,-0.19975
khm,1992,2.02346
khm,1993,-10.19826
khm,1994,-6.31981
khm,1995,-0.05918
khm,1996,-0.05676
khm,1997,0.10176
khm,1998,0.17367
khm,1999,-1.60016
khm,2000,0.31572
khm,2001,-0.24721
khm,2002,0.06681
khm,2003,0.00428
khm,2004,0.0359
khm,2005,-0.15404
khm,2006,0.07413
khm,2007,-0.03703
khm,2008,0.1551
khm,2009,0.06757
khm,2010,-0.11561
khm,2011,0.00474
khm,2012,-0.07661
khm,2013,0.42558
khm,2014,3.86103
khm,2015,-0.21362
khm,2016,-0.73315
khm,2017,-3.62278
khm,2018,-0.59463
khm,2019,0.86236
kor,1976,-0.10831
kor,1977,-0.1402
kor,1978,0.3607
kor,1979,-0.4348
kor,1980,2.25859
kor,1981,0.13394
kor,1982,-0.38266
kor,1983,0.26247
kor,1984,0.33403
kor,1985,0.7767
kor,1986,-0.46171
kor,1987,7.49922
kor,1988,4.32784
kor,1989,0.21063
kor,1990,0.07334
kor,1991,-0.1073
kor,1992,1.33841
kor,1993,11.07207
kor,1994,0.27531
kor,1995,-0.2698
kor,1996,0.05268
kor,1997,-0.26254
kor,1998,1.40848
kor,1999,-0.25786
kor,2000,1.1745
kor,2001,-0.09397
kor,2002,0.2102
kor,2003,1.36182
kor,2004,0.07909
kor,2005,-0.0936
kor,2006,0.08987
kor,2007,-1.05953
kor,2008,-3.62231
kor,2009,-0.29196
kor,2010,0.18456
kor,2011,-0.04564
kor,2012,-1.54187
kor,2013,-4.61156
kor,2014,-0.27351
kor,2015,-3.30735
kor,2016,-0.04094
kor,2017,9.69276
kor,2018,1.43336
kor,2019,2.49175
kwt,1976,0.10447
kwt,1977,-2.27295
kwt,1978,0.18598
kwt,1979,0.0637
kwt,1980,-2.89323
kwt,1981,1.03586
kwt,1982,0.17242
kwt,1983,-0.18807
kwt,1984,0.34215
kwt,1985,-0.29259
kwt,1986,-1.66464
kwt,1987,-0.37765
kwt,1988,-0.20393
kwt,1989,0.1207
kwt,1990,-1.12659
kwt,1991,-1.3925
kwt,1992,0.90905
kwt,1993,1.12092
kwt,1994,-0.07054
kwt,1995,0.02218
kwt,1996,0.00068
kwt,1997,0.15547
kwt,1998,-0.35026
kwt,1999,0.1674
kwt,2000,-0.32534
kwt,2001,-0.10722
kwt,2002,-0.09
kwt,2003,0.21736
kwt,2004,-0.58339
kwt,2005,-0.44171
kwt,2006,0.19747
kwt,2007,0.27117
kwt,2008,0.13285
kwt,2009,0.09272
kwt,2010,-0.28065
kwt,2011,-0.09623
kwt,2012,-0.22282
kwt,2013,-0.10518
kwt,2014,0.01962
kwt,2015,0.34934
kwt,2016,0.10137
kwt,2017,1.62965
kwt,2018,0.33674
kwt,2019,1.56935
lao,1976,3.93377
lao,1977,-0.00322
lao,1978,0.19579
lao,1979,-0.10906
lao,1980,-0.00559
lao,1981,0.32137
lao,1982,-0.33371
lao,1983,-0.16093
lao,1984,0.33534
lao,1985,-0.00386
lao,1986,-0.15533
lao,1987,0.00406
lao,1988,0.12892
lao,1989,-0.45508
lao,1990,0.96188
lao,1991,0.12068
lao,1992,-0.00017
lao,1993,0.03962
lao,1994,-0.156
lao,1995,0.07372
lao,1996,0.13697
lao,1997,-0.25559
lao,1998,0.09374
lao,1999,0.15695
lao,2000,-1.21923
lao,2001,-0.01773
lao,2002,-0.51599
lao,2003,-0.03626
lao,2004,0.04325
lao,2005,0.12834
lao,2006,-0.2479
lao,2007,-0.18787
lao,2008,0.5681
lao,2009,-0.27963
lao,2010,-1.28849
lao,2011,0.15614
lao,2012,-0.15414
lao,2013,-1.69285
lao,2014,-0.10258
lao,2015,0.11773
lao,2016,-0.23889
lao,2017,3.00417
lao,2018,1.84019
lao,2019,2.01755
lbn,1976,5.88545
lbn,1977,-0.14349
lbn,1978,0.03308
lbn,1979,0.37124
lbn,1980,-0.24527
lbn,1981,-0.02887
lbn,1982,-1.2767
lbn,1983,-8.83758
lbn,1984,0.39443
lbn,1985,0.04084
lbn,1986,0.00427
lbn,1987,0.19595
lbn,1988,-0.12699
lbn,1989,-1.53692
lbn,1990,1.4073
lbn,1991,-0.03585
lbn,1992,0.51629
lbn,1993,0.36925
lbn,1994,0.24951
lbn,1995,0.19646
lbn,1996,-1.3063
lbn,1997,-0.03022
lbn,1998,0.62292
lbn,1999,-0.25501
lbn,2000,0.37614
lbn,2001,-0.13142
lbn,2002,-0.0153
lbn,2003,-0.16071
lbn,2004,-0.15472
lbn,2005,4.19814
lbn,2006,0.15439
lbn,2007,-0.03046
lbn,2008,0.10223
lbn,2009,0.39135
lbn,2010,-0.03679
lbn,2011,0.56936
lbn,2012,-0.77116
lbn,2013,0.38922
lbn,2014,-0.13151
lbn,2015,0.39933
lbn,2016,0.8589
lbn,2017,-0.25645
lbn,2018,-0.20468
lbn,2019,-1.66598
lbr,1976,0.00312
lbr,1977,-0.1284
lbr,1978,0.1375
lbr,1979,0.1717
lbr,1980,-10.72382
lbr,1981,0.88353
lbr,1982,0.09887
lbr,1983,0.04722
lbr,1984,-1.13143
lbr,1985,1.82735
lbr,1986,-0.01491
lbr,1987,-0.09795
lbr,1988,-0.093
lbr,1989,-3.15018
lbr,1990,-6.32113
lbr,1991,3.16974
lbr,1992,0.12072
lbr,1993,-0.00006
lbr,1994,-1.22415
lbr,1995,-1.28738
lbr,1996,0.02479
lbr,1997,1.01313
lbr,1998,0.12673
lbr,1999,-0.14801
lbr,2000,1.18455
lbr,2001,0.17268
lbr,2002,-0.14187
lbr,2003,0.26944
lbr,2004,6.8051
lbr,2005,6.19705
lbr,2006,6.75066
lbr,2007,0.64256
lbr,2008,0.22993
lbr,2009,0.21916
lbr,2010,0.0458
lbr,2011,0.07071
lbr,2012,0.25444
lbr,2013,-0.21637
lbr,2014,0.17743
lbr,2015,-0.20094
lbr,2016,-0.01462
lbr,2017,-1.02307
lbr,2018,-2.57913
lbr,2019,-0.32227
lby,1976,-0.26437
lby,1977,0.10807
lby,1978,0.12795
lby,1979,-0.1774
lby,1980,0.1914
lby,1981,-0.19504
lby,1982,0.12157
lby,1983,-0.0538
lby,1984,0.02892
lby,1985,0.84171
lby,1986,-0.38804
lby,1987,0.27629
lby,1988,0.15019
lby,1989,-0.39298
lby,1990,-0.193
lby,1991,0.01433
lby,1992,0.782
lby,1993,0.03197
lby,1994,-0.00027
lby,1995,-0.04843
lby,1996,-0.28217
lby,1997,-0.36657
lby,1998,0.02484
lby,1999,-0.09434
lby,2000,0.09621
lby,2001,0.06649
lby,2002,-0.17831
lby,2003,-0.02065
lby,2004,-0.05159
lby,2005,-0.58325
lby,2006,0.13487
lby,2007,-0.03206
lby,2008,0.08473
lby,2009,0.08384
lby,2010,0.54147
lby,2011,0.72413
lby,2012,6.34729
lby,2013,-2.27855
lby,2014,-2.02574
lby,2015,1.57613
lby,2016,-1.60847
lby,2017,-3.75057
lby,2018,-1.60312
lby,2019,0.65196
lka,1976,-0.19695
lka,1977,-0.92601
lka,1978,-3.58016
lka,1979,-0.1951
lka,1980,0.05111
lka,1981,0.16992
lka,1982,-0.32487
lka,1983,-0.23215
lka,1984,0.05971
lka,1985,-0.10584
lka,1986,-0.15117
lka,1987,0.12749
lka,1988,-1.33042
lka,1989,-3.25731
lka,1990,1.69856
lka,1991,-0.13806
lka,1992,0.19409
lka,1993,-0.13367
lka,1994,-0.20417
lka,1995,1.44652
lka,1996,-0.28406
lka,1997,0.55167
lka,1998,-0.08985
lka,1999,-0.25
lka,2000,0.25809
lka,2001,0.17413
lka,2002,-0.24571
lka,2003,0.38694
lka,2004,-1.06461
lka,2005,-4.25995
lka,2006,-1.18396
lka,2007,0.06164
lka,2008,-0.1447
lka,2009,0.1973
lka,2010,-0.44705
lka,2011,0.14003
lka,2012,0.34145
lka,2013,-0.12087
lka,2014,0.61402
lka,2015,4.94099
lka,2016,2.0595
lka,2017,0.18784
lka,2018,-0.55873
lka,2019,-2.3787
lso,1976,-0.09097
lso,1977,0.02997
lso,1978,0.01857
lso,1979,0.15572
lso,1980,1.23139
lso,1981,-0.37878
