country,time,net_users_num
lca,1995,449
lca,1996,998
lca,1997,1497
lca,1998,1997
lca,1999,2995
lca,2000,7979
lca,2001,12942
lca,2002,23338
lca,2003,33683
lca,2004,34622
lca,2005,35243
lca,2006,40518
lca,2007,46773
lca,2008,51003
lca,2009,53389
lca,2010,56580
lca,2011,59683
lca,2012,61511
lca,2013,63902
lca,2014,70788
lca,2015,76186
lca,2016,84125
lca,2017,91953
lca,2018,92428
lca,2019,92888
lie,1990,0
lie,1991,0
lie,1992,0
lie,1993,0
lie,1994,0
lie,1995,0
lie,2000,12117
lie,2001,15134
lie,2002,20152
lie,2003,20096
lie,2004,22047
lie,2005,22001
lie,2006,22459
lie,2007,22919
lie,2008,24828
lie,2009,26792
lie,2010,28797
lie,2011,30854
lie,2012,32737
lie,2013,34650
lie,2014,35436
lie,2015,36207
lie,2016,36937
lie,2017,37087
lie,2018,37198
lie,2019,37298
lka,1990,0
lka,1991,0
lka,1992,0
lka,1993,0
lka,1994,500
lka,1995,1001
lka,1996,10004
lka,1997,30009
lka,1998,55016
lka,1999,65026
lka,2000,121568
lka,2001,150125
lka,2002,200236
lka,2003,280398
lka,2004,280369
lka,2005,350256
lka,2006,499799
lka,2007,769871
lka,2008,1159071
lka,2009,1766844
lka,2010,2431409
lka,2011,3059774
lka,2012,3754468
lka,2013,4525209
lka,2014,5363436
lka,2015,2529871
lka,2016,3447473
lka,2017,7207468
lka,2018,7241831
lka,2019,7274229
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,0
lso,1994,0
lso,1995,0
lso,1996,55
lso,1997,110
lso,1998,219
lso,1999,1087
lso,2000,4306
lso,2001,5316
lso,2002,22002
lso,2003,30931
lso,2004,43640
lso,2005,51505
lso,2006,59294
lso,2007,68458
lso,2008,71139
lso,2009,74033
lso,2010,77029
lso,2011,140266
lso,2012,201499
lso,2013,304279
lso,2014,449559
lso,2015,514753
lso,2016,567731
lso,2017,606544
lso,2018,611415
lso,2019,616327
ltu,1990,0
ltu,1991,0
ltu,1992,0
ltu,1993,0
ltu,1994,0
ltu,1995,0
ltu,1996,9998
ltu,1997,35027
ltu,1998,70109
ltu,1999,103160
ltu,2000,225066
ltu,2001,249384
ltu,2002,609381
ltu,2003,884662
ltu,2004,1055928
ltu,2005,1211291
ltu,2006,1450161
ltu,2007,1626233
ltu,2008,1774145
ltu,2009,1892761
ltu,2010,1940520
ltu,2011,1962277
ltu,2012,2047531
ltu,2013,2059705
ltu,2014,2143342
ltu,2015,2092712
ltu,2016,2149153
ltu,2017,2208480
ltu,2018,2233245
ltu,2019,2251359
lux,1990,0
lux,1991,0
lux,1992,600
lux,1993,1199
lux,1994,1998
lux,1995,6493
lux,1996,22984
lux,1997,29998
lux,1998,50016
lux,1999,74988
lux,2000,99813
lux,2001,159190
lux,2002,176781
lux,2003,244011
lux,2004,297660
lux,2005,320494
lux,2006,337615
lux,2007,374804
lux,2008,399147
lux,2009,433526
lux,2010,460250
lux,2011,467536
lux,2012,488121
lux,2013,508788
lux,2014,524957
lux,2015,546225
lux,2016,568473
lux,2017,576305
lux,2018,586487
lux,2019,597636
lva,1990,0
lva,1991,0
lva,1992,0
lva,1993,0
lva,1994,0
lva,1995,0
lva,1996,20146
lva,1997,50377
lva,1998,80579
lva,1999,105653
lva,2000,150656
lva,2001,170282
lva,2002,511757
lva,2003,622117
lva,2004,879208
lva,2005,1035918
lva,2006,1193301
lva,2007,1300609
lva,2008,1376788
lva,2009,1433574
lva,2010,1449721
lva,2011,1460290
lva,2012,1512864
lva,2013,1538506
lva,2014,1532691
lva,2015,1582171
lva,2016,1576295
lva,2017,1563104
lva,2018,1611754
lva,2019,1642380
mar,1990,0
mar,1991,0
mar,1992,0
mar,1993,0
mar,1994,0
mar,1995,1002
mar,1996,1554
mar,1997,6005
mar,1998,40001
mar,1999,49966
mar,2000,199768
mar,2001,399450
mar,2002,699035
mar,2003,998730
mar,2004,3495742
mar,2005,4594039
mar,2006,6090457
mar,2007,6700189
mar,2008,10438683
mar,2009,13186713
mar,2010,16818560
mar,2011,15114896
mar,2012,18421363
mar,2013,18880795
mar,2014,19421259
mar,2015,19785987
mar,2016,20468501
mar,2017,21975767
mar,2018,23348255
mar,2019,27126350
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,2000,13562
mco,2001,15148
mco,2002,15761
mco,2003,16403
mco,2004,17584
mco,2005,18770
mco,2006,21018
mco,2007,22226
mco,2008,23443
mco,2009,24691
mco,2010,26707
mco,2011,28928
mco,2012,31719
mco,2013,33467
mco,2014,34484
mco,2015,35219
mco,2016,36246
mco,2017,37261
mco,2018,37542
mco,2019,37819
mda,1990,0
mda,1991,0
mda,1992,0
mda,1993,0
mda,1994,36
mda,1995,150
mda,1996,200
mda,1997,1206
mda,1998,11097
mda,1999,25384
mda,2000,53914
mda,2001,62296
mda,2002,158240
mda,2003,309137
mda,2004,443029
mda,2005,608517
mda,2006,813522
mda,2007,844611
mda,2008,962004
mda,2009,1126817
mda,2010,1319807
mda,2011,1550083
mda,2012,1767676
mda,2013,2444751
mda,2014,2729183
mda,2015,2808786
mda,2016,2886869
mda,2017,3090416
mda,2018,3084527
mda,2019,3077910
mdg,1990,0
mdg,1991,0
mdg,1992,0
mdg,1993,0
mdg,1994,0
mdg,1995,0
mdg,1996,514
mdg,1997,2057
mdg,1998,9265
mdg,1999,25768
mdg,2000,30965
mdg,2001,36183
mdg,2002,56954
mdg,2003,73134
mdg,2004,93529
mdg,2005,104102
mdg,2006,114707
mdg,2007,126318
mdg,2008,329942
mdg,2009,335277
mdg,2010,359578
mdg,2011,413135
mdg,2012,513973
mdg,2013,688838
mdg,2014,872826
mdg,2015,1011523
mdg,2016,1173436
mdg,2017,2505910
mdg,2018,2573707
mdg,2019,2642992
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,588
mdv,1997,816
mdv,1998,1529
mdv,1999,3063
mdv,2000,6158
mdv,2001,10357
mdv,2002,15732
mdv,2003,18090
mdv,2004,20507
mdv,2005,21956
mdv,2006,36143
mdv,2007,54633
mdv,2008,79680
mdv,2009,87641
mdv,2010,97028
mdv,2011,129368
mdv,2012,154642
mdv,2013,183276
mdv,2014,214377
mdv,2015,247755
mdv,2016,280988
mdv,2017,313653
mdv,2018,325851
mdv,2019,335489
mex,1990,0
mex,1991,5029
mex,1992,15071
mex,1993,25085
mex,1994,39073
mex,1995,94014
mex,1996,186672
mex,1997,593506
mex,1998,1215862
mex,1999,1810722
mex,2000,5025477
mex,2001,7059004
mex,2002,12100487
mex,2003,13297452
mex,2004,14736606
mex,2005,18243495
mex,2006,20995742
mex,2007,22718382
mex,2008,24057996
mex,2009,29622988
mex,2010,35425864
mex,2011,43011294
mex,2012,46616477
mex,2013,51642283
mex,2014,53425645
mex,2015,69984412
mex,2016,73433187
mex,2017,79673068
mex,2018,82998958
mex,2019,89392046
mhl,1990,0
mhl,1991,0
mhl,1992,0
mhl,1993,0
mhl,1994,0
mhl,1995,0
mhl,1996,19
mhl,1997,19
mhl,1998,19
mhl,1999,487
mhl,2000,779
mhl,2001,877
mhl,2002,1223
mhl,2003,1374
mhl,2004,1961
mhl,2005,2143
mhl,2006,2117
mhl,2007,2214
mhl,2008,2584
mhl,2009,3150
mhl,2010,3945
mhl,2011,5652
mhl,2012,7089
mhl,2013,7971
mhl,2014,9607
mhl,2015,11077
mhl,2016,17194
mhl,2017,22467
mhl,2018,22606
mhl,2019,22753
mkd,1990,0
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,0
mkd,1995,808
mkd,1996,1512
mkd,1997,10078
mkd,1998,20178
mkd,1999,30312
mkd,2000,50577
mkd,2001,70850
mkd,2002,355080
mkd,2003,391588
mkd,2004,502742
mkd,2005,544944
mkd,2006,590468
mkd,2007,749743
mkd,2008,951789
mkd,2009,1071137
mkd,2010,1074713
mkd,2011,1175098
mkd,2012,1191669
mkd,2013,1354425
mkd,2014,1414137
mkd,2015,1463440
mkd,2016,1501400
mkd,2017,1551437
mkd,2018,1649031
mkd,2019,1649428
mli,1990,0
mli,1991,0
mli,1992,0
mli,1993,0
mli,1994,0
mli,1995,0
mli,1996,202
mli,1997,1018
mli,1998,2051
mli,1999,6483
mli,2000,15604
mli,2001,20954
mli,2002,26376
mli,2003,37190
mli,2004,53536
mli,2005,64780
mli,2006,96335
mli,2007,110577
mli,2008,221583
mli,2009,262466
mli,2010,300987
mli,2011,341321
mli,2012,447426
mli,2013,575745
mli,2014,1185395
mli,2015,1801425
mli,2016,1996357
mli,2017,2406616
mli,2018,2480108
mli,2019,2555543
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,848
mlt,1996,3999
mlt,1997,15046
mlt,1998,25176
mlt,1999,30312
mlt,2000,51622
mlt,2001,70854
mlt,2002,115310
mlt,2003,126831
mlt,2004,139456
mlt,2005,166881
mlt,2006,164198
mlt,2007,191284
mlt,2008,205074
mlt,2009,242244
mlt,2010,260982
mlt,2011,284132
mlt,2012,287673
mlt,2013,293672
mlt,2014,314770
mlt,2015,329331
mlt,2016,340485
mlt,2017,354779
mlt,2018,357567
mlt,2019,377749
mmr,1990,0
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1999,70
mmr,2000,71
mmr,2001,137
mmr,2002,203
mmr,2003,11587
mmr,2004,11819
mmr,2005,31934
mmr,2006,89752
mmr,2007,107742
mmr,2008,109845
mmr,2009,110551
mmr,2010,126502
mmr,2011,499708
mmr,2012,2056548
mmr,2013,4148197
mmr,2014,6022750
mmr,2015,11445309
mmr,2016,13300182
mmr,2017,16376797
mmr,2018,16476745
mmr,2019,16580163
mne,2004,155938
mne,2005,167041
mne,2006,178562
mne,2007,190823
mne,2008,204412
mne,2009,218649
mne,2010,234105
mne,2011,222668
mne,2012,355772
mne,2013,377747
mne,2014,382257
mne,2015,427081
mne,2016,438347
mne,2017,447279
mne,2018,448988
mne,2019,461425
mng,1990,0
mng,1991,0
mng,1992,0
mng,1993,0
mng,1994,0
mng,1995,202
mng,1996,421
mng,1997,2633
mng,1998,3435
mng,1999,12082
mng,2000,30103
mng,2001,40002
mng,2002,49832
mng,2003,50352
mng,2004,50916
mng,2005,51528
mng,2006,52190
mng,2007,233444
mng,2008,257926
mng,2009,267379
mng,2010,277430
mng,2011,346295
mng,2012,463250
mng,2013,510076
mng,2014,586329
mng,2015,674647
mng,2016,680523
mng,2017,738413
mng,2018,751794
mng,2019,1647415
moz,1990,0
moz,1991,0
moz,1992,0
moz,1993,0
moz,1994,0
moz,1995,0
moz,1996,486
moz,1997,1942
moz,1998,3396
moz,1999,9700
moz,2000,19411
moz,2001,29161
moz,2002,48714
moz,2003,81101
moz,2004,135282
moz,2005,175091
moz,2006,177696
moz,2007,197227
moz,2008,347515
moz,2009,613578
moz,2010,981266
moz,2011,1040063
moz,2012,1491760
moz,2013,1864386
moz,2014,2427874
moz,2015,4579157
moz,2016,4876138
moz,2017,2864901
moz,2018,2949601
moz,2019,3036604
mrt,1990,0
mrt,1991,0
mrt,1992,0
mrt,1993,0
mrt,1994,0
mrt,1995,0
mrt,1997,102
mrt,1998,1013
mrt,1999,3035
mrt,2000,5051
mrt,2001,7065
mrt,2002,10091
mrt,2003,12114
mrt,2004,14152
mrt,2005,20261
mrt,2006,30486
mrt,2007,45912
mrt,2008,61640
mrt,2009,77370
mrt,2010,139768
mrt,2011,161939
mrt,2012,185328
mrt,2013,236685
mrt,2014,420606
mrt,2015,615002
mrt,2016,749436
mrt,2017,890820
mrt,2018,915933
mrt,2019,941390
mus,1990,0
mus,1991,0
mus,1992,0
mus,1993,0
mus,1994,0
mus,1995,0
mus,1996,2099
mus,1997,5489
mus,1998,29893
mus,1999,54690
mus,2000,86297
mus,2001,104836
mus,2002,123216
mus,2003,147341
mus,2004,166414
mus,2005,185406
mus,2006,205091
mus,2007,249493
mus,2008,270283
mus,2009,280023
mus,2010,353545
mus,2011,437250
mus,2012,443986
mus,2013,503650
mus,2014,563335
mus,2015,631483
mus,2016,658586
mus,2017,700572
mus,2018,742522
mus,2019,812588
mwi,1990,0
mwi,1991,0
mwi,1992,0
mwi,1993,0
mwi,1994,0
mwi,1995,0
mwi,1997,479
mwi,1998,1905
mwi,1999,9474
mwi,2000,14134
mwi,2001,18751
mwi,2002,25196
mwi,2003,33458
mwi,2004,42749
mwi,2005,48545
mwi,2006,55156
mwi,2007,128864
mwi,2008,96095
mwi,2009,151171
mwi,2010,328595
mwi,2011,498239
mwi,2012,669819
mwi,2013,799884
mwi,2014,949681
mwi,2015,887501
mwi,2016,1973443
mwi,2017,2435341
mwi,2018,2500534
mwi,2019,2567451
mys,1990,0
mys,1991,0
mys,1992,199
mys,1993,4976
mys,1994,19899
mys,1995,29845
mys,1996,179079
mys,1997,497538
mys,1998,1493130
mys,1999,2788585
mys,2000,4960021
mys,2001,6329385
mys,2002,7828558
mys,2003,8637474
mys,2004,10643628
mys,2005,12493141
mys,2006,13530165
mys,2007,14883244
mys,2008,15197690
mys,2009,15503886
mys,2010,15881120
mys,2011,17477087
mys,2012,19126868
mys,2013,16814231
mys,2014,19014694
mys,2015,21511789
mys,2016,24175916
mys,2017,24927426
mys,2018,25601299
mys,2019,26905940
nam,1990,0
nam,1991,0
nam,1992,0
nam,1993,0
nam,1994,0
nam,1995,100
nam,1996,150
nam,1997,998
nam,1998,4965
nam,1999,5930
nam,2000,29516
nam,2001,44078
nam,2002,48763
nam,2003,63135
nam,2004,72584
nam,2005,77727
nam,2006,86716
nam,2007,97027
nam,2008,108892
nam,2009,135268
nam,2010,245790
nam,2011,258804
nam,2012,284035
nam,2013,310457
nam,2014,337376
nam,2015,594649
nam,2016,731779
nam,2017,1225338
nam,2018,1248633
nam,2019,1272207
ner,1990,0
ner,1991,0
ner,1992,0
ner,1993,0
ner,1994,0
ner,1995,0
ner,1996,102
ner,1997,204
ner,1998,307
ner,1999,3075
ner,2000,4109
ner,2001,12361
ner,2002,15500
ner,2003,19693
ner,2004,24931
ner,2005,30157
ner,2006,41588
ner,2007,57330
ner,2008,106756
ner,2009,120408
ner,2010,136651
ner,2011,154033
ner,2012,186850
ner,2013,212799
ner,2014,240248
ner,2015,495285
ner,2016,898649
ner,2017,2208693
ner,2018,1178359
ner,2019,1223927
nga,1990,0
nga,1991,0
nga,1992,0
nga,1993,0
nga,1994,0
nga,1995,0
nga,1996,9775
nga,1997,19557
nga,1998,29349
nga,1999,48943
nga,2000,78360
nga,2001,112731
nga,2002,412102
nga,2003,736765
nga,2004,1740410
nga,2005,4928542
nga,2006,7903806
nga,2007,9907216
nga,2008,12021570
nga,2009,14352219
nga,2010,18227868
nga,2011,22467101
nga,2012,26923837
nga,2013,32807271
nga,2014,37045036
nga,2015,65209483
nga,2016,47735995
nga,2017,80166764
nga,2018,82267368
nga,2019,84404713
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,600
nic,1995,1398
nic,1996,3987
nic,1997,9955
nic,1998,14919
nic,1999,24850
nic,2000,49690
nic,2001,74546
nic,2002,89497
nic,2003,99513
nic,2004,124502
nic,2005,139576
nic,2006,154692
nic,2007,218013
nic,2008,300374
nic,2009,419424
nic,2010,582406
nic,2011,625722
nic,2012,807642
nic,2013,939682
nic,2014,1081121
nic,2015,1226245
nic,2016,1548999
nic,2017,1779009
nic,2018,1801483
nic,2019,1823774
nld,1990,50042
nld,1991,80067
nld,1992,200191
nld,1993,300335
nld,1994,500620
nld,1995,1001259
nld,1996,1501709
nld,1997,2202022
nld,1998,3502431
nld,1999,6203725
nld,2000,7005038
nld,2001,7908638
nld,2002,9874037
nld,2003,10425310
nld,2004,11159978
nld,2005,13257394
nld,2006,13760356
nld,2007,14166009
nld,2008,14483837
nld,2009,14902223
nld,2010,15134751
nld,2011,15302054
nld,2012,15592912
nld,2013,15825558
nld,2014,15484813
nld,2015,15536679
nld,2016,15352950
nld,2017,15863432
nld,2018,16157468
nld,2019,15949667
nor,1990,30041
nor,1991,60088
nor,1992,95142
nor,1993,120179
nor,1994,180283
nor,1995,280502
nor,1996,801775
nor,1997,902525
nor,1998,1003357
nor,1999,1789603
nor,2000,2339675
nor,2001,2894809
nor,2002,3311319
nor,2003,3570616
nor,2004,3572349
nor,2005,3798071
nor,2006,3857550
nor,2007,4102577
nor,2008,4321107
nor,2009,4444561
nor,2010,4562921
nor,2011,4626198
nor,2012,4745482
nor,2013,4828199
nor,2014,4952005
nor,2015,5033968
nor,2016,5109080
nor,2017,5103411
nor,2018,5150688
nor,2019,5271282
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,200
npl,1996,996
npl,1997,4968
npl,1998,14848
npl,1999,34482
npl,2000,48996
npl,2001,58437
npl,2002,77380
npl,2003,96012
npl,2004,114347
npl,2005,212791
npl,2006,297523
npl,2007,371994
npl,2008,461332
npl,2009,529606
npl,2010,2142147
npl,2011,2433710
npl,2012,3009102
npl,2013,3579934
npl,2014,4154284
npl,2015,4749675
npl,2016,5367842
npl,2017,9395112
npl,2018,9552542
npl,2019,9726963
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,2001,305
nru,2002,302
nru,2003,298
nru,2004,296
nru,2005,294
nru,2006,294
nru,2011,5437
nru,2012,5473
nru,2013,5512
nru,2014,5556
nru,2015,5602
nru,2016,5656
nru,2017,6029
nru,2018,6086
nru,2019,6135
nzl,1990,0
nzl,1991,0
nzl,1992,10017
nzl,1993,22499
nzl,1994,114811
nzl,1995,179493
nzl,1996,298946
nzl,1997,547900
nzl,1998,1197110
nzl,1999,1584313
nzl,2000,1828375
nzl,2001,2080627
nzl,2002,2341491
nzl,2003,2451957
nzl,2004,2523642
nzl,2005,2593702
nzl,2006,2888259
nzl,2007,2952973
nzl,2008,3081556
nzl,2009,3445700
nzl,2010,3516150
nzl,2011,3589289
nzl,2012,3648253
nzl,2013,3740430
nzl,2014,3905231
nzl,2015,4071070
nzl,2016,4122061
nzl,2017,4269964
nzl,2018,4307289
nzl,2019,4343551
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,9894
omn,1998,19427
omn,1999,56726
omn,2000,79842
omn,2001,135261
omn,2002,160484
omn,2003,173134
omn,2004,165289
omn,2005,167842
omn,2006,214195
omn,2007,443215
omn,2008,550191
omn,2009,770818
omn,2010,1089679
omn,2011,1560529
omn,2012,2098819
omn,2013,2501713
omn,2014,2827938
omn,2015,3137776
omn,2016,3442072
omn,2017,3741401
omn,2018,3872544
omn,2019,4597311
pak,1990,0
pak,1991,0
pak,1992,0
pak,1993,0
pak,1994,0
pak,1995,152
pak,1996,3810
pak,1997,36105
pak,1998,59260
pak,1999,76739
pak,2000,78797
pak,2001,1924798
pak,2002,3854539
pak,2003,7717682
pak,2004,9657313
pak,2005,10150979
pak,2006,10661471
pak,2007,11410951
pak,2008,12015429
pak,2009,13164421
pak,2010,14353971
pak,2011,16500615
pak,2012,18653100
pak,2013,20847427
pak,2014,23436601
pak,2015,27919773
pak,2016,25220558
pak,2017,32246253
pak,2018,32916607
pak,2019,36969649
pan,1990,0
pan,1991,0
pan,1992,0
pan,1993,0
pan,1994,205
pan,1995,1538
pan,1996,6152
pan,1997,15384
pan,1998,80108
pan,1999,114001
pan,2000,198632
pan,2001,224567
pan,2002,268251
pan,2003,320502
pan,2004,364236
pan,2005,382443
pan,2006,588442
pan,2007,769823
pan,2008,1189180
pan,2009,1398757
pan,2010,1460719
pan,2011,1582667
pan,2012,1519638
pan,2013,1688747
pan,2014,1752469
pan,2015,2032081
pan,2016,2180019
pan,2017,2376383
pan,2018,2416949
pan,2019,2701942
per,1990,0
per,1991,0
per,1992,0
per,1993,0
per,1994,2028
per,1995,8119
per,1996,60952
per,1997,101709
per,1998,305429
per,1999,509179
per,2000,814022
per,2001,2031054
per,2002,2430130
per,2003,3175177
per,2004,3895016
per,2005,4765110
per,2006,5817125
per,2007,7139929
per,2008,8731502
per,2009,9040896
per,2010,10092924
per,2011,10538079
per,2012,11271594
per,2013,11671403
per,2014,12096330
per,2015,12448089
per,2016,14059502
per,2017,15322052
per,2018,16807256
per,2019,19490185
phl,1990,0
phl,1991,0
phl,1992,0
phl,1993,0
phl,1994,3985
phl,1995,19948
phl,1996,39946
phl,1997,99989
phl,1998,823938
phl,1999,1092690
phl,2000,1545992
phl,2001,2010951
phl,2002,3524971
phl,2003,4034391
phl,2004,4441907
phl,2005,4659580
phl,2006,5045328
phl,2007,5337507
phl,2008,5654102
phl,2009,8317274
phl,2010,23491696
phl,2011,27715314
phl,2012,35225097
phl,2013,47556231
phl,2014,49854516
phl,2015,36760754
phl,2016,57533416
phl,2017,63161387
phl,2018,64049281
phl,2019,46518906
plw,1990,0
plw,1991,0
plw,1992,0
plw,1993,0
plw,1994,0
plw,1995,0
plw,2002,3976
plw,2003,4280
plw,2004,5357
plw,2005,5336
plw,2006,5271
plw,2007,5167
plw,2008,5046
plw,2009,4933
png,1990,0
png,1991,0
png,1992,0
png,1993,0
png,1994,0
png,1995,0
png,1996,110
png,1997,5479
png,1998,13115
png,1999,38133
png,2000,48842
png,2001,54017
png,2002,80603
png,2003,85534
png,2004,95816
png,2005,111465
png,2006,116619
png,2007,121910
png,2008,80226
png,2009,115031
png,2010,93575
png,2011,149444
png,2012,267085
png,2013,397208
png,2014,516538
png,2015,640514
png,2016,794217
png,2017,945837
png,2018,964700
png,2019,983733
pol,1990,0
pol,1991,1992
pol,1992,19911
pol,1993,49777
pol,1994,149373
pol,1995,249117
pol,1996,498777
pol,1997,799216
pol,1998,1582007
pol,1999,2104433
pol,2000,2809021
pol,2001,3814687
pol,2002,8140347
pol,2003,9560481
pol,2004,12491375
pol,2005,14890992
pol,2006,17098412
pol,2007,18639723
pol,2008,20378960
pol,2009,22616130
pol,2010,23887121
pol,2011,23718687
pol,2012,23819264
pol,2013,23982025
pol,2014,25368669
pol,2015,25862031
pol,2016,27846363
pol,2017,28838873
pol,2018,29405042
pol,2019,32021418
prk,1990,0
prk,1991,0
prk,1992,0
prk,1993,0
prk,1994,0
prk,1995,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,0
prk,2014,0
prk,2015,0
prk,2016,0
prk,2017,0
prk,2019,0
prt,1990,0
prt,1991,9939
prt,1992,24921
prt,1993,45001
prt,1994,72214
prt,1995,150798
prt,1996,302083
prt,1997,503946
prt,1998,1008172
prt,1999,1511749
prt,2000,1691868
prt,2001,1870469
prt,2002,2011767
prt,2003,3094467
prt,2004,3327660
prt,2005,3676922
prt,2006,4007332
prt,2007,4450239
prt,2008,4675711
prt,2009,5118583
prt,2010,5647697
prt,2011,5839587
prt,2012,6351574
prt,2013,6503288
prt,2014,6729131
prt,2015,7116097
prt,2016,7271617
prt,2017,7592028
prt,2018,7657376
prt,2019,7705057
pry,1990,0
pry,1991,0
pry,1992,0
pry,1993,0
pry,1994,0
pry,1995,0
pry,1996,995
pry,1997,4977
pry,1998,9955
pry,1999,19909
pry,2000,39798
pry,2001,59647
pry,2002,99297
pry,2003,118965
pry,2004,197844
pry,2005,460512
pry,2006,470814
pry,2007,672424
pry,2008,867801
pry,2009,1164990
pry,2010,1237107
pry,2011,1568515
pry,2012,1884071
pry,2013,2402291
pry,2014,2837795
pry,2015,3325645
pry,2016,3619665
pry,2017,4194111
pry,2018,4520993
pry,2019,4826818
pse,1990,0
pse,1991,0
pse,1992,0
pse,1993,0
pse,1994,0
pse,1995,0
pse,2000,35829
pse,2001,60798
pse,2002,104788
pse,2003,142170
pse,2004,154266
pse,2005,572652
pse,2006,674252
pse,2007,795468
pse,2008,939413
pse,2009,1275562
pse,2010,1516806
pse,2011,1704678
pse,2012,1840842
pse,2013,2019421
pse,2014,2376848
pse,2015,2600834
pse,2016,2836013
pse,2017,3095196
pse,2018,3131758
pse,2019,3518010
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,977
qat,1996,4861
qat,1997,16508
qat,1998,19415
qat,1999,23223
qat,2000,28816
qat,2001,37948
qat,2002,65536
qat,2003,131192
qat,2004,155952
qat,2005,214046
qat,2006,296319
qat,2007,450823
qat,2008,636445
qat,2009,878775
qat,2010,1280867
qat,2011,1404745
qat,2012,1521882
qat,2013,1993102
qat,2014,2249924
qat,2015,2383153
qat,2016,2524970
qat,2017,2653579
qat,2018,2772024
qat,2019,2822238
rou,1990,0
rou,1991,0
rou,1992,0
rou,1993,861
rou,1994,6080
rou,1995,17213
rou,1996,50543
rou,1997,100838
rou,1998,502717
rou,1999,601510
rou,2000,799984
rou,2001,998024
rou,2002,1437946
rou,2003,1933116
rou,2004,3236684
rou,2005,4604717
rou,2006,5236381
rou,2007,5952677
rou,2008,6752931
rou,2009,7553506
rou,2010,8174414
rou,2011,8136721
rou,2012,9280362
rou,2013,10018977
rou,2014,10835430
rou,2015,11110919
rou,2016,11779578
rou,2017,12528873
rou,2018,13787172
rou,2019,14263449
rus,1990,0
rus,1991,0
rus,1992,997
rus,1993,19952
rus,1994,79838
rus,1995,219600
rus,1996,399291
rus,1997,698710
rus,1998,1197665
rus,1999,1497044
rus,2000,2894761
rus,2001,4293796
rus,2002,5994896
rus,2003,12001054
rus,2004,18527907
rus,2005,21876523
rus,2006,25845999
rus,2007,35329447
rus,2008,38433643
rus,2009,41564802
rus,2010,61696087
rus,2011,70414483
rus,2012,91868101
rus,2013,98098012
rus,2014,102017643
rus,2015,101634526
rus,2016,106183805
rus,2017,110614657
rus,2018,117847389
rus,2019,120552045
rwa,1990,0
rwa,1991,0
rwa,1992,0
rwa,1993,0
rwa,1994,0
rwa,1995,0
rwa,1996,53
rwa,1997,104
rwa,1998,819
rwa,1999,5039
rwa,2000,4985
rwa,2001,19810
rwa,2002,24673
rwa,2003,30542
rwa,2004,37400
rwa,2005,49155
rwa,2006,50285
rwa,2007,196176
rwa,2008,428604
rwa,2009,753273
rwa,2010,803147
rwa,2011,720533
rwa,2012,846490
rwa,2013,973038
rwa,2014,1174865
rwa,2015,2046432
rwa,2016,2333766
rwa,2017,2607967
rwa,2018,2677843
rwa,2019,2748581
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,2042
sau,1996,5088
sau,1997,10111
sau,1998,20066
sau,1999,99677
sau,2000,456813
sau,2001,992506
sau,2002,1392207
sau,2003,1796886
sau,2004,2367515
sau,2005,3025845
sau,2006,4767274
sau,2007,7555377
sau,2008,9319873
sau,2009,10119515
sau,2010,11242802
sau,2011,13427106
sau,2012,15743649
sau,2013,18181495
sau,2014,20007278
sau,2015,22080641
sau,2016,24293423
sau,2017,27182691
sau,2018,31448043
sau,2019,32803447
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,0
sdn,1997,313
sdn,1998,1250
sdn,1999,2342
sdn,2000,7033
sdn,2001,39211
sdn,2002,126151
sdn,2003,158637
sdn,2004,239164
sdn,2005,399880
sdn,2006,409083
sdn,2007,2802430
sdn,2008,2863069
sdn,2009,2925675
sdn,2010,5769017
sdn,2011,6172053
sdn,2012,7600694
sdn,2013,8415470
sdn,2014,9357695
sdn,2015,10352074
sdn,2016,5618488
sdn,2017,12599218
sdn,2018,12904258
sdn,2019,13216575
sen,1990,0
sen,1991,0
sen,1992,0
sen,1993,0
