country,time,impadmin_idea
cod,1990,13.33891
cod,1991,13.2194
cod,1992,13.21237
cod,1993,13.39337
cod,1994,13.46866
cod,1995,13.59634
cod,1996,13.4321
cod,1997,10.65065
cod,1998,13.3175
cod,1999,15.71961
cod,2000,19.1966
cod,2001,19.21971
cod,2002,19.50013
cod,2003,19.41539
cod,2004,18.27227
cod,2005,18.05229
cod,2006,19.20045
cod,2007,19.6342
cod,2008,19.57371
cod,2009,19.69567
cod,2010,20.01462
cod,2011,19.89631
cod,2012,19.95839
cod,2013,17.37464
cod,2014,17.21143
cod,2015,15.81608
cod,2016,16.17376
cod,2017,13.95194
cod,2018,15.77402
cod,2019,28.61917
cog,1975,26.95861
cog,1976,27.08933
cog,1977,26.45391
cog,1978,26.95853
cog,1979,24.9047
cog,1980,23.85719
cog,1981,24.23796
cog,1982,24.99435
cog,1983,25.0697
cog,1984,25.30104
cog,1985,25.95007
cog,1986,26.11935
cog,1987,25.6089
cog,1988,25.8237
cog,1989,25.92992
cog,1990,27.06133
cog,1991,43.32409
cog,1992,44.64072
cog,1993,45.41916
cog,1994,45.45703
cog,1995,45.3779
cog,1996,45.28804
cog,1997,29.69109
cog,1998,31.10377
cog,1999,31.10075
cog,2000,30.90536
cog,2001,31.34883
cog,2002,31.06384
cog,2003,30.55304
cog,2004,30.38892
cog,2005,30.62933
cog,2006,30.51986
cog,2007,30.62814
cog,2008,30.56067
cog,2009,30.60126
cog,2010,30.25497
cog,2011,30.00367
cog,2012,29.89956
cog,2013,31.06817
cog,2014,31.23907
cog,2015,31.0109
cog,2016,31.24248
cog,2017,31.62699
cog,2018,33.08252
cog,2019,32.76301
col,1975,46.39541
col,1976,46.52156
col,1977,46.17183
col,1978,45.67413
col,1979,45.53973
col,1980,45.50354
col,1981,45.56375
col,1982,46.57111
col,1983,46.92833
col,1984,47.62699
col,1985,47.42168
col,1986,47.22235
col,1987,47.05729
col,1988,46.1859
col,1989,46.25744
col,1990,45.82739
col,1991,47.90926
col,1992,49.75004
col,1993,49.85972
col,1994,49.54752
col,1995,49.81476
col,1996,49.28982
col,1997,48.52566
col,1998,48.39501
col,1999,48.76908
col,2000,49.09825
col,2001,49.10842
col,2002,49.52114
col,2003,49.86741
col,2004,49.54069
col,2005,49.79666
col,2006,49.39445
col,2007,49.39271
col,2008,49.20886
col,2009,49.57822
col,2010,51.09348
col,2011,51.70408
col,2012,51.36806
col,2013,51.03984
col,2014,51.11953
col,2015,51.06067
col,2016,51.66086
col,2017,51.07065
col,2018,50.60041
col,2019,49.84929
cpv,1975,49.26708
cpv,1976,56.92381
cpv,1977,56.96315
cpv,1978,56.91766
cpv,1979,56.93712
cpv,1980,56.96501
cpv,1981,56.79584
cpv,1982,56.9687
cpv,1983,57.03049
cpv,1984,56.98532
cpv,1985,57.10943
cpv,1986,57.07901
cpv,1987,57.02387
cpv,1988,56.87989
cpv,1989,57.21664
cpv,1990,57.58773
cpv,1991,60.23348
cpv,1992,60.4731
cpv,1993,62.4729
cpv,1994,62.5781
cpv,1995,62.32403
cpv,1996,62.59189
cpv,1997,62.76226
cpv,1998,62.55287
cpv,1999,62.76431
cpv,2000,62.44811
cpv,2001,62.62097
cpv,2002,62.47538
cpv,2003,62.6623
cpv,2004,62.50963
cpv,2005,62.66035
cpv,2006,62.60095
cpv,2007,62.49232
cpv,2008,62.52002
cpv,2009,63.10794
cpv,2010,62.63728
cpv,2011,62.82452
cpv,2012,63.0313
cpv,2013,62.7536
cpv,2014,62.69125
cpv,2015,61.45608
cpv,2016,61.60946
cpv,2017,61.59829
cpv,2018,59.08218
cpv,2019,59.73674
cri,1975,65.85012
cri,1976,65.77772
cri,1977,66.10577
cri,1978,66.02701
cri,1979,66.16478
cri,1980,69.08497
cri,1981,68.83448
cri,1982,68.65883
cri,1983,68.88771
cri,1984,68.43192
cri,1985,68.35351
cri,1986,68.57966
cri,1987,68.44867
cri,1988,68.24863
cri,1989,68.80083
cri,1990,69.64426
cri,1991,74.04356
cri,1992,73.77857
cri,1993,74.06045
cri,1994,73.83707
cri,1995,74.24267
cri,1996,74.11737
cri,1997,74.23996
cri,1998,73.79078
cri,1999,72.98614
cri,2000,73.08124
cri,2001,72.68772
cri,2002,72.29377
cri,2003,72.43317
cri,2004,72.45725
cri,2005,68.02321
cri,2006,66.57389
cri,2007,66.65406
cri,2008,66.65213
cri,2009,66.84826
cri,2010,66.53863
cri,2011,66.59803
cri,2012,67.55727
cri,2013,65.6158
cri,2014,68.24908
cri,2015,68.43354
cri,2016,66.07927
cri,2017,65.37197
cri,2018,65.51625
cri,2019,64.3259
cub,1975,33.98596
cub,1976,34.98111
cub,1977,35.00963
cub,1978,34.94814
cub,1979,36.23513
cub,1980,36.27648
cub,1981,36.03279
cub,1982,36.29548
cub,1983,36.29222
cub,1984,36.49851
cub,1985,37.01076
cub,1986,37.01992
cub,1987,37.25754
cub,1988,37.01112
cub,1989,37.44983
cub,1990,36.90081
cub,1991,37.21577
cub,1992,31.19751
cub,1993,30.88086
cub,1994,30.79335
cub,1995,31.09699
cub,1996,30.07604
cub,1997,29.85869
cub,1998,30.28896
cub,1999,30.26055
cub,2000,30.25805
cub,2001,30.18914
cub,2002,30.61823
cub,2003,30.42832
cub,2004,30.07776
cub,2005,30.33927
cub,2006,30.44397
cub,2007,30.44162
cub,2008,30.51592
cub,2009,30.31027
cub,2010,30.51484
cub,2011,30.76251
cub,2012,30.23813
cub,2013,29.42403
cub,2014,29.16038
cub,2015,28.65754
cub,2016,32.79876
cub,2017,29.88377
cub,2018,31.50513
cub,2019,36.3451
cyp,1975,58.22097
cyp,1976,59.7446
cyp,1977,59.63898
cyp,1978,60.01716
cyp,1979,59.94763
cyp,1980,59.8634
cyp,1981,60.24333
cyp,1982,60.10839
cyp,1983,59.96461
cyp,1984,60.16639
cyp,1985,60.38212
cyp,1986,61.31523
cyp,1987,61.40928
cyp,1988,61.2555
cyp,1989,61.22672
cyp,1990,61.58872
cyp,1991,61.02481
cyp,1992,61.67001
cyp,1993,62.03957
cyp,1994,61.84908
cyp,1995,61.99595
cyp,1996,62.10105
cyp,1997,62.02131
cyp,1998,62.12339
cyp,1999,62.12815
cyp,2000,65.11204
cyp,2001,65.44376
cyp,2002,65.48145
cyp,2003,65.62394
cyp,2004,68.24742
cyp,2005,68.14036
cyp,2006,68.29759
cyp,2007,68.37295
cyp,2008,68.61739
cyp,2009,69.19677
cyp,2010,69.51449
cyp,2011,69.32796
cyp,2012,69.32453
cyp,2013,66.33635
cyp,2014,66.37824
cyp,2015,65.97303
cyp,2016,66.10236
cyp,2017,67.49058
cyp,2018,66.76458
cyp,2019,64.83415
cze,1975,36.13225
cze,1976,36.33281
cze,1977,36.11744
cze,1978,36.31834
cze,1979,36.04981
cze,1980,38.22005
cze,1981,37.98569
cze,1982,38.03866
cze,1983,38.09376
cze,1984,38.8801
cze,1985,39.13366
cze,1986,38.93814
cze,1987,38.94551
cze,1988,39.16874
cze,1989,39.90136
cze,1990,58.98372
cze,1991,59.52728
cze,1992,59.65067
cze,1993,59.49069
cze,1994,59.48109
cze,1995,59.4909
cze,1996,59.50474
cze,1997,59.60205
cze,1998,59.41824
cze,1999,59.57163
cze,2000,59.83422
cze,2001,59.81899
cze,2002,59.38169
cze,2003,59.59127
cze,2004,59.63815
cze,2005,60.765
cze,2006,60.64629
cze,2007,60.53029
cze,2008,60.63803
cze,2009,60.83712
cze,2010,61.37836
cze,2011,61.20351
cze,2012,61.84728
cze,2013,62.72857
cze,2014,63.35079
cze,2015,63.90201
cze,2016,63.3466
cze,2017,60.94712
cze,2018,61.09473
cze,2019,58.07475
deu,1975,88.865
deu,1976,88.52316
deu,1977,88.76181
deu,1978,88.54953
deu,1979,88.69307
deu,1980,88.67124
deu,1981,88.54371
deu,1982,88.53273
deu,1983,88.74838
deu,1984,88.955
deu,1985,87.6849
deu,1986,88.60426
deu,1987,89.21789
deu,1988,88.02305
deu,1989,89.03613
deu,1990,93.33093
deu,1991,93.08927
deu,1992,93.14788
deu,1993,94.11127
deu,1994,93.71379
deu,1995,94.07091
deu,1996,93.119
deu,1997,93.22718
deu,1998,93.07863
deu,1999,92.93281
deu,2000,92.64766
deu,2001,92.48592
deu,2002,92.55074
deu,2003,92.60291
deu,2004,92.77421
deu,2005,92.79471
deu,2006,93.42641
deu,2007,93.13603
deu,2008,93.24196
deu,2009,92.37219
deu,2010,92.66268
deu,2011,92.37513
deu,2012,92.23841
deu,2013,88.82325
deu,2014,89.01142
deu,2015,88.0815
deu,2016,90.06512
deu,2017,86.87251
deu,2018,82.44665
deu,2019,81.70942
dnk,1975,98.02077
dnk,1976,97.89175
dnk,1977,97.9936
dnk,1978,97.86357
dnk,1979,97.96173
dnk,1980,98.04177
dnk,1981,98.01626
dnk,1982,98.15117
dnk,1983,97.75799
dnk,1984,99.86336
dnk,1985,99.6332
dnk,1986,99.45718
dnk,1987,99.79213
dnk,1988,100
dnk,1989,99.72902
dnk,1990,99.80286
dnk,1991,99.65474
dnk,1992,99.77381
dnk,1993,99.7362
dnk,1994,99.89502
dnk,1995,99.94984
dnk,1996,99.84994
dnk,1997,99.63113
dnk,1998,99.81447
dnk,1999,99.82753
dnk,2000,99.87534
dnk,2001,97.85349
dnk,2002,98.00731
dnk,2003,98.20608
dnk,2004,98.19005
dnk,2005,98.06257
dnk,2006,98.08513
dnk,2007,98.21915
dnk,2008,97.87747
dnk,2009,97.8905
dnk,2010,97.8999
dnk,2011,97.85454
dnk,2012,97.89776
dnk,2013,98.27308
dnk,2014,97.89421
dnk,2015,89.9807
dnk,2016,89.99398
dnk,2017,90.09639
dnk,2018,89.77935
dnk,2019,89.84335
dom,1975,22.96486
dom,1976,22.92897
dom,1977,23.46366
dom,1978,24.02689
dom,1979,34.60714
dom,1980,34.49376
dom,1981,34.42601
dom,1982,34.50424
dom,1983,34.29481
dom,1984,35.14132
dom,1985,35.12273
dom,1986,34.81126
dom,1987,33.39381
dom,1988,32.59935
dom,1989,32.57746
dom,1990,32.23814
dom,1991,32.19316
dom,1992,32.4007
dom,1993,30.88227
dom,1994,31.03469
dom,1995,31.09561
dom,1996,33.96046
dom,1997,34.13353
dom,1998,34.15307
dom,1999,34.31267
dom,2000,34.91619
dom,2001,34.69364
dom,2002,34.31334
dom,2003,33.40206
dom,2004,33.48438
dom,2005,33.44884
dom,2006,33.39252
dom,2007,33.47015
dom,2008,33.43243
dom,2009,33.44445
dom,2010,34.12573
dom,2011,33.84415
dom,2012,33.47391
dom,2013,32.97263
dom,2014,32.80521
dom,2015,36.37
dom,2016,36.40477
dom,2017,33.10043
dom,2018,26.3666
dom,2019,25.38074
dza,1975,43.45163
dza,1976,43.21294
dza,1977,43.34779
dza,1978,41.04904
dza,1979,40.39161
dza,1980,39.36794
dza,1981,39.21459
dza,1982,39.22093
dza,1983,39.3758
dza,1984,39.33768
dza,1985,39.41026
dza,1986,39.56705
dza,1987,39.72194
dza,1988,40.96443
dza,1989,44.5474
dza,1990,43.69516
dza,1991,41.23593
dza,1992,39.37479
dza,1993,39.11756
dza,1994,38.99985
dza,1995,39.12797
dza,1996,39.03618
dza,1997,38.39339
dza,1998,39.27007
dza,1999,41.11374
dza,2000,36.01512
dza,2001,35.58502
dza,2002,35.61477
dza,2003,35.52538
dza,2004,35.62884
dza,2005,35.52915
dza,2006,35.61054
dza,2007,35.57038
dza,2008,35.44232
dza,2009,35.64496
dza,2010,35.71104
dza,2011,35.79482
dza,2012,36.35008
dza,2013,37.68251
dza,2014,37.66557
dza,2015,37.61141
dza,2016,39.45414
dza,2017,36.39779
dza,2018,35.43767
dza,2019,37.87251
ecu,1975,33.79542
ecu,1976,34.29887
ecu,1977,36.1865
ecu,1978,37.52854
ecu,1979,47.8484
ecu,1980,49.72546
ecu,1981,50.03745
ecu,1982,50.52623
ecu,1983,50.40544
ecu,1984,49.55115
ecu,1985,46.70092
ecu,1986,46.7551
ecu,1987,46.93348
ecu,1988,46.94716
ecu,1989,49.71578
ecu,1990,49.38621
ecu,1991,49.53438
ecu,1992,49.45885
ecu,1993,49.61111
ecu,1994,49.86963
ecu,1995,48.52497
ecu,1996,47.57671
ecu,1997,46.02986
ecu,1998,47.92291
ecu,1999,47.14108
ecu,2000,47.50249
ecu,2001,47.45497
ecu,2002,46.93668
ecu,2003,47.02273
ecu,2004,46.72059
ecu,2005,45.91849
ecu,2006,46.19536
ecu,2007,49.74451
ecu,2008,50.28307
ecu,2009,50.20508
ecu,2010,48.99506
ecu,2011,49.25624
ecu,2012,48.6109
ecu,2013,48.46958
ecu,2014,48.45773
ecu,2015,48.58759
ecu,2016,48.74906
ecu,2017,52.8082
ecu,2018,51.10201
ecu,2019,52.08366
egy,1975,37.50173
egy,1976,37.48337
egy,1977,37.14257
egy,1978,36.74073
egy,1979,36.81383
egy,1980,33.4762
egy,1981,33.1202
egy,1982,32.70361
egy,1983,32.95778
egy,1984,32.30303
egy,1985,33.30431
egy,1986,36.31022
egy,1987,33.77577
egy,1988,33.9386
egy,1989,33.64431
egy,1990,28.82415
egy,1991,28.88443
egy,1992,29.64878
egy,1993,29.34419
egy,1994,27.02705
egy,1995,24.53175
egy,1996,24.30858
egy,1997,24.08938
egy,1998,24.15496
egy,1999,24.26738
egy,2000,23.89771
egy,2001,23.06662
egy,2002,23.31024
egy,2003,23.11196
egy,2004,23.09718
egy,2005,23.03018
egy,2006,23.03089
egy,2007,23.87041
egy,2008,23.89505
egy,2009,23.65383
egy,2010,23.64887
egy,2011,25.99374
egy,2012,25.38279
egy,2013,32.31553
egy,2014,32.8804
egy,2015,30.33039
egy,2016,29.93225
egy,2017,25.36263
egy,2018,26.18163
egy,2019,26.0308
eri,1993,40.54386
eri,1994,40.40259
eri,1995,40.2336
eri,1996,40.43202
eri,1997,40.48398
eri,1998,39.10505
eri,1999,39.35125
eri,2000,36.22428
eri,2001,26.67904
eri,2002,23.0646
eri,2003,23.05862
eri,2004,23.03755
eri,2005,22.95742
eri,2006,23.12181
eri,2007,23.18219
eri,2008,23.15548
eri,2009,22.92393
eri,2010,23.072
eri,2011,23.18491
eri,2012,23.28332
eri,2013,22.10971
eri,2014,22.25801
eri,2015,21.91019
eri,2016,20.9234
eri,2017,21.74845
eri,2018,26.21931
eri,2019,28.23276
esp,1975,54.00973
esp,1976,55.31355
esp,1977,67.69741
esp,1978,74.51029
esp,1979,83.11546
esp,1980,85.01265
esp,1981,84.51389
esp,1982,84.73982
esp,1983,84.69616
esp,1984,84.29394
esp,1985,84.05522
esp,1986,84.22893
esp,1987,84.43177
esp,1988,83.93676
esp,1989,84.08004
esp,1990,84.0619
esp,1991,84.16995
esp,1992,84.57194
esp,1993,84.68552
esp,1994,84.04726
esp,1995,83.85087
esp,1996,84.14823
esp,1997,84.78889
esp,1998,84.81533
esp,1999,84.09275
esp,2000,84.07208
esp,2001,84.83968
esp,2002,84.75758
esp,2003,84.71103
esp,2004,83.79508
esp,2005,84.31743
esp,2006,84.3303
esp,2007,84.15245
esp,2008,84.31404
esp,2009,84.17207
esp,2010,84.21107
esp,2011,83.23312
esp,2012,81.69055
esp,2013,80.05008
esp,2014,79.77091
esp,2015,81.06485
esp,2016,81.18816
esp,2017,81.01401
esp,2018,85.4706
esp,2019,85.55159
est,1991,60.13951
est,1992,60.87163
est,1993,60.97052
est,1994,62.74182
est,1995,63.40322
est,1996,63.99673
est,1997,64.91127
est,1998,63.35793
est,1999,68.09966
est,2000,70.72279
est,2001,70.49327
est,2002,71.04109
est,2003,71.09635
est,2004,72.8357
est,2005,74.57437
est,2006,75.06988
est,2007,76.12661
est,2008,78.32599
est,2009,79.38829
est,2010,81.48316
est,2011,81.53113
est,2012,81.76169
est,2013,83.05967
est,2014,83.08028
est,2015,83.33065
est,2016,85.02188
est,2017,84.95772
est,2018,84.09982
est,2019,80.73591
eth,1975,31.305
eth,1976,31.25314
eth,1977,31.2881
eth,1978,31.436
eth,1979,31.30183
eth,1980,33.04837
eth,1981,33.75354
eth,1982,33.67815
eth,1983,33.52335
eth,1984,33.78291
eth,1985,32.87919
eth,1986,32.92853
eth,1987,33.91291
eth,1988,33.7216
eth,1989,33.65576
eth,1990,37.05529
eth,1991,42.0517
eth,1992,41.30923
eth,1993,41.63439
eth,1994,41.58272
eth,1995,40.19967
eth,1996,40.54854
eth,1997,40.4903
eth,1998,40.54476
eth,1999,40.37376
eth,2000,40.1763
eth,2001,40.37507
eth,2002,40.28167
eth,2003,40.37082
eth,2004,40.60858
eth,2005,40.69698
eth,2006,40.60796
eth,2007,41.75058
eth,2008,41.74185
eth,2009,41.46267
eth,2010,42.03815
eth,2011,41.78833
eth,2012,41.70922
eth,2013,40.62026
eth,2014,40.87428
eth,2015,40.1465
eth,2016,41.06403
eth,2017,42.73533
eth,2018,46.92061
eth,2019,50.54779
fin,1975,83.87693
fin,1976,83.88658
fin,1977,83.73013
fin,1978,84.10791
fin,1979,84.00128
fin,1980,83.87834
fin,1981,83.85809
fin,1982,84.00139
fin,1983,85.38702
fin,1984,86.4789
fin,1985,86.30125
fin,1986,86.22837
fin,1987,86.35694
fin,1988,86.41501
fin,1989,86.08363
fin,1990,86.38163
fin,1991,86.29501
fin,1992,86.33463
fin,1993,86.59013
fin,1994,86.24246
fin,1995,86.52285
fin,1996,85.22815
fin,1997,85.2742
fin,1998,86.0044
fin,1999,86.31696
fin,2000,86.2352
fin,2001,86.3709
fin,2002,86.27284
fin,2003,86.44547
fin,2004,86.47708
fin,2005,86.17767
fin,2006,86.24026
fin,2007,86.53954
fin,2008,86.14275
fin,2009,86.42251
fin,2010,87.0902
fin,2011,87.29288
fin,2012,87.01524
fin,2013,84.05638
fin,2014,84.95132
fin,2015,83.90597
fin,2016,83.9004
fin,2017,82.50816
fin,2018,85.0845
fin,2019,81.276
fra,1975,74.73221
fra,1976,75.09571
fra,1977,75.12429
fra,1978,75.31329
fra,1979,75.29511
fra,1980,75.17506
fra,1981,75.21507
fra,1982,75.08002
fra,1983,75.0423
fra,1984,76.06102
fra,1985,75.99502
fra,1986,76.09825
fra,1987,76.28435
fra,1988,76.04089
fra,1989,76.10369
fra,1990,76.07199
fra,1991,76.14099
fra,1992,76.12686
fra,1993,76.28072
fra,1994,76.23244
fra,1995,75.83423
fra,1996,74.76977
fra,1997,74.79357
fra,1998,75.85451
fra,1999,75.53391
fra,2000,76.66563
fra,2001,75.60301
fra,2002,75.55741
fra,2003,75.46574
fra,2004,75.37593
fra,2005,75.39829
fra,2006,75.36233
fra,2007,75.90011
fra,2008,76.37025
fra,2009,76.13392
fra,2010,75.8839
fra,2011,75.77835
fra,2012,76.04979
fra,2013,73.66851
fra,2014,73.47321
fra,2015,73.72214
fra,2016,73.86026
fra,2017,72.20559
fra,2018,71.7563
fra,2019,71.44117
gab,1975,32.88312
gab,1976,32.77556
gab,1977,32.77508
gab,1978,32.78089
gab,1979,33.05086
gab,1980,32.93665
gab,1981,33.11475
gab,1982,32.85683
gab,1983,32.80179
gab,1984,32.64404
gab,1985,33.67126
gab,1986,33.61329
gab,1987,33.85014
gab,1988,33.5537
gab,1989,33.67704
gab,1990,36.73987
gab,1991,36.68097
gab,1992,36.84794
gab,1993,36.65279
gab,1994,36.75534
gab,1995,36.587
gab,1996,36.92606
gab,1997,35.80542
gab,1998,35.83787
gab,1999,35.95074
gab,2000,35.78231
gab,2001,35.76982
gab,2002,35.83044
gab,2003,35.7987
gab,2004,34.99447
gab,2005,34.9781
gab,2006,35.02928
gab,2007,35.01581
gab,2008,35.0612
gab,2009,35.48661
gab,2010,38.70312
gab,2011,38.65435
gab,2012,36.5909
gab,2013,46.37177
gab,2014,46.48383
gab,2015,46.35667
gab,2016,46.40994
gab,2017,44.00979
gab,2018,44.84473
gab,2019,38.34934
gbr,1975,85.56321
gbr,1976,85.72402
gbr,1977,85.64042
gbr,1978,85.75936
gbr,1979,85.66845
gbr,1980,84.62998
gbr,1981,84.65457
gbr,1982,84.51226
gbr,1983,84.65084
gbr,1984,85.5324
gbr,1985,85.55716
gbr,1986,85.58454
gbr,1987,85.49511
gbr,1988,85.15658
gbr,1989,85.17409
gbr,1990,85.28812
gbr,1991,85.15436
gbr,1992,85.34992
gbr,1993,85.24009
gbr,1994,88.47802
gbr,1995,88.16126
gbr,1996,88.03198
gbr,1997,88.00454
gbr,1998,86.58572
gbr,1999,86.43172
gbr,2000,86.43334
gbr,2001,86.09205
gbr,2002,86.20657
gbr,2003,86.25243
gbr,2004,86.28603
gbr,2005,85.9802
gbr,2006,86.08961
gbr,2007,86.0746
gbr,2008,86.26754
gbr,2009,86.04439
gbr,2010,86.04029
gbr,2011,86.3141
gbr,2012,85.98067
gbr,2013,80.86511
gbr,2014,80.67778
gbr,2015,80.97108
gbr,2016,80.86851
gbr,2017,88.26394
gbr,2018,89.34059
gbr,2019,80.8617
geo,1991,29.73276
geo,1992,26.18664
geo,1993,23.86182
geo,1994,24.03589
geo,1995,24.32315
geo,1996,24.24428
geo,1997,24.55125
geo,1998,24.6884
geo,1999,26.45935
geo,2000,27.85932
geo,2001,27.83754
geo,2002,27.72458
geo,2003,27.81987
geo,2004,57.63159
geo,2005,60.23077
geo,2006,60.96965
geo,2007,61.69852
geo,2008,63.67336
geo,2009,64.19155
geo,2010,64.34046
geo,2011,64.33636
geo,2012,65.08586
geo,2013,61.96029
geo,2014,62.18708
geo,2015,60.29995
geo,2016,62.31989
geo,2017,62.21509
geo,2018,61.07723
geo,2019,61.33534
gha,1975,33.94052
gha,1976,33.6095
gha,1977,33.55093
gha,1978,33.65587
gha,1979,39.2297
gha,1980,41.41722
gha,1981,41.36038
gha,1982,37.76352
gha,1983,37.75968
gha,1984,36.46444
gha,1985,37.11528
gha,1986,37.45148
gha,1987,37.02471
gha,1988,37.29357
gha,1989,38.32737
gha,1990,37.23464
gha,1991,37.76345
gha,1992,36.92665
gha,1993,41.3005
gha,1994,41.21517
gha,1995,41.42891
gha,1996,41.25964
gha,1997,38.58958
gha,1998,38.0737
gha,1999,38.36062
gha,2000,43.40844
gha,2001,43.29263
gha,2002,43.34314
gha,2003,43.27063
gha,2004,43.52484
gha,2005,43.18802
gha,2006,43.23842
gha,2007,43.32797
gha,2008,43.13289
gha,2009,43.12401
gha,2010,43.74712
gha,2011,43.58462
gha,2012,43.6208
gha,2013,43.34607
gha,2014,43.24787
gha,2015,42.57758
gha,2016,42.70399
gha,2017,42.12019
gha,2018,42.74556
gha,2019,45.68918
gin,1975,36.78265
gin,1976,36.76998
gin,1977,36.76738
gin,1978,36.66811
gin,1979,36.77102
gin,1980,36.84323
gin,1981,36.65546
gin,1982,37.0149
gin,1983,36.70553
gin,1984,36.1768
gin,1985,27.009
gin,1986,24.35144
gin,1987,23.55305
gin,1988,24.16695
gin,1989,24.28639
gin,1990,25.59896
gin,1991,28.49562
gin,1992,28.82371
gin,1993,28.86826
gin,1994,22.08285
gin,1995,19.26001
gin,1996,18.59184
gin,1997,18.58064
gin,1998,19.23653
gin,1999,19.38375
gin,2000,19.45742
gin,2001,19.76372
gin,2002,19.6485
gin,2003,19.63904
gin,2004,19.38313
gin,2005,19.43113
gin,2006,19.26814
gin,2007,19.34466
gin,2008,16.61758
gin,2009,22.60751
gin,2010,27.81273
gin,2011,34.22934
gin,2012,34.51004
gin,2013,35.86306
gin,2014,35.64764
gin,2015,35.98901
gin,2016,35.87075
gin,2017,34.76532
gin,2018,32.95807
gin,2019,27.4152
gmb,1975,52.98314
gmb,1976,51.29399
gmb,1977,50.56708
gmb,1978,50.76333
gmb,1979,50.60796
gmb,1980,50.09867
gmb,1981,48.32078
gmb,1982,48.14408
gmb,1983,47.84938
gmb,1984,47.80991
gmb,1985,49.06207
gmb,1986,48.23642
gmb,1987,48.2488
gmb,1988,48.41662
gmb,1989,48.19773
gmb,1990,48.3462
gmb,1991,47.92771
gmb,1992,48.83267
gmb,1993,48.77353
gmb,1994,43.03083
gmb,1995,35.40964
gmb,1996,35.96253
gmb,1997,36.46384
gmb,1998,36.47958
gmb,1999,36.55515
gmb,2000,35.60698
gmb,2001,35.52388
gmb,2002,35.76684
gmb,2003,35.72163
gmb,2004,35.34855
gmb,2005,35.34129
gmb,2006,35.31635
gmb,2007,35.16834
gmb,2008,35.24842
gmb,2009,35.1659
gmb,2010,35.15704
gmb,2011,35.31103
gmb,2012,35.31066
gmb,2013,31.99335
gmb,2014,31.27181
gmb,2015,31.4323
gmb,2016,32.92411
gmb,2017,53.73346
gmb,2018,54.14601
gmb,2019,50.82936
gnb,1975,37.69968
gnb,1976,37.71452
gnb,1977,37.74595
gnb,1978,37.66859
gnb,1979,37.73213
gnb,1980,32.68522
gnb,1981,31.10494
gnb,1982,30.86683
gnb,1983,31.12064
gnb,1984,30.93602
gnb,1985,31.02304
gnb,1986,30.96135
gnb,1987,31.03077
gnb,1988,31.02871
gnb,1989,30.95438
gnb,1990,30.656
gnb,1991,30.85474
gnb,1992,31.0323
gnb,1993,32.26724
gnb,1994,25.41976
gnb,1995,26.70415
gnb,1996,26.83783
gnb,1997,25.22243
gnb,1998,26.03236
gnb,1999,25.97051
gnb,2000,24.14812
gnb,2001,24.58214
gnb,2002,22.57051
gnb,2003,22.69752
gnb,2004,26.51388
gnb,2005,26.19651
gnb,2006,25.67921
gnb,2007,25.56924
gnb,2008,26.15577
gnb,2009,26.38448
gnb,2010,26.86779
gnb,2011,26.84009
gnb,2012,23.10108
gnb,2013,27.64688
gnb,2014,29.03532
gnb,2015,29.17195
gnb,2016,27.76599
gnb,2017,24.17217
gnb,2018,25.03948
gnb,2019,24.29924
gnq,1975,3.04199
gnq,1976,3.29006
gnq,1977,3.26836
gnq,1978,3.38603
gnq,1979,3.1753
gnq,1980,20.55562
gnq,1981,20.30482
gnq,1982,20.20495
gnq,1983,20.33507
gnq,1984,20.04552
gnq,1985,20.49395
gnq,1986,20.22273
gnq,1987,20.57126
gnq,1988,20.14306
gnq,1989,20.34519
gnq,1990,20.03925
gnq,1991,19.89747
gnq,1992,19.85865
gnq,1993,20.18835
gnq,1994,19.90738
gnq,1995,19.61952
gnq,1996,19.83295
gnq,1997,20.10833
gnq,1998,20.08626
gnq,1999,19.81657
gnq,2000,18.68993
gnq,2001,18.59452
gnq,2002,18.47554
gnq,2003,18.73446
gnq,2004,18.77519
gnq,2005,18.47653
gnq,2006,18.71399
gnq,2007,18.61348
gnq,2008,18.53194
gnq,2009,18.69253
gnq,2010,18.11007
gnq,2011,15.56967
gnq,2012,15.77724
gnq,2013,15.84287
gnq,2014,15.79228
gnq,2015,15.85364
gnq,2016,19.00814
gnq,2017,19.67762
gnq,2018,21.36056
gnq,2019,21.44971
grc,1975,50.70264
grc,1976,53.31074
grc,1977,53.37108
grc,1978,53.42164
grc,1979,53.17387
grc,1980,53.73902
grc,1981,54.19861
grc,1982,56.42478
grc,1983,55.89876
grc,1984,55.7997
grc,1985,55.96215
grc,1986,56.30421
grc,1987,56.35868
grc,1988,56.3595
grc,1989,56.62843
grc,1990,56.37095
grc,1991,57.40444
grc,1992,57.32327
grc,1993,57.41033
grc,1994,57.25781
grc,1995,57.90577
grc,1996,57.90917
grc,1997,58.03301
grc,1998,57.92486
grc,1999,58.28597
grc,2000,58.21458
grc,2001,57.9504
grc,2002,56.28128
grc,2003,56.42449
grc,2004,56.35285
grc,2005,56.29818
grc,2006,56.30988
grc,2007,56.47904
grc,2008,56.24432
grc,2009,57.27926
grc,2010,58.83144
grc,2011,59.06068
grc,2012,59.04928
grc,2013,60.53199
grc,2014,60.44466
grc,2015,58.51265
grc,2016,58.65368
grc,2017,58.58248
grc,2018,58.90897
grc,2019,58.31114
gtm,1975,27.30642
gtm,1976,27.09271
gtm,1977,27.16622
gtm,1978,21.66781
gtm,1979,21.52348
gtm,1980,21.58234
